Unnamed: 0,index,icao24,callsign,latitude,longitude,groundspeed,altitude,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,time,specific_humidity,air_pressure,rhi,fuel_flow_per_engine,thrust_setting,nox_ei,co_ei,hc_ei,nvpm_ei_m,nvpm_ei_n,co2,h2o,so2,sulphates,oc,nox,co,hc,nvpm_mass,nvpm_number,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,W3_no_water_injection,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,ei_nox_p3t3,ei_nvpm_number_p3t3_meem,ei_nvpm_mass_p3t3_meem,ei_mass_meem,ei_number_meem
0,1,801733.0,IGO1004,1.4106889349229954,104.0191171175605,120.379999896,586.74,0.6563337342172582,34610D,296.46857,-1.2290518,4.9633355,114.62495216585252,68637.28457449657,0.2332881845984462,0.5755817889732866,34.5349073383972,50524.273676607256,50.808312647479305,2023-08-06 02:01:00,0.0167874651173894,0.9447202900687772,0.71314017040451,0.2877908944866433,0.4394883260697133,0.0095423489252439,0.0003719679944671,7.294857953003576e-05,5.74463542244918e-06,629874190948097.5,109.09577228199674,42.719680377597335,0.0414418888060766,0.000845752832777,0.0006906981467679,0.3295441359239555,0.0128458802217741,0.0025192724345374,0.0001983904520071,2.175264681924045e+16,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,17.83929007542486,2.376417051453541,0.3320833243508871,25.26213683830363,9.542348925243996,5.74463542244918,629874190948097.5,17.199336145076,751.861692248025,1142.20184967352,1.67874651174,0.0193733011969951,0.230475073580169,25.2630699705138,11.8965307583158,11.700115477861768,21.989802893618677,0.5185077772727601,0.4336590389612138,194110415002054.8,1.6755173002068728,,
1,2,801733.0,,1.4745127782828862,104.04393870359776,133.41259247733333,601.5917197452229,0.6600023823096297,34610D,296.40405,-1.1305518,5.0249076,127.58789963665072,68602.74966715818,0.2658539545562176,0.9965518317622,59.79310990573199,89559.77350825847,1527.1319806920983,2023-08-06 02:02:00,0.0165714085656741,0.9430356884702292,0.705872768845707,0.4982759158810999,0.7656808354098112,0.0122689720964015,0.0003723782499243,7.950315013612996e-05,1.9458701980903035e-05,1277181629136381.5,188.88643419220733,73.96407695339047,0.0717517318868783,0.0014643210589158,0.0011958621981146,0.7335999969904966,0.0222656536242306,0.0047537405939415,0.001163496306167,7.636666152053349e+16,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,18.082545165981127,2.4127285310444395,0.3696788631998875,44.77988675412924,12.268972096401546,19.45870198090304,1277181629136381.5,27.1231297776617,828.29773371676,1366.13355214983,1.65714085657,0.0230822865647897,0.420980738179802,44.7799415935127,18.2382597581115,17.940952897588055,15.10530353118656,0.7862015408493195,1.0676190023234369,602663381236440.0,7.775520148703525,,
2,3,801733.0,,1.5336845271932014,104.00137361944992,146.44518505866665,1047.1433121019109,0.6628133859792802,34610D,294.4634,-1.7373203,5.243904,140.59345918725342,68542.95655725244,0.2741206274355639,1.034764887558774,62.08589325352644,87015.72485992507,1530.321095229826,2023-08-06 02:03:00,0.0107426720902114,0.8936170680416206,0.4968686753238607,0.517382443779387,0.8233109424797769,0.0139237440377843,0.0003849588261121,8.31067556740958e-05,2.1768175013739787e-05,1386189345124820.5,196.12933678789005,76.80024995461221,0.0745030719042317,0.0015204708551884,0.0012417178650705,0.8644680860193018,0.0239005125850021,0.0051597571614288,0.0013514965902271,8.606280371059533e+16,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,18.4398085661791,2.56787846809413,0.4087019162420157,43.507862429962536,13.923744037784308,21.768175013739786,1386189345124820.5,27.4734739455214,839.034388842586,1366.1614760054,1.07426720902,0.0231387543873661,0.424508022445622,43.5083693043646,18.3461916462282,18.151199264485744,15.22142316647012,0.8314519303823312,1.2146474643623022,616465637847011.2,8.236132675367445,22.90330276549343,1527674791768242.2
3,4,801733.0,IGO1004,1.5928562761035163,103.95880853530213,159.47777764,1492.6949044585988,0.6656149542651988,34610D,291.57422,-2.4697757,4.7682586,154.1186356908805,68480.87066399893,0.2714269269474473,1.2269677111244368,73.6180626674662,205744.0431400972,7018.922877738208,2023-08-06 02:04:00,0.0097916278386606,0.8463166762616119,0.527117793851341,0.6134838555622184,1.0,0.0172368401187838,0.0003938890385525,8.542590945093493e-05,2.9937762029358056e-05,1545318377831879.8,232.5594599665257,91.0655435196557,0.0883416752009594,0.0018028913306318,0.0014723612533493,1.268942776053726,0.0289973479241901,0.0062888899553842,0.0022039600412009,1.1376334518041454e+17,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,18.79707196637707,2.635506861805276,0.4502335126411568,102.87202157004856,17.236840118783864,29.93776202935805,1545318377831879.8,28.373632848982,857.835418672853,1403.05944180707,0.7696425375945,0.0241817104254819,0.4511712405414705,45.00095820252745,18.6446672178616,18.50333039457122,15.040596291569631,0.9148522946779467,1.3528172718953737,620987832607189.8,10.372635641182978,22.516194106523805,1491307033168911.5
4,5,801733.0,IGO1004,1.6540695966300318,103.90687330057575,173.367777628,3529.5840000000003,0.6683034670001988,34610D,279.43295,0.063471295,4.6926146,167.3722859539905,68407.25260133145,0.2983983903992185,1.1060212569983583,66.36127541990152,92985.9591326671,2262.73741397411,2023-08-06 02:05:00,0.0046501786616916,0.6551372471949614,0.4834133095704164,0.5530106284991793,1.0,0.0178915718401983,0.0004444700713095,9.639582813694944e-05,3.411738885272079e-05,1482525504262242.8,209.63526905146887,82.08889769441818,0.0796335305038818,0.0016251740919159,0.001327225508398,1.1873075265823545,0.0294956008180765,0.0063969501003255,0.0022640734382632,9.838228330537507e+16,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,18.67354782540139,2.714196840174448,0.4994614265580657,46.49297956633355,17.89157184019831,34.117388852720794,1482525504262242.8,29.2737917524426,876.63644850312,1439.95740760874,0.465017866169,0.0252246664635978,0.477834458637319,46.4935471006903,18.943142789495,18.855461524656693,14.859769416669147,1.0,1.647569302732795,585577629980269.2,12.50179443808425,15.790446788434156,1192057042996590.5
5,6,801733.0,IGO1004,1.7228052171610169,103.83673569251752,186.743333172,4183.38,0.6707993634273323,34610D,275.61362,-2.5233202,2.915572,177.51437694436305,68340.89132591155,0.3029026295625095,1.0630648844695767,63.7838930681746,91815.98556075936,2261.4432728825645,2023-08-06 02:06:00,0.003804581049155,0.6018100734168642,0.4926495507694641,0.5315324422347883,1.0,0.0178107765068587,0.0004631576761009,0.0001004487605075,3.5038452930959827e-05,1468687842992793.2,201.49331820236355,78.90067572533198,0.0765406716818095,0.0015620545241185,0.0012756778613634,1.1360406641746357,0.0295419996861289,0.006407012999043,0.0022348889350226,9.367862832798034e+16,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,18.74868267083106,2.740971517838593,0.5333845038683813,45.90799278037967,17.81077650685876,35.03845293095983,1468687842992793.2,29.2754025792958,884.925832525735,1453.80647264885,0.380458104916,0.025717796893694,0.483337375531164,45.9079865418671,18.7938872652687,18.72265540532375,15.020323329691273,1.0,1.689970873981724,557046864912396.4,11.892676634093275,14.60141282586761,1111368309530379.2
6,7,801733.0,IGO1004,1.7943572998046875,103.76389842922404,194.974444276,4835.3133333333335,0.6732684154274619,34610D,271.7269,-5.6550903,0.39884216,188.5266317850286,68277.10743284338,0.3048478960351236,1.021099289947882,61.26595739687293,92565.67711157352,2526.533799963,2023-08-06 02:07:00,0.0033795038168263,0.5521903874268522,0.552301031142837,0.5105496449739411,1.0,0.0175917350204487,0.0004824944868407,0.0001046424914359,3.5888864983428856e-05,1455911626658288.0,193.5391594167216,75.78598929993181,0.0735191488762475,0.0015003907933928,0.0012253191479374,1.0777744882998908,0.0295604866750141,0.0064110224222154,0.0021987656730968,8.919781969245864e+16,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,16.892118692214105,2.4767308242374937,0.5705104546564014,46.28283855578676,17.591735020448752,35.88886498342886,1455911626658288.0,29.5472928026469,895.075377225229,1510.01341127103,0.337950381683,0.0268109821487247,0.506201597819751,46.2824960982899,18.8803824869888,18.816791069748163,13.500294668001164,1.0,2.142631694179393,556612081634644.75,11.88339422492107,13.593367009210803,1041661250715018.0
7,8,801733.0,IGO1004,1.869444766287076,103.68749684300916,200.63333316,5562.6,0.6757037627107607,34610D,266.92447,-8.389174,-1.2037864,197.6956792462291,68215.8414754465,0.3153195325410079,0.9833200712212784,58.99920427327671,78029.11472187132,1974.122514062464,2023-08-06 02:08:00,0.0029772853680501,0.5007994046965324,0.6628909150367873,0.4916600356106392,1.0,0.0173687615670524,0.0005025854201563,0.0001089997750417,3.628235539e-05,1450000000000000.0,186.37848629928112,72.9820156860433,0.070799045127932,0.0014448784719986,0.0011799840854655,1.024743111668363,0.0296521398685774,0.0064308999934294,0.0021406300971702,8.554884619625123e+16,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,15.916377583720523,2.340069039465706,0.6036152121862232,39.014557360935655,17.36876156705241,36.28235539,1450000000000000.0,26.2366657012047,876.230380268919,1454.22569077396,0.297728536805,0.0254416912609549,0.432496501249724,39.0155054281848,16.9995184995218,16.94905632213166,14.104214248992427,1.0,1.8036171415364912,518646145007713.75,11.07284014795741,12.311030057916692,954510416716896.4
8,9,801733.0,IGO1004,1.9471435546875,103.6083317126258,208.34999982,6129.528,0.6781108323167766,34610D,264.07327,-9.491714,-2.708603,204.09164150956488,68156.84227117323,0.3197518459099834,0.9426410859680026,56.55846515808015,71484.54166331445,1746.9155924900715,2023-08-06 02:09:00,0.0022211643409199,0.463486728707049,0.5869078918874931,0.4713205429840013,1.0,0.0172406664205925,0.0005249499558633,0.0001138501532326,3.628235539e-05,1450000000000000.0,178.6681914343752,69.96282140054515,0.0678701581896961,0.0013851052691774,0.0011311693031616,0.9751056310511652,0.0296903637884357,0.0064391899248493,0.0020520743331783,8.200977447921622e+16,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,13.759551132653735,2.0333704455751445,0.6264987480643847,35.74227083165722,17.240666420592536,36.28235539,1450000000000000.0,24.5007840419336,869.777615644553,1462.43476780334,0.222116434092,0.0252564745050971,0.404673638299549,35.7421670886555,16.0225703004543,15.987060411951145,12.940967762476888,0.972439151834061,2.0463024663230893,496940282237494.7,9.830102044049687,11.29620291775617,885646413461759.0
9,10,801733.0,IGO1004,2.02679443359375,103.5272889218088,212.979999816,6629.400000000001,0.6804972363731517,34610D,261.45746,-9.550438,-2.4344616,208.9908912637884,68100.28380601514,0.3235120046783158,0.8458592015738584,50.7515520944315,56472.963555529706,1014.3622092953536,2023-08-06 02:10:00,0.0014754281938228,0.4324854735942331,0.459209035579196,0.4229296007869292,0.9302564452501978,0.0157603058109855,0.0005451522714463,0.0001182315932138,3.4490283645548635e-05,1476923297038877.0,160.3241530663091,62.77966994081177,0.0609018625133178,0.001242895153333,0.0010150310418886,0.7998599813904053,0.0276673239037061,0.006000436862201,0.0017504354271887,7.49561496491481e+16,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,12.649551245725725,1.878769182311708,0.6447391448615166,28.23648177776485,15.76030581098556,34.49028364554864,1476923297038877.0,20.7116380574877,842.635969966603,1381.81250042572,0.147542819382,0.0232783260324317,0.322266832551809,28.2369566597922,13.844072469078,13.823676626840472,13.738494293636478,0.8465733078577102,1.613162182424892,426766691329919.25,5.76249967122244,10.401331731121116,824871812706328.9
