,Unnamed: 0,index,icao24,callsign,latitude,longitude,groundspeed,altitude,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,ei_mass_meem,ei_number_meem,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_level,cocip_waypoint,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_ef,cocip_persistent_1,cocip_cocip,cocip_contrail_age,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_nox_impact,accf_issr_co2_impact,accf_issr_contrails_atr20,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_nox_impact,accf_sac_co2_impact,accf_sac_contrails_atr20
0,0,1,407463.0,BAW680,51.464630126953125,-0.5077465160472912,76.652222156,586.74,-0.8108480896297596,34610D,280.4945,11.520084,6.038091,107.64307074119095,67498.71789041745,0.2693840117128333,1.092277363847002,67.75749127352202,117.625128289247,1874.348834557669,0.0053856492130921,94472.02900687772,0.742930396437298,0.5646457606126835,0.6975731711412299,climb,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.3206129869072709,58.81261253301284,15.958056834121551,20.96064195450285,1348073578834858.5,31.8895414238997,820.987785426653,1653.63732983437,0.538564921309,0.0254879474200937,0.546138681923501,58.8125641446235,21.4273308447328,21.31254893234632,0.53856492130921,0.75664112786864,1386675236806499.8,,,0.01858343672188787,2.182605367425309e-05,3.16,35.8,2023-11-06 00:01:00,0.005385649213092144,0.7429318404518142,0.0,944.7202900687771,0,0.005385649213092144,11.520084,6.038091,0.7429318404518142,0.40592927,0.0,1.173333152452531,0.0,6244.71057557348,-0.3973546157043629,-0.9176651401129052,6.01415180473925,245.8197967743752,0.7973039406526846,inf,0.0,239.9022926319708,0.0,0.0,0.0,0 days,0.0052676504,2.5402042e-07,4017.0015,0.77737033,-218.82443,0.0,0.0,0.9999999999999999,-7.539994644093428e-13,8.460423e-12,2.3051824e-16,0.0,0.0,0.0,7.479999999999999e-16,1.0116203006866697e-13,7.7064239874365e-12,530.3263811142193,9.385623229333157e-12,1.5490764956267288e-13,0.0,0.0052676504,2.5402042e-07,4017.0015,0.77737033,-218.82443,0.0,0.0,0.0,-7.539994644093428e-13,8.460423e-12,2.3051824e-16,0.0,0.0,0.0,7.479999999999999e-16,1.0116203006866697e-13,7.7064239874365e-12,530.3263811142193,9.385623229333157e-12,1.5490764956267288e-13,0.0
1,1,2,407463.0,BAW680,51.4423828125,-0.5900697450380221,127.582222112,1165.86,-0.810957105103886,34610D,276.78702,15.803947,4.2920747,130.20405566365943,67430.96039914392,0.30103311175636327,1.36939880357326,91.15408835097176,136.238903217633,3278.519897883672,0.0041174295779593,88080.9851588033,0.7099916155699492,0.7596174029247647,0.9664527496891,climb,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.3903991321130085,68.11944547005149,20.51094747297445,35.789467792789615,1457404926296930.2,37.7928708404858,860.30630270463,1753.99915185231,0.411742957796,0.0278579903869266,0.68469940178663,68.1194516088165,24.5782051137454,24.47742105629604,0.41174295779593,0.9267255076551354,1485295575916866.5,32.77815961068328,1886272705644008.8,0.022419594803456865,3.0631781087243684e-05,3.16,35.8,2023-11-06 00:02:00,0.004117429577959304,0.7099913499107081,0.0,880.8098515880331,1,0.004117429577959304,15.803947,4.2920747,0.7099913499107081,0.47894615,1.1558753e-10,1.108610256764502,0.0,7487.371314157589,-0.9834465679946758,-0.18119836616121401,5.854809096032067,245.4951769518611,0.7353017749895427,inf,0.0,238.92077473357824,0.0,0.0,0.0,0 days,0.004030528,3.3415773e-07,9655.355,0.7161162,-220.34418,0.0,0.0,1.0,-7.370017477636746e-13,7.580255e-12,2.366955e-16,0.0,0.0,0.0,7.479999999999999e-16,8.994699050985023e-14,6.843253463090916e-12,530.8123273685891,1.2605833875431086e-11,1.9420923384180258e-13,0.0,0.004030528,3.3415773e-07,9655.355,0.7161162,-220.34418,0.0,0.0,0.0,-7.370017477636746e-13,7.580255e-12,2.366955e-16,0.0,0.0,0.0,7.479999999999999e-16,8.994699050985023e-14,6.843253463090916e-12,530.8123273685891,1.2605833875431086e-11,1.9420923384180258e-13,0.0
2,2,3,407463.0,BAW680,51.3767720885196,-0.60943603515625,148.674444316,2179.32,-0.8114521250822616,34610D,270.01718,15.485726,4.778744,146.7521049445194,67339.80631079295,0.3223042717740604,1.464212568391672,90.62104041386328,138.3780771557594,3204.195028448301,0.0027720446437703,77740.93610102212,0.7359871038962891,0.7551753367821941,1.0,climb,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.4454981096538515,69.18896248151968,21.409684566728345,36.28235538999999,1450000000000000.0,39.133387268301,877.083629661025,1807.09391035844,0.277204464377,0.0292387528677256,0.732106284195836,69.1890385778797,25.0389025656409,24.96968548274184,0.27720446437703,1.0,1347353603870426.8,29.886184717568096,1792111235703679.0,0.024721648213907772,3.3730300565859654e-05,3.16,35.8,2023-11-06 00:03:00,0.0027720446437703937,0.7359880051513863,0.0,777.4093610102212,2,0.0027720446437703937,15.485726,4.778744,0.7359880051513863,0.50746083,1.246861e-08,1.0029997327705582,0.0,9260.126126310186,-0.8537826424343427,0.5206296183255725,5.323530010781954,244.3530237002308,0.713881664267632,inf,0.0,237.6453672933336,0.0,0.0,0.0,0 days,0.0027138665,6.221652e-07,19493.658,0.696976,-220.79033,0.0,0.0,0.9999999999999999,-7.074703362819038e-13,6.1395207e-12,2.5889607e-16,0.0,0.0,0.0,7.480000000000001e-16,7.162355346889864e-14,5.432050569396809e-12,532.2454570001203,1.1797679866583498e-11,2.0765579781936166e-13,0.0,0.0027138665,6.221652e-07,19493.658,0.696976,-220.79033,0.0,0.0,0.0,-7.074703362819038e-13,6.1395207e-12,2.5889607e-16,0.0,0.0,0.0,7.480000000000001e-16,7.162355346889864e-14,5.432050569396809e-12,532.2454570001203,1.1797679866583498e-11,2.0765579781936166e-13,0.0
3,3,4,407463.0,BAW680,51.306060791015625,-0.5404828045819272,162.564444304,3169.92,-0.8119150370435231,34610D,263.8805,16.037987,4.703244,174.53121516787954,67249.1852703791,0.3548906238767083,0.977170647616154,68.03326788659777,85.5014076899052,1306.2842649184306,0.0016431788750002,68606.54157738572,0.6537167460001826,0.5669438990549814,0.7935019249243921,climb,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.5359529649056819,42.75022268209451,17.050296283552782,27.563553920809387,1580987435355096.0,28.8241598902762,822.59034667175,1648.00824273502,0.1643178875,0.0251457782881104,0.488585323808077,42.7507038449526,19.4301134055212,19.398238629592843,0.16431788750002,0.763032371234998,1160155497284160.5,28.83191105922475,1681994803836794.5,0.019430271320898147,1.8323639032264808e-05,3.16,35.8,2023-11-06 00:04:00,0.0016431788750002755,0.6537163360975577,0.0,686.0654157738572,3,0.0016431788750002755,16.037987,4.703244,0.6537163360975577,0.47935736,5.994317e-08,0.905734014449138,0.0,11144.044635122638,-0.8974772760506166,0.441060697606084,4.930543470374574,243.4411556086697,0.5972214507769725,inf,0.0,235.83561031935693,0.0,0.0,0.0,0 days,0.0016087149,6.323398e-07,29105.676,0.6151572,-220.06274,0.0,0.0,1.0,-6.785595505734439e-13,4.9719994e-12,2.5968037e-16,0.0,0.0,0.0,7.480000000000001e-16,5.6822400165628044e-14,4.29343998433715e-12,533.7899980383697,4.891093049633946e-12,1.385831229814411e-13,0.0,0.0016087149,6.323398e-07,29105.676,0.6151572,-220.06274,0.0,0.0,0.0,-6.785595505734439e-13,4.9719994e-12,2.5968037e-16,0.0,0.0,0.0,7.480000000000001e-16,5.6822400165628044e-14,4.29343998433715e-12,533.7899980383697,4.891093049633946e-12,1.385831229814411e-13,0.0
4,4,5,407463.0,BAW680,51.216156005859375,-0.469962455130883,203.719999824,3573.78,-0.8125493223715267,34610D,261.06433,16.31293,4.8091583,195.46935653130907,67181.1520024925,0.3756594968137364,1.348444240405882,83.50072726405143,111.5141865048568,2706.434557572983,0.0013251289777112,65141.597694892014,0.6436036038143256,0.6958393938670953,1.0,climb,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.6034789661145185,55.75798143079575,21.25927354724805,36.28235538999999,1450000000000000.0,36.5341806714364,875.101505005362,1791.48051233016,0.132512897771,0.0286866977914329,0.674222120202941,55.7570932524284,23.5029533585526,23.471850129785125,0.13251289777112,0.9974541142901632,1201999859040045.0,29.976650806156663,1618078839475170.8,0.02471570653313348,2.9898253147190846e-05,3.16,35.8,2023-11-06 00:05:00,0.0013251289777112575,0.6436045990604319,0.0,651.4159769489202,4,0.0013251289777112575,16.31293,4.8091583,0.6436045990604319,0.4792102,1.6483625e-07,0.8692672504854935,0.0,12591.815562360232,-0.88754484275893,0.4607213388720196,4.835935786827202,243.21202921769168,0.5719688173427762,inf,0.0,235.44315766420016,0.0,0.0,0.0,0 days,0.0012965527,5.844125e-07,33007.875,0.6125321,-219.64865,0.0,0.0,1.0000000000000002,-6.67126231353252e-13,4.5028608e-12,2.5598596e-16,0.0,0.0,0.0,7.480000000000002e-16,5.0868533498795344e-14,3.835734425844828e-12,535.7524019171999,7.670184369060879e-12,1.9123744092975458e-13,0.0,0.0012965527,5.844125e-07,33007.875,0.6125321,-219.64865,0.0,0.0,0.0,-6.67126231353252e-13,4.5028608e-12,2.5598596e-16,0.0,0.0,0.0,7.480000000000002e-16,5.0868533498795344e-14,3.835734425844828e-12,535.7524019171999,7.670184369060879e-12,1.9123744092975458e-13,0.0
5,5,6,407463.0,BAW680,51.11584679555085,-0.3870391845703125,211.436666484,4411.9800000000005,-0.8132544193010224,34610D,255.0208,14.665699,5.7459984,217.5074933010533,67097.65127522845,0.3939779499944997,0.992471316498334,71.16155127077788,77.3565505403928,1449.1033286190177,0.0010553836414514,58401.6359568902,0.8031565629980589,0.5930129272564824,0.88674425264194,climb,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.6794283441047929,38.67752477569951,18.236648475169574,33.904411741213416,1485725178635408.2,29.1156335307959,833.474545094327,1665.69013064594,0.105538364145,0.0254321464662497,0.496235658249167,38.6782752701964,19.512142197974,19.49157111267549,0.10553836414514,0.807846302578792,1140208854163838.0,29.57679732642294,1523550717526629.5,0.02025974085022169,1.840997105786396e-05,3.16,35.8,2023-11-06 00:06:00,0.001055383641451448,0.803156828941088,0.0,584.016359568902,5,0.001055383641451448,14.665699,5.7459984,0.803156828941088,0.52361465,6.5499796e-07,0.7977960060813952,0.0,13209.052642457104,-0.8883960114481767,0.4590779093388955,4.465594384401344,242.275097805157,0.6725430188676299,inf,0.0,235.3404120416391,0.0,0.0,0.0,0 days,0.0010332527,8.36726e-07,41171.418,0.7732777,-219.46645,0.0,0.0,1.0,-6.426070959960999e-13,3.6277168e-12,2.7543513e-16,0.0,0.0,0.0,7.48e-16,3.9829862432545497e-14,2.9851097922727726e-12,537.939360762722,3.601334067718172e-12,1.4075307608284694e-13,0.0,0.0010332527,8.36726e-07,41171.418,0.7732777,-219.46645,0.0,0.0,0.0,-6.426070959960999e-13,3.6277168e-12,2.7543513e-16,0.0,0.0,0.0,7.48e-16,3.9829862432545497e-14,2.9851097922727726e-12,537.939360762722,3.601334067718172e-12,1.4075307608284694e-13,0.0
6,6,7,407463.0,BAW680,51.010345458984375,-0.3004166886613006,233.557777576,4861.56,-0.8139835489103218,34610D,251.94136,14.680464,7.3406124,236.7293159468564,67026.48972395767,0.41025879361778184,1.077695481910952,75.96874787247535,80.3680361941376,1937.966347079256,0.00078163817283,55026.440867802725,0.7526343435941893,0.6330728989372946,0.9771758369749004,climb,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.7439770096492286,40.18396741191134,20.339845844452885,36.28235539,1450000000000000.0,30.9415374558868,848.860416152801,1703.88446559381,0.078163817283,0.0263164496770299,0.538847740955476,40.1840180970688,20.4757004675218,20.45970837844824,0.078163817283,0.8728494035861932,1183051064087105.5,30.77272981044385,1455739490907980.0,0.021603707930000646,2.0870788840392077e-05,3.16,35.8,2023-11-06 00:07:00,0.0007816381728300801,0.7526351978049011,0.0,550.2644086780273,6,0.0007816381728300801,14.680464,7.3406124,0.7526351978049011,0.61771345,2.1654153e-06,0.7608769062071574,0.0,14441.476617147115,-0.8882530904374696,0.4593543809830104,4.3226509876228105,241.8949482794079,0.6113654113699365,inf,0.0,234.50615655000817,0.0,0.0,0.0,0 days,0.0007663363,1.0231961e-06,45488.12,0.73611027,-219.60568,0.0,0.0,1.0,-6.298259574919883e-13,3.2183006e-12,2.8980886e-16,0.0,0.0,0.0,7.48e-16,3.4687980356729666e-14,2.5884747306392772e-12,540.2395192477586,3.6159260445525916e-12,1.5283963540099678e-13,0.0,0.0007663363,1.0231961e-06,45488.12,0.73611027,-219.60568,0.0,0.0,0.0,-6.298259574919883e-13,3.2183006e-12,2.8980886e-16,0.0,0.0,0.0,7.48e-16,3.4687980356729666e-14,2.5884747306392772e-12,540.2395192477586,3.6159260445525916e-12,1.5283963540099678e-13,0.0
7,7,8,407463.0,BAW680,50.89504953158104,-0.2059173583984375,245.389999788,5463.54,-0.814776741464991,34610D,247.6976,16.476131,8.677286,251.57178309161927,66950.52097608519,0.4207030901973429,0.999801683724656,69.10569752371113,71.946401451888,1517.803511205808,0.0005131625242836,50756.176244006965,0.6925317638872986,0.5758808126975927,0.9184315885889212,climb,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.7973669626612863,35.973080468158344,18.75695340614969,35.643523672194604,1459597526521794.8,29.1476290375826,841.609669158678,1681.09571525607,0.0513162524284,0.025720385944679,0.499900841862328,35.973200725944,19.4359774747372,19.426008775037445,0.05131625242836,0.8422469285351403,1123913284901054.0,30.64504511027131,1388821380504701.0,0.02090745377350082,1.8416987738044982e-05,3.16,35.8,2023-11-06 00:08:00,0.0005131625242836821,0.6925329578790743,0.0,507.56176244006963,7,0.0005131625242836821,16.476131,8.677286,0.6925329578790743,0.83212036,7.174978e-06,0.7138542457879373,0.0,15212.014781554939,-0.8893115744758581,0.4573017860267661,4.058143427067113,241.16114479495272,0.5394247181971878,inf,0.0,233.32832668823747,0.0,0.0,0.0,0 days,0.000502521,8.3320765e-07,51351.74,0.6599968,-220.3451,0.0,0.0,1.0,-6.122373227370232e-13,2.737758e-12,2.7516392e-16,0.0,0.0,0.0,7.479999999999999e-16,2.865493125746905e-14,2.1255205640063217e-12,542.7489014801323,2.665824594924936e-12,1.417926746271777e-13,0.0,0.000502521,8.3320765e-07,51351.74,0.6599968,-220.3451,0.0,0.0,0.0,-6.122373227370232e-13,2.737758e-12,2.7516392e-16,0.0,0.0,0.0,7.479999999999999e-16,2.865493125746905e-14,2.1255205640063217e-12,542.7489014801323,2.665824594924936e-12,1.417926746271777e-13,0.0
8,8,9,407463.0,BAW680,50.77340853416313,-0.1070404052734375,261.852221996,5935.9800000000005,-0.8156009698727312,34610D,244.07379,17.201002,9.428455,264.0613230229196,66881.41527856147,0.43132439351305385,1.042602151018612,71.25924807761243,73.2823319612226,1611.219980271074,0.0004170072362682,47596.28928252322,0.7630827091274338,0.5938270673134369,0.9693717745231226,climb,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.8431433767001119,36.641195435206775,19.85473432176432,36.28235539,1450000000000000.0,29.9376092614975,848.948571841459,1704.12917070722,0.0417007236268,0.0263121856293108,0.521301075509306,36.6411659806113,19.812154066312,19.803895698499428,0.04170072362682,0.8732207285680822,1129678050283312.5,30.82370780074581,1333727213813647.2,0.02154496715634098,1.9951637990233908e-05,3.16,35.8,2023-11-06 00:09:00,0.0004170072362682506,0.7630827282402132,0.0,475.96289282523225,8,0.0004170072362682506,17.201002,9.428455,0.7630827282402132,1.0261751,1.6076165e-05,0.6793512819499712,0.0,16064.88552763422,-0.8897878447223443,0.4563743982569195,3.8762537366792267,240.6315491494845,0.5734317208658056,inf,0.0,233.0653051292528,0.0,0.0,0.0,0 days,0.00040783655,5.0285325e-07,55970.703,0.7476063,-220.75594,0.0,0.0,0.9999999999999998,-5.984216384939353e-13,2.3898323e-12,2.4969912e-16,0.0,0.0,0.0,7.48e-16,2.4286036081520167e-14,1.791410536309276e-12,545.3959330717455,2.414408923592108e-12,1.478626711391804e-13,0.0,0.00040783655,5.0285325e-07,55970.703,0.7476063,-220.75594,0.0,0.0,0.0,-5.984216384939353e-13,2.3898323e-12,2.4969912e-16,0.0,0.0,0.0,7.48e-16,2.4286036081520167e-14,1.791410536309276e-12,545.3959330717455,2.414408923592108e-12,1.478626711391804e-13,0.0
9,9,10,407463.0,BAW680,50.6448778055482,-0.0031177417652088,273.684444208,6438.900000000001,-0.8164590330438961,34610D,240.13521,16.79727,9.867858,274.8871489859357,66810.15603048386,0.43982807932634893,1.078017836927052,73.50072331693926,74.2225550561906,1678.2620894841948,0.0003700633142827,44409.53957525199,0.9553492002934464,0.6125060276411605,1.0,climb,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.8848786719849238,37.11116557056298,20.679512780174843,36.28235539,1450000000000000.0,30.4526340259375,855.00660157023,1727.1360327693,0.0370063314283,0.0269459499002844,0.539008918463526,37.1112775280953,20.0033370676548,19.995937304823588,0.03700633142827,0.9013670099589752,1113828131507888.0,30.62117239004795,1281279555812231.5,0.02213217609913529,2.1378821269996685e-05,3.16,35.8,2023-11-06 00:10:00,0.000370063314282729,0.955349266083088,0.0,444.0953957525199,9,0.000370063314282729,16.79727,9.867858,0.955349266083088,1.4025536,3.913449e-05,0.6442625332137677,0.0,16696.494033359326,-0.8904087613594637,0.4551617709060216,3.6714790784075775,240.00832001136126,0.6904528228938467,inf,0.0,233.37621178913753,0.0,0.0,0.0,0 days,0.00036178116,3.3389682e-07,60793.285,0.92243016,-217.62605,0.0984100707913352,0.0984100707913352,1.0000000000000002,-5.839080453584868e-13,2.048467e-12,2.3667538e-16,8.234721201297856e-14,1.3818454713967917e-14,8.234721201297856e-14,7.48e-16,3.319949639494859e-14,1.4645590070517034e-12,548.1885219633347,2.0965643092827535e-12,1.5288535204726407e-13,1.374909734038472e-12,0.00036178116,3.3389682e-07,60793.285,0.92243016,-217.62605,0.0,0.0984100707913352,0.0,-5.839080453584868e-13,2.048467e-12,2.3667538e-16,0.0,0.0,0.0,7.48e-16,2.002394247287202e-14,1.4645590070517034e-12,548.1885219633347,2.0965643092827535e-12,1.5288535204726407e-13,0.0
