,Unnamed: 0,index,icao24,callsign,latitude,longitude,groundspeed,altitude,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,W3_no_water_injection,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_level,cocip_waypoint,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_ef,cocip_persistent_1,cocip_cocip,cocip_contrail_age,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_nox_impact,accf_issr_co2_impact_conservative,accf_issr_co2_impact_optimistic,accf_issr_contrails_atr20,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_nox_impact,accf_sac_co2_impact_conservative,accf_sac_co2_impact_optimistic,accf_sac_contrails_atr20
0,0,1,a35da8,FFT4000,37.64968096199682,-122.33503258746605,94.657777696,632.46,-0.5415611043710671,34610D,298.56863,3.5783129,-6.977167,109.5422597497982,67584.4173240272,0.3025430567032589,0.95081654072157,68.1781319841912,115.8112262820828,1981.6700106528008,0.0060335531570219,93954.21408487008,0.220443555940063,0.56815109986826,0.8942890981359441,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,30.79894693955785,4.434014957393558,0.3162400201472612,57.90488042425356,16.463949788327348,24.438045601943173,1512207917615912.8,31.4374145776194,847.186200200748,1223.06233871218,0.603355315702,0.0190175102261737,0.475408270360785,57.9056131410414,24.9984495713053,24.84852467679429,18.44753325007439,0.8454575818094526,723027692267231.2,0.001194830205558517,9.75534530326892e-06,2.8440000000000003,35.8,2023-08-06 07:01:00,0.006033553157021925,0.22044354694843551,0.0,939.5421408487008,0,0.006033553157021925,3.5783129,-6.977167,0.22044354694843551,0.0,0.0,1.0962624473457105,0.0,6873.929756898064,0.6070791771393887,0.7946413484609033,6.797419263020676,247.3122860888089,0.2804431839833658,inf,0.0,237.50308227315605,0.0,0.0,0.0,0 days,0.005975806,8.129207e-06,6571.821,0.28283796,-295.7026,0.0,0.0,0.9999999999999999,-1.00205390004848e-12,1.10170284e-11,8.375639e-16,0.0,0.0,0.0,7.479999999999999e-16,1.3178023529859106e-13,1.0014974722197962e-11,1274.0372739999539,6.826593285372506e-13,1.2136100621252906e-13,8.090733747501937e-15,0.0,0.005975806,8.129207e-06,6571.821,0.28283796,-295.7026,0.0,0.0,0.0,-1.00205390004848e-12,1.10170284e-11,8.375639e-16,0.0,0.0,0.0,7.479999999999999e-16,1.3178023529859106e-13,1.0014974722197962e-11,1274.0372739999539,6.826593285372506e-13,1.2136100621252906e-13,8.090733747501937e-15,0.0
1,1,2,a35da8,FFT4000,37.68706240896451,-122.27317478345788,134.784444328,1203.96,-0.5423582894585235,34610D,297.90164,1.2354372,-4.655294,127.96203945973517,67516.23919204301,0.32159837068613994,1.364998262062394,71.2221148979761,151.2910448730188,3654.2680677899625,0.0044388158652774,87673.12586169648,0.1584441982066659,0.5935176241498008,1.0,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,27.96644377767238,4.070828672315134,0.3698298091974201,75.64649617947103,18.75265881696953,28.89801584257324,1560939066857595.8,39.8445945402729,911.878440560523,1405.27927488276,0.443881586528,0.0221638595308414,0.682499131031197,75.6455224365094,30.7933340798108,30.657252182437585,13.72239933524875,1.0350627503270546,842722708029767.5,0.0029151368186007523,1.8109825528459044e-05,2.8440000000000003,35.8,2023-08-06 07:02:00,0.004438815865277488,0.15844424563655615,0.0,876.7312586169647,1,0.004438815865277488,1.2354372,-4.655294,0.15844424563655615,0.0,0.0,1.0252647965122441,0.0,8343.905703079294,0.5494398083303564,0.8355333009652584,6.5122355524559365,246.7874629598389,0.20033081241565479,inf,0.0,236.64694168879078,0.0,0.0,0.0,0 days,0.0042900816,2.605142e-07,12546.728,0.19605504,-296.34558,0.0,0.0,1.0,-9.67962278679895e-13,1.04239525e-11,2.310188e-16,0.0,0.0,0.0,7.48e-16,1.23906887968624e-13,9.455989935975373e-12,1273.7271818072657,2.257611937462285e-12,1.7422663097186855e-13,1.1615108731457902e-14,0.0,0.0042900816,2.605142e-07,12546.728,0.19605504,-296.34558,0.0,0.0,0.0,-9.67962278679895e-13,1.04239525e-11,2.310188e-16,0.0,0.0,0.0,7.48e-16,1.23906887968624e-13,9.455989935975373e-12,1273.7271818072657,2.257611937462285e-12,1.7422663097186855e-13,1.1615108731457902e-14,0.0
2,2,3,a35da8,FFT4000,37.72793527376854,-122.1945389457371,140.443333212,2255.52,-0.5431531939868467,34610D,288.702,-0.2850189,-4.629312,147.64444756298042,67445.01707714504,0.3520628311102868,1.181520073144634,69.75831511720513,124.24891344546,3243.7532742634394,0.0039654556192897,77005.1164429154,0.2394247059400356,0.5813192926433761,1.0,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,24.193787331981547,3.533128709869725,0.4334604047139848,62.12397189186924,18.65133769992256,31.49207378586506,1521967082192614.8,35.4443267538945,888.429000403346,1371.84580948067,0.396545561929,0.0211345513990874,0.590760036572317,62.12445672273,27.952333854497,27.84192792495513,13.086502663293814,0.9689826968410092,770266481115968.9,0.002777478086572722,1.508879883859995e-05,2.8440000000000003,35.8,2023-08-06 07:03:00,0.003965455619289729,0.2394251420837606,0.0,770.051164429154,2,0.003965455619289729,-0.2850189,-4.629312,0.2394251420837606,0.0,0.0,0.9292064980667303,0.0,8800.317831566796,0.5458182071071531,0.8379036250013081,5.986327872238946,245.7636672455673,0.27779371727949975,inf,0.0,236.08249580857176,0.0,0.0,0.0,0 days,0.0039024472,3.5436187e-07,23500.424,0.27605584,-297.0528,0.0,0.0,1.0000000000000002,-9.055619465752001e-13,8.323316e-12,2.382529e-16,0.0,0.0,0.0,7.48e-16,9.741706063169862e-14,7.417754441463355e-12,1273.3881270810139,1.4605467013581718e-12,1.508077097904875e-13,1.0053847319365832e-14,0.0,0.0039024472,3.5436187e-07,23500.424,0.27605584,-297.0528,0.0,0.0,0.0,-9.055619465752001e-13,8.323316e-12,2.382529e-16,0.0,0.0,0.0,7.48e-16,9.741706063169862e-14,7.417754441463355e-12,1273.3881270810139,1.4605467013581718e-12,1.508077097904875e-13,1.0053847319365832e-14,0.0
3,3,4,a35da8,FFT4000,37.77085643703654,-122.11112644361413,151.246666536,3192.78,-0.5439136250227521,34610D,281.8674,2.7345486,-4.199785,162.42781476915886,67375.25876202782,0.3796588358866561,0.92520220520326,67.26698235734662,95.3714107319918,2371.0921222367365,0.0018232341759384,68406.5121293734,0.1637033552057148,0.5605581863112219,1.0,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,25.31080972964678,3.750473926127249,0.4826087464700032,47.68591100846037,19.02521575941455,33.41164457259143,1493128295666237.8,30.0926121356697,859.827435511832,1264.35344492006,0.182323417594,0.0192346107831245,0.46260110260163,47.6857053659959,24.0504529994177,24.00668319416717,15.80494773346972,0.8853019460359459,630443354059517.4,0.001741117499499997,9.596681699926884e-06,2.8440000000000003,35.8,2023-08-06 07:04:00,0.0018232341759384547,0.16370363105186586,0.0,684.065121293734,3,0.0018232341759384547,2.7345486,-4.199785,0.16370363105186586,0.0,0.0,0.8454638574154223,0.0,9892.240424891224,0.5446328920346316,0.8386745572115523,5.544216474693131,244.83922059918518,0.17800617169716215,inf,0.0,234.78334330688324,0.0,0.0,0.0,0 days,0.0017891879,5.1699567e-07,33210.79,0.17021221,-297.69022,0.0,0.0,1.0000000000000002,-8.502522787802417e-13,6.8510796e-12,2.5078925e-16,0.0,0.0,0.0,7.48e-16,7.900954591995947e-14,6.000827435753765e-12,1273.0300587624645,5.799988442878275e-13,1.1809162521332148e-13,7.87277501422143e-15,0.0,0.0017891879,5.1699567e-07,33210.79,0.17021221,-297.69022,0.0,0.0,0.0,-8.502522787802417e-13,6.8510796e-12,2.5078925e-16,0.0,0.0,0.0,7.48e-16,7.900954591995947e-14,6.000827435753765e-12,1273.0300587624645,5.799988442878275e-13,1.1809162521332148e-13,7.87277501422143e-15,0.0
4,4,5,a35da8,FFT4000,37.81915283203125,-122.01690673828124,175.425555404,3878.58,-0.5446162007105766,34610D,277.01074,4.5458355,-3.870072,172.8608900432681,67307.99177967048,0.391448227325282,1.030262307325756,65.31719575087054,102.8901580694746,2892.830491129807,0.000961718771095,62621.53768428498,0.1158067650457717,0.5443099645905878,1.0,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,24.107600566321874,3.592955352957587,0.518090541034948,51.444702107927775,19.02490467201822,34.77693743099513,1472616736748090.5,31.9003781663475,880.417374442913,1327.01888517349,0.0961718771095,0.0204585293106739,0.515131153662878,51.4450790347373,25.179285658335,25.155093532695957,14.379383936279764,0.9460528586245344,662056366209153.4,0.0023222608867176932,1.214119872682462e-05,2.8440000000000003,35.8,2023-08-06 07:05:00,0.0009617187710950706,0.11580690246328096,0.0,626.2153768428498,4,0.0009617187710950706,4.5458355,-3.870072,0.11580690246328096,0.0,0.0,0.7875344649436528,0.0,11075.049151884847,0.2702733522962196,0.9627836283602684,5.169841053941576,244.0037545359307,0.12019395742374393,inf,0.0,233.78200020716366,0.0,0.0,0.0,0 days,0.0009372547,4.0535414e-07,40309.715,0.112733044,-298.3633,0.0,0.0,0.9999999999999999,-8.098007295044006e-13,5.910037e-12,2.4218355e-16,0.0,0.0,0.0,7.480000000000001e-16,6.729325880409838e-14,5.100236558422274e-12,1272.6247404372739,7.321505434636852e-13,1.3150136217130615e-13,8.766757478087076e-15,0.0,0.0009372547,4.0535414e-07,40309.715,0.112733044,-298.3633,0.0,0.0,0.0,-8.098007295044006e-13,5.910037e-12,2.4218355e-16,0.0,0.0,0.0,7.480000000000001e-16,6.729325880409838e-14,5.100236558422274e-12,1272.6247404372739,7.321505434636852e-13,1.3150136217130615e-13,8.766757478087076e-15,0.0
5,5,6,a35da8,FFT4000,37.84593200683594,-121.895823377244,188.286666504,4716.780000000001,-0.545690626090344,34610D,270.44974,4.342585,-2.4956045,183.1482641427372,67242.67458391961,0.40678235921560474,0.971742723404128,63.57679395242449,95.1829232045244,2594.5580636692507,0.0004034105778618,56095.647368712234,0.0745227062244772,0.5298066162702041,1.0,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,23.202487768539864,3.471013036282441,0.5555417821086635,47.59093462395565,18.91170825021016,36.28235539,1450000000000000.0,30.2714563667965,875.820195398386,1316.8493787407,0.0403410577862,0.0202985596679134,0.485871361702064,47.5914616022622,23.9362481698688,23.92659592797923,14.54726484556794,0.9328605868614412,627069383592761.9,0.002222917728667324,1.1060306374789197e-05,2.8440000000000003,35.8,2023-08-06 07:06:00,0.00040341057786181833,0.07452271616937921,0.0,560.9564736871223,5,0.00040341057786181833,4.342585,-2.4956045,0.07452271616937921,0.0,0.0,0.7225785161127182,0.0,11555.269067995321,0.2328721522021101,0.9725073576733275,4.74850700102359,242.99672856474803,0.07258891913205089,inf,0.0,232.68111088093403,0.0,0.0,0.0,0 days,0.00038949936,3.193283e-07,48947.83,0.067302234,-299.4619,0.0,0.0,1.0,-7.606579867153338e-13,4.8329877e-12,2.355524e-16,0.0,0.0,0.0,7.48e-16,5.3923838916266304e-14,4.072329732548705e-12,1272.4000012971578,5.277993758434606e-13,1.2403199738461696e-13,8.268799825641129e-15,0.0,0.00038949936,3.193283e-07,48947.83,0.067302234,-299.4619,0.0,0.0,0.0,-7.606579867153338e-13,4.8329877e-12,2.355524e-16,0.0,0.0,0.0,7.48e-16,5.3923838916266304e-14,4.072329732548705e-12,1272.4000012971578,5.277993758434606e-13,1.2403199738461696e-13,8.268799825641129e-15,0.0
6,6,7,a35da8,FFT4000,37.87001037597656,-121.76807809383313,198.06111094,5471.16,-0.5467959102822958,34610D,264.26862,4.1850038,-1.6102983,193.92286541812896,67179.09778996719,0.4161916588280467,0.937222984408966,62.175125602023535,88.706556410274,2638.035398340907,0.000209733752733,50703.897051540545,0.059591986174291,0.5181260466835295,1.0,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,20.74534971659479,3.107451457441398,0.5950636972237963,44.35288295420028,18.72896272964014,36.28235539,1450000000000000.0,28.9834548385838,872.554978695476,1329.42003635157,0.0209733752733,0.0203216532698041,0.468611492204483,44.353278205137,23.0597130057717,23.05487761976971,13.499472410014382,0.9234734596281624,614661148317457.9,0.002475576192085253,1.0540095234298184e-05,2.8440000000000003,35.8,2023-08-06 07:07:00,0.00020973375273302923,0.059591980250119324,0.0,507.03897051540554,6,0.00020973375273302923,4.1850038,-1.6102983,0.059591980250119324,0.0,0.0,0.6684026945600453,0.0,11894.554073287172,0.22926335038196238,0.9733644313265396,4.36054213927813,241.99678993294748,0.05464923837003384,inf,0.0,231.70933654931463,0.0,0.0,0.0,0 days,0.00020013718,4.2195265e-07,56696.703,0.054211933,-300.71317,0.0,0.0,1.0,-7.165858358395742e-13,3.980015e-12,2.4346302e-16,0.0,0.0,0.0,7.48e-16,4.341604561596489e-14,3.263429430848279e-12,1272.1979281557883,4.543020581031382e-13,1.196259420845404e-13,7.975062805636025e-15,0.0,0.00020013718,4.2195265e-07,56696.703,0.054211933,-300.71317,0.0,0.0,0.0,-7.165858358395742e-13,3.980015e-12,2.4346302e-16,0.0,0.0,0.0,7.48e-16,4.341604561596489e-14,3.263429430848279e-12,1272.1979281557883,4.543020581031382e-13,1.196259420845404e-13,7.975062805636025e-15,0.0
7,7,8,a35da8,FFT4000,37.8944091796875,-121.63641747007978,204.234444268,6240.780000000001,-0.5478786267642506,34610D,258.2947,6.39023,-0.48475996,200.1910764809609,67116.92266436516,0.42980702537996834,0.78694417125373,60.66121167569882,74.5111309589474,2372.609855821482,0.0001441547335217,45643.61268941082,0.063155269942062,0.5055100972974902,1.0,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,19.26541855006392,2.8870355812323183,0.6213612602731022,37.25579258042462,18.456620882478763,36.28235539,1450000000000000.0,25.4404972522861,846.214319473028,1272.2692003142,0.0144154733522,0.0190802973721908,0.393472085626865,37.2555654794737,20.6219053063788,20.618932989588185,14.016282508325157,0.8420971972592514,548582156006781.75,0.0020016779738000947,7.384491957454169e-06,2.8440000000000003,35.8,2023-08-06 07:08:00,0.00014415473352174095,0.06315536118044068,0.0,456.4361268941082,7,0.00014415473352174095,6.39023,-0.48475996,0.06315536118044068,0.0,0.0,0.6156118420061124,0.0,12650.034778877194,0.22641163287106575,0.9740317102131005,4.018861417400834,241.0485757596148,0.054618435688661995,inf,0.0,230.8535391288708,0.0,0.0,0.0,0 days,0.00014242504,9.8075e-07,64585.293,0.060989268,-302.7578,0.0,0.0,0.9999999999999998,-6.717306181810321e-13,3.2753123e-12,2.8653698e-16,0.0,0.0,0.0,7.48e-16,3.488109785820314e-14,2.6035816063335655e-12,1271.9931658281266,2.4607108168853744e-13,1.004445467302869e-13,6.696303115352459e-15,0.0,0.00014242504,9.8075e-07,64585.293,0.060989268,-302.7578,0.0,0.0,0.0,-6.717306181810321e-13,3.2753123e-12,2.8653698e-16,0.0,0.0,0.0,7.48e-16,3.488109785820314e-14,2.6035816063335655e-12,1271.9931658281266,2.4607108168853744e-13,1.004445467302869e-13,6.696303115352459e-15,0.0
8,8,9,a35da8,FFT4000,37.9200439453125,-121.49616647273936,209.893333152,6934.200000000001,-0.548941779660159,34610D,253.42,13.104027,3.7594907,199.20801698742545,67056.26145268946,0.4332813901085501,0.717795135260384,59.17073376967322,68.8513042744044,2085.647006918456,8.130285542533342e-05,41442.16772350145,0.05113093419529,0.4930894480806101,1.0,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,18.310240382777792,2.745047382590025,0.6242284750202357,34.42645793866132,18.152474131069333,36.28235538999999,1450000000000000.2,23.4799915676579,835.871362818834,1252.49805099386,0.00813028554253,0.0187690118300178,0.358897567630192,34.4256521372022,19.1218147700348,19.12026023828095,14.36487725645523,0.8050881186232862,479902854378108.8,0.001804214495554181,6.286416666189451e-06,2.8440000000000003,35.8,2023-08-06 07:09:00,8.130285542533343e-05,0.051130983132346146,0.0,414.42167723501456,8,8.130285542533343e-05,13.104027,3.7594907,0.051130983132346146,0.0,0.0,0.5696971230260708,0.0,12759.689666409362,0.22559693948978718,0.9742207249349817,3.6711009654273257,240.00714105363164,0.04214470968688821,inf,0.0,229.86619022566705,0.0,0.0,0.0,0 days,7.953717e-05,1.2852653e-06,71726.336,0.046074845,-304.9995,0.0,0.0,1.0,-6.311325574332915e-13,2.791119e-12,3.1001004e-16,0.0,0.0,0.0,7.480000000000001e-16,2.9137832149140946e-14,2.1599863167276077e-12,1271.7780309247673,1.6783824463204847e-13,9.16184522868623e-14,6.107896819124152e-15,0.0,7.953717e-05,1.2852653e-06,71726.336,0.046074845,-304.9995,0.0,0.0,0.0,-6.311325574332915e-13,2.791119e-12,3.1001004e-16,0.0,0.0,0.0,7.480000000000001e-16,2.9137832149140946e-14,2.1599863167276077e-12,1271.7780309247673,1.6783824463204847e-13,9.16184522868623e-14,6.107896819124152e-15,0.0
9,9,10,a35da8,FFT4000,37.94581604003906,-121.35457140334108,218.6388887,7543.8,-0.5499729275446938,34610D,249.4222,19.702961,8.975973,198.14031884669075,66997.09071891979,0.4332803316338308,0.685506407307748,57.63130412202497,66.1083127898184,1958.105886031302,4.679326524377831e-05,38012.54249929331,0.0398312013334628,0.4802608676835414,1.0,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,17.479727185439558,2.6211411443053563,0.6258388579092888,33.05318378024981,17.843587155380177,36.28235539,1450000000000000.0,22.3346907653865,833.709662008208,1252.45328382428,0.00467932652438,0.0188573788476124,0.342753203653874,33.0541563949092,18.1760787871784,18.17522830889928,14.42618259326434,0.7974004132761566,455251688280748.94,0.0017515912660053198,5.927420597481542e-06,2.8440000000000003,35.8,2023-08-06 07:10:00,4.6793265243778314e-05,0.03983119972082139,0.0,380.1254249929332,9,4.6793265243778314e-05,19.702961,8.975973,0.03983119972082139,0.0,0.0,0.5309263279208106,0.0,13320.675217992797,0.22390606277383615,0.9746107300112795,3.36718552574709,239.0228506806908,0.03155905164013312,inf,0.0,228.93787434831614,0.0,0.0,0.0,0 days,4.812865e-05,1.6751123e-06,78003.33,0.039089624,-306.8427,0.0,0.0,1.0,-5.954534300066063e-13,2.4634043e-12,3.4006075e-16,0.0,0.0,0.0,7.479999999999999e-16,2.537142246842353e-14,1.8679509021939145e-12,1271.5617435129975,1.3457394899214137e-13,8.74971603805596e-14,5.833144025370639e-15,0.0,4.812865e-05,1.6751123e-06,78003.33,0.039089624,-306.8427,0.0,0.0,0.0,-5.954534300066063e-13,2.4634043e-12,3.4006075e-16,0.0,0.0,0.0,7.479999999999999e-16,2.537142246842353e-14,1.8679509021939145e-12,1271.5617435129975,1.3457394899214137e-13,8.74971603805596e-14,5.833144025370639e-15,0.0
