,Unnamed: 0,index,icao24,callsign,latitude,longitude,groundspeed,altitude,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,fuel_flow_corrected,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_waypoint,cocip_level,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_width,cocip_depth,cocip_rhi_1,cocip_air_temperature_1,cocip_specific_humidity_1,cocip_altitude_1,cocip_persistent_1,cocip_dT_dz,cocip_ds_dz,cocip_dz_max,cocip_rho_air_1,cocip_iwc_1,cocip_n_ice_per_m_1,cocip_ef,cocip_contrail_age,cocip_global_yearly_mean_rf,cocip_atr20,cocip_sdr_mean,cocip_sdr_min,cocip_sdr_max,cocip_rsr_mean,cocip_rsr_min,cocip_rsr_max,cocip_olr_mean,cocip_olr_min,cocip_olr_max,cocip_rf_sw_mean,cocip_rf_sw_min,cocip_rf_sw_max,cocip_rf_lw_mean,cocip_rf_lw_min,cocip_rf_lw_max,cocip_rf_net_mean,cocip_rf_net_min,cocip_rf_net_max,cocip_cocip,cocip_mean_contrail_altitude,cocip_mean_rhi,cocip_std_rhi,cocip_mean_n_ice_per_m,cocip_std_n_ice_per_m,cocip_mean_r_ice_vol,cocip_mean_width,cocip_mean_depth,cocip_mean_tau_contrail,cocip_mean_tau_cirrus,cocip_max_age,cocip_mean_rf_sw,cocip_mean_rf_lw,cocip_mean_rf_net,cocip_mean_olr,cocip_mean_sdr,cocip_mean_rsr,cocip_contrail_length,cocip_persistent_contrail_length,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_nox_impact,accf_issr_co2_impact_conservative,accf_issr_co2_impact_optimistic,accf_issr_contrails_atr20,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_nox_impact,accf_sac_co2_impact_conservative,accf_sac_co2_impact_optimistic,accf_sac_contrails_atr20
40,40,41,801733.0,,4.015993160110902,100.05001954406384,243.65928602937748,11694.33808741957,0.7382277129290395,34610D,222.5392,-9.375365,2.2268093,231.08396082825067,66827.70389070806,0.3692273418179258,0.5114901623482212,33.55269148634748,35.3424976257056,-1.8800122314951384,0.0001089893213032,20284.58778950856,0.9740684896997324,0.279605762386229,0.7369943322282003,cruise,0,GTF2035,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,0,0.7727228476769072,17.670976504224267,12.085960581844962,36.28235539,1450000000000000.0,13.1395934092324,770.618601672115,1424.55352857206,0.0108989321303,0.0190027543555163,0.219416496976409,17.6712488128528,11.5465628230212,11.545304508118624,0.01089893213032,0.5825208701243433,386686342205324.6,0.5114901623482212,0.015156295896845284,5.059467065353346e-06,3.0968000000000004,35.8,2023-08-06 02:41:00,0.00010898932130320274,0.9740691735377216,0.0,40,202.84587789508566,0.00010898932130320274,-9.375365,2.2268093,0.9740691735377216,2.1460378,0.00010975869,0.31754268523706136,976.0272114552902,14425.84624321986,0.45656859800648925,-0.8896882124173551,1.5172783262264327,230.39096338150776,0.5918617514906076,0.39066046292934725,1.0,223.6516281157051,28.117254249628648,85.55806418830055,0.9748388277266528,222.9188,0.00011356199169360991,11651.55905532542,0.0,0.0016537441456517853,0.0023112725,171.1161283766011,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,14425.84624321986,0.0,0.00010782544,2.1537646e-07,121491.234,0.9450737,-223.12244,0.9562853623635339,0.9562853623635339,1.0,-3.4501118703755206e-13,2.0610436e-12,2.2853897e-16,4.4035402230140356e-13,1.576807394650948e-13,1.576807394650948e-13,7.48e-16,4.8513877631128706e-14,1.71603233509257e-12,1324.3172513292127,7.981914620571878e-13,7.108914513602753e-14,5.890243454127996e-14,2.2746781030406673e-12,0.00010782544,2.1537646e-07,121491.234,0.9450737,-223.12244,0.8474265073977593,0.9562853623635339,0.8861648841965735,-3.4501118703755206e-13,2.0610436e-12,2.2853897e-16,3.720740362594454e-13,1.3973113422811584e-13,1.3973113422811584e-13,7.48e-16,4.564194079321207e-14,1.71603233509257e-12,1324.3172513292127,7.981914620571878e-13,7.108914513602753e-14,5.890243454127996e-14,2.015739857765515e-12
41,41,42,801733.0,,4.075215642479577,99.93430766935433,243.62180994405296,11693.780155313956,0.739947755574095,34610D,222.48433,-9.170134,1.5740029,231.55600429325568,66794.1511992217,0.369322289608839,0.5139035733993256,33.71067269462341,35.4459819068784,-1.8796085760325296,0.0001066695415538,20286.37251355713,0.9599405896522836,0.2809222724551951,0.7400889654423268,cruise,0,GTF2035,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,0,0.774396779122817,17.722899652684525,12.114590475160618,36.28235539,1450000000000000.0,13.1855343111172,771.219188679078,1425.71924894479,0.0106669541554,0.0190237467367476,0.220324921631058,17.7229909534392,11.5815735291231,11.580338259749896,0.01066695415538,0.5843910766390248,388580146914857.2,0.5139035733993256,0.015200393029884343,5.095597994653151e-06,3.0968000000000004,35.8,2023-08-06 02:42:00,0.00010666954155387732,0.9599401278428489,0.0,41,202.8637251355713,0.00010666954155387732,-9.170134,1.5740029,0.9599401278428489,1.8081949,8.6669665e-05,0.31764894456169934,978.301521425596,14425.005323031717,0.4565961356875325,-0.8896740801412686,1.5176372309810573,230.39340908673435,0.5829636386993998,0.3786929987488028,1.0,223.59718735576985,28.117254249628648,85.95528710254565,0.9610295402201949,222.87224,0.00011129672024317139,11650.802511762684,0.0,0.0014176651489682967,0.002549653,171.9105742050913,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,14425.005323031717,0.0,0.00010549844,1.7990891e-07,121492.82,0.9227109,-220.88089,0.7893962010571841,0.7893962010571841,1.0,-3.4498131437556995e-13,2.0619446e-12,2.2586231e-16,3.623388249239437e-13,1.1384837175186314e-13,1.1384837175186314e-13,7.48e-16,4.151012308908826e-14,1.7169631773637857e-12,1324.634539793297,8.047272106429183e-13,7.142457158430406e-14,5.918035931270909e-14,1.6422633685391197e-12,0.00010549844,1.7990891e-07,121492.82,0.9227109,-220.88089,0.6989716513415064,0.7893962010571841,0.8854509945771485,-3.4498131437556995e-13,2.0619446e-12,2.2586231e-16,3.05585830417101e-13,1.0080715399867616e-13,1.0080715399867616e-13,7.48e-16,3.942352824857833e-14,1.7169631773637857e-12,1324.634539793297,8.047272106429183e-13,7.142457158430406e-14,5.918035931270909e-14,1.4541437330305816e-12
42,42,43,801733.0,,4.134438124848253,99.81859579464482,243.58433385872848,11693.222223208344,0.7416628348826166,34610D,222.44365,-8.857682,0.98244095,232.0948584602224,66760.44052652708,0.3697664271715311,0.5133600938305771,33.67122166295282,35.3687706092666,-1.8793535678940272,0.0001044796412565,20288.15739463328,0.945080203640568,0.2805935138579401,0.7390734956985986,cruise,0,GTF2035,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,0,0.7762698654142873,17.68428876776068,12.111870062187071,36.28235538999999,1450000000000000.0,13.1846182482764,770.933257473832,1424.74356969298,0.0104479641257,0.0190001586574629,0.220120266770914,17.6843853046333,11.5851804576618,11.583970168614256,0.01044796412565,0.5835006970660368,387817691406282.5,0.5133600938305771,0.015187581925279369,5.08021717949648e-06,3.0968000000000004,35.8,2023-08-06 02:43:00,0.00010447964125655434,0.9450804819771274,0.0,42,202.88157394633282,0.00010447964125655434,-8.857682,0.98244095,0.9450804819771274,1.5324045,6.946863e-05,0.3177349887064222,980.5692702060263,14424.152216550416,0.4566240620839644,-0.8896597472775419,1.518837492335634,230.4015843728648,0.5737111187596535,0.3684529115628352,1.0,223.5467541619894,28.117254249628648,86.33880092822433,0.9466812644779558,222.83624,0.00010913461724377926,11650.052822744232,0.0,0.0013113405956625003,0.0025413067,172.67760185644866,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,14424.152216550416,0.0,0.00010327612,1.4512031e-07,121491.53,0.90683454,-215.54257,0.6146107087683416,0.6146107087683416,0.9999999999999999,-3.4496828526889357e-13,2.0625454e-12,2.2309085e-16,2.813481820902995e-13,6.099660554833062e-14,6.099660554833062e-14,7.480000000000001e-16,3.305905182539099e-14,1.7175772365407688e-12,1324.9518282573808,8.034859099940844e-13,7.134903641122498e-14,5.911777302644356e-14,8.798243231220045e-13,0.00010327612,1.4512031e-07,121491.53,0.90683454,-215.54257,0.5437688605473816,0.6146107087683416,0.8847370421466871,-3.4496828526889357e-13,2.0625454e-12,2.2309085e-16,2.3688908709637155e-13,5.3965956373818235e-14,5.3965956373818235e-14,7.480000000000001e-16,3.1934147957469e-14,1.7175772365407688e-12,1324.9518282573808,8.034859099940844e-13,7.134903641122498e-14,5.911777302644356e-14,7.784131692476734e-13
43,43,44,801733.0,,4.193660607216928,99.70288391993532,243.546857773404,11692.66429110273,0.7433729386789192,34610D,222.42397,-8.583942,0.5426357,232.5286543068251,66726.76930486412,0.3704064487743644,0.5102360832282954,33.461810522365,35.1486889496398,-1.87930818726604,0.0001032633681046,20289.94243275084,0.9364477297476984,0.2788484210197083,0.7345044751965246,cruise,0,GTF2035,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,0,0.7777552023277483,17.573694092050488,12.0809779797676,36.28235539,1450000000000000.0,13.1404093298061,769.893943964962,1422.04282641354,0.0103263368105,0.0189417860598272,0.218940458158695,17.5743444748199,11.5585962943081,11.55740283796451,0.01032633681046,0.5802643118752979,384823283616821.5,0.5102360832282954,0.015125126434069823,5.021402870007314e-06,3.0968000000000004,35.8,2023-08-06 02:44:00,0.0001032633681046646,0.9364484717743015,0.0,43,202.89942432750846,0.0001032633681046646,-8.583942,0.5426357,0.9364484717743015,1.3044246,5.6221303e-05,0.31779105993927337,982.8304416947597,14423.286925259848,0.45665237728464486,-0.8896452137342628,1.520513661146439,230.4129916057684,0.5683616173684544,0.3619727301131733,1.0,223.52425207292666,28.117254249628648,86.88639898762146,0.9385504812668451,222.82062,0.00010797396100892198,11649.221091608919,0.0,0.0012552606783495434,0.0023464616,173.77279797524292,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,14423.286925259848,0.0,0.00010203368,1.0670411e-07,121486.74,0.9020458,-208.2776,0.5389900219504374,0.5389900219504374,1.0,-3.449758592260233e-13,2.0627688e-12,2.203474e-16,2.4633799526309095e-13,1.5557090536522173e-14,1.5557090536522173e-14,7.48e-16,2.5788789572135325e-14,1.7177928988368643e-12,1325.2691167214653,7.954121768690682e-13,7.091484772205738e-14,5.87580166839904e-14,2.2438438053050398e-13,0.00010203368,1.0670411e-07,121486.74,0.9020458,-208.2776,0.4764795906733409,0.5389900219504374,0.8840230268996618,-3.449758592260233e-13,2.0627688e-12,2.203474e-16,2.071217156025612e-13,1.3752826265848417e-14,1.3752826265848417e-14,7.48e-16,2.5500107288827522e-14,1.7177928988368643e-12,1325.2691167214653,7.954121768690682e-13,7.091484772205738e-14,5.87580166839904e-14,1.9836095926558168e-13
44,44,45,801733.0,,4.252883089585604,99.5871720452258,243.5093816880795,11692.106358997116,0.7450780548381616,34610D,222.4329,-8.459727,0.30568615,232.73516463808235,66693.30749434176,0.3712036009015224,0.5050954420564192,33.13761591993707,34.8385061379926,-1.879444200212844,0.0001043618896406,20291.72762792362,0.9454431797808142,0.2761467993328089,0.7275882910916405,cruise,0,GTF2035,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,0,0.7784302790105403,17.419262835466938,12.029563222003596,36.28235539,1450000000000000.0,13.0654007992889,768.396472236599,1418.30985830027,0.0104361889641,0.0188629128598373,0.217103428873182,17.4192530689963,11.509538875909,11.508337844024975,0.01043618896406,0.5756681763649368,380831572634411.5,0.5050954420564192,0.015024432316704096,4.941307871519597e-06,3.0968000000000004,35.8,2023-08-06 02:45:00,0.00010436188964064056,0.94544376989756,0.0,44,202.9172762792363,0.00010436188964064056,-8.459727,0.30568615,0.94544376989756,1.1977991,5.1146704e-05,0.3178062610835555,985.0850198571858,14422.4094506548,0.45668108138003344,-0.8896304794180353,1.5225766748361127,230.42701623025283,0.5738712952756496,0.3611012928706183,1.0,223.57156020983953,28.117254249628648,87.21629417646831,0.9478068394308503,222.8314,0.00010917213169136154,11648.498211908882,0.0,0.0012437648333971651,0.002188285,174.43258835293662,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,14422.4094506548,0.0,0.00010308219,5.7531317e-08,121477.7,0.90895945,-198.85129,0.7308438890756329,0.7308438890756329,1.0,-3.4500841226210313e-13,2.0625006e-12,2.1689655e-16,3.3434540272543077e-13,-7.562837254120655e-15,-7.562837254120655e-15,7.480000000000001e-16,2.2082240048262434e-14,1.7174921116832127e-12,1325.5861141438795,7.820193919689429e-13,7.020037887541914e-14,5.816602821106158e-14,-1.0907433548759393e-13,0.00010308219,5.7531317e-08,121477.7,0.90895945,-198.85129,0.6447867401038871,0.7308438890756329,0.8833089488305484,-3.4500841226210313e-13,2.0625006e-12,2.1689655e-16,2.804424471879928e-13,-6.694740665563929e-15,-6.694740665563929e-15,7.480000000000001e-16,2.2221135502431506e-14,1.7174921116832127e-12,1325.5861141438795,7.820193919689429e-13,7.020037887541914e-14,5.816602821106158e-14,-9.655429104471223e-14
45,45,46,801733.0,,4.312105571954279,99.47146017051632,243.471905602755,11691.548426891502,0.7467781712864552,34610D,222.45616,-8.590558,0.19234885,232.65837545279305,66660.16987842182,0.37152182066636164,0.5019019665021331,32.93317190573173,34.6593516031862,-1.8796672356414368,0.0001055219432038,20293.51298016545,0.9532766168454404,0.2744430992144311,0.723256111917292,cruise,0,GTF2035,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,0,0.7781327759019473,17.32935135490293,11.995746208616854,36.28235539,1450000000000000.0,13.0145414120681,767.476366412267,1416.13401466625,0.0105521943204,0.0188182884956433,0.215932658325221,17.3296758015931,11.4746172785699,11.473406582412156,0.01055219432038,0.5728506823661915,378297758852733.5,0.5019019665021331,0.014962286864589417,4.891093904338173e-06,3.0968000000000004,35.8,2023-08-06 02:46:00,0.00010552194320388852,0.9532775690654277,0.0,45,202.93512980165454,0.00010552194320388852,-8.590558,0.19234885,0.9532775690654277,1.1404306,4.8993246e-05,0.3178009903026609,987.3329887260429,14421.519794278105,0.4567101744610831,-0.8896155442345457,1.5234831617649516,230.43317331406027,0.5787579908730803,0.3648735939839073,1.0,223.60790888276335,28.117254249628648,87.27909564592187,0.9564486634481821,222.85573,0.00011048954950815279,11647.908879068542,0.0,0.0012185212083156217,0.00221176,174.55819129184374,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,14421.519794278105,0.0,0.000104189356,4.17384e-08,121471.04,0.91678476,-189.6512,0.8057739192858138,0.8057739192858138,1.0,-3.4502734019367744e-13,2.0621194e-12,2.161112e-16,3.732671088587288e-13,-2.345498641538604e-14,-2.345498641538604e-14,7.479999999999999e-16,1.9533510367336497e-14,1.7170920759623999e-12,1325.8974242262213,7.736806029222476e-13,6.975653564268761e-14,5.779827238965546e-14,-3.382565508640138e-13,0.000104189356,4.17384e-08,121471.04,0.91678476,-189.6512,0.6883687272196322,0.8057739192858138,0.8825948079338184,-3.4502734019367744e-13,2.0621194e-12,2.161112e-16,2.9965880238731986e-13,-2.114159568581953e-14,-2.114159568581953e-14,7.479999999999999e-16,1.9903652884067134e-14,1.7170920759623999e-12,1325.8974242262213,7.736806029222476e-13,6.975653564268761e-14,5.779827238965546e-14,-3.048939406656709e-13
46,46,47,801733.0,,4.371328054322954,99.3557482958068,243.4344295174305,11690.990494785889,0.7484732760010187,34610D,222.4857,-8.837242,0.15257734,232.4446537724673,66627.2367065161,0.3712918325733295,0.5024368422146429,32.96680018629357,34.706691305604,-1.879942742419972,0.0001073058214058,20295.298489490142,0.9659257926656302,0.2747233348857797,0.7241236119466957,cruise,0,GTF2035,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,0,0.7773663249062819,17.353342012691304,11.99966802217444,36.28235539,1450000000000000.0,13.0196524500411,767.690588580097,1416.7481761468,0.0107305821406,0.0188321663928906,0.216124452933999,17.353345652802,11.4763457599646,11.475114413386745,0.01073058214058,0.5735044024898214,378845010044170.8,0.5024368422146429,0.014973239741122857,4.902217376349365e-06,3.0968000000000004,35.8,2023-08-06 02:47:00,0.00010730582140589911,0.9659266170190716,0.0,46,202.95298489490142,0.00010730582140589911,-8.837242,0.15257734,0.9659266170190716,1.1649173,5.3643114e-05,0.3177867528120401,989.5743324016298,14420.617957665028,0.4567396566209588,-0.8896004080876809,1.5230621922901066,230.43031438917185,0.5866070464500239,0.37174465935097656,1.0,223.65488906382518,28.117254249628648,87.13859549969894,0.969770488015569,222.88542,0.00011243241396877866,11647.42119703604,0.0,0.0011917943258424658,0.002350821,174.27719099939787,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,14420.617957665028,0.0,0.000105860745,3.186199e-08,121469.71,0.926822,-180.95642,0.8189642340054316,0.8189642340054316,1.0000000000000002,-3.4501496486558196e-13,2.0618006e-12,2.1690372e-16,3.797500162291115e-13,-7.184973489534872e-14,-7.184973489534872e-14,7.479999999999999e-16,1.1787158872692928e-14,1.7167855949906353e-12,1326.2087343085627,7.749337338374996e-13,6.983087501410734e-14,5.78598678688318e-14,-1.0361175772853375e-12,0.000105860745,3.186199e-08,121469.71,0.926822,-180.95642,0.7008448382093748,0.8189642340054316,0.8818806042039433,-3.4501496486558196e-13,2.0618006e-12,2.1690372e-16,3.056066799595469e-13,-6.379051174963951e-14,-6.379051174963951e-14,7.479999999999999e-16,1.3076634576006404e-14,1.7167855949906353e-12,1326.2087343085627,7.749337338374996e-13,6.983087501410734e-14,5.78598678688318e-14,-9.198985992654935e-13
47,47,48,801733.0,,4.430550536691629,99.2400364210973,243.396953432106,11690.432562680277,0.7501633570102745,34610D,222.52136,-8.993098,0.10856334,232.31291053362187,66594.2699063298,0.3716539529714782,0.4983974171529591,32.7075836776634,34.4807810613794,-1.880200586854727,0.0001100678728317,20297.0841559115,0.9864971202684634,0.2725631973138617,0.7186918954339777,cruise,0,GTF2035,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,0,0.7768634949012506,17.239888188376398,11.956157488010286,36.28235539,1450000000000000.0,12.9538486884867,766.531730390903,1414.03102628666,0.0110067872832,0.0187767687883311,0.214630660702308,17.2403905306897,11.4306493903089,11.429391381511778,0.01100678728317,0.5699680321581079,375379849674241.06,0.4983974171529591,0.014897456282572484,4.835540599295722e-06,3.0968000000000004,35.8,2023-08-06 02:48:00,0.00011006787283177868,0.9864975496385467,0.0,47,202.97084155911503,0.00011006787283177868,-8.993098,0.10856334,0.9864975496385467,1.2451267,6.299487e-05,0.31776378187055854,991.8090350519265,14419.703942387043,0.4567695279536499,-0.8895850708802391,1.5240776574387234,230.43720951254744,0.5993088327898518,0.37794617930129143,1.0,223.74315144882132,28.117254249628648,87.34208408537347,0.9906984972802925,222.92398,0.0001153963901453396,11646.76152063759,0.0,0.0011254364481604285,0.0024091871,174.68416817074694,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,14419.703942387043,0.0,0.00010847873,-1.1635543e-08,121469.555,0.9420318,-173.94244,1.0,1.0,1.0,-3.449957644522581e-13,2.0614554e-12,2.1583959e-16,4.59528465947871e-13,-1.0737416758093985e-13,-1.0737416758093985e-13,7.48e-16,6.097948345724282e-15,1.7164596590615689e-12,1326.520044390904,7.646677144671018e-13,6.926945801019506e-14,5.739469377987592e-14,-1.5483037075774055e-12,0.00010847873,-1.1635543e-08,121469.555,0.9420318,-173.94244,0.8811663376353989,1.0,0.8811663376353989,-3.449957644522581e-13,2.0614554e-12,2.1583959e-16,3.848026168916359e-13,-9.461450200394632e-14,-9.461450200394632e-14,7.48e-16,8.139494838043245e-15,1.7164596590615689e-12,1326.520044390904,7.646677144671018e-13,6.926945801019506e-14,5.739469377987592e-14,-1.3643131075532916e-12
48,48,49,801733.0,,4.489773019060305,99.1243245463878,243.35947734678143,11689.874630574664,0.7518484023939955,34610D,222.54675,-9.302391,0.14648326,232.0070864710612,66561.56232265214,0.3714194163719764,0.4984179998593308,32.708647120941336,34.5058692574568,-1.8804491488973047,0.0001120332873371,20298.86997944337,1.00103849795686,0.2725720593411778,0.7187256552192056,cruise,0,GTF2035,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,0,0.7757965503177598,17.252937872886488,11.954246696861537,36.28235539,1450000000000000.0,12.9500142833736,766.574610318825,1414.30624525393,0.0112033287337,0.0187844579277476,0.214631825438767,17.2529346287284,11.4260324287411,11.424752476164183,0.01120332873371,0.5700988844973701,375544409254477.6,0.4984179998593308,0.01489750494801561,4.838474989915068e-06,3.0968000000000004,35.8,2023-08-06 02:49:00,0.00011203340145728617,1.0010411234459229,1.0,48,202.9886997944337,0.00011203340145728617,-9.302391,0.14648326,1.0010411234459229,1.3412932,7.236015e-05,0.3177554837281353,994.0370809127929,14418.777750038367,0.4567997885544149,-0.8895695325136995,1.523645619768265,230.43427642582267,0.6082953232194508,0.383857617629406,1.0,223.79939206997327,28.117254249628648,87.51095824011851,1.0089347966213753,222.95175,0.0001179128801306869,11646.119151454604,0.0,0.0010718832280750235,0.0024688002,175.02191648023702,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,14418.777750038367,0.0,0.00011027711,-5.1900912e-08,121468.42,0.9558045,-169.68681,1.0000000000000002,1.0000000000000002,1.0000000000000002,-3.4498225214180466e-13,2.061194e-12,2.177482e-16,4.602240870824238e-13,-1.3112472597561844e-13,-1.3112472597561844e-13,7.479999999999999e-16,2.296546451738208e-15,1.716211877790545e-12,1326.8313544732455,7.64591402283621e-13,6.927231868496117e-14,5.739706405325355e-14,-1.8906582813771253e-12,0.00011027711,-5.1900912e-08,121468.42,0.9558045,-169.68681,0.8804520082226519,1.0000000000000002,0.8804520082226519,-3.4498225214180466e-13,2.061194e-12,2.177482e-16,3.8489108759751276e-13,-1.1544902831287822e-13,-1.1544902831287822e-13,7.479999999999999e-16,4.804658077776647e-15,1.716211877790545e-12,1326.8313544732455,7.64591402283621e-13,6.927231868496117e-14,5.739706405325355e-14,-1.664633880701278e-12
49,49,50,801733.0,,4.54899550142898,99.00861267167828,243.32200126145696,11689.316698469049,0.7535284002834217,34610D,222.58022,-9.4906435,0.26284733,231.77070142284447,66528.8536755312,0.37159424795100887,0.4953397910073381,32.51214246915041,34.3438964220684,-1.8806613548596336,0.0001152044469012,20300.65596009957,1.0251980183127885,0.2709345205762534,0.7145649213714855,cruise,0,GTF2035,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,0,0.7749478322356479,17.171948887200227,11.9201689297713,36.28235538999999,1450000000000000.0,12.8974460392271,765.717593518732,1412.39949022218,0.0115204446901,0.0187468290964857,0.21349401863868,17.1719482110342,11.3882735869557,11.386961758324446,0.0115204446901199,0.5674836130052328,373001112080261.5,0.4953397910073381,0.014840034034252261,4.789446422121836e-06,3.0968000000000004,35.8,2023-08-06 02:50:00,0.00011520437493167236,1.0251963692727228,1.0,49,203.00655960099573,0.00011520437493167236,-9.4906435,0.26284733,1.0251963692727228,1.4956536,8.793396e-05,0.3177356552327288,996.25845428812,14417.839382223241,0.45683043852019706,-0.8895537928880098,1.5242077826207372,230.43809278282737,0.6231776208331006,0.3901076160226926,1.0,223.90281007421592,28.117254249628648,87.79241621147183,1.033805193063505,222.98766,0.00012134402985275405,11645.420490363313,1.0,0.0010348112314463266,0.0024247544,175.58483242294366,0.3193580670489823,1.7305275090515e-06,157499051988.57712,-1331961189474.4116,0 days 03:10:00,-8.274773588227467e-11,-1.2494908118223477e-12,1206.0022887343753,1030.0589921295084,1291.4325836008416,347.67363185658525,285.5888132169546,460.6126081912789,171.6999,147.93964,181.84926,-1.8043811,-2.7820058,-0.75077295,0.90582246,0.2769093,1.5807678,-0.89855856,-1.3424406,-0.44276738,-1.0,11766.067969515123,1.0524264407602861,0.016755041388999924,99214668458.63951,32743596695.490704,2.3516008814668037e-05,10187.636020353562,780.592526695437,0.03603153675001637,1.3637469,3.1666666666666665,-1.8043811,0.90582246,-0.89855856,171.6999,1206.0022887343753,347.67363185658525,14417.839382223241,14417.839382223241,0.00011226091,-8.978626e-08,121467.71,0.9694103,-165.58609,0.9950502188529049,0.9950502188529049,1.0,-3.4496661404801995e-13,2.0608365e-12,2.1811566e-16,4.589608178025099e-13,-1.5376773144449335e-13,-1.5376773144449335e-13,7.480000000000002e-16,-1.3304118726473929e-15,1.7158699616845358e-12,1327.1377136620974,7.567871258016716e-13,6.884449572384365e-14,5.704258217118474e-14,-2.216998454135543e-12,0.00011226091,-8.978626e-08,121467.71,0.9694103,-165.58609,0.8747878348130758,0.9950502188529049,0.8797376159601709,-3.4496661404801995e-13,2.0608365e-12,2.1811566e-16,3.830178020388028e-13,-1.3524603918575508e-13,-1.3524603918575508e-13,7.480000000000002e-16,1.6330588887507314e-15,1.7158699616845358e-12,1327.1377136620974,7.567871258016716e-13,6.884449572384365e-14,5.704258217118474e-14,-1.949955670062087e-12
