,index,icao24,callsign,latitude,longitude,groundspeed,altitude,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,time,specific_humidity,air_pressure,rhi,fuel_flow_per_engine,thrust_setting,nox_ei,co_ei,hc_ei,nvpm_ei_m,nvpm_ei_n,co2,h2o,so2,sulphates,oc,nox,co,hc,nvpm_mass,nvpm_number,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,W3_no_water_injection,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,ei_nox_p3t3,ei_nvpm_number_p3t3_meem,ei_nvpm_mass_p3t3_meem
0,1,801733.0,IGO1004,1.4106889349229954,104.0191171175605,120.379999896,586.74,-0.9493017340303916,34610D,297.29553,-1.0567327,-2.9312346,121.88277360568354,69546.99434484684,0.2348236047533696,0.6022552016285505,36.13531209771303,50044.85551828788,50.94458607469159,2023-11-05 16:01:00,0.0168494948770068,0.9447202900687772,0.6758148942138115,0.3011276008142752,0.4660569697404375,0.0097392393130509,0.0003754028712134,7.428636758688754e-05,6.690370786730597e-06,674513141273134.0,114.15145091667546,44.69938106487103,0.0433623745172556,0.0008849464187195,0.0007227062419542,0.3519304521714124,0.0135652999136766,0.0026843610773576,0.0002417586364279,2.43737428739135e+16,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,22.82609938443249,3.039306663024828,0.3526187107945544,25.022427759143937,9.739239313050952,6.690370786730597,674513141273134.0,17.409644964049,737.490992062468,1035.5839130826,1.6849494877,0.0160733016660825,0.236292306854549,25.0224544485707,14.7009190621469,14.457320514207515,22.70756332570778,0.4868449585066822,0.4244858261846803,522034922585649.7,6.105840613189224
1,2,801733.0,,1.4745127782828862,104.04393870359776,133.41259247733333,601.5917197452229,-0.9504978433774603,34610D,297.16727,-0.90972465,-3.0390944,134.2714662017026,69510.85903274913,0.2697916196665877,1.044911103835651,62.694666230139056,90553.14252106876,1528.520487279595,2023-11-05 16:02:00,0.016830243670827,0.9430356884702292,0.6798551949712686,0.5224555519178254,0.8130430019314173,0.0124871543715618,0.0003755517087542,8.092037260041668e-05,2.0949504225573555e-05,1347547875189646.5,198.05245062100929,77.55330212668201,0.0752335994761668,0.0015353795811462,0.0012538933246027,0.7828779754892945,0.0235450890325065,0.0050732757514016,0.0013134221751092,8.448406426414797e+16,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,22.907504103280143,3.0505867395433466,0.3885442089937784,45.27657126053439,12.48715437156189,20.94950422557356,1347547875189646.5,27.9032467933788,817.388644219564,1241.43376673767,1.68302436708,0.018974901002018,0.437092994065654,45.2773472628577,23.0353240851779,22.65405088859159,15.14899014311792,0.7393736395394869,1.1742372151456655,956229854596440.9,14.90527702130172
2,3,801733.0,,1.5336845271932014,104.00137361944992,146.44518505866665,1047.1433121019109,-0.9514322506227418,34610D,294.23737,0.84224427,-2.8247182,148.6437294150185,69448.16436651899,0.2781827482295049,1.0693304070400995,64.15982442240598,86312.7541658958,1529.3531730820127,2023-11-05 16:03:00,0.0153910155350085,0.8936170680416206,0.7233301259860349,0.5346652035200498,0.8517030867186165,0.0129944855968272,0.0003839843985535,8.327780986733e-05,2.2648208907144056e-05,1427727169272773.2,202.6808853503805,79.3657028105162,0.0769917893068871,0.001571261006263,0.0012831964884481,0.8337239143519194,0.0246363715921373,0.0053430896593704,0.0014531051069643,9.160272450363982e+16,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,38.00209915854907,5.115423975270198,0.4322697978251715,43.15637708294791,12.994485596827245,22.648208907144056,1427727169272773.2,28.8028488279587,830.752791477405,1122.79210970511,1.5391015535,0.0179372689046541,0.409152856049226,43.156344721654,22.8102091920507,22.464458364378988,24.310289232708488,0.7869261101381942,0.6290840093289215,799103383198364.9,12.775863795223815
3,4,801733.0,IGO1004,1.5928562761035163,103.95880853530213,159.47777764,1492.6949044585988,-0.9523532368463626,34610D,291.42957,0.5293597,-2.6179824,161.69215620214763,69384.00454209658,0.2786434211318802,1.2242480742731916,73.4548844563915,193855.13235156852,7025.678174485166,2023-11-05 16:04:00,0.0140385102068845,0.8463166762616119,0.763668605259717,0.6121240371365958,1.0,0.0159136456919768,0.0003932445611595,8.528613641327982e-05,2.952509489486841e-05,1551518107209036.0,232.04397999774076,90.86369207255628,0.0881458613476697,0.0017988951295442,0.0014690976891278,1.168935005584111,0.0288857338030796,0.0062646832959695,0.0021687624340665,1.1396658329703898e+17,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,23.697434229105813,3.221938462063596,0.4724755536647377,96.92756617578428,15.91364569197684,29.52509489486841,1551518107209036.0,52.2314516906312,998.474344023835,1679.29492445335,1.40385102069,0.0282973890080851,1.08892103606418,96.9265892191595,38.4813254591459,37.94858387705111,9.894124261192742,1.2508264631321202,7.056286321155735,1118338860607248.5,27.997034924167668
4,5,801733.0,IGO1004,1.6540695966300318,103.90687330057575,173.367777628,3529.5840000000003,-0.9532400200513604,34610D,280.12723,-2.5252013,1.6167686,167.64394275627265,69310.5496576402,0.2983284250525124,1.0955992085446662,65.73595251267997,93464.33293839172,2266.9404766698635,2023-11-05 16:05:00,0.007990550549621,0.6551372471949614,0.7866438685163929,0.5477996042723331,1.0,0.0167227194742899,0.000448124732792,9.718844420472637e-05,3.379433565275758e-05,1487378913334116.5,207.659873987556,81.31537325818513,0.0788831430152159,0.001609860061535,0.0013147190502535,1.099283893244792,0.0294579061545758,0.0063887749530231,0.0022215028436672,9.777426961529302e+16,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,23.563817567817026,3.3462847597548637,0.4996517505401211,46.73216646919587,16.72271947428994,33.79433565275758,1487378913334116.5,29.59647005889,858.977316116154,1288.64605027615,0.799055054962,0.0200397123958668,0.475728637581458,46.7329624054062,23.7392946657047,23.55110834398251,15.007663460476339,0.8826508208359952,1.682130310776604,846848760485547.6,15.386154235194654
5,6,801733.0,IGO1004,1.7228052171610169,103.83673569251752,186.743333172,4183.38,-0.9540899240675742,34610D,275.95035,-3.9538765,1.8587188,177.24055864639226,69244.81370512751,0.302453196047522,1.0584026854925568,63.50416112955341,92305.32273575048,2263.919414173503,2023-11-05 16:06:00,0.0064874241043422,0.6018100734168642,0.8175102076649681,0.5292013427462784,1.0,0.0168915753817781,0.0004650276684163,0.0001008543209029,3.490948800979342e-05,1470625355199494.2,200.6096450082592,78.55464731725758,0.076204993355464,0.0015552039460298,0.001270083222591,1.07268532477644,0.0295311919848139,0.0064046690452298,0.0022168977515241,9.33908295177954e+16,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,23.78419357876048,3.41333088608888,0.532236760538487,46.15266136787524,16.89157538177819,34.90948800979342,1470625355199494.2,29.5917589400046,866.630877813538,1296.16722734508,0.648742410434,0.0203233814167142,0.478814349454418,46.153046281183,23.5597777572897,23.407920648641177,15.230690706157885,0.9063097896924425,1.7424878839083995,793716285795427.5,15.452801323551132
6,7,801733.0,IGO1004,1.7943572998046875,103.76389842922404,194.974444276,4835.3133333333335,-0.9549327168512908,34610D,271.9895,-5.2101026,1.9877607,187.70723886517237,69181.30954399795,0.302931782610021,1.017996026583526,61.079761595011554,94148.99584944356,2531.51657677153,2023-11-05 16:07:00,0.0053679465604518,0.5521903874268522,0.858320285490779,0.508998013291763,1.0,0.0169125329011114,0.0004840349785112,0.0001049765903548,3.583904374866621e-05,1456660118958616.5,192.95096687864148,75.5556650930293,0.0732957139140138,0.0014958308962043,0.0012215952319002,1.0330134775676738,0.0295647410911122,0.0064119451119295,0.0021890402479617,8.897245279095347e+16,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,21.460407666552147,3.1038628284632592,0.5677565701882095,47.07449792472178,16.912532901111405,35.83904374866621,1456660118958616.5,30.0523368064424,881.303605601204,1349.92738153018,0.536794656045,0.0212793578949302,0.50578992715915,47.0744452271707,23.7690408543603,23.64213115773041,13.66531850931198,0.9485952345222277,2.306256848918804,764242094860112.5,16.732957634596186
7,8,801733.0,IGO1004,1.869444766287076,103.68749684300916,200.63333316,5562.6,-0.955769044747806,34610D,267.72418,-5.8286304,1.9740167,197.19926753421052,69120.22978240295,0.3144353143637509,0.9727710143174572,58.36626085904743,78869.17390523676,1977.9099373509137,2023-11-05 16:08:00,0.0041097710950021,0.5007994046965324,0.8542126066594384,0.4863855071587286,1.0,0.0169153234407438,0.0005075716443124,0.0001100811779028,3.628235539e-05,1450000000000000.0,184.3790180537308,72.19906468264168,0.0700395130308569,0.0014293778169562,0.0011673252171809,0.9872841804576163,0.0296250589965979,0.0064250267451509,0.0021176654192734,8.463107824561877e+16,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,20.43224680438895,2.980865163335714,0.6011996590840781,39.43458695261838,16.91532344074387,36.28235539,1450000000000000.0,26.7036727524496,862.144889719303,1295.15618884137,0.4109771095,0.0200687147201231,0.429812951512126,39.4351997722495,21.4170641969986,21.329405223935684,14.38635585091308,0.8925198277560752,1.9196015104572377,708755084102608.4,13.258168773539271
8,9,801733.0,IGO1004,1.9471435546875,103.6083317126258,208.34999982,6129.528,-0.9565977216634752,34610D,264.2923,-6.8491583,0.5658569,203.54654481962567,69061.8635215439,0.3185490104117538,0.9401303225737426,56.40781935442456,73180.2332303819,1746.9472428343136,2023-11-05 16:09:00,0.0030485328783261,0.463486728707049,0.7901345327281791,0.4700651612868713,1.0,0.0169485607962864,0.0005263881816659,0.0001141620729235,3.628235539e-05,1450000000000000.0,178.19230134062718,69.77647254142319,0.0676893832253094,0.0013814159841899,0.0011281563870884,0.9560313557144065,0.0296924094617176,0.0064396335866003,0.0020466085485921,8.179133806391562e+16,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,17.92275427951644,2.6337750362362,0.6245665069263738,36.59011661519095,16.94856079628642,36.28235539,1450000000000000.0,25.2054395489932,856.769408775046,1302.639110069,0.304853287833,0.0199613339870137,0.406912149620053,36.5897351002115,20.3850178492469,20.323062325559164,13.264391540706294,0.8757522228356446,2.177827841768636,693133848024001.6,12.335671024604279
9,10,801733.0,IGO1004,2.02679443359375,103.5272889218088,212.979999816,6629.400000000001,-0.9574188111286922,34610D,261.248,-7.597369,-0.7840024,209.2655169274865,69005.45570218947,0.3240837553160266,0.8678006057214515,52.06803634328709,57964.086929369245,1013.2279221388674,2023-11-05 16:10:00,0.0022018974206359,0.4324854735942331,0.698360333693182,0.4339003028607257,0.9517562427099248,0.0159889604928412,0.0005437121755503,0.0001179192679405,3.590648145061852e-05,1455646964609800.5,164.48292680844392,64.40816095664614,0.0624816436119445,0.0012751355839172,0.0010413607268657,0.832513776032637,0.0283100253168454,0.0061398247287042,0.0018695799811303,7.579267905629862e+16,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,16.427619938795218,2.427971056848861,0.6458451515955965,28.982043464684622,15.988960492841198,35.90648145061852,1455646964609800.5,21.5513350281571,828.272785421571,1233.4803691113,0.220189742064,0.018370119168222,0.327674266528401,28.9822157522445,17.8373511640162,17.79816143825325,13.861885628867206,0.7780620517471107,1.7450756753047056,582256586400536.9,9.268111501596774
