Unnamed: 0.1,Unnamed: 0,index,longitude,latitude,altitude,icao24,callsign,groundspeed,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,W3_no_water_injection,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,ei_mass_meem,ei_number_meem,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_level,cocip_waypoint,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_ef,cocip_persistent_1,cocip_cocip,cocip_contrail_age,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_segment_length_km,accf_issr_nox_impact,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_segment_length_km,accf_sac_accf_contrail_cocip
0,0,0,141.68274619362572,42.55723571777344,2674.6200000000003,885974.0,TVJ571,127.067777668,-0.5161360514426931,34610D,276.79285,20.893473,-3.8737943,159.51233092112733,68966.54029289274,0.362674351139529,0.919642886305782,67.78375185915527,89.9752860401132,1763.7816224990522,0.0027841228375754,73058.20758235783,0.3980143490440171,0.5648645988262939,0.8798489412537782,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,19.0466647627442,2.803971460066032,0.4782709720499853,44.98780651169835,17.12299465632683,28.5619137862283,1565988516203789.8,28.9094337732238,845.173674751498,1369.84404239419,0.278412283758,0.0239821591340927,0.459821443152891,44.9876430200566,19.17347977644,19.120246661050896,14.943345795195404,0.8573198001740124,901170669141098.2,29.17774684610356,1737993661903719.8,0.001507131926881,1.515718465165492e-05,3.16,35.8,2023-05-04 15:00:00,0.0027841228375754,0.3980147450975143,0.0,730.5820758235783,0,0.0027841228375754,20.893473,-3.8737943,0.3980147450975143,0.12757464,0.0,0.9195102914561464,0.0,8181.733683333497,-0.4708636641506514,-0.8822059905615143,5.319818542552939,244.3446951255463,0.4122266873445556,inf,0.0,235.489291732123,0.0,0.0,0.0,0 days,0.0027293365,1.2176443e-07,26530.059,0.4052532,-223.20856,0.0,0.0,1.0,-8.720304261602487e-13,6.6485923e-12,2.203235e-16,0.0,0.0,0.0,7.48e-16,7.606362513923872e-14,5.7765616645680456e-12,1213.6694713050874,8.181733683333496,4.803868934997975e-13,0.0027293365,1.2176443e-07,26530.059,0.4052532,-223.20856,0.0,0.0,0.0,-8.720304261602487e-13,6.6485923e-12,2.203235e-16,0.0,0.0,0.0,7.48e-16,7.606362513923872e-14,5.7765616645680456e-12,1213.6694713050874,8.181733683333496,0.0
1,1,1,141.59485556862572,42.52262878417969,3200.4,885974.0,TVJ571,149.703333204,-0.5163785727941468,34610D,273.41742,23.82667,-2.4256516,173.83660902467773,68898.75654103358,0.3802431322464666,0.995224916644332,74.60565302432555,93.6748090322116,2124.169560766838,0.00225191231905,68339.94069049528,0.3960461122019104,0.6217137752027129,0.9972855803779844,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,19.87420323101248,2.9363755215646505,0.5244274026202267,46.83795507386432,19.76962882819036,36.16549242133086,1451755697799525.0,30.5374757647495,860.596386875893,1401.16928778873,0.225191231905,0.0248982351919359,0.497612458322166,46.8374045161058,19.9858525910035,19.940947326066404,14.950547422612551,0.9281250887942504,837295592194558.6,28.659718043942327,1679472231187023.0,0.0016283400323065,1.7335060443938916e-05,3.16,35.8,2023-05-04 15:01:00,0.00225191231905,0.3960460204528654,0.0,683.3994069049528,1,0.00225191231905,23.82667,-2.4256516,0.3960460204528654,0.120603986,0.0,0.8707447515746641,0.0,9587.418296793368,-0.4794178129158185,-0.877586782409018,5.11497502953987,243.87683427607087,0.3970342529013173,inf,0.0,234.97691743292765,0.0,0.0,0.0,0 days,0.002203723,1.6295014e-07,31819.443,0.37931868,-224.29405,0.0,0.0,1.0000000000000002,-8.431692329840373e-13,5.967493e-12,2.2349825e-16,0.0,0.0,0.0,7.480000000000001e-16,6.75877068232402e-14,5.124323737538678e-12,1214.0410026760362,9.587418296793368,4.982578505539744e-13,0.002203723,1.6295014e-07,31819.443,0.37931868,-224.29405,0.0,0.0,0.0,-8.431692329840373e-13,5.967493e-12,2.2349825e-16,0.0,0.0,0.0,7.480000000000001e-16,6.75877068232402e-14,5.124323737538678e-12,1214.0410026760362,9.587418296793368,0.0
2,2,2,141.49248296564275,42.48133850097656,3832.86,885974.0,TVJ571,164.107777636,-0.5167381870726524,34610D,269.7392,26.242931,-3.6206615,186.71515768779912,68824.15088800926,0.395295574060542,1.053644391305558,71.92590792731994,95.9882059178616,2512.8477015842227,0.0011892917373908,62994.42896063308,0.2619376165589404,0.5993825660609995,1.0,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,20.35033007682316,3.028347032109932,0.5671067043985448,47.993480303808354,19.852779271998955,36.28235538999999,1450000000000000.0,31.6105308502516,875.736963200938,1430.78739150669,0.118929173739,0.0257960464301103,0.526822195652779,47.9941029589308,20.4225944886597,20.398334917485805,14.964979326165889,1.0,750816709251527.9,27.57850086712878,1616684646265681.8,0.0017723391517073,1.87963079626417e-05,3.16,35.8,2023-05-04 15:02:00,0.0011892917373908,0.2619374211009395,0.0,629.9442896063307,2,0.0011892917373908,26.242931,-3.6206615,0.2619374211009395,0.113817036,1.2376572e-09,0.8135804930641373,0.0,9904.532106848184,-0.4803242924734069,-0.8770909725107887,4.827828076478654,243.192209100427,0.2533838571731466,inf,0.0,233.62931281011703,0.0,0.0,0.0,0 days,0.0011576604,2.4176245e-07,38196.9,0.24931017,-225.54108,0.0,0.0,1.0000000000000002,-8.083509095574288e-13,5.2572113e-12,2.2957335000000004e-16,0.0,0.0,0.0,7.48e-16,5.881276048168172e-14,4.448860547707497e-12,1214.4825591321387,9.904532106848183,4.984721903533106e-13,0.0011576604,2.4176245e-07,38196.9,0.24931017,-225.54108,0.0,0.0,0.0,-8.083509095574288e-13,5.2572113e-12,2.2957335000000004e-16,0.0,0.0,0.0,7.48e-16,5.881276048168172e-14,4.448860547707497e-12,1214.4825591321387,9.904532106848183,0.0
3,3,3,141.3869268243963,42.43862915039063,4579.62,885974.0,TVJ571,165.136666524,-0.5171189678384379,34610D,265.2603,26.90182,-7.545258,196.912775653878,68752.22498008194,0.4061161540681045,0.831909611422448,63.824887146727576,73.8301841224382,1309.6690743242534,0.0014361603141154,57124.037489563314,0.4214324925768711,0.5318740595560632,0.9260074362888032,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,17.355253515813377,2.578363101031184,0.6031078352829355,36.91518549437812,17.6536248105361,33.59290137848858,1490405173201639.5,26.2803252118984,845.38227066012,1365.1403697621,0.143616031412,0.0238544075641317,0.415954805711224,36.9150920612191,17.4372306079262,17.41222386303362,14.951392001401697,0.8581984966369165,779519428600516.5,25.741529195556183,1552128020474806.0,0.0015020642054715,1.31470036238178e-05,3.16,35.8,2023-05-04 15:03:00,0.0014361603141154,0.4214330417689867,0.0,571.2403748956332,3,0.0014361603141154,26.90182,-7.545258,0.4214330417689867,0.107313864,2.1566441e-08,0.750220777486204,0.0,10425.44396869136,-0.4806838213428572,-0.8768939866935046,4.458641516559911,242.256858261262,0.3902458965940943,inf,0.0,233.45767488952995,0.0,0.0,0.0,0 days,0.0014187375,3.0876456e-07,45733.066,0.42828533,-227.71501,0.0,0.0,1.0,-7.671667747887405e-13,4.4894544e-12,2.347381e-16,0.0,0.0,0.0,7.479999999999999e-16,4.937247576841044e-14,3.722287512426301e-12,1214.9371265665318,10.42544396869136,2.790781301826611e-13,0.0014187375,3.0876456e-07,45733.066,0.42828533,-227.71501,0.0,0.0,0.0,-7.671667747887405e-13,4.4894544e-12,2.347381e-16,0.0,0.0,0.0,7.479999999999999e-16,4.937247576841044e-14,3.722287512426301e-12,1214.9371265665318,10.42544396869136,0.0
4,4,4,141.27568444540336,42.39354020458157,4968.240000000001,885974.0,TVJ571,186.743333172,-0.5175397217855142,34610D,262.9615,26.855165,-8.811441,207.7184597680489,68688.4000929352,0.4144670429226527,0.738618345846888,57.36639139044459,63.4185689973784,1310.6965099060546,0.0016343611197208,54249.21360051817,0.5577569573159871,0.4780532615870382,0.8554858202146784,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,16.060642078485273,2.3828474228019614,0.6389785017555011,31.708983378006725,15.83145052596838,29.203197286147528,1556354155186763.5,24.0107299034171,832.636055531701,1333.34904694459,0.163436111972,0.022874816063882,0.369309172923444,31.7092844986892,16.1447931162411,16.118449748661714,14.9467897220164,0.8042855750127159,678199156094103.2,25.58550182408333,1509264495180878.8,0.0014088161185121,1.0932482265018726e-05,3.16,35.8,2023-05-04 15:04:00,0.0016343611197208,0.5577565394219558,0.0,542.4921360051817,4,0.0016343611197208,26.855165,-8.811441,0.5577565394219558,0.102833636,9.159594e-09,0.7186935171535938,0.0,11784.876773848331,-0.4816600386620713,-0.8763581500482848,4.295378339660741,241.82115582391492,0.5049875646267833,inf,0.0,233.7183660877507,0.0,0.0,0.0,0 days,0.0016485238,2.7005115e-07,49644.52,0.5482906,-229.99968,0.0,0.0,1.0,-7.458281269085038e-13,4.1264674e-12,2.3175396e-16,0.0,0.0,0.0,7.48e-16,4.492806685006913e-14,3.380639454221027e-12,1215.4170206912313,11.784876773848332,2.110690271163749e-13,0.0016485238,2.7005115e-07,49644.52,0.5482906,-229.99968,0.0,0.0,0.0,-7.458281269085038e-13,4.1264674e-12,2.3175396e-16,0.0,0.0,0.0,7.48e-16,4.492806685006913e-14,3.380639454221027e-12,1215.4170206912313,11.784876773848332,0.0
5,5,5,141.15009654651988,42.34245300292969,5356.860000000001,885974.0,TVJ571,201.662222048,-0.5180696454191921,34610D,260.4812,26.772827,-9.477871,209.4141190708588,68631.03370154476,0.4175781681854569,0.7082667397753,55.15599528367236,60.7729211843798,1952.9782330452103,0.0012762476376307,51492.67974234382,0.5165164036998183,0.459633294030603,0.8376848614939987,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,15.512531593211293,2.307081907182185,0.6472543475235131,30.38587141178133,15.523788389649589,29.00308832232115,1559360504173583.5,23.1253028556176,828.60426596782,1326.42956750797,0.127624763763,0.0227186673470684,0.35413336988765,30.3864605921899,15.5877703774445,15.567901879447987,14.947103490230932,0.7874698651788239,648354706900491.9,24.243299803187668,1476189853349027.2,0.0013876418366833,1.0368483282137951e-05,3.16,35.8,2023-05-04 15:05:00,0.0012762476376307,0.5165165769168447,0.0,514.9267974234381,5,0.0012762476376307,26.772827,-9.477871,0.5165165769168447,0.100208625,1.7936119e-09,0.6886706246501367,0.0,11776.905178293267,-0.6955962148912547,-0.7184329515194577,4.097634208144586,241.27334361198865,0.4564048640132628,inf,0.0,232.92329698985876,0.0,0.0,0.0,0 days,0.0012622015,2.6960805e-07,53615.637,0.48844445,-232.768,0.0,0.0,1.0,-7.241603985226695e-13,3.7812275e-12,2.3171979000000003e-16,0.0,0.0,0.0,7.48e-16,4.0721591648554256e-14,3.057067066210365e-12,1215.960755912362,11.776905178293267,1.8027290189283886e-13,0.0012622015,2.6960805e-07,53615.637,0.48844445,-232.768,0.0,0.0,0.0,-7.241603985226695e-13,3.7812275e-12,2.3171979000000003e-16,0.0,0.0,0.0,7.48e-16,4.0721591648554256e-14,3.057067066210365e-12,1215.960755912362,11.776905178293267,0.0
6,6,6,141.04739876680597,42.268826759467686,5935.9800000000005,885974.0,TVJ571,202.176666492,-0.5188857240893362,34610D,256.43777,25.977953,-11.896204,200.21633950723697,68575.87770626109,0.4151399838010547,0.71493597001949,55.41146562416973,63.788682715384,1514.9470296503898,0.0008373352079846,47596.28928252322,0.4545247180523076,0.4617622135347477,0.8527848978653059,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,15.299918442052874,2.282176605917108,0.6236855864356111,31.89340935418389,15.61366793148066,32.7232748486001,1503470059386898.5,22.9194628179006,829.040887481204,1339.47915471706,0.0837335207985,0.0232721572025081,0.357467985009745,31.894341357692,15.3603287352846,15.34747775180925,14.953776943067451,0.7892764538372605,678683349899023.6,21.526564201829096,1334815686776010.0,0.0013959620910346,1.0863033710217666e-05,3.16,35.8,2023-05-04 15:06:00,0.0008373352079846,0.4545251290366686,0.0,475.96289282523225,6,0.0008373352079846,25.977953,-11.896204,0.4545251290366686,0.10242821,5.573147e-11,0.6465968025181628,0.0,12351.486589520808,-0.9280124073797156,-0.372549287677892,3.770354930666912,240.3129877766559,0.3859622810489931,inf,0.0,231.6547988343884,0.0,0.0,0.0,0 days,0.0008169145,2.43419e-07,59517.234,0.42197075,-235.18434,0.0,0.0,1.0,-6.919272637318104e-13,3.2913028e-12,2.2970104000000002e-16,0.0,0.0,0.0,7.48e-16,3.4769582849145705e-14,2.599375522708841e-12,1216.7443803912029,12.351486589520809,1.5565427323848197e-13,0.0008169145,2.43419e-07,59517.234,0.42197075,-235.18434,0.0,0.0,0.0,-6.919272637318104e-13,3.2913028e-12,2.2970104000000002e-16,0.0,0.0,0.0,7.48e-16,3.4769582849145705e-14,2.599375522708841e-12,1216.7443803912029,12.351486589520809,0.0
7,7,7,140.99160627885297,42.165802001953125,6385.56,885974.0,TVJ571,208.34999982,-0.520040743865111,34610D,253.21094,24.925848,-14.074659,201.03479365181613,68520.46624063692,0.4148133997547253,0.572757720096088,44.85405620854246,50.8550328271866,769.6379219367504,0.0005422742713156,44739.09919617161,0.3756175417950081,0.3737838017378538,0.7010356300781293,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,13.230423601980736,1.9773890219791488,0.6302128216157624,25.426544751011217,14.180133092619789,24.652434154578668,1522327111962233.8,19.3114696879453,799.734276238645,1277.78094535445,0.0542274271316,0.0215585654525962,0.286378860048044,25.4275164135933,13.2837623485544,13.27656281013096,14.94805989158735,0.6753209222893448,518070984082894.7,20.225683841776394,1263893096275955.2,0.0012438343402178,7.739468292030208e-06,3.16,35.8,2023-05-04 15:07:00,0.0005422742713156,0.3756175575456562,0.0,447.3909919617161,7,0.0005422742713156,24.925848,-14.074659,0.3756175575456562,0.10530819,1.4365195e-10,0.6155271571386111,0.0,12963.734149278178,-0.9351760437679651,-0.3541832395279273,3.541143042170379,239.5954199396852,0.3089643326670253,inf,0.0,230.61391469495555,0.0,0.0,0.0,0 days,0.0005315455,2.0444588e-07,64027.89,0.37078738,-236.06808,0.0,0.0,1.0,-6.673370673206988e-13,2.9372338e-12,2.2669688000000003e-16,0.0,0.0,0.0,7.48e-16,3.048335463784802e-14,2.269896751407687e-12,1217.8330982973544,12.963734149278178,9.70266078286891e-14,0.0005315455,2.0444588e-07,64027.89,0.37078738,-236.06808,0.0,0.0,0.0,-6.673370673206988e-13,2.9372338e-12,2.2669688000000003e-16,0.0,0.0,0.0,7.48e-16,3.048335463784802e-14,2.269896751407687e-12,1217.8330982973544,12.963734149278178,0.0
8,8,8,140.93600250953853,42.056781316207626,6614.160000000001,885974.0,TVJ571,221.725555364,-0.52127242928564,34610D,251.46817,24.814825,-15.080225,202.16132462701268,68475.61218442838,0.4169907446174314,0.939871494698898,63.5384902660666,83.4215505873214,2663.997612053356,0.0004937330761152,43340.51238880016,0.3920552885944042,0.5294874188838883,1.0,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,17.43731453780506,2.606987801724819,0.6359365215086201,41.71047307462268,18.66351277588301,36.28235539,1450000000000000.0,27.3132311089914,874.094858818731,1454.24521402517,0.0493733076115,0.0268931909049363,0.469935747349449,41.7107752936607,17.4741535510088,17.46553024103691,14.97584714348428,0.9927408482725084,701006521886987.1,19.644486334098875,1231729669148886.2,0.001707292448243,1.7229117553395973e-05,3.16,35.8,2023-05-04 15:08:00,0.0004937330761152,0.3920557002339733,0.0,433.4051238880015,8,0.0004937330761152,24.814825,-15.080225,0.3920557002339733,0.10760465,7.486717e-10,0.6004176756000379,0.0,12877.115418230198,-0.9398759916806336,-0.3415159150937853,3.4431110035334003,239.27589899956405,0.3169811251793193,inf,0.0,230.3602830236356,0.0,0.0,0.0,0 days,0.00048299733,1.866697e-07,66439.695,0.397015,-236.88417,0.0,0.0,1.0,-6.54249122910511e-13,2.7827335e-12,2.2532662e-16,0.0,0.0,0.0,7.480000000000001e-16,2.864362343461737e-14,2.128484370317261e-12,1218.9833320716243,12.8771154182302,2.04926495574806e-13,0.00048299733,1.866697e-07,66439.695,0.397015,-236.88417,0.0,0.0,0.0,-6.54249122910511e-13,2.7827335e-12,2.2532662e-16,0.0,0.0,0.0,7.480000000000001e-16,2.864362343461737e-14,2.128484370317261e-12,1218.9833320716243,12.8771154182302,0.0
9,9,9,140.88292902166194,41.94813537597656,7406.64,885974.0,TVJ571,205.7777776,-0.522482414806489,34610D,245.6387,26.475786,-18.505022,204.01964015825544,68412.07369416232,0.4194720782102907,0.892797292365456,61.91195146838818,78.9887759336024,2427.8603778261468,0.0004458572898947,38763.39764052093,0.5658864582547842,0.5159329289032348,1.0,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,16.426409374674307,2.4566375718346523,0.6493529184248923,39.49480040608567,18.343190696326097,36.28235538999999,1450000000000000.0,25.7559002818236,870.56824880999,1457.16133188226,0.0445857289895,0.0271216252729168,0.446398646182728,39.4943879668012,16.4591406927406,16.451805535310754,14.976913773847128,0.9761342081130648,698596199149795.0,17.541126220370483,1116277516855358.8,0.0016582476186111,1.645165979775776e-05,3.16,35.8,2023-05-04 15:09:00,0.0004458572898947,0.5658864418295494,0.0,387.6339764052093,9,0.0004458572898947,26.475786,-18.505022,0.5658864418295494,0.10895843,4.2286039e-10,0.5497528567124883,0.0,11709.442181463151,-0.9150288307110056,-0.4033884467453792,3.0925250664955053,238.06317642608943,0.431885641439685,inf,0.0,229.83374565104245,0.0,0.0,0.0,0 days,0.00042882617,2.0262264e-07,74451.71,0.55833393,-237.52242,0.0,0.0,1.0,-6.103545099029376e-13,2.3081743e-12,2.2655633e-16,0.0,0.0,0.0,7.48e-16,2.3046212935076956e-14,1.697819739052432e-12,1220.1247950577167,11.709442181463151,1.5081518653393492e-13,0.00042882617,2.0262264e-07,74451.71,0.55833393,-237.52242,0.0,0.0,0.0,-6.103545099029376e-13,2.3081743e-12,2.2655633e-16,0.0,0.0,0.0,7.48e-16,2.3046212935076956e-14,1.697819739052432e-12,1220.1247950577167,11.709442181463151,0.0
