Unnamed: 0,index,longitude,latitude,altitude,icao24,callsign,groundspeed,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,time,specific_humidity,air_pressure,rhi,fuel_flow_per_engine,thrust_setting,nox_ei,co_ei,hc_ei,nvpm_ei_m,nvpm_ei_n,co2,h2o,so2,sulphates,oc,nox,co,hc,nvpm_mass,nvpm_number,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,ei_nox_p3t3,ei_nvpm_number_p3t3_meem,ei_nvpm_mass_p3t3_meem
0,1,-46.394907633463504,-23.51553706799524,3924.3,e80338,SKX5563,150.732222092,-0.991632525057998,34610D,276.68442,1.2870411,1.6305294,156.08431131753758,75428.20154739513,0.2693863893062833,1.0978010411612011,65.86806246967207,116397.61659494467,2745.643374527332,2023-05-05 03:01:00,0.0030455741029823,0.6225043576468452,0.3742216237865331,0.5489005205806006,0.7073386383731212,0.0163761651942954,0.0012937675653906,0.0002875039034201,0.0001016324662393,1040409906730406.0,208.07720934169404,81.47879327498435,0.0790416749636064,0.0016130954074205,0.0013173612493934,1.0786662720315243,0.0852179628183889,0.0189373250707531,0.0066943336352024,6.852978473058408e+16,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.4680843304567515,58.19880829747234,16.37616519429549,101.63246623938244,1040409906730406.0,20.396300195703,800.538135663775,1577.82499357422,0.304557410298,0.023310367359984,0.857163672026997,58.1986177503852,36.771778787942,36.66012765255137,0.3045574102982299,1.0,29.778971100383302,1084742170691206.5,68.29858111759448
1,2,-46.47906033497935,-23.552313335871304,4716.780000000001,e80338,SKX5563,159.992222084,-0.991558332655109,34610D,272.5847,4.116404,-0.6299458,166.59660059430297,75362.33348492546,0.2681440316303535,1.03985031713091,62.3910190278546,120926.49318805714,3121.1347313635365,2023-05-05 03:02:00,0.0012256077464366,0.5609564736871223,0.1895011410351502,0.519925158565455,0.7073386383731213,0.016476631517661,0.0013695537236482,0.0003043452719218,9.366676845029846e-05,916030360646466.0,197.09322910899263,77.17769053745614,0.0748692228334255,0.0015279433231311,0.001247820380557,1.0279938305333367,0.0854478524318047,0.0189884116515121,0.0058439651326602,5.715206766118616e+16,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.5033529501890645,60.46324659402857,16.47663151766101,93.66676845029843,916030360646466.0,21.019812528633,818.64,1637.74116024983,0.122560774644,0.0247086852519066,0.917943445720001,60.46297587135,37.1506389903595,37.105162615625,0.1225607746436599,1.0,34.74906032559587,1058087068176765.1,66.62029688520373
2,3,-46.56394526643573,-23.588763738082665,5615.9400000000005,e80338,SKX5563,159.47777764,-0.9914771056486316,34610D,266.0886,5.788586,-0.060783494,177.25524082459253,75299.9424658976,0.2914440253784892,1.0019688566552525,60.11813139931513,89905.02107642892,1811.1609097761336,2023-05-05 03:03:00,0.0007156476256347,0.4971884686406126,0.170057704476653,0.5009844283276261,0.707338638373121,0.016279173641287,0.0014304319086304,0.0003178737574734,8.818730337789782e-05,787288531429714.6,189.91317709043648,74.36612854095283,0.0721417576791781,0.0014722807689628,0.0012023626279863,0.9786735000391604,0.0859948934408155,0.0191099763201812,0.0053016558922237,4.733031538166542e+16,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.5420547379224293,44.95251053821446,16.27917364128702,88.18730337789783,787288531429714.6,16.7023733956553,777.894873212994,1546.01380567645,0.0715647625635,0.0228161876409092,0.695798283210891,44.9520109155608,30.4958170120994,30.47400836037273,0.07156476256347,0.9317695688762406,25.964913767494004,1297934818629369.8,62.2747482997744
3,4,-46.65137093022184,-23.626355833926453,6137.910000000001,,,172.68185170266668,-0.9913857135001432,34610D,262.6117,8.308897,1.2169873,188.50860623184127,75239.82433449829,0.3014205601362865,0.972412000022561,58.34472000135366,82413.68874505714,1693.0511832296263,2023-05-05 03:04:00,0.0005059182032087,0.4629524664715891,0.1520008712673103,0.4862060000112805,0.7073386383731212,0.0161059326333998,0.0014730630932193,0.0003273473540487,8.45091854083402e-05,733190156823899.6,184.3109704842762,72.17241864167448,0.0700136640016243,0.0014288502857474,0.001166894400027,0.9396961298563768,0.0859454537182121,0.0190989897151582,0.004930664760192,4.2777774407639e+16,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.5802716751373848,41.20684437252857,16.105932633399814,84.5091854083402,733190156823899.6,15.7750067928122,771.483517101278,1535.62564126342,0.0505918203209,0.022642249200916,0.654649451734524,41.2068687860499,28.912739451169,28.898119366542964,0.05059182032087,0.8993059233688657,24.768977058884516,1402377613161622.0,60.026097488275624
4,5,-46.75574200708161,-23.62904189804854,6625.59,,,185.88592576533333,-0.9913684952905712,34610D,259.41656,10.92891,1.1854581,197.25143261079347,75181.47961449694,0.2909656803622135,0.9452530645856724,56.71518387514035,86991.36578761494,1866.764555925953,2023-05-05 03:05:00,0.0003543185259297,0.4327152378881695,0.13276337822138,0.4726265322928362,0.7073386383731213,0.0159238607294876,0.0015156476213642,0.0003368105825253,8.115178831410472e-05,682757845439977.4,179.16326586156833,70.15668245354861,0.0680582206501684,0.0013889432785748,0.0011343036775028,0.9031246892750168,0.0859602335355912,0.0191022741190202,0.0046025385960309,3.872273674632297e+16,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.6109118121445682,43.49568289380747,15.923860729487618,81.1517883141047,682757845439977.4,16.4927114504171,786.781600466567,1574.36656605996,0.035431852593,0.0235116279383522,0.700961849351024,43.4959443531042,29.8134119504168,29.80285224773988,0.03543185259297,0.9789199282579572,27.287113180843722,1056816667960796.2,60.847609633102806
5,6,-46.86345418294269,-23.59291076660156,7162.8,e80338,SKX5563,199.089999828,-0.9914345672426944,34610D,256.04926,13.831261,0.3243748,208.0274057297441,75124.7644306218,0.3011412149996491,0.9125176758728232,54.75106055236938,79746.34416267354,1721.4400995348717,2023-05-05 03:06:00,0.0002195995911429,0.4012788685142464,0.104224323288909,0.4562588379364115,0.7073386383731212,0.0156970091955717,0.0015677775826535,0.0003483950183674,7.730832083341056e-05,634705296612220.0,172.95860028493487,67.72706190328093,0.0657012726628432,0.0013408422992416,0.0010950212110473,0.8594279009578456,0.0858374853605136,0.0190749967467808,0.004232712555152,3.4750788127725224e+16,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.6485089866024777,39.87317208133677,15.69700919557171,77.30832083341056,634705296612220.0,15.5312347199603,780.490537266195,1565.48186527089,0.0219599591143,0.0233845397695247,0.658694456478294,39.8733621181221,28.1679461289514,28.1617618175704,0.02195995911429,0.9453004275546221,25.996028072032953,1162169867312939.8,58.62684189692271
6,7,-46.975962320963504,-23.55821228027344,7658.1,e80338,SKX5563,206.292222044,-0.9914923927383702,34610D,252.39969,14.806696,0.6043733,216.27952878437912,75070.01337006943,0.2944461367153371,0.8908075090714709,53.44845054428825,82474.59731524042,2007.026533846136,2023-05-05 03:07:00,0.0003385732911534,0.3739586563801814,0.2119472911896731,0.4454037545357354,0.7073386383731213,0.0154705191060465,0.0016067379704003,0.0003570528823111,7.468396174948344e-05,589365027601895.4,168.84365526940658,66.11573332328457,0.0641381406531459,0.0013089416459825,0.0010689690108857,0.8268752753339941,0.0858776549485731,0.0190839233219051,0.0039917420360187,3.1500647530312984e+16,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.6790914167816319,41.23729865762021,15.470519106046524,74.68396174948344,589365027601895.4,15.964835247457,793.163149904505,1603.75357451037,0.0338573291153,0.0243274967269452,0.69506488466361,41.237182279164,28.5711634232286,28.5614932644538,0.03385732911534,1.0,27.961293823698156,943682302516185.6,59.417033862130204
7,8,-47.09089799360794,-23.52314758300781,8237.220000000001,e80338,SKX5563,207.321110932,-0.9915461015533488,34610D,247.22359,16.762941,1.675098,223.54970111176632,75016.56491952515,0.298651809392446,0.8790461698724064,52.74277019234438,74263.99257840356,1764.264797225358,2023-05-05 03:08:00,0.0007105634581769,0.3439455476608665,0.6815083884347032,0.4395230849362032,0.7073386383731212,0.0152318723851408,0.0016342151057952,0.0003631589123989,7.300611676896091e-05,533895068608945.1,166.6144110376159,65.24280672793,0.0632913242308132,0.0012916596781798,0.0010548554038468,0.8033711448086,0.0861930317698178,0.0191540070599595,0.0038505448393807,2.815910491046753e+16,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.7092287857619695,37.13199628920178,15.231872385140845,73.00611676896092,533895068608945.1,14.719291338718,777.746492756178,1575.04622277091,0.0710563458177,0.0237952479799145,0.633166843014217,37.1316049021779,26.6089617367581,26.59006780622455,0.07105634581769,0.9310277278093531,24.98222161312628,1220406484993920.8,58.396948526534835
8,9,-47.207303133877815,-23.48748779296875,8747.76,e80338,SKX5563,210.407777596,-0.9915962198476944,34610D,243.50285,18.056505,2.8471181,228.354197521335,74963.8221493328,0.2989683055938835,0.8588655025989574,51.531930155937445,70238.54197620545,1550.3662636236056,2023-05-05 03:09:00,0.000244725937786,0.319132970959831,0.318548077804676,0.4294327512994787,0.7073386383731212,0.0151663013936299,0.001677815669991,0.0003728479266646,7.050636076806137e-05,486782000830264.6,162.78936736260638,63.74499760289463,0.0618383161871249,0.0012620064527984,0.0010306386031187,0.7815487841404327,0.0864610799205148,0.0192135733156699,0.003633328858649,2.508481606795268e+16,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.7299854108850282,35.11927098810273,15.1663013936299,70.50636076806137,486782000830264.6,14.0353431292006,773.17364132505,1572.63318861015,0.0244725937786,0.0238293360471599,0.605208085109221,35.119564971368,25.3976058716648,25.391391939460725,0.0244725937786,0.9078249272826004,24.25360428734415,1300840663629933.0,57.32936262268823
9,10,-47.32590553977269,-23.451004028320312,9197.34,e80338,SKX5563,214.008888704,-0.9916435979252056,34610D,239.6405,19.08693,2.9577677,233.24262138756205,74912.29021917685,0.3058979668478869,0.8482162606058743,50.89297563635246,65008.41324132317,1334.59634186741,2023-05-05 03:10:00,0.0001588067219988,0.2985023293677357,0.2905336263321216,0.4241081303029371,0.7073386383731212,0.0150745286567153,0.0017038606317341,0.0003786356959409,6.909455939434424e-05,448776771137095.1,160.77091003523742,62.954610862168,0.0610715707636229,0.0012463585870127,0.001017859512727,0.7671876196557117,0.0867145376185882,0.0192698972485751,0.0035164277278608,2.2839585279641108e+16,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.7515969781142545,32.504206620661584,15.074528656715358,69.09455939434424,448776771137095.2,13.1972854934383,762.489968924163,1554.22739632333,0.0158806721999,0.0235047334313827,0.565135338376947,32.5041997812555,24.0434693729561,24.039651714669297,0.01588067219988,0.8545266932384128,22.50677637387872,1528904931747531.8,56.568760283494505
