Unnamed: 0,index,icao24,callsign,latitude,longitude,groundspeed,altitude,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,time,specific_humidity,air_pressure,rhi,fuel_flow_per_engine,thrust_setting,nox_ei,co_ei,hc_ei,nvpm_ei_m,nvpm_ei_n,co2,h2o,so2,sulphates,oc,nox,co,hc,nvpm_mass,nvpm_number,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,W3_no_water_injection,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,ei_nox_p3t3,ei_nvpm_number_p3t3_meem,ei_nvpm_mass_p3t3_meem,fuel_flow_corrected
0,2,adbb36,NKS2975,42.33370971679688,-71.06150540438568,102.8888888,701.0400000000001,0.476028396984265,34610D,274.40048,-3.5010438,0.8134602,103.14792563376028,67168.13851453394,0.2570268585307367,1.1250858701443354,67.50515220866012,120915.82358260851,1597.9434299523532,2023-11-06 15:02:00,0.0038503267111734,0.9318180291069952,0.8519040716915872,0.5625429350721677,0.647356328499277,0.0163629492903509,0.0002922386549095,6.081114776362446e-05,2.0408363015629785e-05,1322005872107352.5,213.2487758271573,83.50387328211258,0.0810061826503921,0.0016531874010284,0.0013501030441732,1.1045833824277274,0.0197276148809256,0.0041050657857667,0.0013776696516996,8.92422076173493e+16,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,27.64969963241409,4.040994567811507,0.3106170273123663,60.45791179130426,16.36294929035094,20.40836301562978,1322005872107352.5,32.0703049377489,789.1316517449,1179.05787587282,0.385032671117,0.0175577604159824,0.470605099156512,60.4581206931208,26.8032532627641,26.700447815340404,15.51958994805486,0.6422094169712413,1.3656885761694668,656312876114833.8,7.237370246951035,0.9486341441783886
1,3,adbb36,NKS2975,42.276880296610166,-71.11520456713299,152.789999868,1203.96,0.4777140041262062,34610D,271.7257,1.6684202,3.0934489,134.43673290605284,67100.63336232529,0.2710312006647243,1.6,96.0,142221.42300697195,3556.673338336442,2023-11-06 15:03:00,0.0036475388157012,0.8767312586169648,0.9465497126456544,0.8,0.9558109850425206,0.0210088291553775,0.0003010876218445,6.529931377375832e-05,3.628235539e-05,1450000000000000.0,303.264,118.752,0.1152,0.0023510204081632,0.0019199999999999,2.0168475989162493,0.0289044116970739,0.0062687341222807,0.0034831061174399,1.392e+17,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,22.392406747886582,3.2771838393930994,0.4068270401958525,71.11071150348597,21.0088291553776,36.28235539,1450000000000000.0,39.1347307310775,834.497480145719,1335.44243188959,0.36475388157,0.0198056976748126,0.638620498323565,71.11023449439,32.2442818631789,32.127097029727175,10.56543848236279,0.800201071431707,3.3730403719287287,1096141256771360.0,14.303702718524372,1.0903960628584517
2,4,adbb36,NKS2975,42.20421225337659,-71.07598593068673,150.217777648,2316.48,0.4800311223748746,34610D,267.5411,10.241673,-1.6696558,152.87610612892655,67004.63336232529,0.2916034605986507,1.3214108062255607,79.28464837353364,108710.2197116188,2424.5064474373003,2023-11-06 15:04:00,0.0025170585417725,0.7642053006165694,0.8109809057646061,0.6607054031127804,0.8626573698785934,0.0181981445828851,0.0003290786809084,7.136996170501044e-05,3.205316140476139e-05,1513537548790754.8,250.4602042119928,98.07511003806113,0.0951415780482403,0.0019416648581273,0.0015856929674706,1.4428334943047727,0.0260908875030536,0.0056585423182143,0.0025413236312366,1.20000292356015e+17,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,26.301757793600977,3.87906060492213,0.4662314422680632,54.3551098558094,18.19814458288512,32.05316140476139,1513537548790754.8,33.3986002555239,818.220594580169,1230.29677252598,0.251705854177,0.0182745201504097,0.503536548390659,54.3555674174378,27.554022991918,27.48484203550327,14.365160098925651,0.7422846550266069,1.7928386773046776,746933274646895.5,9.26569778915468,0.9806877780333288
3,5,adbb36,NKS2975,42.12930970272775,-71.01849933003268,167.1944443,3063.24,0.4824454415549944,34610D,268.15787,13.30446,0.8889555,171.93461508980045,66925.34871395175,0.2985348470831981,0.996569486329554,59.79416917977325,74630.9131107184,1328.1166699023013,2023-11-06 15:05:00,0.0018386636405531,0.6954628509278147,0.5113698369464764,0.498284743164777,0.7294412326892359,0.0160432799548206,0.0003650519171345,7.736291699404406e-05,2.3246784168574737e-05,1455980074229015.5,188.88978043890367,73.96538727537951,0.0717530030157278,0.0014643470003209,0.0011958833835954,0.9592945958170116,0.0218279760925419,0.0046258513469826,0.0013900221454614,8.705911888082856e+16,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,23.688787423425445,3.5097624013895725,0.5237514961077228,37.3154565553592,16.04327995482066,23.24678416857473,1455980074229015.5,26.4057754319239,794.95848945128,1153.19602648568,0.183866364055,0.0167242274252563,0.37063423653847,37.315416117579,22.1615161713689,22.12084338094598,16.050180052676886,0.6617639088489412,1.2847687891035195,447519753038367.25,5.069524683686087,0.8029152885173733
4,6,adbb36,NKS2975,42.04761052535752,-70.94178665515989,199.089999828,3467.1000000000004,0.4850222663684227,34610D,266.95068,13.789381,1.1562488,183.12771851150555,66865.55454477198,0.3092753419952911,1.3097522546033855,78.58513527620313,95926.70376157296,2624.468496835217,2023-11-06 15:06:00,0.0018067510330197,0.66042770723412,0.5292972750896362,0.6548761273016928,1.0,0.0204474695765423,0.0003791281240167,8.222459023375985e-05,3.628235539e-05,1450000000000000.0,248.25044233752567,97.20981233666328,0.0943021623314437,0.0019245339251315,0.001571702705524,1.606867162728628,0.0297938349128656,0.0064616305465503,0.0028512538064624,1.1394844615049454e+17,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,26.911518255501417,3.988105324916954,0.5591080663887195,47.96335188078648,20.447469576542343,36.28235538999999,1450000000000000.0,32.2277707265611,840.292786439217,1238.63534194632,0.180675103302,0.0185735897558269,0.485600917729072,47.9624184648736,26.1446992268541,26.09754745602864,15.46220809653228,0.820918028679669,1.7121377762332814,712156549582403.8,9.441752566935198,0.9624085732453118
5,7,adbb36,NKS2975,41.9575784974179,-70.85792009220563,205.7777776,4259.58,0.4877281811227207,34610D,264.07678,15.005534,0.02904035,192.52587516718307,66786.96940949577,0.3154138818897973,1.1523812854561275,69.14287712736765,81426.79706816802,1270.650726365469,2023-11-06 15:07:00,0.0022059499928679,0.5958307384093393,0.7490934860248157,0.5761906427280638,0.942825539152575,0.0182902186086198,0.0004063213862526,8.812221349836572e-05,3.5593972005780094e-05,1460341968945921.8,218.4223488453544,85.5297390065538,0.0829714525528411,0.0016932949500579,0.0013828575425473,1.2646383378884944,0.0280942296838863,0.0060930233801091,0.0024610696328706,1.0097224532276602e+17,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,22.482943130623465,3.322845221354871,0.5909914615802591,40.71339853408401,18.29021860861983,35.593972005780095,1460341968945921.8,28.6194666157848,828.538217169236,1233.20455909248,0.220594999287,0.0181153008553609,0.427057883906353,40.713631685519,23.5744295563258,23.52254000935992,14.346812746318651,0.7790188404948254,1.7880913996078995,586373046981471.2,7.519878078275111,0.8802825264397494
6,8,adbb36,NKS2975,41.858001708984375,-70.78041770241475,227.384444248,4640.58,0.4905220154853955,34610D,262.93723,14.777623,-0.24959984,211.7960983054692,66717.8265323684,0.3181742462355686,1.1640150663662918,69.8409039819775,97888.11301130606,2863.7935313317785,2023-11-06 15:08:00,0.0022280647373965,0.5666510718470681,0.795946216042961,0.5820075331831459,1.0,0.0192352798482133,0.0004216140789477,9.143886375660442e-05,3.628235539e-05,1450000000000000.0,220.62741567906693,86.39319822570619,0.083809084778373,0.0017103894852729,0.0013968180796395,1.3434093329455337,0.0294459084052374,0.0063861729038461,0.0025339924990329,1.0126931077386738e+17,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,20.824351218074643,3.077254680083044,0.6515520673208862,48.94405650565303,19.235279848213324,36.28235539,1450000000000000.0,33.4680179905322,874.773051444625,1363.47047521772,0.22280647374,0.0204809707352345,0.549872592135893,48.9438426952143,26.8479750908446,26.78828904864014,11.710119734006472,0.9298607853209956,3.2478707456153155,741100057979808.5,12.954933591122234,1.0187341165720871
7,9,adbb36,NKS2975,41.74562615863347,-70.81927632176598,209.378888708,5494.02,0.4929920030467177,34610D,259.11707,14.235652,0.32113427,222.4994839701045,66647.98562838644,0.3311559979350398,1.0866082180283945,65.19649308170366,71727.53168825948,2154.0469652773777,2023-11-06 15:09:00,0.0016235560064472,0.5054732103053465,0.730377779058051,0.5433041090141972,1.0,0.0188048197915195,0.000451388087903,9.789619448699775e-05,3.628235539e-05,1450000000000000.0,205.95572164510187,80.64806194206744,0.0782357916980443,0.0015966488101641,0.001303929861634,1.2260083034404867,0.0294289203501354,0.0063824885665966,0.002365482332172,9.453491496847032e+16,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,20.88158932821735,3.0983359694546104,0.6895062377543091,35.86376584412974,18.804819791519524,36.28235538999999,1450000000000000.0,27.2176101543448,838.792476519243,1245.56518839654,0.162355600645,0.0181943971250527,0.406711789763612,35.8644317002647,22.3536832228199,22.31744959348381,14.045375506105842,0.8155283361871043,1.9266687597908077,539678073162928.0,7.126256865264766,0.8495875896883857
8,10,adbb36,NKS2975,41.6669528767214,-70.9253710369731,213.49444426,6134.1,0.4946992809072281,34610D,254.48691,14.980383,-0.81904274,221.0589610157187,66582.78913530473,0.3314123469150858,1.0144813939402764,60.86888363641658,65597.0190705156,1996.084738250183,2023-11-06 15:10:00,0.0010083362087569,0.4631952510881937,0.6401923517282871,0.5072406969701382,0.9518260262201088,0.0176884608678334,0.0004649453690037,0.0001008364719619,3.628235539e-05,1450000000000000.0,192.28480340744,75.29480905824732,0.0730426603636999,0.0014906665380346,0.0012173776727283,1.076676866271462,0.0283007055631771,0.0061378034781614,0.002208466468289,8.825988127280405e+16,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,21.22957644795786,3.16302991656463,0.6912459228091962,32.7985095352578,17.688460867833438,36.28235538999999,1450000000000000.0,25.0848740851661,826.657207545513,1204.38099365579,0.100833620876,0.017618419918125,0.363981090900983,32.7980947472089,20.6591222477639,20.63831189059699,15.426844456121067,0.7722415468390968,1.536161110609216,458716475098658.4,5.848608087215895,0.7894029475261088
9,11,adbb36,NKS2975,41.58511404263771,-71.0350426962209,218.124444256,6728.46,0.4964326854775075,34610D,249.85037,16.492332,-1.3010349,217.61862605308275,66521.92025166831,0.3273760636458019,1.0538249926845331,63.22949956107199,70371.94873892503,2271.0814188136724,2023-11-06 15:11:00,0.0006956077976126,0.4265461853884109,0.6369219656457075,0.5269124963422666,1.0,0.018638858013647,0.0004759528717697,0.0001032237583359,3.628235539e-05,1450000000000000.0,199.7419891134264,78.21489095704605,0.0758753994732863,0.0015484775402711,0.0012645899912214,1.1785256645927766,0.0300942618966575,0.0065267865823932,0.0022941151742066,9.168277436355438e+16,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,19.63470611101886,2.9315478619781707,0.6867730964130465,35.185974369462514,18.63885801364701,36.28235539,1450000000000000.0,25.3655897963214,835.007214868213,1249.06328657507,0.0695607797613,0.0185577301231051,0.384802687366667,35.185094121597,20.7354393459776,20.7210256389686,14.217257486747672,0.8020131555152629,1.8534570075884635,518386720832783.6,6.774189260112272,0.8210284573572829
10,12,adbb36,NKS2975,41.50187864141949,-71.1456724654796,214.523333148,7406.64,0.4981782365617766,34610D,244.60423,19.122007,-1.160609,215.8672055974624,66458.69075210724,0.3090888054682664,1.0376178284049924,62.257069704299546,77219.47793714749,2618.304078950984,2023-11-06 15:12:00,0.000467866708259,0.3876339764052093,0.6601739813544356,0.5188089142024962,1.0,0.0184636452159055,0.0004892446814587,0.0001061064608734,3.628235539e-05,1450000000000000.0,196.67008319588223,77.01199522421855,0.0747084836451594,0.0015246629315338,0.0012451413940859,1.1494924472020915,0.0304589402360341,0.0066058773306729,0.0022588331285513,9.027275107123434e+16,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,16.64617446142176,2.489137978362892,0.6885125813639971,38.609738968573744,18.4636452159056,36.28235539,1450000000000000.0,26.277180096438,860.609902675787,1349.15483774756,0.0467866708259,0.020471339466347,0.432642461210628,38.6096857257847,21.1340572961458,21.12417399839249,11.830149080888946,0.8877411817392049,2.8831706160566437,609594734669401.1,9.352393286214816,0.8841895313866054
11,13,adbb36,NKS2975,41.420196533203125,-71.25376614657318,202.691110936,8191.5,0.4999086549690055,34610D,238.2945,22.816694,-2.9698782,216.49468978610048,66396.43368240293,0.3073884842590295,1.0204422503555002,61.22653502133001,70674.9970429,2175.8128791197937,2023-11-06 15:13:00,0.0002270313356479,0.3462416263551337,0.5569607288759235,0.5102211251777501,1.0,0.0182818635011928,0.0005036103350087,0.0001092220566358,3.628235539e-05,1450000000000000.0,193.41462413238148,75.73722382138523,0.073471842025596,0.0014994253474611,0.0012245307004266,1.1193351559109594,0.0308343158135139,0.0066872880757135,0.0022214429029421,8.877847578092851e+16,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,15.969153839484758,2.391747577597368,0.6995962136047533,35.337498521449994,18.28186350119286,36.28235538999999,1450000000000000.0,24.1894342668645,849.818430738968,1326.25142507884,0.0227031335648,0.02013954166007,0.393420579190094,35.3372676575784,19.5347335024071,19.53029951242319,12.269046698731218,0.8539442395204321,2.543629394393824,571851453872750.9,7.844983667381456,0.8295804368865092
12,14,adbb36,NKS2975,41.348876953125,-71.35638427734375,187.257777616,8846.82,0.501511504283576,34610D,232.84581,25.737917,-4.236432,218.3403083106117,66335.2071473816,0.3298934581412117,0.8261643447090544,49.56986068254327,53837.59986128181,1360.7724840595956,2023-11-06 15:14:00,0.0001751817858088,0.3144909782095851,0.7142135241096237,0.4130821723545272,0.8196259631170391,0.014689834405104,0.0005146960064931,0.0001110388029008,3.628235539e-05,1450000000000000.0,156.59118989615416,61.31791766430602,0.0594838328190519,0.0012139557718173,0.0009913972136508,0.7281730449106376,0.0255134093357275,0.0055041779901532,0.0017985113019168,7.1876297989687736e+16,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,15.087808016403374,2.260528093308251,0.713767748504403,26.918799930640905,14.68983440510403,36.28235539,1450000000000000.0,19.6606957640745,794.862231755286,1198.26253623697,0.0175181785809,0.0174541834744072,0.288573311879107,26.9197163691481,16.5331888657087,16.5302930594506,13.692581803758872,0.6614374371458407,1.6075217849392769,334409703167572.6,3.786576581393529,0.6515787101369505
