Unnamed: 0,index,longitude,latitude,altitude,icao24,callsign,groundspeed,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,time,specific_humidity,air_pressure,rhi,fuel_flow_per_engine,thrust_setting,nox_ei,co_ei,hc_ei,nvpm_ei_m,nvpm_ei_n,co2,h2o,so2,sulphates,oc,nox,co,hc,nvpm_mass,nvpm_number,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,W3_no_water_injection,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,ei_nox_p3t3,ei_nvpm_number_p3t3_meem,ei_nvpm_mass_p3t3_meem,fuel_flow_corrected
0,0,141.68274619362572,42.55723571777344,2674.6200000000003,885974.0,TVJ571,127.067777668,-0.5039078623597905,34610D,285.5736,14.787132,4.982488,157.76455205676763,69016.38008261744,0.2920075597409614,1.1150255129857904,66.90153077914742,89012.07579477628,1820.80145932014,2023-08-05 15:00:00,0.0087019423315624,0.7305820758235784,0.6290829968238415,0.5575127564928952,0.9755019786324683,0.0164098839285761,0.0004272799935926,9.26676766050022e-05,3.073460905538649e-05,1533346898875897.8,211.34193573132669,82.75719357380537,0.0802818369349769,0.0016384048354076,0.0013380306155829,1.0978463547298731,0.0285856856426539,0.0061996094186216,0.002056192393704,1.0258325475025613e+17,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,23.04387734132063,3.2560551094783228,0.4657014910991174,44.50603789738814,16.40988392857614,30.734609055386493,1533346898875897.8,28.3607370209207,842.231459767905,1258.14755857479,0.870194233156,0.0193019738654544,0.444937714957735,44.5069558421466,23.0514100816425,22.852548522272453,15.11829923687134,0.8278916794093663,1.5142546999340207,866365283915232.8,14.112269724352403,0.9124173916568684
1,1,141.59485556862572,42.52262878417969,3200.4,885974.0,TVJ571,149.703333204,-0.5042483723171817,34610D,282.42395,15.296858,6.2929893,170.0114529925278,68949.4785518383,0.299997317430675,1.1068353670547335,66.41012202328402,92624.45657714216,2194.901710502228,2023-08-05 15:01:00,0.0073060651235217,0.6833994069049528,0.6278299310943999,0.5534176835273669,1.0,0.0170788394423635,0.0004409529016085,9.563303102662194e-05,3.263754707842534e-05,1504757995669607.0,209.7895754715542,82.14932094280233,0.0796921464279408,0.001626370335264,0.0013282024404656,1.134207811383436,0.0292837360023479,0.0063510012599344,0.0021674634840189,9.993116210793088e+16,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,24.01582459606169,3.426912510915351,0.5046434157499446,46.31222828857107,17.0788394423635,32.63754707842534,1504757995669607.0,29.9199141566832,858.827966272612,1281.93327084376,0.730606512352,0.0198515823577358,0.477054169700693,46.312839669446,24.031039999932,23.856741095850715,15.09515235349129,0.8821843314414435,1.6912887043640823,840830633712856.4,15.255588353321595,0.9551443500171504
2,2,141.49248296564275,42.48133850097656,3832.86,885974.0,TVJ571,164.107777636,-0.5046999587528954,34610D,278.81906,14.454638,6.396135,180.5239095848346,68883.06842981502,0.302696628456739,1.063575708936714,63.81454253620284,99014.4383373011,2599.733191734708,2023-08-05 15:02:00,0.0061379571890328,0.6299442896063308,0.6439490076348765,0.531787854468357,1.0,0.01711049505448,0.0004592628046521,9.960404815672976e-05,3.3394282478853845e-05,1493389136119953.5,201.59013987186475,78.93858911728292,0.0765774510434433,0.0015628051233355,0.001276290850724,1.091898414469605,0.0293076457827703,0.0063561867678756,0.0021310408597127,9.529994455002998e+16,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,25.02148314303077,3.599641679116585,0.5393003408139602,49.50721916865054,17.110495054480037,33.394282478853846,1493389136119953.5,31.7050553313034,880.417363214461,1319.5026169674,0.613795718903,0.020830334977449,0.521188502483072,49.5070231899172,25.0206491180921,24.868010335277734,15.088784391439484,0.9460528263929944,1.9285515761376877,786493678020502.5,17.102404635124344,1.0090206276456464
3,3,141.3869268243963,42.43862915039063,4579.62,885974.0,TVJ571,165.136666524,-0.5051714619288799,34610D,274.6789,14.952242,5.1513853,191.5832846670804,68819.25388727881,0.3127836343743622,1.012407769523626,60.74446617141756,75110.50559660146,1356.7023171945043,2023-08-05 15:03:00,0.0058403906265471,0.5712403748956332,0.7744051071743105,0.506203884761813,1.0,0.0167792240381179,0.0004830070566357,0.0001047536566032,3.430587127008889e-05,1479693827391537.5,191.89176863550804,75.14090465404352,0.072893359405701,0.0014876195797081,0.0012148893234283,1.019245006966092,0.0293400058123676,0.0063632049498701,0.0020838918368469,8.988321164204062e+16,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,21.386393854333207,3.0830541839474863,0.5766365931666758,37.55525279830073,16.779224038117945,34.305871270088886,1479693827391537.5,26.3282007666272,848.977287817744,1255.92025830035,0.584039062655,0.0191520033110653,0.40897563507838,37.5548854409447,21.3541961347767,21.230203453527032,15.106058084734736,0.8512785180209443,1.6105284321932962,729124059091689.5,12.03343391635262,0.8598825416217069
4,4,141.27568444540336,42.39354020458157,4968.240000000001,885974.0,TVJ571,186.743333172,-0.5056805915800872,34610D,272.51257,15.223878,5.109518,203.22081562490555,68758.50942110739,0.3184916709662525,0.9820274870430332,58.921649222582,69657.38631049271,1359.287014183587,2023-08-05 15:04:00,0.005608758540476,0.5424921360051816,0.8436871988516937,0.4910137435215166,1.0,0.0166310692169328,0.0004959975687736,0.0001075710142979,3.425294377072267e-05,1480488986843927.8,186.1334898941365,72.88608008833394,0.0707059790670983,0.0014429791646346,0.0011784329844516,0.979930026596596,0.0292249947625361,0.0063382615709813,0.0020182399376993,8.723285276071373e+16,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,20.80274068627047,3.0037335534511422,0.6140901628855809,34.82869315524636,16.6310692169328,34.25294377072267,1480488986843927.8,25.5034963678672,847.482757511151,1248.07377746196,0.560875854048,0.0188952963736283,0.392079865132491,34.8283748401072,20.750130475842,20.634397124741035,15.117800077676158,0.8464385287432123,1.5858742844948692,689015141868111.5,11.309633530589249,0.8333499396585186
5,5,141.15009654651988,42.34245300292969,5356.860000000001,885974.0,TVJ571,201.662222048,-0.5062928116857506,34610D,270.3353,15.02141,5.9643626,210.2533941425553,68699.5877718848,0.3230819199604697,0.9552683948688908,57.31610369213344,73426.47947943992,2029.792640452013,2023-08-05 15:05:00,0.0049634607569158,0.5149267974234382,0.8498056800109948,0.4776341974344453,1.0,0.0166127936886084,0.0005094294157291,0.0001104840878528,3.457528457685118e-05,1475646280463438.5,181.06157156344952,70.90002026716907,0.0687793244305601,0.0014036596822563,0.0011463220738426,0.952180605672303,0.0291985092157533,0.0063325174357052,0.0019817205959918,8.457829522395346e+16,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,21.42637214612175,3.107606864607911,0.6378944856160677,36.71323973971996,16.61279368860847,34.57528457685118,1475646280463438.5,26.5684540843479,861.277245654506,1272.42787945241,0.496346075692,0.0195196121138329,0.417109576606163,36.7129952675343,21.3687430966198,21.263204017910606,15.111297152633158,0.8898205948190403,1.7193513794068962,666513787910385.8,12.36954604318959,0.8727028279345523
6,6,141.04739876680597,42.268826759467686,5935.9800000000005,885974.0,TVJ571,202.176666492,-0.507208337418723,34610D,266.91507,14.492171,6.5854993,211.3302735912591,68642.27166819267,0.3242846783312377,0.9250074555582792,55.50044733349676,67553.49285202962,1578.6676876260278,2023-08-05 15:06:00,0.0038402658750161,0.4759628928252322,0.8132875477851604,0.4625037277791397,1.0,0.0166497168456169,0.0005292878890394,0.0001147909559725,3.6014121026585866e-05,1454029835002194.0,175.32591312651624,68.6540533515355,0.0666005368001961,0.0013591946285754,0.0011100089466699,0.924066732907795,0.0293757146098914,0.0063709494063167,0.0019987998272982,8.069930627887226e+16,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,20.04382346918036,2.9295999091035125,0.645256461401236,33.77674642601481,16.649716845616908,36.01412102658587,1454029835002194.0,24.6770061643287,852.76881280056,1256.56062512381,0.384026587502,0.0191709742129529,0.382723339036385,33.777099801767,19.9636875406049,19.887314963604474,15.11502428359551,0.8632170932215474,1.6630202524019888,638833962831223.5,10.943043952393444,0.8199780419747381
7,7,140.99160627885297,42.165802001953125,6385.56,885974.0,TVJ571,208.34999982,-0.5084942580644047,34610D,264.1701,13.885335,6.4530973,214.58722752565123,68586.77122085918,0.3226218808473272,0.8152191284601484,48.91314770760891,52862.02182743306,803.4357509103593,2023-08-05 15:07:00,0.0029751361071642,0.4473909919617161,0.7523847159342791,0.4076095642300742,0.904619382240427,0.0148257907053005,0.0005448794306763,0.0001181724200238,3.1122508366388907e-05,1527519270376297.0,154.51663360833652,60.505563714312224,0.0586957772491306,0.0011978730050842,0.0009782629541521,0.7251760906504618,0.0266517680755121,0.005780185035594,0.0015222998487564,7.47157756981348e+16,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,17.35379123520286,2.5514387943803856,0.6585962372203967,26.43101091371653,14.825790705300568,31.122508366388907,1527519270376297.0,20.7864493637155,823.493635324844,1198.50178737869,0.297513610716,0.0177071973270716,0.305465893793972,26.4302557935698,17.2509453727587,17.19977370497398,15.131655257839013,0.760912267190519,1.4313862388550114,520656162368718.8,8.213996206139807,0.6840129442418054
8,8,140.93600250953853,42.056781316207626,6614.160000000001,885974.0,TVJ571,221.725555364,-0.5098586615370182,34610D,262.67148,14.029828,5.8330593,216.4085334715387,68537.85807315157,0.3085464356190304,0.8903141731203802,53.41885038722281,84028.43608909774,2789.8040201446115,2023-08-05 15:08:00,0.0026583466715047,0.4334051238880015,0.7437403796310046,0.4451570865601901,1.0,0.0166685398413113,0.0005523520669563,0.0001197930712422,3.628235539e-05,1450000000000000.0,168.75014837323684,66.07911792899462,0.0641026204646673,0.0013082167441768,0.0010683770077444,0.8904142359564742,0.0295060124258154,0.0063992081501134,0.0019381617142744,7.745733306147307e+16,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,22.098493519977403,3.256028571302509,0.6660780582792784,42.01421804454887,16.66853984131136,36.28235539,1450000000000000.0,28.4298227288266,904.060124412758,1358.74866728825,0.26583466715,0.0219810558373508,0.483210151663012,42.0139829312869,21.9830273503936,21.924743780740474,15.116765669421648,1.0133964879812578,2.212278643636567,588587453462584.2,14.734982455649522,0.9704478351874256
9,9,140.88292902166194,41.94813537597656,7406.64,885974.0,TVJ571,205.7777776,-0.5112029892931782,34610D,257.9111,15.542427,4.1928,218.262063788524,68484.43922276434,0.3081971843046445,0.8508784215780678,51.05270529468407,76587.06259644234,2556.267627239008,2023-08-05 15:09:00,0.0014825153738558,0.3876339764052093,0.5714824169734907,0.4254392107890339,1.0,0.0165952936369305,0.0005827015638521,0.0001263752127083,3.628235539e-05,1450000000000000.0,161.27549602590696,63.1521964495242,0.0612632463536208,0.0012502703337473,0.0010210541058936,0.8472346353249605,0.0297484912140964,0.0064517964909507,0.0018523123971226,7.40264226772919e+16,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,20.37522339612829,3.026076927488736,0.6779543202667785,38.29353129822117,16.59529363693054,36.28235539,1450000000000000.2,26.0839862616226,897.411897952072,1347.54956420475,0.148251537386,0.0217682158572705,0.440539432745552,38.2935294690709,20.2377372419529,20.20777889906356,15.123063675838688,0.9948261398913654,2.1356767342404424,548922431621616.5,13.563016959094597,0.9152454386838824
