engine,saf_level,water_injection,fuel_kg_sum_change,ei_co2_conservative_sum_change,ei_co2_optimistic_sum_change,ei_nox_sum_change,ei_nvpm_num_sum_change,co2_conservative_sum_change,co2_optimistic_sum_change,nox_sum_change,nvpm_num_sum_change
GTF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GTF1990,0,0,19.5,0.0,0.0,3.6,478.2,19.5,19.5,25.5,560.3
GTF2000,0,0,19.5,0.0,0.0,3.8,-5.9,19.5,19.5,25.8,16.8
GTF2035,0,0,-7.2,0.0,0.0,18.0,-4.0,-7.2,-7.2,10.5,-8.0
GTF2035,20,0,-7.7,-2.0,-18.8,18.0,-14.9,-9.6,-25.1,10.0,-17.8
GTF2035,100,0,-9.5,-10.0,-94.0,18.0,-37.9,-18.5,-94.6,7.8,-38.8
GTF2035_wi,0,15,-15.3,-0.2,-0.2,-91.0,-22.8,-15.3,-15.3,-92.2,-32.7
GTF2035_wi,20,15,-15.8,-2.2,-19.0,-91.0,-31.6,-17.5,-31.7,-92.3,-40.0
GTF2035_wi,100,15,-17.5,-10.2,-94.0,-91.0,-50.1,-25.8,-95.1,-92.5,-55.5
