,Unnamed: 0,index,icao24,callsign,latitude,longitude,groundspeed,altitude,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,W3_no_water_injection,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,ei_mass_meem,ei_number_meem,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_level,cocip_waypoint,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_ef,cocip_persistent_1,cocip_cocip,cocip_contrail_age,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_nox_impact,accf_issr_co2_impact_conservative,accf_issr_co2_impact_optimistic,accf_issr_contrails_atr20,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_nox_impact,accf_sac_co2_impact_conservative,accf_sac_co2_impact_optimistic,accf_sac_contrails_atr20
0,0,1,a35da8,FFT4000,37.64968096199682,-122.33503258746605,94.657777696,632.46,-0.9239156670557054,34610D,278.79538,0.9229651,-7.299793,111.7572076859195,67626.39322122524,0.30525697638014815,0.911399896450244,64.86738451498996,109.7861279473114,1840.827345064147,0.0040589745389511,93954.21408487008,0.6363131471023418,0.5405615376249164,0.6573135823030158,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,25.21931222447752,3.680532287462613,0.333879656273006,54.893179392720896,16.052436934492924,19.49455057632368,1278873691980431.5,31.076426468863,814.019812415521,1273.29610953396,0.405897453895,0.0219441667937059,0.455699948225122,54.8930639736557,20.7663363348034,20.682387052353164,18.20138826521254,0.7116375783804526,606514335542704.6,,,0.001011178746052399,7.292058429021401e-06,2.8440000000000003,35.8,2023-02-06 08:01:00,0.004058974538951189,0.6363130968839853,0.0,939.5421408487008,0,0.004058974538951189,0.9229651,-7.299793,0.6363130968839853,0.0,0.0,1.1740136333122015,0.0,6873.929756898064,0.6070791771393887,0.7946413484609033,6.81241023330985,247.33932913211117,0.6718478767462288,inf,0.0,240.05077457795318,0.0,0.0,0.0,0 days,0.0039796317,8.0078786e-07,7254.1797,0.6663858,-251.10461,0.0,0.0,0.9999999999999999,-8.35281114145735e-13,8.0132845e-12,2.726649e-16,0.0,0.0,0.0,7.479999999999999e-16,9.43347043820531e-14,7.178003036966256e-12,797.1391213511553,3.969097758202422e-13,1.163299161910417e-13,7.755327746069445e-15,0.0,0.0039796317,8.0078786e-07,7254.1797,0.6663858,-251.10461,0.0,0.0,0.0,-8.35281114145735e-13,8.0132845e-12,2.726649e-16,0.0,0.0,0.0,7.479999999999999e-16,9.43347043820531e-14,7.178003036966256e-12,797.1391213511553,3.969097758202422e-13,1.163299161910417e-13,7.755327746069445e-15,0.0
1,1,2,a35da8,FFT4000,37.68706240896451,-122.27317478345788,134.784444328,1203.96,-0.9240625350765368,34610D,275.28217,-0.21815863,-6.7831244,130.38218320302278,67561.52583671025,0.3237557468984014,1.296872947247072,95.82262054960276,142.0185602630154,3391.3013755510538,0.0032782885575022,87673.12586169648,0.6352405465697222,0.7985218379133564,1.0,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,23.498157967772272,3.4476899527777123,0.3920003298685406,71.0092892605249,21.838633554050205,36.28235539,1450000000000000.0,39.0483002233912,863.830957893494,1451.07685676455,0.32782885575,0.0255410002180405,0.648436473623536,71.0092801315077,25.3880610817082,25.30510364996611,13.952313467502956,0.8959736296802868,989785219209842.8,21.50400456197141,1500788143183792.2,0.002063867002246788,1.5588832701700352e-05,2.8440000000000003,35.8,2023-02-06 08:02:00,0.003278288557502265,0.6352405706804536,0.0,876.7312586169647,1,0.003278288557502265,-0.21815863,-6.7831244,0.6352405706804536,0.0,0.0,1.1095090696039769,0.0,8343.905703079294,0.5494398083303564,0.8355333009652584,6.526496412567606,246.81418772070762,0.6484089003099908,inf,0.0,239.36283167608983,0.0,0.0,0.0,0 days,0.0032371345,2.6847601e-07,12777.213,0.63568604,-249.06618,0.0,0.0,1.0,-8.129989507377048e-13,7.194294e-12,2.3163251e-16,0.0,0.0,0.0,7.48e-16,8.393647103470154e-14,6.381295270021884e-12,796.4204392621704,1.024800265430724e-12,1.6553120298924382e-13,1.1035413532616253e-14,0.0,0.0032371345,2.6847601e-07,12777.213,0.63568604,-249.06618,0.0,0.0,0.0,-8.129989507377048e-13,7.194294e-12,2.3163251e-16,0.0,0.0,0.0,7.48e-16,8.393647103470154e-14,6.381295270021884e-12,796.4204392621704,1.024800265430724e-12,1.6553120298924382e-13,1.1035413532616253e-14,0.0
2,2,3,a35da8,FFT4000,37.72793527376854,-122.1945389457371,140.443333212,2255.52,-0.9241825844405672,34610D,269.10855,2.3406644,-11.245137,149.392133060713,67465.70321616065,0.3495231135429467,1.19700117379842,90.6153482458316,123.506889922661,3030.016989527531,0.0014872629380592,77005.1164429154,0.4223789533906469,0.7551279020485966,0.9982199124015748,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,19.814231595987536,2.9426657670992955,0.4542774810600328,61.75365407103985,21.908385394062435,36.28235538999999,1450000000000000.0,35.9859025414193,857.023414632692,1459.53760159538,0.148726293806,0.0253225220296794,0.59850058689921,61.7534449613305,23.6351097334512,23.600010312775197,12.617643587059671,0.8711005671745992,923993157116446.6,19.258268356968724,1400813037765423.0,0.002439110444126801,1.3428065501921321e-05,2.8440000000000003,35.8,2023-02-06 08:03:00,0.0014872629380592456,0.4223793753204077,0.0,770.051164429154,2,0.0014872629380592456,2.3406644,-11.245137,0.4223793753204077,0.0,0.0,0.9968608370297457,0.0,8800.317831566796,0.5458182071071531,0.8379036250013081,5.9502521412976845,245.69054542270027,0.40608684600919365,inf,0.0,236.68652945363007,0.0,0.0,0.0,0 days,0.0014612483,4.3503118e-07,22923.504,0.40210125,-247.12056,0.0,0.0,1.0000000000000002,-7.722909943239225e-13,5.864683e-12,2.4447115e-16,0.0,0.0,0.0,7.48e-16,6.719356620906058e-14,5.092391926904214e-12,795.6346324450736,8.920703677221374e-13,1.527836976621279e-13,1.0185579844141858e-14,0.0,0.0014612483,4.3503118e-07,22923.504,0.40210125,-247.12056,0.0,0.0,0.0,-7.722909943239225e-13,5.864683e-12,2.4447115e-16,0.0,0.0,0.0,7.48e-16,6.719356620906058e-14,5.092391926904214e-12,795.6346324450736,8.920703677221374e-13,1.527836976621279e-13,1.0185579844141858e-14,0.0
3,3,4,a35da8,FFT4000,37.77085643703654,-122.11112644361413,151.246666536,3192.78,-0.9242685004786412,34610D,263.86508,3.2382646,-14.593746,168.17292455239567,67375.08786791482,0.3822041039284786,0.907546074222608,70.4050242881879,90.9612435600236,2220.8985616621094,0.000931196385597,68406.5121293734,0.3698869830418075,0.5867085357348992,0.820008942148224,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,20.77346216096836,3.096675151264624,0.5164429347914475,45.48079849404407,17.513437174077325,29.823803813253186,1547030435907518.5,29.8062231482337,828.833306788073,1333.31201952612,0.0931196385597,0.0228221465125913,0.453773037111304,45.4806217800118,19.8830130575557,19.86451529271349,15.682098808872084,0.7657784407300077,614189378310944.4,17.795869300042327,1316160278696588.5,0.0014316915940542994,7.786535629318818e-06,2.8440000000000003,35.8,2023-02-06 08:04:00,0.0009311963855970345,0.36988696571379437,0.0,684.065121293734,3,0.0009311963855970345,3.2382646,-14.593746,0.36988696571379437,0.0,0.0,0.9031460293406609,0.0,9892.240424891224,0.5446328920346316,0.8386745572115523,5.562781469151889,244.87933414806113,0.3378699056420484,inf,0.0,235.57829721414106,0.0,0.0,0.0,0 days,0.0009109563,5.2516486e-07,31985.396,0.35243177,-245.56522,0.0,0.0,1.0000000000000002,-7.359501252996016e-13,4.863578e-12,2.5141897e-16,0.0,0.0,0.0,7.48e-16,5.4658579933384396e-14,4.127627767202514e-12,794.8081827500054,3.2178806579456756e-13,1.158380192547987e-13,7.722534616986579e-15,0.0,0.0009109563,5.2516486e-07,31985.396,0.35243177,-245.56522,0.0,0.0,0.0,-7.359501252996016e-13,4.863578e-12,2.5141897e-16,0.0,0.0,0.0,7.48e-16,5.4658579933384396e-14,4.127627767202514e-12,794.8081827500054,3.2178806579456756e-13,1.158380192547987e-13,7.722534616986579e-15,0.0
4,4,5,a35da8,FFT4000,37.81915283203125,-122.01690673828124,175.425555404,3878.58,-0.9243032520386362,34610D,259.61172,3.9523098,-17.028406,177.77741057905223,67304.68284362664,0.3910732490484228,1.015748240092644,79.94796308885454,98.5407921510046,2715.466114564806,0.0008562122518201,62621.53768428498,0.4560872686781583,0.6662330257404545,0.9632142920411542,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,19.9176493307396,2.970593664226503,0.5503913918852212,49.27083069106034,20.30136756217661,36.28235538999999,1450000000000000.0,31.6702025445336,847.383374684981,1402.17786674534,0.085621225182,0.0243631524201832,0.507874120046322,49.2703960755023,20.8459936254219,20.82816029939069,14.348012245446078,0.8347440261354863,761203042143228.1,16.481560203230178,1227777493194483.8,0.0018141004662427685,1.0193794919619121e-05,2.8440000000000003,35.8,2023-02-06 08:05:00,0.0008562122518201464,0.45608780383070086,0.0,626.2153768428498,4,0.0008562122518201464,3.9523098,-17.028406,0.45608780383070086,0.0,0.0,0.8403145470841814,0.0,11075.049151884847,0.2702733522962196,0.9627836283602684,5.166187655749319,243.9953404300204,0.39957982389674684,inf,0.0,235.09932099698275,0.0,0.0,0.0,0 days,0.00083729293,5.465959e-07,38627.73,0.4348841,-244.26009,0.0,0.0,0.9999999999999999,-7.092713106794512e-13,4.1720577e-12,2.5307095e-16,0.0,0.0,0.0,7.480000000000001e-16,4.601729142910927e-14,3.462786191956991e-12,793.8767290802992,3.828462001249256e-13,1.2964880520767778e-13,8.643253680511852e-15,0.0,0.00083729293,5.465959e-07,38627.73,0.4348841,-244.26009,0.0,0.0,0.0,-7.092713106794512e-13,4.1720577e-12,2.5307095e-16,0.0,0.0,0.0,7.480000000000001e-16,4.601729142910927e-14,3.462786191956991e-12,793.8767290802992,3.828462001249256e-13,1.2964880520767778e-13,8.643253680511852e-15,0.0
5,5,6,a35da8,FFT4000,37.84593200683594,-121.895823377244,188.286666504,4716.780000000001,-0.9244748140444228,34610D,254.28299,5.0362287,-19.46439,187.47381897628708,67224.73488053778,0.40455269681647027,0.978014602331502,78.62286020235969,93.0739725353444,2441.625359459798,0.0005604340615321,56095.647368712234,0.4393520159354124,0.6551905016863308,0.9853580219428644,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,19.531262342304288,2.9187433666642946,0.5864610628852506,46.53721636413424,20.514782319646045,36.28235538999999,1450000000000000.0,30.4329354840431,847.138577545758,1399.79730364349,0.0560434061532,0.024485387872768,0.489007301165751,46.5369862676722,19.9713928856978,19.96020650609657,14.67885487743135,0.8338348261592333,730566223539653.2,14.80221918451942,1115570696123778.4,0.0017296536218491874,9.777189726458212e-06,2.8440000000000003,35.8,2023-02-06 08:06:00,0.0005604340615321832,0.4393523198130979,0.0,560.9564736871223,5,0.0005604340615321832,5.0362287,-19.46439,0.4393523198130979,0.0,0.0,0.7685184597375957,0.0,11555.269067995321,0.2328721522021101,0.9725073576733275,4.7313666464251,242.9541075214456,0.36523407752216125,inf,0.0,233.96300926638742,0.0,0.0,0.0,0 days,0.0005445413,4.678369e-07,46724.33,0.41934854,-243.59451,0.0,0.0,1.0,-6.769354886649986e-13,3.4200817e-12,2.4699992e-16,0.0,0.0,0.0,7.48e-16,3.665590185906913e-14,2.7431463027341413e-12,793.3602607052527,2.784227386040501e-13,1.2483253198290195e-13,8.322168798860128e-15,0.0,0.0005445413,4.678369e-07,46724.33,0.41934854,-243.59451,0.0,0.0,0.0,-6.769354886649986e-13,3.4200817e-12,2.4699992e-16,0.0,0.0,0.0,7.48e-16,3.665590185906913e-14,2.7431463027341413e-12,793.3602607052527,2.784227386040501e-13,1.2483253198290195e-13,8.322168798860128e-15,0.0
6,6,7,a35da8,FFT4000,37.87001037597656,-121.76807809383313,198.06111094,5471.16,-0.9246372462964308,34610D,248.91716,5.059534,-21.283346,198.7729713505464,67146.11202033542,0.4162068190413286,0.979431821062538,77.41602884036894,90.4429061137818,2481.97734948177,0.0002951133765393,50703.897051540545,0.3522715825762295,0.6451335736697411,1.0,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,18.42029330586468,2.7576079209253623,0.6284737023509465,45.22167234294678,20.639252110184863,36.28235538999999,1450000000000000.0,29.9267943156379,849.796673450517,1422.29568468523,0.0295113376539,0.0250069087685649,0.489715910531269,45.2214530568909,19.5832245825949,19.577447016101964,14.115147317959732,0.8437776119812752,745687991502942.8,13.698835647180688,1039053573830026.0,0.0018753027395895336,1.0049439150515053e-05,2.8440000000000003,35.8,2023-02-06 08:07:00,0.00029511337653937694,0.3522714790164849,0.0,507.03897051540554,6,0.00029511337653937694,5.059534,-21.283346,0.3522714790164849,0.0,0.0,0.7096250724364068,0.0,11894.554073287172,0.22926335038196238,0.9733644313265396,4.360976454661279,241.99795270916908,0.27772081485828704,inf,0.0,232.6567610009805,0.0,0.0,0.0,0 days,0.00028465546,4.6645755e-07,54000.42,0.32932562,-243.22868,0.0,0.0,1.0,-6.479019226516244e-13,2.8013564e-12,2.468936e-16,0.0,0.0,0.0,7.48e-16,2.898980159497222e-14,2.1534544618169233e-12,792.8958805936724,2.373190169322788e-13,1.250134239676914e-13,8.334228264512758e-15,0.0,0.00028465546,4.6645755e-07,54000.42,0.32932562,-243.22868,0.0,0.0,0.0,-6.479019226516244e-13,2.8013564e-12,2.468936e-16,0.0,0.0,0.0,7.48e-16,2.898980159497222e-14,2.1534544618169233e-12,792.8958805936724,2.373190169322788e-13,1.250134239676914e-13,8.334228264512758e-15,0.0
7,7,8,a35da8,FFT4000,37.8944091796875,-121.63641747007978,204.234444268,6240.780000000001,-0.9247670571576204,34610D,242.73296,4.230938,-23.300219,208.79486543728223,67068.69599149506,0.430024518837314,0.905909949737894,75.23968226905657,82.2823849013578,2224.956178834726,0.0001715660091262,45643.61268941082,0.3460497112859012,0.6269973522421382,0.99144675715636,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,17.7426450261787,2.65835271912832,0.6685173254235268,41.14072250078412,20.233203247952908,36.28235538999999,1450000000000000.0,28.0549117626012,839.594260403282,1399.28987449572,0.0171566009126,0.0245348139631071,0.452954974868947,41.1411924506789,18.46172445204,18.45855759097989,14.418892522181851,0.8058055341095578,667863589516094.5,12.560323808432228,960436941476828.2,0.0017114433958260696,8.753469844754661e-06,2.8440000000000003,35.8,2023-02-06 08:08:00,0.00017156600912625084,0.3460499378755804,0.0,456.4361268941082,7,0.00017156600912625084,4.230938,-23.300219,0.3460499378755804,0.0,0.0,0.6550790467327395,0.0,12650.034778877194,0.22641163287106575,0.9740317102131005,4.020489994899097,241.05326203557058,0.25661519666994326,inf,0.0,231.69886773542524,0.0,0.0,0.0,0 days,0.0001659312,4.067461e-07,61402.61,0.33045235,-243.6189,0.0,0.0,0.9999999999999998,-6.183901811153862e-13,2.234865e-12,2.4229086e-16,0.0,0.0,0.0,7.48e-16,2.2004464100273888e-14,1.6164748651156195e-12,792.4253205186301,1.5037227696312575e-13,1.1562918641980915e-13,7.708612427987275e-15,0.0,0.0001659312,4.067461e-07,61402.61,0.33045235,-243.6189,0.0,0.0,0.0,-6.183901811153862e-13,2.234865e-12,2.4229086e-16,0.0,0.0,0.0,7.48e-16,2.2004464100273888e-14,1.6164748651156195e-12,792.4253205186301,1.5037227696312575e-13,1.1562918641980915e-13,7.708612427987275e-15,0.0
8,8,9,a35da8,FFT4000,37.9200439453125,-121.49616647273936,209.893333152,6934.200000000001,-0.9248601300515144,34610D,237.13644,3.9859257,-26.895557,216.70682736774395,66993.45630922599,0.43923348100439813,0.872093586950396,73.55927133571227,77.9532763883604,1949.2072759328864,0.0001077892458808,41442.16772350145,0.359033208876181,0.6129939277976022,0.9860212554747224,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,17.164340340961687,2.572800919842858,0.7019895813632732,38.97670863142973,19.91195669780588,36.28235538999999,1450000000000000.0,26.9988770579862,835.315784781609,1395.09621939665,0.0107789245881,0.0245189513743998,0.436046793475198,38.9766381941802,17.7840718722773,17.78215514718385,14.479221577054254,0.7897618898410034,635662278716197.6,11.518872546562667,888806335189365.0,0.001660491502490773,8.225375668375102e-06,2.8440000000000003,35.8,2023-02-06 08:09:00,0.00010778924588086215,0.35903338551630753,0.0,414.42167723501456,8,0.00010778924588086215,3.9859257,-26.895557,0.35903338551630753,0.0,0.0,0.6088167846209838,0.0,12759.689666409362,0.22559693948978718,0.9742207249349817,3.7101515379590815,240.12833699321308,0.2518926494731201,0.9519781988042699,0.0,230.8353698584153,0.0,0.0,0.0,0 days,0.000104358944,7.6390535e-07,68061.984,0.33543348,-244.04271,0.0,0.0,1.0,-5.918522466384805e-13,1.8410746e-12,2.6982187e-16,0.0,0.0,0.0,7.480000000000001e-16,1.725771364805781e-14,1.2492224439132743e-12,791.9309234416622,1.0854024036376541e-13,1.1131290915855728e-13,7.420860610570483e-15,0.0,0.000104358944,7.6390535e-07,68061.984,0.33543348,-244.04271,0.0,0.0,0.0,-5.918522466384805e-13,1.8410746e-12,2.6982187e-16,0.0,0.0,0.0,7.480000000000001e-16,1.725771364805781e-14,1.2492224439132743e-12,791.9309234416622,1.0854024036376541e-13,1.1131290915855728e-13,7.420860610570483e-15,0.0
9,9,10,a35da8,FFT4000,37.94581604003906,-121.35457140334108,218.6388887,7543.8,-0.924917472453413,34610D,232.81061,2.7681837,-31.057308,225.6851601484091,66919.89703789029,0.4456599674363232,0.851097501991818,72.3057753918424,74.118799120824,1828.0929252380924,5.928679279248195e-05,38012.54249929331,0.2933259903855224,0.6025481282653533,0.9954904901560307,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,15.613629442159992,2.3411187343105224,0.7378342380509655,37.06011384783169,19.88189976382979,36.28235539,1450000000000000.0,26.0475348776676,832.876343592429,1411.21493910432,0.00592867927925,0.0247193289828613,0.425548750995909,37.059399560412,17.215222601348,17.214202026519366,13.605854663091382,0.7806691830066401,623740549625372.4,10.842595802484338,840389831145646.9,0.001819384491501408,8.010282618600429e-06,2.8440000000000003,35.8,2023-02-06 08:10:00,5.9286792792481946e-05,0.29332618973387764,0.0,380.1254249929332,9,5.9286792792481946e-05,2.7681837,-31.057308,0.29332618973387764,0.0,0.0,0.5688091824849821,0.0,13320.675217992797,0.22390606277383615,0.9746107300112795,3.4424193011665016,239.27361604090737,0.19717791492527284,0.7045361614314464,0.0,229.81824441404663,0.0,0.0,0.0,0 days,6.429551e-05,1.9646225e-06,73887.12,0.29475465,-243.97531,0.0,0.0,1.0,-5.686512774885005e-13,1.6172003e-12,3.6237716e-16,0.0,0.0,0.0,7.479999999999999e-16,1.4741514892075013e-14,1.0485490565046172e-12,791.4338778089251,9.741903167890584e-14,1.086329957494331e-13,7.242199716628873e-15,0.0,6.429551e-05,1.9646225e-06,73887.12,0.29475465,-243.97531,0.0,0.0,0.0,-5.686512774885005e-13,1.6172003e-12,3.6237716e-16,0.0,0.0,0.0,7.479999999999999e-16,1.4741514892075013e-14,1.0485490565046172e-12,791.4338778089251,9.741903167890584e-14,1.086329957494331e-13,7.242199716628873e-15,0.0
