,Unnamed: 0,index,icao24,callsign,latitude,longitude,groundspeed,altitude,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,W3_no_water_injection,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,ei_mass_meem,ei_number_meem,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_level,cocip_waypoint,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_ef,cocip_persistent_1,cocip_cocip,cocip_contrail_age,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_nox_impact,accf_issr_co2_impact,accf_issr_contrails_atr20,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_nox_impact,accf_sac_co2_impact,accf_sac_contrails_atr20
0,0,1,a35da8,FFT4000,37.64968096199682,-122.33503258746605,94.657777696,632.46,-0.9239156670557054,34610D,278.79538,0.9229651,-7.299793,111.7572076859195,67626.39322122524,0.3052315384134155,0.934139788169964,64.86738451498996,109.7860532674214,1840.827345064147,0.0040589745389511,93954.21408487008,0.6363131471023418,0.5405615376249164,0.6573135823030158,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,25.21356856901251,3.6796940524941535,0.333879656273006,54.893179392720896,16.052436934492924,19.49455057632368,1278873691980431.5,31.0781306657918,814.080910936516,1272.64950616258,0.405897453895,0.022496176048643,0.467069894084982,54.8930266337107,20.7621905640784,20.678258041179387,18.20088794664496,0.7293344004178952,1017476604665866.6,,,0.000993189948261391,1.5765794372372232e-05,3.16,35.8,2023-02-06 08:01:00,0.004058974538951189,0.6363130968839853,0.0,939.5421408487008,0,0.004058974538951189,0.9229651,-7.299793,0.6363130968839853,0.0,0.0,1.1740136333122015,0.0,6873.929756898064,0.6070791771393887,0.7946413484609033,6.28263061128914,246.34986827614722,0.6718478767462288,inf,0.0,239.12959404985938,0.0,0.0,0.0,0 days,0.0039796317,8.0078786e-07,7254.1797,0.6663858,-251.10461,0.0,0.0,0.9999999999999999,-8.35281114145735e-13,8.0132845e-12,2.726649e-16,0.0,0.0,0.0,7.479999999999999e-16,9.43347043820531e-14,7.178003036966256e-12,797.1391213511553,3.995757048554496e-13,1.3248045207009482e-13,0.0,0.0039796317,8.0078786e-07,7254.1797,0.6663858,-251.10461,0.0,0.0,0.0,-8.35281114145735e-13,8.0132845e-12,2.726649e-16,0.0,0.0,0.0,7.479999999999999e-16,9.43347043820531e-14,7.178003036966256e-12,797.1391213511553,3.995757048554496e-13,1.3248045207009482e-13,0.0
1,1,2,a35da8,FFT4000,37.68706240896451,-122.27317478345788,134.784444328,1203.96,-0.9240625350765368,34610D,275.28217,-0.21815863,-6.7831244,130.38218320302278,67561.52583671025,0.3237258780814146,1.329240753799392,95.82262054960276,142.018282271986,3391.3013755510538,0.0032782885575022,87673.12586169648,0.6352405465697222,0.7985218379133564,1.0,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,23.49291710089714,3.446921003820351,0.3920003298685406,71.0092892605249,21.838633554050205,36.28235539,1450000000000000.0,39.0521604451395,863.885067365694,1450.05584917584,0.32782885575,0.0261830238207937,0.664620376899696,71.009141135993,25.3836371783719,25.300694202072386,13.95164872523828,0.9441265112897204,1248653653377451.2,32.62159025498488,1883314903451508.8,0.001972274603124305,2.701091351224268e-05,3.16,35.8,2023-02-06 08:02:00,0.003278288557502265,0.6352405706804536,0.0,876.7312586169647,1,0.003278288557502265,-0.21815863,-6.7831244,0.6352405706804536,0.0,0.0,1.1095090696039769,0.0,8343.905703079294,0.5494398083303564,0.8355333009652584,6.018905941466076,245.82936427724493,0.6484089003099908,inf,0.0,238.44768937426107,0.0,0.0,0.0,0 days,0.0032371345,2.6847601e-07,12777.213,0.63568604,-249.06618,0.0,0.0,1.0,-8.129989507377048e-13,7.194294e-12,2.3163251e-16,0.0,0.0,0.0,7.48e-16,8.393647103470154e-14,6.381295270021884e-12,796.4204392621704,1.0037628571961803e-12,1.885139870964328e-13,0.0,0.0032371345,2.6847601e-07,12777.213,0.63568604,-249.06618,0.0,0.0,0.0,-8.129989507377048e-13,7.194294e-12,2.3163251e-16,0.0,0.0,0.0,7.48e-16,8.393647103470154e-14,6.381295270021884e-12,796.4204392621704,1.0037628571961803e-12,1.885139870964328e-13,0.0
2,2,3,a35da8,FFT4000,37.72793527376854,-122.1945389457371,140.443333212,2255.52,-0.9241825844405672,34610D,269.10855,2.3406644,-11.245137,149.392133060713,67465.70321616065,0.3494930692950012,1.22686808522782,90.6153482458316,123.506594677306,3030.016989527531,0.0014872629380592,77005.1164429154,0.4223789533906469,0.7551279020485966,0.9982199124015748,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,19.808900256998232,2.941873995353789,0.4542774810600328,61.75365407103985,21.908385394062435,36.28235538999999,1450000000000000.0,35.98907165874,857.065601690988,1458.49042910507,0.148726293806,0.0259587866002586,0.61343404261391,61.753297338653,23.6310753680528,23.595981938628366,12.616416780285416,0.9111727460012295,1227874270102081.5,29.75501931012949,1784348411200569.2,0.0023231681321489043,2.423962096017127e-05,3.16,35.8,2023-02-06 08:03:00,0.0014872629380592456,0.4223793753204077,0.0,770.051164429154,2,0.0014872629380592456,2.3406644,-11.245137,0.4223793753204077,0.0,0.0,0.9968608370297457,0.0,8800.317831566796,0.5458182071071531,0.8379036250013081,5.487467300185448,244.71585885673878,0.40608684600919365,inf,0.0,235.79469391747384,0.0,0.0,0.0,0 days,0.0014612483,4.3503118e-07,22923.504,0.40210125,-247.12056,0.0,0.0,1.0000000000000002,-7.722909943239225e-13,5.864683e-12,2.4447115e-16,0.0,0.0,0.0,7.48e-16,6.719356620906058e-14,5.092391926904214e-12,795.6346324450736,8.708664951047998e-13,1.7399541334147762e-13,0.0,0.0014612483,4.3503118e-07,22923.504,0.40210125,-247.12056,0.0,0.0,0.0,-7.722909943239225e-13,5.864683e-12,2.4447115e-16,0.0,0.0,0.0,7.48e-16,6.719356620906058e-14,5.092391926904214e-12,795.6346324450736,8.708664951047998e-13,1.7399541334147762e-13,0.0
3,3,4,a35da8,FFT4000,37.77085643703654,-122.11112644361413,151.246666536,3192.78,-0.9242685004786412,34610D,263.86508,3.2382646,-14.593746,168.17292455239567,67375.08786791482,0.3821769565369817,0.930184963406038,70.4050242881879,90.9618269525576,2220.8985616621094,0.000931196385597,68406.5121293734,0.3698869830418075,0.5867085357348992,0.820008942148224,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,20.76841214321533,3.095922351159948,0.5164429347914475,45.48079849404407,17.513437174077325,29.823803813253186,1547030435907518.5,29.8074003663182,828.890386118957,1332.56335495554,0.0931196385597,0.0233969295886798,0.465092481703019,45.4809134762788,19.8783554030117,19.859861971325547,15.68196086832234,0.7886537313057772,981503881947594.0,27.746852988732563,1688985664556740.5,0.0013862657069067992,1.5705246984464757e-05,3.16,35.8,2023-02-06 08:04:00,0.0009311963855970345,0.36988696571379437,0.0,684.065121293734,3,0.0009311963855970345,3.2382646,-14.593746,0.36988696571379437,0.0,0.0,0.9031460293406609,0.0,9892.240424891224,0.5446328920346316,0.8386745572115523,5.130143939035386,243.9120444425902,0.3378699056420484,inf,0.0,234.69612048702606,0.0,0.0,0.0,0 days,0.0009109563,5.2516486e-07,31985.396,0.35243177,-245.56522,0.0,0.0,1.0000000000000002,-7.359501252996016e-13,4.863578e-12,2.5141897e-16,0.0,0.0,0.0,7.48e-16,5.4658579933384396e-14,4.127627767202514e-12,794.8081827500054,3.1935047792237924e-13,1.3191957565821503e-13,0.0,0.0009109563,5.2516486e-07,31985.396,0.35243177,-245.56522,0.0,0.0,0.0,-7.359501252996016e-13,4.863578e-12,2.5141897e-16,0.0,0.0,0.0,7.48e-16,5.4658579933384396e-14,4.127627767202514e-12,794.8081827500054,3.1935047792237924e-13,1.3191957565821503e-13,0.0
4,4,5,a35da8,FFT4000,37.81915283203125,-122.01690673828124,175.425555404,3878.58,-0.9243032520386362,34610D,259.61172,3.9523098,-17.028406,177.77741057905223,67304.68284362664,0.3910514498887707,1.041063994791166,79.94796308885454,98.5408240419044,2715.466114564806,0.0008562122518201,62621.53768428498,0.4560872686781583,0.6662330257404545,0.9632142920411542,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,19.912969829379254,2.9698957456688486,0.5503913918852212,49.27083069106034,20.30136756217661,36.28235538999999,1450000000000000.0,31.6727358915982,847.428792744217,1401.23901172392,0.085621225182,0.0249745728588873,0.520531997395583,49.2704120209522,20.8424784814828,20.82464816258615,14.347066232471995,0.8668191910796994,1092869638289631.0,26.111415376185857,1596146902325617.5,0.0017383601183719112,1.8928907889908786e-05,3.16,35.8,2023-02-06 08:05:00,0.0008562122518201464,0.45608780383070086,0.0,626.2153768428498,4,0.0008562122518201464,3.9523098,-17.028406,0.45608780383070086,0.0,0.0,0.8403145470841814,0.0,11075.049151884847,0.2702733522962196,0.9627836283602684,4.764433448630489,243.03620907447316,0.39957982389674684,inf,0.0,234.22150959350574,0.0,0.0,0.0,0 days,0.00083729293,5.465959e-07,38627.73,0.4348841,-244.26009,0.0,0.0,0.9999999999999999,-7.092713106794512e-13,4.1720577e-12,2.5307095e-16,0.0,0.0,0.0,7.480000000000001e-16,4.601729142910927e-14,3.462786191956991e-12,793.8767290802992,3.760054188978596e-13,1.47644528592479e-13,0.0,0.00083729293,5.465959e-07,38627.73,0.4348841,-244.26009,0.0,0.0,0.0,-7.092713106794512e-13,4.1720577e-12,2.5307095e-16,0.0,0.0,0.0,7.480000000000001e-16,4.601729142910927e-14,3.462786191956991e-12,793.8767290802992,3.760054188978596e-13,1.47644528592479e-13,0.0
5,5,6,a35da8,FFT4000,37.84593200683594,-121.895823377244,188.286666504,4716.780000000001,-0.9244748140444228,34610D,254.28299,5.0362287,-19.46439,187.47381897628708,67224.73488053778,0.4045355187027445,1.002376229976732,78.62286020235969,93.073968329324,2441.625359459798,0.0005604340615321,56095.647368712234,0.4393520159354124,0.6551905016863308,0.9853580219428644,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,19.527225952634176,2.9181401703440346,0.5864610628852506,46.53721636413424,20.514782319646045,36.28235538999999,1450000000000000.0,30.4353519236186,847.182235365289,1398.84616288847,0.0560434061532,0.0250995181126089,0.501188114988366,46.536984164662,19.9680373439756,19.956852843880903,14.67828967500208,0.8657806544218984,1052257544612756.0,24.05037626435537,1480204790199118.8,0.001657371826259669,1.8167556373180597e-05,3.16,35.8,2023-02-06 08:06:00,0.0005604340615321832,0.4393523198130979,0.0,560.9564736871223,5,0.0005604340615321832,5.0362287,-19.46439,0.4393523198130979,0.0,0.0,0.7685184597375957,0.0,11555.269067995321,0.2328721522021101,0.9725073576733275,4.363457094365655,242.00459206675492,0.36523407752216125,inf,0.0,233.09509765174073,0.0,0.0,0.0,0 days,0.0005445413,4.678369e-07,46724.33,0.41934854,-243.59451,0.0,0.0,1.0,-6.769354886649986e-13,3.4200817e-12,2.4699992e-16,0.0,0.0,0.0,7.48e-16,3.665590185906913e-14,2.7431463027341413e-12,793.3602607052527,2.7343300327569616e-13,1.4215779883628412e-13,0.0,0.0005445413,4.678369e-07,46724.33,0.41934854,-243.59451,0.0,0.0,0.0,-6.769354886649986e-13,3.4200817e-12,2.4699992e-16,0.0,0.0,0.0,7.48e-16,3.665590185906913e-14,2.7431463027341413e-12,793.3602607052527,2.7343300327569616e-13,1.4215779883628412e-13,0.0
6,6,7,a35da8,FFT4000,37.87001037597656,-121.76807809383313,198.06111094,5471.16,-0.9246372462964308,34610D,248.91716,5.059534,-21.283346,198.7729713505464,67146.11202033542,0.41619454677063406,1.00381579283556,77.41602884036894,90.4429081817162,2481.97734948177,0.0002951133765393,50703.897051540545,0.3522715825762295,0.6451335736697411,1.0,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,18.416286857561225,2.757008136036331,0.6284737023509465,45.22167234294678,20.639252110184863,36.28235538999999,1450000000000000.0,29.9293052816549,849.828621692843,1421.27301247324,0.0295113376539,0.0256334723316746,0.50190789641778,45.2214540908581,19.5801758701877,19.57439920314513,14.114276379093091,0.8771197684333724,1043993199719276.0,22.56372692176268,1393943535290764.5,0.0017910043819326755,1.8656566566132767e-05,3.16,35.8,2023-02-06 08:07:00,0.00029511337653937694,0.3522714790164849,0.0,507.03897051540554,6,0.00029511337653937694,5.059534,-21.283346,0.3522714790164849,0.0,0.0,0.7096250724364068,0.0,11894.554073287172,0.22926335038196238,0.9733644313265396,4.021899805500634,241.0573174466274,0.27772081485828704,inf,0.0,231.8000765918418,0.0,0.0,0.0,0 days,0.00028465546,4.6645755e-07,54000.42,0.32932562,-243.22868,0.0,0.0,1.0,-6.479019226516244e-13,2.8013564e-12,2.468936e-16,0.0,0.0,0.0,7.48e-16,2.898980159497222e-14,2.1534544618169233e-12,792.8958805936724,2.322937982508807e-13,1.423619587925734e-13,0.0,0.00028465546,4.6645755e-07,54000.42,0.32932562,-243.22868,0.0,0.0,0.0,-6.479019226516244e-13,2.8013564e-12,2.468936e-16,0.0,0.0,0.0,7.48e-16,2.898980159497222e-14,2.1534544618169233e-12,792.8958805936724,2.322937982508807e-13,1.423619587925734e-13,0.0
7,7,8,a35da8,FFT4000,37.8944091796875,-121.63641747007978,204.234444268,6240.780000000001,-0.9247670571576204,34610D,242.73296,4.230938,-23.300219,208.79486543728223,67068.69599149506,0.4300179370613104,0.928452133174554,75.23968226905657,82.2825446346048,2224.956178834726,0.0001715660091262,45643.61268941082,0.3460497112859012,0.6269973522421382,0.99144675715636,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,17.73885451601723,2.6577847929268006,0.6685173254235268,41.14072250078412,20.233203247952908,36.28235538999999,1450000000000000.0,28.0571515847943,839.624334333002,1398.30552926791,0.0171566009126,0.0251491917989218,0.464226066587277,41.1412723173024,18.4588860866368,18.45571971246018,14.418029795429256,0.833915672604016,1020611846752390.0,21.04284355116015,1306186749662549.0,0.0016477932091326518,1.6667019793479577e-05,3.16,35.8,2023-02-06 08:08:00,0.00017156600912625084,0.3460499378755804,0.0,456.4361268941082,7,0.00017156600912625084,4.230938,-23.300219,0.3460499378755804,0.0,0.0,0.6550790467327395,0.0,12650.034778877194,0.22641163287106575,0.9740317102131005,3.7079221343378697,240.12144835965114,0.25661519666994326,inf,0.0,230.85045318652416,0.0,0.0,0.0,0 days,0.0001659312,4.067461e-07,61402.61,0.33045235,-243.6189,0.0,0.0,0.9999999999999998,-6.183901811153862e-13,2.234865e-12,2.4229086e-16,0.0,0.0,0.0,7.48e-16,2.2004464100273888e-14,1.6164748651156195e-12,792.4253205186301,1.483824144463921e-13,1.316738242885218e-13,0.0,0.0001659312,4.067461e-07,61402.61,0.33045235,-243.6189,0.0,0.0,0.0,-6.183901811153862e-13,2.234865e-12,2.4229086e-16,0.0,0.0,0.0,7.48e-16,2.2004464100273888e-14,1.6164748651156195e-12,792.4253205186301,1.483824144463921e-13,1.316738242885218e-13,0.0
8,8,9,a35da8,FFT4000,37.9200439453125,-121.49616647273936,209.893333152,6934.200000000001,-0.9248601300515144,34610D,237.13644,3.9859257,-26.895557,216.70682736774395,66993.45630922599,0.43923238884211496,0.893780149652026,73.55927133571227,77.9531926983418,1949.2072759328864,0.0001077892458808,41442.16772350145,0.359033208876181,0.6129939277976022,0.9860212554747224,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,17.16059106486334,2.572238932559749,0.7019895813632732,38.97670863142973,19.91195669780588,36.28235538999999,1450000000000000.0,27.0006904640639,835.340308171525,1394.10974891292,0.0107789245881,0.0251327885207937,0.446890074826013,38.9765963491709,17.7811576481566,17.779241237151318,14.478431948974888,0.8157480214504497,990532158077038.0,19.661670727739192,1226978500923924.2,0.0016009253497948318,1.6050054153172896e-05,3.16,35.8,2023-02-06 08:09:00,0.00010778924588086215,0.35903338551630753,0.0,414.42167723501456,8,0.00010778924588086215,3.9859257,-26.895557,0.35903338551630753,0.0,0.0,0.6088167846209838,0.0,12759.689666409362,0.22559693948978718,0.9742207249349817,3.421743392274129,239.20518723568392,0.2518926494731201,0.9779055135043355,0.0,229.99439288473582,0.0,0.0,0.0,0 days,0.000104358944,7.6390535e-07,68061.984,0.33543348,-244.04271,0.0,0.0,1.0,-5.918522466384805e-13,1.8410746e-12,2.6982187e-16,0.0,0.0,0.0,7.480000000000001e-16,1.725771364805781e-14,1.2492224439132743e-12,791.9309234416622,1.0724889225622905e-13,1.2675661584777008e-13,0.0,0.000104358944,7.6390535e-07,68061.984,0.33543348,-244.04271,0.0,0.0,0.0,-5.918522466384805e-13,1.8410746e-12,2.6982187e-16,0.0,0.0,0.0,7.480000000000001e-16,1.725771364805781e-14,1.2492224439132743e-12,791.9309234416622,1.0724889225622905e-13,1.2675661584777008e-13,0.0
9,9,10,a35da8,FFT4000,37.94581604003906,-121.35457140334108,218.6388887,7543.8,-0.924917472453413,34610D,232.81061,2.7681837,-31.057308,225.6851601484091,66919.89703789029,0.44566871224172566,0.87224384308704,72.3057753918424,74.1188195883274,1828.0929252380924,5.928679279248195e-05,38012.54249929331,0.2933259903855224,0.6025481282653533,0.9954904901560307,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,15.610383588029682,2.3406320486272576,0.7378342380509655,37.06011384783169,19.88189976382979,36.28235539,1450000000000000.0,26.0495342240804,832.880713345913,1410.15006818693,0.00592867927925,0.0253370013725026,0.43612192154352,37.0594097941637,17.2128467426626,17.211826308682657,13.60490421301738,0.8053245382415393,975923947138425.6,18.67728814659762,1168642632678552.5,0.001761124870885535,1.5739275385724928e-05,3.16,35.8,2023-02-06 08:10:00,5.9286792792481946e-05,0.29332618973387764,0.0,380.1254249929332,9,5.9286792792481946e-05,2.7681837,-31.057308,0.29332618973387764,0.0,0.0,0.5688091824849821,0.0,13320.675217992797,0.22390606277383615,0.9746107300112795,3.174879553583766,238.35858938223674,0.19717791492527284,0.7924925770190758,0.0,228.98598214150772,0.0,0.0,0.0,0 days,6.429551e-05,1.9646225e-06,73887.12,0.29475465,-243.97531,0.0,0.0,1.0,-5.686512774885005e-13,1.6172003e-12,3.6237716e-16,0.0,0.0,0.0,7.479999999999999e-16,1.4741514892075013e-14,1.0485490565046172e-12,791.4338778089251,9.664248021062014e-14,1.2370231962167847e-13,0.0,6.429551e-05,1.9646225e-06,73887.12,0.29475465,-243.97531,0.0,0.0,0.0,-5.686512774885005e-13,1.6172003e-12,3.6237716e-16,0.0,0.0,0.0,7.479999999999999e-16,1.4741514892075013e-14,1.0485490565046172e-12,791.4338778089251,9.664248021062014e-14,1.2370231962167847e-13,0.0
