timestamp,icao24,callsign,latitude,longitude,groundspeed,geoaltitude
2025-01-10 16:26:36+00:00,e4953a,,,,162.0,
2025-01-10 16:26:37+00:00,e4953a,,,,162.0,
2025-01-10 16:26:38+00:00,e4953a,,-23.025054931640625,-47.10912531072444,163.0,
2025-01-10 16:26:39+00:00,e4953a,,-23.0255126953125,-47.10837624289769,163.0,
2025-01-10 16:26:40+00:00,e4953a,,-23.02585407838984,-47.107747395833314,163.0,3575.0
2025-01-10 16:26:41+00:00,e4953a,,-23.026273048530186,-47.10693359375,163.0,3625.0
2025-01-10 16:26:42+00:00,e4953a,,-23.02659891419495,-47.10611979166663,163.0,3625.0
2025-01-10 16:26:43+00:00,e4953a,,-23.026878227621864,-47.105356852213504,163.0,3650.0
2025-01-10 16:26:44+00:00,e4953a,AZU4056,-23.026878227621864,-47.105356852213504,163.0,3675.0
2025-01-10 16:26:45+00:00,e4953a,AZU4056,-23.02743685447564,-47.10367838541663,163.0,3750.0
2025-01-10 16:26:46+00:00,e4953a,AZU4056,-23.027618408203125,-47.10288307883519,163.0,3750.0
2025-01-10 16:26:47+00:00,e4953a,AZU4056,-23.027618408203125,-47.10288307883519,163.0,3775.0
2025-01-10 16:26:48+00:00,e4953a,AZU4056,-23.027938842773438,-47.10123512961644,163.0,3825.0
2025-01-10 16:26:49+00:00,e4953a,AZU4056,-23.027938842773438,-47.10123512961644,162.0,3850.0
2025-01-10 16:26:50+00:00,e4953a,AZU4056,-23.028030395507812,-47.10033624822444,162.0,3850.0
2025-01-10 16:26:51+00:00,e4953a,AZU4056,-23.028030395507812,-47.10033624822444,162.0,3900.0
2025-01-10 16:26:52+00:00,e4953a,AZU4056,-23.028088585805108,-47.09874471028644,162.0,3950.0
2025-01-10 16:26:53+00:00,e4953a,AZU4056,-23.028076171875,-47.097439852627815,162.0,4025.0
2025-01-10 16:26:54+00:00,e4953a,AZU4056,-23.02799548132947,-47.0965576171875,163.0,4050.0
2025-01-10 16:26:55+00:00,e4953a,AZU4056,-23.02790237685383,-47.096150716145814,163.0,4050.0
2025-01-10 16:26:56+00:00,e4953a,AZU4056,-23.027716167902554,-47.094930013020814,163.0,4100.0
2025-01-10 16:26:57+00:00,e4953a,AZU4056,-23.02743685447564,-47.09381103515625,164.0,4175.0
2025-01-10 16:26:58+00:00,e4953a,AZU4056,-23.027389526367188,-47.09344482421875,164.0,4175.0
2025-01-10 16:26:59+00:00,e4953a,AZU4056,-23.027114868164062,-47.09264581853694,165.0,4225.0
2025-01-10 16:27:00+00:00,e4953a,AZU4056,-23.026878227621864,-47.091878255208314,165.0,4275.0
2025-01-10 16:27:01+00:00,e4953a,AZU4056,-23.02659891419495,-47.091217041015625,165.0,4250.0
2025-01-10 16:27:02+00:00,e4953a,AZU4056,-23.026016235351562,-47.090049050071,166.0,4300.0
2025-01-10 16:27:03+00:00,e4953a,AZU4056,-23.025667869438564,-47.08933512369788,166.0,4375.0
2025-01-10 16:27:04+00:00,e4953a,AZU4056,-23.025238037109375,-47.088650790127815,166.0,4400.0
2025-01-10 16:27:05+00:00,e4953a,AZU4056,-23.025062690346942,-47.088267008463504,167.0,4425.0
2025-01-10 16:27:06+00:00,e4953a,AZU4056,-23.02455061573096,-47.08750406901038,167.0,4450.0
2025-01-10 16:27:07+00:00,e4953a,AZU4056,-23.02375922768806,-47.08648681640625,169.0,4525.0
2025-01-10 16:27:08+00:00,e4953a,AZU4056,-23.023178100585938,-47.08585427024144,170.0,4525.0
2025-01-10 16:27:09+00:00,e4953a,AZU4056,-23.02294921875,-47.085554643110754,170.0,4550.0
2025-01-10 16:27:10+00:00,e4953a,AZU4056,-23.021987915039062,-47.08470569957382,171.0,4575.0
2025-01-10 16:27:11+00:00,e4953a,AZU4056,-23.021385063559364,-47.084197998046875,174.0,4600.0
2025-01-10 16:27:12+00:00,e4953a,AZU4056,-23.020779884467686,-47.083740234375,176.0,4625.0
2025-01-10 16:27:13+00:00,e4953a,AZU4056,-23.020081600900426,-47.08318074544269,176.0,4625.0
2025-01-10 16:27:14+00:00,e4953a,AZU4056,-23.019476421808804,-47.082722981770814,179.0,4700.0
2025-01-10 16:27:15+00:00,e4953a,AZU4056,-23.018685033765905,-47.08221435546875,181.0,4700.0
2025-01-10 16:27:16+00:00,e4953a,AZU4056,-23.017940197960797,-47.081756591796875,182.0,4725.0
2025-01-10 16:27:17+00:00,e4953a,AZU4056,-23.01708984375,-47.08121004971588,184.0,4725.0
2025-01-10 16:27:18+00:00,e4953a,AZU4056,-23.01626431739936,-47.08073933919269,186.0,4750.0
2025-01-10 16:27:19+00:00,e4953a,AZU4056,-23.01551948159431,-47.080281575520814,187.0,4775.0
2025-01-10 16:27:20+00:00,e4953a,AZU4056,-23.015121459960938,-47.08001154119319,187.0,4750.0
2025-01-10 16:27:21+00:00,e4953a,AZU4056,-23.014448780124496,-47.079620361328125,188.0,4750.0
2025-01-10 16:27:22+00:00,e4953a,AZU4056,-23.01361083984375,-47.07916259765625,190.0,4775.0
2025-01-10 16:27:23+00:00,e4953a,AZU4056,-23.012400481660507,-47.07855224609375,194.0,4800.0
2025-01-10 16:27:24+00:00,e4953a,AZU4056,-23.011688232421875,-47.07816384055394,195.0,4825.0
2025-01-10 16:27:25+00:00,e4953a,AZU4056,-23.011276245117188,-47.0779640891335,195.0,4825.0
2025-01-10 16:27:26+00:00,e4953a,AZU4056,-23.010398735434364,-47.077484130859375,198.0,4825.0
2025-01-10 16:27:27+00:00,e4953a,AZU4056,-23.009141825013273,-47.07682291666663,201.0,4850.0
2025-01-10 16:27:28+00:00,e4953a,AZU4056,-23.0086669921875,-47.07661576704544,203.0,4850.0
2025-01-10 16:27:29+00:00,e4953a,AZU4056,-23.00732628773835,-47.07590738932288,203.0,4875.0
2025-01-10 16:27:30+00:00,e4953a,AZU4056,-23.00628662109375,-47.07541725852269,207.0,4875.0
2025-01-10 16:27:31+00:00,e4953a,AZU4056,-23.005874633789062,-47.07521750710225,207.0,4900.0
2025-01-10 16:27:32+00:00,e4953a,AZU4056,-23.004684448242188,-47.074668190696,208.0,4925.0
2025-01-10 16:27:33+00:00,e4953a,AZU4056,-23.004135131835938,-47.07441850142044,210.0,4925.0
2025-01-10 16:27:34+00:00,e4953a,AZU4056,-23.002670288085938,-47.07371937144882,211.0,4950.0
2025-01-10 16:27:35+00:00,e4953a,AZU4056,-23.002304077148438,-47.0735695578835,213.0,4975.0
2025-01-10 16:27:36+00:00,e4953a,AZU4056,-23.00136760129766,-47.07310994466144,214.0,5000.0
2025-01-10 16:27:37+00:00,e4953a,AZU4056,-23.000343452065692,-47.072652180989564,215.0,5000.0
2025-01-10 16:27:38+00:00,e4953a,AZU4056,-22.99896240234375,-47.072021484375,217.0,5050.0
2025-01-10 16:27:39+00:00,e4953a,AZU4056,-22.9984130859375,-47.07177179509944,217.0,5075.0
2025-01-10 16:27:40+00:00,e4953a,AZU4056,-22.997360229492188,-47.071272416548254,218.0,5075.0
2025-01-10 16:27:41+00:00,e4953a,AZU4056,-22.996479616326837,-47.070871988932254,220.0,5100.0
2025-01-10 16:27:42+00:00,e4953a,AZU4056,-22.99566650390625,-47.070523348721565,221.0,5125.0
2025-01-10 16:27:43+00:00,e4953a,AZU4056,-22.994705200195312,-47.07007390802556,221.0,5125.0
2025-01-10 16:27:44+00:00,e4953a,AZU4056,-22.99377958653338,-47.069651285807254,223.0,5175.0
2025-01-10 16:27:45+00:00,e4953a,AZU4056,-22.992874145507812,-47.069224964488626,225.0,5200.0
2025-01-10 16:27:46+00:00,e4953a,AZU4056,-22.992874145507812,-47.069224964488626,225.0,5200.0
2025-01-10 16:27:47+00:00,e4953a,AZU4056,-22.992874145507812,-47.069224964488626,228.0,5225.0
2025-01-10 16:27:48+00:00,e4953a,AZU4056,-22.992874145507812,-47.069224964488626,228.0,5225.0
2025-01-10 16:27:49+00:00,e4953a,AZU4056,-22.992874145507812,-47.069224964488626,228.0,5225.0
2025-01-10 16:27:50+00:00,e4953a,AZU4056,-22.987884521484375,-47.067027698863626,231.0,5300.0
2025-01-10 16:27:51+00:00,e4953a,AZU4056,-22.987884521484375,-47.067027698863626,232.0,5325.0
2025-01-10 16:27:52+00:00,e4953a,AZU4056,-22.987884521484375,-47.067027698863626,232.0,5325.0
2025-01-10 16:27:53+00:00,e4953a,AZU4056,-22.984795004634577,-47.065684000651004,235.0,5325.0
2025-01-10 16:27:54+00:00,e4953a,AZU4056,-22.983677750926915,-47.06517537434894,236.0,5425.0
2025-01-10 16:27:55+00:00,e4953a,AZU4056,-22.983677750926915,-47.06517537434894,237.0,5425.0
2025-01-10 16:27:56+00:00,e4953a,AZU4056,-22.983677750926915,-47.06517537434894,238.0,5425.0
2025-01-10 16:27:57+00:00,e4953a,AZU4056,-22.980791512182236,-47.06390380859375,238.0,5425.0
2025-01-10 16:27:58+00:00,e4953a,AZU4056,-22.979873657226562,-47.06353204900569,238.0,5425.0
2025-01-10 16:27:59+00:00,e4953a,AZU4056,-22.978958129882812,-47.06313254616475,242.0,5525.0
2025-01-10 16:28:00+00:00,e4953a,AZU4056,-22.978044930150986,-47.06273396809894,243.0,5550.0
2025-01-10 16:28:01+00:00,e4953a,AZU4056,-22.976974228681172,-47.062276204427064,244.0,5575.0
2025-01-10 16:28:02+00:00,e4953a,AZU4056,-22.975753784179688,-47.061734286221565,246.0,5625.0
