timestamp,icao24,callsign,latitude,longitude,groundspeed,geoaltitude
2025-01-09 18:47:13+00:00,407463,BAW680,51.46667609780521,-0.44170379638671875,,
2025-01-09 18:47:14+00:00,407463,BAW680,51.464848922470864,-0.46142578125,140.0,275.0
2025-01-09 18:47:15+00:00,407463,BAW680,51.46485900878906,-0.46231656461145576,140.0,300.0
2025-01-09 18:47:16+00:00,407463,BAW680,51.46485900878906,-0.4634300438133323,140.0,325.0
2025-01-09 18:47:17+00:00,407463,BAW680,51.464848922470864,-0.4644012451171875,140.0,375.0
2025-01-09 18:47:18+00:00,407463,BAW680,51.46485900878906,-0.4655085383234905,139.0,425.0
2025-01-09 18:47:19+00:00,407463,BAW680,51.46485900878906,-0.46654778557854115,139.0,450.0
2025-01-09 18:47:20+00:00,407463,BAW680,51.464848922470864,-0.467529296875,138.0,500.0
2025-01-09 18:47:21+00:00,407463,BAW680,51.46485900878906,-0.46855204814187346,137.0,525.0
2025-01-09 18:47:22+00:00,407463,BAW680,51.464848922470864,-0.4700469970703125,136.0,575.0
2025-01-09 18:47:23+00:00,407463,BAW680,51.464848922470864,-0.471038818359375,136.0,625.0
2025-01-09 18:47:24+00:00,407463,BAW680,51.46485900878906,-0.4719667176942721,135.0,675.0
2025-01-09 18:47:25+00:00,407463,BAW680,51.46485900878906,-0.47278326910895885,134.0,725.0
2025-01-09 18:47:26+00:00,407463,BAW680,51.46485900878906,-0.47337712468328164,134.0,775.0
2025-01-09 18:47:27+00:00,407463,BAW680,51.46485900878906,-0.4753071552998449,133.0,800.0
2025-01-09 18:47:28+00:00,407463,BAW680,51.46485900878906,-0.4753071552998449,132.0,850.0
2025-01-09 18:47:29+00:00,407463,BAW680,51.46485900878906,-0.4753071552998449,132.0,900.0
2025-01-09 18:47:30+00:00,407463,BAW680,51.464813232421875,-0.47783104149073097,131.0,975.0
2025-01-09 18:47:31+00:00,407463,BAW680,51.464813232421875,-0.478202201224633,131.0,1000.0
2025-01-09 18:47:32+00:00,407463,BAW680,51.464813232421875,-0.4797610721072374,131.0,1025.0
2025-01-09 18:47:33+00:00,407463,BAW680,51.46480237023305,-0.48065185546875,130.0,1100.0
2025-01-09 18:47:34+00:00,407463,BAW680,51.46480237023305,-0.481109619140625,129.0,1125.0
2025-01-09 18:47:35+00:00,407463,BAW680,51.46476745605469,-0.4826561180320823,129.0,1200.0
2025-01-09 18:47:36+00:00,407463,BAW680,51.46476745605469,-0.4831015097128102,128.0,1225.0
2025-01-09 18:47:37+00:00,407463,BAW680,51.46476745605469,-0.4839922930743228,128.0,1275.0
2025-01-09 18:47:38+00:00,407463,BAW680,51.46476745605469,-0.4839922930743228,127.0,1325.0
2025-01-09 18:47:39+00:00,407463,BAW680,51.4647216796875,-0.4862934834248449,127.0,1375.0
2025-01-09 18:47:40+00:00,407463,BAW680,51.46475581799523,-0.48675537109375,126.0,1425.0
2025-01-09 18:47:41+00:00,407463,BAW680,51.46470926575741,-0.4883575439453125,126.0,1450.0
2025-01-09 18:47:42+00:00,407463,BAW680,51.4647216796875,-0.4893369932432279,126.0,1500.0
2025-01-09 18:47:43+00:00,407463,BAW680,51.46470926575741,-0.4903411865234375,127.0,1550.0
2025-01-09 18:47:44+00:00,407463,BAW680,51.46467590332031,-0.49126702385979115,128.0,1575.0
2025-01-09 18:47:45+00:00,407463,BAW680,51.46467590332031,-0.4922320391680728,129.0,1600.0
2025-01-09 18:47:46+00:00,407463,BAW680,51.464662713519594,-0.4932403564453125,130.0,1625.0
2025-01-09 18:47:47+00:00,407463,BAW680,51.46467590332031,-0.4936424461570823,131.0,1650.0
2025-01-09 18:47:48+00:00,407463,BAW680,51.46467590332031,-0.4950528531460918,133.0,1675.0
2025-01-09 18:47:49+00:00,407463,BAW680,51.464662713519594,-0.49591064453125,134.0,1700.0
2025-01-09 18:47:50+00:00,407463,BAW680,51.46467590332031,-0.49705711570948097,136.0,1725.0
2025-01-09 18:47:51+00:00,407463,BAW680,51.464662713519594,-0.498046875,137.0,1750.0
2025-01-09 18:47:52+00:00,407463,BAW680,51.464662713519594,-0.4990386962890625,138.0,1750.0
2025-01-09 18:47:53+00:00,407463,BAW680,51.46467590332031,-0.49995216163426903,139.0,1775.0
2025-01-09 18:47:54+00:00,407463,BAW680,51.46467590332031,-0.5009914088893765,140.0,1775.0
2025-01-09 18:47:55+00:00,407463,BAW680,51.464662713519594,-0.5022430419921875,140.0,1800.0
2025-01-09 18:47:56+00:00,407463,BAW680,51.46467590332031,-0.5033668311866677,143.0,1850.0
2025-01-09 18:47:57+00:00,407463,BAW680,51.464662713519594,-0.5043792724609375,144.0,1875.0
2025-01-09 18:47:58+00:00,407463,BAW680,51.464630126953125,-0.5055195576435949,146.0,1900.0
2025-01-09 18:47:59+00:00,407463,BAW680,51.464630126953125,-0.5067072687922405,148.0,1925.0
2025-01-09 18:48:00+00:00,407463,BAW680,51.464630126953125,-0.5077465160472912,149.0,1925.0
2025-01-09 18:48:01+00:00,407463,BAW680,51.464662713519594,-0.5088043212890625,151.0,1950.0
2025-01-09 18:48:02+00:00,407463,BAW680,51.464630126953125,-0.5097507786106235,152.0,1950.0
2025-01-09 18:48:03+00:00,407463,BAW680,51.464616161281775,-0.5109405517578125,154.0,2000.0
2025-01-09 18:48:04+00:00,407463,BAW680,51.464616161281775,-0.512237548828125,155.0,2000.0
2025-01-09 18:48:05+00:00,407463,BAW680,51.464616161281775,-0.5133056640625,157.0,2050.0
2025-01-09 18:48:06+00:00,407463,BAW680,51.464616161281775,-0.5146026611328125,158.0,2050.0
2025-01-09 18:48:07+00:00,407463,BAW680,51.464630126953125,-0.5157635663006772,160.0,2100.0
2025-01-09 18:48:08+00:00,407463,BAW680,51.464616161281775,-0.5168914794921875,161.0,2125.0
2025-01-09 18:48:09+00:00,407463,BAW680,51.46458435058594,-0.5181389885979684,163.0,2150.0
2025-01-09 18:48:10+00:00,407463,BAW680,51.46456960904396,-0.519561767578125,164.0,2175.0
2025-01-09 18:48:11+00:00,407463,BAW680,51.464476504568324,-0.52093505859375,166.0,2200.0
2025-01-09 18:48:12+00:00,407463,BAW680,51.46440124511719,-0.522147513724633,168.0,2225.0
2025-01-09 18:48:13+00:00,407463,BAW680,51.46430969238281,-0.5234836887668735,170.0,2250.0
2025-01-09 18:48:14+00:00,407463,BAW680,51.464197191141416,-0.52459716796875,171.0,2275.0
2025-01-09 18:48:15+00:00,407463,BAW680,51.46403503417969,-0.5259333430109905,174.0,2300.0
2025-01-09 18:48:16+00:00,407463,BAW680,51.463824773238876,-0.5272674560546875,176.0,2350.0
2025-01-09 18:48:17+00:00,407463,BAW680,51.463638564287606,-0.528411865234375,177.0,2350.0
2025-01-09 18:48:18+00:00,407463,BAW680,51.46340580309852,-0.5297088623046875,179.0,2375.0
2025-01-09 18:48:19+00:00,407463,BAW680,51.46311950683594,-0.5312038112331265,181.0,2400.0
2025-01-09 18:48:20+00:00,407463,BAW680,51.4628471762447,-0.5324554443359375,183.0,2450.0
2025-01-09 18:48:21+00:00,407463,BAW680,51.4625244140625,-0.5338019293707816,184.0,2475.0
2025-01-09 18:48:22+00:00,407463,BAW680,51.46229553222656,-0.5346184807854684,187.0,2500.0
2025-01-09 18:48:23+00:00,407463,BAW680,51.461776474774894,-0.5364990234375,187.0,2525.0
2025-01-09 18:48:24+00:00,407463,BAW680,51.461357504634535,-0.5377197265625,191.0,2550.0
2025-01-09 18:48:25+00:00,407463,BAW680,51.46093853449417,-0.5390167236328125,193.0,2600.0
2025-01-09 18:48:26+00:00,407463,BAW680,51.46073913574219,-0.5396662531672405,196.0,2625.0
2025-01-09 18:48:27+00:00,407463,BAW680,51.46014714645127,-0.541534423828125,198.0,2650.0
2025-01-09 18:48:28+00:00,407463,BAW680,51.459686279296875,-0.5429324588259874,200.0,2675.0
