timestamp,icao24,callsign,latitude,longitude,groundspeed,geoaltitude
2025-01-09 11:31:07+00:00,885974,TVJ571,42.607121871689614,141.722930198492,266.0,6150.0
2025-01-09 11:31:08+00:00,885974,TVJ571,42.60474770756091,141.7233773164971,267.0,6300.0
2025-01-09 11:31:09+00:00,885974,TVJ571,42.60369873046875,141.7235703901811,267.0,6325.0
2025-01-09 11:31:10+00:00,885974,TVJ571,42.60227966308594,141.7238200794567,267.0,6325.0
2025-01-09 11:31:11+00:00,885974,TVJ571,42.6009521484375,141.72400734641334,267.0,6325.0
2025-01-09 11:31:12+00:00,885974,TVJ571,42.6009521484375,141.72400734641334,269.0,6425.0
2025-01-09 11:31:13+00:00,885974,TVJ571,42.6009521484375,141.72400734641334,268.0,6425.0
2025-01-09 11:31:14+00:00,885974,TVJ571,42.59692693160752,141.72427155250728,269.0,6500.0
2025-01-09 11:31:15+00:00,885974,TVJ571,42.59577941894531,141.7242570356889,268.0,6600.0
2025-01-09 11:31:16+00:00,885974,TVJ571,42.5950927734375,141.7243194580078,268.0,6625.0
2025-01-09 11:31:17+00:00,885974,TVJ571,42.59321594238281,141.72413219105113,268.0,6650.0
2025-01-09 11:31:18+00:00,885974,TVJ571,42.59197998046875,141.72400734641334,268.0,6675.0
2025-01-09 11:31:19+00:00,885974,TVJ571,42.59088134765625,141.7238200794567,267.0,6725.0
2025-01-09 11:31:20+00:00,885974,TVJ571,42.58978271484375,141.7236328125,267.0,6775.0
2025-01-09 11:31:21+00:00,885974,TVJ571,42.58868718551377,141.72344119049782,267.0,6800.0
2025-01-09 11:31:22+00:00,885974,TVJ571,42.58744812011719,141.72307101162997,266.0,6850.0
2025-01-09 11:31:23+00:00,885974,TVJ571,42.58635957362288,141.72273857648983,265.0,6925.0
2025-01-09 11:31:24+00:00,885974,TVJ571,42.58528887215307,141.72229145848476,265.0,6950.0
2025-01-09 11:31:25+00:00,885974,TVJ571,42.584171618445446,141.72184434047966,264.0,6950.0
2025-01-09 11:31:26+00:00,885974,TVJ571,42.582550048828125,141.72101107510653,262.0,7050.0
2025-01-09 11:31:27+00:00,885974,TVJ571,42.58209228515625,141.72076138583097,262.0,7075.0
2025-01-09 11:31:28+00:00,885974,TVJ571,42.58026123046875,141.71967262445494,261.0,7200.0
2025-01-09 11:31:29+00:00,885974,TVJ571,42.579345703125,141.71907598322088,261.0,7200.0
2025-01-09 11:31:30+00:00,885974,TVJ571,42.57875061035156,141.71870144930753,259.0,7250.0
2025-01-09 11:31:31+00:00,885974,TVJ571,42.57756120067532,141.7178202784339,259.0,7250.0
2025-01-09 11:31:32+00:00,885974,TVJ571,42.576676708156775,141.71705379042515,258.0,7325.0
2025-01-09 11:31:33+00:00,885974,TVJ571,42.57555945444915,141.716159554415,257.0,7375.0
2025-01-09 11:31:34+00:00,885974,TVJ571,42.57467496193061,141.71532919240553,255.0,7475.0
2025-01-09 11:31:35+00:00,885974,TVJ571,42.573650812698624,141.7143072083939,255.0,7450.0
2025-01-09 11:31:36+00:00,885974,TVJ571,42.57261657714844,141.71320828524503,254.0,7525.0
2025-01-09 11:31:37+00:00,885974,TVJ571,42.57146285752118,141.71181612236558,253.0,7625.0
2025-01-09 11:31:38+00:00,885974,TVJ571,42.570671469478285,141.71085801235466,252.0,7700.0
2025-01-09 11:31:39+00:00,885974,TVJ571,42.570671469478285,141.71085801235466,252.0,7675.0
2025-01-09 11:31:40+00:00,885974,TVJ571,42.56927490234375,141.70906954033433,251.0,7750.0
2025-01-09 11:31:41+00:00,885974,TVJ571,42.568450927734375,141.7078399658203,250.0,7775.0
2025-01-09 11:31:42+00:00,885974,TVJ571,42.56767272949219,141.70652909712356,250.0,7900.0
2025-01-09 11:31:43+00:00,885974,TVJ571,42.5665283203125,141.7047261082849,249.0,7950.0
2025-01-09 11:31:44+00:00,885974,TVJ571,42.56620788574219,141.70421947132456,249.0,7925.0
2025-01-09 11:31:45+00:00,885974,TVJ571,42.565504171080505,141.70293763626455,249.0,7950.0
2025-01-09 11:31:46+00:00,885974,TVJ571,42.56492614746094,141.70178500088778,248.0,8025.0
