timestamp,icao24,callsign,latitude,longitude,groundspeed,geoaltitude
2025-01-10 16:32:57+00:00,adbb36,,42.36457443237305,-71.01738843050867,,
2025-01-10 16:32:58+00:00,adbb36,,42.36457443237305,-71.01738843050867,,
2025-01-10 16:32:59+00:00,adbb36,,42.36456298828125,-71.01735721934926,,
2025-01-10 16:33:00+00:00,adbb36,,42.36456298828125,-71.01735721934926,,
2025-01-10 16:33:01+00:00,adbb36,,42.36456298828125,-71.01735721934926,,
2025-01-10 16:33:02+00:00,adbb36,,42.36456298828125,-71.01735721934926,,
2025-01-10 16:33:03+00:00,adbb36,,42.36456298828125,-71.01735721934926,,
2025-01-10 16:33:04+00:00,adbb36,,42.36451721191406,-71.01726358587092,,
2025-01-10 16:33:05+00:00,adbb36,,42.36451721191406,-71.01726358587092,,
2025-01-10 16:33:06+00:00,adbb36,,42.36451721191406,-71.01726358587092,,
2025-01-10 16:33:07+00:00,adbb36,,42.36451721191406,-71.01726358587092,,
2025-01-10 16:33:08+00:00,adbb36,,42.364468332064355,-71.01720588151801,,
2025-01-10 16:33:09+00:00,adbb36,,42.364468332064355,-71.01720588151801,,
2025-01-10 16:33:10+00:00,adbb36,,42.364468332064355,-71.01720588151801,,
2025-01-10 16:33:11+00:00,adbb36,,42.364468332064355,-71.01720588151801,,
2025-01-10 16:33:12+00:00,adbb36,,42.364468332064355,-71.01720588151801,,
2025-01-10 16:33:13+00:00,adbb36,,42.364468332064355,-71.01720588151801,,
2025-01-10 16:33:14+00:00,adbb36,,42.364468332064355,-71.01720588151801,,
2025-01-10 16:33:15+00:00,adbb36,,42.364468332064355,-71.01720588151801,,
2025-01-10 16:33:16+00:00,adbb36,,42.364468332064355,-71.01720588151801,,
2025-01-10 16:33:17+00:00,adbb36,,42.364468332064355,-71.01720588151801,,
2025-01-10 16:33:18+00:00,adbb36,,42.364468332064355,-71.01720588151801,,
2025-01-10 16:33:19+00:00,adbb36,,42.364468332064355,-71.01720588151801,,
2025-01-10 16:33:20+00:00,adbb36,,42.364468332064355,-71.01720588151801,,
2025-01-10 16:33:21+00:00,adbb36,,42.3643913269043,-71.01696707985616,,
2025-01-10 16:33:22+00:00,adbb36,,42.3643913269043,-71.01693586869675,,
2025-01-10 16:33:23+00:00,adbb36,,42.3643913269043,-71.01693586869675,,
2025-01-10 16:33:24+00:00,adbb36,,42.3643913269043,-71.01693586869675,,
2025-01-10 16:33:25+00:00,adbb36,,42.3643913269043,-71.01693586869675,,
2025-01-10 16:33:26+00:00,adbb36,,42.364398503707626,-71.01687054301419,,
2025-01-10 16:33:27+00:00,adbb36,,42.364398503707626,-71.01683860601383,,
2025-01-10 16:33:28+00:00,adbb36,,42.364398503707626,-71.0168226375136,,
2025-01-10 16:33:29+00:00,adbb36,,42.364398503707626,-71.0168226375136,,
2025-01-10 16:33:30+00:00,adbb36,,42.364398503707626,-71.0168226375136,,
2025-01-10 16:33:31+00:00,adbb36,,42.36441014176708,-71.01675876351288,,
2025-01-10 16:33:32+00:00,adbb36,,42.364402770996094,-71.01674860174006,,
2025-01-10 16:33:33+00:00,adbb36,,42.364402770996094,-71.01674860174006,,
2025-01-10 16:33:34+00:00,adbb36,,42.36441421508789,-71.01670178500086,,
2025-01-10 16:33:35+00:00,adbb36,,42.364421779826536,-71.01667892101199,,
2025-01-10 16:33:36+00:00,adbb36,,42.36442565917969,-71.01667057384145,,
2025-01-10 16:33:37+00:00,adbb36,,42.36442565917969,-71.01667057384145,,
2025-01-10 16:33:38+00:00,adbb36,,42.36442565917969,-71.01667057384145,,
2025-01-10 16:33:39+00:00,adbb36,,42.36442565917969,-71.01667057384145,,
2025-01-10 16:33:40+00:00,adbb36,,42.36442565917969,-71.01667057384145,,
2025-01-10 16:33:41+00:00,adbb36,,42.36443341788599,-71.01656714151073,,
2025-01-10 16:33:42+00:00,adbb36,,42.36443341788599,-71.01656714151073,,
2025-01-10 16:33:43+00:00,adbb36,,42.36443341788599,-71.01650326751002,,
2025-01-10 16:33:44+00:00,adbb36,,42.36443341788599,-71.01650326751002,,
2025-01-10 16:33:45+00:00,adbb36,,42.36443341788599,-71.01650326751002,,
2025-01-10 16:33:46+00:00,adbb36,,42.36443341788599,-71.01650326751002,,
2025-01-10 16:33:47+00:00,adbb36,,42.36442565917969,-71.0164520957253,,
2025-01-10 16:33:48+00:00,adbb36,,42.36442565917969,-71.0164520957253,,
2025-01-10 16:33:49+00:00,adbb36,,42.36442565917969,-71.0164520957253,,
2025-01-10 16:33:50+00:00,adbb36,,42.36442565917969,-71.0164520957253,,
2025-01-10 16:33:51+00:00,adbb36,,42.36442565917969,-71.0164520957253,,
2025-01-10 16:33:52+00:00,adbb36,,42.36442565917969,-71.0164520957253,,
2025-01-10 16:33:53+00:00,adbb36,,42.36442565917969,-71.0164520957253,,
2025-01-10 16:33:54+00:00,adbb36,,42.36442565917969,-71.0164520957253,,
2025-01-10 16:33:55+00:00,adbb36,,42.36442565917969,-71.0164520957253,,
2025-01-10 16:33:56+00:00,adbb36,,42.36442565917969,-71.0164520957253,,
2025-01-10 16:33:57+00:00,adbb36,,42.36442565917969,-71.0164520957253,,
2025-01-10 16:33:58+00:00,adbb36,,42.36441421508789,-71.0162336176092,,
2025-01-10 16:33:59+00:00,adbb36,,42.36441421508789,-71.0162336176092,,
2025-01-10 16:34:00+00:00,adbb36,,42.36441421508789,-71.0162336176092,,
2025-01-10 16:34:01+00:00,adbb36,,42.36441421508789,-71.0162336176092,,
