trajectory,season,diurnal,engine,saf_level,water_injection,untrimmed_min_altitude,untrimmed_max_altitude,trimmed_min_altitude,trimmed_max_altitude,fuel_sum,fuel_kg_sum,energy_sum,ei_co2_conservative_sum,ei_co2_optimistic_sum,co2_conservative_sum,co2_optimistic_sum,ei_nox_sum,nox_sum,ei_nvpm_mass_sum,nvpm_mass_sum,ei_nvpm_num_sum,nvpm_num_sum,nox_impact_sum,co2_impact_cons_sum,co2_impact_opti_sum,h2o_impact_sum,contrail_atr20_cocip_sum,contrail_atr20_accf_sum,climate_non_co2,climate_total_cons_sum,climate_total_opti_sum,is_special_case,contrail_category
sfo_dfw,2023-02-06,nighttime,GTF2000,0,0,632.46,11308.08,632.46,11308.08,106.65402484503373,6399.241490702025,275365760.5863988,587.7600000000001,587.7600000000001,20221.603110618395,20221.603110618395,2.124623599344942,82.82945387253913,0.0024286414576520574,0.10742761509321067,1.0084719096538774e+17,3.9848499049565133e+18,1.5933006704825774e-10,1.512575912674256e-11,1.512575912674256e-11,1.063066358430776e-11,0.0,0.0,1.699607306325655e-10,1.8508648975930808e-10,1.8508648975930808e-10,False,no contrail
sfo_dfw,2023-02-06,nighttime,GTF,0,0,632.46,11308.08,632.46,11308.08,86.55085005226385,5193.051003135832,223462177.71593797,587.7600000000001,587.7600000000001,16410.04116990923,16410.04116990923,2.157010230989407,67.15784807609057,0.0013286863102802604,0.04889608094364999,1.0630960201445544e+17,3.313580970123481e+18,1.1673890045190339e-10,1.2274710795092104e-11,1.2274710795092104e-11,8.798997438604633e-12,0.0,0.0,1.2553789789050802e-10,1.3781260868560011e-10,1.3781260868560011e-10,False,no contrail
sfo_dfw,2023-02-06,nighttime,GTF2035,0,0,632.46,11308.08,632.46,11308.08,79.49492512552499,4769.6955075315,205244767.38458797,587.7600000000001,587.7600000000001,15072.23780379954,15072.23780379954,2.532001426840486,73.11303712457783,0.0012743130675731008,0.04270628652671639,1.0392098130079493e+17,2.9799482569382554e+18,1.2724022234150348e-10,1.1274033877242057e-11,1.1274033877242057e-11,8.092925985258661e-12,0.0,0.0,1.3533314832676213e-10,1.4660718220400418e-10,1.4660718220400418e-10,False,no contrail
sfo_dfw,2023-02-06,nighttime,GTF2035,20,0,632.46,11308.08,632.46,11308.08,79.1005125390931,4746.030752345587,205242099.88518488,576.0048000000002,477.26112000000023,14697.50803386381,12177.935228058588,2.5318849682317284,72.74684609058362,0.0010410708753900543,0.0353043281160436,8.604389772991571e+16,2.5436445087586765e+18,1.2660284718796677e-10,1.0993736009330133e-11,9.109095550587824e-12,7.891717005301479e-12,0.0,0.0,1.3449456419326826e-10,1.4548830020259838e-10,1.4360365974385607e-10,False,no contrail
sfo_dfw,2023-02-06,nighttime,GTF2035,100,0,632.46,11308.08,632.46,11308.08,77.56107504215903,4653.664502529542,205231258.22605532,528.9840000000002,35.26559999999999,13235.021845194018,882.334789679601,2.5314265134944103,71.31830844004595,0.0005406923258486932,0.019354840327615964,5.01223019803585e+16,1.644982328282699e+18,1.241148844584204e-10,9.899796340205126e-12,6.599864226803416e-13,7.106487374209197e-12,0.0,0.0,1.312213718326296e-10,1.411211681728347e-10,1.3188135825530993e-10,False,no contrail
sfo_dfw,2023-02-06,nighttime,GTF2035_wi,0,15,632.46,11308.08,632.46,11308.08,71.18820235986865,4271.292141592119,183797972.1448505,584.6000000000001,584.6000000000001,13497.283167431098,13497.283167431098,0.1878674057223654,5.138421536042827,0.0010098707040381918,0.03159891196553968,7.285591998118576e+16,2.128317927886106e+18,8.732896024552866e-12,1.0095967809238462e-11,1.0095967809238462e-11,7.355810753562448e-12,0.0,0.0,1.6088706778115314e-11,2.6184674587353776e-11,2.6184674587353776e-11,False,no contrail
sfo_dfw,2023-02-06,nighttime,GTF2035_wi,20,15,632.46,11308.08,632.46,11308.08,72.5788273007453,4354.729638044718,188320283.19724384,572.9080000000001,474.6952000000002,13485.726743096884,11173.887872851705,0.1954470325626955,5.208810911232893,0.0008382524364554842,0.026284148211370588,6.771377037768439e+16,1.8853546684682819e+18,9.190937223214815e-12,1.008732360383647e-11,8.358068128893077e-12,7.2468589962712236e-12,0.0,0.0,1.643779621948604e-11,2.652511982332251e-11,2.4795864348379117e-11,False,no contrail
sfo_dfw,2023-02-06,nighttime,GTF2035_wi,100,15,632.46,11308.08,632.46,11308.08,69.45836644611323,4167.501986766794,183791005.11840236,526.1400000000001,35.07599999999999,11852.375650364764,790.1583766909841,0.18780239247274638,5.011898622019887,0.0004353993665861269,0.014436485814699177,3.906192226758922e+16,1.21369223843391e+18,8.517648195541872e-12,8.865576986472843e-12,5.910384657648561e-13,6.459387548339285e-12,0.0,0.0,1.4977035743881157e-11,2.3842612730353998e-11,1.5568074209646012e-11,False,no contrail
sfo_dfw,2023-05-05,daytime,GTF1990,0,0,632.46,11308.08,632.46,11308.08,110.25054104534442,6615.032462720664,284651461.9033329,587.7600000000001,587.7600000000001,20903.502582197296,20903.502582197296,2.1755854422621597,87.06715239142665,0.008448989810847983,0.3346928923979243,7.779896345913226e+17,2.732527440462927e+19,1.7110196490337636e-10,1.5635819931483578e-11,1.5635819931483578e-11,1.0415005512816002e-11,0.0,1.2447438868893852e-11,1.8151697041619236e-10,1.9715279034767593e-10,1.9715279034767593e-10,False,no contrail
sfo_dfw,2023-05-05,daytime,GTF2000,0,0,632.46,11308.08,632.46,11308.08,110.25054104534442,6615.032462720664,284651461.9033329,587.7600000000001,587.7600000000001,20903.502582197296,20903.502582197296,2.1782691534140857,87.19342990700063,0.0025378201539524615,0.11382541990710673,1.0062421660043208e+17,4.0960861153585265e+18,1.7169911037985742e-10,1.5635819931483578e-11,1.5635819931483578e-11,1.0415005512816002e-11,0.0,1.2447438868893852e-11,1.8211411589267342e-10,1.97749935824157e-10,1.97749935824157e-10,False,no contrail
sfo_dfw,2023-05-05,daytime,GTF,0,0,632.46,11308.08,632.46,11308.08,92.91336160475396,5574.801696285236,239889291.79285002,587.7600000000001,587.7600000000001,17616.373360261347,17616.373360261347,2.2560278471001096,72.18294316200934,0.001428355269244405,0.052983000408332856,1.1562403596964554e+17,3.6105258559514127e+18,1.34191762070299e-10,1.3177047273475489e-11,1.3177047273475489e-11,8.79981543339309e-12,0.0,1.2447438868893852e-11,1.429915775036921e-10,1.561686247771676e-10,1.561686247771676e-10,False,no contrail
sfo_dfw,2023-05-05,daytime,GTF2035,0,0,632.46,11308.08,632.46,11308.08,82.83603608718488,4970.162165231093,213871048.1320592,587.7600000000001,587.7600000000001,15705.712442130256,15705.712442130256,2.586612279739077,77.43484175765161,0.001346667858113079,0.04583016596466214,1.0478467856312043e+17,3.129362205469238e+18,1.3394882396481534e-10,1.1747872906713432e-11,1.1747872906713432e-11,7.995437665420021e-12,0.0,1.2447438868893852e-11,1.4194426163023535e-10,1.5369213453694878e-10,1.5369213453694878e-10,False,no contrail
sfo_dfw,2023-05-05,daytime,GTF2035,20,0,632.46,11308.08,632.46,11308.08,84.85967107096778,5091.580264258066,220185388.52784008,576.0048000000002,477.26112000000023,15767.605762354382,13064.587631665061,2.651504969747953,78.25966932057034,0.0011226285146299752,0.03832269964752873,9.470054295094573e+16,2.781336085865281e+18,1.4453699186774413e-10,1.1794169110241079e-11,9.772311548485467e-12,7.894570843825993e-12,0.0,1.2447438868893852e-11,1.5243156271157012e-10,1.642257318218112e-10,1.622038742600556e-10,False,no contrail
sfo_dfw,2023-05-05,daytime,GTF2035,100,0,632.46,11308.08,632.46,11308.08,80.87018230248083,4852.21093814885,213987354.58330244,528.9840000000002,35.26559999999999,13799.68790809533,919.9791938730218,2.590442158898509,75.54565171323623,0.0005874192035106819,0.021133960757725695,5.31207227404641e+16,1.7619230783234724e+18,1.3075888856259144e-10,1.032216655525531e-11,6.881444370170204e-13,7.022653424576813e-12,0.0,1.2447438868893852e-11,1.3778154198716824e-10,1.4810370854242356e-10,1.3846968642418528e-10,False,no contrail
sfo_dfw,2023-05-05,daytime,GTF2035_wi,0,15,632.46,11308.08,632.46,11308.08,78.13056042610745,4687.833625566447,201722168.74174976,584.6000000000001,584.6000000000001,14813.554256789972,14813.554256789972,0.21686006048092202,5.8623816641672555,0.0011044804249065053,0.03444485442931388,9.371383053848429e+16,2.4534172425341215e+18,1.2831036552910159e-11,1.1080538584078899e-11,1.1080538584078899e-11,7.424910322720998e-12,0.0,1.2447438868893852e-11,2.0255946875631155e-11,3.133648545971006e-11,3.133648545971006e-11,False,no contrail
sfo_dfw,2023-05-05,daytime,GTF2035_wi,20,15,632.46,11308.08,632.46,11308.08,77.60721768002813,4656.433060801686,201367447.71436894,572.9080000000001,474.6952000000002,14420.041902690666,11948.034719372266,0.2044489232059964,5.5919581519817,0.0009036149067445439,0.028524119525114532,7.567378451186531e+16,2.0653283980181965e+18,1.0513083338505623e-11,1.078619134321262e-11,8.937129970090457e-12,7.2349338132118365e-12,0.0,1.2447438868893852e-11,1.774801715171746e-11,2.853420849493008e-11,2.668514712180792e-11,False,no contrail
sfo_dfw,2023-05-05,daytime,GTF2035_wi,100,15,632.46,11308.08,632.46,11308.08,76.23937093168121,4574.362255900873,201733949.84748438,526.1400000000001,35.07599999999999,13009.486255782082,867.2990837188054,0.2182089285607452,5.74514656296733,0.00047710876328118615,0.01584507017467732,4.411628751635574e+16,1.3359878693339177e+18,1.276849120036567e-11,9.731095719324998e-12,6.487397146216665e-13,6.520399438932328e-12,0.0,1.246588742461508e-11,1.9288890639298e-11,2.9019986358622997e-11,1.9937630353919665e-11,False,no contrail
sfo_dfw,2023-05-05,nighttime,GTF1990,0,0,632.46,11308.08,632.46,11308.08,108.48909902410693,6509.345941446416,280103665.2063807,587.7600000000001,587.7600000000001,20569.533174970675,20569.533174970675,2.2261660142588022,89.00150410624927,0.007731684727963723,0.31068521031744434,6.608923456717955e+17,2.3619844252612755e+19,1.5938235767893745e-10,1.5386010814878067e-11,1.5386010814878067e-11,8.993838935265781e-12,0.0,1.0876352378381466e-13,1.6837619661420323e-10,1.8376220742908131e-10,1.8376220742908131e-10,False,no contrail
sfo_dfw,2023-05-05,nighttime,GTF2000,0,0,632.46,11308.08,632.46,11308.08,108.48909902410693,6509.345941446416,280103665.2063807,587.7600000000001,587.7600000000001,20569.533174970675,20569.533174970675,2.2295338565399136,89.18018820285869,0.00252112197609728,0.11238375040542324,9.502326923875611e+16,3.904472367702777e+18,1.6048703680977216e-10,1.5386010814878067e-11,1.5386010814878067e-11,8.993838935265781e-12,0.0,1.0876352378381466e-13,1.6948087574503795e-10,1.84866886559916e-10,1.84866886559916e-10,False,no contrail
sfo_dfw,2023-05-05,nighttime,GTF,0,0,632.46,11308.08,632.46,11308.08,90.66253292385343,5439.751975431206,234077967.25478023,587.7600000000001,587.7600000000001,17189.616242362612,17189.616242362612,2.2418227797954184,73.11568495086226,0.001438444148000114,0.05436578052137366,1.123047747414537e+17,3.511625921099571e+18,1.2649013285449127e-10,1.2857832949287234e-11,1.2857832949287234e-11,7.542265929595453e-12,0.0,1.0876352378381466e-13,1.3403239878408673e-10,1.4689023173337397e-10,1.4689023173337397e-10,False,no contrail
sfo_dfw,2023-05-05,nighttime,GTF2035,0,0,632.46,11308.08,632.46,11308.08,83.32400959319642,4999.440575591785,215130927.40829012,587.7600000000001,587.7600000000001,15798.232218870042,15798.232218870042,2.66061138904582,80.49713353678936,0.001361608290601204,0.0470005656151484,1.0853573974255018e+17,3.1312126693053276e+18,1.392658228699171e-10,1.1817077699714793e-11,1.1817077699714793e-11,6.945225392914842e-12,0.0,1.0876352378381466e-13,1.4621104826283195e-10,1.5802812596254675e-10,1.5802812596254675e-10,False,no contrail
sfo_dfw,2023-05-05,nighttime,GTF2035,20,0,632.46,11308.08,632.46,11308.08,82.80311955366456,4968.187173219872,214849254.30589342,576.0048000000002,477.26112000000023,15385.482038027305,12747.97083150834,2.6508912735663275,80.06222972414598,0.0011277351781920218,0.039443961608830985,8.74217267929521e+16,2.7044430520508175e+18,1.3833068387605992e-10,1.1508340564444426e-11,9.53548218196824e-12,6.768263045445947e-12,0.0,1.0876352378381466e-13,1.4509894692150587e-10,1.566072874859503e-10,1.5463442910347412e-10,False,no contrail
sfo_dfw,2023-05-05,nighttime,GTF2035,100,0,632.46,11308.08,632.46,11308.08,81.1907504071436,4871.445024428616,214835597.0223264,528.9840000000002,35.26559999999999,13854.389649474986,923.6259766316656,2.6503562649023777,78.48725971886299,0.0006376645215478119,0.023094883614360302,5.470940228185414e+16,1.8478108809465188e+18,1.356072700700272e-10,1.0363083457807288e-11,6.908722305204858e-13,6.0947110672274925e-12,0.0,1.0876352378381466e-13,1.4170198113725469e-10,1.5206506459506196e-10,1.4239285336777517e-10,False,no contrail
sfo_dfw,2023-05-05,nighttime,GTF2035_wi,0,15,632.46,11308.08,632.46,11308.08,76.3725977373278,4582.355864239667,197183355.1940971,584.6000000000001,584.6000000000001,14480.244530997348,14480.244530997348,0.2046222930876313,5.751306809337502,0.001089599794249791,0.03497627669213138,8.103944918603925e+16,2.3043604090839035e+18,1.0085509161103693e-11,1.0831222909186018e-11,1.0831222909186018e-11,6.373373781708853e-12,0.0,1.0876352378381466e-13,1.6458882942812547e-11,2.7290105851998564e-11,2.7290105851998564e-11,False,no contrail
sfo_dfw,2023-05-05,nighttime,GTF2035_wi,20,15,632.46,11308.08,632.46,11308.08,75.99509532292831,4559.705719375699,197184473.83440208,572.9080000000001,474.6952000000002,14120.496671762665,11699.840099460496,0.2046117815349644,5.722496988097253,0.0009080552592092932,0.02939166534229455,6.885479512643299e+16,2.0046059973952182e+18,1.0035100987034869e-11,1.0562131510478473e-11,8.75148039439645e-12,6.21505376207724e-12,0.0,1.0876352378381466e-13,1.6250154749112108e-11,2.681228625959058e-11,2.5001635143508558e-11,False,no contrail
sfo_dfw,2023-05-05,nighttime,GTF2035_wi,100,15,632.46,11308.08,632.46,11308.08,74.51676383641107,4471.005830184664,197175828.11697388,526.1400000000001,35.07599999999999,12715.540581045187,847.7027054030123,0.204551010777103,5.609608775902501,0.0005156050253266257,0.01726555165793508,4.39566710516293e+16,1.3777791846481746e+18,9.83691228258017e-12,9.5112243546218e-12,6.340816236414532e-13,5.5966658433429416e-12,0.0,1.0876352378381466e-13,1.5433578125923113e-11,2.4944802480544912e-11,1.6067659749564567e-11,False,no contrail
sfo_dfw,2023-08-06,daytime,GTF1990,0,0,632.46,11308.08,632.46,11308.08,105.76099677835069,6345.659806701042,273060087.14215255,587.7600000000001,587.7600000000001,20052.284989175292,20052.284989175292,2.1377927796426994,84.99583331486386,0.008326573977250269,0.30652037823210065,7.864730786024335e+17,2.554390149795211e+19,2.2457673280695006e-10,1.499910917190312e-11,1.499910917190312e-11,5.112941920376353e-12,0.0,0.0,2.296896747273264e-10,2.4468878389922953e-10,2.4468878389922953e-10,False,no contrail
sfo_dfw,2023-08-06,daytime,GTF2000,0,0,632.46,11308.08,632.46,11308.08,105.76099677835069,6345.659806701042,273060087.14215255,587.7600000000001,587.7600000000001,20052.284989175292,20052.284989175292,2.146422517176271,85.33181199002527,0.0024268512130466604,0.1032163417360289,9.470215982269406e+16,3.521509927048704e+18,2.2674002033669955e-10,1.499910917190312e-11,1.499910917190312e-11,5.112941920376353e-12,0.0,0.0,2.318529622570759e-10,2.46852071428979e-10,2.46852071428979e-10,False,no contrail
sfo_dfw,2023-08-06,daytime,GTF,0,0,632.46,11308.08,632.46,11308.08,85.4110997830252,5124.665986981511,220519502.08580142,587.7600000000001,587.7600000000001,16193.94451886158,16193.94451886158,2.153671546078884,67.4426630027147,0.0012937646224523542,0.04553343425014089,9.901705287718653e+16,2.862453857944551e+18,1.5879095573425245e-10,1.211307050010846e-11,1.211307050010846e-11,4.1454658131290475e-12,0.0,0.0,1.629364215473815e-10,1.7504949204748996e-10,1.7504949204748996e-10,False,no contrail
sfo_dfw,2023-08-06,daytime,GTF2035,0,0,632.46,11308.08,632.46,11308.08,76.44812649580152,4586.887589748091,197378359.87445012,587.7600000000001,587.7600000000001,14494.564783603968,14494.564783603968,2.4504437061283046,72.81939973554262,0.0012306590350449936,0.04038130508371592,8.457837291875768e+16,2.5087089617365386e+18,1.7090767316693803e-10,1.084193445813577e-11,1.084193445813577e-11,3.72681881401166e-12,0.0,0.0,1.746344919809497e-10,1.8547642643908547e-10,1.8547642643908547e-10,False,no contrail
sfo_dfw,2023-08-06,daytime,GTF2035,20,0,632.46,11308.08,632.46,11308.08,76.06853689488167,4564.112213692901,197375032.68114948,576.0048000000002,477.26112000000023,14134.142703364178,11711.146811358893,2.4503333025987333,72.45450575568007,0.0010138596693381834,0.03398191862918053,7.1880558533080296e+16,2.1717044072758098e+18,1.700499326971734e-10,1.0572338742116403e-11,8.75993781489645e-12,3.6341485746755778e-12,0.0,0.0,1.7368408127184896e-10,1.8425642001396536e-10,1.8244401908674542e-10,False,no contrail
sfo_dfw,2023-08-06,daytime,GTF2035,100,0,632.46,11308.08,632.46,11308.08,74.58701926755317,4475.2211560531905,197361728.20310175,528.9840000000002,35.26559999999999,12727.528967815273,848.5019311876848,2.449910006427224,71.03086773924167,0.000545337545045689,0.02006863388842917,4.58647275749983e+16,1.4694209881945887e+18,1.667034532693327e-10,9.520191667925825e-12,6.346794445283882e-13,3.2724856602877566e-12,0.0,0.0,1.6997593892962045e-10,1.7949613059754628e-10,1.7061061837414884e-10,False,no contrail
sfo_dfw,2023-08-06,daytime,GTF2035_wi,0,15,632.46,11308.08,632.46,11308.08,70.31207512960677,4218.7245077764055,181535934.2941265,584.6000000000001,584.6000000000001,13331.169444573443,13331.169444573443,0.18893444540193138,5.232358711139808,0.0009965798491257556,0.030303702624024986,6.813613987462709e+16,1.8709063314382566e+18,1.250162179118578e-11,9.971714744540936e-12,9.971714744540936e-12,3.4280135584913197e-12,0.0,0.0,1.59296353496771e-11,2.5901350094218036e-11,2.5901350094218036e-11,False,no contrail
sfo_dfw,2023-08-06,daytime,GTF2035_wi,20,15,632.46,11308.08,632.46,11308.08,71.67827502849005,4300.696501709403,185983620.21642315,572.9080000000001,474.6952000000002,13318.396926493682,11035.243167666194,0.1974694666776643,5.327930203254225,0.0008307561975599538,0.025645245781558672,6.263968008387266e+16,1.6604372192579935e+18,1.3129842375687874e-11,9.962160901017274e-12,8.254361889414313e-12,3.412007862306484e-12,0.0,0.0,1.6541850237994358e-11,2.6504011139011632e-11,2.479621212740867e-11,False,no contrail
sfo_dfw,2023-08-06,daytime,GTF2035_wi,100,15,632.46,11308.08,632.46,11308.08,70.28495959975771,4217.097575985463,185978220.1985349,526.1400000000001,35.07599999999999,11993.425506102658,799.5617004068437,0.1974168998166339,5.222992573140031,0.0004453396482817483,0.015191727133982643,3.81536428506528e+16,1.1119515510776641e+18,1.2870586744226122e-11,8.971082278564788e-12,5.98072151904319e-13,3.0725750459834228e-12,0.0,0.0,1.5943161790209544e-11,2.491424406877433e-11,1.6541233942113862e-11,False,no contrail
sfo_dfw,2023-08-06,nighttime,GTF1990,0,0,632.46,11308.08,632.46,11308.08,103.38688825583395,6203.213295350037,266930471.3122074,587.7600000000001,587.7600000000001,19602.154013306117,19602.154013306117,2.107989199236239,84.58876963368644,0.008141221057676095,0.3013183803345825,7.587711022295114e+17,2.471949914096825e+19,2.129215522086879e-10,1.4662411201952977e-11,1.4662411201952977e-11,4.872988306261518e-12,0.0,0.0,2.1779454051494941e-10,2.324569517169024e-10,2.324569517169024e-10,False,no contrail
sfo_dfw,2023-08-06,nighttime,GTF2000,0,0,632.46,11308.08,632.46,11308.08,103.38688825583395,6203.213295350037,266930471.3122074,587.7600000000001,587.7600000000001,19602.154013306117,19602.154013306117,2.111374035486284,84.75206072342876,0.002419306777198138,0.10303527393678509,9.464669093926245e+16,3.5001035443336274e+18,2.13769038011469e-10,1.4662411201952977e-11,1.4662411201952977e-11,4.872988306261518e-12,0.0,0.0,2.1864202631773052e-10,2.333044375196835e-10,2.333044375196835e-10,False,no contrail
sfo_dfw,2023-08-06,nighttime,GTF,0,0,632.46,11308.08,632.46,11308.08,88.87665601355386,5332.59936081323,229467083.0951541,587.7600000000001,587.7600000000001,16851.01398016981,16851.01398016981,2.2170032386723006,69.48661752522723,0.0013274226429141082,0.0466123579099284,1.0574310820441574e+17,3.0581378430865654e+18,1.7387011549525577e-10,1.2604558457167016e-11,1.2604558457167016e-11,4.3078941777065666e-12,0.0,0.0,1.7817800967296233e-10,1.9078256813012934e-10,1.9078256813012934e-10,False,no contrail
sfo_dfw,2023-08-06,nighttime,GTF2035,0,0,632.46,11308.08,632.46,11308.08,78.88071701342434,4732.843020805461,203658968.02827978,587.7600000000001,587.7600000000001,14955.783945745257,14955.783945745257,2.543168702529269,74.61537140685643,0.0012621536195855485,0.04100776802081175,9.808252701211395e+16,2.6380765930513695e+18,1.7919661339323806e-10,1.1186926391417452e-11,1.1186926391417452e-11,3.83777158939599e-12,0.0,0.0,1.8303438498263405e-10,1.942213113740515e-10,1.942213113740515e-10,False,no contrail
sfo_dfw,2023-08-06,nighttime,GTF2035,20,0,632.46,11308.08,632.46,11308.08,78.48910272951892,4709.346163771135,203655674.85228276,576.0048000000002,477.26112000000023,14583.903199966455,12083.805508543635,2.5430588393025673,74.24146271915467,0.0010373069689779957,0.0344734991305584,8.146753187700272e+16,2.2711795783534116e+18,1.7829605186284582e-10,1.0908759593574909e-11,9.038686520390638e-12,3.742341263301907e-12,0.0,0.0,1.8203839312614773e-10,1.9294715271972264e-10,1.9107707964653838e-10,False,no contrail
