Unnamed: 0,index,longitude,latitude,altitude,icao24,callsign,groundspeed,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,time,specific_humidity,air_pressure,rhi,fuel_flow_per_engine,thrust_setting,nox_ei,co_ei,hc_ei,nvpm_ei_m,nvpm_ei_n,co2,h2o,so2,sulphates,oc,nox,co,hc,nvpm_mass,nvpm_number,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,ei_nox_p3t3,ei_nvpm_number_p3t3_meem,ei_nvpm_mass_p3t3_meem
0,1,-46.394907633463504,-23.51553706799524,3924.3,e80338,SKX5563,150.732222092,-0.991632525057998,34610D,276.68442,1.2870411,1.6305294,156.08431131753758,75428.20154739513,0.2693863893062833,1.0978010411612011,65.86806246967207,116397.61659494467,2745.643374527332,2023-05-05 03:01:00,0.0030455741029823,0.6225043576468452,0.3742216237865331,0.5489005205806006,0.706713780918728,0.0180834808419456,0.0012937675653906,0.0002875039034201,0.0001018968125425,1052384697269537.8,208.07720934169404,81.47879327498435,0.0790416749636064,0.0016130954074205,0.0013173612493934,1.1911238457663953,0.0852179628183889,0.0189373250707531,0.0067117456140123,6.931854098187684e+16,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.4680843304567515,58.19880829747234,18.08348084194567,101.89681254253846,1052384697269537.8,20.396300195703,800.538135663775,1577.82499357422,0.304557410298,0.023310367359984,0.857163672026997,58.1986177503852,36.771778787942,36.66012765255137,0.3045574102982299,1.0,29.778971100383302,682985811175944.8,42.8540116816279
1,2,-46.47906033497935,-23.552313335871304,4716.780000000001,e80338,SKX5563,159.992222084,-0.991558332655109,34610D,272.5847,4.116404,-0.6299458,166.59660059430297,75362.33348492546,0.2681440316303535,1.03985031713091,62.3910190278546,120926.49318805714,3121.1347313635365,2023-05-05 03:02:00,0.0012256077464366,0.5609564736871223,0.1895011410351502,0.519925158565455,0.7067137809187282,0.0181944213956275,0.0013695537236482,0.0003043452719218,9.38923942107875e-05,926371932236107.0,197.09322910899263,77.17769053745614,0.0748692228334255,0.0015279433231311,0.001247820380557,1.135168491495403,0.0854478524318047,0.0189884116515121,0.005858042153776,5.779728885101338e+16,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.5033529501890645,60.46324659402857,18.194421395627547,93.8923942107875,926371932236107.0,21.019812528633,818.64,1637.74116024983,0.122560774644,0.0247086852519066,0.917943445720001,60.46297587135,37.1506389903595,37.105162615625,0.1225607746436599,1.0,34.74906032559587,666202968852037.2,41.80097059463763
2,3,-46.56394526643573,-23.588763738082665,5615.9400000000005,e80338,SKX5563,159.47777764,-0.9914771056486316,34610D,266.0886,5.788586,-0.060783494,177.25524082459253,75299.9424658976,0.2914440253784892,1.0019688566552525,60.11813139931513,89905.02107642892,1811.1609097761336,2023-05-05 03:03:00,0.0007156476256347,0.4971884686406126,0.170057704476653,0.5009844283276261,0.7067137809187279,0.0179763773247394,0.0014304319086304,0.0003178737574734,8.838448176214411e-05,795997176004622.4,189.91317709043648,74.36612854095283,0.0721417576791781,0.0014722807689628,0.0012023626279863,1.080706214092355,0.0859948934408155,0.0191099763201812,0.0053135098882369,4.785386282052966e+16,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.5420547379224293,44.95251053821446,17.976377324739445,88.3844817621441,795997176004622.4,16.7023733956553,777.894873212994,1546.01380567645,0.0715647625635,0.0228161876409092,0.695798283210891,44.9520109155608,30.4958170120994,30.47400836037273,0.07156476256347,0.9317695688762406,25.964913767494004,758303982084482.5,37.00944454478566
3,4,-46.65137093022184,-23.626355833926453,6137.910000000001,,,172.68185170266668,-0.9913857135001432,34610D,262.6117,8.308897,1.2169873,188.50860623184127,75239.82433449829,0.3014205601362865,0.972412000022561,58.34472000135366,82413.68874505714,1693.0511832296263,2023-05-05 03:04:00,0.0005059182032087,0.4629524664715891,0.1520008712673103,0.4862060000112805,0.706713780918728,0.0177850748793867,0.0014730630932193,0.0003273473540487,8.469030156054293e-05,741219249041160.5,184.3109704842762,72.17241864167448,0.0700136640016243,0.0014288502857474,0.001166894400027,1.0376652140409313,0.0859454537182121,0.0190989897151582,0.00494123193138,4.3246229544920136e+16,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.5802716751373848,41.20684437252857,17.785074879386794,84.69030156054292,741219249041160.5,15.7750067928122,771.483517101278,1535.62564126342,0.0505918203209,0.022642249200916,0.654649451734524,41.2068687860499,28.912739451169,28.898119366542964,0.05059182032087,0.8993059233688657,24.768977058884516,797330201406801.0,34.661514274756165
4,5,-46.75574200708161,-23.62904189804854,6625.59,,,185.88592576533333,-0.9913684952905712,34610D,259.41656,10.92891,1.1854581,197.25143261079347,75181.47961449694,0.2909656803622135,0.9452530645856724,56.71518387514035,86991.36578761494,1866.764555925953,2023-05-05 03:05:00,0.0003543185259297,0.4327152378881695,0.13276337822138,0.4726265322928362,0.7067137809187282,0.0175840208629434,0.0015156476213642,0.0003368105825253,8.131834837481795e-05,690159532447685.4,179.16326586156833,70.15668245354861,0.0680582206501684,0.0013889432785748,0.0011343036775028,0.997280976506142,0.0859602335355912,0.0191022741190202,0.0046119850805005,3.914252478595137e+16,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.6109118121445682,43.49568289380747,17.584020862943454,81.31834837481794,690159532447685.4,16.4927114504171,786.781600466567,1574.36656605996,0.035431852593,0.0235116279383522,0.700961849351024,43.4959443531042,29.8134119504168,29.80285224773988,0.03543185259297,0.9789199282579572,27.287113180843722,648157252188335.1,37.57443653743365
5,6,-46.86345418294269,-23.59291076660156,7162.8,e80338,SKX5563,199.089999828,-0.9914345672426944,34610D,256.04926,13.831261,0.3243748,208.0274057297441,75124.7644306218,0.3011412149996491,0.9125176758728232,54.75106055236938,79746.34416267354,1721.4400995348717,2023-05-05 03:06:00,0.0002195995911429,0.4012788685142464,0.104224323288909,0.4562588379364115,0.706713780918728,0.0173335186654593,0.0015677775826535,0.0003483950183674,7.74593795670821e-05,641513567865145.8,172.95860028493487,67.72706190328093,0.0657012726628432,0.0013408422992416,0.0010950212110473,0.9490285300381875,0.0858374853605136,0.0190749967467808,0.0042409831810262,3.512354819935112e+16,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.6485089866024777,39.87317208133677,17.33351866545931,77.45937956708211,641513567865145.8,15.5312347199603,780.490537266195,1565.48186527089,0.0219599591143,0.0233845397695247,0.658694456478294,39.8733621181221,28.1679461289514,28.1617618175704,0.02195995911429,0.9453004275546221,25.996028072032953,687667505807330.1,35.24087570234494
6,7,-46.975962320963504,-23.55821228027344,7658.1,e80338,SKX5563,206.292222044,-0.9914923927383702,34610D,252.39969,14.806696,0.6043733,216.27952878437912,75070.01337006943,0.2944461367153371,0.8908075090714709,53.44845054428825,82474.59731524042,2007.026533846136,2023-05-05 03:07:00,0.0003385732911534,0.3739586563801814,0.2119472911896731,0.4454037545357354,0.7067137809187282,0.0170834155951601,0.0016067379704003,0.0003570528823111,7.482387066727981e-05,595624716387315.9,168.84365526940658,66.11573332328457,0.0641381406531459,0.0013089416459825,0.0010689690108857,0.9130820935654408,0.0858776549485731,0.0190839233219051,0.0039992199508923,3.183521819678317e+16,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.6790914167816319,41.23729865762021,17.08341559516017,74.8238706672798,595624716387315.9,15.964835247457,793.163149904505,1603.75357451037,0.0338573291153,0.0243274967269452,0.69506488466361,41.237182279164,28.5711634232286,28.5614932644538,0.03385732911534,1.0,27.961293823698156,594170338621302.1,37.28127614878758
7,8,-47.09089799360794,-23.52314758300781,8237.220000000001,e80338,SKX5563,207.321110932,-0.9915461015533488,34610D,247.22359,16.762941,1.675098,223.54970111176632,75016.56491952515,0.298651809392446,0.8790461698724064,52.74277019234438,74263.99257840356,1764.264797225358,2023-05-05 03:08:00,0.0007105634581769,0.3439455476608665,0.6815083884347032,0.4395230849362032,0.706713780918728,0.016819888490109,0.0016342151057952,0.0003631589123989,7.313721868270952e-05,539498562559697.7,166.6144110376159,65.24280672793,0.0632913242308132,0.0012916596781798,0.0010548554038468,0.8871275132946819,0.0861930317698178,0.0191540070599595,0.0038574595174893,2.8454648704186264e+16,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.7092287857619695,37.13199628920178,16.819888490109086,73.13721868270952,539498562559697.7,14.719291338718,777.746492756178,1575.04622277091,0.0710563458177,0.0237952479799145,0.633166843014217,37.1316049021779,26.6089617367581,26.59006780622455,0.07105634581769,0.9310277278093531,24.98222161312628,712530259473759.9,34.68287987142481
8,9,-47.207303133877815,-23.48748779296875,8747.76,e80338,SKX5563,210.407777596,-0.9915962198476944,34610D,243.50285,18.056505,2.8471181,228.354197521335,74963.8221493328,0.2989683055938835,0.8588655025989574,51.531930155937445,70238.54197620545,1550.3662636236056,2023-05-05 03:09:00,0.000244725937786,0.319132970959831,0.318548077804676,0.4294327512994787,0.706713780918728,0.0167474813206217,0.001677815669991,0.0003728479266646,7.062649267750225e-05,491828209814516.5,162.78936736260638,63.74499760289463,0.0618383161871249,0.0012620064527984,0.0010306386031187,0.8630300377021485,0.0864610799205148,0.0192135733156699,0.0036395194878158,2.534485695688141e+16,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.7299854108850282,35.11927098810273,16.747481320621777,70.62649267750226,491828209814516.5,14.0353431292006,773.17364132505,1572.63318861015,0.0244725937786,0.0238293360471599,0.605208085109221,35.119564971368,25.3976058716648,25.391391939460725,0.0244725937786,0.9078249272826004,24.25360428734415,744597440448966.5,33.36192514731834
9,10,-47.32590553977269,-23.451004028320312,9197.34,e80338,SKX5563,214.008888704,-0.9916435979252056,34610D,239.6405,19.08693,2.9577677,233.24262138756205,74912.29021917685,0.3058979668478869,0.8482162606058743,50.89297563635246,65008.41324132317,1334.59634186741,2023-05-05 03:10:00,0.0001588067219988,0.2985023293677357,0.2905336263321216,0.4241081303029371,0.706713780918728,0.0166461407130914,0.0017038606317341,0.0003786356959409,6.920786954762117e-05,453382563044305.8,160.77091003523742,62.954610862168,0.0610715707636229,0.0012463585870127,0.001017859512727,0.8471716337506574,0.0867145376185882,0.0192698972485751,0.0035221944187309,2.307398773496089e+16,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.7515969781142545,32.504206620661584,16.64614071309144,69.20786954762116,453382563044305.8,13.1972854934383,762.489968924163,1554.22739632333,0.0158806721999,0.0235047334313827,0.565135338376947,32.5041997812555,24.0434693729561,24.039651714669297,0.01588067219988,0.8545266932384128,22.50677637387872,842387324709998.0,31.27920790109051
10,11,-47.446136474609375,-23.4138669806012,9585.96,e80338,SKX5563,216.581110924,-0.9916878784685564,34610D,235.79875,19.66909,2.4312496,236.9901729179044,74861.3972435405,0.3056368645050961,0.8460062939166868,50.760377635001205,62492.95155639206,1249.82182250268,2023-05-05 03:11:00,0.0001482397756167,0.2815518365974468,0.3886503228621957,0.4230031469583434,0.7067137809187279,0.0165971319336299,0.0017146263249359,0.0003810280722079,6.868166979969625e-05,420469448733968.9,160.3520329489688,62.7905871344965,0.0609124531620014,0.0012431112890204,0.0010152075527,0.8424766846089957,0.087035079756665,0.0193411288348144,0.003486307495635,2.134318800171704e+16,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.7698689214464718,31.24647577819603,16.59713193362998,68.68166979969625,420469448733968.9,12.7696801730565,756.801263569796,1548.12620470051,0.0148239775617,0.0234573463740541,0.54694686182698,31.2466798462859,23.3166553925277,23.31319944907246,0.01482397756167,0.8271097226929,21.669000091025165,843066973558088.5,30.43268573379682
11,12,-47.56718953450519,-23.376392429157875,9951.72,e80338,SKX5563,219.153333144,-0.9917282258375024,34610D,232.16068,20.275051,1.8537579,239.8964074556288,74810.6368659055,0.3266609268422267,0.844852199102882,50.69113194617292,53512.29816958759,726.3187333609026,2023-05-05 03:12:00,0.0001402550464284,0.2663187438419942,0.5234947721977763,0.422426099551441,0.706713780918728,0.0165546969242194,0.0017239508692212,0.0003831001931602,6.826162943928737e-05,390014569258344.1,160.13328581796026,62.70493021741592,0.0608293583354075,0.0012414154762328,0.0010138226389234,0.8391763261145099,0.0873890209804144,0.019419782440092,0.0034602592647676,1.977027999120452e+16,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.7853922921828942,26.7561490847938,16.554696924219424,68.26162943928736,390014569258344.1,11.3125255049718,731.144255340206,1495.24451511879,0.0140255046428,0.0224047823433045,0.471891889279213,26.7560822780942,21.0621054937512,21.059151841431937,0.01402550464284,0.7126165821019262,18.37424750392892,757634830417068.8,25.31603473034507
12,13,-47.690901322798254,-23.33807373046875,10165.08,e80338,SKX5563,226.35555536,-0.9917665302810204,34610D,230.13165,20.984991,1.2192212,242.10367110227216,74759.94573395934,0.3274980467055011,0.8425304818506943,50.55182891104166,52207.9241702344,595.3350587410297,2023-05-05 03:13:00,0.0001290909045641,0.2577456814554064,0.5890292047093705,0.4212652409253472,0.706713780918728,0.0165217639312276,0.0017315648938637,0.0003847921986363,6.787792441952694e-05,374189490199268.25,159.6932275299806,62.53261236295854,0.0606621946932499,0.0012380039733316,0.0010110365782208,0.8352053835600387,0.0875337722629682,0.0194519493917707,0.0034313532220925,1.8915963088863308e+16,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.7961050695392355,26.1039620851172,16.52176393122764,67.87792441952695,374189490199268.25,11.0874288249159,727.740891345262,1490.92549114543,0.0129090904564,0.022355112112727,0.462256381175569,26.1039598856392,20.6778824836401,20.67521350162712,0.01290909045641,0.6989722891418597,17.96837558707621,749239628015935.2,24.751701449881732
13,14,-47.818450927734375,-23.298324326337426,10340.34,e80338,SKX5563,231.4999998,-0.9918048030614002,34610D,228.55049,21.972307,0.47762936,244.5986539020486,74709.39390504829,0.2788177662947648,0.8388706576017364,50.33223945610418,67054.0083360671,1343.0352384333885,2023-05-05 03:14:00,0.0001156644450844,0.250871932964566,0.6180285770226698,0.4194353288008682,0.7067137809187279,0.0164861993462254,0.0017399312282895,0.0003866513840643,6.742112278323377e-05,363018739771148.25,158.9995444418331,62.26098020720088,0.060398687347325,0.0012326262723943,0.001006644789122,0.8297873332152879,0.0875746352194221,0.0194610300487604,0.0033934560963251,1.8271546137214604e+16,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.8070867162695343,33.52700416803355,16.486199346225455,67.42112278323377,363018739771148.25,13.4176556941512,773.433220032514,1605.03613251101,0.0115664445084,0.0249164091007497,0.598463409070118,33.5273132614567,24.0188466423964,24.01606883712125,0.0115664445084399,0.909147043808097,24.020236395232175,778718152800380.2,35.05499923054016
14,15,-47.94469197591144,-23.25866181971662,10736.58,e80338,SKX5563,226.35555536,-0.9918377540467832,34610D,225.29213,25.511293,-1.4345067,249.21171492123847,74659.06166559219,0.2751174149721452,0.8272236494721148,49.633418968326886,63002.04361945254,1004.697936636352,2023-05-05 03:15:00,8.385679169585322e-05,0.235877393998215,0.6217470111871405,0.4136118247360574,0.7067137809187282,0.0163689992040445,0.0017670703884799,0.000392682308551,6.603389453941328e-05,337563487172451.94,156.79197052094463,61.396539263820365,0.0595601027619922,0.0012155123012651,0.0009926683793665,0.8124493955865506,0.0877057449379474,0.019490165541766,0.003277487953785,1.6754429987239746e+16,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.8282332500795806,31.501021809726268,16.368999204044513,66.03389453941328,337563487172451.94,12.7700751457215,765.525938436109,1592.26136225368,0.00838567916959,0.0247014750607615,0.56716651308934,31.5014006561135,22.9608358081534,22.95891054757405,0.0083856791695853,0.869528349097203,22.662556536852982,854874889081415.4,33.459335334798254
15,16,-48.06903076171875,-23.219696044921875,11033.76,e80338,SKX5563,223.78333314,-0.9918636477904184,34610D,222.97034,28.10346,-3.358605,253.1767267394182,74609.42824662385,0.2710680598979734,0.8179612315689431,49.07767389413658,60420.76022549073,768.7555062641537,2023-05-05 03:16:00,7.168565253598663e-05,0.2251153851710997,0.6740192897139554,0.4089806157844715,0.7080923528118085,0.0162875394497453,0.0017909939105009,0.0003979986467779,6.506478056379555e-05,320308348531787.3,155.03637183157744,60.70908260704695,0.0588932086729638,0.0012019022178155,0.0009815534778827,0.7993545496524858,0.0878978150859479,0.0195328477968773,0.0031932280825035,1.57199886748125e+16,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.8457800515635747,30.21038011274537,16.287539449745324,65.06478056379555,320308348531787.3,12.362376684517,761.079838191938,1586.32098936635,0.0071685652536,0.0246232490628539,0.548583986163062,30.210527433062,22.279106415353,22.27750943755209,0.0071685652535986,0.847651467359994,21.952162643241593,886064820645830.8,32.34296212459139
16,17,-48.19247713955963,-23.18101501464844,11262.36,e80338,SKX5563,223.268888696,-0.9918837219890276,34610D,221.16533,29.596344,-5.115273,255.004729951704,74560.35057272972,0.26510050595627,0.8137507225507805,48.82504335304683,58141.12654667365,534.3832900335334,2023-05-05 03:17:00,7.070512814880231e-05,0.2171449573353787,0.8031291654701711,0.4068753612753902,0.7104030782614706,0.0162478394705755,0.0018088959069303,0.0004019768682067,6.463852647311308e-05,305253958977495.9,154.23831195227493,60.39657862771893,0.0585900520236561,0.0011957153474215,0.0009765008670609,0.7933014665441958,0.0883194210770248,0.0196265380171166,0.0031559788573268,1.4904037780765414e+16,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.855355998751302,29.070563273336827,16.24783947057553,64.63852647311309,305253958977495.9,11.9687007146969,755.983871340984,1578.30056472062,0.00707051281488,0.0244931096871497,0.529820207991851,29.0708542426062,21.6313981670454,21.62986882439833,0.0070705128148802,0.8232275956349221,21.19691721110092,865212446946864.1,31.164016146250223
17,18,-48.31752152876419,-23.14169311523437,11422.38,e80338,SKX5563,224.297777584,-0.991901246077582,34610D,219.87901,30.253738,-6.4986887,256.17931909909856,74511.52552937667,0.2606566660313528,0.8112581905693195,48.67549143415917,58065.80855345909,480.7776850144271,2023-05-05 03:18:00,7.174974405750068e-05,0.2117341687225124,0.9350398759343296,0.4056290952846597,0.71197839094628,0.01622259064937,0.0018206719853302,0.0004045937745178,6.438107067336726e-05,294931528453537.8,153.7658774405088,60.2115829040549,0.058410589720991,0.0011920528514487,0.0009735098286831,0.7896425721932835,0.0886221036263547,0.0196938008058566,0.0031337802540834,1.4355937086903652e+16,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.8618057010426552,29.032904276729543,16.22259064937007,64.38107067336726,294931528453537.8,11.9338450627331,757.010673030156,1584.19616277732,0.00717497440575,0.0246641510513245,0.530900600102226,29.0329452429808,21.5251925354113,21.523648219160396,0.00717497440575,0.8281042931128337,21.286479471069953,871054005982367.8,31.460402272972047
