Unnamed: 0,index,icao24,callsign,latitude,longitude,groundspeed,altitude,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,time,specific_humidity,air_pressure,rhi,fuel_flow_per_engine,thrust_setting,nox_ei,co_ei,hc_ei,nvpm_ei_m,nvpm_ei_n,co2,h2o,so2,sulphates,oc,nox,co,hc,nvpm_mass,nvpm_number,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,ei_nox_p3t3,ei_nvpm_number_p3t3_meem,ei_nvpm_mass_p3t3_meem
0,1,407463.0,BAW680,51.464630126953125,-0.5077465160472912,76.652222156,586.74,-0.3635929484302999,34610D,282.1086,8.372519,8.489636,105.81867152657124,68741.21593837376,0.2574267744474537,1.212112635248004,72.72675811488024,127178.543389934,1888.680556756433,2023-05-04 23:01:00,0.0073690939192172,0.9447202900687772,0.89691252438622,0.606056317624002,0.5408466185648337,0.0143813766520634,0.0009013565898038,0.0002003014644008,0.0001119886785111,1979097095304322.0,229.74382888490663,89.96299978810687,0.0872721097378562,0.0017810634640378,0.0014545351622976,1.0459109011336014,0.0655527426819167,0.014567276151537,0.0081445735336821,1.4393331573605952e+17,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.3142760887796848,63.589271694967,14.381376652063404,111.98867851110452,1979097095304322.0,21.6418338193355,739.851904198145,1413.28843449939,0.736909391922,0.01964527387796,0.813075167918631,63.589176958912,41.3878255385799,41.08506582980286,0.73690939192172,0.749460943231409,20.31963878067358,3751327940757818.0,86.83366375610267
1,2,407463.0,BAW680,51.4423828125,-0.5900697450380221,127.582222112,1165.86,-0.3643724767787966,34610D,279.43396,9.913417,9.016991,133.1910412986536,68668.48918025888,0.268174542127839,1.5144463277821154,90.86677966692692,143826.21647325673,3314.1345038440463,2023-05-04 23:02:00,0.0058613908601411,0.880809851588033,0.8191523702043279,0.7572231638910577,0.7073386383731212,0.0182292402547604,0.00093815280842,0.0002084784018711,0.0001651133291985,1672987447070949.8,287.04815696782214,112.40220644798862,0.1090401356003123,0.0022253088898022,0.0018173355933385,1.6564323577247906,0.0852469245366123,0.018943761008136,0.0150033165043613,1.5201898173853056e+17,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.3974592684106399,71.91310823662836,18.229240254760427,165.11332919859302,1672987447070949.5,24.8404156021251,775.28011894757,1496.55956532054,0.586139086014,0.0213624344730871,0.983720465526524,71.9126406753405,46.049080537419,45.780741716352296,0.5861390860141099,0.9185626750029822,26.16336025507867,2020070079883334.8,92.4332942822879
2,3,407463.0,BAW680,51.3767720885196,-0.60943603515625,148.674444316,2179.32,-0.3659890637599925,34610D,273.31018,8.367208,10.552266,155.0601514558611,68577.62240059196,0.2753140945456345,1.4364741771183651,86.1884506271019,139400.44366799586,3247.370477509979,2023-05-04 23:03:00,0.0041985443552001,0.7774093610102212,0.8474156263767534,0.7182370885591826,0.7073386383731212,0.0183109041729614,0.0009904519544034,0.0002201004343118,0.0001513461911891,1448545668379920.0,272.2693155310149,106.61511342572506,0.1034261407525222,0.002110737566378,0.001723769012542,1.5781884602488856,0.0853655193706144,0.0189701154156921,0.0130442937269044,1.2484790682026506e+17,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.4678746458631865,69.70022183399793,18.31090417296149,151.3461911891326,1448545668379920.0,24.7655985767681,784.77770663818,1529.22728273601,0.41985443552,0.0221462646965514,1.00538132918187,69.6997707703728,45.3973319183904,45.20752611480851,0.4198544355200099,0.9680347886400638,28.357002251465584,1676818083119772.8,92.37954836555038
3,4,407463.0,BAW680,51.306060791015625,-0.5404828045819272,162.564444304,3169.92,-0.3678972209401613,34610D,267.7816,7.078304,10.847583,183.5568829502863,68491.43394996486,0.3095800760541081,1.206628825090382,72.39772950542292,87771.8965404027,1325.433753830659,2023-05-04 23:04:00,0.0019691490379365,0.6860654157738573,0.5579448890025592,0.603314412545191,0.6348091410443569,0.0169071194664192,0.001051757315953,0.0002337238479895,0.0001133782765367,1359574463802672.8,228.70442750763092,89.55599139820815,0.0868772754065075,0.0017730056205409,0.0014479545901084,1.2240370618456913,0.0761448416657176,0.016921075925715,0.0082083297964983,9.84301042728663e+16,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.559548217376325,43.88594827020135,16.907119466419253,113.37827653674611,1359574463802672.8,18.375063838095,735.768981987991,1411.3945402118,0.196914903794,0.0195868505446361,0.690317384153011,43.8863378577641,35.2439195152819,35.17465537648754,0.19691490379365,0.7317265893622198,20.995632385019505,3323248565286016.0,71.8896836042059
4,5,407463.0,BAW680,51.216156005859375,-0.469962455130883,203.719999824,3573.78,-0.3700951803263946,34610D,264.85867,6.256384,10.67458,204.8620219130215,68419.03622045944,0.3147863166938741,1.3095144951532989,78.57086970919792,111007.78259701468,2745.30006527785,2023-05-04 23:05:00,0.001597424998791,0.6514159769489202,0.5536667997043129,0.6547572475766493,0.7073386383731212,0.018514764867484,0.0010694078278591,0.0002376461839687,0.0001330827679607,1285320014231335.0,248.2053774113562,97.19216583027784,0.0942850436510375,0.0019241845643068,0.0015714173941839,1.4547211780995266,0.0840243031087204,0.0186720673574934,0.0104564288219862,1.0098871137279464e+17,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.6279305088726904,55.50389129850734,18.51476486748408,133.08276796078437,1285320014231335.0,22.3503820795256,778.042534876895,1515.11225224862,0.159742499879,0.021804123178012,0.898995885897042,55.5034257025734,41.2305451843906,41.16478752373028,0.1597424998791,0.9325078162751054,27.886363287743826,1710194995466006.2,82.27625239736261
5,6,407463.0,BAW680,51.11584679555085,-0.3870391845703125,211.436666484,4411.9800000000005,-0.3724702415977345,34610D,258.63763,4.2012696,9.434987,225.1682373644481,68340.46535075024,0.3298374256585502,1.150422308402506,69.02533850415037,72832.60368469042,1469.0327850764097,2023-05-04 23:06:00,0.0010083623989305,0.584016359568902,0.5476855211301209,0.575211154201253,0.6452133381061311,0.0170307893511403,0.0011052516300541,0.0002456114733453,0.0001069076414152,1221728138478393.0,218.051044334611,85.38434372963401,0.0828304062049804,0.0016904164531628,0.001380506770083,1.175555999955344,0.0762903678967512,0.0169534150881669,0.0073793361373703,8.433019831851658e+16,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.6984229073340797,36.416301842345206,17.030789351140378,106.9076414152852,1221728138478393.0,20.52233147218525,764.089518978622,1480.72496635849,0.113860425746,0.0210511587840461,0.8087683241409,48.08367822900296,38.3148952427673,38.26999267425657,0.11386042574607,0.8623912285278922,24.97545445253714,2025740447009333.0,76.82785905597584
6,7,407463.0,BAW680,51.010345458984375,-0.3004166886613006,233.557777576,4861.56,-0.3749181230954166,34610D,255.29674,4.1691537,9.662703,243.18708296248732,68271.4400122461,0.334985125898364,1.2424868570060954,74.54921142036572,81328.79091267823,1962.1088815254493,2023-05-04 23:07:00,0.0006797835161304,0.5502644086780273,0.4748812628326972,0.6212434285030477,0.7165295874269892,0.0185710031113179,0.0011251191068152,0.0002500264681811,0.0001246700102302,1146431104036971.2,235.5009588769353,92.2173745269924,0.0894590537044388,0.0018256949735599,0.0014909842284073,1.384453637233909,0.0838767421670619,0.0186392760371248,0.0092940509504355,8.546553475373546e+16,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.759232966657773,40.66439545633912,18.57100311131792,124.67001023027052,1146431104036971.2,18.6942808648449,750.136503080349,1446.33768046836,0.067978351613,0.0202981943900803,0.718540762384758,40.6639307554325,35.399245301144,35.375197824782866,0.06797835161304,0.7959074690563027,23.25900982931577,2500475177690155.0,70.17626975261771
7,8,407463.0,BAW680,50.89504953158104,-0.2059173583984375,245.389999788,5463.54,-0.3775200894019734,34610D,250.56657,4.9811893,10.4576645,257.8862770864108,68196.89080082573,0.3387734315342353,1.1723488678698253,70.34093207218952,72829.31872928447,1534.873563183614,2023-05-04 23:08:00,0.0005278195573453,0.5075617624400697,0.5359997930778607,0.5861744339349126,0.6942504689268753,0.0179440858932209,0.0011486288305481,0.0002552508512329,0.0001134984722617,1098307494145710.0,222.20700441604663,87.01173297329844,0.0844091184866274,0.0017226350711556,0.0014068186414437,1.262203726912586,0.0807956225457444,0.0179545827879432,0.0079835883276589,7.725597284008008e+16,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.8126880717391646,36.41465936464223,17.944085893220908,113.49847226172056,1098307494145710.0,17.5202952074987,740.286159671274,1424.83678349711,0.0527819557345,0.0198678859502997,0.664692009669475,36.4141932974046,33.4555982117186,33.43794900827452,0.05278195573453,0.7513731341431256,21.766854303525523,2867502240470500.5,66.87323273880187
8,9,407463.0,BAW680,50.77340853416313,-0.1070404052734375,261.852221996,5935.9800000000005,-0.3802126357939449,34610D,246.73557,5.7831197,10.77305,269.9271538008863,68126.54986875353,0.3413189122320542,1.2066509231515354,72.39905538909213,74217.67530545502,1628.4173643353492,2023-05-04 23:09:00,0.0004577763783948,0.4759628928252322,0.638236013120967,0.6033254615757677,0.7294364703493534,0.0186028880558897,0.0011656611732747,0.0002590358162832,0.0001208690925517,1031068624578177.2,228.708615974142,89.55763151630697,0.0868788664669105,0.0017730380911614,0.0014479811077818,1.3468315227554393,0.0843927678488332,0.0187539484108518,0.0087508081264823,7.46483944607905e+16,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.8572113183783123,37.10883765272751,18.602888055889707,120.86909255173468,1031068624578177.4,17.8965254791206,746.708327044881,1442.80667608715,0.0457776378395,0.0202726504606412,0.687958274431048,37.1091548306601,33.9352900976959,33.919762431693904,0.04577763783948,0.780162374328817,22.656643228386233,2597865531324007.5,68.11037579827803
9,10,407463.0,BAW680,50.6448778055482,-0.0031177417652088,273.684444208,6438.900000000001,-0.3830048598817023,34610D,242.64163,6.643852,11.136968,280.16523585813377,68054.15081336444,0.3421526507644692,1.1911721870603569,71.47033122362141,75266.84216848321,1695.9140932771966,2023-05-04 23:10:00,0.0003868474953904,0.4440953957525199,0.7664551306640582,0.5955860935301784,0.7344433137340148,0.0185923717809778,0.0011838367623425,0.0002630748360761,0.0001190687917937,974294477257785.8,225.77477633542003,88.4087997236197,0.0857643974683456,0.0017502938258846,0.0014294066244724,1.3288029694191956,0.0846092055193217,0.0188020456709603,0.0085098859878965,6.963314899895903e+16,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.8971990255023848,37.6334210842416,18.592371780977807,119.06879179376146,974294477257785.8,18.1480320872744,751.799520414449,1459.70019513008,0.038684749539,0.0206811666273632,0.707013348649043,37.6339077225367,34.1863378110205,34.173118025902504,0.03868474953904,0.803633067711003,23.377187558658587,2394408037832887.5,69.56544104133171
