Unnamed: 0.1,Unnamed: 0,index,icao24,callsign,latitude,longitude,groundspeed,altitude,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,W3_no_water_injection,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,ei_mass_meem,ei_number_meem,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_waypoint,cocip_level,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_width,cocip_depth,cocip_rhi_1,cocip_air_temperature_1,cocip_specific_humidity_1,cocip_altitude_1,cocip_persistent_1,cocip_dT_dz,cocip_ds_dz,cocip_dz_max,cocip_rho_air_1,cocip_iwc_1,cocip_n_ice_per_m_1,cocip_ef,cocip_contrail_age,cocip_global_yearly_mean_rf,cocip_atr20,cocip_sdr_mean,cocip_sdr_min,cocip_sdr_max,cocip_rsr_mean,cocip_rsr_min,cocip_rsr_max,cocip_olr_mean,cocip_olr_min,cocip_olr_max,cocip_rf_sw_mean,cocip_rf_sw_min,cocip_rf_sw_max,cocip_rf_lw_mean,cocip_rf_lw_min,cocip_rf_lw_max,cocip_rf_net_mean,cocip_rf_net_min,cocip_rf_net_max,cocip_cocip,cocip_mean_contrail_altitude,cocip_mean_rhi,cocip_std_rhi,cocip_mean_n_ice_per_m,cocip_std_n_ice_per_m,cocip_mean_r_ice_vol,cocip_mean_width,cocip_mean_depth,cocip_mean_tau_contrail,cocip_mean_tau_cirrus,cocip_max_age,cocip_mean_rf_sw,cocip_mean_rf_lw,cocip_mean_rf_net,cocip_mean_olr,cocip_mean_sdr,cocip_mean_rsr,cocip_contrail_length,cocip_persistent_contrail_length,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_segment_length_km,accf_issr_nox_impact,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_segment_length_km,accf_sac_accf_contrail_cocip
0,0,2,adbb36,NKS2975,42.33370971679688,-71.06150540438568,102.8888888,701.0400000000001,-0.8940759771244182,34610D,279.26544,15.523237,1.6972388,115.3206744838582,68383.28148503162,0.3091609449193264,0.820114777187398,59.02121834179677,96.961768213582,1624.8589037396594,0.0024574313734478,93181.80291069952,0.3681732851001233,0.4918434861816397,0.6077566143343132,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,22.65077286536687,3.341953209932837,0.3442356137745579,48.48081001945183,15.86815377348033,17.04296568420181,1163158259999954.0,28.446417423339,800.395944863089,1253.62033609178,0.245743137345,0.0212879483810758,0.410057388593699,48.480884106791,19.2624193394899,19.215199305868605,17.63798121271127,0.6777180866576418,518566646931535.4,,,0.0010158478436715,5.99517414227987e-06,2.8440000000000003,35.8,2023-02-06 05:02:00,0.0024574313734478,0.3681735581470075,0.0,0,931.8180291069953,0.0024574313734478,15.523237,1.6972388,0.3681735581470075,1.2148776,0.0,1.1624020418791656,0.0,7725.93080288237,-0.8195006120311534,-0.5730783078084224,6.785231861526362,247.2902614703002,0.3904917944352158,inf,0.0,238.06176041207075,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.00240197,5.7375183e-07,6909.189,0.38202384,-215.20894,0.0,0.0,1.0,-8.04901147728065e-13,8.099482e-12,2.551642e-16,0.0,0.0,0.0,7.479999999999999e-16,9.583271909619209e-14,7.294581145191253e-12,704.4958766721334,7.725930802882369,3.646321099283137e-13,0.00240197,5.7375183e-07,6909.189,0.38202384,-215.20894,0.0,0.0,0.0,-8.04901147728065e-13,8.099482e-12,2.551642e-16,0.0,0.0,0.0,7.479999999999999e-16,9.583271909619209e-14,7.294581145191253e-12,704.4958766721334,7.725930802882369,0.0
1,1,3,adbb36,NKS2975,42.276880296610166,-71.11520456713299,152.789999868,1203.96,-0.8944725428294524,34610D,276.05963,14.99707,1.5347245,128.8321517451813,68324.26026668983,0.3095413721853257,1.576040255140774,94.87807519683652,166.9975833295298,3596.018619596332,0.0025125543080915,87673.12586169648,0.4572113790735262,0.7906506266403043,1.0,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,18.184483546326543,2.681983029474239,0.3867942589574444,83.49867103024043,22.0558106760931,36.28235538999999,1450000000000000.0,43.388313749217,890.744468625289,1602.72701322898,0.251255430809,0.0281975276851252,0.788020127570387,83.4987916647649,27.9464262388537,27.87638530685694,9.872241078523432,1.0,1113864760237606.0,21.284938705896653,1498292562048553.0,0.0041668708806338,2.378046488009755e-05,2.8440000000000003,35.8,2023-02-06 05:03:00,0.0025125543080915,0.4572117704729048,0.0,1,876.7312586169647,0.0025125543080915,14.99707,1.5347245,0.4572117704729048,1.3517448,0.0,1.1063843862837306,0.0,8772.56839360524,-0.9285345241436924,0.3712460605491279,6.387926349610782,246.55228067676305,0.4702033067694847,inf,0.0,237.85382261189824,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0024551803,2.8726456e-07,11786.183,0.46349347,-215.0815,0.0,0.0,1.0,-7.874126995545425e-13,7.358111e-12,2.330808e-16,0.0,0.0,0.0,7.48e-16,8.64001506571486e-14,6.570697679909009e-12,705.6502173970034,8.772568393605239,2.5890478984935035e-12,0.0024551803,2.8726456e-07,11786.183,0.46349347,-215.0815,0.0,0.0,0.0,-7.874126995545425e-13,7.358111e-12,2.330808e-16,0.0,0.0,0.0,7.48e-16,8.64001506571486e-14,6.570697679909009e-12,705.6502173970034,8.772568393605239,0.0
2,2,4,adbb36,NKS2975,42.20421225337659,-71.07598593068673,150.217777648,2316.48,-0.8949546286824815,34610D,269.1728,17.30387,12.377269,162.7575921740357,68229.38219149299,0.3688135457401911,1.107939409831288,84.40958509582445,110.721014151161,2418.9209257780176,0.0017035988913088,76420.53006165694,0.4775351777271127,0.7034132091318704,0.9450730105002562,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,21.15389270481357,3.1370461575632493,0.4948605930653426,55.35963156350902,20.370827118327725,35.81439305336474,1457030460153868.0,34.5287266898021,850.331621236157,1409.92645355702,0.170359889131,0.024326947631965,0.553969704915644,55.3605070755805,22.7718542127226,22.73312608432936,13.96980896589341,0.8793579964805844,891979219460679.4,20.669765594212592,1413026256933698.8,0.0018568543405038,1.331885448796416e-05,2.8440000000000003,35.8,2023-02-06 05:04:00,0.0017035988913088,0.4775351287564194,0.0,2,764.2053006165694,0.0017035988913088,17.30387,12.377269,0.4775351287564194,1.6482015,6.800392e-09,0.989057002993802,0.0,9611.46889465362,-0.8690383133027305,0.4947447928093282,6.086686877499671,245.96504586261037,0.4594022995735426,inf,0.0,237.248903974378,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0016693902,5.316983e-07,22559.102,0.45299235,-211.31215,0.0,0.0,1.0000000000000002,-7.48330793617855e-13,5.889283e-12,2.5192258000000004e-16,0.0,0.0,0.0,7.48e-16,6.783230207633086e-14,5.140952268540388e-12,707.1238157797329,9.61146889465362,6.345833454077883e-13,0.0016693902,5.316983e-07,22559.102,0.45299235,-211.31215,0.0,0.0,0.0,-7.48330793617855e-13,5.889283e-12,2.5192258000000004e-16,0.0,0.0,0.0,7.48e-16,6.783230207633086e-14,5.140952268540388e-12,707.1238157797329,9.61146889465362,0.0
3,3,5,adbb36,NKS2975,42.12930970272775,-71.01849933003268,167.1944443,3063.24,-0.895427289870123,34610D,265.29205,19.505613,17.752586,183.71019772910776,68144.97260639716,0.3962947431044793,0.77111201610841,61.69548988928678,73.3585865374532,1311.2777145126895,0.0010983964778968,69546.28509278147,0.3913224956518912,0.5141290824107232,0.7286557296791858,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,20.559940947923664,3.061408175465583,0.5626370952744237,36.67847553127652,16.553584639901636,23.42405578833968,1464347339880267.2,26.8984720218033,812.582259330051,1265.61919559756,0.10983964779,0.0211574618692041,0.385556008054205,36.6792932687266,18.2231692269007,18.203174923677995,16.927829851704164,0.7235392967953932,476795559789428.6,20.40544052002141,1358998775069649.0,0.0011294587778037,5.80499094838814e-06,2.8440000000000003,35.8,2023-02-06 05:05:00,0.0010983964778968,0.3913228782930901,0.0,3,695.4628509278148,0.0010983964778968,19.505613,17.752586,0.3913228782930901,2.0017893,2.440755e-09,0.9132551914064004,0.0,11080.285114414322,-0.8202005681753433,0.5720760683378078,5.788301283736471,245.35735951399548,0.3624764770973514,inf,0.0,236.14334644315204,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.001074488,3.9597916e-07,29806.434,0.37121126,-206.13174,0.0,0.0,1.0,-7.221128623414945e-13,5.1080203e-12,2.414609e-16,0.0,0.0,0.0,7.48e-16,5.800625915211483e-14,4.385907557507288e-12,708.6412365348265,11.080285114414322,2.2919153844433253e-13,0.001074488,3.9597916e-07,29806.434,0.37121126,-206.13174,0.0,0.0,0.0,-7.221128623414945e-13,5.1080203e-12,2.414609e-16,0.0,0.0,0.0,7.48e-16,5.800625915211483e-14,4.385907557507288e-12,708.6412365348265,11.080285114414322,0.0
4,4,6,adbb36,NKS2975,42.04761052535752,-70.94178665515989,199.089999828,3467.1000000000004,-0.8959214526138095,34610D,263.0319,22.663593,16.692762,192.51739465741096,68083.27711650787,0.4070074751767815,1.004954375691068,79.54247515491201,93.6973251042656,2576.206484943039,0.0010803631147912,66042.770723412,0.4460469044906228,0.6628539596242667,0.9641741891110184,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,22.267739893345905,3.31610373917135,0.5921380838720199,46.84865776827353,20.35109249139001,36.28235538999999,1450000000000000.0,32.2839802933778,850.863925491336,1368.16069120273,0.108036311479,0.0236899209024969,0.502477187845534,46.8486625521328,21.2105895124611,21.187699103862,15.759116322176956,0.8817266235090344,758380263600473.1,19.98180353823874,1327288876200292.2,0.0014897669682199,1.1411489291306388e-05,2.8440000000000003,35.8,2023-02-06 05:06:00,0.0010803631147912,0.4460467134624947,0.0,4,660.42770723412,0.0010803631147912,22.663593,16.692762,0.4460467134624947,2.3917232,9.421999e-09,0.874700373259883,0.0,12201.84212776877,-0.8219449188493326,0.5695669849787328,5.595919608315493,244.95064168277773,0.4041252737633232,inf,0.0,235.99858645765465,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.001056138,2.9605712e-07,33772.67,0.4220093,-199.83287,0.0,0.0,1.0,-7.079355198901785e-13,4.701923e-12,2.3375857000000004e-16,0.0,0.0,0.0,7.480000000000001e-16,5.2903592029879726e-14,3.993987189422234e-12,710.2963474268029,12.20184212776877,3.5877535605367053e-13,0.001056138,2.9605712e-07,33772.67,0.4220093,-199.83287,0.0,0.0,0.0,-7.079355198901785e-13,4.701923e-12,2.3375857000000004e-16,0.0,0.0,0.0,7.480000000000001e-16,5.2903592029879726e-14,3.993987189422234e-12,710.2963474268029,12.20184212776877,0.0
5,5,7,adbb36,NKS2975,41.9575784974179,-70.85792009220563,205.7777776,4259.58,-0.8964506188701038,34610D,258.23038,27.670462,13.402908,199.6714998560076,68003.73464135296,0.4140169842516508,0.99840128845088,79.29223126062033,91.2968193260116,1238.5861614524035,0.0011254197371503,59583.07384093393,0.6474628153250064,0.6607685938385027,1.0,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,20.41138374308101,3.038736187335138,0.6198257819783763,45.64891865612837,20.761684602316564,36.28235539,1450000000000000.0,31.4219859792896,852.711530304912,1394.56181378165,0.112541973715,0.0241964630926764,0.49920064422544,45.6484096630058,20.6311411016321,20.60794850963718,14.857998979850755,0.8905514492037347,755594199474737.6,17.696204685080716,1250096766010519.5,0.0016486587163454,1.169706518823796e-05,2.8440000000000003,35.8,2023-02-06 05:07:00,0.0011254197371503,0.6474622423441336,0.0,5,595.8307384093393,0.0011254197371503,27.670462,13.402908,0.6474622423441336,2.7414877,1.6148213e-07,0.803818539776955,0.0,12801.950611483831,-0.8650897885852082,0.5016170428579952,5.109167470071247,243.86332921637012,0.5595882264521848,inf,0.0,235.9592959729482,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0011001076,3.0258875e-07,41501.68,0.62415874,-192.93547,0.0,0.0,1.0,-6.79865343762196e-13,3.9379784e-12,2.3426205e-16,0.0,0.0,0.0,7.48e-16,4.333773146400239e-14,3.2581130317932897e-12,712.1179724158935,12.801950611483832,3.21775736599315e-13,0.0011001076,3.0258875e-07,41501.68,0.62415874,-192.93547,0.0,0.0,0.0,-6.79865343762196e-13,3.9379784e-12,2.3426205e-16,0.0,0.0,0.0,7.48e-16,4.333773146400239e-14,3.2581130317932897e-12,712.1179724158935,12.801950611483832,0.0
6,6,8,adbb36,NKS2975,41.858001708984375,-70.78041770241475,227.384444248,4640.58,-0.8970298617511268,34610D,255.48456,27.559761,13.553658,229.0549985972295,67924.44241009235,0.4323590668073497,1.15970427503931,76.75467823524279,96.5384879943502,2768.5015790024845,0.0010310976124819,56665.10718470681,0.7287279793963571,0.6396223186270232,1.0,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,18.282227157021307,2.7234833127807394,0.7148495335498627,48.26960848059839,20.69289445304696,36.28235539,1450000000000000.0,34.3872277109075,875.120042104568,1490.9486193073,0.103109761248,0.0258982041604229,0.579852137519655,48.2692439971751,22.3896658597577,22.366603708074976,12.27967151522376,0.9975409077245536,791445838618610.6,21.12748207289827,1260958210671417.0,0.0025919215605089,1.6784155957960383e-05,2.8440000000000003,35.8,2023-02-06 05:08:00,0.0010310976124819,0.7287290096001177,0.0,6,566.6510718470681,0.0010310976124819,27.559761,13.553658,0.7287290096001177,3.026307,5.1449695e-07,0.7726690283748047,0.0,12932.714296879942,-0.96828920219839,-0.2498319853541684,5.015554703124348,243.6437397890636,0.6130164629838449,inf,0.0,236.14054694894705,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0010082168,3.1939197e-07,45279.527,0.714757,-186.03479,0.0,0.0,1.0,-6.663396942128637e-13,3.5722991e-12,2.355573e-16,0.0,0.0,0.0,7.48e-16,3.876103018523311e-14,2.905959452378494e-12,714.1298650364331,12.932714296879942,5.240948751568588e-13,0.0010082168,3.1939197e-07,45279.527,0.714757,-186.03479,0.0,0.0,0.0,-6.663396942128637e-13,3.5722991e-12,2.355573e-16,0.0,0.0,0.0,7.48e-16,3.876103018523311e-14,2.905959452378494e-12,714.1298650364331,12.932714296879942,0.0
7,7,9,adbb36,NKS2975,41.74562615863347,-70.81927632176598,209.378888708,5494.02,-0.8977569230107946,34610D,249.19853,28.141788,13.997706,241.98993434349848,67847.6877318571,0.4485865077956654,1.013973022891708,74.48013262163089,82.894123400808,2072.805420344404,0.0008659155250448,50547.32103053465,1.0020771396953727,0.620667771846924,1.0,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,17.98501266252541,2.682178397696203,0.7646835654057851,41.44715248669305,20.506957246997835,36.28235539,1450000000000000.0,31.1717957754768,859.34567010155,1436.71924449647,0.0865915525045,0.0247245537669672,0.506986511445854,41.447061700404,20.5053857078385,20.48764513784204,13.178278662713366,0.9220907036703626,733637980027524.4,19.80209480374201,1193579301828306.2,0.0020991470470374,1.2527721871670496e-05,2.8440000000000003,35.8,2023-02-06 05:09:00,0.0008659158515167,1.0020781124777187,1.0,7,505.4732103053465,0.0008659158515167,28.141788,13.997706,1.0020781124777187,3.2331321,2.1495634e-05,0.7066349535680927,0.0,12430.578898437592,-0.7042767810084202,-0.7099255001283007,4.605066335176072,242.63576171186835,0.7922118087513802,inf,0.0,236.84245023465417,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0008463714,8.58982e-07,53570.46,0.9794028,-181.3323,0.0,0.0,1.0,-6.360880038432907e-13,2.8307545e-12,2.771507e-16,0.0,-0.0,0.0,7.479999999999998e-16,2.9555814311609314e-14,2.1946664321544216e-12,716.4001107997703,12.430578898437592,2.80278015872968e-13,0.0008463714,8.58982e-07,53570.46,0.9794028,-181.3323,0.0,0.0,0.0,-6.360880038432907e-13,2.8307545e-12,2.771507e-16,0.0,-0.0,0.0,7.479999999999998e-16,2.9555814311609314e-14,2.1946664321544216e-12,716.4001107997703,12.430578898437592,0.0
8,8,10,adbb36,NKS2975,41.6669528767214,-70.9253710369731,213.49444426,6134.1,-0.8982599833773344,34610D,245.03448,29.35386,15.520207,242.68762399000727,67773.20759923547,0.4577371517901563,0.85065125835143,69.46819800025294,70.7568546925388,1923.7752208915915,0.0006690615607355,46319.52510881937,1.079353672933791,0.5789016500021078,0.963676579058248,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,18.526816241189422,2.766626855588623,0.7733769856598242,35.37790293576707,19.228065376813586,36.28235539,1450000000000000.0,27.5994379859442,839.705884355129,1356.64471942464,0.0669061560736,0.0232066610357705,0.425325629175715,35.3784273462694,18.3277391142191,18.315484927288026,15.172303946915871,0.8342562434465051,624689697094605.6,17.170850446287726,1127839148573453.8,0.0014839902720546,8.36274978568138e-06,2.8440000000000003,35.8,2023-02-06 05:10:00,0.0006690621391167,1.0793560753942402,1.0,8,463.1952510881937,0.0006690621391167,29.35386,15.520207,1.0793560753942402,2.9337287,5.1916715e-05,0.6585357348953615,0.0,12894.637238011368,-0.7060505909466769,-0.7081613961688737,4.29037931574131,241.80758481806544,0.818853328574845,inf,0.0,236.37887673401207,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.00063580216,8.9163217e-07,59821.33,1.0144655,-181.27011,0.0,0.0,1.0000000000000002,-6.13171369732347e-13,2.422102e-12,2.796675e-16,0.0,-0.0,0.0,7.48e-16,2.4543765566688013e-14,1.808930622190518e-12,717.9853682660939,12.894637238011368,1.3701110341396825e-13,0.00063580216,8.9163217e-07,59821.33,1.0144655,-181.27011,0.0,0.0,0.0,-6.13171369732347e-13,2.422102e-12,2.796675e-16,0.0,-0.0,0.0,7.48e-16,2.4543765566688013e-14,1.808930622190518e-12,717.9853682660939,12.894637238011368,0.0
9,9,11,adbb36,NKS2975,41.58511404263771,-71.0350426962209,218.124444256,6728.46,-0.8987831703718704,34610D,241.03284,30.829672,17.468092,240.8573663967113,67703.73940123522,0.4580227554986916,0.865614808835272,70.65804765026354,72.5939180451572,2192.1419270289034,0.0005040134358525,42654.61853884109,1.136003730290234,0.5888170637521961,1.0,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,17.614662377157455,2.6333213300675244,0.77388961513538,36.29669720047077,19.84936172558569,36.28235539,1450000000000000.0,27.3154830537783,842.488412180187,1385.05045640352,0.0504013435853,0.0240018216189883,0.432807404417636,36.2969590225786,18.0322731869332,18.023189257390563,14.661141387763108,0.8459512768205084,669438114757214.0,14.568938000401236,1063440419457002.4,0.0015888773252591,9.03536073325302e-06,2.8440000000000003,35.8,2023-02-06 05:11:00,0.0005040136393189,1.1360049110853678,1.0,9,426.54618538841095,0.0005040136393189,30.829672,17.468092,1.1360049110853678,2.44259,5.6828172e-05,0.6164988818908064,0.0,13073.016020263154,-0.7085019961968824,-0.7057088077847923,3.952434274264076,240.8559817785138,0.8283466397398174,inf,0.0,235.5982784051055,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.000469736,6.222814e-07,65624.22,1.023586,-180.8195,0.0,0.0,1.0,-5.918580417082849e-13,2.1014113e-12,2.5890502e-16,0.0,-0.0,0.0,7.48e-16,2.0631096744230804e-14,1.509553209475648e-12,719.6344112399382,13.073016020263154,1.2457036048552796e-13,0.000469736,6.222814e-07,65624.22,1.023586,-180.8195,0.0,0.0,0.0,-5.918580417082849e-13,2.1014113e-12,2.5890502e-16,0.0,-0.0,0.0,7.48e-16,2.0631096744230804e-14,1.509553209475648e-12,719.6344112399382,13.073016020263154,0.0
