longitude,latitude,altitude,time,icao24,callsign,groundspeed,cos_sza
-46.317469278971345,-23.478062516551915,2910.84,2023-08-06 13:00:00,,,,0.6231471737521115
-46.394907633463504,-23.51553706799524,3924.3,2023-08-06 13:01:00,e80338,SKX5563,150.732222092,0.6241975235011388
-46.47906033497935,-23.552313335871304,4716.780000000001,2023-08-06 13:02:00,e80338,SKX5563,159.992222084,0.625191974890304
-46.56394526643573,-23.588763738082665,5615.9400000000005,2023-08-06 13:03:00,e80338,SKX5563,159.47777764,0.6261765505895402
-46.651370930221844,-23.626355833926453,6137.910000000001,2023-08-06 13:04:00,,,,0.627121519151856
-46.75574200708161,-23.62904189804854,6625.59,2023-08-06 13:05:00,,,,0.6282811055242865
-46.86345418294269,-23.59291076660156,7162.8,2023-08-06 13:06:00,e80338,SKX5563,199.089999828,0.6298083091740656
-46.975962320963504,-23.55821228027344,7658.1,2023-08-06 13:07:00,e80338,SKX5563,206.292222044,0.6312778966063217
-47.09089799360794,-23.52314758300781,8237.220000000001,2023-08-06 13:08:00,e80338,SKX5563,207.321110932,0.6327278065253386
-47.207303133877815,-23.48748779296875,8747.76,2023-08-06 13:09:00,e80338,SKX5563,210.407777596,0.6341682629673775
-47.32590553977269,-23.451004028320312,9197.34,2023-08-06 13:10:00,e80338,SKX5563,214.00888870400001,0.6355959325766289
-47.446136474609375,-23.4138669806012,9585.960000000001,2023-08-06 13:11:00,e80338,SKX5563,216.581110924,0.6370137546194907
-47.56718953450519,-23.376392429157875,9951.720000000001,2023-08-06 13:12:00,e80338,SKX5563,219.153333144,0.6384249922207521
-47.690901322798254,-23.33807373046875,10165.08,2023-08-06 13:13:00,e80338,SKX5563,226.35555536,0.6398204181010165
-47.818450927734375,-23.298324326337426,10340.34,2023-08-06 13:14:00,e80338,SKX5563,231.4999998,0.641196994554508
-47.94469197591144,-23.25866181971662,10736.58,2023-08-06 13:15:00,e80338,SKX5563,226.35555536,0.6425797561677503
-48.06903076171875,-23.219696044921875,11033.76,2023-08-06 13:16:00,e80338,SKX5563,223.78333314,0.6439669552573833
-48.19247713955963,-23.18101501464844,11262.36,2023-08-06 13:17:00,e80338,SKX5563,223.268888696,0.6453548045093448
-48.31752152876419,-23.14169311523437,11422.380000000001,2023-08-06 13:18:00,e80338,SKX5563,224.297777584,0.646733415720936
-48.44066827947444,-23.102783203125,11567.16,2023-08-06 13:19:00,e80338,SKX5563,226.35555536,0.6481191153683374
-48.56735229492188,-23.06244413731463,11567.16,2023-08-06 13:20:00,e80338,SKX5563,228.92777758,0.6494887880500906
-48.69389851888019,-23.022129899364412,11567.16,2023-08-06 13:21:00,e80338,SKX5563,228.92777758,0.6508559780291389
-48.8201904296875,-22.981815661414203,11567.16,2023-08-06 13:22:00,e80338,SKX5563,228.92777758,0.6522218129133758
-48.94638893821019,-22.941421508789062,11567.16,2023-08-06 13:23:00,e80338,SKX5563,228.92777758,0.6535858575523382
-49.07272338867188,-22.90090787208686,11574.78,2023-08-06 13:24:00,e80338,SKX5563,229.442222024,0.6549467581144661
-49.19921875,-22.860081559520665,11574.78,2023-08-06 13:25:00,e80338,SKX5563,228.92777758,0.656306313629476
-49.32456831498576,-22.81951904296875,11574.78,2023-08-06 13:26:00,e80338,SKX5563,229.442222024,0.6576684644628177
-49.45111083984375,-22.778640747070312,11574.78,2023-08-06 13:27:00,e80338,SKX5563,228.92777758,0.6590214738633419
-49.577353737571,-22.737533569335938,11582.400000000001,2023-08-06 13:28:00,e80338,SKX5563,227.898888692,0.6603757234495812
-49.702647816051126,-22.696563720703125,11582.400000000001,2023-08-06 13:29:00,e80338,SKX5563,227.384444248,0.6617322637380467
-49.82744251598007,-22.65582275390625,11582.400000000001,2023-08-06 13:30:00,e80338,SKX5563,227.384444248,0.6630867229086584
-49.95178777521306,-22.614990234375,11582.400000000001,2023-08-06 13:31:00,e80338,SKX5563,226.35555536,0.6644419744121761
-50.0762939453125,-22.57401805813032,11590.02,2023-08-06 13:32:00,e80338,SKX5563,225.841110916,0.6657939566479878
-50.200042724609375,-22.53305208885064,11590.02,2023-08-06 13:33:00,e80338,SKX5563,225.841110916,0.6671479329873523
-50.3240966796875,-22.492272328522237,11590.02,2023-08-06 13:34:00,e80338,SKX5563,225.841110916,0.6684941911916268
-50.44782049005681,-22.45101928710937,11597.640000000001,2023-08-06 13:35:00,e80338,SKX5563,226.35555536,0.6698441618026206
-50.57200113932288,-22.409642106395665,11605.26,2023-08-06 13:36:00,e80338,SKX5563,225.841110916,0.6711884935994188
-50.69511413574216,-22.368629584878192,11597.640000000001,2023-08-06 13:37:00,,,,0.6725332471311868
-50.81858032511105,-22.327231216928027,11597.640000000001,2023-08-06 13:38:00,,,,0.6738757693159102
-50.94273885091144,-22.285580392611223,11597.640000000001,2023-08-06 13:39:00,e80338,SKX5563,225.841110916,0.6752122697865789
-51.064081070270944,-22.244780129488735,11597.640000000001,2023-08-06 13:40:00,,,,0.6765566160386347
-51.189557185494266,-22.20218626539781,12062.460000000001,2023-08-06 13:41:00,,,,0.677886092175249
-51.31324304478834,-22.160116676350416,12062.460000000001,2023-08-06 13:42:00,,,,0.6792193631777608
-51.43692890408241,-22.118047087303022,12062.460000000001,2023-08-06 13:43:00,,,,0.6805489728098181
-51.56061476337647,-22.07597749825563,12062.460000000001,2023-08-06 13:44:00,,,,0.6818749115837873
-51.68430062267054,-22.033907909208235,12062.460000000001,2023-08-06 13:45:00,,,,0.6831971700374996
-51.807751725046245,-21.99153968261334,12062.460000000001,2023-08-06 13:46:00,,,,0.6845204406012543
-51.93107013872815,-21.94900266088186,12062.460000000001,2023-08-06 13:47:00,,,,0.6858426503928816
-52.05438855241005,-21.90646563915038,12062.460000000001,2023-08-06 13:48:00,,,,0.6871611281008573
-52.17770696609196,-21.8639286174189,12062.460000000001,2023-08-06 13:49:00,,,,0.6884758642263968
-52.30102537977386,-21.82139159568742,12062.460000000001,2023-08-06 13:50:00,,,,0.6897868492970451
-52.424113769384405,-21.778565099890237,12062.460000000001,2023-08-06 13:51:00,,,,0.691098611739455
-52.54706577304196,-21.73556696902859,12062.460000000001,2023-08-06 13:52:00,,,,0.6924092754071577
-52.67001777669951,-21.69256883816694,12062.460000000001,2023-08-06 13:53:00,,,,0.6937161357411332
-52.792969780357055,-21.649570707305294,12062.460000000001,2023-08-06 13:54:00,,,,0.6950191832373366
-52.91592178401461,-21.606572576443646,12062.460000000001,2023-08-06 13:55:00,,,,0.6963184084188553
-53.04198941317472,-21.562323489431606,12188.19,2023-08-06 13:56:00,,,,0.6976056828930941
-53.16364872920049,-21.519367036365328,12237.720000000001,2023-08-06 13:57:00,,,,0.6989055294693269
-53.28747003728693,-21.475677490234375,12268.2,2023-08-06 13:58:00,,,,0.7001945582023483
-53.409372965494754,-21.43237097788665,12268.2,2023-08-06 13:59:00,e80338,SKX5563,227.384444248,0.7014885641513093
-53.53251139322913,-21.388518769862287,12260.58,2023-08-06 14:00:00,e80338,SKX5563,226.869999804,0.702776061051364
-53.65473429361976,-21.34494587526484,12268.2,2023-08-06 14:01:00,e80338,SKX5563,227.384444248,0.7040628428692663
-53.777720133463504,-21.30095401052705,12275.820000000002,2023-08-06 14:02:00,e80338,SKX5563,226.869999804,0.7053449770524627
-53.89907559481532,-21.257354736328125,12275.820000000002,2023-08-06 14:03:00,e80338,SKX5563,226.869999804,0.7066298092459162
-54.022064208984375,-21.21376166909431,12275.820000000002,2023-08-06 14:04:00,e80338,SKX5563,227.384444248,0.707900001798662
-54.14438883463538,-21.169676699880824,12283.44,2023-08-06 14:05:00,e80338,SKX5563,227.384444248,0.7091755628757516
-54.266611735026,-21.124707238148854,12275.820000000002,2023-08-06 14:06:00,e80338,SKX5563,227.384444248,0.7104568079535472
-54.38916570490056,-21.080337524414062,12283.44,2023-08-06 14:07:00,e80338,SKX5563,227.898888692,0.7117258441654613
-54.511922200520814,-21.035792463916835,12283.44,2023-08-06 14:08:00,e80338,SKX5563,227.898888692,0.7129913983283019
-54.6344212123326,-20.99116516113281,12283.44,2023-08-06 14:09:00,e80338,SKX5563,227.898888692,0.7142554395829334
-54.755859375,-20.946807861328125,12283.44,2023-08-06 14:10:00,e80338,SKX5563,227.898888692,0.7155194116329764
-54.87835693359375,-20.902001332428483,12291.060000000001,2023-08-06 14:11:00,e80338,SKX5563,227.384444248,0.7167772369865667
-55.00050136021207,-20.857223510742188,12283.44,2023-08-06 14:12:00,e80338,SKX5563,227.384444248,0.7180329491446497
-55.12184143066406,-20.8125,12291.060000000001,2023-08-06 14:13:00,e80338,SKX5563,228.413333136,0.7192890466399998
-55.24568285260881,-20.766815185546875,12291.060000000001,2023-08-06 14:14:00,e80338,SKX5563,228.92777758,0.7205353413279851
-55.366941179547965,-20.721908569335938,12298.68,2023-08-06 14:15:00,,,,0.721785637460488
-55.49071720668246,-20.675949096679688,12298.68,2023-08-06 14:16:00,e80338,SKX5563,229.956666468,0.7230270745055165
-55.61426435198104,-20.630035400390625,12298.68,2023-08-06 14:17:00,e80338,SKX5563,229.956666468,0.7242654361525181
-55.73678152901783,-20.5843505859375,12298.68,2023-08-06 14:18:00,e80338,SKX5563,230.985555356,0.7255036891385818
-55.85983821323941,-20.538345336914062,12306.300000000001,2023-08-06 14:19:00,e80338,SKX5563,231.4999998,0.7267378390324589
