,Unnamed: 0,index,longitude,latitude,altitude,groundspeed,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,rhi_emissions,fuel_flow_per_engine,thrust_setting,nox_ei,co_ei,hc_ei,nvpm_ei_m,nvpm_ei_n,co2,h2o,so2,sulphates,oc,nox,co,hc,nvpm_mass,nvpm_number,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,ei_nox_p3t3,ei_nvpm_number_p3t3_meem,ei_nvpm_mass_p3t3_meem,ei_nox,ei_co2,wingspan,time,issr_air_pressure,issr_specific_humidity,issr_rhi,issr_issr,cocip_waypoint,cocip_level,cocip_air_pressure,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_width,cocip_depth,cocip_rhi_1,cocip_air_temperature_1,cocip_specific_humidity_1,cocip_altitude_1,cocip_persistent_1,cocip_dT_dz,cocip_ds_dz,cocip_dz_max,cocip_rho_air_1,cocip_iwc_1,cocip_n_ice_per_m_1,cocip_ef,cocip_contrail_age,cocip_global_yearly_mean_rf,cocip_atr20,cocip_sdr_mean,cocip_sdr_min,cocip_sdr_max,cocip_rsr_mean,cocip_rsr_min,cocip_rsr_max,cocip_olr_mean,cocip_olr_min,cocip_olr_max,cocip_rf_sw_mean,cocip_rf_sw_min,cocip_rf_sw_max,cocip_rf_lw_mean,cocip_rf_lw_min,cocip_rf_lw_max,cocip_rf_net_mean,cocip_rf_net_min,cocip_rf_net_max,cocip_cocip,cocip_mean_contrail_altitude,cocip_mean_rhi,cocip_std_rhi,cocip_mean_n_ice_per_m,cocip_std_n_ice_per_m,cocip_mean_r_ice_vol,cocip_mean_width,cocip_mean_depth,cocip_mean_tau_contrail,cocip_mean_tau_cirrus,cocip_max_age,cocip_mean_rf_sw,cocip_mean_rf_lw,cocip_mean_rf_net,cocip_mean_olr,cocip_mean_sdr,cocip_mean_rsr,cocip_contrail_length,cocip_persistent_contrail_length,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_nox_impact,accf_issr_co2_impact,accf_issr_contrails_atr20,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_nox_impact,accf_sac_co2_impact,accf_sac_contrails_atr20
100,100,100,1.448605186060855,48.75993114406779,11262.36,247.447777564,34610D,216.66191,42.25852,3.5979104,230.92651388387432,62947.88135736642,0.3442730916350957,0.4747230657042189,28.483383942253138,30524.53606579137,-25.006581035079623,2.503321341834909e-05,0.5067464654755565,0.2373615328521094,0.5295513005541713,0.0113023366235622,0.0005920836200995,0.0001194762087368,2.5668488497097623e-05,1570285135989074.5,89.97900987357765,35.23394593656713,0.0341800607307037,0.0006975522598102,0.000569667678845,0.3219287934935136,0.0168645450772148,0.0034030867254156,0.0007311254130801,4.472703442718999e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7825997480567433,15.262268032895683,11.302336623562288,25.66848849709762,1570285135989074.5,9.62568150048353,686.614777731315,1278.05659164259,0.00250332134183,0.0167328842191339,0.205631318000163,15.2617562483163,12.2890540152681,12.288746388457112,0.0025033213418349,0.4339212177921092,10.94957002098598,416945821710317.8,4.199668796789707,0.0113023366235622,3.16,35.8,2024-06-07 11:03:00,21714.495733537875,2.480632057812502e-05,0.5021536850054954,0.0,100,217.14495733537876,21714.495733537875,2.480632057812502e-05,41.24575,3.5264034,0.5021536850054954,0.0,0.0,0.3491480571977947,1167.8727986624233,14957.799186743112,0.9010695431756964,0.43367462268518975,1.5331461398486776,230.4986055773416,0.2881348474244616,0.0,1.0,222.17347233499504,28.117254249628648,57.33931655424107,0.48159574096643865,217.15875,2.5271878816027954e-05,11233.69034172288,0.0,0.010836488591606042,0.006055986,114.67863310848215,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,14957.799186743112,0.0,2.42581e-05,4.299722e-06,112639.91,0.46807098,-270.2231,0.0,0.0,1.0,-4.004013321272334e-13,1.8618954e-12,5.423744e-16,0.0,0.0,0.0,7.480000000000001e-16,2.0289797917764857e-14,1.4614941140003853e-12,1220.8010043078207,4.704970368180119e-13,6.732560495662491e-14,0.0,2.42581e-05,4.299722e-06,112639.91,0.46807098,-270.2231,0.0,0.0,1.0,-4.004013321272334e-13,1.8618954e-12,5.423744e-16,0.0,0.0,0.0,7.480000000000001e-16,2.0289797917764857e-14,1.4614941140003853e-12,1220.8010043078207,4.704970368180119e-13,6.732560495662491e-14,0.0
101,101,101,1.5373112605168269,48.881103515625,11254.74,253.106666448,34610D,216.75217,42.064075,3.3522346,228.6501968288977,62919.39797342417,0.3433325470551513,0.5174321897571169,31.04593138542701,33510.14421677876,0.0,2.579042379301404e-05,0.5165636780712196,0.2587160948785584,0.5759984262745175,0.0117334713600224,0.0005921716863178,0.0001210410308087,2.9613060307919248e-05,1550196553564742.5,98.07409724656394,38.40381712377322,0.0372551176625124,0.0007603085237247,0.0006209186277085,0.3642765467561313,0.0183845215418172,0.0037578315373083,0.0009193650384321,4.812729583589643e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7747241204062799,16.75507210838938,11.733471360022492,29.61306030791925,1550196553564742.5,10.1778492354727,696.827605761164,1306.2848143918,0.0025790423793,0.0173400021753048,0.222592139898717,16.7548657578006,12.8369153387839,12.83658427783532,0.0025790423793014,0.4615575308040066,11.473103143217465,463738204258159.9,5.093803653044694,0.0117334713600224,3.16,35.8,2024-06-07 11:04:00,21740.603522931116,2.5323066840770953e-05,0.5072023439075916,0.0,101,217.40603522931116,21740.603522931116,2.5323066840770953e-05,41.07023,3.3817854,0.5072023439075916,0.0,0.0,0.3494222780203308,1167.7027401663129,15237.410798035016,0.8729043436066845,0.48789138843863944,1.532791591562623,230.49621124554392,0.2912866741808332,0.0,1.0,222.18480524410302,28.117254249628648,57.411790210733706,0.4870703238223946,217.24672,2.582264626303922e-05,11226.034104894632,0.0,0.010998001839445522,0.006169818,114.82358042146741,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,15237.410798035016,0.0,2.4763427e-05,4.5320285e-06,112504.945,0.47207686,-266.72375,0.0,0.0,1.0,-4.0118514449935486e-13,1.8578043e-12,5.602814e-16,0.0,0.0,0.0,7.480000000000001e-16,2.0244329311307123e-14,1.4566190731250455e-12,1219.5282419880436,5.30612165897104e-13,7.338264709710615e-14,0.0,2.4763427e-05,4.5320285e-06,112504.945,0.47207686,-266.72375,0.0,0.0,1.0,-4.0118514449935486e-13,1.8578043e-12,5.602814e-16,0.0,0.0,0.0,7.480000000000001e-16,2.0244329311307123e-14,1.4566190731250455e-12,1219.5282419880436,5.30612165897104e-13,7.338264709710615e-14,0.0
102,102,102,1.6392164963942306,49.00067138671875,11254.74,252.592222004,34610D,216.83572,41.844044,3.0950558,229.1634921263698,62888.35204203874,0.3435204749364686,0.519980522369231,31.19883134215386,33618.14375789651,0.0,2.6399270926226663e-05,0.52301026782332,0.2599902611846155,0.5799695085283386,0.0117618888927117,0.0005929253717718,0.0001213225544555,2.983783724462427e-05,1546819603811957.5,98.55710820986404,38.59295437024433,0.0374385976105846,0.0007640530124609,0.000623976626843,0.366957187828867,0.018498578672393,0.0037851219144572,0.0009309056518096,4.825896393606651e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7763136668382332,16.809071878948256,11.76188889271176,29.837837244624268,1546819603811957.5,10.211406765439,697.705543622734,1308.12504493633,0.00263992709262,0.0173741016596767,0.223590023494206,16.8090724544917,12.8691559353041,12.868816207938528,0.0026399270926226,0.4639893404692286,11.514547618270813,465679067960307.5,5.149162657397906,0.0117618888927117,3.16,35.8,2024-06-07 11:05:00,21740.603522931116,2.570039135093363e-05,0.5091652157081302,0.0,102,217.40603522931116,21740.603522931116,2.570039135093363e-05,40.856255,3.2235076,0.5091652157081302,0.0,0.0,0.3492876404646338,1167.5486492979692,14988.219215271285,0.8724654681439021,0.48867576868148654,1.5332308769416734,230.4991777503136,0.2926510662837133,0.0,1.0,222.1934177182213,28.117254249628648,57.06753013503752,0.4892268428017932,217.33269,2.6229637469180167e-05,11226.20623493248,0.0,0.011136487791760033,0.0062769665,114.13506027007504,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,14988.219215271285,0.0,2.5132413e-05,4.8050033e-06,112447.11,0.47320992,-263.36578,0.0,0.0,1.0,-4.015442635079175e-13,1.8559613e-12,5.813232e-16,0.0,0.0,0.0,7.479999999999999e-16,2.023674544687755e-14,1.4544170959744932e-12,1218.272270624483,5.337088074690247e-13,7.374405366682222e-14,0.0,2.5132413e-05,4.8050033e-06,112447.11,0.47320992,-263.36578,0.0,0.0,1.0,-4.015442635079175e-13,1.8559613e-12,5.813232e-16,0.0,0.0,0.0,7.479999999999999e-16,2.023674544687755e-14,1.4544170959744932e-12,1218.272270624483,5.337088074690247e-13,7.374405366682222e-14,0.0
103,103,103,1.739854079026442,49.11822509765625,11254.74,251.048888672,34610D,216.91019,41.465336,2.9399638,229.74322868032064,62857.15321069659,0.3439261966800688,0.4835437527364064,29.012625164184385,31220.350311077644,-125.18139048368806,2.6470252249101512e-05,0.5193382191788897,0.2417718763682032,0.5403406920842122,0.011389678839706,0.0005935976326423,0.00012015193943,2.629527160675481e-05,1599869458573667.8,91.65088289365846,35.88861732809609,0.0348151501970212,0.0007105132693269,0.0005802525032836,0.3304444829168344,0.0172218256141986,0.0034859231814328,0.0007628948587171,4.641641291322444e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7781439609290796,15.610175155538824,11.38967883970606,26.29527160675481,1599869458573667.8,9.73892385993572,689.09816935581,1284.92447428356,0.00264702522491,0.01688012245153,0.209257886986722,15.610166142727,12.3967043241298,12.396376188925103,0.0026470252249101,0.4405532757701265,11.065012601893544,427329395319237.2,4.403995399833764,0.011389678839706,3.16,35.8,2024-06-07 11:06:00,21740.603522931116,2.5682605098068608e-05,0.5038844348851886,0.0,103,217.40603522931116,21740.603522931116,2.5682605098068608e-05,40.52976,3.0837228,0.5038844348851886,0.0,0.0,0.3491677223981502,1167.3716333241625,15050.36740298705,0.8715774370432315,0.4902578619840295,1.534179016709102,230.50557799355516,0.289825192062204,0.0,1.0,222.18716054895935,28.117254249628648,57.10624186794726,0.48353901289701756,217.4235,2.6232701049860852e-05,11226.186879066026,0.0,0.011081325878894575,0.006180263,114.21248373589452,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,15050.36740298705,0.0,2.511502e-05,5.0995513e-06,112391.6,0.4685928,-259.83856,0.0,0.0,1.0,-4.018891598958403e-13,1.8543214e-12,6.0402793e-16,0.0,0.0,0.0,7.48e-16,2.0233647687400574e-14,1.4524322878792732e-12,1217.026611455787,4.799482363399786e-13,6.857656184807933e-14,0.0,2.511502e-05,5.0995513e-06,112391.6,0.4685928,-259.83856,0.0,0.0,1.0,-4.018891598958403e-13,1.8543214e-12,6.0402793e-16,0.0,0.0,0.0,7.48e-16,2.0233647687400574e-14,1.4524322878792732e-12,1217.026611455787,4.799482363399786e-13,6.857656184807933e-14,0.0
104,104,104,1.841477614182692,49.23614501953125,11216.64,250.019999784,34610D,217.0186,41.24443,2.8721602,229.617098177702,62828.140585532405,0.3439779912485301,0.4995882067130504,29.975292402783023,32278.85104937524,0.0,2.729615416654542e-05,0.53119483605069,0.2497941033565252,0.555872863934456,0.0115603402865401,0.0005909446932148,0.0001201347297084,2.759781424348268e-05,1580472723348260.0,94.69194870039158,37.0794367022426,0.0359703508833396,0.0007340887935375,0.0005995058480556,0.3465245803647139,0.0177137399729876,0.0036010736507389,0.000827252551626,4.73751320169869e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7775225067543529,16.139425524687617,11.560340286540162,27.59781424348268,1580472723348260.0,9.97374009697566,692.478128095702,1293.29498165443,0.00272961541665,0.0170505700743308,0.215682014780742,16.1398722605705,12.6495485981109,12.649203323506898,0.0027296154166545,0.4496595766529253,11.255485761527776,443892866187135.8,4.710041168172901,0.0115603402865401,3.16,35.8,2024-06-07 11:07:00,21871.614074458408,2.6461593494961512e-05,0.5149541980800714,0.0,104,218.7161407445841,21871.614074458408,2.6461593494961512e-05,40.428112,3.02005,0.5149541980800714,0.0,0.0,0.3510963588025374,1167.1548900223647,14960.364185645658,0.8706816247073168,0.4918470376011502,1.5435469919231228,230.56862700019886,0.29650408853136323,0.0,1.0,222.2741329930955,28.117254249628648,58.06096331544601,0.49614986211815737,217.50777,2.704827570565379e-05,11187.609518342277,0.0,0.010674991358432352,0.0053909128,116.12192663089202,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,14960.364185645658,0.0,2.5876792e-05,5.150829e-06,111950.734,0.479881,-256.43768,0.0,0.0,0.9999999999999998,-4.0434670171346925e-13,1.8416165e-12,6.0798056e-16,0.0,0.0,0.0,7.48e-16,2.0040487358375748e-14,1.437269751991589e-12,1215.7770717289322,4.980492976797791e-13,7.085199914661017e-14,0.0,2.5876792e-05,5.150829e-06,111950.734,0.479881,-256.43768,0.0,0.0,0.9999999999999998,-4.0434670171346925e-13,1.8416165e-12,6.0798056e-16,0.0,0.0,0.0,7.48e-16,2.0040487358375748e-14,1.437269751991589e-12,1215.7770717289322,4.980492976797791e-13,7.085199914661017e-14,0.0
105,105,105,1.9430622301603613,49.35323941505561,11216.64,250.019999784,34610D,217.11577,40.68571,2.828523,228.8843460351117,62798.16529312962,0.343568456004899,0.5081822798667881,30.49093679200729,32900.02041167517,25.059252557813945,2.661938929113863e-05,0.5114986454465588,0.254091139933394,0.5659311033885454,0.011644785497961,0.0005918181945006,0.000120642864928,2.8506255944989985e-05,1566824695110600.2,96.320869325951,37.71728881171302,0.0365891241504087,0.000746716819396,0.0006098187358401,0.3550604185748122,0.0180450911608788,0.003678513968929,0.0008691824481954,4.77739527427734e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7748678452461799,16.450010205837586,11.64478549796101,28.506255944989984,1566824695110600.2,10.0778805352795,694.766808919123,1299.61904294991,0.00266193892911,0.0171867385234732,0.219090152957064,16.4494308897312,12.7476282168276,12.747288891782183,0.0026619389291138,0.4558804113366855,11.36859540112196,453033343062696.1,4.8970107735919735,0.011644785497961,3.16,35.8,2024-06-07 11:08:00,21871.614074458408,2.5870646080565043e-05,0.49711177301518555,0.0,105,218.7161407445841,21871.614074458408,2.5870646080565043e-05,39.93533,2.9104133,0.49711177301518555,0.0,0.0,0.35093922589052073,1166.9075449273269,14872.825615611191,0.8701203174767657,0.4928393583249339,1.5425832158342474,230.56215620514718,0.28650072563066636,0.0,1.0,222.2250774077888,28.117254249628648,58.279580370652404,0.4792803740453197,217.60295,2.6453187714089616e-05,11187.500209814672,0.0,0.010830440774890917,0.0051150783,116.55916074130481,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,14872.825615611191,0.0,2.5298905e-05,5.426847e-06,111895.9,0.4641375,-254.75815,0.0,0.0,1.0,-4.0468546267437943e-13,1.8400286e-12,6.2925696e-16,0.0,0.0,0.0,7.480000000000001e-16,2.003671705055145e-14,1.4353430816986524e-12,1214.526722271738,5.096335153863841e-13,7.20708174765318e-14,0.0,2.5298905e-05,5.426847e-06,111895.9,0.4641375,-254.75815,0.0,0.0,1.0,-4.0468546267437943e-13,1.8400286e-12,6.2925696e-16,0.0,0.0,0.0,7.480000000000001e-16,2.003671705055145e-14,1.4353430816986524e-12,1214.526722271738,5.096335153863841e-13,7.20708174765318e-14,0.0
106,106,106,2.0444962785050675,49.46957345736229,11224.26,249.50555534,34610D,217.2112,40.096363,2.7843409,228.5105691627923,62767.674356337615,0.343407180823238,0.4988374974570914,29.930249847425483,32332.67450165339,-25.071944151578368,2.5722134031307952e-05,0.4875616576733804,0.2494187487285457,0.5568743851425287,0.0115459776637911,0.0005934040016935,0.0001206679184682,2.7718345245802468e-05,1578661918625794.8,94.5496592680171,37.023719061265325,0.0359162998169105,0.0007329857105491,0.0005986049969485,0.3455739962100628,0.0177607300311491,0.0036116209483249,0.000829616998564,4.724974564908611e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7734324946059821,16.166337250826693,11.54597766379114,27.718345245802468,1578661918625794.8,9.94861901565138,692.864247534035,1294.74024393921,0.00257221340313,0.0170853036861751,0.215447080537186,16.1665025280272,12.6100820034893,12.60975765361283,0.0025722134031307,0.4506992236655142,11.26037567327845,443627283863804.06,4.722183815971921,0.0115459776637911,3.16,35.8,2024-06-07 11:09:00,21845.348957515176,2.5066657972470938e-05,0.4751370312309288,0.0,106,218.45348957515176,21845.348957515176,2.5066657972470938e-05,39.39219,2.791413,0.4751370312309288,0.0,0.0,0.350363793884966,1166.6289917818094,14932.59623790268,0.8694799022019023,0.4939683184850729,1.5403512540599837,230.54715703639533,0.2740898055078673,0.0,1.0,222.15841974991972,28.117254249628648,57.892604308686025,0.45780891845890187,217.70467,2.563542186337146e-05,11195.313697845657,0.0,0.011244003210674407,0.0051354794,115.78520861737205,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,14932.59623790268,0.0,2.4512685e-05,5.7518996e-06,111918.305,0.4444805,-253.46706,0.0,0.0,0.9999999999999999,-4.0460118528796646e-13,1.840607e-12,6.543131e-16,0.0,0.0,0.0,7.480000000000001e-16,2.0070389843185615e-14,1.4360059023241704e-12,1213.2832176653933,4.96246298247399e-13,7.074553295936269e-14,0.0,2.4512685e-05,5.7518996e-06,111918.305,0.4444805,-253.46706,0.0,0.0,0.9999999999999999,-4.0460118528796646e-13,1.840607e-12,6.543131e-16,0.0,0.0,0.0,7.480000000000001e-16,2.0070389843185615e-14,1.4360059023241704e-12,1213.2832176653933,4.96246298247399e-13,7.074553295936269e-14,0.0
107,107,107,2.1468152497944075,49.58628845214844,11216.64,248.991110896,34610D,217.33572,39.46174,2.789107,228.30649902708888,62737.74410649019,0.3432687441287723,0.5028732456690671,30.172394740144025,32610.2385208612,-25.08639651029346,2.500561329075955e-05,0.4669164143198167,0.2514366228345335,0.5617694819791732,0.0115874677396305,0.0005937990912811,0.0001209100562417,2.809685703762039e-05,1572975324082141.8,95.31459498411498,37.32325229355816,0.0362068736881728,0.0007389157895545,0.0006034478948028,0.349621650678816,0.0179163405784748,0.0036481459449796,0.0008477494614964,4.746043239471236e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7725203535245841,16.305119260430597,11.587467739630506,28.096857037620392,1572975324082141.8,10.0021200768003,694.013498288964,1297.57573475532,0.00250056132908,0.0171430499383037,0.217073895159285,16.3052802648444,12.6625014767217,12.6621848510239,0.0025005613290759,0.4538186503928814,11.317643426803338,447586210564584.94,4.809040059564423,0.0115874677396305,3.16,35.8,2024-06-07 11:10:00,21871.614074458408,2.4536424142420245e-05,0.4581559429360808,0.0,107,218.7161407445841,21871.614074458408,2.4536424142420245e-05,38.826992,2.7157202,0.4581559429360808,0.0,0.0,0.35058406529964026,1166.3104960760102,14873.205676786853,0.8689550765927025,0.4948909727038577,1.5418774540584252,230.55741544521663,0.26461373966678114,0.0,1.0,222.12799048460306,28.117254249628648,58.399319859270136,0.44301802203868845,217.80283,2.5093761454012062e-05,11187.440340070365,0.0,0.011373753934337004,0.0044929613,116.79863971854027,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,14873.205676786853,0.0,2.399417e-05,5.901082e-06,111787.414,0.42995358,-254.03279,0.0,0.0,1.0000000000000002,-4.053554567527503e-13,1.8368013e-12,6.6581263e-16,0.0,0.0,0.0,7.480000000000001e-16,2.0022608679357993e-14,1.4314458514394764e-12,1212.027670398055,5.004644614376127e-13,7.131788599938365e-14,0.0,2.399417e-05,5.901082e-06,111787.414,0.42995358,-254.03279,0.0,0.0,1.0000000000000002,-4.053554567527503e-13,1.8368013e-12,6.6581263e-16,0.0,0.0,0.0,7.480000000000001e-16,2.0022608679357993e-14,1.4314458514394764e-12,1212.027670398055,5.004644614376127e-13,7.131788599938365e-14,0.0
108,108,108,2.2491615696957235,49.70246887207031,11209.02,248.476666452,34610D,217.4617,38.802303,2.7969267,228.40087155665384,62707.571711750046,0.3426248531500986,0.4667767087080529,28.00660252248317,30200.194583228887,-25.10040867777089,2.423427919532445e-05,0.4456944244500488,0.2333883543540264,0.5219826604875214,0.0112100374597139,0.0005942069820136,0.0001196408738304,2.51524206189458e-05,1545926600560223.5,88.47285736852434,34.64416732031169,0.0336079230269798,0.0006858759801424,0.0005601320504496,0.3139550633963565,0.0166417187613393,0.003350734398812,0.0007044338467531,4.329615183082379e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.772615733454917,15.100097291614444,11.210037459713982,25.1524206189458,1545926600560223.5,9.51255839251925,685.454769864633,1274.89821972211,0.00242342791953,0.0166657644418276,0.202680521615901,15.1001971170909,12.1614896408361,12.161194923042986,0.0024234279195324,0.4308182476677927,10.876880800141675,408531691564573.1,4.068881996913242,0.0112100374597139,3.16,35.8,2024-06-07 11:11:00,21897.910770497456,2.3980413080388435e-05,0.44102570737411556,0.0,108,218.97910770497455,21897.910770497456,2.3980413080388435e-05,38.23089,2.640578,0.44102570737411556,0.0,0.0,0.3508022351111453,1165.9592742199225,14842.216625448658,0.867778528762552,0.49695112940680675,1.5422184796849512,230.55970643087613,0.25503177998320675,0.0,1.0,222.09015949554657,28.117254249628648,58.83752797546284,0.4281512297401489,217.8979,2.452188375979675e-05,11179.60123601227,0.0,0.01155177668401251,0.0038783683,117.67505595092568,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,14842.216625448658,0.0,2.3450446e-05,6.0224816e-06,111656.9,0.41489774,-255.08148,0.0,0.0,1.0,-4.061066138611185e-13,1.8330285e-12,6.751705e-16,0.0,0.0,0.0,7.479999999999999e-16,1.9973154101715264e-14,1.4269218173870107e-12,1210.7750760700699,4.479893296393799e-13,6.619864625034303e-14,0.0,2.3450446e-05,6.0224816e-06,111656.9,0.41489774,-255.08148,0.0,0.0,1.0,-4.061066138611185e-13,1.8330285e-12,6.751705e-16,0.0,0.0,0.0,7.479999999999999e-16,1.9973154101715264e-14,1.4269218173870107e-12,1210.7750760700699,4.479893296393799e-13,6.619864625034303e-14,0.0
109,109,109,2.3519650021114864,49.81824971861758,11201.4,247.962222008,34610D,217.57858,38.175964,2.7968707,226.1935593652568,62679.565109227566,0.3415212368882859,0.5303220671934902,31.81932403160941,34534.77549360244,-25.11310731459512,2.378306974999638e-05,0.4313216955673105,0.2651610335967451,0.5921433752069869,0.0118559823908093,0.000594532387945,0.0001220386420944,3.083845928318819e-05,1531786698767103.5,100.51724461585412,39.36050382710084,0.0381831888379312,0.0007792487517945,0.0006363864806321,0.3772493454062188,0.0189176186993091,0.0038831870971823,0.0009812589285673,4.874041731537974e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7649435468854786,17.267387746801223,11.855982390809377,30.838459283188183,1531786698767103.5,10.332277290158,700.769636766249,1316.57030299266,0.002378306975,0.017556683573894,0.227798245820618,17.2672930802626,12.9750157461027,12.974707167737144,0.0023783069749996,0.4725510173874198,11.662067571034411,477013199935751.8,5.393358638965301,0.0118559823908093,3.16,35.8,2024-06-07 11:12:00,21924.239083600543,2.3763934926400637e-05,0.43097509502421605,0.0,109,219.24239083600543,21924.239083600543,2.3763934926400637e-05,37.65661,2.588224,0.43097509502421605,0.0,0.0,0.35103533957484034,1165.5751561668737,14742.198902567992,0.8672615129382322,0.49785285795713635,1.5414845535720332,230.55477541100768,0.24950291325681873,0.0,1.0,222.06274744633336,28.117254249628648,59.65916127022233,0.4204373193572148,217.97668,2.429608093674261e-05,11171.570419364889,0.0,0.011795222654372139,0.0033001828,119.31832254044465,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,14742.198902567992,0.0,2.3238752e-05,6.0106254e-06,111527.43,0.4071151,-255.2078,0.0,0.0,1.0,-4.068508430164847e-13,1.8292898e-12,6.7425654e-16,0.0,0.0,0.0,7.48e-16,1.991396317224783e-14,1.4224389705217439e-12,1209.5204993795899,5.366141705096201e-13,7.521069982703454e-14,0.0,2.3238752e-05,6.0106254e-06,111527.43,0.4071151,-255.2078,0.0,0.0,1.0,-4.068508430164847e-13,1.8292898e-12,6.7425654e-16,0.0,0.0,0.0,7.48e-16,1.991396317224783e-14,1.4224389705217439e-12,1209.5204993795899,5.366141705096201e-13,7.521069982703454e-14,0.0
