Unnamed: 0.1,Unnamed: 0,index,icao24,callsign,latitude,longitude,groundspeed,altitude,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,ei_mass_meem,ei_number_meem,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_level,cocip_waypoint,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_ef,cocip_persistent_1,cocip_cocip,cocip_contrail_age,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_segment_length_km,accf_issr_nox_impact,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_segment_length_km,accf_sac_accf_contrail_cocip
0,0,2,461f63,FIN43D,60.37413024902344,25.075630977235992,118.32222212,845.82,-0.1885052760026948,34610D,285.63644,4.7738295,5.939896,110.90836963672662,68612.2071542337,0.2697173798787196,1.433871110048236,87.79096356388455,150.0500568652548,2686.1064326119986,0.0063763415780532,91568.03740577507,0.5750227141852655,0.7315913630323713,1.0,climb,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.3273517863793075,75.02591575423843,19.8075353200904,34.83195452781795,1471790184103329.8,38.5794933849428,880.295555468221,1800.75793389851,0.637634157805,0.0290306466069643,0.716935555024118,75.0250284326274,24.6958176554059,24.53934640065317,0.63763415780532,1.0,1250258510727874.2,,,0.0232326655685963,3.129957513063574e-05,3.16,35.8,2023-08-05 21:02:00,0.0063763415780532,0.5750238121184215,0.0,915.6803740577508,0,0.0063763415780532,4.7738295,5.939896,0.5750238121184215,1.5986583,0.0,1.1167931542034764,0.0,6727.090235406854,0.9159880604940928,0.4012055246781505,5.836903277718411,245.4582097814045,0.6481044756969939,inf,0.0,238.10028342586853,0.0,0.0,0.0,0 days,0.006235845,5.230456e-07,8564.874,0.62984186,-228.08154,0.0,0.0,1.0,-8.969545995050994e-13,8.946068e-12,2.5125562e-16,0.0,0.0,0.0,7.480000000000003e-16,1.0563772986789756e-13,8.049113402920974e-12,995.7333657922322,6.727090235406854,1.608823687486859e-11,0.006235845,5.230456e-07,8564.874,0.62984186,-228.08154,0.0,0.0,0.0,-8.969545995050994e-13,8.946068e-12,2.5125562e-16,0.0,0.0,0.0,7.480000000000003e-16,1.0563772986789756e-13,8.049113402920974e-12,995.7333657922322,6.727090235406854,0.0
1,1,3,461f63,FIN43D,60.429134045617054,25.12445722307477,130.668888776,1653.5400000000002,-0.1884997540209516,34610D,282.04852,2.343807,5.672386,139.86790696375564,68524.41619066983,0.3104833713260556,1.010842232610522,66.79997016606252,96.5572940724536,1551.4307482848153,0.0033926562839355,82974.78838491326,0.3643605462407989,0.556666418050521,0.8108615856001851,climb,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.4154448351105868,48.27864569448592,16.439729376175297,24.34054993306392,1507606097186670.5,29.4058763548504,836.891153465043,1675.90343900113,0.339265628394,0.0257544665801582,0.505421116305261,48.2786470362268,19.6246004448273,19.55824603850202,0.3392656283935499,0.8223356005059012,1172446199807151.5,31.445491040655376,1839282404077655.5,0.0195935235897198,1.905256092946681e-05,3.16,35.8,2023-08-05 21:03:00,0.0033926562839355,0.3643610708661495,0.0,829.7478838491327,1,0.0033926562839355,2.343807,5.672386,0.3643610708661495,1.6342098,0.0,1.02486055224823,0.0,8544.990800005955,0.7447234338120295,-0.6673732142746063,5.587505495628009,244.93257153407492,0.3968806496449387,inf,0.0,235.9418309234939,0.0,0.0,0.0,0 days,0.003315713,6.1073075e-07,16628.059,0.37877896,-229.91011,0.0,0.0,1.0,-8.587915265050885e-13,7.911092e-12,2.5801465000000003e-16,0.0,0.0,0.0,7.479999999999999e-16,9.268591439535041e-14,7.052299979660975e-12,994.84406568288,8.544990800005955,8.380654756514856e-12,0.003315713,6.1073075e-07,16628.059,0.37877896,-229.91011,0.0,0.0,0.0,-8.587915265050885e-13,7.911092e-12,2.5801465000000003e-16,0.0,0.0,0.0,7.479999999999999e-16,9.268591439535041e-14,7.052299979660975e-12,994.84406568288,8.544990800005955,0.0
2,2,4,461f63,FIN43D,60.486236572265625,25.02050991716056,151.76111098,2118.36,-0.1880063378998592,34610D,279.29745,2.917063,5.067546,161.47840008705327,68457.61622050375,0.3338338305133753,0.981971139142236,67.00696912962812,87.3566699758288,1553.7091343560792,0.0025769897542039,78333.6820030578,0.3237474785053602,0.5583914094135677,0.8400385587761589,climb,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.4819901680442666,43.67793155288312,16.739884444804698,25.40350191768569,1557777701878097.8,28.7701264092289,838.183519298785,1670.96715405724,0.25769897542,0.0255229662029777,0.490985569571118,43.6783349879144,19.2370105287306,19.187564371935995,0.25769897542039,0.827869308999571,1104471579181571.2,31.92465845933115,1773145975672768.2,0.0198402961121028,1.799062457594241e-05,3.16,35.8,2023-08-05 21:04:00,0.0025769897542039,0.3237479850945938,0.0,783.336820030578,2,0.0025769897542039,2.917063,5.067546,0.3237479850945938,1.5821486,0.0,0.9770662652547956,0.0,10590.383165001072,0.5754203859833056,-0.8178577990059297,5.456042648178486,244.6470599725279,0.3434786571176403,inf,0.0,235.39543651314463,0.0,0.0,0.0,0 days,0.0025202848,5.8016604e-07,21267.14,0.3319239,-235.8159,0.0,0.0,1.0000000000000002,-8.367378252353202e-13,7.26268e-12,2.5565863e-16,0.0,0.0,0.0,7.48e-16,8.454090907280846e-14,6.425942341487185e-12,993.9208333546094,10.590383165001072,7.511643151755885e-12,0.0025202848,5.8016604e-07,21267.14,0.3319239,-235.8159,0.0,0.0,0.0,-8.367378252353202e-13,7.26268e-12,2.5565863e-16,0.0,0.0,0.0,7.48e-16,8.454090907280846e-14,6.425942341487185e-12,993.9208333546094,10.590383165001072,0.0
3,3,5,,,60.54089218520622,24.86228326150616,156.5968887536,2583.378890701468,-0.1873924764068769,34610D,276.47736,4.3082447,5.808603,177.58808502896602,68390.60925137413,0.350502490634377,1.008361389673406,69.86976670576654,85.6396593458234,1701.4826449297775,0.0024345897325545,73903.20336720873,0.3610990345292686,0.5822480558813878,0.9025715318146912,climb,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.5327718479962308,42.819803288882206,17.90019017131806,28.80950639300648,1562268793867026.0,29.3244817728232,847.031301931071,1688.00674263796,0.243458973255,0.0258599731334207,0.504180694836703,42.8198296729117,19.4965668462012,19.44921598465872,0.24345897325545,0.8651449001605388,1080557227688848.8,31.931998870799514,1714069923856396.0,0.020497187772976,1.8619778245518467e-05,3.16,35.8,2023-08-05 21:05:00,0.0024345897325545,0.3610990723393051,0.0,739.0320336720873,3,0.0024345897325545,4.3082447,5.808603,0.3610990723393051,1.5080549,0.0,0.9312067994169192,0.0,12087.831524169216,0.4509723047668072,-0.8925379433577679,5.278910937280348,244.25255492921733,0.372857901207143,inf,0.0,235.18972445456083,0.0,0.0,0.0,0 days,0.0023788386,5.669012e-07,25903.217,0.36605927,-241.11055,0.0,0.0,1.0,-8.147386748754401e-13,6.6406147e-12,2.5463613000000004e-16,0.0,0.0,0.0,7.48e-16,7.673902545110871e-14,5.825876101953447e-12,993.0340681816352,12.087831524169216,7.224752641748143e-12,0.0023788386,5.669012e-07,25903.217,0.36605927,-241.11055,0.0,0.0,0.0,-8.147386748754401e-13,6.6406147e-12,2.5463613000000004e-16,0.0,0.0,0.0,7.48e-16,7.673902545110871e-14,5.825876101953447e-12,993.0340681816352,12.087831524169216,0.0
4,4,6,,,60.58972609021037,24.6648793684984,161.4326665272,3092.041859706362,-0.1867586171226986,34610D,273.48273,5.452537,7.9961376,190.43132443781377,68320.73948466836,0.362381639551978,0.97549525462851,68.40975126226444,79.87932706297,1703.4693816703575,0.0025662810683878,69291.54882889376,0.4551702638312613,0.5700812605188703,0.9126957495897444,climb,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.5744214745602314,39.94012397991612,17.823937489603583,29.69506732687168,1548964516210565.8,28.4847783644893,846.753663244829,1683.66347721478,0.256628106839,0.0257199461247506,0.487747627314255,39.939663531485,18.9637888411006,18.915247000818525,0.25662810683878,0.8639753971590661,1028994471508627.4,31.397871321878974,1657629797236566.8,0.0202529345032657,1.766760846252878e-05,3.16,35.8,2023-08-05 21:06:00,0.0025662810683878,0.4551701238135569,0.0,692.9154882889376,4,0.0025662810683878,5.452537,7.9961376,0.4551701238135569,1.4239879,0.0,0.8826587101297377,0.0,12073.289009639417,0.4515150911983963,-0.8922634826216436,5.0422832863597415,243.7068057774188,0.4565944229870701,inf,0.0,235.15963229870252,0.0,0.0,0.0,0 days,0.0025138154,5.2453805e-07,30978.6,0.45029125,-245.62419,0.0,0.0,1.0,-7.90734112473923e-13,6.0137112e-12,2.5137066e-16,0.0,0.0,0.0,7.48e-16,6.889807341833693e-14,5.222977136306421e-12,992.2408272633844,12.073289009639415,6.191309210756657e-12,0.0025138154,5.2453805e-07,30978.6,0.45029125,-245.62419,0.0,0.0,0.0,-7.90734112473923e-13,6.0137112e-12,2.5137066e-16,0.0,0.0,0.0,7.48e-16,6.889807341833693e-14,5.222977136306421e-12,992.2408272633844,12.073289009639415,0.0
5,5,7,,,60.63855999521452,24.467475475490644,166.2684443008,3600.7048287112566,-0.1861237982866126,34610D,270.3697,6.0409555,9.384895,198.65766640244817,68252.3297334061,0.370506612787624,0.944163996141082,66.67137288873549,75.7738769369314,1706.3477328553909,0.0024034672349414,64915.7329138443,0.5172755140594871,0.5555947740727958,0.9151096345264044,climb,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.6026755019260763,37.88688253227367,17.678770218528474,30.492237561836443,1536988181505797.0,27.6294082803897,845.578221868927,1680.41345563944,0.240346723494,0.02563578132218,0.472081998070541,37.8869384684657,18.4149643085813,18.3708106670637,0.24034672349414,0.859023928138512,995797342175030.4,30.25850212505339,1610250426388061.8,0.0200651512296783,1.6837800067150302e-05,3.16,35.8,2023-08-05 21:07:00,0.0024034672349414,0.5172752705846164,0.0,649.1573291384431,5,0.0024034672349414,6.0409555,9.384895,0.5172752705846164,1.3316193,0.0,0.8364392316176361,0.0,12058.744006481982,0.4520592798614447,-0.8919878964936419,4.784160265175395,243.0849485628064,0.5034606564528529,inf,0.0,234.8729216161717,0.0,0.0,0.0,0 days,0.0023486896,5.9433086e-07,36045.406,0.4949813,-249.38147,0.0,0.0,1.0,-7.66798400257231e-13,5.4152507e-12,2.567505e-16,0.0,0.0,0.0,7.48e-16,6.143462780197325e-14,4.648452100021291e-12,991.447586345134,12.058744006481982,5.2838378710094495e-12,0.0023486896,5.9433086e-07,36045.406,0.4949813,-249.38147,0.0,0.0,0.0,-7.66798400257231e-13,5.4152507e-12,2.567505e-16,0.0,0.0,0.0,7.48e-16,6.143462780197325e-14,4.648452100021291e-12,991.447586345134,12.058744006481982,0.0
6,6,8,,,60.68739390021867,24.270071582482885,171.1042220744,4109.367797716151,-0.1854880216935904,34610D,267.64044,7.791746,9.052847,203.73849641631224,68185.65836051737,0.3752547485096945,0.886282726476116,62.91063438408817,70.2436101069256,1708.8174781737132,0.0012137145504945,60766.41582646767,0.3083075096982756,0.524255286534068,0.8916063856429559,climb,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.621232907804329,35.12166680986695,17.24304040847977,29.78579620899957,1547601445423306.2,26.1377299496479,840.711781849914,1668.37943825093,0.121371455049,0.0253236071561224,0.443141363238058,35.1218050534628,17.4991406439868,17.47792742915355,0.12137145504945,0.838461877352643,937894719431079.6,28.67459558017763,1569823325109577.5,0.0199188645593048,1.534506028513173e-05,3.16,35.8,2023-08-05 21:08:00,0.0012137145504945,0.3083078035745858,0.0,607.6641582646766,6,0.0012137145504945,7.791746,9.052847,0.3083078035745858,1.1833546,0.0,0.7909596606250702,0.0,12044.196548020338,0.4526048749417953,-0.8917111792385032,4.507778798238158,242.38522426522863,0.2922055181489795,inf,0.0,233.0782960738704,0.0,0.0,0.0,0 days,0.0011857472,6.111807e-07,41158.492,0.28664938,-251.38414,0.0,0.0,1.0,-7.426746685826031e-13,4.904107e-12,2.5804936000000004e-16,0.0,0.0,0.0,7.479999999999997e-16,5.510467105882478e-14,4.161432439326038e-12,990.6543454268834,12.044196548020338,4.407892174412416e-12,0.0011857472,6.111807e-07,41158.492,0.28664938,-251.38414,0.0,0.0,0.0,-7.426746685826031e-13,4.904107e-12,2.5804936000000004e-16,0.0,0.0,0.0,7.479999999999997e-16,5.510467105882478e-14,4.161432439326038e-12,990.6543454268834,12.044196548020338,0.0
7,7,9,,,60.736227805222825,24.07266768947513,175.939999848,4618.030766721044,-0.1848512891420105,34610D,264.3774,9.390921,9.884941,204.62437721485944,68122.74772613328,0.3783288596413726,0.862131891024846,61.21629220372662,68.591018210625,1709.4009475564094,0.0011449978443157,56834.51722472721,0.3611908851861447,0.5101357683643885,0.8868149310877386,climb,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.6277726401526655,34.29593362639248,16.920036219400544,30.84028023175236,1531759341637436.5,25.3553181374842,838.480348322397,1668.6432328791,0.114499784432,0.0253946963726952,0.431065945512423,34.2955091053125,16.9746445945269,16.955230891706023,0.11449978443157,0.8291381352194063,918008276525201.8,26.561750133356867,1537377474761494.8,0.0196453081699336,1.49613961814741e-05,3.16,35.8,2023-08-05 21:09:00,0.0011449978443157,0.3611917221839437,0.0,568.3451722472721,7,0.0011449978443157,9.390921,9.884941,0.3611917221839437,1.0694587,0.0,0.7489111505254339,0.0,12029.6466676958,0.4531518806367609,-0.8914333250868327,4.236699803570372,241.6609698318007,0.3315862285973776,inf,0.0,232.6102386626132,0.0,0.0,0.0,0 days,0.0011205899,5.0968373e-07,46282.246,0.3559522,-250.69318,0.0,0.0,1.0000000000000002,-7.185299138007168e-13,4.3850284e-12,2.5022563e-16,0.0,0.0,0.0,7.480000000000001e-16,4.866270694222656e-14,3.66649856304612e-12,989.8611045086328,12.0296466676958,3.72593544139348e-12,0.0011205899,5.0968373e-07,46282.246,0.3559522,-250.69318,0.0,0.0,0.0,-7.185299138007168e-13,4.3850284e-12,2.5022563e-16,0.0,0.0,0.0,7.480000000000001e-16,4.866270694222656e-14,3.66649856304612e-12,989.8611045086328,12.0296466676958,0.0
8,8,10,,,60.78506171022698,23.87526379646737,180.7757776216,5126.693735725938,-0.1842136024337312,34610D,261.04877,10.769541,11.597904,204.97328490055705,68061.53143392954,0.3812943816946366,0.8456655315011,60.091448030966845,67.692914546185,1710.113313413732,0.0012052984572417,53111.21215722206,0.477961999742886,0.5007620669247237,0.888892292496813,climb,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.6328395978453465,33.84653967013842,16.717508854389717,32.4490509016584,1507589879255463.5,24.7370019667822,836.947305204393,1672.16336752792,0.120529845724,0.0255625118227267,0.42283276575055,33.8464572730925,16.541127440169,16.521214445885615,0.12052984572417,0.8225760334768628,910874270331187.2,24.52954795938277,1494535392526349.5,0.019395591687224,1.4803488448433591e-05,3.16,35.8,2023-08-05 21:10:00,0.0012052984572417,0.4779617521138485,0.0,531.1121215722205,8,0.0012052984572417,10.769541,11.597904,0.4779617521138485,0.966275,9.5778505e-09,0.708772748333844,0.0,12015.094399064026,0.4537003011554713,-0.8911543282346973,3.978331271467076,240.93140406887971,0.4246977959211193,inf,0.0,232.4301816932448,0.0,0.0,0.0,0 days,0.0011787649,5.4293076e-07,51387.004,0.45924962,-246.65202,0.0,0.0,1.0,-6.945023147351941e-13,3.903487e-12,2.5278843e-16,0.0,0.0,0.0,7.48e-16,4.2717587731958575e-14,3.208984562315309e-12,989.065221161864,12.015094399064026,3.1580611900737897e-12,0.0011787649,5.4293076e-07,51387.004,0.45924962,-246.65202,0.0,0.0,0.0,-6.945023147351941e-13,3.903487e-12,2.5278843e-16,0.0,0.0,0.0,7.48e-16,4.2717587731958575e-14,3.208984562315309e-12,989.065221161864,12.015094399064026,0.0
9,9,11,,,60.833895615231135,23.677859903459616,185.6115553952,5635.356704730832,-0.1835749633740291,34610D,257.8202,12.328693,13.662312,205.4126552932975,68001.43998589859,0.3852442061207383,0.882086542792104,62.96284951043119,71.187141540917,1714.9159250653977,0.0010304784529678,49587.92701339632,0.5124461927817574,0.5246904125869266,0.9527521779402268,climb,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.6381546681644035,35.59359374162282,17.938305222556018,36.28235538999999,1450000000000000.0,25.2797869958652,844.710135500276,1700.90913470065,0.103047845297,0.0263390490775819,0.441043271396052,35.5935707704585,16.7448441322599,16.727606693992023,0.10304784529678,0.8553639856582562,956691908984144.6,22.877757197354967,1405404629132276.2,0.0200054917096666,1.599305991389802e-05,3.16,35.8,2023-08-05 21:11:00,0.0010304784529678,0.5124459491499794,0.0,495.8792701339633,9,0.0010304784529678,12.328693,13.662312,0.5124459491499794,0.85524666,3.6689652e-08,0.6700411280937555,0.0,12000.539775799562,0.4542501407185694,-0.8908741828435482,3.737719342904952,240.2132173314257,0.4411118255767179,inf,0.0,231.86192118685383,0.0,0.0,0.0,0 days,0.0010046916,7.6016926e-07,56439.098,0.4828625,-240.99635,0.0,0.0,1.0,-6.707494848046342e-13,3.4705665e-12,2.6953388e-16,0.0,0.0,0.0,7.48e-16,3.741515539168827e-14,2.799817039145757e-12,988.268299872564,12.00053977579956,2.964430885251644e-12,0.0010046916,7.6016926e-07,56439.098,0.4828625,-240.99635,0.0,0.0,0.0,-6.707494848046342e-13,3.4705665e-12,2.6953388e-16,0.0,0.0,0.0,7.48e-16,3.741515539168827e-14,2.799817039145757e-12,988.268299872564,12.00053977579956,0.0
