,Unnamed: 0,index,longitude,latitude,altitude,icao24,callsign,groundspeed,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_level,cocip_waypoint,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_ef,cocip_persistent_1,cocip_cocip,cocip_contrail_age,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_nox_impact,accf_issr_co2_impact,accf_issr_contrails_atr20,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_nox_impact,accf_sac_co2_impact,accf_sac_contrails_atr20
77,77,77,135.10780334472656,36.60177612304688,9464.04,885974.0,TVJ571,182.113333176,-0.8703446075964986,34610D,232.55345,21.761116,-1.4559823,196.7264559583808,66692.99509610364,0.39040647630089736,0.393773096124656,28.740074762385063,33.6265044978966,51.31316287186927,0.000239007164564,28678.34578313319,0.9185879105224328,0.2395006230198755,0.5088436386880466,cruise,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.6435148221235713,16.813483931956604,11.338599733521344,21.54263854785356,1375543966430718.8,12.7324655013881,723.331439509556,1311.92923131324,0.0239007164564,0.016811302419322,0.196886548062328,16.8132522489483,11.7115582809359,11.708759803454717,0.0239007164564,0.4508194730303254,403965184307386.2,0.013130791325959797,4.301571285175049e-06,3.16,35.8,2023-11-05 16:17:00,0.0002390071645640778,0.9185882773681017,0.0,286.783457831332,77,0.0002390071645640778,21.761116,-1.4559823,0.9185882773681017,0.21163432,3.6673973e-06,0.42960938374025925,0.0,10815.203255397913,-0.6910712523459006,-0.7227866380759046,2.1784660407644743,234.2094578417937,0.6159215803853578,0.984486102771714,0.0,227.38567775747876,0.0,0.0,0.0,0 days,0.0002467726,2.804895e-07,96486.45,0.8758916,-266.3945,0.18943710441757483,0.18943710441757483,1.0,-4.800409875952268e-13,1.777959e-12,2.3360335e-16,9.47947514836596e-14,7.84085234537834e-14,9.47947514836596e-14,7.48e-16,3.302169750880984e-14,1.2979179931423604e-12,839.497654516527,4.026571761615649e-13,5.584521551087562e-14,1.0252245048407114e-12,0.0002467726,2.804895e-07,96486.45,0.8758916,-266.3945,0.18943710441757483,0.18943710441757483,0.2217322866516217,-4.800409875952268e-13,1.777959e-12,2.3360335e-16,9.47947514836596e-14,7.84085234537834e-14,9.47947514836596e-14,7.48e-16,3.302169750880984e-14,1.2979179931423604e-12,839.497654516527,4.026571761615649e-13,5.584521551087562e-14,1.0252245048407114e-12
78,78,78,135.02031326293945,36.53453063964844,9479.28,885974.0,TVJ571,181.084444288,-0.8698340410205829,34610D,232.51665,22.051218,-1.665887,196.0025779627102,66664.25502134125,0.38944560301324566,0.389816237975818,28.43232080951432,33.3293148529966,25.66479972412272,0.000240295929438,28612.52338807851,0.9252877302407608,0.2369360067459526,0.5039494127726616,cruise,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.6411977568686664,16.664369366267973,11.279240377017404,21.327613008769067,1365394706161595.0,12.6171634153931,722.079907064672,1309.82819896236,0.0240295929438,0.0167792845799557,0.194908118987909,16.6646574264983,11.6159969788428,11.613206372623734,0.0240295929438,0.4477038909271199,399624845292393.9,0.013047228084145438,4.2147367281168566e-06,3.16,35.8,2023-11-05 16:18:00,0.00024029592943806074,0.9252874953030651,0.0,286.1252338807851,78,0.00024029592943806074,22.051218,-1.665887,0.9252874953030651,0.2507947,5.7075486e-06,0.4286911839035387,0.0,10864.77240684717,-0.6906151221808343,-0.7232224782286233,2.1700479086979025,234.1677377614069,0.6201880600169474,0.9845681447421535,0.0,227.37645627533618,0.0,0.0,0.0,0 days,0.00025021224,3.368069e-07,96655.06,0.8885426,-265.83398,0.19424672566900833,0.19424672566900833,1.0000000000000002,-4.793720611804712e-13,1.7788304e-12,2.3706597e-16,9.775448661422372e-14,8.005219660433697e-14,9.775448661422372e-14,7.479999999999998e-16,3.351874218126434e-14,1.299458335893e-12,840.753831074007,3.9654437177303156e-13,5.528405072272088e-14,1.062080248811729e-12,0.00025021224,3.368069e-07,96655.06,0.8885426,-265.83398,0.19424672566900833,0.19424672566900833,0.20101092820668098,-4.793720611804712e-13,1.7788304e-12,2.3706597e-16,9.775448661422372e-14,8.005219660433697e-14,9.775448661422372e-14,7.479999999999998e-16,3.351874218126434e-14,1.299458335893e-12,840.753831074007,3.9654437177303156e-13,5.528405072272088e-14,1.062080248811729e-12
79,79,79,134.93244576961436,36.4670213602357,9486.9,885974.0,,180.312777622,-0.8693185055493987,34610D,232.54988,22.453259,-1.9903226,195.41120617761007,66635.82270053173,0.38806247508841335,0.383841989335354,27.974419166617377,32.8009259779396,0.0,0.0002368099280419,28579.65809578965,0.9073787861250135,0.2331201597218114,0.4964213637720879,cruise,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.6392174663425269,16.4004972297878,11.195261386197638,20.933125308549904,1346774786130053.5,12.4524894478628,720.198887956982,1306.12082503625,0.0236809928042,0.0167139179482895,0.191920994667677,16.4004629889698,11.4827053274674,11.479986752630587,0.0236809928041899,0.443037768980662,392289425176869.0,0.012927667865121879,4.076193216069387e-06,3.16,35.8,2023-11-05 16:19:00,0.00023680992804197965,0.9073799540904941,0.0,285.79658095789654,79,0.00023680992804197965,22.453259,-1.9903226,0.9073799540904941,0.28336534,7.515805e-06,0.42813758793939993,0.0,10816.086402094159,-0.6915984491755495,-0.7222822059956724,2.162649615124033,234.13095361125693,0.6083848530024939,0.9858849034953875,0.0,227.26033185591044,0.0,0.0,0.0,0 days,0.00024791117,3.7092187e-07,96745.35,0.87916094,-265.36707,0.19411339357541396,0.19411339357541396,0.9999999999999999,-4.790267981389989e-13,1.7802319e-12,2.3955841e-16,9.818550169720248e-14,7.958264054706199e-14,9.818550169720248e-14,7.48e-16,3.3612904927013626e-14,1.3012050964193937e-12,842.0128223201611,3.874089710111959e-13,5.443677800113137e-14,1.0619828697899047e-12,0.00024791117,3.7092187e-07,96745.35,0.87916094,-265.36707,0.19411339357541396,0.19411339357541396,0.19411339357541396,-4.790267981389989e-13,1.7802319e-12,2.3955841e-16,9.818550169720248e-14,7.958264054706199e-14,9.818550169720248e-14,7.48e-16,3.3612904927013626e-14,1.3012050964193937e-12,842.0128223201611,3.874089710111959e-13,5.443677800113137e-14,1.0619828697899047e-12
80,80,80,134.84516143798828,36.39971923828125,9486.9,885974.0,TVJ571,179.541110956,-0.8687902469613821,34610D,232.64906,22.909735,-2.3459918,194.7470182184421,66607.84828136512,0.38767108378976695,0.384180702483158,27.988663672233773,32.9086128602926,0.0,0.0002309653229403,28579.65809578965,0.8750604924530622,0.2332388639352814,0.4971864300646229,cruise,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.636908942005826,16.455011023349194,11.196323935745522,20.985537407179628,1349248650548712.0,12.4514116346503,720.416700531959,1307.02417308659,0.023096532294,0.0167362090064902,0.192090351241579,16.4543064301463,11.4775306144353,11.474880314997646,0.02309653229403,0.4435743696990623,393190422929160.1,0.012936315658046761,4.092698576818507e-06,3.16,35.8,2023-11-05 16:20:00,0.00023096532294030893,0.8750611774767395,0.0,285.79658095789654,80,0.00023096532294030893,22.909735,-2.3459918,0.8750611774767395,0.29875678,8.490634e-06,0.4279550697466687,0.0,10763.2463214461,-0.690925112110603,-0.7229263375026191,2.161256389202045,234.12401407097462,0.5872904941311462,0.987771193701259,0.0,227.1120188225052,0.0,0.0,0.0,0 days,0.00024253514,3.8811027e-07,96757.17,0.8551866,-264.8336,0.1893789205613795,0.1893789205613795,1.0,-4.790066381309099e-13,1.7821915e-12,2.4090263e-16,9.628076464457376e-14,7.707982436317681e-14,9.628076464457376e-14,7.479999999999999e-16,3.333522742890635e-14,1.3031848053048426e-12,843.2657444552787,3.8860054784351136e-13,5.4484814570723456e-14,1.0362935858867263e-12,0.00024253514,3.8811027e-07,96757.17,0.8551866,-264.8336,0.1893789205613795,0.1893789205613795,0.1893789205613795,-4.790066381309099e-13,1.7821915e-12,2.4090263e-16,9.628076464457376e-14,7.707982436317681e-14,9.628076464457376e-14,7.479999999999999e-16,3.333522742890635e-14,1.3031848053048426e-12,843.2657444552787,3.8860054784351136e-13,5.4484814570723456e-14,1.0362935858867263e-12
81,81,81,134.75830078125,36.33281125860699,9486.9,885974.0,TVJ571,179.026666512,-0.8682491005772389,34610D,232.74553,23.368595,-2.727622,194.19034726989352,66579.85961769288,0.38844908966585984,0.390932236089198,28.48389735076412,33.65033499431,25.69400084957821,0.0002238433665232,28579.65809578965,0.8388342567008055,0.2373658112563676,0.5065298624257893,cruise,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.6349568203350363,16.825123674774854,11.283557224781363,21.511232771377472,1374061605773623.0,12.6182620579669,722.832755045881,1312.58393977194,0.0223843366523,0.0168450173714389,0.195466118044599,16.825167497155,11.6037943882454,11.60119753713299,0.0223843366523199,0.4495764810449958,402084517210939.75,0.01308018339877712,4.265335223371534e-06,3.16,35.8,2023-11-05 16:21:00,0.000223843366523281,0.8388340349165387,0.0,285.79658095789654,81,0.000223843366523281,23.368595,-2.727622,0.8388340349165387,0.29743427,8.750638e-06,0.4277776879272263,0.0,10649.599239758512,-0.6923447930875911,-0.7215668281486483,2.1639926161636462,234.13763924324286,0.5635135222233953,0.9891448928590683,0.0,226.97089198638574,0.0,0.0,0.0,0 days,0.00023541626,3.9672773e-07,96769.53,0.8261165,-264.2365,0.184644447547345,0.184644447547345,1.0,-4.789840570784342e-13,1.7841929e-12,2.4156236e-16,9.435520213128413e-14,7.445586813674668e-14,9.435520213128413e-14,7.480000000000001e-16,3.3054109781016946e-14,1.3052088518961726e-12,844.5113290864228,4.0044841389353354e-13,5.544232246795895e-14,1.0048450888845841e-12,0.00023541626,3.9672773e-07,96769.53,0.8261165,-264.2365,0.184644447547345,0.184644447547345,0.184644447547345,-4.789840570784342e-13,1.7841929e-12,2.4156236e-16,9.435520213128413e-14,7.445586813674668e-14,9.435520213128413e-14,7.480000000000001e-16,3.3054109781016946e-14,1.3052088518961726e-12,844.5113290864228,4.0044841389353354e-13,5.544232246795895e-14,1.0048450888845841e-12
82,82,82,134.67259183843086,36.26647431971663,9494.52,885974.0,,179.026666512,-0.8676900658430019,34610D,232.74834,23.757984,-3.0899138,193.91336503330703,66551.37572034213,0.3890243624064377,0.395128810060254,28.79657362592325,34.1105869205552,25.698959561729385,0.0002128016934823,28546.8233779554,0.7962857799580144,0.2399714468826937,0.5125844587188223,cruise,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.6340472940993916,17.05532350436636,11.339060693087104,21.8646868200352,1390744726989253.5,12.7201802695117,724.34655240938,1316.11272037479,0.0212801693482,0.0169146026911252,0.197564405030127,17.0552934602776,11.6801091126891,11.67762409450594,0.02128016934823,0.4533731957369278,407602338557597.25,0.01317210595529864,4.3736703056762714e-06,3.16,35.8,2023-11-05 16:22:00,0.00021280169348239213,0.7962859759203648,0.0,285.46823377955405,82,0.00021280169348239213,23.757984,-3.0899138,0.7962859759203648,0.2809177,8.071093e-06,0.4272810622170433,0.0,10670.511229100326,-0.6947492500657577,-0.7192520278268718,2.1635210345603917,234.1352920675768,0.5349453511788608,0.9892266892536543,0.0,226.7916083793131,0.0,0.0,0.0,0 days,0.0002239324,3.8410124e-07,96860.1,0.78699034,-263.59164,0.13083099046362198,0.13083099046362198,0.9999999999999999,-4.786354657238118e-13,1.7854982e-12,2.4074545e-16,6.706236116693375e-14,5.252958750796845e-14,6.706236116693375e-14,7.48e-16,2.870793910380867e-14,1.306862758224997e-12,845.7462830031499,4.0810803409668487e-13,5.6037483945793277e-14,7.155896778817482e-13,0.0002239324,3.8410124e-07,96860.1,0.78699034,-263.59164,0.13083099046362198,0.13083099046362198,0.21706543981164741,-4.786354657238118e-13,1.7854982e-12,2.4074545e-16,6.706236116693375e-14,5.252958750796845e-14,6.706236116693375e-14,7.48e-16,2.870793910380867e-14,1.306862758224997e-12,845.7462830031499,4.0810803409668487e-13,5.6037483945793277e-14,7.155896778817482e-13
83,83,83,134.58706307918467,36.19977660098319,9502.14,885974.0,,179.026666512,-0.8671233686410291,34610D,232.73355,24.08927,-3.4056444,194.0598220379985,66522.57914671619,0.38800405750266703,0.388161217504322,28.27240416473753,33.3959820236448,0.0,0.000200615941396,28514.01921281096,0.751085027573683,0.2356033680394794,0.5037752472263658,cruise,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.6345463063161467,16.69796069408784,11.2488538579724,21.3695888068721,1367375974534485.5,12.5382924916089,722.152991579735,1311.30263469265,0.0200615941396,0.0168228163682267,0.194080608752161,16.6979910118224,11.536748930977,11.53443493945315,0.0200615941396,0.4478856770832798,398685916562644.6,0.013035289711648933,4.207219957452512e-06,3.16,35.8,2023-11-05 16:23:00,0.0002006159413960972,0.751085783511539,0.0,285.1401921281096,83,0.0002006159413960972,24.08927,-3.4056444,0.751085783511539,0.26033503,7.0485403e-06,0.4268171805351331,0.0,10607.216996883126,-0.6933183157984066,-0.7206314682127483,2.1574093584559844,234.104831766776,0.5045061433511545,0.9894679697636961,0.0,226.58305503608537,0.0,0.0,0.0,0 days,0.00021176644,3.613928e-07,96950.875,0.7471704,-262.4343,0.06382453771802515,0.06382453771802515,1.0,-4.782851016326637e-13,1.786614e-12,2.3916865e-16,3.2837177050622314e-14,2.5486760994593996e-14,3.2837177050622314e-14,7.480000000000001e-16,2.3249392833616257e-14,1.3083289123177657e-12,846.984717416383,3.971924809464614e-13,5.504933439543696e-14,3.4831106254102154e-13,0.00021176644,3.613928e-07,96950.875,0.7471704,-262.4343,0.06382453771802515,0.06382453771802515,0.25752144480227857,-4.782851016326637e-13,1.786614e-12,2.3916865e-16,3.2837177050622314e-14,2.5486760994593996e-14,3.2837177050622314e-14,7.480000000000001e-16,2.3249392833616257e-14,1.3083289123177657e-12,846.984717416383,3.971924809464614e-13,5.504933439543696e-14,3.4831106254102154e-13
84,84,84,134.50195044659554,36.133611129502114,9502.14,885974.0,,179.026666512,-0.8665429735954683,34610D,232.78203,24.354542,-3.7023554,193.9704014463752,66494.30674255146,0.3893964014929004,0.397072245765976,28.943504768660457,34.3010520175316,25.706672416077293,0.0001882171114141,28514.01921281096,0.7007971864689884,0.2411958730721704,0.5160946542273045,cruise,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.6341879090036133,17.150687064123705,11.369580941854217,22.045038748789484,1399257384010178.0,12.7656468433736,725.244671524963,1318.05948917724,0.0188217111414,0.0169510068550818,0.198536122882988,17.1505260087658,11.7123498669029,11.71014581708297,0.01882171114141,0.4556325968134935,409939304172624.0,0.013226723284838024,4.428005964637996e-06,3.16,35.8,2023-11-05 16:24:00,0.00018821711141415345,0.7007973418788417,0.0,285.1401921281096,84,0.00018821711141415345,24.354542,-3.7023554,0.7007973418788417,0.2309807,5.710961e-06,0.4267282900958139,0.0,10542.717622937002,-0.6966209839386193,-0.7174393387153998,2.162305723361126,234.12924108320223,0.4709527021061403,0.9898483237717989,0.0,226.41603801871642,0.0,0.0,0.0,0 days,0.00019961542,3.337701e-07,96962.75,0.70613056,-260.9459,0.001391196560359675,0.001391196560359675,1.0,-4.78263034125839e-13,1.7881882e-12,2.3719215e-16,7.183391079183846e-16,5.519418305339148e-16,7.183391079183846e-16,7.48e-16,1.8129153114574097e-14,1.3099251308290978e-12,848.2122161545105,4.127808342858444e-13,5.6313103552327335e-14,7.573246372295997e-15,0.00019961542,3.337701e-07,96962.75,0.70613056,-260.9459,0.001391196560359675,0.001391196560359675,0.2962686930642346,-4.78263034125839e-13,1.7881882e-12,2.3719215e-16,7.183391079183846e-16,5.519418305339148e-16,7.183391079183846e-16,7.48e-16,1.8129153114574097e-14,1.3099251308290978e-12,848.2122161545105,4.127808342858444e-13,5.6313103552327335e-14,7.573246372295997e-15
85,85,85,134.4178009033203,36.06753540039063,9509.76,885974.0,,179.026666512,-0.8659480544965288,34610D,232.73767,24.552195,-3.827537,194.3125255989601,66465.3632377828,0.38898768213147644,0.392885755287644,28.630683589864702,33.8440847730986,25.707376576819392,0.0001726407288538,28481.24557860217,0.6453041402797763,0.2385890299155391,0.5108871955258603,cruise,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.6353670294216689,16.922036185563233,11.31850381915803,21.74872624780542,1385271358413932.0,12.6588221519894,723.962135146619,1315.09924334608,0.0172640728854,0.0168925065058399,0.196442877643822,16.9220423865493,11.6289952338281,11.626987942155392,0.01726407288538,0.4524061160230427,404401913663575.1,0.013148429838799243,4.3268523582646895e-06,3.16,35.8,2023-11-05 16:25:00,0.000172640728853854,0.6453044936980236,0.0,284.81245578602176,85,0.000172640728853854,24.552195,-3.827537,0.6453044936980236,0.21003188,4.440869e-06,0.4263190555720878,0.0,10738.180684731173,-0.6947777031661535,-0.7192245429510624,2.158346653392438,234.10950815144966,0.43347023078864266,0.9894602530773521,0.0,226.19600211405017,0.0,0.0,0.0,0 days,0.00018423167,2.8862044e-07,97053.586,0.6557994,-259.12198,0.0,0.0,1.0,-4.779110295108078e-13,1.7887308e-12,2.3431975e-16,0.0,0.0,0.0,7.479999999999999e-16,1.8022977559925748e-14,1.3108198309180602e-12,849.438049996387,4.0628840640962174e-13,5.571937212349791e-14,0.0,0.00018423167,2.8862044e-07,97053.586,0.6557994,-259.12198,0.0,0.0,0.3037508842795648,-4.779110295108078e-13,1.7887308e-12,2.3431975e-16,0.0,0.0,0.0,7.479999999999999e-16,1.8022977559925748e-14,1.3108198309180602e-12,849.438049996387,4.0628840640962174e-13,5.571937212349791e-14,0.0
86,86,86,134.33195114135742,36.00041198730469,9517.38,885974.0,TVJ571,179.026666512,-0.865359592695798,34610D,232.69292,24.708044,-3.933383,194.2565424701764,66436.73255419293,0.3888104000851787,0.391557509724316,28.53004856084972,33.7240104442076,44.98639689149952,0.0001581870416574,28448.502453585726,0.5936085837823335,0.2377504046737476,0.5092892634239016,cruise,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.6352450184451772,16.861930484762556,11.302749566828592,21.677849634988227,1381925964217790.0,12.6219101626121,723.551916600159,1314.32059396686,0.0158187041657,0.0168789182762721,0.195778754862158,16.8620052221038,11.5990107693914,11.597176246389404,0.01581870416574,0.4513741279388149,402822049361726.8,0.013124960555945251,4.296605352490645e-06,3.16,35.8,2023-11-05 16:26:00,0.00015818704165741518,0.5936088742670816,0.0,284.48502453585735,86,0.00015818704165741518,24.708044,-3.933383,0.5936088742670816,0.19157499,3.2234755e-06,0.42591083561654364,0.0,10836.33493279877,-0.6948997757687035,-0.7191065996336049,2.1552131387406455,234.0938672673324,0.39856856696639015,0.9889928046148364,0.0,226.00230633293683,0.0,0.0,0.0,0 days,0.00016969696,2.4385795e-07,97144.8,0.6079381,-257.27042,0.0,0.0,1.0000000000000002,-4.775571813573595e-13,1.789208e-12,2.3157592e-16,0.0,0.0,0.0,7.48e-16,1.8031036968863483e-14,1.3116508501959784e-12,850.6833204224494,4.044483426911732e-13,5.553099927511028e-14,0.0,0.00016969696,2.4385795e-07,97144.8,0.6079381,-257.27042,0.0,0.0,0.31029950928285294,-4.775571813573595e-13,1.789208e-12,2.3157592e-16,0.0,0.0,0.0,7.48e-16,1.8031036968863483e-14,1.3116508501959784e-12,850.6833204224494,4.044483426911732e-13,5.553099927511028e-14,0.0
87,87,87,134.24540519714355,35.93266296386719,9530.715,885974.0,,178.85518503066666,-0.8647697512983112,34610D,232.58199,24.826843,-3.9609551,193.8067747762366,66408.20250563209,0.3886954979403196,0.391510564792258,28.522790079481688,33.7882330315738,57.83442106264049,0.000147711016844,28391.27533218923,0.5602005585837989,0.237689917329014,0.5090917769592405,cruise,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.633925354304237,16.894063482479847,11.300328551429669,21.731083309207733,1384438607213760.5,12.6141411797385,723.448335101414,1314.55337220679,0.0147711016844,0.0168888326883012,0.195755282396129,16.8941165157869,11.5908118701257,11.589100032375612,0.0147711016844,0.4511135476374763,403286205935539.1,0.01312122378220437,4.298169628314862e-06,3.16,35.8,2023-11-05 16:27:00,0.00014771101684401446,0.5602010846778147,0.0,283.9127533218923,87,0.00014771101684401446,24.826843,-3.9609551,0.5602010846778147,0.17732084,2.2485633e-06,0.4252568012507709,0.0,10749.741032539987,-0.698057220429674,-0.7160419799187738,2.1504539904123803,234.07007353967035,0.375725664904831,0.9875314734483235,0.0,225.86716921556126,0.0,0.0,0.0,0 days,0.00015823446,2.0575796e-07,97295.12,0.5707111,-254.56311,0.002661038171600747,0.002661038171600747,1.0,-4.769548455361707e-13,1.7888736e-12,2.2925254e-16,1.3823557087412634e-15,8.790815322206434e-16,1.3823557087412634e-15,7.480000000000002e-16,1.8253373335315687e-14,1.3119187599759184e-12,851.9358347989339,4.0436729332311677e-13,5.5524341507289886e-14,1.4859965883821853e-14,0.00015823446,2.0575796e-07,97295.12,0.5707111,-254.56311,0.002661038171600747,0.002661038171600747,0.27170480561257593,-4.769548455361707e-13,1.7888736e-12,2.2925254e-16,1.3823557087412634e-15,8.790815322206434e-16,1.3823557087412634e-15,7.480000000000002e-16,1.8253373335315687e-14,1.3119187599759184e-12,851.9358347989339,4.0436729332311677e-13,5.5524341507289886e-14,1.4859965883821853e-14
88,88,88,134.15998966135876,35.8651507102837,9547.86,885974.0,,178.68370354933333,-0.864163569403073,34610D,232.44711,24.89244,-3.825567,193.22385480451305,66379.6797155526,0.38627190348485846,0.378360531000662,27.52808396078337,32.5476504220804,0.0,0.0001408860808053,28317.834610951,0.5411765710015854,0.2294006996731947,0.4913127886962241,cruise,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.6322019978289043,16.273706328171716,11.119851599077949,20.81493296230449,1341196077252165.8,12.2632867938641,718.856719469772,1305.27369189797,0.0140886080805,0.0167219683480423,0.189180265500331,16.2738252110402,11.3132773345119,11.311683675731516,0.01408860808053,0.4397312171228223,386911233428691.2,0.012845701843403048,3.976465233653759e-06,3.16,35.8,2023-11-05 16:28:00,0.0001408860808053056,0.5411774444740638,0.0,283.17834610951,88,0.0001408860808053056,24.89244,-3.825567,0.5411774444740638,0.19990622,2.1210944e-06,0.42440289601244063,0.0,10741.624682517497,-0.6963774991117568,-0.7176756779568715,2.136408645761464,233.99958015670956,0.3624834537892112,0.9863708516253553,0.0,225.73801431014277,0.0,0.0,0.0,0 days,0.00014798816,1.7377077e-07,97484.65,0.54758483,-251.3204,0.05652724982570993,0.05652724982570993,1.0,-4.761868189567779e-13,1.7881757e-12,2.2736222e-16,2.938372872230973e-14,1.7849258493631742e-14,2.938372872230973e-14,7.480000000000001e-16,2.273261425859662e-14,1.3119888790361067e-12,853.1839452809018,3.826000901557609e-13,5.36593931949387e-14,3.1562898570796047e-13,0.00014798816,1.7377077e-07,97484.65,0.54758483,-251.3204,0.05652724982570993,0.05652724982570993,0.20989239192019638,-4.761868189567779e-13,1.7881757e-12,2.2736222e-16,2.938372872230973e-14,1.7849258493631742e-14,2.938372872230973e-14,7.480000000000001e-16,2.273261425859662e-14,1.3119888790361067e-12,853.1839452809018,3.826000901557609e-13,5.36593931949387e-14,3.1562898570796047e-13
89,89,89,134.07451629638672,35.7978515625,9547.86,885974.0,TVJ571,178.512222068,-0.8635479915818248,34610D,232.47382,24.865702,-3.6566362,192.4181032069761,66352.15163159183,0.38501579379952533,0.374678482309198,27.23548791020811,32.2606272433078,-25.70860371012288,0.00013790801997,28317.834610951,0.528129328495238,0.2269623992517342,0.485975069036608,cruise,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.6295295455085347,16.130313199320575,11.06429733475843,20.554839695129164,1328919608726388.0,12.1559585404414,717.49051500003,1303.05162659679,0.013790801997,0.0166892498135583,0.187339241154599,16.1303136216539,11.225144524016,11.22359670001816,0.013790801997,0.4363796708310086,382734995991495.5,0.012765280911262597,3.888640623582446e-06,3.16,35.8,2023-11-05 16:29:00,0.00013790801997002326,0.5281296799987268,0.0,283.17834610951,89,0.00013790801997002326,24.865702,-3.6566362,0.5281296799987268,0.22993855,2.0946113e-06,0.42435413438692726,0.0,10624.020641840409,-0.6976294933043186,-0.716458714841239,2.132039539690241,233.97756806910652,0.35383730083442533,0.987234246446646,0.0,225.6763720703619,0.0,0.0,0.0,0 days,0.00014086008,1.474799e-07,97496.984,0.5305738,-248.03906,0.1141411435233525,0.1141411435233525,1.0,-4.76160725694963e-13,1.7887236e-12,2.2572372e-16,5.937047817761099e-14,3.4381684305499986e-14,5.937047817761099e-14,7.479999999999999e-16,2.7536317215181977e-14,1.3125628454782467e-12,854.4281160398067,3.766695260770639e-13,5.31372021038763e-14,6.307531856748747e-13,0.00014086008,1.474799e-07,97496.984,0.5305738,-248.03906,0.1141411435233525,0.1141411435233525,0.172526233858701,-4.76160725694963e-13,1.7887236e-12,2.2572372e-16,5.937047817761099e-14,3.4381684305499986e-14,5.937047817761099e-14,7.479999999999999e-16,2.7536317215181977e-14,1.3125628454782467e-12,854.4281160398067,3.766695260770639e-13,5.31372021038763e-14,6.307531856748747e-13
