Unnamed: 0,index,icao24,callsign,latitude,longitude,groundspeed,altitude,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,time,specific_humidity,air_pressure,rhi,fuel_flow_per_engine,thrust_setting,nox_ei,co_ei,hc_ei,nvpm_ei_m,nvpm_ei_n,co2,h2o,so2,sulphates,oc,nox,co,hc,nvpm_mass,nvpm_number,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,W3_no_water_injection,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,ei_nox_p3t3,ei_nvpm_number_p3t3_meem,ei_nvpm_mass_p3t3_meem,fuel_flow_corrected
0,1,801733.0,IGO1004,1.4106889349229954,104.0191171175605,120.379999896,586.74,0.6877042235379661,34610D,297.40823,1.3465086,0.11909696,118.17510279959949,69491.52216200223,0.2367025842295789,0.6143897815181738,36.86338689109043,53076.27709383491,50.97436401278391,2023-05-05 02:01:00,0.0183494604064199,0.9447202900687772,0.7302561485170941,0.3071948907590869,0.4754195252306138,0.0095440278712195,0.0003758727038685,7.460603341685263e-05,7.179806993744983e-06,697614655034110.8,116.45143918895464,45.60000958427887,0.0442360642693085,0.0009027768218226,0.0007372677378218,0.3518251919161164,0.0138559409045054,0.002750231074255,0.0002646720030137,2.571643892941701e+16,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,22.68564304095825,2.986577147369498,0.3418272622324262,26.53813854691745,9.544027871219551,7.179806993744983,697614655034110.8,17.812986172251,739.863272162743,1050.14539799542,1.83494604064,0.016308918964127,0.24538861987589,26.5375843558674,15.0462835958439,14.775167249402752,22.04843734640181,0.4930951245348853,0.4341968622568423,551444513369050.8,6.538536088927898,0.5798409408393125
1,2,801733.0,,1.4745127782828862,104.04393870359776,133.41259247733333,601.5917197452229,0.6912351361766736,34610D,297.402,1.4101402,0.14522398,133.02270283374008,69454.65877511115,0.2691274849211576,1.0382735056500147,62.296410339000886,90599.02314603924,1530.408584910332,2023-05-05 02:02:00,0.0181668663252861,0.9430356884702292,0.7220104916951544,0.5191367528250074,0.8098343560505951,0.0121367349717919,0.0003765316261885,8.108244549514734e-05,2.0809659625515064e-05,1340947174411180.0,196.79436026090377,77.0606595893441,0.074755692406801,0.001525626375649,0.00124592820678,0.7560750219784524,0.0234565686906561,0.0050511452958553,0.001296367095046,8.353619542004266e+16,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,22.91301773016781,3.0206949293123007,0.3847787131355474,45.29951157301962,12.136734971791933,20.809659625515064,1340947174411180.0,27.7703235729402,816.672568286864,1242.06417711082,1.81668663253,0.0190018062024403,0.435664453272974,45.300033164794,22.9275285007919,22.518439029096207,15.231004229806302,0.7368755437910098,1.12961457076946,957472725741511.2,14.90287188350009,0.8929941423804576
2,3,801733.0,,1.5336845271932014,104.00137361944992,146.44518505866665,1047.1433121019109,0.6939387186754125,34610D,294.7332,2.898448,0.4484543,147.20677620359896,69392.36236477214,0.2777545102962789,1.0702295070878105,64.21377042526863,87094.29276191177,1531.599970137459,2023-05-05 02:03:00,0.0152271136188936,0.8936170680416206,0.690999671014209,0.5351147535439053,0.8572213192945906,0.0130980039032487,0.0003861239266887,8.374182668135598e-05,2.2793296007213315e-05,1434575317388410.8,202.8513007734236,79.43243401605731,0.0770565245103223,0.0015725821328637,0.0012842754085053,0.8410722156724884,0.0247944731840957,0.0053773784335092,0.0014636434770423,9.211949008853629e+16,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,38.39430179175447,5.174510873062035,0.4277307615694931,43.54714638095589,13.09800390324876,22.79329600721332,1434575317388410.8,28.866012674999,832.456775350458,1122.24032715869,1.52271136189,0.0179774461665244,0.410014823451454,43.5472432602649,22.8071784865048,22.46509985849964,24.55626521054615,0.7929603207064827,0.6298758799899318,792620573971671.8,12.709237996346031,0.895795880806898
3,4,801733.0,IGO1004,1.5928562761035163,103.95880853530213,159.47777764,1492.6949044585988,0.6966324286742468,34610D,291.79413,3.3795888,0.99672496,160.8059914698958,69328.14859434687,0.278032644392266,1.2191081459731572,73.14648875838944,197806.15267932712,7045.3738708646815,2023-05-05 02:04:00,0.012922133579553,0.8463166762616119,0.6847120294379312,0.6095540729865786,1.0,0.0162213031036008,0.0003948702284003,8.563870804872994e-05,2.943789617499673e-05,1552828142392495.8,231.0697579877522,90.48220659412776,0.0877757865100673,0.0017913425818381,0.0014629297751677,1.1865313651139642,0.028883370722708,0.0062641707955694,0.002153278741635,1.1358392626122344e+17,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,23.677886298099693,3.245714135089441,0.4695925293978688,98.90307633966356,16.22130310360081,29.437896174996727,1552828142392495.8,29.238939405687148,847.64553670308,1205.30343253426,1.1072633278475,0.0190188264511735,0.4425703972934665,44.98703777739935,23.24608861009645,22.9936839720608,19.86446608112562,0.8469656840241047,0.918020321328486,840639138601394.1,13.801331557201756,0.9254779158261514
4,5,801733.0,IGO1004,1.6540695966300318,103.90687330057575,173.367777628,3529.5840000000003,0.699216348605171,34610D,281.3649,-0.09488127,1.6170377,169.38148418057415,69255.00210558849,0.2992640667067203,1.076519257332987,64.59115543997922,92853.537270926,2278.926869000112,2023-05-05 02:05:00,0.0069181529380497,0.6551372471949614,0.6184861453444604,0.5382596286664935,1.0,0.0169432535807884,0.0004546917594488,9.86126885213605e-05,3.3134025750159524e-05,1497299118649781.8,204.0434600348944,79.8992592792543,0.077509386527975,0.0015818242148566,0.0012918231087995,1.0943843256956929,0.0293690661118365,0.0063695074926374,0.0021401650075808,9.671228011285194e+16,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,23.806127877128283,3.406224748052499,0.5037188349360477,46.426768635463,16.943253580788475,33.13402575015952,1497299118649781.8,29.6118661363753,862.834298055702,1288.36653790983,0.691815293805,0.0200602067358226,0.475125971135479,46.4268322945338,23.6849987336881,23.52226808562196,15.172666951705091,0.8946645709338091,1.7148114618505432,804568703534295.4,15.1452033163269,0.9535324076828544
5,6,801733.0,IGO1004,1.7228052171610169,103.83673569251752,186.743333172,4183.38,0.7016136061364673,34610D,277.6529,-3.8050225,0.13601246,178.5668807330536,69190.4109501485,0.3021589294642549,1.0334361386408926,62.006168318453554,93836.57530613756,2278.8519154874484,2023-05-05 02:06:00,0.0048254161611426,0.6018100734168642,0.5305059425323595,0.5167180693204463,1.0,0.0172574565416767,0.0004745630946098,0.0001029223460949,3.4052872464807775e-05,1483494770074861.8,195.8774857179948,76.70163020992705,0.0744074019821442,0.0015185184077988,0.001240123366369,1.070068755071605,0.0294258391221075,0.0063818203156916,0.0021114881417797,9.198582641280744e+16,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,23.96752033073934,3.479474789664436,0.5345730109403349,46.91828765306879,17.257456541676735,34.05287246480778,1483494770074862.0,30.02997236131,875.406095757443,1307.20479019716,0.482541616114,0.020590681348267,0.489352880844003,46.9183101743944,23.7657449293288,23.6516160390568,15.19390334259692,0.9316755927354086,1.8845008576263809,750483905118778.5,15.691074390886856,0.9727062224246694
6,7,801733.0,IGO1004,1.7943572998046875,103.76389842922404,194.974444276,4835.3133333333335,0.70398421098129,34610D,273.90106,-3.7647216,-0.29651916,190.3474706650612,69128.40478183005,0.3036705367900231,0.9899102267244618,59.39461360346771,94676.9908793898,2550.831600369226,2023-05-05 02:07:00,0.0034782795805222,0.5521903874268522,0.4750534193400727,0.4949551133622309,1.0,0.0173293711887914,0.0004953520687178,0.0001074310194671,3.4754160434419974e-05,1472958928318459.0,187.6275843733545,73.47113702748956,0.0712735363241612,0.0014545619657992,0.0011878922720693,1.029271305749334,0.0294212447191772,0.0063808238902765,0.0020642099301153,8.748582640125277e+16,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,21.441680368082544,3.141671896215996,0.5737298622603262,47.338495439694896,17.32937118879145,34.75416043441997,1472958928318459.0,30.3770377576932,890.088768990685,1361.4058238176,0.347827958052,0.0215193632297616,0.514395408946213,47.3383735274916,23.9038396933045,23.820983652278827,13.536502036653708,0.9737574011868664,2.5365402471090737,716835964055223.5,16.77707734068571,0.99853351856324
7,8,801733.0,IGO1004,1.869444766287076,103.68749684300916,200.63333316,5562.6,0.7063215291342613,34610D,269.93054,-3.3915915,-0.053404927,200.3550065793222,69069.01016822658,0.3161253991526104,0.941278089138944,56.47668534833664,78117.86780951866,1993.915096671956,2023-05-05 02:08:00,0.002554101447183,0.5007994046965324,0.4400427033132348,0.470639044569472,1.0,0.0171884139249491,0.0005215066729993,0.0001131033805596,3.566440377880596e-05,1459283832991253.0,178.40984901539542,69.86165977589242,0.0677720224180039,0.0013831024983266,0.0011295337069667,0.9707446448763234,0.0294529682780401,0.0063877040357024,0.0020142073103516,8.241551386976163e+16,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,20.3591899252797,3.001879052340323,0.6083190499024667,39.05893390475933,17.18841392494919,35.66440377880596,1459283832991253.0,26.7235746606587,869.010712483266,1301.23186518052,0.255410144718,0.0201780217836107,0.430892527257807,39.0590293114931,21.3545476300255,21.300144899113462,14.348643155848023,0.91325421594326,2.043117081859264,661382275151435.5,13.133836792945086,0.8920361600084151
8,9,801733.0,IGO1004,1.9471435546875,103.6083317126258,208.34999982,6129.528,0.7086308634282957,34610D,266.39102,-4.1872797,-0.2945699,206.0242032359893,69012.53348287825,0.3198173408366574,0.911125812387904,54.667548743274246,72503.43566742567,1760.7745884185977,2023-05-05 02:09:00,0.0023813329668288,0.463486728707049,0.5138580055550055,0.455562906193952,1.0,0.0169422235809912,0.0005403086133472,0.0001171811098094,3.628235539e-05,1450000000000000.0,172.69478648000333,67.62375779543025,0.065601058491929,0.0013387971120801,0.0010933509748654,0.9261898334332906,0.0295373474565733,0.0064060040322989,0.0019834674318036,7.926794567774766e+16,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,17.965050140414593,2.651976754912087,0.6296738625357076,36.25171783371284,16.94222358099127,36.28235538999999,1450000000000000.2,25.1762538363674,862.703302938775,1307.49218726278,0.238133296683,0.0200628372854545,0.407058859687973,36.2513041553386,20.2891970809677,20.240996528652552,13.340140162590036,0.8942570462949091,2.238789390139281,647931661157638.5,12.182157349041898,0.8521258755012932
9,10,801733.0,IGO1004,2.02679443359375,103.5272889218088,212.979999816,6629.400000000001,0.7109195942029924,34610D,263.309,-4.8399634,-0.4937281,211.08416220611045,68957.86593413497,0.3246348629471788,0.879917893737322,52.79507362423932,58366.1592727221,1021.2684041151614,2023-05-05 02:10:00,0.0021007416844337,0.4324854735942331,0.5541743920170047,0.439958946868661,0.9950852620851142,0.0166637780001455,0.000557996071019,0.0001210171321649,3.628235539e-05,1450000000000000.0,166.779637578972,65.30750607318404,0.0633540883490871,0.0012929405785527,0.0010559014724847,0.8797653863756646,0.0294594436514874,0.0063891084024444,0.0019155296240758,7.655285675514702e+16,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,16.45140213748188,2.4331501743846915,0.6489033185877159,29.18307963636105,16.663778000145562,36.28235539,1450000000000000.2,21.7073324442322,835.765235943626,1244.69011777367,0.210074168443,0.0186030762775412,0.332564119801878,29.1831174449243,17.8768347148783,17.83935883016021,13.849298523699192,0.8047102288829481,1.809913814597425,572922518305002.8,9.23723973712452,0.7294585853652685
