Unnamed: 0,index,icao24,callsign,latitude,longitude,groundspeed,altitude,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,time,specific_humidity,air_pressure,rhi,fuel_flow_per_engine,thrust_setting,nox_ei,co_ei,hc_ei,nvpm_ei_m,nvpm_ei_n,co2,h2o,so2,sulphates,oc,nox,co,hc,nvpm_mass,nvpm_number,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,ei_nox_p3t3,ei_nvpm_number_p3t3_meem,ei_nvpm_mass_p3t3_meem
0,1,801733.0,IGO1004,1.4106889349229954,104.0191171175605,120.379999896,586.74,0.7118259425495629,34610D,297.79434,-1.537606,-3.9238124,122.9821190311274,69524.03842572187,0.234075135483512,0.5977589005603999,35.865534033623995,49070.31220706665,51.034877093021066,2023-11-06 02:01:00,0.0163055163991879,0.9447202900687772,0.6318233280880055,0.2988794502801999,0.3291335232822337,0.008540710682931,0.0010775738048396,0.0002394608455199,4.065109339210222e-05,2183262902862795.5,113.2992220122182,44.36566559959289,0.0430386408403487,0.0008783396089867,0.0007173106806724,0.3063171496700005,0.038647759971218,0.0085883911047151,0.0014579731735584,7.83038899469743e+16,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.3555011073278831,24.535156103533325,8.540710682931076,40.65109339210222,2183262902862795.2,,,,,,,,,,,1.0,,,
1,2,801733.0,,1.4745127782828862,104.04393870359776,133.41259247733333,601.5917197452229,0.7145609602042904,34610D,297.722,-1.4542835,-3.7788396,134.5732431837641,69488.17289168824,0.2693502599315405,1.0358244243394086,62.14946546036452,89417.86280715854,1530.8226760023767,2023-11-06 02:02:00,0.0161558095571855,0.9430356884702292,0.6280366408815967,0.5179122121697043,0.5736884663942564,0.0131432259537127,0.0010786716876068,0.0002397048194681,9.277288063736752e-05,2011690735040692.8,196.3301613892915,76.87888877447091,0.0745793585524374,0.0015220277255599,0.0012429893092072,0.8168444674480377,0.0670388687919939,0.0148975263982208,0.0057657849408305,1.2502550385434685e+17,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.3890545184691071,44.70893140357927,13.14322595371276,92.77288063736754,2011690735040692.8,18.0676430990898,737.964083493028,1382.01049937797,1.61558095572,0.0188557133323976,0.657223634733803,44.7084630908409,34.8554108321413,34.30124642728795,1.61558095571855,0.7411775326669665,16.134181222777155,885298901193318.4,30.243588724352044
2,3,801733.0,,1.5336845271932014,104.00137361944992,146.44518505866665,1047.1433121019109,0.716557462570618,34610D,294.57346,-0.5494785,-3.0182807,148.00172749071507,69426.02342622788,0.2773468568020399,1.0575848956392626,63.45509373835576,85477.37204586106,1530.405248513878,2023-11-06 02:03:00,0.0136377015037275,0.8936170680416206,0.625886322969398,0.5287924478196313,0.5976691121606084,0.0140896356034704,0.0011002627041174,0.0002445028231372,9.614607322967728e-05,1886193313574292.8,200.45464111946583,78.49395095434608,0.0761461124860269,0.0015540022956332,0.0012691018747671,0.8940591479574935,0.0698172730265875,0.0155149495614639,0.0061009580893639,1.1968857352151662e+17,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.4301571748643309,42.73868602293053,14.089635603470471,96.14607322967728,1886193313574292.8,17.8443362078944,739.358084821864,1384.95638680463,1.36377015037,0.0188646879959978,0.649295174138049,42.7382859802589,34.4185482567112,33.95547364275364,1.36377015037275,0.7472941544959509,16.980996084815363,863300963194808.2,29.623828774762618
3,4,801733.0,IGO1004,1.5928562761035163,103.95880853530213,159.47777764,1492.6949044585988,0.7185435750843697,34610D,291.49634,-1.0996566,-2.125276,160.2728907171324,69362.56833248952,0.2773508419497779,1.2241499232561748,73.44899539537049,197408.6445284004,7026.6865173136775,2023-11-06 02:04:00,0.0124980251455565,0.8463166762616119,0.6766014539095037,0.6120749616280874,0.7067137809187279,0.0162159899781765,0.0011234087106709,0.000249646380149,0.000124435960321,1688196354077534.2,232.02537645397533,90.8564073040733,0.0881387944744445,0.0017987509076417,0.0014689799079074,1.19104817323846,0.0825132412171889,0.0183362758260419,0.009139696276637,1.2399632623712206e+17,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.468274745263907,98.7043222642002,16.215989978176506,124.43596032101928,1688196354077534.2,17.897411844001567,752.651524239322,1429.4149007950634,1.118682124506,0.0199050239688828,0.675560974915392,44.0154943957667,33.98458186576173,33.565084594487104,1.24980251455565,0.8076057749710268,18.57442230470373,906321281682482.6,32.3508158509801
4,5,801733.0,IGO1004,1.6540695966300318,103.90687330057575,173.367777628,3529.5840000000003,0.7204060767308123,34610D,280.14243,-3.393209,-0.31935388,168.39863301211832,69289.11933709415,0.298617934283947,1.0948828750801087,65.69297250480652,94097.6404832074,2267.914108230868,2023-11-06 02:05:00,0.0073034303920536,0.6551372471949614,0.7181447560287064,0.5474414375400544,0.706713780918728,0.0167712084807417,0.001279450216402,0.0002843222703115,0.0001029730478413,1175341926586501.2,207.52410014268372,81.26220698844567,0.0788315670057678,0.0016088074899136,0.0013138594500961,1.1017505375977446,0.0840508878873697,0.0186779750860821,0.0067646056005757,7.721170486699334e+16,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.5018874516860028,47.04882024160369,16.771208480741734,102.97304784131684,1175341926586501.2,17.950487480108734,765.94496365678,1473.8734147854966,0.8735940986419999,0.0209453599417678,0.701826775692735,45.2927028112745,33.55061547481226,33.307357507711444,0.73034303920536,0.8716151786607317,21.929826249551244,888179736119648.2,35.01876243752717
5,6,801733.0,IGO1004,1.7228052171610169,103.83673569251752,186.743333172,4183.38,0.7220214740311708,34610D,276.174,-3.3657024,0.44339776,178.65791787107486,69223.42636458935,0.302851810752145,1.054238698290492,63.25432189742953,93140.29673055644,2266.148672653175,2023-11-06 02:06:00,0.0062850607277754,0.6018100734168642,0.7778613728953687,0.527119349145246,0.706713780918728,0.016764317639949,0.0013310264743882,0.0002957836609751,9.717541886926484e-05,1065904470628740.8,199.82040287397987,78.24559618712033,0.0759051862769154,0.0015490854342227,0.0012650864379485,1.0604155443880945,0.084193177064952,0.0187095949033226,0.006146765225674,6.742306449705958e+16,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.5362756377811478,46.57014836527823,16.764317639949066,97.17541886926485,1065904470628740.8,18.0035631162159,779.238403074238,1518.33192877593,0.628506072778,0.0219856959146529,0.728092576470078,46.5699112267823,33.1166490838628,32.90980893615955,0.62850607277754,0.938635024408347,24.056269434674164,741552366653558.5,37.0975821633733
6,7,801733.0,IGO1004,1.7943572998046875,103.76389842922404,194.974444276,4835.3133333333335,0.7235845933858567,34610D,272.3054,-3.026068,0.942785,189.98939153831887,69160.17204269192,0.3051225296308092,1.0119961389610048,60.71976833766029,93157.43962777725,2534.184459395988,2023-11-06 02:07:00,0.0049180917572129,0.5521903874268522,0.7660493872625476,0.5059980694805024,0.7067137809187282,0.016854482768275,0.0013870334859986,0.0003082296635552,9.148219536319418e-05,970927806486906.0,191.81374817866885,75.11035343368579,0.0728637220051923,0.0014870147347998,0.0012143953667532,1.0234002891407483,0.0842203519464177,0.0187156337658706,0.0055547777094737,5.89545114824776e+16,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.5743259746040843,46.57871981388863,16.854482768275048,91.48219536319418,970927806486906.0,18.0366614730388,787.547168562358,1548.19733142553,0.491809175721,0.0227213913752448,0.746090428598295,46.5790840745776,32.8364762648809,32.67577381104027,0.49180917572129,0.9831557578772778,25.80618886621555,658387809245771.1,38.77436735003356
7,8,801733.0,IGO1004,1.869444766287076,103.68749684300916,200.63333316,5562.6,0.7250824961144019,34610D,267.97705,-4.567638,0.92579734,198.8314926494478,69099.45227435426,0.3163674329093928,0.9681906400677324,58.09143840406395,76642.07107929658,1979.968955918968,2023-11-06 02:08:00,0.0036986113209454,0.5007994046965324,0.7522780810773464,0.4840953200338662,0.706713780918728,0.0168508972797461,0.0014534398389909,0.0003229866308868,8.560380765800738e-05,865027459943660.2,183.510853918438,71.85910930582712,0.0697097260848767,0.0014226474711199,0.0011618287680812,0.9788928613795824,0.0844324108807574,0.0187627579735016,0.0049728483197184,5.025068940714103e+16,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.6058897256168301,38.32103553964829,16.850897279746153,85.60380765800738,865027459943660.2,15.6012809316765,766.734477239001,1501.20615578532,0.369861132095,0.0217048283579189,0.627497497786412,38.3208211878835,28.9105026512441,28.803967969224978,0.36986113209454,0.875553255737324,22.613450720995584,789235804035468.6,31.551554132968946
8,9,801733.0,IGO1004,1.9471435546875,103.6083317126258,208.34999982,6129.528,0.7265288352220431,34610D,264.5933,-6.9259915,0.83408654,203.3008160386717,69041.3608359502,0.3190905418249102,0.9363319327069476,56.17991596241686,71763.12158690512,1748.576018241862,2023-11-06 02:09:00,0.0030631712806506,0.463486728707049,0.7731953466657133,0.4681659663534738,0.706713780918728,0.0167425995143982,0.0015082875023633,0.0003351750005251,8.135012248508113e-05,783776840743510.9,177.47235452527485,69.49455604550965,0.0674158991549002,0.0013758346766306,0.0011235983192483,0.9405978337112946,0.0847354651299358,0.0188301033622079,0.0045702430447441,4.403251704625902e+16,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.6234576091139252,35.881560793452564,16.742599514398243,81.35012248508113,783776840743510.9,14.7249627186823,761.972115887438,1497.35697019889,0.306317128065,0.0216947619301505,0.592785696711595,35.8820556981398,27.3239088135724,27.240466598616,0.30631712806506,0.8519897391339395,21.953219981134122,808109737483499.2,29.740604219896337
9,10,801733.0,IGO1004,2.02679443359375,103.5272889218088,212.979999816,6629.400000000001,0.7279367346504042,34610D,261.437,-8.310146,0.617005,207.78674326647612,68985.18091998778,0.3232572038515857,0.8579562373784662,51.47737424270797,57567.18189652337,1013.6929905615248,2023-11-06 02:10:00,0.0024163739906033,0.4324854735942331,0.7534517184024843,0.4289781186892331,0.6659967511466378,0.0159419055304816,0.0015557950878062,0.0003457322417347,6.99397775171511e-05,737001716088575.5,162.61702523271447,63.67751193822976,0.0617728490912495,0.0012606703896173,0.0010295474848541,0.8206474371345007,0.0800882459799691,0.0177973879955486,0.0036003161017021,3.793891315660961e+16,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.6410494421668127,28.783590948261683,15.941905530481668,69.93977751715109,737001716088575.5,12.5464840484937,735.519986979772,1437.00712717314,0.24163739906,0.0204312873755457,0.486998307340676,28.7836780345655,23.8359090344726,23.778451402965647,0.24163739906033,0.7306835239563402,18.543342196667435,672610333472064.2,22.797600661415736
