Unnamed: 0.1,Unnamed: 0,index,longitude,latitude,altitude,icao24,callsign,groundspeed,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,ei_mass_meem,ei_number_meem,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_waypoint,cocip_level,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_width,cocip_depth,cocip_rhi_1,cocip_air_temperature_1,cocip_specific_humidity_1,cocip_altitude_1,cocip_persistent_1,cocip_dT_dz,cocip_ds_dz,cocip_dz_max,cocip_rho_air_1,cocip_iwc_1,cocip_n_ice_per_m_1,cocip_ef,cocip_contrail_age,cocip_global_yearly_mean_rf,cocip_atr20,cocip_sdr_mean,cocip_sdr_min,cocip_sdr_max,cocip_rsr_mean,cocip_rsr_min,cocip_rsr_max,cocip_olr_mean,cocip_olr_min,cocip_olr_max,cocip_rf_sw_mean,cocip_rf_sw_min,cocip_rf_sw_max,cocip_rf_lw_mean,cocip_rf_lw_min,cocip_rf_lw_max,cocip_rf_net_mean,cocip_rf_net_min,cocip_rf_net_max,cocip_cocip,cocip_mean_contrail_altitude,cocip_mean_rhi,cocip_std_rhi,cocip_mean_n_ice_per_m,cocip_std_n_ice_per_m,cocip_mean_r_ice_vol,cocip_mean_width,cocip_mean_depth,cocip_mean_tau_contrail,cocip_mean_tau_cirrus,cocip_max_age,cocip_mean_rf_sw,cocip_mean_rf_lw,cocip_mean_rf_net,cocip_mean_olr,cocip_mean_sdr,cocip_mean_rsr,cocip_contrail_length,cocip_persistent_contrail_length,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_segment_length_km,accf_issr_nox_impact,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_segment_length_km,accf_sac_accf_contrail_cocip
215,215,216,-72.6323787564786,-14.39419974817911,12359.64,,,228.39863472331427,0.8591508667751933,34610D,213.85994,38.438435,12.2160225,264.4287677112263,65115.16934143883,0.4092148031041189,0.686034648773356,46.658373946579694,45.9118282054564,0.0,3.4660782631395614e-05,18264.32766939871,0.8558443974334331,0.3888197828881641,1.0,cruise,0,GTF2035,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,0,0.901988872165576,22.955896342399868,16.01590451871035,36.28235539,1450000000000000.0,17.0007342110886,858.085244820117,1877.54992642663,0.00346607826314,0.0321129873078612,0.343017324386678,22.9559141027282,10.6815763073748,10.681206088412328,0.0034660782631395,0.9160494812715118,708316058976385.4,5.466358642773373,411632381597255.8,0.0189206606897583,1.3572092609114531e-05,3.0968000000000004,35.8,2023-05-05 16:36:00,3.466078263139561e-05,0.8558448562729881,0.0,215,182.64327669398716,3.466078263139561e-05,38.438435,12.2160225,0.8558448562729881,0.21825187,1.2446774e-05,0.2975203649841128,1148.3867171020538,13933.205482145388,0.3817860073310455,-0.924250747690376,1.458539418027754,229.9836098319869,0.4779485363822878,0.0,1.0,222.60365471597157,28.117254249628648,78.42831496139829,0.8364793160827164,214.18156,3.515243989815748e-05,12320.4258425193,0.0,0.0022242828079953,0.0036765945,156.85662992279657,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,13933.205482145388,0.0,3.5332585e-05,-3.79616e-07,127542.11,0.88188136,-254.7386,0.6942689322405147,0.6942689322405147,1.0000000000000002,-3.2259666467182864e-13,2.3853096e-12,2.4019957e-16,1.3736200459179593e-13,2.385132822302201e-13,2.385132822302201e-13,7.48e-16,6.596559187425578e-14,2.0627128578384918e-12,1172.7122091878755,13.933205482145388,1.6064690919505734e-12,3.5332585e-05,-3.79616e-07,127542.11,0.88188136,-254.7386,0.6942689322405147,0.6942689322405147,1.0000000000000002,-3.2259666467182864e-13,2.3853096e-12,2.4019957e-16,1.3736200459179593e-13,2.385132822302201e-13,2.385132822302201e-13,7.48e-16,6.596559187425578e-14,2.0627128578384918e-12,1172.7122091878755,13.933205482145388,0.0
216,216,217,-72.75191485574653,-14.346332030157194,12359.64,,,228.1267140886285,0.8596736496317264,34610D,213.90842,38.58132,12.407787,264.51567077905725,65068.51096749225,0.4093472773597907,0.685165246006856,46.61819910897263,45.8534193735966,0.0,3.520406504582699e-05,18264.32766939871,0.8636163848114744,0.3884849925747718,1.0,cruise,0,GTF2035,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,0,0.9021830319122316,22.926685676528983,16.009749418181254,36.28235539,1450000000000000.0,16.9843783456965,857.954805523756,1877.04745799395,0.00352040650458,0.0320982768712111,0.342582623003428,22.9267096867983,10.6729287798838,10.67255306263158,0.0035204065045826,0.9154244058797336,707906851527137.2,5.468926336751114,411767944423580.5,0.0189065724486935,1.354030950819316e-05,3.0968000000000004,35.8,2023-05-05 16:37:00,3.5204065045826984e-05,0.8636161371238552,0.0,216,182.64327669398716,3.5204065045826984e-05,38.58132,12.407787,0.8636161371238552,0.23470573,1.3047947e-05,0.2974529352527613,1149.0851037313666,13935.74844907714,0.3817170690970043,-0.9242792214260758,1.4588672294407503,229.98592327316584,0.4825141030224668,0.0,1.0,222.63037558245293,28.117254249628648,78.69815411139786,0.8452801848887523,214.22989,3.575224695723039e-05,12320.2909229443,0.0,0.0022797583543086,0.0033688834,157.3963082227957,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,13935.74844907714,0.0,3.565889e-05,-3.9063835e-07,127551.33,0.88593024,-252.8651,0.6942689322405147,0.6942689322405147,1.0000000000000002,-3.224978491875007e-13,2.3848681e-12,2.4104922000000003e-16,1.3787862738599518e-13,2.312540059954387e-13,2.312540059954387e-13,7.48e-16,6.480050250165757e-14,2.0623701797237287e-12,1173.2872737151797,13.935748449077138,1.6029722349199549e-12,3.565889e-05,-3.9063835e-07,127551.33,0.88593024,-252.8651,0.6942689322405147,0.6942689322405147,1.0000000000000002,-3.224978491875007e-13,2.3848681e-12,2.4104922000000003e-16,1.3787862738599518e-13,2.312540059954387e-13,2.312540059954387e-13,7.48e-16,6.480050250165757e-14,2.0623701797237287e-12,1173.2872737151797,13.935748449077138,0.0
217,217,218,-72.87145095501447,-14.29846431213528,12359.64,,,227.85479345394285,0.8601910603328385,34610D,213.94257,38.76276,12.615307,264.61561932701443,65021.89276838327,0.4094837842901564,0.684454107898402,46.589933181441765,45.8037956600426,0.0,3.552058668696103e-05,18264.32766939871,0.8673935725030844,0.3882494431786814,1.0,cruise,0,GTF2035,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,0,0.902451879736663,22.9018773104746,16.00543793482366,36.28235539,1450000000000000.0,16.9716039690676,857.828197536957,1876.57292178253,0.0035520586687,0.0320844761628793,0.342227053949201,22.9018978300213,10.6664373203994,10.666058455745414,0.0035520586686961,0.9148176904254304,707709985596710.1,5.472483709855545,411955755807816.4,0.0188940153639022,1.3513330132439627e-05,3.0968000000000004,35.8,2023-05-05 16:38:00,3.552058668696103e-05,0.8673936118666304,0.0,217,182.64327669398716,3.552058668696103e-05,38.76276,12.615307,0.8673936118666304,0.24232562,1.27378335e-05,0.2974054551381732,1149.776309182633,13938.28318724503,0.3816483819973449,-0.9243075854491344,1.4592048674734914,229.9883055810546,0.4847843715763391,0.0,1.0,222.64486964282807,28.117254249628648,79.33643926778062,0.8503291309701724,214.26741,3.614512188299144e-05,12319.97178036611,0.0,0.0022505490212554,0.003026899,158.67287853556124,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,13938.28318724503,0.0,3.579971e-05,-3.9633295e-07,127559.33,0.8831269,-251.08179,0.6942689322405149,0.6942689322405149,1.0000000000000002,-3.224055609669951e-13,2.3843922e-12,2.4148817000000004e-16,1.3836325739857766e-13,2.243442120072652e-13,2.243442120072652e-13,7.48e-16,6.369038913685807e-14,2.0619866960290907e-12,1173.8623382424842,13.93828318724503,1.5999474102976348e-12,3.579971e-05,-3.9633295e-07,127559.33,0.8831269,-251.08179,0.6942689322405149,0.6942689322405149,1.0000000000000002,-3.224055609669951e-13,2.3843922e-12,2.4148817000000004e-16,1.3836325739857766e-13,2.243442120072652e-13,2.243442120072652e-13,7.48e-16,6.369038913685807e-14,2.0619866960290907e-12,1173.8623382424842,13.93828318724503,0.0
218,218,219,-72.99098705428241,-14.250596594113365,12359.64,,,227.58287281925712,0.860703094830331,34610D,213.97675,38.9339,12.841866,264.72052259933054,64975.30283520183,0.409647547344204,0.683522254394708,46.5616585131391,45.7415953879094,0.0,3.5855348444764634e-05,18264.32766939871,0.871560390119736,0.3880138209428258,1.0,cruise,0,GTF2035,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,0,0.9027375810114218,22.87076659200812,16.00111791853967,36.28235539,1450000000000000.0,16.9550471755456,857.633160960445,1875.9065127581,0.00358553484448,0.0320655938635149,0.341761127197354,22.8707976939547,10.6581879834204,10.657805844078204,0.0035855348444764,0.9138830597744272,707712937874656.6,5.476266577167206,412155469476004.6,0.0188757807787685,1.3477661884689657e-05,3.0968000000000004,35.8,2023-05-05 16:39:00,3.5855348444764634e-05,0.871559565227117,0.0,218,182.64327669398716,3.5855348444764634e-05,38.9339,12.841866,0.871559565227117,0.24912035,1.23780455e-05,0.2973579484887048,1150.4603280521876,13940.809694063726,0.3815799458421261,-0.9243358399040472,1.459610070580623,229.99116396942563,0.487273427573842,0.0,1.0,222.66103599472575,28.117254249628648,80.10103671291924,0.8557372826152436,214.30618,3.656207763175923e-05,12319.58948164354,0.0,0.0021936926528633,0.0026943474,160.20207342583848,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,13940.809694063726,0.0,3.596038e-05,-3.9528177e-07,127567.63,0.87963974,-249.47006,0.6942689322405147,0.6942689322405147,1.0000000000000002,-3.2231163099753245e-13,2.3838765e-12,2.4140714000000003e-16,1.3887255953803145e-13,2.1809930336874323e-13,2.1809930336874323e-13,7.48e-16,6.268563930611595e-14,2.061564894501916e-12,1174.4374027697886,13.940809694063724,1.5959006238524546e-12,3.596038e-05,-3.9528177e-07,127567.63,0.87963974,-249.47006,0.6942689322405147,0.6942689322405147,1.0000000000000002,-3.2231163099753245e-13,2.3838765e-12,2.4140714000000003e-16,1.3887255953803145e-13,2.1809930336874323e-13,2.1809930336874323e-13,7.48e-16,6.268563930611595e-14,2.061564894501916e-12,1174.4374027697886,13.940809694063724,0.0
219,219,220,-73.11052315355035,-14.20272887609145,12359.64,,,227.31095218457145,0.8612097491211724,34610D,213.99051,39.256577,13.090886,264.9644466254753,64928.74117668869,0.4099021435660562,0.68298338517771,46.5502714415107,45.691837776004,0.0,3.615559423225206e-05,18264.32766939871,0.8772353682455485,0.3879189286792558,1.0,cruise,0,GTF2035,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,0,0.9035403437396043,22.84588986370368,15.999327057051753,36.28235539,1450000000000000.0,16.9479438086873,857.481952011511,1875.3084459676,0.00361555942323,0.0320479535654155,0.341491692588855,22.845918888002,10.6556473845299,10.655262137195628,0.0036155594232252,0.9131594348800196,707919543262147.2,5.486909419262492,412717335641780.2,0.0188629431685065,1.3453959007041403e-05,3.0968000000000004,35.8,2023-05-05 16:40:00,3.615559423225205e-05,0.8772360933093012,0.0,219,182.64327669398716,3.615559423225205e-05,39.256577,13.090886,0.8772360933093012,0.25030863,1.1537326e-05,0.2973388278025996,1151.1371549967498,13943.32796695484,0.3815117604422623,-0.924363984934639,1.460240193796257,229.995607593663,0.4905122121389202,0.0,1.0,222.68281926550608,28.117254249628648,80.39902478124475,0.8628271576592376,214.32263,3.694536561469804e-05,12319.440487609378,0.0,0.0021358002397067,0.0026170833,160.7980495624895,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,13943.32796695484,0.0,3.6141995e-05,-3.5766885e-07,127577.664,0.8753162,-249.215,0.6942689322405147,0.6942689322405147,1.0,-3.222086786206719e-13,2.383606e-12,2.385078e-16,1.3928023879423582e-13,2.1711101452308678e-13,2.1711101452308678e-13,7.48e-16,6.252243381424426e-14,2.0613972059172988e-12,1175.0082394185042,13.943327966954842,1.593428308630245e-12,3.6141995e-05,-3.5766885e-07,127577.664,0.8753162,-249.215,0.6942689322405147,0.6942689322405147,1.0,-3.222086786206719e-13,2.383606e-12,2.385078e-16,1.3928023879423582e-13,2.1711101452308678e-13,2.1711101452308678e-13,7.48e-16,6.252243381424426e-14,2.0613972059172988e-12,1175.0082394185042,13.943327966954842,0.0
220,220,221,-73.23005925281828,-14.154861158069536,12359.64,,,227.0390315498857,0.8617110192475048,34610D,214.00432,39.559376,13.337842,265.12128205930475,64882.19090524718,0.4101003025641228,0.682272754440128,46.538859869816825,45.6393477001316,0.0,3.652177675803265e-05,18264.32766939871,0.8844803136607535,0.3878238322484735,1.0,cruise,0,GTF2035,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,0,0.9040459944069612,22.81964491735124,15.997512261592988,36.28235539,1450000000000000.0,16.9367951017185,857.287600962123,1874.64785618476,0.0036521776758,0.0320292705172467,0.341136377220064,22.8196738500658,10.6507694902503,10.650380519430582,0.0036521776758032,0.9122320546202533,708421946137909.9,5.493623643499332,413071787601181.6,0.0188441065337083,1.342810061221492e-05,3.0968000000000004,35.8,2023-05-05 16:41:00,3.6521776758032655e-05,0.8844798355832062,0.0,220,182.64327669398716,3.6521776758032655e-05,39.559376,13.337842,0.8844798355832062,0.25314265,1.0700747e-05,0.2973196401095102,1151.8067847334244,13933.831313462368,0.3840912013004038,-0.923295158161036,1.4607311787724606,229.99906883718512,0.4946285231983119,0.0,1.0,222.7085859651804,28.117254249628648,80.52337084936958,0.8715088733211376,214.33871,3.7397149830172034e-05,12319.378314575317,0.0,0.0020646141764214,0.0026615716,161.04674169873917,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,13933.831313462368,0.0,3.638058e-05,-3.1827022e-07,127587.75,0.87411517,-249.0771,0.6942689322405146,0.6942689322405146,0.9999999999999998,-3.221054308296451e-13,2.3833379e-12,2.3547084e-16,1.39679529697345e-13,2.165767497201704e-13,2.165767497201704e-13,7.48e-16,6.243177188981384e-14,2.0612323918948464e-12,1175.5790227084822,13.933831313462369,1.5900536885373741e-12,3.638058e-05,-3.1827022e-07,127587.75,0.87411517,-249.0771,0.6942689322405146,0.6942689322405146,0.9999999999999998,-3.221054308296451e-13,2.3833379e-12,2.3547084e-16,1.39679529697345e-13,2.165767497201704e-13,2.165767497201704e-13,7.48e-16,6.243177188981384e-14,2.0612323918948464e-12,1175.5790227084822,13.933831313462369,0.0
221,221,222,-73.34935056845791,-14.106703016813103,12359.64,,,226.7671109152,0.862209599757928,34610D,214.01364,39.810772,13.547181,265.2851781752953,64835.65204537737,0.4103021748027126,0.681612475815756,46.53115077440322,45.589440803574,0.0,3.7144954082844544e-05,18264.32766939871,0.8984474639473773,0.3877595897866935,1.0,cruise,0,GTF2035,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,0,0.904585195337258,22.79469243157677,15.996172665728473,36.28235539,1450000000000000.0,16.9268035327615,857.094312580315,1873.99427156689,0.00371449540828,0.0320108273175773,0.340806237907878,22.794720401787,10.6465926208892,10.646197168384225,0.0037144954082844,0.911309745065994,708991685290838.0,5.500792251346391,413450217466735.9,0.0188256642891325,1.3403701176776618e-05,3.0968000000000004,35.8,2023-05-05 16:42:00,3.7144954082844544e-05,0.898447457320593,0.0,221,182.64327669398716,3.7144954082844544e-05,39.810772,13.547181,0.898447457320593,0.27030963,1.0579733e-05,0.2973066922476552,1152.4728189390964,13932.43091328817,0.3848898332863469,-0.9229625215753932,1.4612320187280383,230.00259849116196,0.5024848502639592,0.0,1.0,222.755270027054,28.117254249628648,80.45942657531245,0.8867807454653228,214.34949,3.810755829013955e-05,12319.410286712344,1.0,0.0019958604542244,0.0028048193,160.9188531506249,0.2987299626900932,1.7196049846430266e-08,16073781503.525057,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,13932.43091328817,0.0,3.685053e-05,-2.96917e-07,127594.336,0.8790376,-249.42339,0.6942689322405147,0.6942689322405147,1.0,-3.2202058313242453e-13,2.3829539e-12,2.3382485000000004e-16,1.400935741952107e-13,2.1791844590835166e-13,2.1791844590835166e-13,7.479999999999999e-16,6.264090957565733e-14,2.0609333363445815e-12,1176.1532690574095,13.93243091328817,1.5867300084675073e-12,3.685053e-05,-2.96917e-07,127594.336,0.8790376,-249.42339,0.6942689322405147,0.6942689322405147,1.0,-3.2202058313242453e-13,2.3829539e-12,2.3382485000000004e-16,1.400935741952107e-13,2.1791844590835166e-13,2.1791844590835166e-13,7.479999999999999e-16,6.264090957565733e-14,2.0609333363445815e-12,1176.1532690574095,13.93243091328817,3.1388196265440004e-13
222,222,223,-73.46856173370595,-14.05844978122325,12359.64,,,226.4951902805143,0.8627036425644562,34610D,214.0226,40.027016,13.725466,265.447078957991,64789.120894602966,0.4104908453979026,0.6810641408301,46.52376188913491,45.545916065906,0.0,3.786830510163184e-05,18264.32766939871,0.914842722551861,0.3876980157427909,1.0,cruise,0,GTF2035,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,0,0.905118322637209,22.77293529109897,15.994849328806469,36.28235539,1450000000000000.0,16.9187341812626,856.934583812179,1873.4359792957,0.00378683051016,0.0319949270966557,0.34053207041505,22.772958032953,10.6433144662688,10.642911437251325,0.0037868305101631,0.9105475711186314,709437075434649.5,5.507889143607447,413824851772558.9,0.0188104258006424,1.3383047609925488e-05,3.0968000000000004,35.8,2023-05-05 16:43:00,3.786830510163184e-05,0.9148430022412752,0.0,222,182.64327669398716,3.786830510163184e-05,40.027016,13.725466,0.9148430022412752,0.29831004,1.0775742e-05,0.2972942455809829,1153.1327873707294,13934.933647664226,0.3848214417170444,-0.922991038956942,1.4617005935134024,230.00589978581044,0.5116988237797603,0.0,1.0,222.80987854262185,28.117254249628648,80.32232362338274,0.904501073801568,214.35953,3.8921682069835984e-05,12319.478838188308,1.0,0.0019291310767738,0.002993871,160.6446472467655,0.298712756877427,6.939902109370085e-07,481316813242.182,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,13934.933647664226,0.0,3.748289e-05,-2.6710796e-07,127600.58,0.88664865,-250.10063,0.6942689322405147,0.6942689322405147,0.9999999999999998,-3.219374744691943e-13,2.3825258e-12,2.3152706e-16,1.405341001733002e-13,2.205425449884746e-13,2.205425449884746e-13,7.48e-16,6.305398294207812e-14,2.060588359510377e-12,1176.7286493282943,13.934933647664224,1.5839050139195665e-12,3.748289e-05,-2.6710796e-07,127600.58,0.88664865,-250.10063,0.6942689322405147,0.6942689322405147,0.9999999999999998,-3.219374744691943e-13,2.3825258e-12,2.3152706e-16,1.405341001733002e-13,2.205425449884746e-13,2.205425449884746e-13,7.48e-16,6.305398294207812e-14,2.060588359510377e-12,1176.7286493282943,13.934933647664224,3.1766161200480013e-13
223,223,224,-73.587772898954,-14.010196545633391,12359.64,,,226.22326964582857,0.8631922561046343,34610D,214.04135,40.153786,13.835784,265.53247893647875,64742.59713271383,0.4106212950864253,0.680389005172844,46.50827045408127,45.5005877736712,0.0,3.848723396361758e-05,18264.32766939871,0.927458613670395,0.3875689204506772,1.0,cruise,0,GTF2035,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,0,0.9053698554743635,22.75027359454477,15.9923488044855,36.28235539,1450000000000000.0,16.9070584156165,856.77371776294,1872.90723178055,0.00384872339636,0.031980150740605,0.340194502586422,22.7502938868356,10.6376766434212,10.63726724442803,0.0038487233963617,0.9097799704341968,709753558615369.8,5.511240623965756,414001768044775.4,0.0187939471032248,1.3359753124474956e-05,3.0968000000000004,35.8,2023-05-05 16:44:00,3.8487233963617576e-05,0.927459306800364,0.0,223,182.64327669398716,3.8487233963617576e-05,40.153786,13.835784,0.927459306800364,0.32553825,1.0927611e-05,0.2972682026359882,1153.7854983280397,13937.428041882313,0.3847533056060869,-0.923019443904184,1.4620248983916233,230.00818409225732,0.5188493925927928,0.0,1.0,222.85248655071044,28.117254249628648,80.2429852561885,0.9187221857648218,214.37852,3.963448633546029e-05,12319.518507371906,1.0,0.0019070335035436,0.0030699181,160.485970512377,0.2986844180748672,1.2044808364400722e-06,698128279123.9691,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,13937.428041882313,0.0,3.809726e-05,-2.2323376e-07,127608.76,0.89372694,-251.07469,0.6942689322405147,0.6942689322405147,1.0,-3.21843999026641e-13,2.3822897e-12,2.281451e-16,1.4088619231022517e-13,2.243167324254737e-13,2.243167324254737e-13,7.479999999999999e-16,6.365261554266089e-14,2.06044563504007e-12,1177.304029599179,13.937428041882312,1.5808392039709578e-12,3.809726e-05,-2.2323376e-07,127608.76,0.89372694,-251.07469,0.6942689322405147,0.6942689322405147,1.0,-3.21843999026641e-13,2.3822897e-12,2.281451e-16,1.4088619231022517e-13,2.243167324254737e-13,2.243167324254737e-13,7.479999999999999e-16,6.365261554266089e-14,2.06044563504007e-12,1177.304029599179,13.937428041882312,3.2309780190240025e-13
224,224,225,-73.70698406420203,-13.961943310043536,12359.64,,,225.95134901114284,0.8636754365504345,34610D,214.06654,40.25562,13.901999,265.6080494542834,64696.08886225975,0.4107427027184851,0.67967539066371,46.48747409477208,45.453368190831,0.0,3.936723123829016e-05,18264.32766939871,0.9454636671821084,0.3873956174564339,1.0,cruise,0,GTF2035,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,0,0.9055741902915458,22.726695369410063,15.988975855162913,36.28235538999999,1450000000000000.0,16.8944069566686,856.623043111813,1872.3934725846,0.00393672312383,0.0319656441176074,0.339837695331855,22.7266840954155,10.6313420146183,10.63092350459442,0.003936723123829,0.909060999800684,709915757949830.9,5.513964701677538,414145563715857.8,0.0187778452257338,1.333541574091718e-05,3.0968000000000004,35.8,2023-05-05 16:45:00,3.936723123829016e-05,0.945465190467116,0.0,224,182.64327669398716,3.936723123829016e-05,40.25562,13.901999,0.945465190467116,0.3499163,1.12934895e-05,0.2972332219892024,1154.4309467017436,13939.914093352672,0.3846854247634718,-0.9230477365632546,1.4623272366328406,230.01031326749248,0.5290510675132166,0.0,1.0,222.91297984515307,28.117254249628648,80.10241260972043,0.9381782496732354,214.40262,4.060484714957888e-05,12319.58879369514,1.0,0.0019292506801158,0.003089032,160.20482521944086,0.2986475339741233,1.944513565160243e-06,910301643429.1732,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,13939.914093352672,0.0,3.8884562e-05,-1.8378755e-07,127616.2,0.90573436,-251.86053,0.6942689322405147,0.6942689322405147,1.0000000000000002,-3.217546041088625e-13,2.3821338e-12,2.2510446000000003e-16,1.4117873944126657e-13,2.273616338952253e-13,2.273616338952253e-13,7.48e-16,6.413589492267866e-14,2.060379157127224e-12,1177.875997480959,13.939914093352671,1.5777772834862602e-12,3.8884562e-05,-1.8378755e-07,127616.2,0.90573436,-251.86053,0.6942689322405147,0.6942689322405147,1.0000000000000002,-3.217546041088625e-13,2.3821338e-12,2.2510446000000003e-16,1.4117873944126657e-13,2.273616338952253e-13,2.273616338952253e-13,7.48e-16,6.413589492267866e-14,2.060379157127224e-12,1177.875997480959,13.939914093352671,3.274835435088001e-13
225,225,226,-73.82619522945008,-13.91369007445368,12359.64,,,225.6794283764572,0.8641531801198568,34610D,214.09494,40.30213,13.924647,265.65211670362163,64649.60138816497,0.4108364521852612,0.678960641192466,46.46405010049293,45.408399033552,0.0,4.073860304489555e-05,18264.32766939871,0.9746806104783192,0.3872004175041078,1.0,cruise,0,GTF2035,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,0,0.9056644088208238,22.704232178528155,15.985061320196632,36.28235539,1450000000000000.0,16.881373350603,856.485735525149,1871.91611779709,0.00407386030449,0.0319521107365218,0.339480320596233,22.704199516776,10.6246602421856,10.624227426001832,0.0040738603044895,0.9084058124693616,709960567112028.1,5.515167865560527,414209074579111.4,0.0187624775333033,1.3311317636983932e-05,3.0968000000000004,35.8,2023-05-05 16:46:00,4.073860304489556e-05,0.974681495154596,0.0,225,182.64327669398716,4.073860304489556e-05,40.30213,13.924647,0.974681495154596,0.35904193,1.1399286e-05,0.2971937935771881,1155.0691274440812,13942.39179947921,0.3846177990003252,-0.923075917079492,1.4625616564876809,230.0119638681452,0.5455490920258385,0.0,1.0,223.01109632646217,28.117254249628648,80.25209758089933,0.9687856433833604,214.43275,4.209838644370455e-05,12319.51395120955,1.0,0.0018861113680321,0.0030821264,160.50419516179866,0.2986090969099855,3.128061670697212e-06,1118442619106.3462,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,13942.39179947921,0.0,4.0005067e-05,-1.5720184e-07,127622.19,0.92561936,-251.5765,0.7189324295598718,0.7189324295598718,1.0,-3.2167309199327583e-13,2.3821314e-12,2.2305514e-16,1.503753027595167e-13,2.3391434821596443e-13,2.3391434821596443e-13,7.479999999999999e-16,6.518330809780671e-14,2.060458249417744e-12,1178.4470510798296,13.94239179947921,1.5748886526733316e-12,4.0005067e-05,-1.5720184e-07,127622.19,0.92561936,-251.5765,0.7189324295598718,0.7189324295598718,1.0,-3.2167309199327583e-13,2.3821314e-12,2.2305514e-16,1.503753027595167e-13,2.3391434821596443e-13,2.3391434821596443e-13,7.479999999999999e-16,6.518330809780671e-14,2.060458249417744e-12,1178.4470510798296,13.94239179947921,3.258983834400001e-13
