engine,saf_level,contrail_atr20_cocip_sum,nox_impact_sum,co2_impact_cons_sum,co2_impact_opti_sum,h2o_impact_sum,climate_non_co2_cocip,climate_non_co2_accf,climate_non_co2_accf_cocip_pcfa,climate_total_cons_cocip,climate_total_opti_cocip,climate_total_cons_accf,climate_total_opti_accf,climate_total_cons_accf_cocip_pcfa,climate_total_opti_accf_cocip_pcfa
GTF1990,0,49.12372893674892,45.27687597811975,1.8546056214871582,1.8546056214871582,0.8171080000266874,95.21771291489534,117.14307726276077,117.14307726276077,97.07231853638251,97.07231853638251,118.99768288424794,118.99768288424794,118.99768288424794,118.99768288424794
GTF2000,0,12.895455291100843,45.27808067201182,1.8546056214871582,1.8546056214871582,0.8171080000266874,58.990643963139355,117.14428195665285,72.78158544669789,60.84524958462651,60.84524958462651,118.99888757814,118.99888757814,74.63619106818504,74.63619106818504
GTF,0,10.6369335201987,38.38098233934718,1.5680524596903755,1.5680524596903755,0.691469021650048,49.709384881195916,111.9091593484199,65.13497456281272,51.27743734088629,51.27743734088629,113.47721180811028,113.47721180811028,66.70302702250311,66.70302702250311
GTF2035,0,10.093221024313706,42.252552156695636,1.4527472166332192,1.4527472166332192,0.6394234025249139,52.985196583534254,116.58385452198057,68.51973901794703,54.43794380016748,54.43794380016748,118.0366017386138,118.0366017386138,69.97248623458026,69.97248623458026
GTF2035,20,9.517274809653008,42.04244714398611,1.417203166959187,1.173784351002277,0.6501412458504001,52.20986319948951,117.02850928305774,67.77825328371456,53.6270663664487,53.383647550491794,118.44571245001694,118.20229363406003,69.19545645067375,68.95203763471683
GTF2035,100,7.742835537982421,41.22271242947478,1.2757056602449939,0.08504704401633295,0.6909632192652824,49.65651118672248,118.07771077138477,66.65268551677464,50.93221684696748,49.74155823073881,119.35341643162977,118.16275781540111,67.92839117701963,66.73773256079097
GTF2035_wi,0,8.456358245351167,2.9291280508613413,1.3296163654445758,1.3296163654445758,0.5852965204985389,11.970782816711047,78.81875309528634,27.94772359055538,13.300399182155623,13.300399182155623,80.1483694607309,80.1483694607309,29.277339955999956,29.277339955999956
GTF2035_wi,20,7.752321883756054,2.9145143287174022,1.2970943493748461,1.0743054239262224,0.5951110569550742,11.261947269428532,79.46256524827204,27.874143789429247,12.559041618803377,12.336252693354753,80.75965959764687,80.53687067219825,29.171238138804096,28.94844921335547
GTF2035_wi,100,6.262193257241673,2.857498819087692,1.1676247135182312,0.07784164756788209,0.6324983549898271,9.75219043131919,82.39597247435718,28.223210213818305,10.919815144837424,9.830032078887074,83.5635971878754,82.47381412192507,29.390834927336538,28.30105186138619
