engine,saf_level,nox_impact_sum,co2_impact_cons_sum,co2_impact_opti_sum,h2o_impact_sum,contrail_atr20_accf_cocip_pcfa_sum,climate_non_co2_accf_cocip_pcfa,climate_total_cons_accf_cocip_pcfa,climate_total_opti_accf_cocip_pcfa,contrail_atr20_accf_cocip_pcfa_sum_net,contrail_atr20_accf_cocip_pcfa_sum_warming,contrail_atr20_accf_cocip_pcfa_sum_cooling
GTF1990,0,58.99896842097712,2.5320291364117127,2.5320291364117127,1.1755355308284725,72.21523617414111,132.3897401259467,134.92176926235842,134.92176926235842,72.21523617414111,73.90268029953346,-1.6874441253923536
GTF2000,0,59.004307461578364,2.5320291364117127,2.5320291364117127,1.1755355308284725,27.05940912843733,87.23925212084416,89.77128125725588,89.77128125725588,27.05940912843733,27.66710518885461,-0.6076960604172715
GTF,0,50.301744791283795,2.133003119921556,2.133003119921556,0.9918566409945786,26.75301718759792,78.04661861987628,80.17962173979785,80.17962173979785,26.75301718759792,27.35676883235598,-0.6037516447580666
GTF2035,0,55.14703585558177,1.9731215942941625,1.9731215942941625,0.9163481994864775,26.621411521436436,82.68479557650467,84.65791717079884,84.65791717079884,26.621411521436436,27.23513543279022,-0.6137239113537868
GTF2035,20,54.87247193969622,1.9248430375905587,1.5942319974540045,0.9317065475627232,26.157323868807,81.96150235606595,83.8863453936565,83.55573435351994,26.157323868807,26.750881921235248,-0.5935580524282453
GTF2035,100,53.80121023356438,1.7326499456825497,0.11550999637883666,0.990201605751346,26.426149358723183,81.21756119803894,82.95021114372146,81.33307119441777,26.426149358723183,27.066152251914605,-0.6400028931914201
GTF2035_wi,0,3.8285739682511664,1.806456041244955,1.806456041244955,0.839067674905642,25.742197303825552,30.40983894698236,32.21629498822732,32.21629498822732,25.742197303825552,26.349270376343476,-0.6070730725179195
GTF2035_wi,20,3.8094543368976117,1.7622696169385055,1.4595821875331478,0.8531369441196092,25.87140566399874,30.533996945015957,32.29626656195446,31.993579132549105,25.87140566399874,26.50296152271927,-0.6315558587205348
GTF2035_wi,100,3.7348460319622836,1.586360050274761,0.10575733668498408,0.9067293932189283,26.577727970575115,31.219303395756324,32.80566344603108,31.325060732441308,26.577727970575115,27.26145622146373,-0.6837282508886171
