trajectory,season,diurnal,engine,saf_level,water_injection,untrimmed_min_altitude,untrimmed_max_altitude,trimmed_min_altitude,trimmed_max_altitude,fuel_sum,fuel_kg_sum,energy_sum,ei_co2_conservative_sum,ei_co2_optimistic_sum,co2_conservative_sum,co2_optimistic_sum,ei_nox_sum,nox_sum,ei_h2o_sum,h2o_sum,ei_nvpm_mass_sum,nvpm_mass_sum,ei_nvpm_num_sum,nvpm_num_sum,nox_impact_sum,co2_impact_cons_sum,co2_impact_opti_sum,h2o_impact_sum,contrail_atr20_cocip_sum,contrail_atr20_accf_sum,contrail_atr20_accf_cocip_pcfa_sum,climate_non_co2_cocip,climate_total_cons_cocip,climate_total_opti_cocip,climate_non_co2_accf,climate_total_cons_accf,climate_total_opti_accf,climate_non_co2_accf_cocip_pcfa,climate_total_cons_accf_cocip_pcfa,climate_total_opti_accf_cocip_pcfa,accf_sac_pcfa_sum,accf_sac_issr_sum,accf_sac_sac_sum,contrail_formed,contrail_atr20_cocip_sum_relative_change,contrail_atr20_accf_sum_relative_change,contrail_atr20_accf_cocip_pcfa_sum_relative_change,nox_impact_sum_relative_change,co2_impact_cons_sum_relative_change,co2_impact_opti_sum_relative_change,h2o_impact_sum_relative_change,climate_non_co2_cocip_relative_change,climate_non_co2_accf_relative_change,climate_non_co2_accf_cocip_pcfa_relative_change,climate_total_cons_cocip_relative_change,climate_total_opti_cocip_relative_change,climate_total_cons_accf_relative_change,climate_total_opti_accf_relative_change,climate_total_cons_accf_cocip_pcfa_relative_change,climate_total_opti_accf_cocip_pcfa_relative_change,engine_display
dus_tos,2023-02-06,nighttime,GTF2035_wi,20,15,480.06,11041.38,990.6,11041.38,94.66757748353392,5680.054649012036,245633963.29652548,641.25,531.1089,21300.20493379513,17641.68173436648,0.2064036562415196,7.086484842040804,216.14399999999995,7179.589076351213,0.0012525116954068,0.045881883650038,9.149133487126734e+16,3.225565191759837e+18,5.840866716727263e-12,3.262597656744484e-12,2.702213883222051e-12,1.0523851613002236e-12,1.0597880926139081e-14,9.086512721831232e-11,2.784354736762097e-11,6.903849758953625e-12,1.0166447415698108e-11,9.606063642175676e-12,9.775837909633982e-11,1.0102097675308429e-10,1.0046059297956187e-10,3.473679924564846e-11,3.799939690239295e-11,3.7439013128870514e-11,38.31420758880548,38.31420758880548,150.9631224035738,True,-0.3958989020888931,0.0,-0.6935727905742746,-0.9359840951119043,-0.296695988562778,-0.4174954855672353,-0.26705802927454797,-0.925520192373567,-0.4673782099953217,-0.8107417863893044,-0.8955500609649097,-0.9013074360426869,-0.4631706198915211,-0.4661485209515968,-0.7980697342348271,-0.8010476352949029,GTF2035WI - 20
dus_tos,2023-02-06,nighttime,GTF2035_wi,100,15,480.06,11041.38,990.6,11041.38,92.8314164735645,5569.884988413871,245637497.87404007,588.6675,39.2445,19174.329072614742,1278.2886048409832,0.2063705933773378,6.947874309094697,234.27000000000007,7630.742434127003,0.000672998685591,0.0249036683801748,5.918109481437518e+16,2.129706359634599e+18,5.726566033699568e-12,2.936988875940643e-12,1.957992583960429e-13,1.118521231530003e-12,1.0759499173466223e-14,9.086512721831232e-11,2.784354736762097e-11,6.855846764403037e-12,9.792835640343679e-12,7.0516460227990795e-12,9.771021448354188e-11,1.0064720335948254e-10,9.790601374193794e-11,3.4688634632850546e-11,3.7625623508791186e-11,3.488443389124659e-11,38.31420758880548,38.31420758880548,152.34092953381204,True,-0.38668632824198496,0.0,-0.6935727905742746,-0.9372368307088988,-0.36688605972436567,-0.9577924039816244,-0.22099703997823195,-0.9260380561632566,-0.4676406276266333,-0.8110042040206159,-0.8993885431369913,-0.9275514870572099,-0.46515686617063506,-0.4797236538858542,-0.8000559805139411,-0.8146227682291604,GTF2035WI - 100
dus_tos,2023-05-05,nighttime,GTF1990,0,0,990.6,11041.38,990.6,11041.38,106.22068035202548,6373.240821121528,274246925.77368045,657.9,657.9,24377.64614078985,24377.64614078985,1.9141047503441435,77.06403732303612,212.764,7883.698895727332,0.0097903362087068,0.3739231537208893,1.181144480482067e+18,4.171545122719298e+19,5.538714280101679e-11,3.491865571094206e-12,3.491865571094206e-12,2.581493717454768e-12,4.5818608196932e-11,1.1299534994845027e-10,1.1299534994845027e-10,1.0378724471540355e-10,1.0727911028649776e-10,1.0727911028649776e-10,1.7096398646692183e-10,1.7445585203801603e-10,1.7445585203801603e-10,1.7096398646692183e-10,1.7445585203801603e-10,1.7445585203801603e-10,41.98944561232859,41.98944561232859,151.5948987967097,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CFM1990
dus_tos,2023-05-05,nighttime,GTF2000,0,0,990.6,11041.38,990.6,11041.38,106.22068035202548,6373.240821121528,274246925.77368045,657.9,657.9,24377.64614078985,24377.64614078985,1.9150717182049248,77.1421856910891,212.764,7883.698895727332,0.0018619056155307,0.0841442934110587,1.031706369097538e+17,4.04376106752999e+18,5.5387260732454206e-11,3.491865571094206e-12,3.491865571094206e-12,2.581493717454768e-12,2.822544493542813e-11,1.1299534994845027e-10,3.462774715045211e-11,8.61941993853371e-11,8.968606495643131e-11,8.968606495643131e-11,1.7096410439835926e-10,1.7445596996945346e-10,1.7445596996945346e-10,9.259650160036107e-11,9.608836717145528e-11,9.608836717145528e-11,41.98944561232859,41.98944561232859,151.5948987967097,True,-0.3839741963764387,0.0,-0.6935471489202903,2.129220455307731e-06,0.0,0.0,0.0,-0.16951066943060858,6.898028050789501e-07,-0.45838592376133747,-0.16399320690750288,-0.16399320690750288,6.759958812196432e-07,6.759958812196432e-07,-0.4492109834726755,-0.4492109834726755,CFM2008
dus_tos,2023-05-05,nighttime,GTF,0,0,990.6,11041.38,990.6,11041.38,87.34093997245571,5240.456398347344,225502079.27728453,657.9,657.9,20044.745723678585,20044.745723678585,2.050922582610899,65.35254367127409,212.764,6482.444564755663,0.001204651384984,0.0431636442831307,1.0406714642380688e+17,3.2289996719585034e+18,5.152853886819559e-11,2.93593729852108e-12,2.93593729852108e-12,2.18189821283193e-12,2.1117547924421238e-11,1.1299534994845027e-10,3.462484976278691e-11,7.482798500544878e-11,7.776392230396985e-11,7.776392230396985e-11,1.6670578702947779e-10,1.6964172432799886e-10,1.6964172432799886e-10,8.833528684381445e-11,9.127122414233552e-11,9.127122414233552e-11,41.98944561232859,41.98944561232859,151.5948987967097,True,-0.5391054256022717,0.0,-0.6935727905742746,-0.06966605854148455,-0.15920666510621742,-0.15920666510621742,-0.15479235991200493,-0.27902522886472575,-0.024906996645565012,-0.4833105575664288,-0.2751252122030575,-0.2751252122030575,-0.027595105889414988,-0.027595105889414988,-0.47682337350055515,-0.47682337350055515,GTF
dus_tos,2023-05-05,nighttime,GTF2035,0,0,990.6,11041.38,990.6,11041.38,80.35308115150015,4821.184869090009,207460406.10181212,657.9,657.9,18441.032124269284,18441.032124269284,2.3983650094505338,70.34631381571229,212.764,5963.805683064342,0.0012325880442677,0.0405858326420834,1.0194537332856042e+17,2.962348244512294e+18,5.5610502189398305e-11,2.7062182592650585e-12,2.7062182592650585e-12,2.010925871875568e-12,2.0381919190979545e-11,1.1299534994845027e-10,3.462484976278691e-11,7.800334725225342e-11,8.070956551151849e-11,8.070956551151849e-11,1.7061677800972414e-10,1.7332299626898918e-10,1.7332299626898918e-10,9.224627782406078e-11,9.495249608332583e-11,9.495249608332583e-11,41.98944561232859,41.98944561232859,151.5948987967097,True,-0.5551606652175805,0.0,-0.6935727905742746,0.00403269381820165,-0.2249935731583613,-0.2249935731583613,-0.22102236457958668,-0.24843031081374703,-0.0020308865298064647,-0.4604344474506704,-0.24766746017955502,-0.24766746017955502,-0.006493653011880509,-0.006493653011880509,-0.45572192062302075,-0.45572192062302075,GTF2035
dus_tos,2023-05-05,nighttime,GTF2035,20,0,990.6,11041.38,990.6,11041.38,79.95444669989448,4797.266801993668,207457802.85221615,645.0,534.2148,17989.75050747626,14899.830960312134,2.398286647968038,69.99485194318692,217.408,6063.745237719997,0.0009885774686554,0.0329743726006602,8.3479180167091e+16,2.47560101499151e+18,5.5332719247110667e-11,2.6399974253010697e-12,2.1865514675313586e-12,2.0446278116980903e-12,1.7961657063571953e-11,1.1299534994845027e-10,3.462484976278691e-11,7.53390041223807e-11,7.797900154768179e-11,7.752555558991208e-11,1.7037269700725903e-10,1.730126944325601e-10,1.7255924847479038e-10,9.200219682159565e-11,9.464219424689674e-11,9.418874828912704e-11,41.98944561232859,41.98944561232859,151.5948987967097,True,-0.6079833550078315,0.0,-0.6935727905742746,-0.0009826026610841388,-0.24395788682271521,-0.3738156801820455,-0.20796715565358898,-0.2741015109422277,-0.003458561489364923,-0.46186212241022895,-0.2731203554966815,-0.27734714258094,-0.008272337033104841,-0.010871538793736516,-0.4575006046442451,-0.4600998064048767,GTF2035 - 20
dus_tos,2023-05-05,nighttime,GTF2035,100,0,990.6,11041.38,990.6,11041.38,78.39870742269616,4703.92244536177,207447683.7628994,592.1099999999999,39.474,16193.253018157897,1079.5502012105262,2.397981383744476,68.62344168337455,235.64000000000007,6444.373750145625,0.0004662104510677,0.0166743492134948,4.627734732380285e+16,1.48456239629084e+18,5.4248900419742616e-11,2.3763789594688667e-12,1.5842526396459118e-13,2.172987186292805e-12,1.1529616508651118e-11,1.1299534994845027e-10,3.462484976278691e-11,6.795150411468655e-11,7.03278830741554e-11,6.810992937865114e-11,1.6941723755448568e-10,1.7179361651395456e-10,1.6957566281845028e-10,9.104673736882233e-11,9.34231163282912e-11,9.120516263278694e-11,41.98944561232859,41.98944561232859,152.14213633972108,True,-0.7483638861508862,0.0,-0.6935727905742746,-0.020550660743837497,-0.319452908170171,-0.9546301938780113,-0.15824424766167217,-0.34528077798945994,-0.009047220671444822,-0.46745078159230874,-0.34444009755171384,-0.3651147068916033,-0.015260224824566683,-0.02797377767816179,-0.464488492435707,-0.477202045289302,GTF2035 - 100
dus_tos,2023-05-05,nighttime,GTF2035_wi,0,15,990.6,11041.38,990.6,11041.38,73.53571685576769,4412.143011346063,189858925.9212324,654.075,654.075,16876.447018398685,16876.447018398685,0.189262797518467,5.160923254161517,211.527,5457.820905035079,0.0009890150134792,0.0302305730541599,8.007794027020765e+16,2.18944048672823e+18,3.862149640474035e-12,2.4752412082173347e-12,2.4752412082173347e-12,1.839858188162844e-12,1.690020185712659e-11,1.1299534994845027e-10,3.462484976278691e-11,2.260220968576347e-11,2.5077450893980805e-11,2.5077450893980805e-11,1.1869735777708716e-10,1.2117259898530448e-10,1.2117259898530448e-10,4.0326857591423785e-11,4.280209879964112e-11,4.280209879964112e-11,41.98944561232859,41.98944561232859,151.7133207136876,True,-0.6311498205164114,0.0,-0.6935727905742746,-0.9302699246583426,-0.2911407504608785,-0.2911407504608785,-0.28728930242105805,-0.7822255543275929,-0.30571718506310824,-0.7641207459839722,-0.7662410619643527,-0.7662410619643527,-0.30542542672114253,-0.30542542672114253,-0.7546536943322829,-0.7546536943322829,GTF2035WI
dus_tos,2023-05-05,nighttime,GTF2035_wi,20,15,990.6,11041.38,990.6,11041.38,73.17164303567311,4390.298582140387,189858462.18466103,641.25,531.1089,16463.619683026453,13635.828366269829,0.1892522573404492,5.135075003992435,216.14399999999995,5549.337407825449,0.0007940322782426,0.024593052664716,6.584634482974192e+16,1.8337524568214413e+18,3.842806169964161e-12,2.4146964418816534e-12,1.999948181024061e-12,1.8707087755066347e-12,1.463868550729896e-11,1.1299534994845027e-10,3.462484976278691e-11,2.0352200452769754e-11,2.276689689465141e-11,2.2352148633793816e-11,1.1870886489392107e-10,1.211235613358027e-10,1.2070881307494514e-10,4.033836470825771e-11,4.275306115013936e-11,4.2338312889281766e-11,41.98944561232859,41.98944561232859,152.14213633972108,True,-0.6805078529583279,0.0,-0.6935727905742746,-0.9306191658275318,-0.3084795526292303,-0.42725510466963357,-0.27533862939203047,-0.8039046078487023,-0.3056498778069327,-0.7640534387277967,-0.7877788431144653,-0.791644910420113,-0.305706515884555,-0.3080838982194691,-0.7549347834956952,-0.7573121658306096,GTF2035WI - 20
dus_tos,2023-05-05,nighttime,GTF2035_wi,100,15,990.6,11041.38,990.6,11041.38,71.75080833733564,4305.048500240138,189856943.90909037,588.6675,39.2445,14820.129462076677,988.0086308051118,0.1892130054565372,5.034267371761002,234.27000000000007,5897.9164453289895,0.0003761703212017,0.012513278537061,3.709390054298132e+16,1.108498943996425e+18,3.767313232058717e-12,2.1736592402595224e-12,1.449106160173015e-13,1.9882208836723787e-12,9.190719566231511e-12,1.1299534994845027e-10,3.462484976278691e-11,1.4946253681962606e-11,1.711991292222213e-11,1.5091164297979908e-11,1.1875088406418138e-10,1.2092454330444088e-10,1.1889579468019867e-10,4.0380383878518e-11,4.2554043118777525e-11,4.0525294494535305e-11,41.98944561232859,41.98944561232859,152.8778923218648,True,-0.7994107650164957,0.0,-0.6935727905742746,-0.9319821705627039,-0.3775077545214927,-0.9585005169680995,-0.22981765548022662,-0.855991420497317,-0.30540409990289186,-0.763807660823756,-0.8404170870125416,-0.8593280252075385,-0.30684730897940893,-0.3184763176973287,-0.7560755765905492,-0.767704585308469,GTF2035WI - 100
dus_tos,2023-08-06,nighttime,GTF1990,0,0,990.6,11041.38,990.6,11041.38,98.67212813135274,5920.327687881166,254757620.73721445,657.9,657.9,22645.253406145457,22645.253406145457,1.8996734913232207,72.35747861384719,212.764,7323.445349909002,0.0085204599862784,0.3157754408576926,9.54653330835339e+17,3.2199955921983783e+19,5.85883612692402e-11,3.2747817016575586e-12,3.2747817016575586e-12,4.448038338635626e-12,1.4301555189312477e-12,1.195223590909561e-11,1.195223590909561e-11,6.446655512680707e-11,6.774133682846463e-11,6.774133682846463e-11,7.498863551697143e-11,7.826341721862899e-11,7.826341721862899e-11,7.498863551697143e-11,7.826341721862899e-11,7.826341721862899e-11,14.865969792653283,19.17277499833626,17.638334995103172,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CFM1990
dus_tos,2023-08-06,nighttime,GTF2000,0,0,990.6,11041.38,990.6,11041.38,98.67212813135274,5920.327687881166,254757620.73721445,657.9,657.9,22645.253406145457,22645.253406145457,1.901979938481709,72.55846274102637,212.764,7323.445349909002,0.0019026946463678,0.0825704030301594,9.355398933732154e+16,3.566263561778672e+18,5.858850043330501e-11,3.2747817016575586e-12,3.2747817016575586e-12,4.448038338635626e-12,8.801818947074278e-13,1.195223590909561e-11,3.9532700804851936e-12,6.391672066664807e-11,6.719150236830564e-11,6.719150236830564e-11,7.498877468103625e-11,7.826355638269381e-11,7.826355638269381e-11,6.698980885242584e-11,7.026459055408339e-11,7.026459055408339e-11,14.865969792653283,19.17277499833626,17.638334995103172,True,-0.3845551179180947,0.0,-0.6692443062074461,2.3752851555082494e-06,0.0,0.0,0.0,-0.008528987768579497,1.8558020673653914e-06,-0.10666718509280373,-0.008116675665130291,-0.008116675665130291,1.7781496102138031e-06,1.7781496102138031e-06,-0.10220390252320397,-0.10220390252320397,CFM2008
dus_tos,2023-08-06,nighttime,GTF,0,0,990.6,11041.38,990.6,11041.38,80.91857440239485,4855.114464143692,208920430.5065672,657.9,657.9,18570.812825349625,18570.812825349625,2.010138735145224,59.87491175169543,212.764,6005.776592145748,0.0011555177115161,0.0393019785063835,9.682372657929702e+16,2.869624698893447e+18,5.222324202118401e-11,2.7168454274311245e-12,2.7168454274311245e-12,3.693294707843864e-12,7.859307847760648e-13,1.195223590909561e-11,5.444419146588758e-12,5.670246751380394e-11,5.941931294123507e-11,5.941931294123507e-11,6.786877263812348e-11,7.058561806555461e-11,7.058561806555461e-11,6.136095587561664e-11,6.407780130304777e-11,6.407780130304777e-11,14.865969792653283,19.17277499833626,19.38361684681759,True,-0.4504578177879639,0.0,-0.5444853006586345,-0.10864135999308065,-0.1703735775560337,-0.1703735775560337,-0.16968010914745596,-0.12043590040961553,-0.094945891864329,-0.18172993210778685,-0.1228500097112444,-0.1228500097112444,-0.09810201785115563,-0.09810201785115563,-0.1812547473611289,-0.1812547473611289,GTF
dus_tos,2023-08-06,nighttime,GTF2035,0,0,990.6,11041.38,990.6,11041.38,74.28300280409007,4456.9801682454045,191788313.619768,657.9,657.9,17047.94914353867,17047.94914353867,2.3497493463145647,64.29155050190028,212.764,5513.284468119565,0.0011748737621759,0.0366807432285201,9.545841226802464e+16,2.626771474738696e+18,5.62123400065719e-11,2.498039024733887e-12,2.498039024733887e-12,3.3959781651459896e-12,7.755070327153326e-13,1.195223590909561e-11,4.7963798953440166e-12,6.038382520443322e-11,6.288186422916712e-11,6.288186422916712e-11,7.15605540808135e-11,7.405859310554739e-11,7.405859310554739e-11,6.44046980670619e-11,6.690273709179579e-11,6.690273709179579e-11,14.865969792653283,19.17277499833626,20.852354179313437,True,-0.4577463622313835,0.0,-0.5987043820232841,-0.0405544925851297,-0.23718914654082643,-0.23718914654082643,-0.23652228092358146,-0.0633309770367445,-0.0457146794647582,-0.14114055252431112,-0.07173570565344353,-0.07173570565344353,-0.05372655913216028,-0.05372655913216028,-0.1451595206365334,-0.1451595206365334,GTF2035
dus_tos,2023-08-06,nighttime,GTF2035,20,0,990.6,11041.38,990.6,11041.38,73.91423145257754,4434.8538871546525,191785256.3500029,645.0,534.2148,16630.702076829944,13774.212688113636,2.349669643035487,63.97003981812468,217.408,5605.655313363481,0.0009490367596663,0.029967479525646,7.870256984438778e+16,2.2120569332494976e+18,5.5931274686149775e-11,2.436903139675019e-12,2.018340656404438e-12,3.45287950395677e-12,7.762344655946937e-13,1.195223590909561e-11,3.957772258792678e-12,6.016038865570123e-11,6.259729179537623e-11,6.217872931210567e-11,7.133639009920215e-11,7.377329323887716e-11,7.335473075560659e-11,6.334192644889922e-11,6.577882958857423e-11,6.536026710530366e-11,14.865969792653283,19.17277499833626,21.29412187186161,True,-0.45723772322693124,0.0,-0.6688676253636504,-0.045351781915863816,-0.25585783674021395,-0.38367169470171475,-0.2237298240068918,-0.0667969067470026,-0.048703985511814034,-0.15531298826521953,-0.07593657394323655,-0.08211540806235719,-0.05737193875918631,-0.06272006305717497,-0.15952009347073412,-0.16486821776872276,GTF2035 - 20
dus_tos,2023-08-06,nighttime,GTF2035,100,0,990.6,11041.38,990.6,11041.38,72.47531258195566,4348.518754917339,191774025.6106096,592.1099999999999,39.474,14969.775813802942,997.9850542535294,2.349355531610944,62.7158706368282,235.64000000000007,5957.470694236756,0.0004648222814152,0.0155658359432932,4.476645410333779e+16,1.3635838762896745e+18,5.4834987810640396e-11,2.1935414645116334e-12,1.4623609763410894e-13,3.669605662601583e-12,4.564708330546978e-13,1.195223590909561e-11,3.6624902960221166e-12,5.896106430629669e-11,6.115460577080831e-11,5.91073004039308e-11,7.04568293823376e-11,7.265037084684923e-11,7.060306547997169e-11,6.21670837692641e-11,6.436062523377573e-11,6.231331986689819e-11,14.865969792653283,19.17277499833626,31.062619346646706,True,-0.6808243390230614,0.0,-0.6935727905742745,-0.0640634654611919,-0.33017169865052265,-0.9553447799100349,-0.1750058378032811,-0.08540072925691412,-0.0604332390287085,-0.17097993128312836,-0.09723355584693157,-0.1274559497754973,-0.07171992447122139,-0.0978790859241182,-0.17764100366350966,-0.20380016511640647,GTF2035 - 100
dus_tos,2023-08-06,nighttime,GTF2035_wi,0,15,990.6,11041.38,990.6,11041.38,68.31510553536198,4098.906332121719,176380038.3775297,654.075,654.075,15678.316720365576,15678.316720365576,0.185177350613225,4.756037667856136,211.527,5070.347132834567,0.0009513724559336,0.0275952233879918,7.63717387184634e+16,1.964755616883311e+18,3.975933982929631e-12,2.2945499136553085e-12,2.2945499136553085e-12,3.1204063054760495e-12,5.022102513194307e-13,1.195223590909561e-11,3.698956993574242e-12,7.598550539725111e-12,9.89310045338042e-12,9.89310045338042e-12,1.9048576197501288e-11,2.1343126111156598e-11,2.1343126111156598e-11,1.0795297281979922e-11,1.3089847195635229e-11,1.3089847195635229e-11,14.865969792653283,19.17277499833626,24.83247014778417,True,-0.6488422100452884,0.0,-0.690521754949687,-0.9321378188978797,-0.29932736814368344,-0.29932736814368344,-0.298475852068939,-0.8821318973104953,-0.7459804933616879,-0.8560408892953288,-0.85395770268851,-0.85395770268851,-0.7272911550547999,-0.7272911550547999,-0.8327462860576517,-0.8327462860576517,GTF2035WI
dus_tos,2023-08-06,nighttime,GTF2035_wi,20,15,990.6,11041.38,990.6,11041.38,67.97688672389812,4078.613203433887,176379627.98249844,641.25,531.1089,15294.799512877074,12667.764748545307,0.1851667574870871,4.732207368600295,216.14399999999995,5155.367089140433,0.0007689521271446,0.0225615782592018,6.312091637924938e+16,1.657754406506265e+18,3.95600792057965e-12,2.238425956657685e-12,1.853953914342161e-12,3.1727358196244728e-12,4.532115939179063e-13,1.195223590909561e-11,3.6624902960221166e-12,7.58195533412203e-12,9.820381290779715e-12,9.435909248464191e-12,1.908097964929973e-11,2.1319405605957416e-11,2.093493356364189e-11,1.079123403622624e-11,1.3029659992883924e-11,1.26451879505684e-11,14.865969792653283,19.17277499833626,26.25071798129793,True,-0.6831032793855941,0.0,-0.6935727905742745,-0.9324779216404434,-0.3164655966152838,-0.4338694657406426,-0.2867112245714893,-0.8823893208004032,-0.7455483818613913,-0.8560950741158109,-0.8550311855278706,-0.8607067753570039,-0.7275942405325643,-0.7325067789314628,-0.8335153197248525,-0.8384278581237509,GTF2035WI - 20
dus_tos,2023-08-06,nighttime,GTF2035_wi,100,15,990.6,11041.38,990.6,11041.38,66.65694123069315,3999.416473841589,176378265.9128879,588.6675,39.2445,13767.99121119967,917.8660807466448,0.1851277411755686,4.639302396001959,234.27000000000007,5479.200569162977,0.0003775984244183,0.0117583636673854,3.626462648737455e+16,1.0290402988761487e+18,3.878323696276303e-12,2.0149882159464543e-12,1.3433254772976368e-13,3.3720495141676176e-12,2.4786220049689813e-13,1.195223590909561e-11,3.6624902960221166e-12,7.498235410940818e-12,9.513223626887273e-12,7.632567958670581e-12,1.920260911953953e-11,2.1217597335485985e-11,1.933694166726929e-11,1.0912863506466038e-11,1.2927851722412492e-11,1.10471960541958e-11,14.865969792653283,19.17277499833626,51.914024663132494,True,-0.8266886382523455,0.0,-0.6935727905742745,-0.9338038543448307,-0.384695408879758,-0.9589796939253171,-0.2419018773111683,-0.8836879774917145,-0.7439264098198773,-0.8544731020742972,-0.8595654577798374,-0.8873277629876444,-0.7288950816418533,-0.7529248995957907,-0.8348161608341415,-0.8588459787880788,GTF2035WI - 100
gru_lim,2023-02-06,nighttime,GTF1990,0,0,1544.3200000000002,12374.88,1844.04,12374.88,189.6327828368782,11377.966970212694,489605296.6952224,998.325,998.325,43520.72366106356,43520.72366106356,3.822019957390404,179.19285128913066,322.8570000000001,14074.545142153102,0.0128303713704758,0.5934232135902134,8.813144638032128e+17,3.853675685951735e+19,3.0040615936030515e-10,7.873976687575819e-12,7.873976687575819e-12,2.363345397858733e-12,6.190510188086288e-11,2.6101881314206874e-10,2.6101881314206874e-10,3.6467460663902673e-10,3.725485833266025e-10,3.725485833266025e-10,5.637883179002326e-10,5.716622945878083e-10,5.716622945878083e-10,5.637883179002326e-10,5.716622945878083e-10,5.716622945878083e-10,74.44966945647076,78.42637159717061,221.04571611450856,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CFM1990
gru_lim,2023-02-06,nighttime,GTF2000,0,0,1544.3200000000002,12374.88,1844.04,12374.88,189.6327828368782,11377.966970212694,489605296.6952224,998.325,998.325,43520.72366106356,43520.72366106356,3.822019957390404,179.19285128913066,322.8570000000001,14074.545142153102,0.0050273311557452,0.2411803359434588,1.6569420052680912e+17,7.60031443066531e+18,3.0040615936030515e-10,7.873976687575819e-12,7.873976687575819e-12,2.363345397858733e-12,2.279984947546897e-11,2.6101881314206874e-10,1.16502716632867e-10,3.2556935423363284e-10,3.3344333092120865e-10,3.3344333092120865e-10,5.637883179002326e-10,5.716622945878083e-10,5.716622945878083e-10,4.1927222139103087e-10,4.271461980786066e-10,4.271461980786066e-10,74.44966945647076,78.42637159717061,221.04571611450856,True,-0.6316967619349443,0.0,-0.5536616107075153,0.0,0.0,0.0,0.0,-0.10723327507171956,0.0,-0.2563304203383212,-0.10496685306439991,-0.10496685306439991,0.0,0.0,-0.2527997698595876,-0.2527997698595876,CFM2008
gru_lim,2023-02-06,nighttime,GTF,0,0,1544.3200000000002,12374.88,1844.04,12374.88,159.29668828550518,9557.80129713031,411281747.6168144,998.325,998.325,36558.58996152344,36558.58996152344,3.621206356879679,139.38219282053456,322.8570000000001,11823.000204550195,0.0028516249960469,0.1134231033081731,1.8941150164244493e+17,6.871814756598156e+18,2.3880213653570397e-10,6.6031782621478294e-12,6.6031782621478294e-12,1.982201524380847e-12,2.1113271476929597e-11,2.7902958727935034e-10,1.2479663726929699e-10,2.6189760953701445e-10,2.6850078779916227e-10,2.6850078779916227e-10,5.19813925339435e-10,5.26417103601583e-10,5.26417103601583e-10,3.6558097532938176e-10,3.721841535915296e-10,3.721841535915296e-10,76.84587550932864,78.42637159717061,223.44192216736647,True,-0.6589413338247574,0.06900182374010949,-0.5218864273918371,-0.2050691069576697,-0.16139220064407298,-0.16139220064407298,-0.16127303009674948,-0.2818320640673128,-0.07799805559039485,-0.3515634082470034,-0.27928651505896224,-0.27928651505896224,-0.07914671199164698,-0.07914671199164698,-0.34894402321935636,-0.34894402321935636,GTF
gru_lim,2023-02-06,nighttime,GTF2035,0,0,1544.3200000000002,12374.88,1844.04,12374.88,148.71319328002716,8922.791596801628,383956645.2019709,998.325,998.325,34129.67785776623,34129.67785776623,4.292191437980622,154.91690118860998,322.8570000000001,11037.493205243616,0.0029426717804509,0.1095124240803697,1.8568877999795782e+17,6.432918613998643e+18,2.655859401102157e-10,6.176492539474278e-12,6.176492539474278e-12,1.8540754315946424e-12,1.9745964494450975e-11,2.8346842156197063e-10,1.203266435474074e-10,2.8718598003626127e-10,2.933624725757356e-10,2.933624725757356e-10,5.509084371037808e-10,5.570849296432551e-10,5.570849296432551e-10,3.8776665908921775e-10,3.93943151628692e-10,3.93943151628692e-10,77.45145591445575,78.42637159717061,224.0776637993315,True,-0.6810284791639254,0.08600762584757789,-0.5390116057193343,-0.11591047042522963,-0.21558155623955114,-0.21558155623955114,-0.21548689697473147,-0.21248703691471338,-0.022845242420810388,-0.3122123201604958,-0.21255244092942033,-0.21255244092942033,-0.02549995877384923,-0.02549995877384923,-0.31088134488082514,-0.31088134488082514,GTF2035
gru_lim,2023-02-06,nighttime,GTF2035,20,0,1544.3200000000002,12374.88,1844.04,12374.88,147.97625689138664,8878.575413483197,383953993.75608087,978.75,810.6398999999999,33294.657800562,27575.967376737462,4.292135382342379,154.14763941476537,329.90399999999994,11222.519322642762,0.0025468925723363,0.0949022633403676,1.6507954256688787e+17,5.777593040607553e+18,2.6426629583552324e-10,6.02537194728671e-12,4.990454061620745e-12,1.8851536624807656e-12,1.8792472928938397e-11,2.8346842156197063e-10,1.1209956191726555e-10,2.8494392242694237e-10,2.9096929437422907e-10,2.8993437648856306e-10,5.496198710599745e-10,5.556452430072614e-10,5.546103251215954e-10,3.782510114152696e-10,3.8427638336255613e-10,3.832414654768903e-10,77.45145591445575,78.42637159717061,224.38737664696535,True,-0.6964309506330394,0.08600762584757789,-0.5705307193460749,-0.12030333732750133,-0.23477396665473793,-0.36620919014212006,-0.20233679588739945,-0.21863514146737886,-0.02513079180680234,-0.32909037061281476,-0.21897624257197948,-0.22175418330772165,-0.028018380313320965,-0.029828746145498568,-0.32779127292340493,-0.32960163875558224,GTF2035 - 20
