index,longitude,latitude,altitude,time,groundspeed,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity,air_pressure,rhi,fuel_flow_per_engine,thrust_setting,nox_ei,co_ei,hc_ei,nvpm_ei_m,nvpm_ei_n,co2,h2o,so2,sulphates,oc,nox,co,hc,nvpm_mass,nvpm_number,flight_phase,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,W3_no_water_injection,tsfc_2020,tsfc_2035_max,fuel_2020,fuel_2035_max,mach,thrust_per_engine,EI_nox_py,EI_nvpm_mass_py,EI_nvpm_number_py,original_index,WAR,water_injection_kg_s
0,2.6632937869510136,50.16543630826271,10416.54,2024-06-07 11:15:00,247.962222008,34610D,220.35052490234375,35.288848876953125,2.2350125312805176,227.40256908834039,62616.421888017256,0.28758651065131846,0.2620820242856538,15.724921457139228,14295.18688166685,-1347.4935800711028,3.919833534557459e-05,0.24793002914904838,0.5634156950423059,0.1310410121428269,0.27146299117691874,0.008523927756679745,0.009747032259327328,0.00012073241007460116,8.807484203921093e-06,774441434357787.8,49.67502688310282,19.451727842481226,0.018869905748567072,0.00038510011731769536,0.00031449842914278454,0.13403809448011797,0.15327131671812455,0.001898507665754228,0.0001384969973416536,1.2178030728430458e+16,descent,GTF2035_wi,0,43031,1.237,3.16,3.16,6.194922151757512,16.42582960846973,14.290471759368664,0.234784586863034,0.20426259057083956,0.7641797441667849,7.147593440833425,8.523927756679745,8.807484203921092,774441434357787.8,112,0.0,0.0
1,2.6632937869510136,50.16543630826271,10416.54,2024-06-07 11:15:00,247.962222008,34610D,220.35052490234375,35.288848876953125,2.2350125312805176,227.40256908834039,62616.421888017256,0.28758651065131846,0.2620820242856538,15.724921457139228,14295.18688166685,-1347.4935800711028,3.919833534557459e-05,0.24793002914904838,0.5634156950423059,0.1310410121428269,0.27146299117691874,0.008523927756679745,0.009747032259327328,0.00012073241007460116,8.807484203921093e-06,774441434357787.8,49.67502688310282,19.451727842481226,0.018869905748567072,0.00038510011731769536,0.00031449842914278454,0.13403809448011797,0.15327131671812455,0.001898507665754228,0.0001384969973416536,1.2178030728430458e+16,descent,GTF2035_wi,0,43031,1.237,3.16,3.16,6.194922151757512,16.42582960846973,14.290471759368664,0.234784586863034,0.20426259057083956,0.7641797441667849,7.147593440833425,8.523927756679745,8.807484203921092,774441434357787.8,112,0.5,0.03073178012284324
2,2.6632937869510136,50.16543630826271,10416.54,2024-06-07 11:15:00,247.962222008,34610D,220.35052490234375,35.288848876953125,2.2350125312805176,227.40256908834039,62616.421888017256,0.28758651065131846,0.2620820242856538,15.724921457139228,14295.18688166685,-1347.4935800711028,3.919833534557459e-05,0.24793002914904838,0.5634156950423059,0.1310410121428269,0.27146299117691874,0.008523927756679745,0.009747032259327328,0.00012073241007460116,8.807484203921093e-06,774441434357787.8,49.67502688310282,19.451727842481226,0.018869905748567072,0.00038510011731769536,0.00031449842914278454,0.13403809448011797,0.15327131671812455,0.001898507665754228,0.0001384969973416536,1.2178030728430458e+16,descent,GTF2035_wi,0,43031,1.237,3.16,3.16,6.194922151757512,16.42582960846973,14.290471759368664,0.234784586863034,0.20426259057083956,0.7641797441667849,7.147593440833425,8.523927756679745,8.807484203921092,774441434357787.8,112,1.0,0.0617063908816308
3,2.6632937869510136,50.16543630826271,10416.54,2024-06-07 11:15:00,247.962222008,34610D,220.35052490234375,35.288848876953125,2.2350125312805176,227.40256908834039,62616.421888017256,0.28758651065131846,0.2620820242856538,15.724921457139228,14295.18688166685,-1347.4935800711028,3.919833534557459e-05,0.24793002914904838,0.5634156950423059,0.1310410121428269,0.27146299117691874,0.008523927756679745,0.009747032259327328,0.00012073241007460116,8.807484203921093e-06,774441434357787.8,49.67502688310282,19.451727842481226,0.018869905748567072,0.00038510011731769536,0.00031449842914278454,0.13403809448011797,0.15327131671812455,0.001898507665754228,0.0001384969973416536,1.2178030728430458e+16,descent,GTF2035_wi,0,43031,1.237,3.16,3.16,6.194922151757512,16.42582960846973,14.290471759368664,0.234784586863034,0.20426259057083956,0.7641797441667849,7.147593440833425,8.523927756679745,8.807484203921092,774441434357787.8,112,1.5,0.09268100164041836
4,2.6632937869510136,50.16543630826271,10416.54,2024-06-07 11:15:00,247.962222008,34610D,220.35052490234375,35.288848876953125,2.2350125312805176,227.40256908834039,62616.421888017256,0.28758651065131846,0.2620820242856538,15.724921457139228,14295.18688166685,-1347.4935800711028,3.919833534557459e-05,0.24793002914904838,0.5634156950423059,0.1310410121428269,0.27146299117691874,0.008523927756679745,0.009747032259327328,0.00012073241007460116,8.807484203921093e-06,774441434357787.8,49.67502688310282,19.451727842481226,0.018869905748567072,0.00038510011731769536,0.00031449842914278454,0.13403809448011797,0.15327131671812455,0.001898507665754228,0.0001384969973416536,1.2178030728430458e+16,descent,GTF2035_wi,0,43031,1.237,3.16,3.16,6.194922151757512,16.42582960846973,14.290471759368664,0.234784586863034,0.20426259057083956,0.7641797441667849,7.147593440833425,8.523927756679745,8.807484203921092,774441434357787.8,112,2.0,0.12365561239920593
5,2.6632937869510136,50.16543630826271,10416.54,2024-06-07 11:15:00,247.962222008,34610D,220.35052490234375,35.288848876953125,2.2350125312805176,227.40256908834039,62616.421888017256,0.28758651065131846,0.2620820242856538,15.724921457139228,14295.18688166685,-1347.4935800711028,3.919833534557459e-05,0.24793002914904838,0.5634156950423059,0.1310410121428269,0.27146299117691874,0.008523927756679745,0.009747032259327328,0.00012073241007460116,8.807484203921093e-06,774441434357787.8,49.67502688310282,19.451727842481226,0.018869905748567072,0.00038510011731769536,0.00031449842914278454,0.13403809448011797,0.15327131671812455,0.001898507665754228,0.0001384969973416536,1.2178030728430458e+16,descent,GTF2035_wi,0,43031,1.237,3.16,3.16,6.194922151757512,16.42582960846973,14.290471759368664,0.234784586863034,0.20426259057083956,0.7641797441667849,7.147593440833425,8.523927756679745,8.807484203921092,774441434357787.8,112,2.5,0.1546302231579935
6,2.6632937869510136,50.16543630826271,10416.54,2024-06-07 11:15:00,247.962222008,34610D,220.35052490234375,35.288848876953125,2.2350125312805176,227.40256908834039,62616.421888017256,0.28758651065131846,0.2620820242856538,15.724921457139228,14295.18688166685,-1347.4935800711028,3.919833534557459e-05,0.24793002914904838,0.5634156950423059,0.1310410121428269,0.27146299117691874,0.008523927756679745,0.009747032259327328,0.00012073241007460116,8.807484203921093e-06,774441434357787.8,49.67502688310282,19.451727842481226,0.018869905748567072,0.00038510011731769536,0.00031449842914278454,0.13403809448011797,0.15327131671812455,0.001898507665754228,0.0001384969973416536,1.2178030728430458e+16,descent,GTF2035_wi,0,43031,1.237,3.16,3.16,6.194922151757512,16.42582960846973,14.290471759368664,0.234784586863034,0.20426259057083956,0.7641797441667849,7.147593440833425,8.523927756679745,8.807484203921092,774441434357787.8,112,3.0,0.18560483391678104
7,2.6632937869510136,50.16543630826271,10416.54,2024-06-07 11:15:00,247.962222008,34610D,220.35052490234375,35.288848876953125,2.2350125312805176,227.40256908834039,62616.421888017256,0.28758651065131846,0.2620820242856538,15.724921457139228,14295.18688166685,-1347.4935800711028,3.919833534557459e-05,0.24793002914904838,0.5634156950423059,0.1310410121428269,0.27146299117691874,0.008523927756679745,0.009747032259327328,0.00012073241007460116,8.807484203921093e-06,774441434357787.8,49.67502688310282,19.451727842481226,0.018869905748567072,0.00038510011731769536,0.00031449842914278454,0.13403809448011797,0.15327131671812455,0.001898507665754228,0.0001384969973416536,1.2178030728430458e+16,descent,GTF2035_wi,0,43031,1.237,3.16,3.16,6.194922151757512,16.42582960846973,14.290471759368664,0.234784586863034,0.20426259057083956,0.7641797441667849,7.147593440833425,8.523927756679745,8.807484203921092,774441434357787.8,112,3.5,0.21657944467556864
8,2.6632937869510136,50.16543630826271,10416.54,2024-06-07 11:15:00,247.962222008,34610D,220.35052490234375,35.288848876953125,2.2350125312805176,227.40256908834039,62616.421888017256,0.28758651065131846,0.2620820242856538,15.724921457139228,14295.18688166685,-1347.4935800711028,3.919833534557459e-05,0.24793002914904838,0.5634156950423059,0.1310410121428269,0.27146299117691874,0.008523927756679745,0.009747032259327328,0.00012073241007460116,8.807484203921093e-06,774441434357787.8,49.67502688310282,19.451727842481226,0.018869905748567072,0.00038510011731769536,0.00031449842914278454,0.13403809448011797,0.15327131671812455,0.001898507665754228,0.0001384969973416536,1.2178030728430458e+16,descent,GTF2035_wi,0,43031,1.237,3.16,3.16,6.194922151757512,16.42582960846973,14.290471759368664,0.234784586863034,0.20426259057083956,0.7641797441667849,7.147593440833425,8.523927756679745,8.807484203921092,774441434357787.8,112,4.0,0.24755405543435618
9,2.6632937869510136,50.16543630826271,10416.54,2024-06-07 11:15:00,247.962222008,34610D,220.35052490234375,35.288848876953125,2.2350125312805176,227.40256908834039,62616.421888017256,0.28758651065131846,0.2620820242856538,15.724921457139228,14295.18688166685,-1347.4935800711028,3.919833534557459e-05,0.24793002914904838,0.5634156950423059,0.1310410121428269,0.27146299117691874,0.008523927756679745,0.009747032259327328,0.00012073241007460116,8.807484203921093e-06,774441434357787.8,49.67502688310282,19.451727842481226,0.018869905748567072,0.00038510011731769536,0.00031449842914278454,0.13403809448011797,0.15327131671812455,0.001898507665754228,0.0001384969973416536,1.2178030728430458e+16,descent,GTF2035_wi,0,43031,1.237,3.16,3.16,6.194922151757512,16.42582960846973,14.290471759368664,0.234784586863034,0.20426259057083956,0.7641797441667849,7.147593440833425,8.523927756679745,8.807484203921092,774441434357787.8,112,4.5,0.2785286661931437
