Unnamed: 0.1,Unnamed: 0,index,icao24,callsign,latitude,longitude,groundspeed,altitude,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,ei_mass_meem,ei_number_meem,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_waypoint,cocip_level,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_width,cocip_depth,cocip_rhi_1,cocip_air_temperature_1,cocip_specific_humidity_1,cocip_altitude_1,cocip_persistent_1,cocip_dT_dz,cocip_ds_dz,cocip_dz_max,cocip_rho_air_1,cocip_iwc_1,cocip_n_ice_per_m_1,cocip_ef,cocip_contrail_age,cocip_global_yearly_mean_rf,cocip_atr20,cocip_sdr_mean,cocip_sdr_min,cocip_sdr_max,cocip_rsr_mean,cocip_rsr_min,cocip_rsr_max,cocip_olr_mean,cocip_olr_min,cocip_olr_max,cocip_rf_sw_mean,cocip_rf_sw_min,cocip_rf_sw_max,cocip_rf_lw_mean,cocip_rf_lw_min,cocip_rf_lw_max,cocip_rf_net_mean,cocip_rf_net_min,cocip_rf_net_max,cocip_cocip,cocip_mean_contrail_altitude,cocip_mean_rhi,cocip_std_rhi,cocip_mean_n_ice_per_m,cocip_std_n_ice_per_m,cocip_mean_r_ice_vol,cocip_mean_width,cocip_mean_depth,cocip_mean_tau_contrail,cocip_mean_tau_cirrus,cocip_max_age,cocip_mean_rf_sw,cocip_mean_rf_lw,cocip_mean_rf_net,cocip_mean_olr,cocip_mean_sdr,cocip_mean_rsr,cocip_contrail_length,cocip_persistent_contrail_length,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_segment_length_km,accf_issr_nox_impact,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_segment_length_km,accf_sac_accf_contrail_cocip
0,0,1,801733.0,IGO1004,1.4106889349229954,104.0191171175605,120.379999896,586.74,-0.9493017340303916,34610D,297.29553,-1.0567327,-2.9312346,121.88277360568354,69546.99434484684,0.261438855948402,0.542208943222824,36.13531209771303,50.0467547468544,50.94458607469159,0.0168494948770068,94472.02900687772,0.6758148942138115,0.3011276008142752,0.4660569697404375,climb,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.3526187107945544,25.022427759143937,9.739239313050952,6.690370786730597,674513141273134.0,17.2770379569956,749.962064352059,1487.24285534841,1.6849494877,0.0220929624311964,0.271104471611412,25.0233773734272,12.2710782881972,12.06774291576105,1.68494948770068,0.5126876530945776,593514464725465.8,,,0.010654279582707,7.316685268850235e-06,3.16,35.8,2023-11-05 16:01:00,0.0168494948770068,0.675815455410197,0.0,0,944.7202900687772,0.0168494948770068,-1.0567327,-2.9312346,0.675815455410197,0.51250607,0.0,1.1070247034343117,0.0,7614.667628717853,0.93203951281371,0.3623566565608839,6.008010880217117,245.8074284752849,0.8496965749668465,inf,0.0,240.58197244773493,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.016469933,-4.4906212e-08,5924.488,0.8234122,-222.69348,0.0,0.0,1.0,-1.0156608965864504e-12,1.0890643e-11,2.1439902000000002e-16,0.0,0.0,0.0,7.48e-16,1.2933716635529952e-13,9.87498210301358e-12,1302.6957444180675,7.614667628717854,3.422774858166279e-12,0.016469933,-4.4906212e-08,5924.488,0.8234122,-222.69348,0.0,0.0,0.0,-1.0156608965864504e-12,1.0890643e-11,2.1439902000000002e-16,0.0,0.0,0.0,7.48e-16,1.2933716635529952e-13,9.87498210301358e-12,1302.6957444180675,7.614667628717854,0.0
1,1,2,801733.0,,1.4745127782828862,104.04393870359776,133.41259247733333,601.5917197452229,-0.9504978433774603,34610D,297.16727,-0.90972465,-3.0390944,134.2714662017026,69510.85903274913,0.2945879216122848,0.959159927271756,62.694666230139056,90.553172434314,1528.520487279595,0.016830243670827,94303.56884702292,0.6798551949712686,0.5224555519178254,0.8130430019314173,climb,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.3885442089937784,45.27657126053439,12.48715437156189,20.94950422557356,1347547875189646.5,27.9079557874425,837.490845097511,1667.53098764638,1.68302436708,0.0258141148325459,0.479579963635878,45.276586217157,18.5782067968193,18.27070635679629,1.6830243670827,0.8249033863398572,1094989766545621.2,,,0.0149671603510624,1.7813586321772208e-05,3.16,35.8,2023-11-05 16:02:00,0.016830243670827,0.6798555044699461,0.0,1,943.035688470229,0.016830243670827,-0.90972465,-3.0390944,0.6798555044699461,0.5319107,0.0,1.1055276342314757,0.0,8116.674608168534,0.8118862591610064,-0.583815640579753,6.279022681159054,246.34287942608583,0.853761454504981,inf,0.0,241.15005289706207,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.016452532,-4.651992e-08,6081.1934,0.8270656,-219.68608,0.0,0.0,1.0,-1.0146032926926518e-12,1.0858376e-11,2.145234e-16,0.0,0.0,0.0,7.479999999999999e-16,1.289315615087371e-13,9.843772161664075e-12,1302.2615338206945,8.116674608168534,8.478972782745684e-12,0.016452532,-4.651992e-08,6081.1934,0.8270656,-219.68608,0.0,0.0,0.0,-1.0146032926926518e-12,1.0858376e-11,2.145234e-16,0.0,0.0,0.0,7.479999999999999e-16,1.289315615087371e-13,9.843772161664075e-12,1302.2615338206945,8.116674608168534,0.0
2,2,3,801733.0,,1.5336845271932014,104.00137361944992,146.44518505866665,1047.1433121019109,-0.9514322506227418,34610D,294.23737,0.84224427,-2.8247182,148.6437294150185,69448.16436651899,0.3116513243901012,0.956689169939348,64.15982442240598,86.312695607933,1529.3531730820127,0.0153910155350085,89361.70680416205,0.7233301259860349,0.5346652035200498,0.8517030867186165,climb,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.4322697978251715,43.15637708294791,12.994485596827245,22.648208907144056,1427727169272773.2,27.8796463521061,841.661830431764,1671.56605669337,1.5391015535,0.025796418829082,0.478344584969674,43.1563478039665,18.5430616605745,18.26199107228084,1.53910155350085,0.8424668148019886,1065940916356604.4,35.020908207577584,1873101827412396.0,0.0155525523154392,1.7468582887081364e-05,3.16,35.8,2023-11-05 16:03:00,0.0153910155350085,0.72333076736024,0.0,2,893.6170680416205,0.0153910155350085,0.84224427,-2.8247182,0.72333076736024,0.5766887,0.0,1.0580253513503253,0.0,8116.598342372834,0.8118941346415219,-0.5838046883459348,6.090010512260737,245.97166443834237,0.8839606627773969,inf,0.0,241.2814897707784,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.015052307,-7.3288504e-08,10693.407,0.8595801,-215.60088,0.0,0.0,1.0,-9.877673700795166e-13,1.0044655e-11,2.1658683000000001e-16,0.0,0.0,0.0,7.48e-16,1.1870412566313225e-13,9.05688760298367e-12,1301.8556325186173,8.116598342372834,8.085423213728788e-12,0.015052307,-7.3288504e-08,10693.407,0.8595801,-215.60088,0.0,0.0,0.0,-9.877673700795166e-13,1.0044655e-11,2.1658683000000001e-16,0.0,0.0,0.0,7.48e-16,1.1870412566313225e-13,9.05688760298367e-12,1301.8556325186173,8.116598342372834,0.0
3,3,4,801733.0,IGO1004,1.5928562761035163,103.95880853530213,159.47777764,1492.6949044585988,-0.9523532368463626,34610D,291.42957,0.5293597,-2.6179824,161.69215620214763,69384.00454209658,0.3131629695666233,2.3260019198321,73.4548844563915,193.8531925514234,7025.678174485166,0.0140385102068845,84631.66762616119,0.763668605259717,0.6121240371365958,1.0,climb,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.4724755536647377,96.92756617578428,15.91364569197684,29.52509489486841,1551518107209036.0,52.9897273828799,1003.31108831441,2117.41315335782,1.40385102069,0.0377373202858909,1.16300095991605,96.9265962757117,30.8183239060265,30.391670134637128,1.4038510206884498,1.0,1096638405016641.0,34.345368131089046,1823389655220180.8,0.0357140909700231,2.74537752428304e-05,3.16,35.8,2023-11-05 16:04:00,0.0140385102068845,0.7636684333492747,0.0,3,846.3166762616119,0.0140385102068845,0.5293597,-2.6179824,0.7636684333492747,0.6759704,0.0,1.0116766626614957,0.0,9154.654061101975,0.7626660465466881,-0.6467924716977193,5.773696691606038,245.3269077797687,0.9090721140639462,inf,0.0,241.1321123467625,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.013721965,-8.89565e-08,15299.095,0.88473564,-211.47853,0.0,0.0,1.0,-9.609817542509678e-13,9.287355e-12,2.1779456000000003e-16,0.0,0.0,0.0,7.48e-16,1.0920864050502336e-13,8.326372764591857e-12,1301.4472039157438,9.154654061101976,4.150082877786733e-11,0.013721965,-8.89565e-08,15299.095,0.88473564,-211.47853,0.0,0.0,0.0,-9.609817542509678e-13,9.287355e-12,2.1779456000000003e-16,0.0,0.0,0.0,7.48e-16,1.0920864050502336e-13,8.326372764591857e-12,1301.4472039157438,9.154654061101976,0.0
4,4,5,801733.0,IGO1004,1.6540695966300318,103.90687330057575,173.367777628,3529.5840000000003,-0.9532400200513604,34610D,280.12723,-2.5252013,1.6167686,167.64394275627265,69310.5496576402,0.3417035373452914,1.06564169595038,65.73595251267997,93.4661281232846,2266.9404766698635,0.007990550549621,65513.72471949614,0.7866438685163929,0.5477996042723331,1.0,climb,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.4996517505401211,46.73216646919587,16.72271947428994,33.79433565275758,1487378913334116.5,29.2893600288037,878.247494723469,1775.07802831726,0.799055054962,0.0282131787786709,0.53282084797519,46.7330640616423,18.8855304875465,18.735820963052586,0.7990550549621,1.0,822535460952421.4,25.75402113793005,1586555042328964.0,0.0205971651612176,2.059174981556752e-05,3.16,35.8,2023-11-05 16:05:00,0.007990550549621,0.7866435424947715,0.0,4,655.1372471949613,0.007990550549621,-2.5252013,1.6167686,0.7866435424947715,0.7430976,0.0,0.8147407031079922,0.0,10937.230704101195,0.7001003970091046,-0.714044420262279,4.639180669404516,242.7225039040732,0.8412505401484326,inf,0.0,237.5376068269281,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0078067766,-1.9709328e-08,36448.836,0.81470084,-207.0972,0.0,0.0,1.0,-8.384969219400016e-13,6.4546914e-12,2.1282935000000002e-16,0.0,0.0,0.0,7.479999999999999e-16,7.397135459009068e-14,5.6161942491891976e-12,1301.0246835163928,10.937230704101196,7.396257579689819e-12,0.0078067766,-1.9709328e-08,36448.836,0.81470084,-207.0972,0.0,0.0,0.0,-8.384969219400016e-13,6.4546914e-12,2.1282935000000002e-16,0.0,0.0,0.0,7.479999999999999e-16,7.397135459009068e-14,5.6161942491891976e-12,1301.0246835163928,10.937230704101196,0.0
5,5,6,801733.0,IGO1004,1.7228052171610169,103.83673569251752,186.743333172,4183.38,-0.9540899240675742,34610D,275.95035,-3.9538765,1.8587188,177.24055864639226,69244.81370512751,0.3527693316762192,1.077765723047064,63.50416112955341,92.3067623056382,2263.919414173503,0.0064874241043422,60181.00734168642,0.8175102076649681,0.5292013427462784,1.0,climb,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.532236760538487,46.15266136787524,16.89157538177819,34.90948800979342,1470625355199494.2,29.2474479654213,885.243027485182,1796.8953278325,0.648742410434,0.0287513121048089,0.538882861523532,46.1533811528191,18.7428963088401,18.622086933196524,0.64874241043422,1.0,791531607453506.9,24.195873672327945,1498270948523619.2,0.0217081698573714,1.9815584379698135e-05,3.16,35.8,2023-11-05 16:06:00,0.0064874241043422,0.8175108687248401,0.0,5,601.8100734168642,0.0064874241043422,-3.9538765,1.8587188,0.8175108687248401,0.76522833,1.2375534e-08,0.7597504263693761,0.0,11369.69839384247,0.7009670382757435,-0.7131936702263506,4.328837698669859,241.91163044981607,0.8398547082772452,inf,0.0,236.7499494691365,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.006338702,-5.7940543e-08,43244.242,0.8188623,-202.05103,0.0,0.0,1.0,-7.990837532707498e-13,5.6324502e-12,2.1540376000000002e-16,0.0,0.0,0.0,7.479999999999998e-16,6.379716980581166e-14,4.833366619338244e-12,1300.550240999853,11.36969839384247,6.784979927088045e-12,0.006338702,-5.7940543e-08,43244.242,0.8188623,-202.05103,0.0,0.0,0.0,-7.990837532707498e-13,5.6324502e-12,2.1540376000000002e-16,0.0,0.0,0.0,7.479999999999998e-16,6.379716980581166e-14,4.833366619338244e-12,1300.550240999853,11.36969839384247,0.0
6,6,7,801733.0,IGO1004,1.7943572998046875,103.76389842922404,194.974444276,4835.3133333333335,-0.9549327168512908,34610D,271.9895,-5.2101026,1.9877607,187.7072388651724,69181.30954399795,0.3634528854976868,1.129971885556452,61.079761595011554,94.1491008292268,2531.51657677153,0.0053679465604518,55219.038742685225,0.858320285490779,0.508998013291763,1.0,climb,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.5677565701882095,47.07449792472178,16.912532901111405,35.83904374866621,1456660118958616.5,29.9018310872644,898.692392045922,1839.09397555922,0.536794656045,0.0298599342045552,0.564985942778226,47.0745504146134,18.9212052145793,18.820179496782465,0.53679465604518,1.0,767538024628124.9,22.799424759379647,1418093869049009.0,0.0234163031525636,1.9214917444138573e-05,3.16,35.8,2023-11-05 16:07:00,0.0053679465604518,0.858320620254534,0.0,6,552.1903874268522,0.0053679465604518,-5.2101026,1.9877607,0.858320620254534,0.7036223,5.5592113e-07,0.7072600905032878,0.0,11931.049130967078,0.7011438520440351,-0.7130198445631456,4.034707005680104,241.09410063461476,0.84863968358918,inf,0.0,236.0949642962581,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0052460223,1.2983695e-09,50036.117,0.82841086,-196.59903,0.0,0.0,1.0,-7.597094359241093e-13,4.9125873e-12,2.1158111000000003e-16,0.0,0.0,0.0,7.479999999999999e-16,5.4946995336769176e-14,4.1528780166816695e-12,1300.051965443044,11.93104913096708,6.5930503908600346e-12,0.0052460223,1.2983695e-09,50036.117,0.82841086,-196.59903,0.0,0.0,0.0,-7.597094359241093e-13,4.9125873e-12,2.1158111000000003e-16,0.0,0.0,0.0,7.479999999999999e-16,5.4946995336769176e-14,4.1528780166816695e-12,1300.051965443044,11.93104913096708,0.0
7,7,8,801733.0,IGO1004,1.869444766287076,103.68749684300916,200.63333316,5562.6,-0.955769044747806,34610D,267.72418,-5.8286304,1.9740167,197.1992675342105,69120.22978240295,0.374188051118509,0.965919532511752,58.36626085904743,78.869121751733,1977.9099373509137,0.0041097710950021,50079.94046965324,0.8542126066594384,0.4863855071587286,1.0,climb,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.6011996590840781,39.43458695261838,16.91532344074387,36.28235539,1450000000000000.0,26.374090823845,879.98919254794,1786.48179170999,0.4109771095,0.0284542044357308,0.482959766255876,39.4345608758665,16.9732303479696,16.903759764691813,0.41097710950021,1.0,714303508477457.0,21.154998659591264,1324886537368447.8,0.0216152635966665,1.7882218867401165e-05,3.16,35.8,2023-11-05 16:08:00,0.0041097710950021,0.8542128543554833,0.0,7,500.7994046965324,0.0041097710950021,-5.8286304,1.9740167,0.8542128543554833,0.6687899,3.9772434e-07,0.6516563862157051,0.0,12344.213494269052,0.7006804692162174,-0.7134752133458749,3.7179562263349655,240.1524238661483,0.810260445423208,inf,0.0,234.70935593582223,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.004014613,5.2030664e-08,57620.445,0.8070286,-190.63861,0.0,0.0,1.0,-7.157745077584155e-13,4.2097072e-12,2.1494942000000003e-16,0.0,0.0,0.0,7.480000000000001e-16,4.638407592734696e-14,3.49393280845244e-12,1299.5262440114116,12.344213494269052,4.376906644907069e-12,0.004014613,5.2030664e-08,57620.445,0.8070286,-190.63861,0.0,0.0,0.0,-7.157745077584155e-13,4.2097072e-12,2.1494942000000003e-16,0.0,0.0,0.0,7.480000000000001e-16,4.638407592734696e-14,3.49393280845244e-12,1299.5262440114116,12.344213494269052,0.0
8,8,9,801733.0,IGO1004,1.9471435546875,103.6083317126258,208.34999982,6129.528,-0.9565977216634752,34610D,264.2923,-6.8491583,0.5658569,203.54654481962567,69061.8635215439,0.3811223849548003,0.908257173342812,56.40781935442456,73.1797629234158,1746.9472428343136,0.0030485328783261,46348.6728707049,0.7901345327281791,0.4700651612868713,1.0,climb,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.6245665069263738,36.59011661519095,16.94856079628642,36.28235539,1450000000000000.0,24.9566865619619,875.11064168925,1775.5416199048,0.304853287833,0.0281698580969214,0.454128586671406,36.5898814617079,16.1210817998773,16.07208551875012,0.30485328783261,0.9974968935926184,686537630512974.2,19.85970702827973,1251859303594642.0,0.0213359072018683,1.7078621561681124e-05,3.16,35.8,2023-11-05 16:09:00,0.0030485328783261,0.7901345858709473,0.0,8,463.48672870704905,0.0030485328783261,-6.8491583,0.5658569,0.7901345858709473,0.6632616,9.4904784e-08,0.6109353311357238,0.0,12641.761182441607,0.7011874084713596,-0.71297701099069,3.476326276651256,239.38505095340116,0.7247663669833687,inf,0.0,233.09640829552043,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0029787633,4.6583505e-08,63613.523,0.7346874,-184.08725,0.0,0.0,1.0,-6.810593633793955e-13,3.7254965e-12,2.1464849000000002e-16,0.0,0.0,0.0,7.479999999999999e-16,4.054033011612077e-14,3.044437048197821e-12,1298.9822395298709,12.641761182441607,3.5397957135470696e-12,0.0029787633,4.6583505e-08,63613.523,0.7346874,-184.08725,0.0,0.0,0.0,-6.810593633793955e-13,3.7254965e-12,2.1464849000000002e-16,0.0,0.0,0.0,7.479999999999999e-16,4.054033011612077e-14,3.044437048197821e-12,1298.9822395298709,12.641761182441607,0.0
9,9,10,801733.0,IGO1004,2.02679443359375,103.5272889218088,212.979999816,6629.400000000001,-0.9574188111286922,34610D,261.248,-7.597369,-0.7840024,209.2655169274865,69005.45570218947,0.3853566999230542,0.731492064977762,52.06803634328709,57.9637269256604,1013.2279221388674,0.0022018974206359,43248.54735942331,0.698360333693182,0.4339003028607257,0.9517562427099248,climb,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.6458451515955965,28.982043464684622,15.988960492841198,35.90648145061852,1455646964609800.5,21.1076564147025,846.5401730704,1695.32462749741,0.220189742064,0.0261249057861535,0.365746032488881,28.9818634628302,13.999898620983,13.969140007631694,0.22018974206359,0.8630760839252889,716054802967715.4,18.77831553148373,1190571665264855.8,0.0186288238097649,1.2260483295732073e-05,3.16,35.8,2023-11-05 16:10:00,0.0022018974206359,0.6983598341482588,0.0,9,432.4854735942332,0.0022018974206359,-7.597369,-0.7840024,0.6983598341482588,0.66824514,5.5340273e-08,0.5767146707024285,0.0,12914.546795885111,0.6657696000138174,-0.7461573826596113,3.2637729720298085,238.66994510882628,0.6217497283580743,inf,0.0,231.58605018889529,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0021531628,3.859019e-08,68873.89,0.63633156,-176.7663,0.0,0.0,1.0,-6.505974642651763e-13,3.3420846e-12,2.1394857000000002e-16,0.0,-0.0,0.0,7.48e-16,3.59512825434307e-14,2.691487228980889e-12,1298.4219177461794,12.914546795885112,2.20058743258541e-12,0.0021531628,3.859019e-08,68873.89,0.63633156,-176.7663,0.0,0.0,0.0,-6.505974642651763e-13,3.3420846e-12,2.1394857000000002e-16,0.0,-0.0,0.0,7.48e-16,3.59512825434307e-14,2.691487228980889e-12,1298.4219177461794,12.914546795885112,0.0
