,index,longitude,latitude,altitude,groundspeed,time,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity,air_pressure,rhi,fuel_flow_per_engine,thrust_setting,nox_ei,co_ei,hc_ei,nvpm_ei_m,nvpm_ei_n,co2,h2o,so2,sulphates,oc,nox,co,hc,nvpm_mass,nvpm_number,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,EI_nox_py,EI_nvpm_mass_py,EI_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,EI_nox_p3t3,EI_nox_p3t3_xue,EI_nox_boer,EI_nox_kaiser,EI_nox_kypriandis,EI_nvpm_number_p3t3,EI_nvpm_mass_p3t3,EI_nvpm_number_p3t3_meem,EI_nvpm_mass_p3t3_meem,EI_mass_meem,EI_number_meem
10,10,-3.935314676036001,37.33163607322563,7399.02,230.471110912,2024-06-07 09:33:00,34610D,250.61586,2.5261996,15.556497,215.68390190478672,65992.87839710417,0.3175444370669268,0.9495000214147552,56.97000128488532,71489.51427944718,2032.610809262388,0.0002484729124094,0.3880546129804407,0.1919841208383119,0.4747500107073776,1.0,0.0178225341351998,0.0005294717500681,0.0001148308314046,3.628235539e-05,1450000000000000.0,179.9682340589527,70.07310158040895,0.0683640015418623,0.0013951837049359,0.0011394000256977,1.0153497925822483,0.0301640062816923,0.0065419126126645,0.0020670058331869,8.260650186308371e+16,climb,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.6796270551109613,35.74475713972359,17.822534135199856,36.28235539,1450000000000000.0,24.2219012878756,854.94579536137,1587.81181789296,0.0248472912409,0.0215605897249752,0.432102688949511,35.7443262138201,20.0413205047437,20.03634201648883,0.02484729124094,24.376261096683876,24.376261096683876,24.418562489687464,20.937963286017997,21.398437599994462,683163248610321.8,17.609406916030082,711007277375464.2,16.43560300599805,13.744599978689003,942879014807702.2
11,11,-3.8903873524766936,37.45161437988281,7993.38,232.528888688,2024-06-07 09:34:00,34610D,245.8096,2.8201377,16.709135,219.7886880621745,65935.90839581928,0.3273852502695648,0.9333866044722208,56.003196268333255,61013.847786738814,1480.4592106045789,0.000220540279663,0.3563351997673736,0.2528690241102914,0.4666933022361104,1.0,0.0176274120019001,0.0005418331480654,0.0001175117480147,3.628235539e-05,1450000000000000.0,176.91409701166475,68.8839314100499,0.0672038355219999,0.0013715068473877,0.0011200639253666,0.9871914140451878,0.0303443881358009,0.0065810334879047,0.0020319278699835,8.120463458908322e+16,climb,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.6992993477110715,30.506923893369407,17.627412001900158,36.28235539,1450000000000000.0,21.4554144465379,827.269642191244,1526.34958101764,0.0220540279663,0.0203181806925268,0.368740608488407,30.5069508530746,18.148308358338,18.14430680784031,0.022054027966300002,21.107968537101442,21.107968537101442,19.15394175709998,17.30312661157221,17.745448407948878,694897048306913.6,14.20039846357446,723980246054132.5,13.70354412356769,12.705118719030034,877108021896749.8
12,12,-3.855126422384501,37.57547669491525,8427.720000000001,239.731110904,2024-06-07 09:35:00,34610D,242.02806,3.766777,17.581902,222.71466212849745,65879.90519955095,0.328483072738875,0.9198703673335468,55.19222204001281,58515.41268521718,1397.8482331241366,0.0002533216636936,0.3345108555598698,0.4031533700123065,0.4599351836667734,0.9939113111316163,0.0173743321715947,0.0005490902652056,0.0001190856578497,3.628235539e-05,1450000000000000.0,174.35222942440046,67.88643310921576,0.0662306664480153,0.0013516462540411,0.0011038444408002,0.958927999011593,0.0303055118372409,0.0065726020698262,0.0020025038148195,8.002872195801858e+16,climb,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.7141232549986872,29.257706342608596,17.374332171594705,36.28235539,1450000000000000.0,20.7135333331731,822.751709563391,1519.26205124101,0.0253321663694,0.0202136084906958,0.35505070671519,29.2576691053407,17.564934379659,17.560485928148417,0.02533216636936,20.549782350260216,20.549782350260216,18.354636111040858,16.658839191295492,17.078909377836123,684179164641470.5,13.461345685857392,719193032701211.2,12.867485566082184,11.984371152552406,831371566867317.2
13,13,-3.8269441024116873,37.705590199616,8839.2,246.418888676,2024-06-07 09:36:00,34610D,238.48488,4.6779366,18.384375,224.9680443379561,65824.71297751094,0.3253758838514419,0.9179800923470044,55.07880554082027,58520.43545338829,1522.7144394201216,0.0003047989924433,0.3148461017336226,0.6660709442901798,0.4589900461735022,1.0,0.0173681347313276,0.0005563470438352,0.0001206594942692,3.628235539e-05,1450000000000000.0,173.99394670345123,67.74693081520893,0.0660945666489843,0.0013488687071221,0.0011015761108164,0.9566161154735596,0.0306429306406135,0.0066457808215118,0.0019983887970887,7.986426803418939e+16,climb,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.7266873721875181,29.260217726694144,17.368134731327604,36.28235539,1450000000000000.0,20.5626361275259,827.042346747489,1533.82531743114,0.0304798992443,0.0205681735356194,0.356708976047181,29.2603857300733,17.3427638302177,17.337479383969956,0.030479899244330002,20.79089837772305,20.79089837772305,18.923547757181034,16.96612658561901,17.30693788800782,678072391914410.5,13.830183992904045,706728068884971.8,13.33989268301348,11.297282655293689,787859930330723.0
14,14,-3.79852294921875,37.83700716697563,9288.78,250.019999784,2024-06-07 09:37:00,34610D,234.81413,5.644592,18.991163,225.9806730303513,65769.63417197012,0.3176180388754097,0.9082299732565592,54.493798395393554,58990.06362517436,1570.380429749421,0.0003190281114332,0.2944415627541902,0.9758357317495884,0.4541149866282796,1.0,0.0172151408899135,0.0005659735755278,0.0001227472782495,3.628235539e-05,1450000000000000.0,172.14590913104823,67.02737202633408,0.0653925580744722,0.0013345420015198,0.0010898759679078,0.9381184170032464,0.0308420499219347,0.006688965434515,0.0019771633599326,7.901600767332066e+16,climb,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.7356417648185241,29.49503181258718,17.215140889913577,36.28235539,1450000000000000.0,20.4766248923327,836.638140352556,1561.39268635428,0.0319028111433,0.0212018105280237,0.362502570817269,29.4940432543246,17.0977176849178,17.092264771967486,0.031902811143320005,21.56314715147244,21.56314715147244,20.3075621933976,17.79205928046866,18.030950595839176,650342406098128.5,14.376625947542998,670210514816839.5,14.12332112499941,10.489725233655882,737107248531983.5
15,15,-3.7695377431016936,37.970489501953125,9753.6,250.534444228,2024-06-07 09:38:00,34610D,231.17645,7.1221914,19.23679,227.2232596223916,65715.14037357472,0.311785814861263,0.8958087256709727,53.74852354025836,57639.383282628834,1618.7937738059666,0.0002471423636,0.2744848000248498,1.0642653520583747,0.4479043628354863,1.0,0.0170665833944013,0.0005774448169177,0.0001252351393788,3.628235539e-05,1450000000000000.0,169.79158586367615,66.11068395451778,0.06449822824831,0.0013162903724144,0.0010749704708051,0.917303659325764,0.0310368063353064,0.0067312038369717,0.0019501230327754,7.793535913337462e+16,climb,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.7454837622224634,28.819691641314417,17.066583394401363,36.28235539,1450000000000000.0,19.9554917968704,840.659272938666,1575.25810503352,0.02471423636,0.0215431769370994,0.357176721581591,28.8194426302603,16.5795751770714,16.575478674094086,0.02471423636,21.73835233558332,21.73835233558332,20.799669024381092,18.00131035617704,18.176453855752147,624929920148658.4,14.288858010987251,643002894248370.6,14.147427518059462,9.701384306133512,687398457751575.6
16,16,-3.740903164478027,38.102142333984375,10233.66,247.962222008,2024-06-07 09:39:00,34610D,227.61829,8.715155,19.679028,226.97696059316564,65661.39185003446,0.3209720115680051,0.8349792553005153,50.09875531803092,50926.11328161144,1205.2102226965617,0.0001756395521026,0.2550380254566048,1.0652497481214946,0.4174896276502576,0.947160684593973,0.0158429233708615,0.0005913326797773,0.0001282471128002,3.628235539e-05,1450000000000000.0,158.26196804965966,61.62146904117803,0.0601185063816371,0.0012269082935027,0.0010019751063606,0.7937107414791068,0.0296250312357205,0.0064250207244244,0.0018177008450454,7.264319521114483e+16,climb,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.7504735670920953,25.46305664080572,15.842923370861556,36.28235539,1450000000000000.0,17.9105497468151,814.708399610857,1519.25502766438,0.0175639552103,0.0204314364627971,0.310240370480095,25.4629787454578,15.1844619953668,15.181795471610052,0.01756395521026,19.169262655455743,19.169262655455743,16.726959836979468,15.10009060175583,15.355267590452796,621895087808306.6,11.437453650220808,668132707585034.8,10.747883657894274,8.843360851117065,633604999782277.9
17,17,-3.7118010825299166,38.23480224609375,10591.8,246.418888676,2024-06-07 09:40:00,34610D,224.653,9.326156,20.034838,226.35797366470533,65611.29309471643,0.3234492309626614,0.7709487224299009,46.25692334579405,47513.30892199658,1023.09072596541,0.0001346104297933,0.2412695654698515,1.1033119079238751,0.3854743612149504,0.8802597191129061,0.0144492877189057,0.00059927064992,0.0001299686847463,3.628235539e-05,1450000000000000.0,146.1256208493634,56.89601571532668,0.0555083080149528,0.00113282261255,0.0009251384669158,0.6683795944147457,0.0277204165167358,0.0060119514876647,0.00167831013208,6.707253885140138e+16,climb,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.7533501589716278,23.75665446099829,14.44928771890573,36.28235539,1450000000000000.0,16.8067598389477,801.450310341223,1492.91574367427,0.0134610429793,0.0199442664823518,0.286922721805351,23.757493454968,14.3862258388515,14.384289563451093,0.01346104297933,17.92910178619565,17.92910178619565,15.001026035752757,13.758333901849442,14.078537267424093,606070496082967.8,9.973061708615544,648584787050333.5,9.662281044528996,8.221236954506852,594561491748057.1
18,18,-3.68316650390625,38.36472333487818,10896.6,246.418888676,2024-06-07 09:41:00,34610D,222.05438,9.738825,20.33667,225.1962254733112,65565.03617137064,0.3405372358752225,0.5042409453430692,30.25445672058415,32886.7582645182,0.0,0.0001012106376148,0.2300315857671193,1.0895680658755416,0.2521204726715346,0.577835150449128,0.0116039576479855,0.0006054495550775,0.0001238153497383,2.7216864407515125e-05,1586195945994017.5,95.57382878032531,37.21298176631851,0.0363053480647009,0.0007409254707081,0.0006050891344116,0.3510714344484702,0.0183175473605916,0.0037459661400017,0.0008234314462871,4.798949659844204e+16,climb,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.7538564256580114,16.4433791322591,11.603957647985547,27.216864407515125,1586195945994017.5,12.854519353085,735.628448280154,1341.26920330681,0.0101210637615,0.0169475343623808,0.198019726392658,16.4433312787545,11.6842793859272,11.683096932237373,0.010121063761480002,13.61370112484925,13.61370112484925,8.996667594614273,8.808482190663419,9.871338400079294,324390433978362.75,3.072885928789466,404985213165522.9,5.35989230396391,7.68520518554974,560985452285332.94
19,19,-3.654148267663061,38.49623107910156,10896.6,246.93333312,2024-06-07 09:42:00,34610D,222.03012,9.948228,20.360191,224.33727118215248,65534.78171465005,0.340216470898597,0.510474268419029,30.62845610514174,33389.29244463373,0.0,0.0001014185513579,0.2300315857671193,1.0951140887579538,0.2552371342095145,0.5842366970453383,0.0116632169192741,0.0006052312275987,0.0001239795186935,2.787311765534631e-05,1576336686073876.2,96.75529283614276,37.67300100932434,0.03675414732617,0.0007500846393095,0.0006125691221028,0.357226327456736,0.0185372980879678,0.0037973012462417,0.0008537105606202,4.828075899633831e+16,climb,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.7510220774168948,16.694646222316862,11.663216919274191,27.87311765534631,1576336686073876.2,12.9483351630056,737.031377577428,1345.52655534857,0.0101418551358,0.017041360610655,0.200215582824724,16.6954720551119,11.7488026571975,11.747611231484486,0.010141855135789999,13.698109049150494,13.698109049150494,9.106325129636321,8.898224445870712,9.936420048231275,334260897562739.75,3.2038756717928982,412451415458124.4,5.478664224597371,7.644900991129831,558655557470826.4
20,20,-3.625,38.6279296875,10896.6,247.447777564,2024-06-07 09:43:00,34610D,222.00072,10.198532,20.359915,224.00677073620017,65504.15325854491,0.3400755551827262,0.5177159614962992,31.06295768977795,33898.87482440313,-25.537145301313824,0.0001010588765328,0.2300315857671193,1.0952401584846083,0.2588579807481496,0.5920388167973729,0.0117351235389012,0.0006049667703927,0.0001241771346909,2.8583366761830223e-05,1565666216141704.0,98.12788334200852,38.20743795842688,0.0372755492277335,0.0007607254944435,0.0006212591537955,0.3645276459732076,0.0187920571924326,0.003857309080943,0.0008878839123541,4.863422342832449e+16,climb,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.749965298802182,16.949437412201565,11.735123538901275,28.583366761830224,1565666216141704.0,13.0631873758105,738.725584353671,1350.11037230246,0.0101058876533,0.0171376603476098,0.202747421520931,16.9495294907529,11.8305193012656,11.829323843087874,0.01010588765328,13.803406239843657,13.803406239843657,9.235060088556876,9.00809424914853,10.0207617728614,345302020571032.1,3.357083710088783,420350354001045.9,5.607666395154613,7.629933762450926,557790316435217.9
21,21,-3.59600830078125,38.75864837129237,10888.98,245.389999788,2024-06-07 09:44:00,34610D,222.03276,10.433799,20.349888,224.5166643498269,65473.09030085513,0.3403023942472064,0.521770407133476,31.30622442800856,34109.497812999565,-25.5349856959216,0.0001015652037738,0.2303072702383211,1.0976508845974955,0.260885203566738,0.5965841414927083,0.0117795261486118,0.0006045160281487,0.000124229899206,2.888131449173257e-05,1561189980600880.0,98.89636296807905,38.50665604645053,0.0375674693136102,0.0007666830472165,0.0006261244885601,0.3687724892640366,0.0189251144475519,0.0038891691052119,0.000904164913254,4.887496390744948e+16,climb,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.7516181847193333,17.054748906499782,11.779526148611811,28.881314491732567,1561189980600880.0,13.1399661211993,739.73259177898,1352.11302330825,0.0101565203774,0.0171727291319452,0.204185831525993,17.0548832372456,11.8901212473072,11.888913747359801,0.010156520377380001,13.869367640612241,13.869367640612241,9.306943066257203,9.076143924191674,10.079405060847126,350904029322667.94,3.4404916986095557,423982455368007.3,5.67072993760441,7.6666370930332395,559976476351021.7
22,22,-3.56695556640625,38.88908774165784,10881.36,244.875555344,2024-06-07 09:45:00,34610D,222.06433,10.703032,20.302988,225.1968706773758,65441.78407642712,0.3342628298984955,0.6389694974432454,38.33816984659472,40905.84036438146,357.32423700365604,0.0001019724845439,0.2305832221844504,1.0990379529861147,0.3194847487216227,0.7305966927443774,0.0128993312374635,0.0006040614424286,0.0001280455502266,3.628235539e-05,1450000000000000.0,121.11027854539272,47.15594891131151,0.0460058038159136,0.0009388939554268,0.0007667633969318,0.4945367518893615,0.0231586101776077,0.0049090320526894,0.0013909991033763,5.559034627756235e+16,climb,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.7538417199098006,20.45292018219073,12.899331237463526,36.28235538999999,1450000000000000.0,14.921774884118,769.565700970543,1423.10144723632,0.0101972484544,0.0185878111993401,0.243893683144278,20.4528370599155,13.1211620630694,13.119824201998743,0.01019724845439,15.696678151973407,15.696678151973407,11.725897120899742,11.137149888580506,11.76168323017288,510515975853586.6,6.428959650829479,541954345560172.1,7.716936216676451,7.711642591521693,562642525451931.8
