,Unnamed: 0,index,longitude,latitude,altitude,icao24,callsign,groundspeed,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,W3_no_water_injection,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,ei_mass_meem,ei_number_meem,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_waypoint,cocip_level,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_width,cocip_depth,cocip_rhi_1,cocip_air_temperature_1,cocip_specific_humidity_1,cocip_altitude_1,cocip_persistent_1,cocip_dT_dz,cocip_ds_dz,cocip_dz_max,cocip_rho_air_1,cocip_iwc_1,cocip_n_ice_per_m_1,cocip_ef,cocip_contrail_age,cocip_global_yearly_mean_rf,cocip_atr20,cocip_sdr_mean,cocip_sdr_min,cocip_sdr_max,cocip_rsr_mean,cocip_rsr_min,cocip_rsr_max,cocip_olr_mean,cocip_olr_min,cocip_olr_max,cocip_rf_sw_mean,cocip_rf_sw_min,cocip_rf_sw_max,cocip_rf_lw_mean,cocip_rf_lw_min,cocip_rf_lw_max,cocip_rf_net_mean,cocip_rf_net_min,cocip_rf_net_max,cocip_cocip,cocip_mean_contrail_altitude,cocip_mean_rhi,cocip_std_rhi,cocip_mean_n_ice_per_m,cocip_std_n_ice_per_m,cocip_mean_r_ice_vol,cocip_mean_width,cocip_mean_depth,cocip_mean_tau_contrail,cocip_mean_tau_cirrus,cocip_max_age,cocip_mean_rf_sw,cocip_mean_rf_lw,cocip_mean_rf_net,cocip_mean_olr,cocip_mean_sdr,cocip_mean_rsr,cocip_contrail_length,cocip_persistent_contrail_length,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_nox_impact,accf_issr_co2_impact,accf_issr_contrails_atr20,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_nox_impact,accf_sac_co2_impact,accf_sac_contrails_atr20
29,29,30,-49.82744251598007,-22.65582275390625,11582.4,e80338,SKX5563,227.384444248,-0.7834765334920811,34610D,220.71638,15.057452,-3.3783512,241.72661483680184,72201.08166622955,0.4688009251016693,0.487778721156082,40.992954430580376,40.7069233452616,0.0,5.222323599843565e-05,20645.82054068686,0.5968154624010075,0.3416079535881698,0.868085370287696,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,10.133622276567994,1.5195141309375308,0.8116418170490349,20.353252826763185,13.538351276895634,36.28235539,1450000000000000.0,15.1114404700359,808.158649281854,1344.67865909043,0.00522232359984,0.0241673322610106,0.243889360578041,20.3534616726308,10.0916955973461,10.0911686038666,15.063083217483866,0.6902905463454614,470865557354835.5,9.230488642010048,632619359767618.5,0.0011878367671816807,7.1118385509519665e-06,3.16,35.8,2023-02-06 03:30:00,5.222323599843565e-05,0.5968160966312848,0.0,29,206.4582054068687,5.222323599843565e-05,15.057452,-3.3783512,0.5968160966312848,0.0,0.0,0.3258667372151829,0.0,13545.661872073459,0.3348083115717508,-0.942286259319573,1.7994588482967513,232.1719287357168,0.35623320895266486,0.0,1.0,224.02295738156766,28.117254249628648,90.00484614443134,0.606302477079004,221.1014,5.529663799423353e-05,11537.397576927784,0.0,0.0021378450712776953,0.0004302316,180.00969228886268,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,13545.661872073459,0.0,4.770556e-05,-5.916093e-08,119869.266,0.50931084,-268.67325,0.0,0.0,1.0000000000000002,-3.5288964624019413e-13,2.0502606e-12,2.1549782e-16,0.0,0.0,0.0,7.480000000000001e-16,2.3029320134058732e-14,1.6973709472605878e-12,1352.0715405976248,5.900755629635412e-14,6.917716845733249e-14,0.0,4.770556e-05,-5.916093e-08,119869.266,0.50931084,-268.67325,0.0,0.0,0.741671783725252,-3.5288964624019413e-13,2.0502606e-12,2.1549782e-16,0.0,0.0,0.0,7.480000000000001e-16,2.3029320134058732e-14,1.6973709472605878e-12,1352.0715405976248,5.900755629635412e-14,6.917716845733249e-14,0.0
30,30,31,-49.95178777521306,-22.614990234375,11582.4,e80338,SKX5563,226.35555536,-0.7839464104485927,34610D,220.7127,15.070925,-3.5687525,241.2939342339745,72160.08871179898,0.4672992271511728,0.493958595475422,41.58761864644886,41.1642914201092,25.464559520278605,5.292680673977403e-05,20645.82054068686,0.6051372167284323,0.3465634887204071,0.8802095482092542,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,10.039899546113029,1.5054535520939905,0.8101957364772212,20.581578389716228,13.761300811422156,36.28235538999999,1450000000000000.0,15.2088326504401,809.693258319427,1352.89072766912,0.00529268067398,0.0243399399693583,0.246979297737711,20.5821457100546,10.1470791648884,10.146542140813436,14.84240202493478,0.6959114931008472,479523085049252.2,9.205552526887276,631421100975797.8,0.0012263585164795083,7.271191873111189e-06,3.16,35.8,2023-02-06 03:31:00,5.292680673977403e-05,0.6051376368365293,0.0,30,206.4582054068687,5.292680673977403e-05,15.070925,-3.5687525,0.6051376368365293,0.0,0.0,0.3258721704756747,0.0,13570.011988663577,0.33535153291417724,-0.942093068317622,1.794387213818392,232.14217564661195,0.36118727423927527,0.0,1.0,224.01880917076755,28.117254249628648,91.23420988340683,0.6147562209711502,221.09988,5.60516367129001e-05,11536.782895058297,0.0,0.0022392505258548565,0.00023622613,182.46841976681367,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,13570.011988663577,0.0,4.8476348e-05,-5.25576e-08,119870.6,0.51967084,-269.70044,0.0,0.0,1.0,-3.5287555012859196e-13,2.0502116e-12,2.1498881e-16,0.0,0.0,0.0,7.48e-16,2.3028356331184675e-14,1.6973359629398422e-12,1352.175505220103,6.169174601905338e-14,7.005360317720073e-14,0.0,4.8476348e-05,-5.25576e-08,119870.6,0.51967084,-269.70044,0.0,0.0,0.741671783725252,-3.5287555012859196e-13,2.0502116e-12,2.1498881e-16,0.0,0.0,0.0,7.48e-16,2.3028356331184675e-14,1.6973359629398422e-12,1352.175505220103,6.169174601905338e-14,7.005360317720073e-14,0.0
31,31,32,-50.0762939453125,-22.57401805813032,11590.02,e80338,SKX5563,225.841110916,-0.7844131150045183,34610D,220.63905,15.036852,-3.7777944,241.16777270236548,72118.50109315253,0.46816893264737064,0.485193716545594,40.71158700359225,40.5303099627712,0.0,5.365490100733834e-05,20621.02745092933,0.6184496308504726,0.3392632250299354,0.8615302713037494,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,10.035682685481476,1.5048139392611908,0.8099072309775182,20.26514017735456,13.417313559292111,36.28235539,1450000000000000.0,15.0365221261159,807.069077464325,1344.31723140782,0.00536549010073,0.0241315385013455,0.242596858272797,20.2651549813856,10.0531036700901,10.052564300747674,14.97481899709564,0.6864170748225249,468509035498337.25,9.188663607137556,630301112025238.2,0.0011953546119914552,7.056669569327226e-06,3.16,35.8,2023-02-06 03:32:00,5.3654901007338344e-05,0.618450080737668,0.0,31,206.21027450929338,5.3654901007338344e-05,15.036852,-3.7777944,0.618450080737668,0.0,0.0,0.3255894846157635,0.0,13500.11443716727,0.3370420053850087,-0.9414896104610245,1.79516434779276,232.1467395823983,0.3688677926527257,0.0,1.0,224.05944091165767,28.117254249628648,90.61327776533943,0.6278464214710953,221.02039,5.674625294458649e-05,11544.71336111733,0.0,0.002321782619163741,0.00027853597,181.22655553067887,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,13500.11443716727,0.0,4.9315764e-05,-4.8600228e-08,119946.64,0.5351664,-270.63528,0.0,0.0,0.9999999999999999,-3.524156357922865e-13,2.0523602e-12,2.1468377e-16,0.0,0.0,0.0,7.479999999999999e-16,2.3061962314539062e-14,1.6999445038249913e-12,1352.2798254257698,5.915588057631315e-14,6.881056103546938e-14,0.0,4.9315764e-05,-4.8600228e-08,119946.64,0.5351664,-270.63528,0.0,0.0,0.7515890196282646,-3.524156357922865e-13,2.0523602e-12,2.1468377e-16,0.0,0.0,0.0,7.479999999999999e-16,2.3061962314539062e-14,1.6999445038249913e-12,1352.2798254257698,5.915588057631315e-14,6.881056103546938e-14,0.0
32,32,33,-50.200042724609375,-22.53305208885064,11590.02,e80338,SKX5563,225.841110916,-0.7848751826909159,34610D,220.6255,14.980773,-4.002017,240.88816435924505,72077.78950614894,0.46779129375667844,0.485193716545594,40.70120725211287,40.5446241904102,0.0,5.51679601652546e-05,20621.02745092933,0.6369790647924007,0.3391767271009406,0.8608547451462534,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,10.091900438148782,1.513228316160954,0.8089931030425181,20.27138846523761,13.405908362940332,36.28235539,1450000000000000.0,15.0327913619062,806.979641717654,1343.16561185298,0.00551679601653,0.0241354718418476,0.242596858272797,20.2723120952051,10.0514653230092,10.050910834760645,15.061150469807751,0.6860991271551113,468750672956768.25,9.172969419279305,629546937109634.2,0.0011828872265506217,7.0586893338642294e-06,3.16,35.8,2023-02-06 03:33:00,5.516796016525461e-05,0.6369795511638778,0.0,32,206.21027450929338,5.516796016525461e-05,14.980773,-4.002017,0.6369795511638778,0.0,0.0,0.32560948111443,0.0,13526.21554123984,0.3348594383649132,-0.9422680916479846,1.7938928955922604,232.13927171441625,0.37986925436270413,0.0,1.0,224.10527794103234,28.117254249628648,89.10667051911909,0.6454204899094587,220.99796,5.81771069509532e-05,11545.466664740441,0.0,0.002387703275708191,0.00046144522,178.21334103823818,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,13526.21554123984,0.0,5.0745424e-05,-4.7068465e-08,119948.4,0.5543181,-271.51285,0.0,0.0,1.0,-3.523989479665142e-13,2.052447e-12,2.1456569e-16,0.0,0.0,0.0,7.480000000000001e-16,2.3063188751723428e-14,1.7000479278582907e-12,1352.3841298277396,5.854245430240948e-14,6.881056103546939e-14,0.0,5.0745424e-05,-4.7068465e-08,119948.4,0.5543181,-271.51285,0.0,0.0,0.7515890196282647,-3.523989479665142e-13,2.052447e-12,2.1456569e-16,0.0,0.0,0.0,7.480000000000001e-16,2.3063188751723428e-14,1.7000479278582907e-12,1352.3841298277396,5.854245430240948e-14,6.881056103546939e-14,0.0
33,33,34,-50.3240966796875,-22.49227232852224,11590.02,e80338,SKX5563,225.841110916,-0.785330502305106,34610D,220.60875,14.883397,-4.227043,240.7738614216961,72037.08829889682,0.4670271157273281,0.490730947719218,41.26546926153684,40.9597827936646,25.4521883857278,5.699836312742624e-05,20621.02745092933,0.6595072206423956,0.343878910512807,0.872437609053714,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,9.99253527603273,1.4983107332506824,0.8086398952954237,20.479343108597387,13.619630966499289,36.28235538999999,1450000000000000.0,15.1321487030059,808.491849233402,1350.78161856435,0.00569983631274,0.0242793482513262,0.245365473859609,20.4798913968323,10.1059332944082,10.105357305582965,14.83259499639681,0.6914750855405852,476435268585038.56,9.166913075224798,629255899319396.8,0.0012220806465270695,7.201995665109368e-06,3.16,35.8,2023-02-06 03:34:00,5.6998363127426246e-05,0.6595077864931148,0.0,33,206.21027450929338,5.6998363127426246e-05,14.883397,-4.227043,0.6595077864931148,1.5437037e-05,0.0,0.32563420342852073,0.0,13515.591401818449,0.33901924562377805,-0.9407794380707332,1.7913236349105786,232.12416686130757,0.39323990894382505,0.0,1.0,224.1563378243101,28.117254249628648,87.79676128216201,0.66673158831381,220.97397,5.992293871747947e-05,11546.121619358919,0.0,0.00242420570181622,0.00068795326,175.59352256432402,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,13515.591401818449,0.0,5.2336265e-05,-4.8812463e-08,119949.71,0.57752264,-271.9681,0.0,0.0,1.0,-3.523849895705771e-13,2.0525773e-12,2.1470013e-16,0.0,0.0,0.0,7.479999999999999e-16,2.306520079289408e-14,1.7001923591871176e-12,1352.4871641980992,6.117762658960529e-14,6.959585559029767e-14,0.0,5.2336265e-05,-4.8812463e-08,119949.71,0.57752264,-271.9681,0.0,0.0,0.7546505680042602,-3.523849895705771e-13,2.0525773e-12,2.1470013e-16,0.0,0.0,0.0,7.479999999999999e-16,2.306520079289408e-14,1.7001923591871176e-12,1352.4871641980992,6.117762658960529e-14,6.959585559029767e-14,0.0
34,34,35,-50.44782049005681,-22.45101928710937,11597.64,e80338,SKX5563,226.35555536,-0.7857862545312387,34610D,220.5286,14.748039,-4.4515295,240.76207864076176,71995.82282963529,0.46816882584013025,0.481269716964326,40.33085098184556,40.270255189767,25.443217288318948,5.838806433538406e-05,20596.26413462153,0.6816463066622656,0.336090424848713,0.852554751949531,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,10.003853155063425,1.499993867637894,0.8087472889823745,20.13508428514336,13.254628817376966,36.28235539,1450000000000000.0,14.9502278228086,805.675493324015,1341.08633528622,0.00583880643354,0.0240478438052759,0.240634858482163,20.1351275948835,10.0065045511219,10.00592032480224,14.996902286319289,0.6814876598776031,464146560713713.6,9.15687467574797,628465613885281.4,0.0011860748640214057,6.96588972337286e-06,3.16,35.8,2023-02-06 03:35:00,5.838806433538406e-05,0.6816462958979167,0.0,34,205.96264134621532,5.838806433538406e-05,14.748039,-4.4515295,0.6816462958979167,9.607121e-05,0.0,0.32536136479735406,0.0,13568.010318493178,0.33872457718746435,-0.9408855726437586,1.7930155360157174,232.13411581438618,0.40612249761687097,0.0,1.0,224.22919636405277,28.117254249628648,86.8232360610039,0.6878042490615525,220.88803,6.122949356452256e-05,11554.228381969497,0.0,0.0024563741522840134,0.00089932996,173.6464721220078,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,13568.010318493178,0.0,5.3710148e-05,-5.171817e-08,120024.945,0.6025854,-272.1121,0.0,0.0,1.0,-3.519299560938915e-13,2.0548313e-12,2.1492412e-16,0.0,0.0,0.0,7.48e-16,2.310064229835506e-14,1.7029013991435756e-12,1352.5879506151255,5.83232061715838e-14,6.825405627565429e-14,0.0,5.3710148e-05,-5.171817e-08,120024.945,0.6025854,-272.1121,0.0,0.0,0.7671836686576368,-3.519299560938915e-13,2.0548313e-12,2.1492412e-16,0.0,0.0,0.0,7.48e-16,2.310064229835506e-14,1.7029013991435756e-12,1352.5879506151255,5.83232061715838e-14,6.825405627565429e-14,0.0
35,35,36,-50.57200113932288,-22.409642106395665,11605.26,e80338,SKX5563,225.841110916,-0.7862386128453684,34610D,220.45325,14.591794,-4.6678576,240.17730001038635,71955.49197865344,0.46758813710638303,0.482960336863312,40.54878003638129,40.4598651199274,-25.44186502083684,5.9391151705966495e-05,20571.53055600918,0.699155750362016,0.3379065003031774,0.8565725268785059,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,10.025472565663572,1.5032254604874642,0.8069208435741902,20.230215433277007,13.327251496736949,36.28235539,1450000000000000.0,14.9785777037492,806.22874718676,1342.63607000815,0.0059391151706,0.0241063859703646,0.241480168431656,20.2299325599637,10.0172696450028,10.01667474315354,15.01316954875264,0.6834438038366518,466851176345557.7,9.113843904556594,626090362014062.6,0.0011860394284956472,7.01654128719063e-06,3.16,35.8,2023-02-06 03:36:00,5.9391151705966495e-05,0.6991552792437242,0.0,35,205.71530556009185,5.9391151705966495e-05,14.591794,-4.6678576,0.6991552792437242,0.00012384105,0.0,0.3250817194471078,0.0,13454.552370038833,0.3385743839009513,-0.940939629607602,1.7889106424994714,232.10996324261475,0.41624813332976973,0.0,1.0,224.25758481950606,28.117254249628648,86.22059807606841,0.7040350688863651,220.80934,6.213327776678749e-05,11562.149700961965,0.0,0.0024693083601226816,0.0010759603,172.44119615213683,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,13454.552370038833,0.0,5.4979006e-05,-5.6486126e-08,120100.56,0.625952,-272.0691,0.0,0.0,1.0,-3.5147258859259567e-13,2.057088e-12,2.1529163e-16,0.0,0.0,0.0,7.48e-16,2.3136293329944518e-14,1.7056155146533678e-12,1352.6890403202224,5.861961757334409e-14,6.849382134222441e-14,0.0,5.4979006e-05,-5.6486126e-08,120100.56,0.625952,-272.0691,0.0,0.0,0.7713877775963262,-3.5147258859259567e-13,2.057088e-12,2.1529163e-16,0.0,0.0,0.0,7.48e-16,2.3136293329944518e-14,1.7056155146533678e-12,1352.6890403202224,5.861961757334409e-14,6.849382134222441e-14,0.0
36,36,37,-50.69511413574216,-22.368629584878192,11597.64,,,225.841110916,-0.7866823150897932,34610D,220.50516,14.430689,-4.865251,240.6418665283463,71914.94319861705,0.46771258784786984,0.484448603429582,40.65505125645893,40.51697542997,0.0,6.122905458149851e-05,20596.26413462153,0.7169353060215724,0.3387920938038244,0.8589606522032067,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,10.005199863769922,1.5001673706369307,0.8083864090950272,20.25842297101604,13.37351323921388,36.28235539,1450000000000000.0,15.0110286849112,806.558478386592,1344.2365979929,0.00612290545815,0.0241276168525739,0.242224301714791,20.258487714985,10.0392965950531,10.038681936048912,14.949990837460543,0.6846096369886538,468459202060648.06,9.150698794625493,628168831315294.9,0.0011966170188828994,7.04669225941673e-06,3.16,35.8,2023-02-06 03:37:00,6.122905458149851e-05,0.7169349290881402,0.0,36,205.96264134621532,6.122905458149851e-05,14.430689,-4.865251,0.7169349290881402,5.446289e-05,0.0,0.32539595115529174,0.0,13506.819501863896,0.34043910313798453,-0.9402665670194835,1.7914830835099547,232.125104828227,0.4270496530797983,0.0,1.0,224.32645471044938,28.117254249628648,85.30589483279066,0.7200320899238832,220.85806,6.386450776747078e-05,11554.987052583605,0.0,0.0024421420154317275,0.0013692017,170.6117896655813,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,13506.819501863896,0.0,5.6841356e-05,-6.374351e-08,120027.98,0.6465259,-271.7876,0.0,0.0,1.0,-3.5189991401816006e-13,2.0551304e-12,2.1585106e-16,0.0,0.0,0.0,7.480000000000003e-16,2.3105847733951616e-14,1.7032305134377757e-12,1352.7892391166113,5.924170686161742e-14,6.87048884972661e-14,0.0,5.6841356e-05,-6.374351e-08,120027.98,0.6465259,-271.7876,0.0,0.0,0.7614943461513872,-3.5189991401816006e-13,2.0551304e-12,2.1585106e-16,0.0,0.0,0.0,7.480000000000003e-16,2.3105847733951616e-14,1.7032305134377757e-12,1352.7892391166113,5.924170686161742e-14,6.87048884972661e-14,0.0
37,37,38,-50.81858032511105,-22.327231216928027,11597.64,,,225.841110916,-0.7871254183223428,34610D,220.49843,14.26891,-5.0444527,240.67504255374027,71874.2881473606,0.46817847292285625,0.48223083393745,40.45110831127825,40.3661005866136,0.0,6.238183516328838e-05,20596.26413462153,0.7310549875982036,0.337092569260652,0.8545868244550204,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,10.040707875500434,1.5054798235414528,0.8085102071439121,20.182802664136386,13.293801869871848,36.28235539,1450000000000000.0,14.9754249740085,805.980975809599,1341.2350376713,0.00623818351633,0.0240665859361364,0.241115416968725,20.1830502933068,10.0186797416366,10.018054796993598,15.033904272877756,0.682567756663201,465383092803027.9,9.15281689650133,628270617153516.4,0.001182295664330313,6.989993924611832e-06,3.16,35.8,2023-02-06 03:38:00,6.238183516328838e-05,0.73105483628281,0.0,37,205.96264134621532,6.238183516328838e-05,14.26891,-5.0444527,0.73105483628281,0.0,0.0,0.32540588281218047,0.0,13586.902545484394,0.34049493963830857,-0.9402463486133326,1.7930542372067986,232.13434329327862,0.43543172493092047,0.0,1.0,224.3781055378094,28.117254249628648,84.865423980761,0.7321145050313748,220.85028,6.487474163287725e-05,11555.207288009618,0.0,0.0024118352430710388,0.0015572133,169.730847961522,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,13586.902545484394,0.0,5.8102043e-05,-7.146219e-08,120029.195,0.6644737,-271.37784,0.0,0.0,1.0,-3.518866057643466e-13,2.055258e-12,2.1644603e-16,0.0,0.0,0.0,7.480000000000001e-16,2.310827521841744e-14,1.7033714752705928e-12,1352.890380584816,5.826955392356798e-14,6.839036265367632e-14,0.0,5.8102043e-05,-7.146219e-08,120029.195,0.6644737,-271.37784,0.0,0.0,0.7614943461513872,-3.518866057643466e-13,2.055258e-12,2.1644603e-16,0.0,0.0,0.0,7.480000000000001e-16,2.310827521841744e-14,1.7033714752705928e-12,1352.890380584816,5.826955392356798e-14,6.839036265367632e-14,0.0
38,38,39,-50.94273885091144,-22.285580392611223,11597.64,e80338,SKX5563,225.841110916,-0.7875665395965082,34610D,220.49287,14.109492,-5.207898,240.5890535408247,71833.83703904932,0.4835031181231502,0.46981664651271,40.80537172387626,40.6287307355336,0.0,6.326779591073707e-05,20596.26413462153,0.7419589123005432,0.3400447643656355,0.8619110116629843,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,12.910125256360462,1.935701993284168,0.8082315321597295,20.315066880081545,13.428292184333012,36.28235539,1450000000000000.0,15.236849657236,810.578982740141,1274.40394788254,0.00632677959107,0.0234624463727037,0.234908323256355,20.3143653677668,10.0120984625733,10.011465059245165,19.341179189595035,0.6993157564236013,436200715979272.8,9.148049693835755,628041527849358.4,0.0007902574691548292,6.629782429027417e-06,3.16,35.8,2023-02-06 03:39:00,6.326779591073707e-05,0.7419589760545572,0.0,38,205.96264134621532,6.326779591073707e-05,14.109492,-5.207898,0.7419589760545572,0.0,0.0,0.3254140883233539,0.0,13285.743974663794,0.3411124857121805,-0.9400224848860039,1.8462562015371633,232.44302002544947,0.44190248598702003,0.0,1.0,224.6978038281044,28.117254249628648,84.59028894094554,0.74037760266142,220.84488,6.556369200739707e-05,11555.344855529527,0.0,0.002364674028504794,0.0017205598,169.18057788189108,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,13285.743974663794,0.0,5.9123013e-05,-7.935413e-08,120030.0,0.6806625,-270.9426,0.0,0.0,1.0,-3.5187571651675453e-13,2.0553839e-12,2.1705438e-16,0.0,0.0,0.0,7.479999999999999e-16,2.3110661495020987e-14,1.7035082398807168e-12,1352.9921388359733,3.794831517227616e-14,6.662977266174973e-14,0.0,5.9123013e-05,-7.935413e-08,120030.0,0.6806625,-270.9426,0.0,0.0,0.7614943461513872,-3.5187571651675453e-13,2.0553839e-12,2.1705438e-16,0.0,0.0,0.0,7.479999999999999e-16,2.3110661495020987e-14,1.7035082398807168e-12,1352.9921388359733,3.794831517227616e-14,6.662977266174973e-14,0.0
39,39,40,-51.064081070270944,-22.24478012948873,11597.64,,,225.9182775826,-0.7879934456738524,34610D,220.48718,13.96211,-5.3448477,240.7848615065384,71793.03166732544,0.39718348592014574,0.892960460443044,47.33732390845763,63.3834205033526,1538.2036728091916,6.385203767343113e-05,20596.26413462153,0.7493483674692469,0.3944776992371469,1.0,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,9.87652689635992,1.480848398086519,0.8088997757386248,31.69150828975817,15.994520074255975,36.28235538999999,1450000000000000.0,21.4850818297247,949.285175668107,1739.0504252869,0.00638520376734,0.0345552672248158,0.446480230221522,31.6917102516763,12.9207575596719,12.919932595649064,11.468119908058384,1.1667810191653734,451517728651266.56,9.159485585207172,628591080737971.4,0.0036368286627430847,1.1303512793131708e-05,3.16,35.8,2023-02-06 03:40:00,6.385203767343114e-05,0.7493496104728236,0.0,39,205.96264134621532,6.385203767343114e-05,13.96211,-5.3448477,0.7493496104728236,8.5459615e-06,3.79315e-11,0.3254224861184663,0.0,13765.213980902916,0.34389147698826705,-0.9390093993431738,1.5818844200323914,230.82316408561977,0.4462794866990363,0.0,1.0,223.2176904744954,28.117254249628648,84.28939523871196,0.7450713090625402,220.83934,6.593478891093016e-05,11555.495302380643,0.0,0.0023155424416950155,0.0018967206,168.57879047742392,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,13765.213980902916,0.0,5.9901387e-05,-8.609196e-08,120030.766,0.6954768,-270.52994,0.0,0.0,1.0000000000000002,-3.5186522907253924e-13,2.0555105e-12,2.1757375e-16,0.0,0.0,0.0,7.480000000000003e-16,2.3112963470085216e-14,1.703645362997469e-12,1353.0912811886071,3.319598167649784e-13,1.266403668684009e-13,0.0,5.9901387e-05,-8.609196e-08,120030.766,0.6954768,-270.52994,0.0,0.0,0.7656232454982324,-3.5186522907253924e-13,2.0555105e-12,2.1757375e-16,0.0,0.0,0.0,7.480000000000003e-16,2.3112963470085216e-14,1.703645362997469e-12,1353.0912811886071,3.319598167649784e-13,1.266403668684009e-13,0.0
