trajectory,season,diurnal,engine,saf_level,water_injection,untrimmed_min_altitude,untrimmed_max_altitude,trimmed_min_altitude,trimmed_max_altitude,fuel_sum,fuel_kg_sum,energy_sum,ei_co2_conservative_sum,ei_co2_optimistic_sum,co2_conservative_sum,co2_optimistic_sum,ei_nox_sum,nox_sum,ei_nvpm_mass_sum,nvpm_mass_sum,ei_nvpm_num_sum,nvpm_num_sum,nox_impact_sum,co2_impact_cons_sum,co2_impact_opti_sum,h2o_impact_sum,contrail_atr20_cocip_sum,contrail_atr20_accf_sum,contrail_atr20_accf_cocip_pcfa_sum,climate_non_co2_cocip,climate_total_cons_cocip,climate_total_opti_cocip,climate_non_co2_accf,climate_total_cons_accf,climate_total_opti_accf,climate_non_co2_accf_cocip_pcfa,climate_total_cons_accf_cocip_pcfa,climate_total_opti_accf_cocip_pcfa,accf_sac_pcfa_sum,accf_sac_issr_sum,accf_sac_sac_sum
bos_fll,2023-11-06,nighttime,GTF2035_wi,100,15,701.0400000000001,11459.633333333337,701.0400000000001,11459.633333333337,63.58824173602546,3815.294504161527,168258302.9280275,581.7825,38.7855,13134.151330576058,875.6100887050707,0.1773350339477932,4.9376409731391515,0.00036535926157744503,0.01367402697563476,3.383848685478016e+16,1.0967337883634865e+18,1.014656200082623e-11,2.56845626020154e-12,1.7123041734676936e-13,1.4446649582671614e-12,0.0,3.7810015137712164e-14,3.7810015137712164e-14,1.1591226959093391e-11,1.4159683219294932e-11,1.1762457376440161e-11,1.1629036974231103e-11,1.4197493234432644e-11,1.1800267391577873e-11,1.1629036974231103e-11,1.4197493234432644e-11,1.1800267391577873e-11,0.007524130843340935,0.007524130843340935,123.36726206462117
cts_tpe,2023-02-06,daytime,GTF1990,0,0,1424.94,9806.94,2251.71,9806.94,162.37490529737033,9742.49431784222,419229272.9910685,1002.1500000000001,1002.1500000000001,37265.04076574649,37265.04076574649,3.015153932762785,116.61974466703433,0.013107980665938983,0.5145602002812653,1.4791149011465057e+18,5.65548512642077e+19,1.294105832757178e-10,7.287385749745981e-12,7.287385749745981e-12,2.9874660913949364e-12,-4.80049841875226e-11,8.078493259577342e-12,8.078493259577342e-12,8.439306517959015e-11,9.168045092933613e-11,9.168045092933613e-11,1.4047654262669007e-10,1.4776392837643605e-10,1.4776392837643605e-10,1.4047654262669007e-10,1.4776392837643605e-10,1.4776392837643605e-10,36.52702711303903,73.36109194288612,86.84236618053352
cts_tpe,2023-02-06,daytime,GTF2000,0,0,1424.94,9806.94,2251.71,9806.94,162.37490529737033,9742.49431784222,419229272.9910685,1002.1500000000001,1002.1500000000001,37265.04076574649,37265.04076574649,3.015333102757433,116.62240790688443,0.002872828023119016,0.11835489270747754,1.407899537202458e+17,5.549201831869366e+18,1.2941641696901955e-10,7.287385749745981e-12,7.287385749745981e-12,2.9874660913949364e-12,-1.0155964355567966e-11,8.078493259577342e-12,8.078493259577342e-12,1.222479187048465e-10,1.295353044545925e-10,1.295353044545925e-10,1.404823763199918e-10,1.477697620697378e-10,1.477697620697378e-10,1.404823763199918e-10,1.477697620697378e-10,1.477697620697378e-10,36.52702711303903,73.36109194288612,86.84236618053352
cts_tpe,2023-02-06,daytime,GTF,0,0,1424.94,9806.94,2251.71,9806.94,138.42895991165597,8305.737594699356,357404194.43750805,1002.1500000000001,1002.1500000000001,31769.44629972504,31769.44629972504,3.2430972858460256,105.7269217711899,0.001979011866622851,0.06850877495092736,1.5501011728120618e+17,5.035244304578988e+18,1.1711228193322552e-10,6.212691720835119e-12,6.212691720835119e-12,2.539244284895333e-12,-2.2323725632364135e-11,3.137906930295621e-12,3.137906930295621e-12,9.73278005857567e-11,1.0354049230659182e-10,1.0354049230659182e-10,1.2278943314841647e-10,1.290021248692516e-10,1.290021248692516e-10,1.2278943314841647e-10,1.290021248692516e-10,1.290021248692516e-10,39.542905738364624,73.36109194288612,99.22121335539197
cts_tpe,2023-02-06,daytime,GTF2035,0,0,1424.94,9806.94,2251.71,9806.94,126.97334670401517,7618.400802240911,327827404.92122865,1002.1500000000001,1002.1500000000001,29140.38306857149,29140.38306857149,3.7916081127937877,113.48109891488429,0.0020064041901633137,0.06393171263041052,1.5248367492494154e+17,4.6061604835546035e+18,1.252211612493048e-10,5.6985638000762025e-12,5.6985638000762025e-12,2.3302164637201384e-12,-3.026977572674614e-11,-1.6326597160321956e-12,-1.6326597160321956e-12,9.728160198627879e-11,1.0298016578635499e-10,1.0298016578635499e-10,1.2591871799699275e-10,1.3161728179706895e-10,1.3161728179706895e-10,1.2591871799699275e-10,1.3161728179706895e-10,1.3161728179706895e-10,41.90007697089139,73.36109194288612,113.88424854041652
cts_tpe,2023-02-06,daytime,GTF2035,20,0,1424.94,9806.94,2251.71,9806.94,126.34335413457501,7580.6012480745,327823100.9729818,982.5,813.7457999999999,28427.254680279373,23544.58941639459,3.7914731035463465,112.91406243162729,0.0016171871014983405,0.05145172858204908,1.2697915803339003e+17,3.8572575705732567e+18,1.2459524747087705e-10,5.5591075819213004e-12,4.604275263650498e-12,2.3692654107334716e-12,-2.8595988048825878e-11,-3.355629458469807e-12,-3.355629458469807e-12,9.836852483278465e-11,1.0392763241470595e-10,1.0297280009643515e-10,1.2360888342314073e-10,1.2916799100506202e-10,1.2821315868679122e-10,1.2360888342314073e-10,1.2916799100506202e-10,1.2821315868679122e-10,42.64238845580874,73.36109194288612,118.69082040496077
cts_tpe,2023-02-06,daytime,GTF2035,100,0,1424.94,9806.94,2251.71,9806.94,123.88483956123628,7433.090373674177,327806718.56940484,901.935,60.12899999999999,25588.41361137335,1705.8942407582235,3.7909484105269664,110.70154136602147,0.0007816637505001604,0.024796176396498074,7.520050870434728e+16,2.330065914247827e+18,1.2215353941415793e-10,5.0039564395574554e-12,3.3359709597049704e-13,2.51798888407567e-12,-2.054192614757767e-11,-1.1121245042453782e-11,-1.1121245042453782e-11,1.0412960215065594e-10,1.0913355859021339e-10,1.0446319924662643e-10,1.1355028325577983e-10,1.185542396953373e-10,1.1388388035175032e-10,1.1355028325577983e-10,1.185542396953373e-10,1.1388388035175032e-10,45.7893925424597,73.36109194288612,127.15513871694455
cts_tpe,2023-02-06,daytime,GTF2035_wi,0,15,2251.71,9806.94,2251.71,9806.94,116.25579503330094,6975.347701998056,300156186.9646784,1002.1500000000001,1002.1500000000001,26680.704960142568,26680.704960142568,0.2833641897507857,7.7687025096412325,0.0016062330781688142,0.04685495803201627,1.2166512220492534e+17,3.368400255904686e+18,8.572023486683611e-12,5.217560081094546e-12,5.217560081094546e-12,2.13192157162568e-12,-2.5939461265467638e-11,-7.312270034010085e-12,-7.312270034010085e-12,-1.5235516207158347e-11,-1.0017956126063801e-11,-1.0017956126063801e-11,3.391675024299206e-12,8.609235105393752e-12,8.609235105393752e-12,3.391675024299206e-12,8.609235105393752e-12,8.609235105393752e-12,44.278280352972644,73.36109194288612,124.60921771514612
cts_tpe,2023-02-06,daytime,GTF2035_wi,20,15,2251.71,9806.94,2251.71,9806.94,115.68060200984964,6940.836120590979,300156458.0349568,982.5,813.7457999999999,26028.135452216167,21557.542906943523,0.2833469363247091,7.729794570303122,0.001295450979485474,0.037733683010336,1.0140473091296544e+17,2.82286533553322e+18,8.529085804352344e-12,5.089946488433384e-12,4.215697279580066e-12,2.167679002212615e-12,-2.3260920473328525e-11,-1.0758561766965098e-11,-1.0758561766965098e-11,-1.2564155666763566e-11,-7.474209178330183e-12,-8.3484583871835e-12,-6.179696040013968e-14,5.0281495280332445e-12,4.153900319179927e-12,-6.179696040013968e-14,5.0281495280332445e-12,4.153900319179927e-12,45.630462129334944,73.36109194288612,126.89228609793007
cts_tpe,2023-02-06,daytime,GTF2035_wi,100,15,2251.71,9806.94,2251.71,9806.94,113.43399384594946,6806.039630756969,300153153.75601304,901.935,60.12899999999999,23429.791428880864,1561.9860952587244,0.2832795815246172,7.577871799672159,0.0006281504040186232,0.01824632035394602,6.026180278391654e+16,1.7100035354573425e+18,8.361410993841635e-12,4.581825879425591e-12,3.0545505862837273e-13,2.3038394380620317e-12,-1.6829551124292024e-11,-1.668481339373397e-11,-1.668481339373397e-11,-6.1643006923883574e-12,-1.5824748129627665e-12,-5.8588456337599846e-12,-6.019562961830302e-12,-1.437737082404711e-12,-5.714107903201929e-12,-6.019562961830302e-12,-1.437737082404711e-12,-5.714107903201929e-12,48.064461324827185,73.36109194288612,131.5402873142561
cts_tpe,2023-02-06,nighttime,GTF1990,0,0,1424.94,9806.94,2251.71,9806.94,158.1184538030218,9487.107228181307,408239711.13586986,1002.1500000000001,1002.1500000000001,36288.1851477935,36288.1851477935,2.898963353242582,110.0804817040394,0.01355957248211349,0.521925124811049,1.6100967610053412e+18,6.022095940832161e+19,1.1808505836021367e-10,7.0963562066796184e-12,7.0963562066796184e-12,2.94638296853603e-12,0.0,1.3259750100096936e-10,1.3259750100096936e-10,1.210314413287497e-10,1.2812779753542932e-10,1.2812779753542932e-10,2.5362894232971906e-10,2.6072529853639866e-10,2.6072529853639866e-10,2.5362894232971906e-10,2.6072529853639866e-10,2.6072529853639866e-10,30.065213806662562,68.31428458415517,93.87433593537578
cts_tpe,2023-02-06,nighttime,GTF2000,0,0,1424.94,9806.94,2251.71,9806.94,158.1184538030218,9487.107228181307,408239711.13586986,1002.1500000000001,1002.1500000000001,36288.1851477935,36288.1851477935,2.8991991196948366,110.09547121601402,0.0026613123752467173,0.10894528242344678,1.415473438853207e+17,5.478498119917214e+18,1.181051944959722e-10,7.0963562066796184e-12,7.0963562066796184e-12,2.94638296853603e-12,0.0,1.3259750100096936e-10,1.3259750100096936e-10,1.2105157746450822e-10,1.2814793367118785e-10,1.2814793367118785e-10,2.536490784654776e-10,2.607454346721572e-10,2.607454346721572e-10,2.536490784654776e-10,2.607454346721572e-10,2.607454346721572e-10,30.065213806662562,68.31428458415517,93.87433593537578
cts_tpe,2023-02-06,nighttime,GTF,0,0,1424.94,9806.94,2251.71,9806.94,133.72994211775045,8023.796527065028,345271988.35613525,1002.1500000000001,1002.1500000000001,30691.021716023737,30691.021716023737,3.1555083439359763,99.63682323191915,0.0018536669839847733,0.0624512705885778,1.5403597759679126e+17,4.78188547018698e+18,1.070920964121254e-10,6.001799802244642e-12,6.001799802244642e-12,2.4806244419389635e-12,4.258055990377184e-12,1.3259750100096936e-10,1.3259750100096936e-10,1.1383077684444155e-10,1.1983257664668619e-10,1.1983257664668619e-10,2.4217022185503374e-10,2.4817202165727837e-10,2.4817202165727837e-10,2.4217022185503374e-10,2.4817202165727837e-10,2.4817202165727837e-10,30.065213806662562,68.31428458415517,104.29307520537715
cts_tpe,2023-02-06,nighttime,GTF2035,0,0,1424.94,9806.94,2251.71,9806.94,122.584122820401,7355.04736922406,316495043.34508055,1002.1500000000001,1002.1500000000001,28133.056187282036,28133.056187282036,3.6869009859232205,106.81138318227202,0.0018823139797267802,0.05837361219292646,1.506662522117143e+17,4.359299907515702e+18,1.1438983026559379e-10,5.5015754321795976e-12,5.5015754321795976e-12,2.274674852863723e-12,5.946193731331632e-12,1.3259750100096936e-10,1.3259750100096936e-10,1.2261069884978914e-10,1.2811227428196875e-10,1.2811227428196875e-10,2.492620061194269e-10,2.547635815516065e-10,2.547635815516065e-10,2.492620061194269e-10,2.547635815516065e-10,2.547635815516065e-10,30.065213806662562,68.31428458415517,108.09515615584355
cts_tpe,2023-02-06,nighttime,GTF2035,20,0,1424.94,9806.94,2251.71,9806.94,121.97592598056762,7318.555558834058,316490935.1417788,982.5,813.7457999999999,27444.583345627718,22730.7017101827,3.6867657008374835,106.27756545857616,0.0015018827867097594,0.046591682146091384,1.2388059522953192e+17,3.6148289032485176e+18,1.1381802324898572e-10,5.366940743144976e-12,4.445115001102394e-12,2.3127932782274505e-12,5.648646891604274e-12,1.3259750100096936e-10,1.3259750100096936e-10,1.2177946341881744e-10,1.2714640416196242e-10,1.2622457841991984e-10,2.4872831752818254e-10,2.540952582713275e-10,2.5317343252928494e-10,2.4872831752818254e-10,2.540952582713275e-10,2.5317343252928494e-10,30.065213806662562,68.31428458415517,110.4759630378815
cts_tpe,2023-02-06,nighttime,GTF2035,100,0,1424.94,9806.94,2251.71,9806.94,119.60288617076739,7176.173170246044,316476412.98102075,901.935,60.12899999999999,24703.976138572005,1646.931742571467,3.6862469830952973,104.19494366879456,0.0006874746868406818,0.021494602645578342,6.973241476543901e+16,2.1042106018796196e+18,1.1158762958003458e-10,4.830999778209636e-12,3.220666518806424e-13,2.4579791234628653e-12,4.285854869537332e-12,1.3259750100096936e-10,1.3259750100096936e-10,1.183314635730348e-10,1.2316246335124443e-10,1.1865353022491543e-10,2.466431097044668e-10,2.5147410948267646e-10,2.469651763563475e-10,2.466431097044668e-10,2.5147410948267646e-10,2.469651763563475e-10,30.065213806662562,68.31428458415517,111.810955645381
cts_tpe,2023-02-06,nighttime,GTF2035_wi,0,15,2251.71,9806.94,2251.71,9806.94,112.21076705781061,6732.6460234686365,289712491.0358789,1002.1500000000001,1002.1500000000001,25752.37103976753,25752.37103976753,0.27559562834160395,7.311770020617653,0.0015059079117735337,0.04275026062705309,1.2011774354093214e+17,3.184813642123821e+18,7.831093158793098e-12,5.0360192255545395e-12,5.0360192255545395e-12,2.081101295454711e-12,5.511191945230117e-12,1.3259750100096936e-10,1.3259750100096936e-10,1.5423386399477926e-11,2.0459405625032465e-11,2.0459405625032465e-11,1.4250969545521718e-10,1.4754571468077173e-10,1.4754571468077173e-10,1.4250969545521718e-10,1.4754571468077173e-10,1.4754571468077173e-10,30.065213806662562,68.31428458415517,111.33021569694215
cts_tpe,2023-02-06,nighttime,GTF2035_wi,20,15,2251.71,9806.94,2251.71,9806.94,111.68925625809047,6701.355375485427,289800113.2128673,982.5,813.7457999999999,25130.082658070358,20813.73966072019,0.2756419195052394,7.2768621056719756,0.0012023051626114567,0.03414574620605153,9.884742311468867e+16,2.6438328521436554e+18,7.796356519113814e-12,4.914327275355982e-12,4.070242422540838e-12,2.1164775119889252e-12,4.925203056313944e-12,1.3259750100096936e-10,1.3259750100096936e-10,1.4838037087416685e-11,1.9752364362772666e-11,1.8908279509957524e-11,1.425103350320721e-10,1.4742466230742807e-10,1.4658057745461292e-10,1.425103350320721e-10,1.4742466230742807e-10,1.4658057745461292e-10,30.065213806662562,68.31428458415517,111.34969742730945
cts_tpe,2023-02-06,nighttime,GTF2035_wi,100,15,2251.71,9806.94,2251.71,9806.94,109.48695155713303,6569.217093427982,289709043.03726745,901.935,60.12899999999999,22614.529844125827,1507.6353229417218,0.27551391480325904,7.132188017108339,0.000552256052443024,0.01580964741133724,5.583726123186821e+16,1.5429500970166236e+18,7.63875081019265e-12,4.422396947295717e-12,2.9482646315304783e-13,2.248913039968181e-12,3.3121619349476238e-12,1.3266490655913497e-10,1.3266490655913497e-10,1.3199825785108455e-11,1.7622222732404174e-11,1.3494652248261503e-11,1.425525704092958e-10,1.4697496735659153e-10,1.4284739687244885e-10,1.425525704092958e-10,1.4697496735659153e-10,1.4284739687244885e-10,30.07447705290015,68.31428458415517,116.50816681459695
cts_tpe,2023-05-05,daytime,GTF1990,0,0,1424.94,9806.94,2251.71,9806.94,146.07062577312928,8764.237546387758,377133905.8586116,1002.1500000000001,1002.1500000000001,33523.20861493317,33523.20861493317,2.8562138398758217,103.2597692249477,0.012254606251528272,0.426592122752898,1.4327110178832963e+18,4.690725326059202e+19,1.697948669387754e-10,6.555649684698043e-12,6.555649684698043e-12,2.0605089869818803e-12,0.0,-8.41811961620952e-13,-8.41811961620952e-13,1.7185537592575726e-10,1.784110256104553e-10,1.784110256104553e-10,1.7101356396413632e-10,1.7756921364883436e-10,1.7756921364883436e-10,1.7101356396413632e-10,1.7756921364883436e-10,1.7756921364883436e-10,2.426245704940345,43.829583051860475,2.434801054009993
cts_tpe,2023-05-05,daytime,GTF2000,0,0,1424.94,9806.94,2251.71,9806.94,146.07062577312928,8764.237546387758,377133905.8586116,1002.1500000000001,1002.1500000000001,33523.20861493317,33523.20861493317,2.858249019348076,103.33479899500978,0.002495018295890169,0.09831569143211377,1.2855397216771227e+17,4.5566412133723576e+18,1.698937818289648e-10,6.555649684698043e-12,6.555649684698043e-12,2.0605089869818803e-12,0.0,-8.41811961620952e-13,-8.41811961620952e-13,1.7195429081594667e-10,1.785099405006447e-10,1.785099405006447e-10,1.7111247885432572e-10,1.7766812853902376e-10,1.7766812853902376e-10,1.7111247885432572e-10,1.7766812853902376e-10,1.7766812853902376e-10,2.426245704940345,43.829583051860475,2.434801054009993
cts_tpe,2023-05-05,daytime,GTF,0,0,1424.94,9806.94,2251.71,9806.94,121.0244504826661,7261.467028959965,312468187.72317624,1002.1500000000001,1002.1500000000001,27775.111385771866,27775.111385771866,3.0512330030765753,88.2630042991321,0.0016505719587490719,0.05160549079357402,1.329844997640067e+17,3.7369489658898335e+18,1.3886887649185868e-10,5.4315773376620545e-12,5.4315773376620545e-12,1.7056777450136183e-12,0.0,-2.0360968555075914e-12,-2.0360968555075914e-12,1.405745542368723e-10,1.4600613157453436e-10,1.4600613157453436e-10,1.3853845738136472e-10,1.4397003471902678e-10,1.4397003471902678e-10,1.3853845738136472e-10,1.4397003471902678e-10,1.4397003471902678e-10,4.075294011046877,43.829583051860475,4.211233508291715
cts_tpe,2023-05-05,daytime,GTF2035,0,0,1424.94,9806.94,2251.71,9806.94,107.62843403377018,6457.7060420262105,277881548.6944299,1002.1500000000001,1002.1500000000001,24700.725610750258,24700.725610750258,3.4289424441968546,92.78401042408578,0.0016517566394921145,0.0475728029093989,1.2060010143445714e+17,3.2858742005210455e+18,1.3998099725824273e-10,4.8303641194356065e-12,4.8303641194356065e-12,1.517574104892808e-12,0.0,-2.067807204462837e-12,-2.067807204462837e-12,1.4149857136313553e-10,1.4632893548257113e-10,1.4632893548257113e-10,1.3943076415867269e-10,1.4426112827810829e-10,1.4426112827810829e-10,1.3943076415867269e-10,1.4426112827810829e-10,1.4426112827810829e-10,4.162317614850616,43.829583051860475,4.314945225121605
cts_tpe,2023-05-05,daytime,GTF2035,20,0,1424.94,9806.94,2251.71,9806.94,107.09390823939711,6425.634494363826,277876563.70876366,982.5,813.7457999999999,24096.129353864344,19957.378176044607,3.428798433796225,92.3193440379909,0.0013268745358380198,0.03866065539404356,1.005383958773535e+17,2.7628765421455293e+18,1.39279402764402e-10,4.712131962533473e-12,3.902776176648723e-12,1.5429969797212388e-12,0.0,-1.1641044149606446e-12,-1.1641044149606446e-12,1.4082239974412326e-10,1.4553453170665673e-10,1.4472517592077198e-10,1.396582953291626e-10,1.4437042729169608e-10,1.4356107150581133e-10,1.396582953291626e-10,1.4437042729169608e-10,1.4356107150581133e-10,4.736451658292353,43.829583051860475,5.314926832705112
cts_tpe,2023-05-05,daytime,GTF2035,100,0,1424.94,9806.94,2251.71,9806.94,105.00784652004128,6300.470791202477,277857062.36282045,901.935,60.12899999999999,21689.370698714527,1445.9580465809686,3.428237153123433,90.50630787658835,0.0006290610326472664,0.01955912053047859,5.975252569891671e+16,1.693723635809396e+18,1.3654198514866134e-10,4.241476936637507e-12,2.827651291091672e-13,1.6398183161599487e-12,0.0,3.0976073189096544e-12,3.0976073189096544e-12,1.381818034648213e-10,1.424232804014588e-10,1.3846456859393047e-10,1.4127941078373095e-10,1.4552088772036844e-10,1.4156217591284012e-10,1.4127941078373095e-10,1.4552088772036844e-10,1.4156217591284012e-10,7.403477343150552,43.829583051860475,9.734734130400277
cts_tpe,2023-05-05,daytime,GTF2035_wi,0,15,2251.71,9806.94,2251.71,9806.94,98.85095025601444,5931.057015360866,255219314.42799342,1002.1500000000001,1002.1500000000001,22686.293083755314,22686.293083755314,0.25670481538838685,6.378898996290459,0.0013321296553160248,0.03523958651002447,9.704803280499898e+16,2.4289206413179617e+18,9.627230640129456e-12,4.4364306474899276e-12,4.4364306474899276e-12,1.3936657317781966e-12,0.0,8.938484709261215e-13,8.938484709261215e-13,1.1020896371907652e-11,1.5457327019397578e-11,1.5457327019397578e-11,1.1914744842833774e-11,1.6351175490323703e-11,1.6351175490323703e-11,1.1914744842833774e-11,1.6351175490323703e-11,1.6351175490323703e-11,5.89453318501065,43.829583051860475,6.618939203862919
cts_tpe,2023-05-05,daytime,GTF2035_wi,20,15,2251.71,9806.94,2251.71,9806.94,98.36181500132867,5901.7089000797205,255219401.3839475,982.5,813.7457999999999,22131.408375298946,18330.117672757602,0.256687905932795,6.34691925445608,0.0010707030257917317,0.02865448674583149,8.095345603133411e+16,2.0434981908473897e+18,9.578929308645171e-12,4.327919860058461e-12,3.5845563448948203e-12,1.4170381210550548e-12,0.0,1.8453566994249187e-12,1.8453566994249187e-12,1.0995967429700226e-11,1.5323887289758687e-11,1.4580523774595046e-11,1.2841324129125145e-11,1.7169243989183606e-11,1.6425880474019965e-11,1.2841324129125145e-11,1.7169243989183606e-11,1.6425880474019965e-11,6.905031666367555,43.829583051860475,8.67327122599158
cts_tpe,2023-05-05,daytime,GTF2035_wi,100,15,2251.71,9806.94,2251.71,9806.94,96.44820556112921,5786.892333667753,255207738.80708158,901.935,60.12899999999999,19921.376858651238,1328.0917905767492,0.256624963316254,6.2219422643758335,0.0005090456014335514,0.01453620086402556,4.82241094787919e+16,1.2552895984304773e+18,9.390275245885786e-12,3.895735919025131e-12,2.5971572793500876e-13,1.5059938083704675e-12,0.0,5.013357290243115e-12,5.013357290243115e-12,1.0896269054256254e-11,1.4792004973281383e-11,1.1155984782191262e-11,1.5909626344499368e-11,1.9805362263524497e-11,1.6169342072434376e-11,1.5909626344499368e-11,1.9805362263524497e-11,1.6169342072434376e-11,11.5067118474534,43.829583051860475,15.793532636262889
cts_tpe,2023-05-05,nighttime,GTF1990,0,0,1424.94,9806.94,2251.71,9806.94,142.8386718909203,8570.320313455219,368789453.40829146,1002.1500000000001,1002.1500000000001,32781.47519896622,32781.47519896622,2.7515994139365345,96.74384441814782,0.012707308091133265,0.4355422487308265,1.5581578626348698e+18,5.086955337918425e+19,1.5201023511797763e-10,6.410599594464505e-12,6.410599594464505e-12,2.0615194489699788e-12,0.0,1.5998661128217608e-11,1.5998661128217608e-11,1.540717545669476e-10,1.6048235416141212e-10,1.6048235416141212e-10,1.7007041569516522e-10,1.7648101528962974e-10,1.7648101528962974e-10,1.7007041569516522e-10,1.7648101528962974e-10,1.7648101528962974e-10,2.6997291760022737,54.84022959749613,3.9101097162128005
cts_tpe,2023-05-05,nighttime,GTF2000,0,0,1424.94,9806.94,2251.71,9806.94,142.8386718909203,8570.320313455219,368789453.40829146,1002.1500000000001,1002.1500000000001,32781.47519896622,32781.47519896622,2.7532682531843986,96.84311903487495,0.002301110967537052,0.08852489836454186,1.2962849497174101e+17,4.5274178964635894e+18,1.5237787355261455e-10,6.410599594464505e-12,6.410599594464505e-12,2.0615194489699788e-12,0.0,1.5998661128217608e-11,1.5998661128217608e-11,1.5443939300158453e-10,1.6084999259604904e-10,1.6084999259604904e-10,1.7043805412980215e-10,1.7684865372426666e-10,1.7684865372426666e-10,1.7043805412980215e-10,1.7684865372426666e-10,1.7684865372426666e-10,2.6997291760022737,54.84022959749613,3.9101097162128005
cts_tpe,2023-05-05,nighttime,GTF,0,0,1424.94,9806.94,2251.71,9806.94,115.57780741950518,6934.66844517031,298405717.86412364,1002.1500000000001,1002.1500000000001,26525.10680277644,26525.10680277644,2.886565902973081,82.92336670567923,0.0015622291148369102,0.048122937790556854,1.2569606963990592e+17,3.5482907323531e+18,1.201123025752742e-10,5.187131996987393e-12,5.187131996987393e-12,1.6733034912642235e-12,0.0,7.270297967568306e-11,7.270297967568306e-11,1.2178560606653842e-10,1.269727380635258e-10,1.269727380635258e-10,1.9448858574222148e-10,1.9967571773920887e-10,1.9967571773920887e-10,1.9448858574222148e-10,1.9967571773920887e-10,1.9967571773920887e-10,12.414937733976299,54.84022959749613,15.896094207508131
cts_tpe,2023-05-05,nighttime,GTF2035,0,0,1424.94,9806.94,2251.71,9806.94,105.4473482896451,6326.840897378705,272250290.6551031,1002.1500000000001,1002.1500000000001,24200.16643247355,24200.16643247355,3.350845510000581,88.60996642904732,0.0015839794988366813,0.04475859469408182,1.2129476313357504e+17,3.215008927519491e+18,1.2837035747325007e-10,4.7324769912392715e-12,4.7324769912392715e-12,1.5265837751281537e-12,0.0,1.1985513125602476e-10,1.1985513125602476e-10,1.2989694124837822e-10,1.346294182396175e-10,1.346294182396175e-10,2.4975207250440295e-10,2.544845494956422e-10,2.544845494956422e-10,2.4975207250440295e-10,2.544845494956422e-10,2.544845494956422e-10,20.309759745824458,54.84022959749613,26.964234332747708
cts_tpe,2023-05-05,nighttime,GTF2035,20,0,1424.94,9806.94,2251.71,9806.94,104.92399604956938,6295.4397629741625,272246292.5498177,982.5,813.7457999999999,23607.899111153107,19553.00635982145,3.3507121190316083,88.16676027830256,0.0012605387353365285,0.036035901841853984,9.995206826746181e+16,2.676548038961518e+18,1.2772902871357544e-10,4.6166558261810534e-12,3.823699021476194e-12,1.5521620787850148e-12,0.0,1.4049837577436627e-10,1.4049837577436627e-10,1.2928119079236044e-10,1.338978466185415e-10,1.3310488981383662e-10,2.697795665667267e-10,2.7439622239290775e-10,2.736032655882029e-10,2.697795665667267e-10,2.7439622239290775e-10,2.736032655882029e-10,23.75060586007418,54.84022959749613,33.05929573813687
cts_tpe,2023-05-05,nighttime,GTF2035,100,0,1424.94,9806.94,2251.71,9806.94,102.88063016315084,6172.83780978905,272228320.2495069,901.935,60.12899999999999,21249.994160198803,1416.666277346587,3.3501871569835844,86.43601406957654,0.0005675813416457403,0.017397807480604332,5.677914679691169e+16,1.581655003959302e+18,1.2521945761926639e-10,4.155554413549988e-12,2.770369609033326e-13,1.6495644642870912e-12,0.0,2.6360324659472236e-10,2.6360324659472236e-10,1.2686902208355348e-10,1.3102457649710348e-10,1.271460590444568e-10,3.9047226867827584e-10,3.9462782309182584e-10,3.907493056391792e-10,3.9047226867827584e-10,3.9462782309182584e-10,3.907493056391792e-10,43.84107756471792,54.84022959749613,54.51457863867135
cts_tpe,2023-05-05,nighttime,GTF2035_wi,0,15,2251.71,9806.94,2251.71,9806.94,96.82554565127955,5809.5327390767725,249990003.29521257,1002.1500000000001,1002.1500000000001,22221.462726968657,22221.462726968657,0.25089144193843504,6.087351491134548,0.0012766952646979814,0.033132852028003174,9.768253433340845e+16,2.3705479356160707e+18,8.82438934532899e-12,4.3455304888294265e-12,4.3455304888294265e-12,1.4018390534493798e-12,0.0,2.1002342670723504e-10,2.1002342670723504e-10,1.0226228398778371e-11,1.45717588876078e-11,1.45717588876078e-11,2.202496551060134e-10,2.2459518559484283e-10,2.2459518559484283e-10,2.202496551060134e-10,2.2459518559484283e-10,2.2459518559484283e-10,35.10353998815438,54.84022959749613,44.57716855720718
cts_tpe,2023-05-05,nighttime,GTF2035_wi,20,15,2251.71,9806.94,2251.71,9806.94,96.3457135434139,5780.742812604834,249988222.93109602,982.5,813.7457999999999,21677.785547268126,17954.409101669353,0.2508758765417061,6.0568168123162085,0.001016587554387502,0.02669622329832827,8.051238528005888e+16,1.9751152715972152e+18,8.78014079425791e-12,4.239211395910211e-12,3.511084446548673e-12,1.4253383741861378e-12,0.0,2.3435279283991344e-10,2.3435279283991344e-10,1.0205479168444049e-11,1.444469056435426e-11,1.3716563614992722e-11,2.445582720083575e-10,2.487974834042677e-10,2.4806935645490614e-10,2.445582720083575e-10,2.487974834042677e-10,2.4806935645490614e-10,39.087299246109914,54.84022959749613,49.4226685927719
