engine,saf_level,water_injection,fuel_kg_sum_change,ei_co2_conservative_sum_change,ei_co2_optimistic_sum_change,ei_nox_sum_change,ei_nvpm_num_sum_change,co2_conservative_sum_change,co2_optimistic_sum_change,nox_sum_change,nvpm_num_sum_change
GTF,0,0,-16.7,0.0,0.0,3.8,-87.5,-16.7,-16.7,-16.0,-89.1
GTF1990,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GTF2000,0,0,0.0,0.0,0.0,0.1,-88.8,0.0,0.0,0.2,-87.5
GTF2035,0,0,-23.6,0.0,0.0,21.0,-87.9,-23.6,-23.6,-9.3,-90.0
GTF2035,20,0,-23.8,-2.0,-18.8,21.1,-89.8,-25.3,-38.1,-9.7,-91.4
GTF2035,100,0,-25.4,-10.0,-94.0,20.9,-93.7,-32.9,-95.5,-11.5,-94.3
GTF2035_wi,0,15,-30.1,-0.3,-0.3,-90.6,-90.5,-30.1,-30.1,-93.5,-92.7
GTF2035_wi,20,15,-30.5,-2.3,-19.0,-90.7,-91.9,-31.9,-43.6,-93.5,-93.7
GTF2035_wi,100,15,-31.8,-10.3,-94.0,-90.6,-94.9,-38.6,-95.9,-93.6,-95.8
