engine,saf_level,water_injection,fuel_kg_sum_change,ei_co2_conservative_sum_change,ei_co2_optimistic_sum_change,ei_nox_sum_change,ei_nvpm_num_sum_change,co2_conservative_sum_change,co2_optimistic_sum_change,nox_sum_change,nvpm_num_sum_change
GTF,0,0,-16.1,0.0,0.0,1.6,-84.7,-16.1,-16.1,-18.4,-86.3
GTF1990,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GTF2000,0,0,0.0,0.0,0.0,0.1,-85.9,0.0,0.0,0.2,-84.2
GTF2035,0,0,-23.1,0.0,0.0,19.8,-85.3,-23.1,-23.1,-10.4,-87.8
GTF2035,20,0,-23.4,-2.0,-18.8,19.8,-87.5,-25.0,-37.8,-10.8,-89.4
GTF2035,100,0,-24.9,-10.0,-94.0,19.9,-91.9,-32.4,-95.5,-12.6,-92.7
GTF2035_wi,0,15,-29.5,-0.3,-0.3,-90.7,-88.2,-29.5,-29.5,-93.5,-90.9
GTF2035_wi,20,15,-29.7,-2.3,-19.0,-90.7,-89.9,-31.1,-42.9,-93.5,-92.1
GTF2035_wi,100,15,-31.2,-10.3,-94.0,-90.7,-93.5,-38.1,-95.9,-93.7,-94.6
