engine,saf_level,water_injection,fuel_kg_sum_change,ei_co2_conservative_sum_change,ei_co2_optimistic_sum_change,ei_nox_sum_change,ei_nvpm_num_sum_change,co2_conservative_sum_change,co2_optimistic_sum_change,nox_sum_change,nvpm_num_sum_change
GTF,0,0,-13.0,0.0,0.0,-1.7,-86.2,-13.0,-13.0,-18.5,-87.6
GTF1990,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GTF2000,0,0,0.0,0.0,0.0,0.2,-86.1,0.0,0.0,0.2,-84.6
GTF2035,0,0,-19.6,0.0,0.0,18.1,-86.7,-19.6,-19.6,-8.5,-89.2
GTF2035,20,0,-19.9,-2.0,-18.8,18.1,-89.4,-21.5,-35.0,-9.0,-91.0
GTF2035,100,0,-21.5,-10.0,-94.0,18.1,-94.3,-29.4,-95.3,-10.7,-94.6
GTF2035_wi,0,15,-28.3,-0.5,-0.5,-90.9,-90.0,-28.3,-28.3,-93.6,-92.6
GTF2035_wi,20,15,-28.4,-2.5,-19.2,-90.9,-92.2,-29.8,-41.9,-93.7,-93.8
GTF2035_wi,100,15,-28.4,-10.4,-94.0,-90.9,-95.5,-35.6,-95.7,-93.8,-96.2
