engine,saf_level,water_injection,fuel_kg_sum_change,ei_co2_conservative_sum_change,ei_co2_optimistic_sum_change,ei_nox_sum_change,ei_nvpm_num_sum_change,co2_conservative_sum_change,co2_optimistic_sum_change,nox_sum_change,nvpm_num_sum_change
GTF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GTF1990,0,0,19.6,0.0,0.0,-0.2,619.7,19.6,19.6,23.3,690.3
GTF2000,0,0,19.6,0.0,0.0,-0.1,0.6,19.6,19.6,23.3,21.8
GTF2035,0,0,-7.6,0.0,0.0,18.7,-1.8,-7.6,-7.6,10.9,-8.2
GTF2035,20,0,-8.1,-2.0,-18.8,18.7,-16.2,-9.9,-25.3,10.3,-20.4
GTF2035,100,0,-9.9,-10.0,-94.0,18.7,-45.7,-18.9,-94.6,8.2,-45.9
GTF2035_wi,0,15,-16.4,-0.5,-0.5,-91.0,-21.8,-16.4,-16.4,-92.5,-34.7
GTF2035_wi,20,15,-16.8,-2.5,-19.2,-91.0,-33.2,-18.5,-32.4,-92.5,-43.7
GTF2035_wi,100,15,-18.4,-10.4,-94.0,-91.0,-56.7,-26.6,-95.1,-92.7,-62.3
