engine,saf_level,water_injection,fuel_kg_sum_change,ei_co2_conservative_sum_change,ei_co2_optimistic_sum_change,ei_nox_sum_change,ei_nvpm_num_sum_change,co2_conservative_sum_change,co2_optimistic_sum_change,nox_sum_change,nvpm_num_sum_change
GTF,0,0,-15.7,0.0,0.0,1.8,-84.9,-15.7,-15.7,-16.7,-87.0
GTF1990,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GTF2000,0,0,0.0,0.0,0.0,0.0,-87.2,0.0,0.0,0.0,-85.9
GTF2035,0,0,-22.4,0.0,0.0,19.0,-85.4,-22.4,-22.4,-9.6,-88.1
GTF2035,20,0,-22.8,-2.0,-18.8,19.0,-87.6,-24.3,-37.3,-10.1,-89.6
GTF2035,100,0,-24.3,-10.0,-94.0,18.9,-92.0,-31.8,-95.5,-11.8,-92.9
GTF2035_wi,0,15,-29.2,-0.2,-0.2,-90.9,-88.5,-29.2,-29.2,-93.6,-91.3
GTF2035_wi,20,15,-29.4,-2.2,-19.0,-90.8,-90.2,-30.8,-42.7,-93.6,-92.4
GTF2035_wi,100,15,-30.9,-10.2,-94.0,-90.9,-93.6,-37.8,-95.9,-93.7,-94.8
