engine,saf_level,water_injection,fuel_kg_sum_change,ei_co2_conservative_sum_change,ei_co2_optimistic_sum_change,ei_nox_sum_change,ei_nvpm_num_sum_change,co2_conservative_sum_change,co2_optimistic_sum_change,nox_sum_change,nvpm_num_sum_change
GTF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GTF1990,0,0,16.7,0.0,0.0,-2.7,779.2,16.7,16.7,18.2,928.9
GTF2000,0,0,16.7,0.0,0.0,-2.6,-1.0,16.7,16.7,18.4,28.9
GTF2035,0,0,-7.9,0.0,0.0,19.9,1.9,-7.9,-7.9,11.0,-10.7
GTF2035,20,0,-8.4,-2.0,-18.8,19.9,-19.6,-10.2,-25.6,10.5,-26.8
GTF2035,100,0,-10.1,-10.0,-94.0,19.9,-62.3,-19.1,-94.6,8.4,-59.3
GTF2035_wi,0,15,-17.9,-0.3,-0.3,-90.6,-24.3,-17.9,-17.9,-92.1,-37.9
GTF2035_wi,20,15,-18.3,-2.3,-19.1,-90.6,-39.5,-20.0,-33.7,-92.2,-48.6
GTF2035_wi,100,15,-19.9,-10.3,-94.0,-90.6,-70.1,-27.9,-95.2,-92.3,-70.5
