engine,saf_level,water_injection,fuel_kg_sum_change,ei_co2_conservative_sum_change,ei_co2_optimistic_sum_change,ei_nox_sum_change,ei_nvpm_num_sum_change,co2_conservative_sum_change,co2_optimistic_sum_change,nox_sum_change,nvpm_num_sum_change
GTF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GTF1990,0,0,19.9,0.0,0.0,-4.2,731.4,19.9,19.9,18.6,853.9
GTF2000,0,0,19.9,0.0,0.0,-4.1,-3.8,19.9,19.9,18.8,21.6
GTF2035,0,0,-8.4,0.0,0.0,16.8,-2.9,-8.4,-8.4,8.7,-9.7
GTF2035,20,0,-8.6,-2.0,-18.8,16.9,-19.5,-10.5,-25.8,8.3,-23.5
GTF2035,100,0,-10.6,-10.0,-94.0,16.8,-53.6,-19.5,-94.6,6.0,-52.4
GTF2035_wi,0,15,-16.1,-0.3,-0.3,-90.9,-24.0,-16.1,-16.1,-92.1,-33.6
GTF2035_wi,20,15,-16.5,-2.3,-19.0,-91.0,-36.9,-18.2,-32.2,-92.2,-43.8
GTF2035_wi,100,15,-18.1,-10.3,-94.0,-90.9,-62.9,-26.3,-95.1,-92.3,-64.7
