engine,saf_level,water_injection,fuel_kg_sum_change,ei_co2_conservative_sum_change,ei_co2_optimistic_sum_change,ei_nox_sum_change,ei_nvpm_num_sum_change,co2_conservative_sum_change,co2_optimistic_sum_change,nox_sum_change,nvpm_num_sum_change
GTF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GTF1990,0,0,20.1,0.0,0.0,-1.3,644.8,20.1,20.1,21.7,747.7
GTF2000,0,0,20.1,0.0,0.0,-1.1,-6.8,20.1,20.1,22.0,18.1
GTF2035,0,0,-7.7,0.0,0.0,17.3,-2.1,-7.7,-7.7,8.8,-7.7
GTF2035,20,0,-8.2,-2.0,-18.8,17.3,-16.4,-10.0,-25.5,8.3,-19.8
GTF2035,100,0,-10.0,-10.0,-94.0,17.2,-45.9,-19.0,-94.6,6.2,-45.0
GTF2035_wi,0,15,-14.6,-0.5,-0.5,-90.8,-21.5,-14.6,-14.6,-91.4,-30.4
GTF2035_wi,20,15,-16.3,-2.5,-19.2,-91.0,-33.1,-18.0,-32.1,-92.4,-41.7
GTF2035_wi,100,15,-18.0,-10.4,-94.0,-91.0,-56.5,-26.2,-95.1,-92.5,-60.2
