engine,saf_level,water_injection,fuel_kg_sum_change,ei_co2_conservative_sum_change,ei_co2_optimistic_sum_change,ei_nox_sum_change,ei_nvpm_num_sum_change,co2_conservative_sum_change,co2_optimistic_sum_change,nox_sum_change,nvpm_num_sum_change
GTF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GTF1990,0,0,19.2,0.0,0.0,-1.4,648.6,19.2,19.2,22.7,755.1
GTF2000,0,0,19.2,0.0,0.0,-1.2,-11.9,19.2,19.2,22.9,12.2
GTF2035,0,0,-8.3,0.0,0.0,16.8,-3.6,-8.3,-8.3,8.0,-9.1
GTF2035,20,0,-8.8,-2.0,-18.8,16.7,-18.1,-10.6,-25.9,7.4,-21.1
GTF2035,100,0,-10.5,-10.0,-94.0,16.8,-47.7,-19.5,-94.6,5.4,-46.2
GTF2035_wi,0,15,-16.0,-0.3,-0.3,-90.9,-22.8,-16.0,-16.0,-92.2,-32.4
GTF2035_wi,20,15,-16.2,-2.3,-19.0,-90.9,-33.9,-17.9,-32.0,-92.2,-41.2
GTF2035_wi,100,15,-18.1,-10.3,-94.0,-90.9,-57.8,-26.3,-95.1,-92.4,-59.8
