,Unnamed: 0,index,icao24,callsign,latitude,longitude,groundspeed,altitude,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,W3_no_water_injection,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_level,cocip_waypoint,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_ef,cocip_persistent_1,cocip_cocip,cocip_contrail_age,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_nox_impact,accf_issr_co2_impact,accf_issr_contrails_atr20,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_nox_impact,accf_sac_co2_impact,accf_sac_contrails_atr20
39,39,40,,,38.42915708627274,-116.54997039845588,236.64444424,11035.195858208956,-0.5794073107456652,34610D,233.88301,13.080204,26.993,222.35359296100128,66237.7018436958,0.4661425215679131,0.373338938640616,30.971924913848724,33.6790084528326,-9.068266157267844,7.521394232003674e-06,22506.4420174689,0.0195187505727996,0.2580993742820727,0.7301981432129969,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,11.096800910212911,1.664436673117577,0.7252738792819979,16.839551169906944,11.714327481778378,33.19225806401153,1496424261999676.5,13.0001216048934,780.590022718752,1146.11441472377,0.0007521394232,0.0169184110269285,0.186669469320308,16.8395042264163,11.0335107134584,11.033427726698736,15.086151838829087,0.6141559268086978,319470727475677.25,0.0011472671434121311,4.524008629393428e-06,3.16,35.8,2023-05-05 07:40:00,7.5213942320036735e-06,0.01951875278223761,0.0,225.06442017468905,39,7.5213942320036735e-06,13.080204,26.993,0.01951875278223761,0.0,0.0,0.33523597552358564,0.0,14085.126793892783,0.03388702393838764,0.9994256698767543,1.9517844315348563,233.03267895676086,0.013260517800981806,inf,0.0,223.44402104540407,0.0,0.0,0.0,0 days,7.3716137e-06,7.4645172e-06,108395.85,0.019137021,-227.8977,0.0,0.0,1.0,-4.230746429058287e-13,1.8413515e-12,7.8632737e-16,0.0,0.0,0.0,7.48e-16,1.9971926375820185e-14,1.418276845635189e-12,1257.3974877574487,3.644853756380888e-14,5.2947226949163075e-14,0.0,7.3716137e-06,7.4645172e-06,108395.85,0.019137021,-227.8977,0.0,0.0,0.0,-4.230746429058287e-13,1.8413515e-12,7.8632737e-16,0.0,0.0,0.0,7.48e-16,1.9971926375820185e-14,1.418276845635189e-12,1257.3974877574487,3.644853756380888e-14,5.2947226949163075e-14,0.0
40,40,41,,,38.4333384499621,-116.38836157070595,236.73018498066668,11032.636902985076,-0.5793889495926218,34610D,234.13785,13.203077,27.76618,222.28520792846544,66206.72991878194,0.4652912415760602,0.373767671415746,30.958751245510328,33.6664627067408,-9.078108964742457,7.537870046137948e-06,22515.52569248819,0.019017093653856,0.257989593712586,0.7324871831633168,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,10.989032235546697,1.64827200143508,0.7246561035496739,16.833277392294328,11.712050868017114,33.234437880550715,1495790571003071.0,12.9857269613032,781.065876865146,1148.86968881834,0.000753787004614,0.0169543484116214,0.186883835707873,16.8332313533704,11.0227672081914,11.02268412063094,14.954207804162213,0.6156961168693033,319817361408157.25,0.0011665790561612424,4.535945758824891e-06,3.16,35.8,2023-05-05 07:41:00,7.537870046137948e-06,0.01901709352788664,0.0,225.15525692488197,40,7.537870046137948e-06,13.203077,27.76618,0.01901709352788664,0.0,0.0,0.33500625353097385,0.0,14084.312018520604,0.03388901413330137,0.9994256023942318,1.9494636246776744,233.02001781834954,0.012952282118152816,inf,0.0,223.4314497215011,0.0,0.0,0.0,0 days,7.4177574e-06,7.0873584e-06,108410.68,0.018688912,-230.48024,0.0,0.0,0.9999999999999999,-4.229918180813035e-13,1.842885e-12,7.5725476e-16,0.0,0.0,0.0,7.480000000000001e-16,1.9963866706272854e-14,1.4198932283441217e-12,1257.3597560488702,3.714692324594605e-14,5.300803017431825e-14,0.0,7.4177574e-06,7.0873584e-06,108410.68,0.018688912,-230.48024,0.0,0.0,0.0,-4.229918180813035e-13,1.842885e-12,7.5725476e-16,0.0,0.0,0.0,7.480000000000001e-16,1.9963866706272854e-14,1.4198932283441217e-12,1257.3597560488702,3.714692324594605e-14,5.300803017431825e-14,0.0
41,41,42,,,38.43751981365147,-116.22675274295604,236.8159257213333,11030.077947761194,-0.5793317499908467,34610D,234.39102,13.320371,28.493652,222.22090133939005,66175.77116753644,0.4654904296104011,0.367249777832196,30.429957066637925,33.1031126662444,-9.087504748152318,7.559702476219519e-06,22524.61303370901,0.0185459996663806,0.253582975555316,0.7225212385766334,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,11.09108738539831,1.6635792624889754,0.7240550965253866,16.551569603192355,11.622306866098397,32.360830344426574,1508915266073620.8,12.8510804044808,779.639815814188,1141.26813874212,0.000755970247622,0.0168241568117984,0.183624888916098,16.5515563331222,10.9143590950915,10.914276586407764,15.242987091279826,0.6110804062084912,311866416215021.5,0.0011193115176123599,4.402508380365064e-06,3.16,35.8,2023-05-05 07:42:00,7.5597024762195195e-06,0.018545996196647915,0.0,225.24613033709014,41,7.5597024762195195e-06,13.320371,28.493652,0.018545996196647915,0.0,0.0,0.33477947078709747,0.0,14083.497168274822,0.03389100471998878,0.9994255348944561,1.9509772433616352,233.02827686160276,0.012663070353596047,inf,0.0,223.4379697524191,0.0,0.0,0.0,0 days,7.4620625e-06,6.6635935e-06,108425.3,0.018118288,-233.25082,0.0,0.0,1.0000000000000002,-4.229102173494721e-13,1.844386e-12,7.245895e-16,0.0,0.0,0.0,7.48e-16,1.9951775257416378e-14,1.4214758252878852e-12,1257.3220243402916,3.5059300181635145e-14,5.20836572919843e-14,0.0,7.4620625e-06,6.6635935e-06,108425.3,0.018118288,-233.25082,0.0,0.0,0.0,-4.229102173494721e-13,1.844386e-12,7.245895e-16,0.0,0.0,0.0,7.48e-16,1.9951775257416378e-14,1.4214758252878852e-12,1257.3220243402916,3.5059300181635145e-14,5.20836572919843e-14,0.0
42,42,43,,,38.44170117734083,-116.06514391520612,236.901666462,11027.518992537314,-0.5792357185410913,34610D,234.62276,13.438499,29.092134,221.6613594609743,66145.3412104698,0.4648921037058114,0.374742202953682,31.05472771045961,33.8202038913248,-9.09599465743092,7.5884912061496546e-06,22533.70404261103,0.0181475359174109,0.2587893975871634,0.7393649173993116,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,11.063683716573982,1.6594686008195063,0.7218752166542358,16.910036913181354,11.725740260421103,33.56059417706362,1490890542374582.5,13.0020359128921,782.712637423288,1150.1266733562,0.000758849120615,0.0170082167093659,0.187371101476841,16.9101019456624,11.0165048269676,11.016421228951982,15.06434952281688,0.6210678834188594,319880765563294.44,0.001157887952244865,4.561021136170695e-06,3.16,35.8,2023-05-05 07:43:00,7.588491206149654e-06,0.018147525594468007,0.0,225.33704042611032,42,7.588491206149654e-06,13.438499,29.092134,0.018147525594468007,0.0,0.0,0.3345837893329267,0.0,14082.682243153244,0.03389299569866206,0.999425467377418,1.9495823652314332,233.02066592992898,0.01241941385394828,inf,0.0,223.4302132295383,0.0,0.0,0.0,0 days,7.499541e-06,6.1847636e-06,108439.93,0.01779006,-236.44333,0.0,0.0,1.0,-4.228285449176586e-13,1.845726e-12,6.8767974e-16,0.0,0.0,0.0,7.48e-16,1.9933346498517163e-14,1.422897443685995e-12,1257.2842926317119,3.704452156354434e-14,5.314623901665355e-14,0.0,7.499541e-06,6.1847636e-06,108439.93,0.01779006,-236.44333,0.0,0.0,0.0,-4.228285449176586e-13,1.845726e-12,6.8767974e-16,0.0,0.0,0.0,7.48e-16,1.9933346498517163e-14,1.422897443685995e-12,1257.2842926317119,3.704452156354434e-14,5.314623901665355e-14,0.0
43,43,44,,,38.4458825410302,-115.9035350874562,236.98740720266667,11024.960037313433,-0.579100863849251,34610D,234.82922,13.523566,29.578264,221.77875455266167,66114.28648275934,0.46618837642841404,0.37230420301693,30.934116407265257,33.676029289722,-9.103622448877664,7.588615832686149e-06,22542.79872067455,0.0177413787290019,0.2577843033938771,0.7386748290642472,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,11.31699253776664,1.6974630003562452,0.7219399657948565,16.838230263654115,11.706264581100829,33.38429916072347,1493539121097000.2,12.9838951985915,783.016791088765,1144.32159184154,0.000758861583269,0.0169457553058359,0.186152101508465,16.838014644861,10.9851758241993,10.985092462552716,15.453182281256414,0.6220607221444878,315805085628003.5,0.001107654428981548,4.507262897948325e-06,3.16,35.8,2023-05-05 07:44:00,7.588615832686148e-06,0.017741401768235163,0.0,225.42798720674548,43,7.588615832686148e-06,13.523566,29.578264,0.017741401768235163,0.0,0.0,0.3344245463088437,0.0,14081.867243162282,0.03389498706911915,0.9994253998431221,1.9551053705765888,233.0507731539178,0.012166285576822278,inf,0.0,223.4567260286253,0.0,0.0,0.0,0 days,7.4939767e-06,5.660012e-06,108456.31,0.017605627,-238.07695,0.0,0.0,1.0000000000000002,-4.2273702352948423e-13,1.8469165e-12,6.472301e-16,0.0,0.0,0.0,7.48e-16,1.990956339181828e-14,1.4241794839588745e-12,1257.2465609231335,3.523856406782359e-14,5.280047991522343e-14,0.0,7.4939767e-06,5.660012e-06,108456.31,0.017605627,-238.07695,0.0,0.0,0.0,-4.2273702352948423e-13,1.8469165e-12,6.472301e-16,0.0,0.0,0.0,7.48e-16,1.990956339181828e-14,1.4241794839588745e-12,1257.2465609231335,3.523856406782359e-14,5.280047991522343e-14,0.0
44,44,45,,,38.45006390471956,-115.74192625970626,237.0731479433333,11022.401082089553,-0.5789271965257338,34610D,235.0164,13.582682,29.982862,221.7767715445185,66083.35236635208,0.46712476110556495,0.388481876958154,32.41760700945687,35.2102439351996,-9.109224440828552,7.570371065772681e-06,22551.89706938044,0.0173402425165683,0.2701467250788072,0.7760671711315631,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,11.504583158388392,1.7256003797947927,0.7216459641732899,17.605500161880133,11.953879050216097,36.04570221044304,1453555373197604.5,13.3649848451507,789.683121275526,1158.53422394964,0.000757037106577,0.017278694271118,0.194240938479077,17.6051219675998,11.2416445034136,11.24155940063758,15.35094394887011,0.6440443247590206,332427841367618.25,0.0011535779624734606,4.841509891965249e-06,3.16,35.8,2023-05-05 07:45:00,7.570371065772682e-06,0.017340276733193907,0.0,225.51897069380448,44,7.570371065772682e-06,13.582682,29.982862,0.017340276733193907,0.0,0.0,0.3342930595483395,0.0,14081.052168308706,0.03389697883186528,0.9994253322915485,1.9593313843836768,233.07375938121467,0.01191323719344957,inf,0.0,223.47676216093268,0.0,0.0,0.0,0 days,7.4590253e-06,5.108978e-06,108473.91,0.017482625,-238.62274,0.0,0.0,0.9999999999999999,-4.226386944099946e-13,1.8480005e-12,6.047546e-16,0.0,0.0,0.0,7.480000000000001e-16,1.9882458586791596e-14,1.4253618475526195e-12,1257.2088292145538,3.8326052884220945e-14,5.5094810575706985e-14,0.0,7.4590253e-06,5.108978e-06,108473.91,0.017482625,-238.62274,0.0,0.0,0.0,-4.226386944099946e-13,1.8480005e-12,6.047546e-16,0.0,0.0,0.0,7.480000000000001e-16,1.9882458586791596e-14,1.4253618475526195e-12,1257.2088292145538,3.8326052884220945e-14,5.5094810575706985e-14,0.0
45,45,46,a35da8,FFT4000,38.45424526840893,-115.58031743195632,237.158888684,11019.842126865671,-0.5787147291846059,34610D,235.11838,13.568202,30.216215,223.18082277972152,66050.93475934262,0.4675392259820462,0.400840259442804,33.480869372883674,36.1338263030944,-4.708037144526718,7.537468730089462e-06,22560.99909021021,0.017076869100392,0.2790072447740306,0.8035456047214846,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,11.405940699528111,1.7108051330078566,0.726057111591179,18.06699377175401,12.134786550624789,36.28235539,1450000000000000.0,13.6257786611731,794.127968994407,1172.46805458649,0.000753746873009,0.017530166703797,0.200420129721402,18.0669131515472,11.4328707255243,11.432784551268249,14.964782198000218,0.6589470802804296,345637793412382.1,0.0012298242847740392,5.0975423832552254e-06,3.16,35.8,2023-05-05 07:46:00,7.537468730089461e-06,0.017076884145040525,0.0,225.6099909021021,45,7.537468730089461e-06,13.568202,30.216215,0.017076884145040525,0.0,0.0,0.3342829268989567,0.0,13875.019145442866,-0.00847835642139186,0.9999640580902854,1.9616478709585978,233.0863406565398,0.011744114929632983,inf,0.0,223.4876234647506,0.0,0.0,0.0,0 days,7.412471e-06,4.658885e-06,108491.555,0.01676021,-238.63579,0.0,0.0,1.0,-4.2254004512782896e-13,1.8486538e-12,5.700599e-16,0.0,0.0,0.0,7.479999999999999e-16,1.985753805864591e-14,1.4261137041417236e-12,1257.171097505976,4.218128470160345e-14,5.684748626638601e-14,0.0,7.412471e-06,4.658885e-06,108491.555,0.01676021,-238.63579,0.0,0.0,0.0,-4.2254004512782896e-13,1.8486538e-12,5.700599e-16,0.0,0.0,0.0,7.479999999999999e-16,1.985753805864591e-14,1.4261137041417236e-12,1257.171097505976,4.218128470160345e-14,5.684748626638601e-14,0.0
46,46,47,a35da8,FFT4000,38.45307948225636,-115.42098999023438,236.64444424,11018.52,-0.5785406759036245,34610D,235.17667,13.522881,30.386276,225.34158432226292,66017.45388996974,0.4681386976733482,0.39326903507544,32.71084249341825,35.1563994735522,-3.6509447829306048,7.49677677085097e-06,22565.703240217892,0.0168784254561721,0.2725903541118187,0.7872330783179212,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,11.239326838726573,1.6858147670846215,0.7329957322684812,17.57808523873957,12.020583248519548,36.28235539,1450000000000000.0,13.457945059387,791.315499386174,1166.98211915441,0.000749677677085,0.0173500860497843,0.19663451753772,17.5781997367761,11.3333453778556,11.333260414932184,14.875681562798771,0.6494896070036256,336234482359181.6,0.0012278502613664796,4.919979813821418e-06,3.16,35.8,2023-05-05 07:47:00,7.496776770850971e-06,0.016878415623761984,0.0,225.6570324021789,46,7.496776770850971e-06,13.522881,30.386276,0.016878415623761984,0.0,0.0,0.3342697562036301,0.0,14150.878031802189,-0.07214090177800425,0.9973944507017554,1.9642682956220237,233.10055683866352,0.011614316051012248,inf,0.0,223.5001058871627,0.0,0.0,0.0,0 days,7.3643987e-06,4.230259e-06,108521.06,0.016343439,-238.27798,0.0,0.0,0.9999999999999999,-4.2237376308782355e-13,1.849163e-12,5.3702e-16,0.0,0.0,0.0,7.480000000000001e-16,1.9833280179219897e-14,1.4267892459457923e-12,1257.1816173044533,4.1337693162154173e-14,5.577372916962697e-14,0.0,7.3643987e-06,4.230259e-06,108521.06,0.016343439,-238.27798,0.0,0.0,0.0,-4.2237376308782355e-13,1.849163e-12,5.3702e-16,0.0,0.0,0.0,7.480000000000001e-16,1.9833280179219897e-14,1.4267892459457923e-12,1257.1816173044533,4.1337693162154173e-14,5.577372916962697e-14,0.0
47,47,48,,,38.4437874050826,-115.2589332787329,237.287499795,11017.494887892375,-0.5784421480420916,34610D,235.1911,13.443972,30.487808,226.5445364644854,65984.74304747632,0.46941273704524333,0.380969903767398,31.66749310706557,33.968266470377,-10.952316304881789,7.450653791762799e-06,22569.35128170624,0.0167503508196868,0.2638957758922131,0.7630502177087107,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,11.341367034931418,1.70112055464041,0.7368860433961683,16.98369280472271,11.854136172808465,34.41823224694895,1478005765535226.2,13.216171074561,787.396440248043,1152.81181804718,0.000745065379176,0.0170665532766922,0.190484951883699,16.9841332351885,11.1613018044976,11.161218646121574,15.242096467732846,0.6364620351577924,321386631090083.75,0.0011562111064498874,4.649271267960022e-06,3.16,35.8,2023-05-05 07:48:00,7.4506537917627975e-06,0.01675037934565781,0.0,225.69351281706247,47,7.4506537917627975e-06,13.443972,30.487808,0.01675037934565781,0.0,0.0,0.33430328306457685,0.0,14091.545369462345,-0.1044944628824379,0.994525468365145,1.9693031054617651,233.1278243726317,0.011527856841171679,inf,0.0,223.52460389695085,0.0,0.0,0.0,0 days,7.3141214e-06,3.8102633e-06,108554.875,0.016276028,-237.5785,0.0,0.0,1.0,-4.221818394625169e-13,1.8494572e-12,5.046453e-16,0.0,0.0,0.0,7.48e-16,1.9807225036982923e-14,1.4272753653792694e-12,1257.2654669702702,3.772131510310224e-14,5.4029456528215394e-14,0.0,7.3141214e-06,3.8102633e-06,108554.875,0.016276028,-237.5785,0.0,0.0,0.0,-4.221818394625169e-13,1.8494572e-12,5.046453e-16,0.0,0.0,0.0,7.48e-16,1.9807225036982923e-14,1.4272753653792694e-12,1257.2654669702702,3.772131510310224e-14,5.4029456528215394e-14,0.0
48,48,49,,,38.43043547176051,-115.09805000946288,237.93055535,11014.419551569506,-0.5783631803991921,34610D,235.15443,13.289186,30.43731,226.73085493153843,65953.07555436925,0.46909073437829374,0.387585088615124,32.20425090131232,34.5060087556728,-10.950195806958412,7.436739796992502e-06,22580.29894507478,0.0167955764151814,0.268368757510936,0.7752998177103274,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,11.248156091421944,1.6871397641032435,0.7375496306796779,17.253039529235224,11.94472623475778,35.31102003171608,1464592914851993.5,13.3520371831064,789.314742567902,1160.6364633144,0.000743673979699,0.0172014767118267,0.193792544307562,17.2530043778364,11.266041140196,11.265957358202565,14.976299771525763,0.6428186161351844,328910470399217.7,0.0012033401414225345,4.785146202281202e-06,3.16,35.8,2023-05-05 07:49:00,7.436739796992502e-06,0.016795578407150055,0.0,225.80298945074782,48,7.436739796992502e-06,13.289186,30.43731,0.016795578407150055,0.0,0.0,0.33451759935697795,0.0,14094.12225605888,-0.10447545216092409,0.994527465631679,1.9690633424739146,233.12652726342526,0.011554773225896965,inf,0.0,223.52351670175048,0.0,0.0,0.0,0 days,7.2710486e-06,3.433555e-06,108570.51,0.01658767,-236.69902,0.0,0.0,1.0000000000000002,-4.220915241441975e-13,1.8493028e-12,4.7560736e-16,0.0,0.0,0.0,7.48e-16,1.977735571551512e-14,1.4272114112699763e-12,1257.3859518872732,3.9938801146704e-14,5.4967627335467785e-14,0.0,7.2710486e-06,3.433555e-06,108570.51,0.01658767,-236.69902,0.0,0.0,0.0,-4.220915241441975e-13,1.8493028e-12,4.7560736e-16,0.0,0.0,0.0,7.48e-16,1.977735571551512e-14,1.4272114112699763e-12,1257.3859518872732,3.9938801146704e-14,5.4967627335467785e-14,0.0
49,49,50,,,38.41708353843842,-114.93716674019286,238.573610905,11011.344215246638,-0.5782454344405089,34610D,235.10004,13.11237,30.311968,227.4123796927844,65920.87130346794,0.4711577963463294,0.379388620398284,31.608884502610664,33.8234589179102,-10.947134444702122,7.425216957635088e-06,22591.25191880123,0.016879525395102,0.2634073708550888,0.760446624149981,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,11.549624860232878,1.7323579705645653,0.7398521792397912,16.91176979246765,11.849497122930345,34.171149202823365,1481717832427001.0,13.2287853925052,787.084245666575,1147.47874194982,0.000742521695764,0.0169871453401787,0.189694310199142,16.9117294589551,11.1669327836072,11.1668498673242,15.514141476164497,0.6354342677248709,318658147211106.1,0.00112002620951346,4.605504298325569e-06,3.16,35.8,2023-05-05 07:50:00,7.4252169576350884e-06,0.016879543548268504,0.0,225.91251918801237,49,7.4252169576350884e-06,13.11237,30.311968,0.016879543548268504,0.0,0.0,0.3347572906653444,0.0,14096.698391052272,-0.1044564541476443,0.9945294611960478,1.9777185753082516,233.1732634663257,0.011606295047934827,inf,0.0,223.56618828810554,0.0,0.0,0.0,0 days,7.237373e-06,3.115926e-06,108587.086,0.016640395,-235.65144,0.0,0.0,0.9999999999999999,-4.219959228854285e-13,1.849077e-12,4.5112345e-16,0.0,0.0,0.0,7.480000000000001e-16,1.975117878062284e-14,1.427081179281459e-12,1257.5064368042767,3.6384165197532695e-14,5.3805197655780967e-14,0.0,7.237373e-06,3.115926e-06,108587.086,0.016640395,-235.65144,0.0,0.0,0.0,-4.219959228854285e-13,1.849077e-12,4.5112345e-16,0.0,0.0,0.0,7.480000000000001e-16,1.975117878062284e-14,1.427081179281459e-12,1257.5064368042767,3.6384165197532695e-14,5.3805197655780967e-14,0.0
50,50,51,,,38.40373160511633,-114.77628347092283,239.21666646,11008.268878923767,-0.5780889045613711,34610D,235.02293,12.904484,30.088278,227.45620182538104,65889.26241896533,0.4712143209164009,0.398954689952356,33.31735679064628,35.5652373737964,-10.943334745513912,7.41600900969061e-06,22602.21020546149,0.0170122084577628,0.2776446399220523,0.8002247867775127,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,11.520645913771084,1.7280114498517685,0.7401161402123491,17.783080388543542,12.131810501871424,36.28235539,1450000000000000.0,13.6562322290517,793.551428380015,1167.23801826026,0.000741600900969,0.0173840297833295,0.199477344976178,17.7826186868982,11.4747470789234,11.474661982726753,15.060108512562596,0.6569916605673002,340657450784000.6,0.0012146537718686007,5.016061560921757e-06,3.16,35.8,2023-05-05 07:51:00,7.416009009690611e-06,0.017012222900399016,0.0,226.02210205461495,50,7.416009009690611e-06,12.904484,30.088278,0.017012222900399016,0.0,0.0,0.3350295563007816,0.0,14099.273774288395,-0.10443746883356456,0.9945314550599383,1.978889397864113,233.17957172638313,0.011688609987711158,inf,0.0,223.57220612406107,0.0,0.0,0.0,0 days,7.21788e-06,2.8867005e-06,108604.555,0.0162434,-234.22548,0.0,0.0,1.0,-4.2189530257869185e-13,1.8487562e-12,4.33454e-16,0.0,0.0,0.0,7.479999999999999e-16,1.9730644955425136e-14,1.4268608430287853e-12,1257.62692172128,4.1486705479164484e-14,5.658007329279508e-14,0.0,7.21788e-06,2.8867005e-06,108604.555,0.0162434,-234.22548,0.0,0.0,0.0,-4.2189530257869185e-13,1.8487562e-12,4.33454e-16,0.0,0.0,0.0,7.479999999999999e-16,1.9730644955425136e-14,1.4268608430287853e-12,1257.62692172128,4.1486705479164484e-14,5.658007329279508e-14,0.0
51,51,52,,,38.39037967179424,-114.61540020165282,239.859722015,11005.193542600897,-0.5778935871690363,34610D,234.93687,12.682162,29.799026,229.0966015242129,65855.94506217468,0.47244323777502245,0.395208211780978,32.97588766196559,35.0702118306352,-10.939394343053682,7.439392761136901e-06,22613.17380763268,0.0172386307791022,0.2747990638497132,0.7918254369678243,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,11.524941905265663,1.728655547220467,0.7455903362306041,17.53411227705486,12.085091241866555,36.28235539,1450000000000000.0,13.5969857260111,792.073642205475,1162.6988192707,0.000743939276114,0.0172665519575056,0.197604105890489,17.5351059153176,11.4443292660173,11.44424412779038,15.105765537187716,0.6520295353589194,335551010402905.6,0.0012012939477955228,4.920536448312451e-06,3.16,35.8,2023-05-05 07:52:00,7.439392761136901e-06,0.017238649089643246,0.0,226.13173807632688,51,7.439392761136901e-06,12.682162,29.799026,0.017238649089643246,0.0,0.0,0.3353148529169693,0.0,14101.848405621167,-0.10441849620994327,0.9945334472250061,1.9844612922541276,233.20954728310434,0.011834107504076955,inf,0.0,223.59995895401966,0.0,0.0,0.0,0 days,7.195231e-06,2.6994637e-06,108622.47,0.016500164,-232.90288,0.0,0.0,1.0000000000000002,-4.217921206863908e-13,1.8484266e-12,4.1902116e-16,0.0,0.0,0.0,7.480000000000002e-16,1.9713269336121736e-14,1.426634474280438e-12,1257.747406638283,4.0638644517124636e-14,5.604874476134774e-14,0.0,7.195231e-06,2.6994637e-06,108622.47,0.016500164,-232.90288,0.0,0.0,0.0,-4.217921206863908e-13,1.8484266e-12,4.1902116e-16,0.0,0.0,0.0,7.480000000000002e-16,1.9713269336121736e-14,1.426634474280438e-12,1257.747406638283,4.0638644517124636e-14,5.604874476134774e-14,0.0
52,52,53,,,38.37702773847215,-114.4545169323828,240.50277757,11002.118206278026,-0.5776594806836153,34610D,234.85371,12.446164,29.488197,230.21543225475736,65822.96917451272,0.47890974855478713,0.389473057804284,32.87889637417093,34.8640715219736,-10.935603204951397,7.462165470534855e-06,22624.14272789319,0.017460957609026,0.273990803118091,0.7889424695896677,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,12.563755833715591,1.884469622232376,0.7493641757185887,17.43223375860739,12.07546403858028,36.03657892670207,1453692437396562.2,13.6511940194466,792.605806060412,1141.51675233087,0.000746216547053,0.0170314705059737,0.194736528902142,17.4320357609868,11.4339233851733,11.433838063981703,16.48226022511725,0.6538123894998621,325114030035317.0,0.0010350258564756204,4.7746094827676205e-06,3.16,35.8,2023-05-05 07:53:00,7.462165470534855e-06,0.017460959635891473,0.0,226.24142727893192,52,7.462165470534855e-06,12.446164,29.488197,0.017460959635891473,0.0,0.0,0.3355962934796172,0.0,14104.422284903017,-0.10439953626773535,0.994535437692937,2.0100622049586625,233.34632451837768,0.011976869900208176,inf,0.0,223.7247935628917,0.0,0.0,0.0,0 days,7.1741288e-06,2.5536494e-06,108640.36,0.016907332,-231.33372,0.0,0.0,1.0,-4.2168909717457557e-13,1.8481406e-12,4.0778133e-16,0.0,0.0,0.0,7.48e-16,1.9699650221080248e-14,1.4264514529452849e-12,1257.8678915552864,3.4501411706828664e-14,5.5235380636249804e-14,0.0,7.1741288e-06,2.5536494e-06,108640.36,0.016907332,-231.33372,0.0,0.0,0.0,-4.2168909717457557e-13,1.8481406e-12,4.0778133e-16,0.0,0.0,0.0,7.48e-16,1.9699650221080248e-14,1.4264514529452849e-12,1257.8678915552864,3.4501411706828664e-14,5.5235380636249804e-14,0.0
