engine,saf_level,water_injection,fuel_kg_sum_change,ei_co2_conservative_sum_change,ei_co2_optimistic_sum_change,ei_nox_sum_change,ei_nvpm_num_sum_change,co2_conservative_sum_change,co2_optimistic_sum_change,nox_sum_change,nvpm_num_sum_change
GTF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GTF1990,0,0,13.2,0.0,0.0,-3.3,869.8,13.2,13.2,13.4,1039.2
GTF2000,0,0,13.2,0.0,0.0,-3.3,-0.5,13.2,13.2,13.6,26.4
GTF2035,0,0,-8.0,0.0,0.0,18.2,3.4,-8.0,-8.0,9.1,-9.9
GTF2035,20,0,-8.5,-2.0,-18.8,18.2,-20.0,-10.3,-25.7,8.6,-28.0
GTF2035,100,0,-10.2,-10.0,-94.0,18.2,-66.0,-19.2,-94.6,6.5,-64.0
GTF2035_wi,0,15,-18.1,-0.3,-0.3,-90.7,-21.6,-18.1,-18.1,-92.3,-36.7
GTF2035_wi,20,15,-18.5,-2.3,-19.0,-90.7,-38.8,-20.2,-33.8,-92.3,-49.1
GTF2035_wi,100,15,-20.1,-10.3,-94.0,-90.7,-72.8,-28.1,-95.2,-92.5,-73.8
