Unnamed: 0.1,Unnamed: 0,index,icao24,callsign,latitude,longitude,groundspeed,altitude,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,W3_no_water_injection,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,ei_mass_meem,ei_number_meem,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_level,cocip_waypoint,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_ef,cocip_persistent_1,cocip_cocip,cocip_contrail_age,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_segment_length_km,accf_issr_nox_impact,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_segment_length_km,accf_sac_accf_contrail_cocip
0,0,2,adbb36,NKS2975,42.33370971679688,-71.06150540438568,102.8888888,701.0400000000001,0.476028396984265,34610D,274.40048,-3.5010438,0.8134602,103.14792563376028,67168.13851453394,0.2874437042273124,0.98387908423727,67.50515220866012,120.9156369495816,1597.9434299523532,0.0038503267111734,93181.80291069952,0.8519040716915872,0.5625429350721677,0.647356328499277,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,21.92370523526557,3.2041423574145984,0.3106170273123663,60.45791179130426,16.36294929035094,20.40836301562978,1322005872107352.5,32.3355023453101,809.669340229153,1324.03154523014,0.385032671117,0.022501826055431,0.491939542118635,60.4578184747908,21.862205356436,21.778351587592965,15.097543599814005,0.7123479326250501,712256344493243.6,,,0.001371056057127,8.569948565320188e-06,2.8440000000000003,35.8,2023-11-06 15:02:00,0.0038503267111734,0.851904126756708,0.0,931.8180291069953,0,0.0038503267111734,-3.5010438,0.8134602,0.851904126756708,0.09664671,3.8418133e-07,1.18301075013529,659.9203906608174,7725.93080288237,-0.8195006120311534,-0.5730783078084224,6.586318926234785,246.92573246878675,0.8621893715270337,inf,0.0,241.8322759130359,0.0,0.0,0.0,0 days,0.0037662012,-2.5499787e-08,7486.8315,0.8455627,-238.64886,0.0,0.0,1.0,-8.088655848686434e-13,7.34321e-12,2.1299754e-16,0.0,0.0,0.0,7.479999999999999e-16,8.590747817697329e-14,6.534344664563732e-12,722.3401677551228,7.725930802882369,5.28871578467025e-13,0.0037662012,-2.5499787e-08,7486.8315,0.8455627,-238.64886,0.0,0.0,0.0,-8.088655848686434e-13,7.34321e-12,2.1299754e-16,0.0,0.0,0.0,7.479999999999999e-16,8.590747817697329e-14,6.534344664563732e-12,722.3401677551228,7.725930802882369,0.0
1,1,3,adbb36,NKS2975,42.276880296610166,-71.11520456713299,152.789999868,1203.96,0.4777140041262062,34610D,271.7257,1.6684202,3.0934489,134.43673290605284,67100.63336232529,0.3236309562913466,1.33961303894749,96.0,142.219749777113,3556.673338336442,0.0036475388157012,87673.12586169648,0.9465497126456544,0.8,0.9558109850425206,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,17.65742425892519,2.584207498469043,0.4068270401958525,71.11071150348597,21.0088291553776,36.28235539,1450000000000000.0,39.1599397614447,853.399676349219,1508.89195933621,0.36475388157,0.0257878981760434,0.669806519473745,71.1098748885565,25.9736762919278,25.879280611375385,10.350377273795097,0.8937823870021472,1183829850538618.5,22.082684027464445,1507319284299269.2,0.0031924464844266,1.851593684072596e-05,2.8440000000000003,35.8,2023-11-06 15:03:00,0.0036475388157012,0.9465501326513638,0.0,876.7312586169647,1,0.0036475388157012,1.6684202,3.0934489,0.9465501326513638,0.083342776,7.5017005e-07,1.1240308307799511,662.2573882325128,8772.56839360524,-0.9285345241436924,0.3712460605491279,6.527364693102735,246.81581319687945,0.933482293875419,inf,0.0,243.10281185972565,0.0,0.0,0.0,0 days,0.003570197,4.512404e-08,12275.79,0.9215823,-238.86665,0.0,0.0,1.0,-7.913899751493749e-13,6.711135e-12,2.1970245000000003e-16,0.0,0.0,0.0,7.48e-16,7.79243894603678e-14,5.919745154355304e-12,723.4836154165204,8.772568393605239,1.5189981780791457e-12,0.003570197,4.512404e-08,12275.79,0.9215823,-238.86665,0.0,0.0,0.0,-7.913899751493749e-13,6.711135e-12,2.1970245000000003e-16,0.0,0.0,0.0,7.48e-16,7.79243894603678e-14,5.919745154355304e-12,723.4836154165204,8.772568393605239,0.0
2,2,4,adbb36,NKS2975,42.20421225337659,-71.07598593068673,150.217777648,2316.48,0.4800311223748746,34610D,267.5411,10.241673,-1.6696558,152.87610612892655,67004.63336232529,0.3588933455240782,1.050031474912306,79.28464837353364,108.7117653258948,2424.5064474373003,0.0025170585417725,76420.53006165694,0.8109809057646061,0.6607054031127804,0.8626573698785934,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,20.71987110329888,3.0558275369498467,0.4662314422680632,54.3551098558094,18.19814458288512,32.05316140476139,1513537548790754.8,33.1697756019873,836.785236721575,1386.31864152283,0.251705854177,0.0237998236774397,0.525015737456153,54.3558826629474,22.0596481962102,22.00426218013429,14.139140533576242,0.8218820815659477,853858904784989.9,19.407675690620486,1398516346271613.2,0.0017027380403282,1.1328521875741524e-05,2.8440000000000003,35.8,2023-11-06 15:04:00,0.0025170585417725,0.8109817815869609,0.0,764.2053006165694,2,0.0025170585417725,10.241673,-1.6696558,0.8109817815869609,0.03258582,1.9012198e-08,0.9950891390349,665.4698548557412,9611.46889465362,-0.8690383133027305,0.4947447928093282,5.996702650464638,245.78462342903563,0.7678815666562685,inf,0.0,239.53242698417003,0.0,0.0,0.0,0 days,0.0024622662,9.445608e-07,22929.236,0.7684693,-239.34149,0.0,0.0,1.0000000000000002,-7.520644257925014e-13,5.6632446e-12,2.8374738e-16,0.0,0.0,0.0,7.48e-16,6.48770893709584e-14,4.911180152334536e-12,724.9432226225945,9.61146889465362,5.268503483509508e-13,0.0024622662,9.445608e-07,22929.236,0.7684693,-239.34149,0.0,0.0,0.0,-7.520644257925014e-13,5.6632446e-12,2.8374738e-16,0.0,0.0,0.0,7.48e-16,6.48770893709584e-14,4.911180152334536e-12,724.9432226225945,9.61146889465362,0.0
3,3,5,adbb36,NKS2975,42.12930970272775,-71.01849933003268,167.1944443,3063.24,0.4824454415549944,34610D,268.15787,13.30446,0.8889555,171.93461508980045,66925.34871395175,0.3804239488472002,0.764829258587288,59.79416917977325,74.6306904293132,1328.1166699023013,0.0018386636405531,69546.28509278147,0.5113698369464764,0.498284743164777,0.7294412326892359,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,18.56923529340724,2.7512427162442226,0.5237514961077228,37.3154565553592,16.04327995482066,23.24678416857473,1455980074229015.5,26.1226939670097,812.927418743273,1291.92342980354,0.183866364055,0.0215546294528031,0.382414629293644,37.3153452146566,17.7416471079215,17.709086055284224,15.719635446973498,0.7248737413559643,480203868403307.75,18.55205051272752,1338041594810063.8,0.0012545250617713,5.85453217302766e-06,2.8440000000000003,35.8,2023-11-06 15:05:00,0.0018386636405531,0.5113704094971123,0.0,695.4628509278148,3,0.0018386636405531,13.30446,0.8889555,0.5113704094971123,0.027027603,0.0,0.9034951758132116,668.8170739802208,11080.285114414322,-0.8202005681753433,0.5720760683378078,5.643628490318367,245.0526476549327,0.487113595780629,inf,0.0,236.5810038692169,0.0,0.0,0.0,0 days,0.0017989539,1.5152382e-06,30177.553,0.4853882,-239.67973,0.0,0.0,1.0,-7.253777007246938e-13,5.428992e-12,3.277371e-16,0.0,0.0,0.0,7.48e-16,6.222272150220446e-14,4.703614184116813e-12,726.4461843615791,11.080285114414322,2.707863553819858e-13,0.0017989539,1.5152382e-06,30177.553,0.4853882,-239.67973,0.0,0.0,0.0,-7.253777007246938e-13,5.428992e-12,3.277371e-16,0.0,0.0,0.0,7.48e-16,6.222272150220446e-14,4.703614184116813e-12,726.4461843615791,11.080285114414322,0.0
4,4,6,adbb36,NKS2975,42.04761052535752,-70.94178665515989,199.089999828,3467.1000000000004,0.4850222663684227,34610D,266.95068,13.789381,1.1562488,183.12771851150555,66865.55454477198,0.3942594140581456,1.010344657330316,78.58513527620313,95.9281289810036,2624.468496835217,0.0018067510330197,66042.770723412,0.5292972750896362,0.6548761273016928,1.0,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,21.12249156731521,3.130210651638082,0.5591080663887195,47.96335188078648,20.447469576542343,36.28235538999999,1450000000000000.0,31.8172624025774,858.554433262564,1395.69792013491,0.180675103302,0.0242834596464533,0.505172328665158,47.9640644905018,20.8031448574479,20.76562654024501,15.254675618391406,0.9182978692777504,727010278446083.9,18.354165448854,1309046565448869.5,0.0015932538516231,1.227220301422314e-05,2.8440000000000003,35.8,2023-11-06 15:06:00,0.0018067510330197,0.5292972960971883,0.0,660.42770723412,4,0.0018067510330197,13.789381,1.1562488,0.5292972960971883,0.022437798,0.0,0.8618599552144098,672.3895780882729,12201.84212776877,-0.8219449188493326,0.5695669849787328,5.481580282991655,244.7029968970584,0.4982887813867292,inf,0.0,236.3295469494537,0.0,0.0,0.0,0 days,0.0017661038,1.0341237e-06,34183.496,0.5014538,-240.37125,0.0,0.0,1.0,-7.107942712187836e-13,5.122362e-12,2.906512e-16,0.0,0.0,0.0,7.480000000000001e-16,5.838903411690305e-14,4.4115679160028255e-12,728.0855242322551,12.20184212776877,4.2608745353888884e-13,0.0017661038,1.0341237e-06,34183.496,0.5014538,-240.37125,0.0,0.0,0.0,-7.107942712187836e-13,5.122362e-12,2.906512e-16,0.0,0.0,0.0,7.480000000000001e-16,5.838903411690305e-14,4.4115679160028255e-12,728.0855242322551,12.20184212776877,0.0
5,5,7,adbb36,NKS2975,41.9575784974179,-70.85792009220563,205.7777776,4259.58,0.4877281811227207,34610D,264.07678,15.005534,0.02904035,192.52587516718307,66786.96940949577,0.401416182341106,0.885546115371622,69.14287712736765,81.4264291149258,1270.650726365469,0.0022059499928679,59583.07384093393,0.7490934860248157,0.5761906427280638,0.942825539152575,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,17.52143001195195,2.589563103382891,0.5909914615802591,40.71339853408401,18.29021860861983,35.593972005780095,1460341968945921.8,28.1450271754078,845.896502982339,1389.85396886739,0.220594999287,0.0236920749464822,0.442773057685811,40.7132145574629,18.6886568055347,18.64752130604263,14.107497504359982,0.8603646662690527,659833355755650.2,16.431123282070573,1219051631350038.0,0.0016782305550302,9.251414122834784e-06,2.8440000000000003,35.8,2023-11-06 15:07:00,0.0022059499928679,0.7490945135048431,0.0,595.8307384093393,5,0.0022059499928679,15.005534,0.02904035,0.7490945135048431,0.017932776,0.0,0.7860227884392117,676.1410430052911,12801.950611483831,-0.8650897885852082,0.5016170428579952,5.006271306029299,243.62176591145743,0.6856734220315602,inf,0.0,236.7079646085045,0.0,0.0,0.0,0 days,0.0021567906,1.4191387e-06,42039.11,0.7060045,-241.0617,0.0,0.0,1.0,-6.81753269388394e-13,4.5071746e-12,3.2032946e-16,0.0,0.0,0.0,7.48e-16,5.0798807857805255e-14,3.825421415842294e-12,729.8897122061214,12.801950611483832,3.411091281709035e-13,0.0021567906,1.4191387e-06,42039.11,0.7060045,-241.0617,0.0,0.0,0.0,-6.81753269388394e-13,4.5071746e-12,3.2032946e-16,0.0,0.0,0.0,7.48e-16,5.0798807857805255e-14,3.825421415842294e-12,729.8897122061214,12.801950611483832,0.0
6,6,8,adbb36,NKS2975,41.858001708984375,-70.78041770241475,227.384444248,4640.58,0.4905220154853955,34610D,262.93723,14.777623,-0.24959984,211.7960983054692,66717.8265323684,0.4115992424180313,1.142157480013902,69.8409039819775,97.8883565192822,2863.7935313317785,0.0022280647373965,56665.10718470681,0.795946216042961,0.5820075331831459,1.0,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,16.227944264143474,2.398034729246147,0.6515520673208862,48.94405650565303,19.235279848213324,36.28235539,1450000000000000.0,32.9161573690232,887.646664858658,1537.12327239059,0.22280647374,0.0268363908571226,0.571078740006951,48.9441782596411,21.2800127650318,21.23270492391129,11.516867865539012,1.0,703372681235526.0,17.556293009037343,1224313372762884.0,0.0029260994971397,1.501666085582367e-05,2.8440000000000003,35.8,2023-11-06 15:08:00,0.0022280647373965,0.7959467968204944,0.0,566.6510718470681,6,0.0022280647373965,14.777623,-0.24959984,0.7959467968204944,0.013428025,0.0,0.7507685645732424,680.0143941752333,12932.714296879942,-0.96828920219839,-0.2498319853541684,4.8435881602206825,243.23070921440475,0.7204713955085309,inf,0.0,236.6578517155341,0.0,0.0,0.0,0 days,0.002179053,1.242697e-06,45898.645,0.7507435,-241.43207,0.0,0.0,1.0,-6.6767390450413e-13,4.2581533e-12,3.0672874000000004e-16,0.0,0.0,0.0,7.48e-16,4.7730960959148673e-14,3.590479402543518e-12,731.8822479233523,12.932714296879942,7.199772402833976e-13,0.002179053,1.242697e-06,45898.645,0.7507435,-241.43207,0.0,0.0,0.0,-6.6767390450413e-13,4.2581533e-12,3.0672874000000004e-16,0.0,0.0,0.0,7.48e-16,4.7730960959148673e-14,3.590479402543518e-12,731.8822479233523,12.932714296879942,0.0
7,7,9,adbb36,NKS2975,41.74562615863347,-70.81927632176598,209.378888708,5494.02,0.4929920030467177,34610D,259.11707,14.235652,0.32113427,222.4994839701045,66647.98562838644,0.4291262313909361,0.843317307685044,65.19649308170366,71.7291204438646,2154.0469652773777,0.0016235560064472,50547.32103053465,0.730377779058051,0.5433041090141972,1.0,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,16.367391924530413,2.4285354112106146,0.6895062377543091,35.86376584412974,18.804819791519524,36.28235538999999,1450000000000000.0,26.6591206019738,855.648739143324,1403.63616646409,0.162355600645,0.023929902569829,0.421658653842522,35.8645602219323,17.6205754541664,17.592013834439992,13.967116295274554,0.9044187066366268,570285532593920.5,15.681567843861016,1149608829819556.2,0.0017543587231721,9.223283601176232e-06,2.8440000000000003,35.8,2023-11-06 15:09:00,0.0016235560064472,0.7303787004557133,0.0,505.4732103053465,7,0.0016235560064472,14.235652,0.32113427,0.7303787004557133,0.011933752,0.0,0.6795862259317265,683.438796626042,12430.578898437592,-0.7042767810084202,-0.7099255001283007,4.450990826139998,242.2367589657726,0.6367820897299271,inf,0.0,235.0163010771464,0.0,0.0,0.0,0 days,0.001587165,4.7533842e-07,54472.402,0.68952227,-241.01299,0.0,0.0,1.0,-6.358238509783736e-13,3.6345107e-12,2.4757817e-16,0.0,0.0,0.0,7.479999999999998e-16,3.9978507526044935e-14,2.998686873505624e-12,734.1306429039339,12.430578898437592,2.661900287772155e-13,0.001587165,4.7533842e-07,54472.402,0.68952227,-241.01299,0.0,0.0,0.0,-6.358238509783736e-13,3.6345107e-12,2.4757817e-16,0.0,0.0,0.0,7.479999999999998e-16,3.9978507526044935e-14,2.998686873505624e-12,734.1306429039339,12.430578898437592,0.0
8,8,10,adbb36,NKS2975,41.6669528767214,-70.9253710369731,213.49444426,6134.1,0.4946992809072281,34610D,254.48691,14.980383,-0.81904274,221.0589610157187,66582.78913530473,0.4352708398530149,0.755415946465724,60.86888363641658,65.5973106420862,1996.084738250183,0.0010083362087569,46319.52510881937,0.6401923517282871,0.5072406969701382,0.9518260262201088,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,16.697220270738956,2.487746628826267,0.6912459228091962,32.7985095352578,17.688460867833438,36.28235538999999,1450000000000000.0,24.5665979213933,843.685225962618,1356.42712540657,0.100833620876,0.0232004922678058,0.377707973232862,32.7986553210431,16.2801706478008,16.263771298309774,15.39708061793478,0.8510193791589068,531547233462386.5,13.504673696288377,1018411443437416.8,0.0014025099894263,7.2193727912055715e-06,2.8440000000000003,35.8,2023-11-06 15:10:00,0.0010083362087569,0.640192323185175,0.0,463.1952510881937,8,0.0010083362087569,14.980383,-0.81904274,0.640192323185175,0.0148157645,7.804413e-10,0.6340756833485178,685.8058504882205,12894.637238011368,-0.7060505909466769,-0.7081613961688737,4.120902393350891,241.33900422578773,0.5332645578793904,inf,0.0,233.4526710433272,0.0,0.0,0.0,0 days,0.0009867162,2.6344804e-07,60973.32,0.59685385,-240.83228,0.0,0.0,1.0000000000000002,-6.115619557648894e-13,3.1066668e-12,2.3124494000000003e-16,0.0,0.0,0.0,7.48e-16,3.341560725074583e-14,2.4951047921393266e-12,735.7005007014342,12.894637238011368,1.5861057964074713e-13,0.0009867162,2.6344804e-07,60973.32,0.59685385,-240.83228,0.0,0.0,0.0,-6.115619557648894e-13,3.1066668e-12,2.3124494000000003e-16,0.0,0.0,0.0,7.48e-16,3.341560725074583e-14,2.4951047921393266e-12,735.7005007014342,12.894637238011368,0.0
9,9,11,adbb36,NKS2975,41.58511404263771,-71.0350426962209,218.124444256,6728.46,0.4964326854775075,34610D,249.85037,16.492332,-1.3010349,217.61862605308275,66521.92025166831,0.4325082588999417,0.802892160948612,63.22949956107199,70.3726646538688,2271.0814188136724,0.0006956077976126,42654.61853884109,0.6369219656457075,0.5269124963422666,1.0,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,15.428138348536471,2.303488818942581,0.6867730964130465,35.185974369462514,18.63885801364701,36.28235539,1450000000000000.0,24.9600622653014,850.058885134867,1409.3226654385,0.0695607797613,0.0244439766091555,0.401446080474306,35.1863323269344,16.4231085184374,16.41169241721996,14.10521755654588,0.8781443858530822,584056168815774.5,11.524396017226824,891793835510673.1,0.0016863359305212,8.686569630824375e-06,2.8440000000000003,35.8,2023-11-06 15:11:00,0.0006956077976126,0.6369224379455772,0.0,426.54618538841095,9,0.0006956077976126,16.492332,-1.3010349,0.6369224379455772,0.017971132,1.3902137e-08,0.5947418703400985,688.2091257048348,13073.016020263154,-0.7085019961968824,-0.7057088077847923,3.775355895573413,240.3282086536958,0.5067878391600121,inf,0.0,232.35309435263864,0.0,0.0,0.0,0 days,0.0006811806,2.554919e-07,66999.16,0.6127406,-240.80501,0.0,0.0,1.0,-5.890313836329039e-13,2.6705385e-12,2.3063167e-16,0.0,0.0,0.0,7.48e-16,2.803822469224116e-14,2.0815071556416602e-12,737.3335243748107,13.073016020263154,1.6909488466985726e-13,0.0006811806,2.554919e-07,66999.16,0.6127406,-240.80501,0.0,0.0,0.0,-5.890313836329039e-13,2.6705385e-12,2.3063167e-16,0.0,0.0,0.0,7.48e-16,2.803822469224116e-14,2.0815071556416602e-12,737.3335243748107,13.073016020263154,0.0
