,Unnamed: 0,index,icao24,callsign,latitude,longitude,groundspeed,altitude,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,ei_mass_meem,ei_number_meem,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_level,cocip_waypoint,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_ef,cocip_persistent_1,cocip_cocip,cocip_contrail_age,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_segment_length_km,accf_issr_nox_impact,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_segment_length_km
0,0,2,adbb36,NKS2975,42.33370971679688,-71.06150540438568,102.8888888,701.0400000000001,0.476028396984265,34610D,274.40048,-3.5010438,0.8134602,103.14792563376028,67168.13851453394,0.2652988261435651,1.076448900858706,67.50515220866012,120.915304584972,1597.9434299523532,0.0038503267111734,93181.80291069952,0.8519040716915872,0.5625429350721677,0.647356328499277,climb,0,GTF2035,60,43673.0,1.3176739130434785,2.9704000000000006,1.3777600000000003,0,0.3106170273123663,60.45791179130426,16.36294929035094,20.40836301562978,1322005872107352.5,32.1770672689014,809.173785001572,1634.14796844656,0.385032671117,0.0247020701002013,0.538224450429353,60.457652292486,21.7886374804259,21.705065885479264,0.38503267111734,0.7104668016335747,986091093739867.2,,,0.018636920368427408,1.2709012505604597e-05,2.9704000000000006,35.8,2023-11-06 15:02:00,0.003850326711173462,0.851904126756708,0.0,931.8180291069953,0,0.003850326711173462,-3.5010438,0.8134602,0.851904126756708,0.09664671,3.8418133e-07,1.18301075013529,659.9203906608174,7725.93080288237,-0.8195006120311534,-0.5730783078084224,6.197442699031509,246.18389267665214,0.8621893715270337,inf,0.0,241.12735185176732,0.0,0.0,0.0,0 days,0.0037662012,-2.5499787e-08,7486.8315,0.8455627,-238.64886,0.0,0.0,1.0,-8.088655848686434e-13,7.34321e-12,2.1299754e-16,0.0,0.0,0.0,7.479999999999999e-16,8.590747817697328e-14,6.534344664563732e-12,722.3401677551228,7.725930802882369,7.8654007797924e-12,0.0037662012,-2.5499787e-08,7486.8315,0.8455627,-238.64886,0.0,0.0,0.0,-8.088655848686434e-13,7.34321e-12,2.1299754e-16,0.0,0.0,0.0,7.479999999999999e-16,8.590747817697328e-14,6.534344664563732e-12,722.3401677551228,7.725930802882369
1,1,3,adbb36,NKS2975,42.276880296610166,-71.11520456713299,152.789999868,1203.96,0.4777140041262062,34610D,271.7257,1.6684202,3.0934489,134.43673290605284,67100.63336232529,0.3082149389523083,1.420418067571638,96.0,142.2213997449496,3556.673338336442,0.0036475388157012,87673.12586169648,0.9465497126456544,0.8,0.9558109850425206,climb,0,GTF2035,60,43673.0,1.3176739130434785,2.9704000000000006,1.3777600000000003,0,0.4068270401958525,71.11071150348597,21.0088291553776,36.28235539,1450000000000000.0,39.667450576247,857.617257322265,1755.67308078202,0.36475388157,0.0275248374106417,0.710209033785819,71.1106998724748,25.8024788008824,25.708705300397774,0.36475388157012,0.9138068482864524,1400615227860816.2,24.19025181685325,1577453363072781.0,0.022741534420874104,2.4308976874624264e-05,2.9704000000000006,35.8,2023-11-06 15:03:00,0.0036475388157012965,0.9465501326513638,0.0,876.7312586169647,1,0.0036475388157012965,1.6684202,3.0934489,0.9465501326513638,0.083342776,7.5017005e-07,1.1240308307799511,662.2573882325128,8772.56839360524,-0.9285345241436924,0.3712460605491279,6.191726104527014,246.17268236700266,0.933482293875419,inf,0.0,242.48374406566023,0.0,0.0,0.0,0 days,0.003570197,4.512404e-08,12275.79,0.9215823,-238.86665,0.0,0.0,0.9999999999999999,-7.913899751493748e-13,6.711135e-12,2.1970245e-16,0.0,0.0,0.0,7.48e-16,7.79243894603678e-14,5.9197451543553036e-12,723.4836154165204,8.772568393605239,1.1473349231774918e-11,0.003570197,4.512404e-08,12275.79,0.9215823,-238.86665,0.0,0.0,0.0,-7.913899751493748e-13,6.711135e-12,2.1970245e-16,0.0,0.0,0.0,7.48e-16,7.79243894603678e-14,5.9197451543553036e-12,723.4836154165204,8.772568393605239
2,2,4,adbb36,NKS2975,42.20421225337659,-71.07598593068673,150.217777648,2316.48,0.4800311223748746,34610D,267.5411,10.241673,-1.6696558,152.87610612892655,67004.63336232529,0.33282453803938844,1.14334303299875,79.28464837353364,108.708949968584,2424.5064474373003,0.0025170585417725,76420.53006165694,0.8109809057646061,0.6607054031127804,0.8626573698785934,climb,0,GTF2035,60,43673.0,1.3176739130434785,2.9704000000000006,1.3777600000000003,0,0.4662314422680632,54.3551098558094,18.19814458288512,32.05316140476139,1513537548790754.8,33.1276679441736,837.071808881858,1696.4018490912,0.251705854177,0.02601245744775,0.571671516499375,54.354474984292,21.9768362004115,21.92165810363194,0.25170585417725,0.823109138762915,1130157449950404.2,21.394866937302595,1470159443296571.5,0.020657680516501166,1.5805758896164896e-05,2.9704000000000006,35.8,2023-11-06 15:04:00,0.0025170585417725556,0.8109817815869609,0.0,764.2053006165694,2,0.0025170585417725556,10.241673,-1.6696558,0.8109817815869609,0.03258582,1.9012198e-08,0.9950891390349,665.4698548557412,9611.468894653619,-0.8690383133027305,0.49474479280932826,5.590672471966256,244.9393757645599,0.7678815666562685,inf,0.0,238.738457964077,0.0,0.0,0.0,0 days,0.0024622662,9.445608e-07,22929.236,0.7684693,-239.34149,0.0,0.0,1.0000000000000002,-7.520644257925014e-13,5.6632446e-12,2.8374738e-16,0.0,0.0,0.0,7.48e-16,6.48770893709584e-14,4.911180152334536e-12,724.9432226225945,9.611468894653619,6.959775355402331e-12,0.0024622662,9.445608e-07,22929.236,0.7684693,-239.34149,0.0,0.0,0.0,-7.520644257925014e-13,5.6632446e-12,2.8374738e-16,0.0,0.0,0.0,7.48e-16,6.48770893709584e-14,4.911180152334536e-12,724.9432226225945,9.611468894653619
3,3,5,adbb36,NKS2975,42.12930970272775,-71.01849933003268,167.1944443,3063.24,0.4824454415549944,34610D,268.15787,13.30446,0.8889555,171.93461508980045,66925.34871395175,0.34777734243112934,0.844834375842496,59.79416917977325,74.6315679907176,1328.1166699023013,0.0018386636405531,69546.28509278147,0.5113698369464764,0.498284743164777,0.7294412326892359,climb,0,GTF2035,60,43673.0,1.3176739130434785,2.9704000000000006,1.3777600000000003,0,0.5237514961077228,37.3154565553592,16.04327995482066,23.24678416857473,1455980074229015.5,25.9208684449774,811.595154512861,1613.39503920342,0.183866364055,0.0238817377525517,0.422417187921248,37.3157839953588,17.687874822933,17.65541245798753,0.18386636405531,0.7197297583163571,675144986237913.5,20.453753375823737,1406689619629302.0,0.018252124751863726,8.770944523449598e-06,2.9704000000000006,35.8,2023-11-06 15:05:00,0.0018386636405531061,0.5113704094971123,0.0,695.4628509278148,3,0.0018386636405531061,13.30446,0.8889555,0.5113704094971123,0.027027603,0.0,0.9034951758132116,668.8170739802208,11080.285114414322,-0.8202005681753433,0.5720760683378078,5.201378683298916,244.07617011023996,0.48711359578062907,inf,0.0,235.68325951766903,0.0,0.0,0.0,0 days,0.0017989539,1.5152382e-06,30177.553,0.4853882,-239.67973,0.0,0.0,0.9999999999999999,-7.253777007246938e-13,5.428992e-12,3.277371e-16,0.0,0.0,0.0,7.48e-16,6.222272150220446e-14,4.703614184116813e-12,726.4461843615791,11.080285114414322,4.3517901711635526e-12,0.0017989539,1.5152382e-06,30177.553,0.4853882,-239.67973,0.0,0.0,0.0,-7.253777007246938e-13,5.428992e-12,3.277371e-16,0.0,0.0,0.0,7.48e-16,6.222272150220446e-14,4.703614184116813e-12,726.4461843615791,11.080285114414322
4,4,6,adbb36,NKS2975,42.04761052535752,-70.94178665515989,199.089999828,3467.1000000000004,0.4850222663684227,34610D,266.95068,13.789381,1.1562488,183.12771851150555,66865.55454477198,0.3624921782250542,1.10964171942598,78.58513527620313,95.9268883939834,2624.468496835217,0.0018067510330197,66042.770723412,0.5292972750896362,0.6548761273016928,1.0,climb,0,GTF2035,60,43673.0,1.3176739130434785,2.9704000000000006,1.3777600000000003,0,0.5591080663887195,47.96335188078648,20.447469576542343,36.28235538999999,1450000000000000.0,31.672642746505,857.672670188471,1734.55857942945,0.180675103302,0.0267315873135359,0.55482085971299,47.9634441969917,20.7552530721604,20.717821127436487,0.1806751033019699,0.9140723911099692,960121375033328.4,20.20906450907686,1374933253422687.2,0.02201741982440245,1.6676966387288827e-05,2.9704000000000006,35.8,2023-11-06 15:06:00,0.0018067510330197956,0.5292972960971883,0.0,660.42770723412,4,0.0018067510330197956,13.789381,1.1562488,0.5292972960971883,0.022437798,0.0,0.8618599552144098,672.3895780882729,12201.84212776877,-0.8219449188493326,0.5695669849787328,5.053220512826445,243.73252668677642,0.4982887813867292,inf,0.0,235.43662898908372,0.0,0.0,0.0,0 days,0.0017661038,1.0341237e-06,34183.496,0.5014538,-240.37125,0.0,0.0,1.0,-7.107942712187836e-13,5.122362e-12,2.906512e-16,0.0,0.0,0.0,7.480000000000001e-16,5.838903411690305e-14,4.4115679160028255e-12,728.0855242322551,12.20184212776877,6.466859420110026e-12,0.0017661038,1.0341237e-06,34183.496,0.5014538,-240.37125,0.0,0.0,0.0,-7.107942712187836e-13,5.122362e-12,2.906512e-16,0.0,0.0,0.0,7.480000000000001e-16,5.838903411690305e-14,4.4115679160028255e-12,728.0855242322551,12.20184212776877
5,5,7,adbb36,NKS2975,41.9575784974179,-70.85792009220563,205.7777776,4259.58,0.4877281811227207,34610D,264.07678,15.005534,0.02904035,192.52587516718307,66786.96940949577,0.3714300142693436,0.96642401350244,69.14287712736765,81.4270361138234,1270.650726365469,0.0022059499928679,59583.07384093393,0.7490934860248157,0.5761906427280638,0.942825539152575,climb,0,GTF2035,60,43673.0,1.3176739130434785,2.9704000000000006,1.3777600000000003,0,0.5909914615802591,40.71339853408401,18.29021860861983,35.593972005780095,1460341968945921.8,28.1115456321844,846.548500931363,1703.09590712948,0.220594999287,0.0259678279979747,0.48321200675122,40.7135180569117,18.608102564023,18.567144372027947,0.22059499928679,0.8631111644885662,864522254013250.8,18.211774029915738,1286387134103564.5,0.02029997242655434,1.2820681440392349e-05,2.9704000000000006,35.8,2023-11-06 15:07:00,0.0022059499928679177,0.7490945135048431,0.0,595.8307384093393,5,0.0022059499928679177,15.005534,0.02904035,0.7490945135048431,0.017932776,0.0,0.7860227884392117,676.1410430052911,12801.950611483831,-0.8650897885852082,0.5016170428579952,4.625375860662898,242.68747086112566,0.6856734220315602,inf,0.0,235.83657369301173,0.0,0.0,0.0,0 days,0.0021567906,1.4191387e-06,42039.11,0.7060045,-241.0617,0.0,0.0,0.9999999999999999,-6.817532693883939e-13,4.5071746e-12,3.2032946e-16,0.0,0.0,0.0,7.48e-16,5.0798807857805255e-14,3.825421415842294e-12,729.8897122061214,12.801950611483832,4.502914449461283e-12,0.0021567906,1.4191387e-06,42039.11,0.7060045,-241.0617,0.0,0.0,0.0,-6.817532693883939e-13,4.5071746e-12,3.2032946e-16,0.0,0.0,0.0,7.48e-16,5.0798807857805255e-14,3.825421415842294e-12,729.8897122061214,12.801950611483832
6,6,8,adbb36,NKS2975,41.858001708984375,-70.78041770241475,227.384444248,4640.58,0.4905220154853955,34610D,262.93723,14.777623,-0.24959984,211.7960983054692,66717.8265323684,0.38778330126978394,1.224177206288626,69.8409039819775,97.8877762799568,2863.7935313317785,0.0022280647373965,56665.10718470681,0.795946216042961,0.5820075331831459,1.0,climb,0,GTF2035,60,43673.0,1.3176739130434785,2.9704000000000006,1.3777600000000003,0,0.6515520673208862,48.94405650565303,19.235279848213324,36.28235539,1450000000000000.0,33.2227195668947,890.634403524898,1822.8467094942,0.22280647374,0.0289164117178682,0.612088603144313,48.9438881399784,21.1675158424338,21.12045809451575,0.2228064737396499,1.0,840914584349747.5,19.279857692637385,1283547699496839.0,0.02493484762351592,1.85800657912838e-05,2.9704000000000006,35.8,2023-11-06 15:08:00,0.0022280647373965016,0.7959467968204944,0.0,566.6510718470681,6,0.0022280647373965016,14.777623,-0.24959984,0.7959467968204944,0.013428025,0.0,0.7507685645732424,680.0143941752333,12932.714296879942,-0.96828920219839,-0.24983198535416845,4.516443447126274,242.40773105801907,0.7204713955085309,inf,0.0,235.88786801847385,0.0,0.0,0.0,0 days,0.002179053,1.242697e-06,45898.645,0.7507435,-241.43207,0.0,0.0,1.0,-6.6767390450413e-13,4.2581533e-12,3.0672874e-16,0.0,0.0,0.0,7.48e-16,4.7730960959148673e-14,3.590479402543518e-12,731.8822479233523,12.932714296879942,6.575892387310454e-12,0.002179053,1.242697e-06,45898.645,0.7507435,-241.43207,0.0,0.0,0.0,-6.6767390450413e-13,4.2581533e-12,3.0672874e-16,0.0,0.0,0.0,7.48e-16,4.7730960959148673e-14,3.590479402543518e-12,731.8822479233523,12.932714296879942
7,7,9,adbb36,NKS2975,41.74562615863347,-70.81927632176598,209.378888708,5494.02,0.4929920030467177,34610D,259.11707,14.235652,0.32113427,222.4994839701045,66647.98562838644,0.39680036694540194,0.920939638590754,65.19649308170366,71.7277567500088,2154.0469652773777,0.0016235560064472,50547.32103053465,0.730377779058051,0.5433041090141972,1.0,climb,0,GTF2035,60,43673.0,1.3176739130434785,2.9704000000000006,1.3777600000000003,0,0.6895062377543091,35.86376584412974,18.804819791519524,36.28235538999999,1450000000000000.0,26.6486772870834,856.410092813546,1719.52961285962,0.162355600645,0.0262408917187788,0.460469819295377,35.8638783750044,17.5477961736282,17.519352523609427,0.16235560064472,0.9080448699493352,737940214019738.9,17.322211234246783,1210223918618123.0,0.020872551297483943,1.2588949930260932e-05,2.9704000000000006,35.8,2023-11-06 15:09:00,0.001623556006447232,0.7303787004557133,0.0,505.4732103053465,7,0.001623556006447232,14.235652,0.32113427,0.7303787004557133,0.011933752,0.0,0.6795862259317265,683.438796626042,12430.578898437592,-0.7042767810084202,-0.7099255001283007,4.08692844388884,241.24302198040476,0.6367820897299271,inf,0.0,234.09245663352365,0.0,0.0,0.0,0 days,0.001587165,4.7533842e-07,54472.402,0.68952227,-241.01299,0.0,0.0,1.0,-6.358238509783736e-13,3.6345107e-12,2.4757817e-16,0.0,0.0,0.0,7.479999999999998e-16,3.9978507526044935e-14,2.9986868735056237e-12,734.1306429039339,12.430578898437592,3.4585102893068506e-12,0.001587165,4.7533842e-07,54472.402,0.68952227,-241.01299,0.0,0.0,0.0,-6.358238509783736e-13,3.6345107e-12,2.4757817e-16,0.0,0.0,0.0,7.479999999999998e-16,3.9978507526044935e-14,2.9986868735056237e-12,734.1306429039339,12.430578898437592
8,8,10,adbb36,NKS2975,41.6669528767214,-70.9253710369731,213.49444426,6134.1,0.4946992809072281,34610D,254.48691,14.980383,-0.81904274,221.0589610157187,66582.78913530473,0.39805117072010554,0.83414916700936,60.86888363641658,65.5975360938706,1996.084738250183,0.0010083362087569,46319.52510881937,0.6401923517282871,0.5072406969701382,0.9518260262201088,climb,0,GTF2035,60,43673.0,1.3176739130434785,2.9704000000000006,1.3777600000000003,0,0.6912459228091962,32.7985095352578,17.688460867833438,36.28235538999999,1450000000000000.0,24.4431949754968,842.872452722473,1692.63213655676,0.100833620876,0.0256780702257929,0.41707458350468,32.7987680469353,16.242442669455,16.226081324129645,0.10083362087569,0.8475740215230511,718946455194358.0,15.114048169040029,1081961554202062.8,0.019713722070100585,1.0199029785684891e-05,2.9704000000000006,35.8,2023-11-06 15:10:00,0.001008336208756929,0.640192323185175,0.0,463.1952510881937,8,0.001008336208756929,14.980383,-0.81904274,0.640192323185175,0.0148157645,7.804413e-10,0.6340756833485178,685.8058504882205,12894.637238011368,-0.7060505909466769,-0.7081613961688737,3.750889609956819,240.2535726847048,0.5332645578793904,inf,0.0,232.45011943927412,0.0,0.0,0.0,0 days,0.0009867162,2.6344804e-07,60973.32,0.59685385,-240.83228,0.0,0.0,1.0000000000000002,-6.115619557648893e-13,3.1066668e-12,2.3124494e-16,0.0,0.0,0.0,7.48e-16,3.341560725074583e-14,2.4951047921393266e-12,735.7005007014342,12.894637238011368,2.461797864339791e-12,0.0009867162,2.6344804e-07,60973.32,0.59685385,-240.83228,0.0,0.0,0.0,-6.115619557648893e-13,3.1066668e-12,2.3124494e-16,0.0,0.0,0.0,7.48e-16,3.341560725074583e-14,2.4951047921393266e-12,735.7005007014342,12.894637238011368
9,9,11,adbb36,NKS2975,41.58511404263771,-71.0350426962209,218.124444256,6728.46,0.4964326854775075,34610D,249.85037,16.492332,-1.3010349,217.61862605308275,66521.92025166831,0.39916670025647194,0.878484236144268,63.22949956107199,70.3728659757252,2271.0814188136724,0.0006956077976126,42654.61853884109,0.6369219656457075,0.5269124963422666,1.0,climb,0,GTF2035,60,43673.0,1.3176739130434785,2.9704000000000006,1.3777600000000003,0,0.6867730964130465,35.185974369462514,18.63885801364701,36.28235539,1450000000000000.0,24.9599961272949,850.368529311876,1732.05740267225,0.0695607797613,0.0268202063002321,0.439242118072134,35.1864329878626,16.3772833495443,16.36589910251365,0.06956077976126,0.8795222286182491,767224878294263.0,13.0949510906973,957390309756852.6,0.02038194831969699,1.1990034244642416e-05,2.9704000000000006,35.8,2023-11-06 15:11:00,0.0006956077976126968,0.6369224379455772,0.0,426.54618538841095,9,0.0006956077976126968,16.492332,-1.3010349,0.6369224379455772,0.017971132,1.3902137e-08,0.5947418703400985,688.2091257048348,13073.016020263154,-0.7085019961968824,-0.7057088077847923,3.459591048128624,239.33017159726094,0.5067878391600121,inf,0.0,231.43211841879813,0.0,0.0,0.0,0 days,0.0006811806,2.554919e-07,66999.16,0.6127406,-240.80501,0.0,0.0,0.9999999999999999,-5.890313836329039e-13,2.6705385e-12,2.3063167e-16,0.0,0.0,0.0,7.48e-16,2.8038224692241156e-14,2.0815071556416602e-12,737.3335243748107,13.073016020263154,2.2361906507624553e-12,0.0006811806,2.554919e-07,66999.16,0.6127406,-240.80501,0.0,0.0,0.0,-5.890313836329039e-13,2.6705385e-12,2.3063167e-16,0.0,0.0,0.0,7.48e-16,2.8038224692241156e-14,2.0815071556416602e-12,737.3335243748107,13.073016020263154
