Unnamed: 0.1,Unnamed: 0,index,icao24,callsign,latitude,longitude,groundspeed,altitude,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,W3_no_water_injection,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,ei_mass_meem,ei_number_meem,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_waypoint,cocip_level,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_width,cocip_depth,cocip_rhi_1,cocip_air_temperature_1,cocip_specific_humidity_1,cocip_altitude_1,cocip_persistent_1,cocip_dT_dz,cocip_ds_dz,cocip_dz_max,cocip_rho_air_1,cocip_iwc_1,cocip_n_ice_per_m_1,cocip_ef,cocip_contrail_age,cocip_global_yearly_mean_rf,cocip_atr20,cocip_sdr_mean,cocip_sdr_min,cocip_sdr_max,cocip_rsr_mean,cocip_rsr_min,cocip_rsr_max,cocip_olr_mean,cocip_olr_min,cocip_olr_max,cocip_rf_sw_mean,cocip_rf_sw_min,cocip_rf_sw_max,cocip_rf_lw_mean,cocip_rf_lw_min,cocip_rf_lw_max,cocip_rf_net_mean,cocip_rf_net_min,cocip_rf_net_max,cocip_cocip,cocip_mean_contrail_altitude,cocip_mean_rhi,cocip_std_rhi,cocip_mean_n_ice_per_m,cocip_std_n_ice_per_m,cocip_mean_r_ice_vol,cocip_mean_width,cocip_mean_depth,cocip_mean_tau_contrail,cocip_mean_tau_cirrus,cocip_max_age,cocip_mean_rf_sw,cocip_mean_rf_lw,cocip_mean_rf_net,cocip_mean_olr,cocip_mean_sdr,cocip_mean_rsr,cocip_contrail_length,cocip_persistent_contrail_length,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_segment_length_km,accf_issr_nox_impact,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_segment_length_km,accf_sac_accf_contrail_cocip
0,0,1,461f63,FIN43D,60.33805847167969,24.99399119410021,82.825555484,518.1600000000001,-0.2100595489953229,34610D,270.08453,-0.6988307,-9.352591,101.04026371280816,69696.73355775926,0.2939981289979306,0.800338659289102,55.24218109985739,100.2086773042758,1018.1482363703084,0.0021542532091211,95253.08221487128,0.6968372381968352,0.4603515091654782,0.4877027569841,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,24.355392406737245,3.600841178758967,0.3066915747116087,50.10417741086517,15.459449093916684,13.863660702408271,1013094254242638.4,28.2189314542102,770.696789279249,1191.06283426496,0.215425320912,0.020622425065184,0.400169329644551,50.1043386521379,19.4045718861717,19.36285938420552,18.81206493549409,0.5789470176856008,880172595526673.0,,,0.0008660336563438,1.1986039780780107e-05,3.16,35.8,2023-05-04 21:01:00,0.0021542532091211,0.6968379060048556,0.0,0,952.5308221487128,0.0021542532091211,-0.6988307,-9.352591,0.6968379060048556,0.035898462,0.0,1.228631871821257,0.0,6029.785920388542,0.6666672554820844,0.7453554658469911,6.2578758101751575,246.3018443821887,0.676350257616624,inf,0.0,239.1240700728517,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0021064456,3.863036e-08,5914.7583,0.6672802,-228.92389,0.0,0.0,1.0,-8.99903594984114e-13,6.767393e-12,2.1391526000000002e-16,0.0,0.0,0.0,7.479999999999999e-16,7.723927591249243e-14,5.867489280653325e-12,968.2912339480054,6.029785920388542,2.440125260499625e-13,0.0021064456,3.863036e-08,5914.7583,0.6672802,-228.92389,0.0,0.0,0.0,-8.99903594984114e-13,6.767393e-12,2.1391526000000002e-16,0.0,0.0,0.0,7.479999999999999e-16,7.723927591249243e-14,5.867489280653325e-12,968.2912339480054,6.029785920388542,0.0
1,1,2,461f63,FIN43D,60.37413024902344,25.075630977235992,118.32222212,845.82,-0.2103553570766212,34610D,267.34067,-0.49952975,-8.746495,126.49559489660588,69641.4913766594,0.3225452090820607,1.167724764165112,82.21504859288275,128.1259572008272,2502.2892407036084,0.0018950551319709,91568.03740577507,0.744310552471869,0.6851254049406896,0.7343204030302902,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,20.66605607864956,3.06074509616799,0.3859225089117658,64.0636348510064,18.588178485861768,25.59477445914603,1566805814603140.0,36.194350788753,816.128415237045,1377.15504275029,0.189505513197,0.0237995782966622,0.583862382082556,64.0629786004136,24.532467542269,24.48606509894148,12.689452253517992,0.7373545320641336,1424372114598139.5,,,0.0020396107862484,2.2176300313908997e-05,3.16,35.8,2023-05-04 21:02:00,0.0018950551319709,0.744310240216397,0.0,1,915.6803740577508,0.0018950551319709,-0.49952975,-8.746495,0.744310240216397,0.05697743,3.812411e-09,1.1932221939260197,0.0,6727.090235406854,0.9159880604940928,0.4012055246781505,6.267876283094879,246.3212654065705,0.7033768561790847,inf,0.0,239.38577398639828,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0018533062,1.4789939e-07,8971.553,0.7059936,-228.34227,0.0,0.0,1.0,-8.856362656824001e-13,6.2281747e-12,2.2233808000000003e-16,0.0,0.0,0.0,7.480000000000003e-16,7.042333871317977e-14,5.342538510430175e-12,967.689606528154,6.727090235406854,7.634607282355762e-13,0.0018533062,1.4789939e-07,8971.553,0.7059936,-228.34227,0.0,0.0,0.0,-8.856362656824001e-13,6.2281747e-12,2.2233808000000003e-16,0.0,0.0,0.0,7.480000000000003e-16,7.042333871317977e-14,5.342538510430175e-12,967.689606528154,6.727090235406854,0.0
2,2,3,461f63,FIN43D,60.429134045617054,25.12445722307477,130.668888776,1653.5400000000002,-0.210241646385678,34610D,261.49612,2.0787206,-6.4071717,148.60255904568504,69559.27632806652,0.3581241530674653,0.892670998175866,66.31315013779755,92.5721153787494,1436.098199407674,0.0011555097466908,82974.78838491326,0.6875920416609302,0.5526095844816462,0.6083708406562408,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,20.59419234452048,3.065332061698751,0.458406612439052,46.28601012360804,17.09540904551078,20.51766695262228,1327165045802254.2,30.0163008903874,785.449641461617,1267.9432117361,0.115550974669,0.0214914929321754,0.446335499087933,46.2860576893747,20.7680080902948,20.74403815202441,14.892481287051895,0.6256457440184708,998354185480708.8,33.18732581018969,1816821873709030.8,0.0013698721827972,1.429805986587437e-05,3.16,35.8,2023-05-04 21:03:00,0.0011555097466908,0.6875922628522184,0.0,2,829.7478838491327,0.0011555097466908,2.0787206,-6.4071717,0.6875922628522184,0.074617565,1.4601181e-07,1.1054099080628654,0.0,8544.990800005955,0.7447234338120295,-0.6673732142746063,5.990668352905352,245.7724385731584,0.6136561157661082,inf,0.0,238.1187467591897,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0011297418,2.2390535e-07,16460.492,0.6490327,-227.69826,0.0,0.0,1.0,-8.50909464808825e-13,5.1138347e-12,2.2841506e-16,0.0,0.0,0.0,7.479999999999999e-16,5.6394444956551714e-14,4.26292537682848e-12,966.7722191781688,8.544990800005955,3.12773862118278e-13,0.0011297418,2.2390535e-07,16460.492,0.6490327,-227.69826,0.0,0.0,0.0,-8.50909464808825e-13,5.1138347e-12,2.2841506e-16,0.0,0.0,0.0,7.479999999999999e-16,5.6394444956551714e-14,4.26292537682848e-12,966.7722191781688,8.544990800005955,0.0
3,3,4,461f63,FIN43D,60.486236572265625,25.02050991716056,151.76111098,2118.36,-0.2096878757302901,34610D,258.11966,4.025046,-6.3265367,168.86012279050243,69492.96317792872,0.3832698381410582,0.87975528820582,67.39349873063165,85.925262467054,1434.4225814738652,0.0008776803371523,78333.6820030578,0.6706536831924057,0.5616124894219304,0.631480981698423,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,21.229946995321733,3.16585894226168,0.5242926535844976,42.96187250982207,17.336563336928023,21.675682892356573,1381823693413128.5,29.932963897992,788.231482743195,1257.46533750186,0.0877680337152,0.0212713336134835,0.43987764410291,42.962631233527,20.6793636965047,20.66122974141927,15.41047138624186,0.6343825018441878,957537262284055.6,33.86722023296365,1747988626339165.8,0.0013021319870297,1.382583572332147e-05,3.16,35.8,2023-05-04 21:04:00,0.0008776803371523,0.6706543740077421,0.0,3,783.336820030578,0.0008776803371523,4.025046,-6.3265367,0.6706543740077421,0.076330826,6.079356e-07,1.0572310391493929,0.0,10590.383165001072,0.5754203859833056,-0.8178577990059297,5.884770440826138,245.55680930785329,0.5790014056910732,inf,0.0,237.6611300865596,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.00085807435,3.326106e-07,20757.467,0.63621706,-227.47556,0.0,0.0,1.0000000000000002,-8.308811389433198e-13,4.5273585e-12,2.3657622000000003e-16,0.0,0.0,0.0,7.48e-16,4.9038782352738747e-14,3.696477393671936e-12,965.81982790986,10.590383165001072,2.5407164445372445e-13,0.00085807435,3.326106e-07,20757.467,0.63621706,-227.47556,0.0,0.0,0.0,-8.308811389433198e-13,4.5273585e-12,2.3657622000000003e-16,0.0,0.0,0.0,7.48e-16,4.9038782352738747e-14,3.696477393671936e-12,965.81982790986,10.590383165001072,0.0
4,4,5,,,60.54089218520622,24.86228326150616,156.5968887536,2583.378890701468,-0.2090311261432897,34610D,254.98534,5.587601,-6.8151526,184.3142828815975,69425.56967919809,0.3989510138019367,0.930313934757858,71.64077930768693,86.6505945709896,1567.6695215798177,0.0006722167583041,73903.20336720873,0.6495231604531612,0.5970064942307244,0.6869820737666257,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,20.700896887529463,3.0912190433296955,0.5757826975542707,43.32477635814418,17.899732748668125,24.41965796568195,1511340016496149.2,31.0060539405554,797.702638727429,1287.62646611777,0.0672216758304,0.0218060054771575,0.465156967378929,43.3252972854948,21.3315991260387,21.317269300373702,14.568230223278391,0.6679813794077213,1020763551092758.8,34.0601848514749,1686428492190287.8,0.0014898995361872,1.5163355294853897e-05,3.16,35.8,2023-05-04 21:05:00,0.0006722167583041,0.64952268585975,0.0,4,739.0320336720873,0.0006722167583041,5.587601,-6.8151526,0.64952268585975,0.06280235,1.240933e-06,1.0096956849238443,0.0,12087.831524169216,0.4509723047668072,-0.8925379433577679,5.695772746476941,245.16326530395472,0.5437035035693524,inf,0.0,237.0507105303049,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.00065721886,5.187543e-07,25045.5,0.62745875,-227.09802,0.0,0.0,1.0,-8.109333884369847e-13,4.013128e-12,2.509248e-16,0.0,0.0,0.0,7.48e-16,4.262745495888681e-14,3.202194626877845e-12,964.905240824992,12.087831524169216,2.6630878053641844e-13,0.00065721886,5.187543e-07,25045.5,0.62745875,-227.09802,0.0,0.0,0.0,-8.109333884369847e-13,4.013128e-12,2.509248e-16,0.0,0.0,0.0,7.48e-16,4.262745495888681e-14,3.202194626877845e-12,964.905240824992,12.087831524169216,0.0
5,5,6,,,60.58972609021037,24.6648793684984,161.4326665272,3092.041859706362,-0.2083675180257466,34610D,251.72313,6.433885,-7.552772,198.1226571470029,69353.92889989041,0.4118445765456522,0.900255266313316,70.03432115861385,80.5278894235942,1567.1882446753068,0.0005595831189813,69291.54882889376,0.6930190033706422,0.5836193429884488,0.6898212937074606,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,19.757279362391323,2.9525360643505048,0.6229164521997862,40.26416723842881,17.763600223059388,24.74040251436885,1526479240973325.8,30.1231812309694,796.088197471756,1286.33816111237,0.0559583118981,0.0216360878698958,0.450127633156658,40.2639447117971,20.8044835029053,20.79284817607043,14.255725651845566,0.6621767023103659,970665285520839.2,33.913856288059364,1624890023842331.8,0.0015328387632403,1.4353008839627496e-05,3.16,35.8,2023-05-04 21:06:00,0.0005595831189813,0.693019576753468,0.0,5,692.9154882889376,0.0005595831189813,6.433885,-7.552772,0.693019576753468,0.029643953,8.920853e-07,0.9589580175034348,0.0,12073.289009639417,0.4515150911983963,-0.8922634826216436,5.456890653133952,244.64892114399424,0.5617270751581547,inf,0.0,236.69976046453476,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.00054689025,6.2510225e-07,29733.463,0.6749489,-226.95683,0.0,0.0,1.0,-7.892046889524097e-13,3.5135102e-12,2.5912247e-16,0.0,0.0,0.0,7.48e-16,3.6423093935408185e-14,2.7243054976282546e-12,964.0871678021932,12.073289009639415,2.2556369608092465e-13,0.00054689025,6.2510225e-07,29733.463,0.6749489,-226.95683,0.0,0.0,0.0,-7.892046889524097e-13,3.5135102e-12,2.5912247e-16,0.0,0.0,0.0,7.48e-16,3.6423093935408185e-14,2.7243054976282546e-12,964.0871678021932,12.073289009639415,0.0
6,6,7,,,60.63855999521452,24.467475475490644,166.2684443008,3600.7048287112566,-0.2077029740402565,34610D,248.61993,6.1255445,-8.267253,206.45383906274483,69283.8945787318,0.4201908205752981,0.844187049702888,66.2820187282993,73.9339180669492,1566.5480419506714,0.0004623382602194,64915.7329138443,0.7277619237150814,0.5523501560691609,0.6699329300352233,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,18.91538340875927,2.828562205857301,0.6531489178861958,36.96640340428448,17.34215626330617,24.225786688486288,1502189242781809.0,28.5903049943939,790.381716742043,1272.46874122206,0.0462338260219,0.0212614829952085,0.422093524851444,36.9669590334746,19.8524968811708,19.84332255394424,14.300712621938452,0.6418648550104339,890434025511687.0,32.90053906733067,1575880168676891.8,0.0014843233395037,1.2943592536626843e-05,3.16,35.8,2023-05-04 21:07:00,0.0004623382602194,0.7277623052471648,0.0,6,649.1573291384431,0.0004623382602194,6.1255445,-8.267253,0.7277623052471648,0.0041197124,5.591179e-08,0.9096126127969338,0.0,12058.744006481982,0.4520592798614447,-0.8919878964936419,5.185439296272474,244.0396194805465,0.5720624758152273,inf,0.0,236.209018889232,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.00045145562,7.1130376e-07,34409.83,0.7106258,-226.943,0.0,0.0,1.0,-7.675564613047949e-13,3.0734627e-12,2.6576718000000004e-16,0.0,0.0,0.0,7.48e-16,3.0990547493943064e-14,2.305906179324983e-12,963.2690947793944,12.058744006481982,1.733644656820945e-13,0.00045145562,7.1130376e-07,34409.83,0.7106258,-226.943,0.0,0.0,0.0,-7.675564613047949e-13,3.0734627e-12,2.6576718000000004e-16,0.0,0.0,0.0,7.48e-16,3.0990547493943064e-14,2.305906179324983e-12,963.2690947793944,12.058744006481982,0.0
7,7,8,,,60.68739390021867,24.270071582482885,171.1042220744,4109.367797716151,-0.2070374960883641,34610D,245.31146,5.0336337,-9.267928,209.3262932329279,69217.61256000349,0.4254964443322021,0.797958746201624,63.009831432047775,69.796561904573,1565.681974332865,0.0003788285701686,60766.41582646767,0.7793422819598272,0.5250819286003982,0.6488936034776918,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,18.438434661285832,2.7587801933539926,0.6666871403535972,34.89898534914553,16.926879554661873,24.02931352674191,1492915659453375.2,27.2747432442062,784.681424520965,1258.6325874145,0.0378828570169,0.0210020607898978,0.398979373100812,34.8982809522865,18.9971535218451,18.98995958260885,14.565455605936789,0.6232891981429382,830493857623131.0,31.00056577523846,1539638975120552.0,0.0014034904499468,1.186715920980645e-05,3.16,35.8,2023-05-04 21:08:00,0.0003788285701686,0.7793425437207014,0.0,7,607.6641582646766,0.0003788285701686,5.0336337,-9.267928,0.7793425437207014,9.419936e-05,1.0375729e-09,0.8629551656165778,0.0,12044.196548020338,0.4526048749417953,-0.8917111792385032,4.898468338953635,243.3639142724232,0.5928717861745852,inf,0.0,235.73241584294357,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.00037004772,7.026263e-07,39124.133,0.7650223,-226.9312,0.0,0.0,1.0,-7.457617186733042e-13,2.6589223e-12,2.6509828e-16,0.0,0.0,0.0,7.479999999999997e-16,2.5884187093161532e-14,1.91316067708895e-12,962.4510217565958,12.044196548020338,1.2855607292642594e-13,0.00037004772,7.026263e-07,39124.133,0.7650223,-226.9312,0.0,0.0,0.0,-7.457617186733042e-13,2.6589223e-12,2.6509828e-16,0.0,0.0,0.0,7.479999999999997e-16,2.5884187093161532e-14,1.91316067708895e-12,962.4510217565958,12.044196548020338,0.0
8,8,9,,,60.736227805222825,24.07266768947513,175.939999848,4618.030766721044,-0.2063710860749995,34610D,242.14302,4.5554647,-10.968544,209.4880763362564,69154.60272857144,0.4288546188714216,0.782026068153228,61.703558098409616,68.8895665235852,1565.4258225198882,0.0002605431508975,56834.51722472721,0.696046268520874,0.5141963174867468,0.6474975525853361,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,17.926457534225598,2.6842980144034407,0.6715533924779669,34.44476146487163,16.73535575296157,24.924872775499416,1535186284332448.8,26.5974329377202,782.895638222866,1260.66759464475,0.0260543150898,0.0211183497106723,0.391013034076614,34.4447832617926,18.5153214826731,18.510498699017376,14.527543756570523,0.6178112047368092,819259908837113.1,28.699612647952577,1509755309693854.8,0.0013985312328552,1.1644043342186984e-05,3.16,35.8,2023-05-04 21:09:00,0.0002605431508975,0.6960466559345846,0.0,8,568.3451722472721,0.0002605431508975,4.5554647,-10.968544,0.6960466559345846,0.0,0.0,0.8176786710883628,0.0,12029.6466676958,0.4531518806367609,-0.8914333250868327,4.607980300668767,242.64319322856431,0.5131504912539725,0.9988876084268729,0.0,234.5270598640917,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0002542556,7.954054e-07,43842.184,0.6548342,-226.77379,0.0,0.0,1.0000000000000002,-7.239772723329027e-13,2.302642e-12,2.7225e-16,0.0,0.0,0.0,7.480000000000001e-16,2.154289280789767e-14,1.5786648310999544e-12,961.6329487337974,12.0296466676958,1.0359399565686269e-13,0.0002542556,7.954054e-07,43842.184,0.6548342,-226.77379,0.0,0.0,0.0,-7.239772723329027e-13,2.302642e-12,2.7225e-16,0.0,0.0,0.0,7.480000000000001e-16,2.154289280789767e-14,1.5786648310999544e-12,961.6329487337974,12.0296466676958,0.0
9,9,10,,,60.78506171022698,23.87526379646737,180.7757776216,5126.693735725938,-0.2057037459084431,34610D,239.02884,4.4992013,-12.598233,209.99825954015697,69092.89917047303,0.4325301651881713,0.76285627156633,60.26657039540187,67.6121685655764,1565.5904508380574,0.0001773260913948,53111.21215722206,0.6164109851798929,0.5022214199616822,0.6453152309343559,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,17.485515345995136,2.619726663806941,0.6775600170238073,33.80601336428569,16.51717276120906,25.772653287770414,1575201740667375.2,25.8622695288769,780.802365650505,1260.45495770884,0.0177326091395,0.0211971995935918,0.381428135783165,33.8060842827882,17.9942701439899,17.991079856119043,14.578985656526358,0.6114357757905744,802417639253566.9,26.53927155094896,1479145619836189.2,0.0013755582040823,1.133157774066731e-05,3.16,35.8,2023-05-04 21:10:00,0.0001773260913948,0.6164116680576789,0.0,9,531.1121215722205,0.0001773260913948,4.4992013,-12.598233,0.6164116680576789,0.0,0.0,0.7740666530535374,0.0,12015.094399064026,0.4537003011554713,-0.8911543282346973,4.333685322340274,241.9246870833192,0.4406417460730916,0.9571690131255184,0.0,233.43125645915,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.00017306862,8.51909e-07,48545.38,0.5968723,-226.70424,0.0,0.0,1.0,-7.022876852972009e-13,1.990938e-12,2.766055e-16,0.0,0.0,0.0,7.48e-16,1.7777060580289572e-14,1.2886503913413177e-12,960.8123086731129,12.015094399064026,8.113496493346939e-14,0.00017306862,8.51909e-07,48545.38,0.5968723,-226.70424,0.0,0.0,0.0,-7.022876852972009e-13,1.990938e-12,2.766055e-16,0.0,0.0,0.0,7.48e-16,1.7777060580289572e-14,1.2886503913413177e-12,960.8123086731129,12.015094399064026,0.0
