Unnamed: 0.1,Unnamed: 0,index,icao24,callsign,latitude,longitude,groundspeed,altitude,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_waypoint,cocip_level,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_width,cocip_depth,cocip_rhi_1,cocip_air_temperature_1,cocip_specific_humidity_1,cocip_altitude_1,cocip_persistent_1,cocip_dT_dz,cocip_ds_dz,cocip_dz_max,cocip_rho_air_1,cocip_iwc_1,cocip_n_ice_per_m_1,cocip_ef,cocip_contrail_age,cocip_global_yearly_mean_rf,cocip_atr20,cocip_sdr_mean,cocip_sdr_min,cocip_sdr_max,cocip_rsr_mean,cocip_rsr_min,cocip_rsr_max,cocip_olr_mean,cocip_olr_min,cocip_olr_max,cocip_rf_sw_mean,cocip_rf_sw_min,cocip_rf_sw_max,cocip_rf_lw_mean,cocip_rf_lw_min,cocip_rf_lw_max,cocip_rf_net_mean,cocip_rf_net_min,cocip_rf_net_max,cocip_cocip,cocip_mean_contrail_altitude,cocip_mean_rhi,cocip_std_rhi,cocip_mean_n_ice_per_m,cocip_std_n_ice_per_m,cocip_mean_r_ice_vol,cocip_mean_width,cocip_mean_depth,cocip_mean_tau_contrail,cocip_mean_tau_cirrus,cocip_max_age,cocip_mean_rf_sw,cocip_mean_rf_lw,cocip_mean_rf_net,cocip_mean_olr,cocip_mean_sdr,cocip_mean_rsr,cocip_contrail_length,cocip_persistent_contrail_length,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_segment_length_km,accf_issr_nox_impact,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_segment_length_km,accf_sac_accf_contrail_cocip
0,0,1,a35da8,FFT4000,37.64968096199682,-122.33503258746605,94.657777696,632.46,0.697213773958913,34610D,279.86606,1.6804024,1.4375359,105.6699606943911,68182.41322627018,0.1915692551155102,1.4362098699918,63.705980737542056,112.0401316496322,1847.386834335044,0.005631703513509,93954.21408487008,0.8115337671582192,0.5308831728128505,0.4621897351179091,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.3150892779289029,56.01978531665828,13.138250990538896,90.5888089363243,2072412088690955.5,19.7100398396921,717.011466580843,1364.81301967514,0.563170351351,0.0186746582400141,0.7181049349959,56.0200658248161,38.4534445432164,38.23809890725053,0.5631703513509,0.6577562512675306,4960543834592368.0,0.0182782065771934,8.303525124883031e-05,3.16,35.8,2023-05-05 17:01:00,0.005631703513509,0.8115339079900378,0.0,0,939.5421408487008,0.005631703513509,1.6804024,1.4375359,0.8115339079900378,0.5963367,0.0,1.169522224397113,931.925029056104,6873.929756898064,0.6070791771393887,0.7946413484609033,5.406615605957544,244.53813329600504,0.8656995770997978,inf,0.0,239.6176228730177,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0055083176,9.08675e-08,6515.5435,0.8447212,-230.7098,0.0,0.0,1.0,-9.990330748309318e-13,8.212547e-12,2.1800387e-16,0.0,0.0,0.0,7.479999999999999e-16,9.474167923777174e-14,7.213513489870098e-12,1264.3304508380456,6.873929756898064,1.1361864012497964e-11,0.0055083176,9.08675e-08,6515.5435,0.8447212,-230.7098,0.0,0.0,0.0,-9.990330748309318e-13,8.212547e-12,2.1800387e-16,0.0,0.0,0.0,7.479999999999999e-16,9.474167923777174e-14,7.213513489870098e-12,1264.3304508380456,6.873929756898064,0.0
1,1,2,a35da8,FFT4000,37.68706240896451,-122.27317478345788,134.784444328,1203.96,0.7000716500846067,34610D,276.18582,4.7985725,1.0543439,121.77889739082352,68118.70724553263,0.2148011954947925,1.959080673974186,95.01691454819792,148.695702072416,3399.5898057263475,0.0045765233220882,87673.12586169648,0.8243702831117149,0.7918076212349826,0.7073386383731212,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.3655346640866413,74.34833516382331,18.99858251706368,174.54207450143107,1615901990362583.0,24.8344222473257,768.133898685832,1486.12001079666,0.457652332209,0.0211870245263094,0.979540336987093,74.347851036208,46.2330298325152,46.02240721256824,0.4576523322088199,0.8825564268377972,2395967832040018.5,0.0257845754690637,9.697447850237674e-05,3.16,35.8,2023-05-05 17:02:00,0.0045765233220882,0.8243715998443268,0.0,1,876.7312586169647,0.0045765233220882,4.7985725,1.0543439,0.8243715998443268,0.5995479,9.055794e-08,1.105878876458117,935.744665811978,8343.905703079294,0.5494398083303564,0.8355333009652584,5.1897372877012975,244.0494850114816,0.8488279507367898,inf,0.0,238.90200907947963,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.004486014,2.330573e-07,12067.02,0.83457446,-231.97281,0.0,0.0,1.0,-9.675361639227035e-13,7.355954e-12,2.2890234e-16,0.0,0.0,0.0,7.48e-16,8.402634276897039e-14,6.388418495179461e-12,1264.0039001714083,8.343905703079294,1.9362298647232007e-11,0.004486014,2.330573e-07,12067.02,0.83457446,-231.97281,0.0,0.0,0.0,-9.675361639227035e-13,7.355954e-12,2.2890234e-16,0.0,0.0,0.0,7.48e-16,8.402634276897039e-14,6.388418495179461e-12,1264.0039001714083,8.343905703079294,0.0
2,2,3,a35da8,FFT4000,37.72793527376854,-122.1945389457371,140.443333212,2255.52,0.70305777280346,34610D,269.53543,3.5579154,3.092485,140.16428933904356,68023.69033098443,0.236225490888441,1.747068064074224,90.00817378853998,126.7011756082736,3051.444436452639,0.0034278668295613,77005.1164429154,0.9389245518530368,0.7500681149044998,0.7020670439246847,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.4258794212982557,63.35102176112288,18.80022588450453,158.5298443606857,1371623757280066.2,22.3137840509257,755.905138563647,1466.56695192632,0.342786682956,0.0208583949294374,0.873534032037112,63.3505878041368,41.8792546114992,41.7361885152953,0.34278668295613,0.8228536617577993,2846363409333266.0,0.0239639790026539,9.047525718774083e-05,3.16,35.8,2023-05-05 17:03:00,0.0034278668295613,0.9389250812401913,0.0,2,770.051164429154,0.0034278668295613,3.5579154,3.092485,0.9389250812401913,0.5311142,5.9055164e-06,0.9952820466120582,939.7357195915972,8800.317831566796,0.5458182071071531,0.8379036250013081,4.681490295548696,242.82930228386763,0.9064657877859756,inf,0.0,238.68956529087595,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0033702652,6.3826644e-07,22252.514,0.9007291,-233.0115,0.0,0.0,1.0000000000000002,-9.098509533444453e-13,5.9525817e-12,2.601372e-16,0.0,0.0,0.0,7.48e-16,6.656363989067502e-14,5.042730976084291e-12,1263.6468497538406,8.800317831566796,1.2667351024652969e-11,0.0033702652,6.3826644e-07,22252.514,0.9007291,-233.0115,0.0,0.0,0.0,-9.098509533444453e-13,5.9525817e-12,2.601372e-16,0.0,0.0,0.0,7.48e-16,6.656363989067502e-14,5.042730976084291e-12,1263.6468497538406,8.800317831566796,0.0
3,3,4,a35da8,FFT4000,37.77085643703654,-122.11112644361413,151.246666536,3192.78,0.7060606347347212,34610D,267.2072,3.8946285,3.3752832,157.2535224078866,67933.6821571959,0.2558432521961149,1.644307486396934,71.86944919787226,115.1166274626737,2249.950373936234,0.0017578085031699,68406.5121293734,0.5217275990620324,0.5989120766489355,0.6165870143765203,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.4798809501635784,48.38309670187542,16.593507964871222,109.24826482508816,1265795469203584.5,20.90437517230545,754.927071330013,1470.0630450933,0.2536160940145,0.0209795386114793,0.822153743198467,57.55831373133685,39.203810511723,39.10229214480943,0.25361609401476,0.8182433934968478,2727562720981909.0,0.0230705976400942,8.480475718235932e-05,3.16,35.8,2023-05-05 17:04:00,0.0017578085031699,0.521728955763257,0.0,3,684.065121293734,0.0017578085031699,3.8946285,3.3752832,0.521728955763257,0.2895502,2.5240505e-08,0.8918498426825917,943.7491449530957,9892.240424891224,0.5446328920346316,0.8386745572115523,4.262246075770227,241.7309483848156,0.4923948519645705,inf,0.0,233.5577838085005,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0017211403,6.600705e-07,31389.86,0.49807006,-233.90366,0.0,0.0,1.0000000000000002,-8.581094480762653e-13,5.2704013e-12,2.6181794e-16,0.0,0.0,0.0,7.48e-16,5.836961307802277e-14,4.412291933502177e-12,1263.2698993973445,9.892240424891224,1.0042859078831276e-11,0.0017211403,6.600705e-07,31389.86,0.49807006,-233.90366,0.0,0.0,0.0,-8.581094480762653e-13,5.2704013e-12,2.6181794e-16,0.0,0.0,0.0,7.48e-16,5.836961307802277e-14,4.412291933502177e-12,1263.2698993973445,9.892240424891224,0.0
4,4,5,a35da8,FFT4000,37.81915283203125,-122.01690673828124,175.425555404,3878.58,0.7091239423490812,34610D,263.11725,6.343493,1.9823354,169.47747466298205,67861.81270799802,0.2645140450565343,1.541546908719644,79.37204208846309,103.5320793170738,2749.7904484564115,0.0016444550507339,62621.53768428498,0.638906958107189,0.6614336840705257,0.7073386383731212,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.5211881410992342,51.76643052929551,18.32814502675908,130.97557188989256,1071455795028994.6,19.4949662936852,753.949004096379,1473.55913826028,0.164445505073,0.0211006822935212,0.770773454359822,51.7660396585369,36.5283664119468,36.46839577432355,0.1644455050733899,0.81366754211835,2596106149496827.5,0.0235743808966177,7.899367194752309e-05,3.16,35.8,2023-05-05 17:05:00,0.0016444550507339,0.6389074533033824,0.0,4,626.2153768428498,0.0016444550507339,6.343493,1.9823354,0.6389074533033824,0.24526057,0.0,0.829118976082128,947.8433616865726,11075.049151884848,0.2702733522962196,0.9627836283602684,3.947411846414469,240.84130384483697,0.5793444944799586,inf,0.0,233.3002810056097,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0016080817,2.3917397e-07,38135.145,0.61969554,-235.27422,0.0,0.0,1.0,-8.198946394434626e-13,4.5589283e-12,2.2937382e-16,0.0,0.0,0.0,7.480000000000001e-16,4.958481200564438e-14,3.739033705792836e-12,1262.8433527790146,11.075049151884846,8.15281657406e-12,0.0016080817,2.3917397e-07,38135.145,0.61969554,-235.27422,0.0,0.0,0.0,-8.198946394434626e-13,4.5589283e-12,2.2937382e-16,0.0,0.0,0.0,7.480000000000001e-16,4.958481200564438e-14,3.739033705792836e-12,1262.8433527790146,11.075049151884846,0.0
5,5,6,a35da8,FFT4000,37.84593200683594,-121.895823377244,188.286666504,4716.780000000001,0.7124869789136975,34610D,257.27322,5.4341917,0.66621315,181.3191448723772,67782.44066590955,0.2761306345442887,1.432997068678498,76.72117096944343,93.9069357660254,2470.933845547061,0.0013008537819499,56095.64736871224,0.7698692280074007,0.6393430914120286,0.7073386383731212,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.5639019199994053,46.95344153304144,18.09980314559797,123.61805533165158,934344804651078.2,18.1539319380053,746.225913093369,1464.18738636648,0.130085378195,0.0210000444007039,0.716498534339249,46.9534678830127,34.11890568742,34.074579641624844,0.13008537819499,0.7779750607150145,2932421390131372.0,0.0223378225642292,7.617631001203899e-05,3.16,35.8,2023-05-05 17:06:00,0.0013008537819499,0.7698701651175438,0.0,5,560.9564736871223,0.0013008537819499,5.4341917,0.66621315,0.7698701651175438,0.21258876,0.0,0.7595861388615203,952.3382051643644,11555.26906799532,0.2328721522021101,0.9725073576733276,3.5917286027811177,239.75724561910167,0.6591420141893879,inf,0.0,232.8840683721273,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0012618162,5.527483e-07,46351.52,0.72872525,-237.10727,0.0,0.0,1.0,-7.734304935422265e-13,3.710893e-12,2.535452e-16,0.0,0.0,0.0,7.48e-16,3.9188560827949375e-14,2.937462741047805e-12,1262.6068430673504,11.55526906799532,5.641696977858994e-12,0.0012618162,5.527483e-07,46351.52,0.72872525,-237.10727,0.0,0.0,0.0,-7.734304935422265e-13,3.710893e-12,2.535452e-16,0.0,0.0,0.0,7.48e-16,3.9188560827949375e-14,2.937462741047805e-12,1262.6068430673504,11.55526906799532,0.0
6,6,7,a35da8,FFT4000,37.87001037597656,-121.76807809383313,198.06111094,5471.16,0.7158955433779155,34610D,251.96716,5.6224403,0.99510294,191.91019657973192,67705.71949494012,0.2854965879064321,1.422388312538092,74.37849125879092,91.054724734621,2514.255675211504,0.000730965127257,50703.89705154055,0.6469323003679283,0.6198207604899243,0.7073386383731212,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.6030916012083726,45.526945854830345,17.985689665528128,117.40046431597004,825666769889746.5,17.7228721337614,747.282686829803,1478.87795273355,0.0730965127257,0.0214377750548674,0.711194156269046,45.5273623673105,33.174811959209,33.15058004125051,0.0730965127256999,0.7827871551521788,2899886217719920.0,0.0225390288564086,7.688010040147839e-05,3.16,35.8,2023-05-05 17:07:00,0.000730965127257,0.6469333331512721,0.0,6,507.0389705154056,0.000730965127257,5.6224403,0.99510294,0.6469333331512721,0.17824422,2.9461375e-10,0.7010352368763638,956.8938999388428,11894.554073287172,0.2292633503819623,0.9733644313265396,3.287443409201269,238.75158694171856,0.5256377854918148,inf,0.0,231.01370346109883,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.00071044423,5.5622894e-07,53736.957,0.6375699,-239.20256,0.0,0.0,1.0,-7.316771496868598e-13,3.0608571e-12,2.5381348000000004e-16,0.0,0.0,0.0,7.48e-16,3.1281152323398704e-14,2.3291799114106697e-12,1262.3941864719056,11.894554073287171,4.480305835173221e-12,0.00071044423,5.5622894e-07,53736.957,0.6375699,-239.20256,0.0,0.0,0.0,-7.316771496868598e-13,3.0608571e-12,2.5381348000000004e-16,0.0,0.0,0.0,7.48e-16,3.1281152323398704e-14,2.3291799114106697e-12,1262.3941864719056,11.894554073287171,0.0
7,7,8,a35da8,FFT4000,37.8944091796875,-121.63641747007978,204.234444268,6240.780000000001,0.7193127128398441,34610D,246.07689,4.618603,2.8557205,201.1586656468792,67631.34100368133,0.294285571114079,1.336835028019786,72.5896567865499,84.1568513192024,2255.8263852929867,0.0003553406272176,45643.61268941082,0.5078859748315488,0.6049138065545825,0.7073386383731213,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.6396767048660775,42.07851407465483,17.852127467443577,112.44397213950046,722133735452283.1,16.6720152257766,740.216285633229,1470.76965427813,0.0355340627218,0.0213572297929975,0.668417514009893,42.0784256596012,31.2970137273632,31.285896577250373,0.03553406272176,0.7510640032504134,3218884332457770.5,0.021508021031862,7.497702643553234e-05,3.16,35.8,2023-05-05 17:08:00,0.0003553406272176,0.5078866161701324,0.0,7,456.4361268941082,0.0003553406272176,4.618603,2.8557205,0.5078866161701324,0.14380632,1.1552084e-08,0.6461772011480484,961.4610933740362,12650.034778877194,0.2264116328710657,0.9740317102131004,2.995239978289911,237.70510383594467,0.3893052612892932,inf,0.0,229.27967371368524,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.00034565353,5.1008624e-07,61263.34,0.48892903,-241.52791,0.0,0.0,0.9999999999999998,-6.891386831366235e-13,2.4799782e-12,2.5025665e-16,0.0,0.0,0.0,7.48e-16,2.427916959714171e-14,1.7908394577258717e-12,1262.178699845723,12.650034778877194,3.0894855908842773e-12,0.00034565353,5.1008624e-07,61263.34,0.48892903,-241.52791,0.0,0.0,0.0,-6.891386831366235e-13,2.4799782e-12,2.5025665e-16,0.0,0.0,0.0,7.48e-16,2.427916959714171e-14,1.7908394577258717e-12,1262.178699845723,12.650034778877194,0.0
8,8,9,a35da8,FFT4000,37.9200439453125,-121.49616647273936,209.893333152,6934.200000000001,0.7227766255341221,34610D,240.45044,2.0852108,4.720209,209.76541227425108,67558.75134689477,0.3015940083359856,1.237491224439842,70.63035174753588,76.5618459513062,1973.3825864980413,0.000205491108292,41442.16772350145,0.4786939934623444,0.588586264562799,0.7006810003614512,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.6748050277622684,38.28068357727233,17.563735570391152,106.93973512117596,642567121123355.6,15.5086024785093,729.288169509752,1454.37437065327,0.0205491108292,0.0211184640165099,0.618745612219921,38.2809229756531,29.2987980440339,29.292778638486524,0.0205491108292,0.7051535100593515,3728849841596023.0,0.0199920612224126,7.324351630616227e-05,3.16,35.8,2023-05-05 17:09:00,0.000205491108292,0.4786939370866042,0.0,8,414.42167723501456,0.000205491108292,2.0852108,4.720209,0.4786939370866042,0.10667249,2.7156025e-08,0.6004257880221257,966.090762474993,12759.689666409362,0.2255969394897871,0.9742207249349816,2.747634726352574,236.74508005421285,0.3470446057017237,inf,0.0,228.187568973767,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.00020060185,5.6743545e-07,68056.72,0.45846802,-243.9923,0.0,0.0,1.0,-6.507489775423787e-13,2.052345e-12,2.5467732e-16,0.0,0.0,0.0,7.480000000000001e-16,1.9223425666628802e-14,1.4015960277121489e-12,1261.952297386695,12.75968966640936,2.0805291705474477e-12,0.00020060185,5.6743545e-07,68056.72,0.45846802,-243.9923,0.0,0.0,0.0,-6.507489775423787e-13,2.052345e-12,2.5467732e-16,0.0,0.0,0.0,7.480000000000001e-16,1.9223425666628802e-14,1.4015960277121489e-12,1261.952297386695,12.75968966640936,0.0
9,9,10,a35da8,FFT4000,37.94581604003906,-121.35457140334108,218.6388887,7543.8,0.7262239739376072,34610D,235.32518,1.3382881,5.181528,216.8928923509481,67488.12099514724,0.3068978817805754,1.118422909234942,63.22154136419071,68.098267613474,1840.5167661872244,0.0001616223293536,38012.54249929331,0.6029300384344868,0.5268461780349226,0.6353408088190284,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.7052909423092287,34.0495789066874,16.035988519659128,87.39938198050793,605599028348013.8,14.1802441873486,714.124381057032,1427.33735722303,0.0161622329354,0.0206515366487742,0.559211454617471,34.049133806737,27.078442835907,27.074067062123344,0.0161622329353599,0.6469282961849234,4336721196081975.0,0.018131938273223,7.011814178063153e-05,3.16,35.8,2023-05-05 17:10:00,0.0001616223293536,0.6029299243736213,0.0,9,380.1254249929332,0.0001616223293536,1.3382881,5.181528,0.6029299243736213,0.08052473,6.681291e-08,0.5627311652239255,970.6982879603062,13320.675217992795,0.2239060627738361,0.9746107300112796,2.539438800989847,235.87667782610183,0.4154957107038234,0.9983382588797546,0.0,227.73295490087327,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.00015988792,4.614395e-07,73993.805,0.61524016,-245.64915,0.0060059298662941,0.0060059298662941,1.0,-6.172041197145381e-13,1.7546361e-12,2.4650678e-16,4.384728912266241e-15,1.384956499525657e-15,1.384956499525657e-15,7.479999999999999e-16,1.6002716290176436e-14,1.1374320349138221e-12,1261.7246820573498,13.320675217992797,1.3839710076804253e-12,0.00015988792,4.614395e-07,73993.805,0.61524016,-245.64915,0.0,0.0060059298662941,0.0,-6.172041197145381e-13,1.7546361e-12,2.4650678e-16,0.0,0.0,0.0,7.479999999999999e-16,1.5781123250252333e-14,1.1374320349138221e-12,1261.7246820573498,13.320675217992797,0.0
