trajectory,season,diurnal,engine,saf_level,water_injection,untrimmed_min_altitude,untrimmed_max_altitude,trimmed_min_altitude,trimmed_max_altitude,fuel_sum,fuel_kg_sum,energy_sum,ei_co2_conservative_sum,ei_co2_optimistic_sum,co2_conservative_sum,co2_optimistic_sum,ei_nox_sum,nox_sum,ei_nvpm_mass_sum,nvpm_mass_sum,ei_nvpm_num_sum,nvpm_num_sum,nox_impact_sum,co2_impact_cons_sum,co2_impact_opti_sum,h2o_impact_sum,contrail_atr20_cocip_sum,contrail_atr20_accf_sum,climate_non_co2,climate_total_cons_sum,climate_total_opti_sum,is_special_case,contrail_category
bos_fll,2023-05-05,daytime,GTF2035,100,0,518.1600000000001,11459.633333333337,701.0400000000001,11459.633333333337,73.03109068343615,4381.865441006169,193244647.8138131,483.48000000000013,32.232,12462.025314221544,830.8016876147697,2.300158388038609,63.973708371982156,0.0004682981452875087,0.01762850686071692,4.595813566316088e+16,1.4994143842261284e+18,1.2002059246014235e-10,9.321594935037716e-12,6.214396623358477e-13,5.430854640051997e-12,4.5010793530095393e-13,7.337092761217104e-11,1.259015550354953e-10,1.3522314997053303e-10,1.2652299469783115e-10,True,special case
bos_fll,2023-05-05,daytime,GTF2035_wi,0,15,693.4200000000001,11459.633333333337,701.0400000000001,11459.633333333337,66.13823078981967,3968.293847389181,170759652.54700384,537.2,537.2,12539.808557749813,12539.808557749813,0.1792291994416116,5.068851896892835,0.0009486764553733254,0.03034802395691375,6.964263234372466e+16,2.0420909741387907e+18,9.43494115747434e-12,9.379776801196859e-12,9.379776801196859e-12,5.560631491770577e-12,5.90964872690342e-13,7.337092761217104e-11,1.558653752193526e-11,2.496631432313212e-11,2.496631432313212e-11,True,special case
bos_fll,2023-05-05,daytime,GTF2035_wi,20,15,693.4200000000001,11459.633333333337,701.0400000000001,11459.633333333337,65.81044834991148,3948.6269009946895,170758370.33351535,526.4560000000001,436.20640000000014,12228.107787000357,10131.860737800296,0.1792199960257237,5.043441255481894,0.000767652995846472,0.024972718628963848,5.829793537859298e+16,1.7384326962019026e+18,9.387580555651763e-12,9.146624624676267e-12,7.578631831874621e-12,5.422396162518897e-12,4.518166788296619e-13,7.337092761217104e-11,1.5261793397000322e-11,2.440841802167659e-11,2.2840425228874945e-11,True,special case
bos_fll,2023-05-05,daytime,GTF2035_wi,100,15,693.4200000000001,11459.633333333337,701.0400000000001,11459.633333333337,64.53249699596016,3871.9498197576095,170756859.00113034,483.48000000000013,32.232,11011.825287390642,734.1216858260427,0.1791805704003095,4.944404181534319,0.00037839295236481534,0.013402176716162777,3.5205946919153812e+16,1.1133329473162956e+18,9.203055502490393e-12,8.236845314968202e-12,5.491230209978801e-13,4.88306529047998e-12,1.1211073749155317e-13,7.337092761217104e-11,1.4198231530461926e-11,2.2435076845430126e-11,1.4747354551459806e-11,True,special case
bos_fll,2023-05-05,nighttime,GTF1990,0,0,701.0400000000001,11459.633333333337,701.0400000000001,11459.633333333337,97.74065720875386,5864.439432525232,252352693.22099322,537.2,537.2,18531.628606779734,18531.628606779734,1.8172042498981744,70.84194609695285,0.008831143464468394,0.3325297849786096,1.0422491529323702e+18,3.543364997799537e+19,1.4142653663152692e-10,1.3861658197871241e-11,1.3861658197871241e-11,8.566801606596699e-12,0.0,5.200780310038762e-11,1.4999333823812363e-10,1.6385499643599488e-10,1.6385499643599488e-10,False,no contrail
bos_fll,2023-05-05,nighttime,GTF2000,0,0,701.0400000000001,11459.633333333337,701.0400000000001,11459.633333333337,97.74065720875386,5864.439432525232,252352693.22099322,537.2,537.2,18531.628606779734,18531.628606779734,1.819193071434011,70.88004534184343,0.0017672906898795137,0.08116509472698957,9.382406386076506e+16,3.6447012663155727e+18,1.4155542121164327e-10,1.3861658197871241e-11,1.3861658197871241e-11,8.566801606596699e-12,0.0,5.200780310038762e-11,1.5012222281823998e-10,1.6398388101611123e-10,1.6398388101611123e-10,False,no contrail
bos_fll,2023-05-05,nighttime,GTF,0,0,701.0400000000001,11459.633333333337,701.0400000000001,11459.633333333337,79.7177621022831,4783.065726136987,205820101.26140067,537.2,537.2,15114.487694592879,15114.487694592879,1.940061306239179,59.424393920696055,0.001138351437764553,0.04184029676510713,1.0133324268216774e+17,3.0568015321540035e+18,1.1181968608256364e-10,1.1305636795555472e-11,1.1305636795555472e-11,7.088613075700075e-12,0.0,5.200780310038762e-11,1.1890829915826373e-10,1.302139359538192e-10,1.302139359538192e-10,False,no contrail
bos_fll,2023-05-05,nighttime,GTF2035,0,0,701.0400000000001,11459.633333333337,701.0400000000001,11459.633333333337,73.25985685414027,4395.591411248416,189146694.01743057,537.2,537.2,13890.068859544994,13890.068859544994,2.269601028579527,63.998349683636164,0.0011604621238884884,0.0392382615515719,9.883046866926323e+16,2.795460335141852e+18,1.198463626436826e-10,1.0389771506939656e-11,1.0389771506939656e-11,6.522047166134941e-12,0.0,5.200780310038762e-11,1.2636840980981753e-10,1.367581813167572e-10,1.367581813167572e-10,False,no contrail
bos_fll,2023-05-05,nighttime,GTF2035,20,0,701.0400000000001,11459.633333333337,701.0400000000001,11459.633333333337,72.89631769694782,4373.779061816868,189144075.52827048,526.4560000000001,436.20640000000014,13544.71899863448,11222.767170297142,2.269522792871927,63.67852143470967,0.0009348916959107066,0.032205982518127334,8.073983502001733e+16,2.352648251496709e+18,1.192469406273758e-10,1.0131449810978591e-11,8.394629843382263e-12,6.3598956021578225e-12,0.0,5.200780310038762e-11,1.2560683622953363e-10,1.3573828604051222e-10,1.3400146607291588e-10,False,no contrail
bos_fll,2023-05-05,nighttime,GTF2035,100,0,701.0400000000001,11459.633333333337,701.0400000000001,11459.633333333337,71.47757057862034,4288.654234717221,189133940.40526417,483.48000000000013,32.232,12196.932643535778,813.1288429023851,2.2692234808634497,62.43059508675818,0.000452083942686448,0.017099473715813083,4.420580771914101e+16,1.4470427431930542e+18,1.1690750673350174e-10,9.123305617364762e-12,6.082203744909841e-13,5.727048711236956e-12,0.0,5.200780310038762e-11,1.226345554447387e-10,1.3175786106210345e-10,1.2324277581922969e-10,False,no contrail
bos_fll,2023-05-05,nighttime,GTF2035_wi,0,15,701.0400000000001,11459.633333333337,701.0400000000001,11459.633333333337,67.27909725263767,4036.7458351582604,173705210.0326951,534.0400000000001,534.0400000000001,12756.116839100105,12756.116839100105,0.1840402494937929,5.052987195845168,0.0009370509523814769,0.029647082216057462,7.725375131195405e+16,2.077291441879921e+18,9.885329674673439e-12,9.541575395646878e-12,9.541575395646878e-12,5.987936760551301e-12,0.0,5.200780310038762e-11,1.587326643522474e-11,2.5414841830871617e-11,2.5414841830871617e-11,False,no contrail
bos_fll,2023-05-05,nighttime,GTF2035_wi,20,15,701.0400000000001,11459.633333333337,701.0400000000001,11459.633333333337,66.94621127227045,4016.772676336227,173705334.38816014,523.3592000000001,433.64048000000014,12439.141624078029,10306.717345664656,0.1840327603705289,5.027735163801066,0.000755700420820125,0.024366525846544765,6.347006485173523e+16,1.7551329465709617e+18,9.835843985153433e-12,9.304477934810367e-12,7.709424574557161e-12,5.83913511455641e-12,0.0,5.200780310038762e-11,1.5674979099709845e-11,2.4979457034520212e-11,2.3384403674267006e-11,False,no contrail
bos_fll,2023-05-05,nighttime,GTF2035_wi,100,15,701.0400000000001,11459.633333333337,701.0400000000001,11459.633333333337,65.64503482845222,3938.7020897071334,173700700.8581743,480.63600000000014,32.0424,11201.66874312709,746.7779162084726,0.183992344654544,4.928923510993327,0.00036698028572863773,0.013011499184583645,3.5610291154730732e+16,1.0950147982651154e+18,9.642207877111198e-12,8.378848219859062e-12,5.585898813239374e-13,5.258262212858343e-12,0.0,5.200780310038762e-11,1.490047008996954e-11,2.3279318309828605e-11,1.545905997129348e-11,False,no contrail
bos_fll,2023-08-06,daytime,GTF1990,0,0,518.1600000000001,11459.633333333337,701.0400000000001,11459.633333333337,101.9053680258084,6114.322081548504,263105393.49111366,537.2,537.2,19321.257777693274,19321.257777693274,2.0550611351622807,86.77249007554116,0.0072522450021840715,0.289791541506242,6.87394912371178e+17,2.349997517851326e+19,2.1041796127864154e-10,1.4452300817714568e-11,1.4452300817714568e-11,4.870572344556419e-12,0.0,5.346747564665459e-12,2.1528853362319796e-10,2.2974083444091252e-10,2.2974083444091252e-10,True,special case
bos_fll,2023-08-06,daytime,GTF2000,0,0,518.1600000000001,11459.633333333337,701.0400000000001,11459.633333333337,101.9053680258084,6114.322081548504,263105393.49111366,537.2,537.2,19321.257777693274,19321.257777693274,2.0638165612145167,87.30482037057585,0.002118122007118103,0.1005053801108348,8.415970404590512e+16,3.357143703958623e+18,2.1373742023690614e-10,1.4452300817714568e-11,1.4452300817714568e-11,4.870572344556419e-12,0.0,5.346747564665459e-12,2.1860799258146257e-10,2.3306029339917715e-10,2.3306029339917715e-10,True,special case
bos_fll,2023-08-06,daytime,GTF,0,0,518.1600000000001,11459.633333333337,701.0400000000001,11459.633333333337,85.80460940092692,5148.276564055616,221535488.8278772,537.2,537.2,16268.553942415747,16268.553942415747,2.089945720384375,69.05013103269482,0.0012796814824259932,0.04824281423398711,9.510480387665542e+16,3.0375733109209795e+18,1.5914902348864206e-10,1.2168878348926978e-11,1.2168878348926978e-11,4.0945134383612255e-12,0.0,1.4823676355362455e-11,1.632435369270033e-10,1.7541241527593026e-10,1.7541241527593026e-10,True,special case
bos_fll,2023-08-06,daytime,GTF2035,0,0,518.1600000000001,11459.633333333337,701.0400000000001,11459.633333333337,78.5985565126111,4715.913390756667,202930469.1176501,537.2,537.2,14902.286314791067,14902.286314791067,2.444313166430387,74.48160777551826,0.0012945910727002736,0.044909394733764804,9.43039201837799e+16,2.786295738086479e+18,1.7026864772980005e-10,1.1146910163463718e-11,1.1146910163463718e-11,3.752361116504326e-12,0.0,1.5060205204682333e-11,1.7402100884630438e-10,1.851679190097681e-10,1.851679190097681e-10,True,special case
bos_fll,2023-08-06,daytime,GTF2035,20,0,518.1600000000001,11459.633333333337,701.0400000000001,11459.633333333337,78.20767250845964,4692.460350507578,202925447.85770023,526.4560000000001,436.20640000000014,14531.61121345187,12040.477862574407,2.444215181704906,74.10833315890642,0.0010840634948155994,0.03823413771937162,8.001511165523405e+16,2.4274330404703913e+18,1.6941375170896357e-10,1.0869645187662e-11,9.006277441205658e-12,3.6590272496229034e-12,0.0,1.5060205204682333e-11,1.7307277895858646e-10,1.8394242414624847e-10,1.820790563997921e-10,True,special case
bos_fll,2023-08-06,daytime,GTF2035,100,0,518.1600000000001,11459.633333333337,701.0400000000001,11459.633333333337,76.68524232481559,4601.114539488936,202913752.30600154,483.48000000000013,32.232,13085.569750306533,872.3713166871021,2.4438537315482916,72.6543316979486,0.0006278940835286083,0.023647890582162785,5.075948631791893e+16,1.6758225751626893e+18,1.6608518872065415e-10,9.788006173229287e-12,6.525337448819524e-13,3.2949158098737487e-12,-1.1994540811101217e-12,1.5060205204682333e-11,1.6818065044941778e-10,1.7796865662264708e-10,1.6883318419429974e-10,True,special case
bos_fll,2023-08-06,daytime,GTF2035_wi,0,15,693.4200000000001,11459.633333333337,701.0400000000001,11459.633333333337,72.36917984485048,4342.150790691028,186847090.6742257,537.2,537.2,13721.196498583653,13721.196498583653,0.20003875823215747,5.849252682430691,0.0010509575885085233,0.034028004680292046,7.585185327591923e+16,2.0941184907114107e+18,1.4152224440498135e-11,1.0263454980940572e-11,1.0263454980940572e-11,3.4541613179264125e-12,-2.3461456030988777e-13,1.5060205204682333e-11,1.737177119811466e-11,2.7635226179055233e-11,2.7635226179055233e-11,True,special case
bos_fll,2023-08-06,daytime,GTF2035_wi,20,15,693.4200000000001,11459.633333333337,701.0400000000001,11459.633333333337,72.01138240087951,4320.682944052771,186847933.9155621,526.4560000000001,436.20640000000014,13380.290941142623,11086.52677980389,0.2000284009035,5.819982747762047,0.000880915230459146,0.029019283391079034,6.447324676153038e+16,1.827512947577627e+18,1.4081412524126147e-11,1.0008457623974684e-11,8.29272203129331e-12,3.3683404535208826e-12,-1.0387211712171913e-12,1.5060205204682333e-11,1.6411031806429836e-11,2.641948943040452e-11,2.4703753837723144e-11,True,special case
bos_fll,2023-08-06,daytime,GTF2035_wi,100,15,693.4200000000001,11459.633333333337,701.0400000000001,11459.633333333337,67.90084923964687,4074.0509543788135,179669721.13906002,483.48000000000013,32.232,11586.600914253346,772.4400609502229,0.1917066227330359,5.597732005386559,0.0005111491696950093,0.01805208883937377,3.977960546486858e+16,1.251585803919727e+18,1.3010412557526256e-11,8.666777483861501e-12,5.777851655907668e-13,2.92711794703219e-12,-4.356409554420807e-12,1.6146769943007663e-11,1.1581120950137638e-11,2.024789843399914e-11,1.2158906115728405e-11,True,special case
bos_fll,2023-08-06,nighttime,GTF1990,0,0,701.0400000000001,11459.633333333337,701.0400000000001,11459.633333333337,99.98147035135483,5998.88822108129,258138159.041349,537.2,537.2,18956.486778616876,18956.486778616876,2.0199268613396244,84.21779498794696,0.007190714373993108,0.28516639284819556,6.873555910764092e+17,2.3767434917052064e+19,1.9644525827851814e-10,1.4179452110405425e-11,1.4179452110405425e-11,4.610034925513386e-12,0.0,1.6627103752881567e-10,2.0105529320403153e-10,2.1523474531443695e-10,2.1523474531443695e-10,True,special case
bos_fll,2023-08-06,nighttime,GTF2000,0,0,701.0400000000001,11459.633333333337,701.0400000000001,11459.633333333337,99.98147035135483,5998.88822108129,258138159.041349,537.2,537.2,18956.486778616876,18956.486778616876,2.020503724952289,84.23061211461066,0.002071017259627125,0.09589515946647004,8.343669383477408e+16,3.3343748477555666e+18,1.9646517036926833e-10,1.4179452110405425e-11,1.4179452110405425e-11,4.610034925513386e-12,0.0,1.6627103752881567e-10,2.0107520529478172e-10,2.1525465740518713e-10,2.1525465740518713e-10,True,special case
bos_fll,2023-08-06,nighttime,GTF,0,0,701.0400000000001,11459.633333333337,701.0400000000001,11459.633333333337,84.90923991810035,5094.554395086021,219223770.17494658,537.2,537.2,16098.791888471827,16098.791888471827,2.0690458422078777,68.74748481259736,0.001277701202809901,0.048570675099527276,9.661977079736858e+16,3.043269926046896e+18,1.5780835377727776e-10,1.2041896332576926e-11,1.2041896332576926e-11,3.908965914136499e-12,1.3319304273380817e-11,2.1165222657497724e-10,1.7503662396479508e-10,1.87078520297372e-10,1.87078520297372e-10,True,special case
bos_fll,2023-08-06,nighttime,GTF2035,0,0,701.0400000000001,11459.633333333337,701.0400000000001,11459.633333333337,78.37850978051593,4702.710586830956,202362339.26192284,537.2,537.2,14860.565454385822,14860.565454385822,2.4241440089639608,74.66571288689242,0.0012871286300509663,0.04536983043485596,9.010588916398661e+16,2.754763853995697e+18,1.7136405717783618e-10,1.1115702959880594e-11,1.1115702959880594e-11,3.609105284840251e-12,3.786393503294959e-11,2.4772590768512204e-10,2.1283709749562603e-10,2.2395280045550662e-10,2.2395280045550662e-10,True,special case
bos_fll,2023-08-06,nighttime,GTF2035,20,0,701.0400000000001,11459.633333333337,701.0400000000001,11459.633333333337,77.88720935581051,4673.23256134863,202093942.1155215,526.4560000000001,436.20640000000014,14472.066595984443,11991.140893815682,2.4231128770917048,74.08971837030967,0.0010762697568273813,0.038474277102303805,7.691214378274778e+16,2.4014250153779323e+18,1.6989399826300959e-10,1.0825105813796363e-11,8.96937338857413e-12,3.5145829670730097e-12,4.6961155557546364e-11,2.8712801541805343e-10,2.2036973678762896e-10,2.311948426014253e-10,2.293391101762031e-10,True,special case
bos_fll,2023-08-06,nighttime,GTF2035,100,0,701.0400000000001,11459.633333333337,701.0400000000001,11459.633333333337,76.37000206484583,4582.200123890751,202079607.66370597,483.48000000000013,32.232,13031.777152345296,868.7851434896862,2.422764531614808,72.63565538651014,0.0006209665460583758,0.023789534649785646,4.9894504212180664e+16,1.6741632233540772e+18,1.6655515094268878e-10,9.74776930995428e-12,6.498512873302852e-13,3.1648050729756218e-12,5.0733793196052656e-11,3.553183532474004e-10,2.2045374921171707e-10,2.3020151852167135e-10,2.2110360049904734e-10,True,special case
bos_fll,2023-08-06,nighttime,GTF2035_wi,0,15,701.0400000000001,11459.633333333337,701.0400000000001,11459.633333333337,69.72692114969867,4183.61526898192,180025148.639561,534.0400000000001,534.0400000000001,13220.224249982868,13220.224249982868,0.1912061774750331,5.788824415997238,0.0010366149534312826,0.03416271892644495,6.748229532134821e+16,2.0045927867808333e+18,1.3732468557771576e-11,9.888727738987185e-12,9.888727738987185e-12,3.2137959158376733e-12,5.6986917405613854e-11,3.19036050014577e-10,7.393318187922311e-11,8.38219096182103e-11,8.38219096182103e-11,True,special case
bos_fll,2023-08-06,nighttime,GTF2035_wi,20,15,701.0400000000001,11459.633333333337,701.0400000000001,11459.633333333337,69.38647282525284,4163.188369515171,180037081.03968358,523.3592000000001,433.64048000000014,12892.561742714583,10682.40830110637,0.191337449234428,5.768066359783058,0.000869462402550397,0.0291625723664569,5.836774876628213e+16,1.7649574893605599e+18,1.3697905426241697e-11,9.643636183550509e-12,7.990441409227564e-12,3.134158254920141e-12,5.447094043373264e-11,3.414737943838133e-10,7.130300411489447e-11,8.094664029844498e-11,7.929344552412204e-11,True,special case
bos_fll,2023-08-06,nighttime,GTF2035_wi,100,15,701.0400000000001,11459.633333333337,701.0400000000001,11459.633333333337,68.03809079410942,4082.2854476465654,180032870.5266612,480.63600000000014,32.0424,11610.019813106834,774.0013208737887,0.1912968464008799,5.654854565815117,0.0005059290241396055,0.018184522520008916,3.950385368871612e+16,1.2564158370921564e+18,1.3428640185534766e-11,8.684294820203911e-12,5.789529880135941e-13,2.822375073244423e-12,4.6919864366412736e-11,4.74632684119722e-10,6.317087962519192e-11,7.185517444539583e-11,6.374983261320551e-11,True,special case
bos_fll,2023-11-06,daytime,GTF1990,0,0,701.0400000000001,11459.633333333337,701.0400000000001,11459.633333333337,97.33362942331168,5840.017765398701,251301804.4628715,537.2,537.2,18454.456138659894,18454.456138659894,1.8164741834978917,72.67920791601415,0.008684677969847569,0.33205823442229265,1.0153157483238899e+18,3.4722177742965457e+19,1.5297956637171113e-10,1.3803933191717604e-11,1.3803933191717604e-11,5.6454965924957175e-12,0.0,2.569228561711392e-11,1.5862506296420683e-10,1.7242899615592443e-10,1.7242899615592443e-10,False,no contrail
bos_fll,2023-11-06,daytime,GTF2000,0,0,701.0400000000001,11459.633333333337,701.0400000000001,11459.633333333337,97.33362942331168,5840.017765398701,251301804.4628715,537.2,537.2,18454.456138659894,18454.456138659894,1.8185209583797592,72.79694372959412,0.0017783699614214404,0.08355883136993801,9.339535212996794e+16,3.6830780303458345e+18,1.5356870167605333e-10,1.3803933191717604e-11,1.3803933191717604e-11,5.6454965924957175e-12,0.0,2.569228561711392e-11,1.5921419826854904e-10,1.7301813146026664e-10,1.7301813146026664e-10,False,no contrail
bos_fll,2023-11-06,daytime,GTF,0,0,701.0400000000001,11459.633333333337,701.0400000000001,11459.633333333337,81.01052769228968,4860.631661537381,209157841.027615,537.2,537.2,15359.596050458123,15359.596050458123,1.9559811090747015,61.46136790245983,0.0011652104599188834,0.043392130826927604,1.0597209102448242e+17,3.1534648728533637e+18,1.2227323264992027e-10,1.1488977845742676e-11,1.1488977845742676e-11,4.708468044225513e-12,0.0,2.569228561711392e-11,1.2698170069414578e-10,1.3847067853988846e-10,1.3847067853988846e-10,False,no contrail
bos_fll,2023-11-06,daytime,GTF2035,0,0,701.0400000000001,11459.633333333337,701.0400000000001,11459.633333333337,74.79043389928776,4487.426033957267,193098429.6672151,537.2,537.2,14180.26626730496,14180.26626730496,2.2951998389234047,66.5140834603292,0.0011799030406777903,0.040716346010937376,9.714209453272915e+16,2.8494870132399596e+18,1.326426496270549e-10,1.0606839167944112e-11,1.0606839167944112e-11,4.345797395120918e-12,0.0,2.588361423950473e-11,1.3698844702217583e-10,1.4759528619011993e-10,1.4759528619011993e-10,False,no contrail
bos_fll,2023-11-06,daytime,GTF2035,20,0,701.0400000000001,11459.633333333337,701.0400000000001,11459.633333333337,74.41678405601675,4465.007043361004,193089229.59014666,526.4560000000001,436.20640000000014,13827.23381188036,11456.850872700874,2.295130122467039,66.18028644343003,0.0009555937261367048,0.033630193303162886,7.990503839572763e+16,2.4121526747935846e+18,1.3197029714838487e-10,1.0342770891286512e-11,8.569724452780254e-12,4.23763357610901e-12,0.0,2.6252024804863052e-11,1.362079307244939e-10,1.465507016157804e-10,1.4477765517727415e-10,False,no contrail
bos_fll,2023-11-06,daytime,GTF2035,100,0,701.0400000000001,11459.633333333337,701.0400000000001,11459.633333333337,72.97069153215554,4378.241491929333,193084828.0355755,483.48000000000013,32.232,12451.718803047024,830.1145868698014,2.294807062087246,64.88412980083848,0.0004743250531841736,0.01836599460985911,4.514885902444765e+16,1.5167123487369526e+18,1.29388500589111e-10,9.313885664679173e-12,6.209257109786115e-13,3.816064561962852e-12,0.0,2.737263941526208e-11,1.3320456515107385e-10,1.4251845081575302e-10,1.3382549086205247e-10,False,no contrail
bos_fll,2023-11-06,daytime,GTF2035_wi,0,15,701.0400000000001,11459.633333333337,701.0400000000001,11459.633333333337,68.55818832817086,4113.491299690251,177007644.1169712,534.0400000000001,534.0400000000001,12998.632507021193,12998.632507021193,0.1868456046941705,5.207883895951427,0.0009563436539852665,0.030688302049304707,7.958552014078344e+16,2.1528025440874332e+18,1.0612469047951222e-11,9.722977115251853e-12,9.722977115251853e-12,3.983850884366091e-12,0.0,2.641298329204529e-11,1.4596319932317312e-11,2.4319297047569164e-11,2.4319297047569164e-11,False,no contrail
bos_fll,2023-11-06,daytime,GTF2035_wi,20,15,701.0400000000001,11459.633333333337,701.0400000000001,11459.633333333337,68.21864957537757,4093.1189745226543,177006930.05323216,523.3592000000001,433.64048000000014,12675.570840301758,10502.615839107173,0.186831045605721,5.181728990391052,0.0007747103170608639,0.025368309404787473,6.541082909617524e+16,1.8236760874096517e+18,1.055874868811402e-11,9.481326988545714e-12,7.855956647652164e-12,3.884845374020154e-12,0.0,2.737263941526208e-11,1.4443594062134173e-11,2.3924921050679886e-11,2.2299550709786337e-11,False,no contrail
bos_fll,2023-11-06,daytime,GTF2035_wi,100,15,701.0400000000001,11459.633333333337,701.0400000000001,11459.633333333337,66.89371274278894,4013.622764567336,177004777.54018408,480.63600000000014,32.0424,11414.743142429503,760.9828761619668,0.1867968110792863,5.080047732865787,0.00038505964829606645,0.013911267778947724,3.6719346672656024e+16,1.1481891246670327e+18,1.0351497087504762e-11,8.53822787053727e-12,5.692151913691513e-13,3.498428795124725e-12,0.0,2.738477439702314e-11,1.3849925882629487e-11,2.2388153753166756e-11,1.4419141073998638e-11,False,no contrail
bos_fll,2023-11-06,nighttime,GTF1990,0,0,701.0400000000001,11459.633333333337,701.0400000000001,11459.633333333337,98.24198513583102,5894.519108149861,253647051.74279666,537.2,537.2,18626.680381753562,18626.680381753562,1.8259629370840884,74.32788141443521,0.009058673947611227,0.34646559399344323,1.0858846232166016e+18,3.638832123102745e+19,1.6624016034327636e-10,1.3932756925551665e-11,1.3932756925551665e-11,6.310874835400666e-12,0.0,3.7810015137712164e-14,1.7255103517867703e-10,1.864837921042287e-10,1.864837921042287e-10,False,no contrail
bos_fll,2023-11-06,nighttime,GTF2000,0,0,701.0400000000001,11459.633333333337,701.0400000000001,11459.633333333337,98.24198513583102,5894.519108149861,253647051.74279666,537.2,537.2,18626.680381753562,18626.680381753562,1.8294021436239638,74.57825793538,0.0017501841773917151,0.08671539826809732,9.532415449573893e+16,3.7922581189271163e+18,1.674812164918971e-10,1.3932756925551665e-11,1.3932756925551665e-11,6.310874835400666e-12,0.0,3.7810015137712164e-14,1.7379209132729777e-10,1.8772484825284942e-10,1.8772484825284942e-10,False,no contrail
bos_fll,2023-11-06,nighttime,GTF,0,0,701.0400000000001,11459.633333333337,701.0400000000001,11459.633333333337,79.84018789709563,4790.411273825738,206136187.52399537,537.2,537.2,15137.699625289335,15137.699625289335,1.936364990143496,60.27857627435161,0.001129586529532448,0.042261317019681714,1.0470034914853286e+17,3.084012740163332e+18,1.2290567253609868e-10,1.1322999319716422e-11,1.1322999319716422e-11,5.1409322921129586e-12,0.0,3.7810015137712164e-14,1.2804660482821163e-10,1.3936960414792805e-10,1.3936960414792805e-10,False,no contrail
bos_fll,2023-11-06,nighttime,GTF2035,0,0,701.0400000000001,11459.633333333337,701.0400000000001,11459.633333333337,70.90792924807464,4254.475754884478,183074346.208434,537.2,537.2,13444.14338543495,13444.14338543495,2.1458822368770516,63.548688942415126,0.0011302048671265827,0.03947684588452575,8.48045151567049e+16,2.646143256952105e+18,1.2318484447731502e-10,1.0056219252305343e-11,1.0056219252305343e-11,4.600770643890705e-12,0.0,3.7810015137712164e-14,1.2778561512120573e-10,1.3784183437351108e-10,1.3784183437351108e-10,False,no contrail
bos_fll,2023-11-06,nighttime,GTF2035,20,0,701.0400000000001,11459.633333333337,701.0400000000001,11459.633333333337,70.5561371444059,4233.368228664354,183072009.04859,526.4560000000001,436.20640000000014,13109.894730527772,10862.484205294442,2.145802044554154,63.23095468556921,0.0009140952256139945,0.03266629856566727,7.060203352649389e+16,2.2542705766439132e+18,1.225681560527459e-10,9.806201258434774e-12,8.125138185560241e-12,4.4863868174656735e-12,0.0,3.7810015137712164e-14,1.2705454287021157e-10,1.3686074412864636e-10,1.351796810557718e-10,False,no contrail
bos_fll,2023-11-06,nighttime,GTF2035,100,0,701.0400000000001,11459.633333333337,701.0400000000001,11459.633333333337,69.18150942815336,4150.890565689201,183058424.83745947,483.48000000000013,32.232,11805.13276882009,787.0088512546727,2.1454979652688335,61.99014991470415,0.0004495413366073242,0.017971865473608604,4.1742530938873016e+16,1.4469008775953864e+18,1.2016064876352492e-10,8.830239311077428e-12,5.886826207384951e-13,4.039864783663008e-12,0.0,3.7810015137712164e-14,1.242005135471879e-10,1.3303075285826534e-10,1.2478919616792642e-10,False,no contrail
bos_fll,2023-11-06,nighttime,GTF2035_wi,0,15,701.0400000000001,11459.633333333337,701.0400000000001,11459.633333333337,65.17007642824174,3910.204585694504,168260013.52702022,534.0400000000001,534.0400000000001,12356.246490794634,12356.246490794634,0.177383602795309,5.061920483965215,0.000914970710645038,0.029823079528846178,6.827716911021061e+16,1.9894721203273754e+18,1.0402380480007137e-11,9.242472375114385e-12,9.242472375114385e-12,4.224487915173695e-12,0.0,3.7810015137712164e-14,1.4626868395180833e-11,2.386934077029522e-11,2.386934077029522e-11,False,no contrail
bos_fll,2023-11-06,nighttime,GTF2035_wi,20,15,701.0400000000001,11459.633333333337,701.0400000000001,11459.633333333337,64.84730484450375,3890.8382906702254,168259301.8800339,523.3592000000001,433.64048000000014,12049.148018547556,9983.579786796548,0.17737364811206713,5.036568851189157,0.0007404951350279018,0.02471079682072227,5.692067429934995e+16,1.6979403657490483e+18,1.03502707832731e-11,9.012762717873572e-12,7.467717680523818e-12,4.119484202919242e-12,0.0,3.7810015137712164e-14,1.4469754986192343e-11,2.3482517704065914e-11,2.193747266671616e-11,False,no contrail
bos_fll,2023-11-06,nighttime,GTF2035_wi,100,15,701.0400000000001,11459.633333333337,701.0400000000001,11459.633333333337,63.58824173602546,3815.294504161527,168258302.9280275,480.63600000000014,32.0424,10850.697569835385,723.3798379890255,0.1773350339477932,4.9376409731391515,0.00036535926157744503,0.01367402697563476,3.383848685478016e+16,1.0967337883634865e+18,1.014656200082623e-11,8.116321782236868e-12,5.410881188157911e-13,3.709760418834092e-12,0.0,3.7810015137712164e-14,1.3856322419660323e-11,2.197264420189719e-11,1.4397410538476114e-11,False,no contrail
