,Unnamed: 0,index,longitude,latitude,altitude,icao24,callsign,groundspeed,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,W3_no_water_injection,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,fuel_flow_corrected,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_level,cocip_waypoint,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_ef,cocip_persistent_1,cocip_cocip,cocip_contrail_age,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_nox_impact,accf_issr_co2_impact_conservative,accf_issr_co2_impact_optimistic,accf_issr_contrails_atr20,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_nox_impact,accf_sac_co2_impact_conservative,accf_sac_co2_impact_optimistic,accf_sac_contrails_atr20
43,43,43,138.32648642369628,38.89299299624484,9425.94,885974.0,,196.8514713014054,-0.8817082487404726,34610D,229.04616,23.778305,-7.1700497,202.15163435342987,67699.63455029248,0.39216799355758936,0.4027448679766455,29.897247263194924,34.456673028468,0.0,0.0001305357093022,28843.43834933314,0.7565531433298052,0.249143727193291,0.4997448262314681,cruise,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,12.249859260628662,1.8358798450268603,0.6663048272732831,17.22837977755499,11.590925811309283,21.825966417980915,1388917114139881.0,13.6796427917582,726.190876435741,1054.96785226445,0.0130535709302,0.0144919147719864,0.176194759029298,17.228336514234,12.1581420951972,12.156555230637496,15.115027857198369,0.4580294612910655,121913454608137.16,0.4027448679766455,0.000992563837903041,8.574598951563605e-07,2.8440000000000003,35.8,2023-11-05 15:43:00,0.00013053570930225187,0.7565528685810567,0.0,288.4343834933314,43,0.00013053570930225187,23.778305,-7.1700497,0.7565528685810567,0.3357682,2.7788183e-06,0.4386988175907265,0.0,11254.147320328553,-0.6531483078946262,-0.7572300099008137,2.382337272369251,235.17866379036815,0.4900272333258572,0.7134368330685087,0.0,227.49514899224786,0.0,0.0,0.0,0 days,0.00013878204,-1.2826581e-07,95625.945,0.7722091,-271.16885,0.16577383659558353,0.16577383659558353,1.0,-4.824250906639447e-13,1.683321e-12,2.2082465e-16,7.134736940972159e-14,7.211720508297669e-14,7.134736940972159e-14,7.48e-16,2.7996050296882565e-14,1.2008958872219873e-12,796.0505647092308,2.880348726811653e-14,5.140583943510803e-14,3.4270559623405346e-15,8.029538062549096e-13,0.00013878204,-1.2826581e-07,95625.945,0.7722091,-271.16885,0.16577383659558353,0.16577383659558353,0.23131233013337238,-4.824250906639447e-13,1.683321e-12,2.2082465e-16,7.134736940972159e-14,7.211720508297669e-14,7.134736940972159e-14,7.48e-16,2.7996050296882565e-14,1.2008958872219873e-12,796.0505647092308,2.880348726811653e-14,5.140583943510803e-14,3.4270559623405346e-15,8.029538062549096e-13
44,44,44,138.2281130225532,38.82684830477365,9425.94,885974.0,,196.43435418464864,-0.8815091785557903,34610D,229.12836,23.906275,-6.756081,202.49604741576272,67669.7373030293,0.3922480861204589,0.4044886037246108,30.01003319053915,34.554054198381,0.0,0.0001411211376137,28843.43834933314,0.8100618747328363,0.2500836099211596,0.5024505874780458,cruise,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,12.277799746456587,1.8399373049008747,0.667320285103453,17.27705006331374,11.609681721764185,21.92871072187849,1393766671480215.0,13.7183369998187,726.932081237578,1056.09796324794,0.0141121137614,0.0145145438027863,0.176863601746482,17.2770270991905,12.1852676976681,12.183548341465984,15.11593018295848,0.4599224856242533,123006354750922.62,0.4044886037246108,0.000995114580842886,8.719920916094404e-07,2.8440000000000003,35.8,2023-11-05 15:44:00,0.0001411211376137188,0.8100613308572541,0.0,288.4343834933314,44,0.0001411211376137188,23.906275,-6.756081,0.8100613308572541,0.4036324,4.1194285e-06,0.43854143400535994,0.0,11260.14121139884,-0.6528008364369731,-0.7575295822257954,2.382672980846521,235.18019825278787,0.5251102563486325,0.7227178570110423,0.0,227.70262924955065,0.0,0.0,0.0,0 days,0.0001477333,-1.3078353e-07,95641.19,0.8101715,-271.20694,0.21898017453354635,0.21898017453354635,0.9999999999999999,-4.82398831376503e-13,1.6850158e-12,2.2101873e-16,1.0949031002607121e-13,9.498054555836076e-14,1.0949031002607121e-13,7.479999999999999e-16,3.4121490115699396e-14,1.2026170598426014e-12,797.3232544767167,2.9044104488430116e-14,5.162840763399656e-14,3.4418938422664365e-15,1.2328763521734001e-12,0.0001477333,-1.3078353e-07,95641.19,0.8101715,-271.20694,0.1696290420978064,0.21898017453354635,0.23131233013337238,-4.82398831376503e-13,1.6850158e-12,2.2101873e-16,7.320673607656421e-14,7.377264153412004e-14,7.320673607656421e-14,7.479999999999999e-16,2.8316118283778263e-14,1.2026170598426014e-12,797.3232544767167,2.9044104488430116e-14,5.162840763399656e-14,3.4418938422664365e-15,8.243181858477189e-13
45,45,45,138.1297396214101,38.76070361330245,9425.94,885974.0,,196.0172370678919,-0.8813027823101693,34610D,229.2127,24.003191,-6.2111154,202.9311736517644,67639.72726983875,0.392410527181853,0.4056028089378233,30.08485487107025,34.5892602368804,0.0,0.0001521622451849,28843.43834933314,0.8648537469233565,0.2507071239255854,0.5045849828825868,cruise,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,12.296121083997791,1.8425471572084613,0.6686311751447729,17.294679835977103,11.62216750852576,21.992152263716694,1396761128430454.0,13.7442820085268,727.532034335605,1056.90820238768,0.0152162245185,0.0145288338071819,0.177297741750006,17.2946301184402,12.2031640049708,12.20130742663857,15.116443435511556,0.4614547555320056,123743081073793.5,0.4056028089378233,0.0009970462315648516,8.827528317155103e-07,2.8440000000000003,35.8,2023-11-05 15:45:00,0.00015216224518494958,0.8648540050483622,0.0,288.4343834933314,45,0.00015216224518494958,24.003191,-6.2111154,0.8648540050483622,0.4761834,6.004124e-06,0.43838007041362176,0.0,11266.128870857494,-0.6524540977677861,-0.7578282459146164,2.383332691075588,235.18321311130705,0.5610948021648258,0.7318729470787328,0.0,227.92851773517845,0.0,0.0,0.0,0 days,0.00015710077,-1.3268851e-07,95655.914,0.8540192,-271.13626,0.4508122581866854,0.4508122581866854,1.0,-4.823746432265027e-13,1.6866211e-12,2.2116558e-16,2.792410277853287e-13,1.9480087707704543e-13,2.792410277853287e-13,7.480000000000001e-16,6.130293454935487e-14,1.204246501949333e-12,798.595944244203,2.9220180489880344e-14,5.1770623361228337e-14,3.451374890748555e-15,3.145965405060211e-12,0.00015710077,-1.3268851e-07,95655.914,0.8540192,-271.13626,0.17348424760002926,0.4508122581866854,0.23131233013337238,-4.823746432265027e-13,1.6866211e-12,2.2116558e-16,7.507403195948347e-14,7.528483362215251e-14,7.507403195948347e-14,7.480000000000001e-16,2.863621521721966e-14,1.204246501949333e-12,798.595944244203,2.9220180489880344e-14,5.1770623361228337e-14,3.451374890748555e-15,8.45793718910415e-13
46,46,46,138.031366220267,38.69455892183125,9425.94,885974.0,,195.6001199511352,-0.8810890524602675,34610D,229.29512,24.095,-5.558306,203.3997782695132,67609.64241496769,0.39258632470915217,0.4069364099637409,30.174083089456907,34.6385480161336,0.0,0.000162425504599,28843.43834933314,0.9143258970816448,0.2514506924121409,0.5069665886532596,cruise,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,12.318530147363097,1.84577867862936,0.6700547659449726,17.31932160965937,11.637442948283368,22.067604583505727,1400322497162319.5,13.7754538491896,728.193219309646,1057.81380155583,0.0162425504599,0.0145451332245256,0.177814863572573,17.3192740080668,12.2250419317402,12.223056595604916,15.117037218244164,0.463143410599398,124599877043023.4,0.4069364099637409,0.0009992696788531364,8.949733077729825e-07,2.8440000000000003,35.8,2023-11-05 15:46:00,0.00016242550459909152,0.9143255923365755,0.0,288.4343834933314,46,0.00016242550459909152,24.095,-5.558306,0.9143255923365755,0.54801005,8.135476e-06,0.43822249494754345,0.0,11272.11027674362,-0.6521080914138524,-0.7581260034536361,2.384043576641088,235.1864610137113,0.5936725577207798,0.7405862452127063,0.0,228.1451033910731,0.0,0.0,0.0,0 days,0.00016525481,-1.350069e-07,95670.57,0.8939794,-270.88004,0.6927267979066978,0.6927267979066978,1.0,-4.823502674961167e-13,1.6881553e-12,2.2134428e-16,4.568825656465517e-13,2.988057231594802e-13,4.568825656465517e-13,7.479999999999998e-16,8.974601941480783e-14,1.2058049711453438e-12,799.8652614119089,2.941965526508589e-14,5.194084248916713e-14,3.4627228326111413e-15,5.1500306634894865e-12,0.00016525481,-1.350069e-07,95670.57,0.8939794,-270.88004,0.17733945310225216,0.6927267979066978,0.23131233013337235,-4.823502674961167e-13,1.6881553e-12,2.2134428e-16,7.695147170460619e-14,7.661189107033984e-14,7.695147170460619e-14,7.479999999999998e-16,2.895704438409655e-14,1.2058049711453438e-12,799.8652614119089,2.941965526508589e-14,5.194084248916713e-14,3.4627228326111413e-15,8.674054750120373e-13
47,47,47,137.93299281912388,38.62841423036006,9425.94,885974.0,,195.1830028343784,-0.8808679815585764,34610D,229.38763,24.183233,-4.798572,203.9130593254755,67579.46833187823,0.3927862230005855,0.4081800827017405,30.25812106171949,34.6745994282758,0.0,0.0001713027085964,28843.43834933314,0.953920246754029,0.2521510088476624,0.5093708870670679,cruise,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,12.339340420724938,1.848787300672376,0.6716101438107136,17.337354777903876,11.652319399259907,22.137665213556136,1403629376763821.2,13.8048097644352,728.865903233437,1058.70181529941,0.0171302708596,0.0145604985728398,0.178299170832648,17.3372997141379,12.2454028576491,12.243305546246855,15.117523654729045,0.4648507979703553,125620594499576.48,0.4081800827017405,0.0010010433968426424,9.08491815102806e-07,2.8440000000000003,35.8,2023-11-05 15:47:00,0.00017130270859649246,0.9539208844821478,0.0,288.4343834933314,47,0.00017130270859649246,24.183233,-4.798572,0.9539208844821478,0.62707084,1.1212034e-05,0.4380457636956987,0.0,11278.085407145567,-0.6517628168997839,-0.7584228573209398,2.3848466757372777,235.19012919212707,0.6199466376981437,0.7501309205616469,0.0,228.32982096460057,0.0,0.0,0.0,0 days,0.00017270353,-1.3715189e-07,95685.734,0.92599344,-270.26456,0.7967663088582401,0.7967663088582401,1.0,-4.82323726063578e-13,1.689846e-12,2.2150962e-16,5.296593411118991e-13,3.4070357701643803e-13,5.296593411118991e-13,7.479999999999999e-16,1.0141279348661109e-13,1.2075222525269107e-12,801.1339274558444,2.9604048549170156e-14,5.20995832855443e-14,3.4733055523696195e-15,5.973543285752445e-12,0.00017270353,-1.3715189e-07,95685.734,0.92599344,-270.26456,0.19462763412938178,0.7967663088582401,0.23131233013337232,-4.82323726063578e-13,1.689846e-12,2.2150962e-16,8.463148030949352e-14,8.333039437874944e-14,8.463148030949352e-14,7.479999999999999e-16,3.0208335758226194e-14,1.2075222525269107e-12,801.1339274558444,2.9604048549170156e-14,5.20995832855443e-14,3.4733055523696195e-15,9.544810630636262e-13
48,48,48,137.8346194179808,38.562269538888856,9425.94,885974.0,,194.7658857176216,-0.8806395622535601,34610D,229.48285,24.266195,-3.9787164,204.4576163497111,67549.21021081651,0.3931102274718871,0.4070144921684557,30.19144637224661,34.5119389824104,0.0,0.0001795866753994,28843.43834933314,0.9889854686455388,0.2515953864353884,0.5092771528598973,cruise,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,12.320398061807085,1.8458471299435453,0.6732639601732859,17.255859618087904,11.6415537553953,22.064591116789305,1400180260764970.8,13.7824779066362,728.922976429849,1058.4009646494,0.0179586675399,0.0145470874326921,0.177878831830513,17.2559694912052,12.2277969836601,12.225601428544792,15.116169914912952,0.4649946993561594,125104015020273.98,0.4070144921684557,0.0010006297557097173,9.05273388735458e-07,2.8440000000000003,35.8,2023-11-05 15:48:00,0.00017958667539940106,0.9889857068602824,0.0,288.4343834933314,48,0.00017958667539940106,24.266195,-3.9787164,0.9889857068602824,0.70791584,1.4713659e-05,0.4378640040669547,0.0,11284.054240206739,-0.6514182737472095,-0.7587188099870765,2.386136937552776,235.1960202134378,0.6433383588947014,0.759496242717206,0.0,228.5043479436913,0.0,0.0,0.0,0 days,0.00017989684,-1.3883576e-07,95701.28,0.9537364,-269.4977,0.8306036542285389,0.8306036542285389,1.0,-4.822956307231284e-13,1.6915412e-12,2.2163942e-16,5.497724269154492e-13,3.510762307927214e-13,5.497724269154492e-13,7.479999999999999e-16,1.0465342017729393e-13,1.2092455728817609e-12,802.4025934997796,2.954942557298106e-14,5.195080880183172e-14,3.463387253455447e-15,6.203661885084024e-12,0.00017989684,-1.3883576e-07,95701.28,0.9537364,-269.4977,0.21565351833523677,0.8306036542285389,0.23131233013337238,-4.822956307231284e-13,1.6915412e-12,2.2163942e-16,9.394824892110098e-14,9.157224973325814e-14,9.394824892110098e-14,7.479999999999999e-16,3.172155169819821e-14,1.2092455728817609e-12,802.4025934997796,2.954942557298106e-14,5.195080880183172e-14,3.463387253455447e-15,1.0601171365981479e-12
49,49,49,137.7362460168377,38.49612484741766,9425.94,885974.0,,194.34876860086487,-0.8804037872898147,34610D,229.57631,24.343254,-3.1212816,204.85534592310384,67519.01876444426,0.3931708406829175,0.4098493475200571,30.3734507885143,34.6901904894164,0.0,0.000189880087945,28843.43834933314,1.0343236769456217,0.2531120899042858,0.5133028487103061,cruise,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,12.366202743988826,1.852582315933749,0.6744363412557541,17.345027006072737,11.672407031969405,22.23224338806809,1408093490715063.0,13.8448588059922,729.987870233437,1060.0952858116,0.0189880087945,0.0145825376667795,0.178958224695027,17.3450952447082,12.2720906871176,12.269760903838115,15.117752609449765,0.4676796671467213,127507202791517.22,0.4098493475200571,0.0010029483849362223,9.324521389802787e-07,2.8440000000000003,35.8,2023-11-05 15:49:00,0.0001898800432689108,1.0343230503365557,1.0,288.4343834933314,49,0.0001898800432689108,24.343254,-3.1212816,1.0343230503365557,0.7863676,1.8382223e-05,0.4376857506146708,0.0,11252.48343935687,-0.6585078470841949,-0.7525738603808524,2.386396461409733,235.19720479584075,0.6734503961616155,0.7688895321236169,0.0,228.7349100825839,0.0,0.0,0.0,0 days,0.00018680304,-1.3917627e-07,95717.01,0.97815156,-268.53046,0.8590739271911183,0.8590739271911183,1.0,-4.822668056571146e-13,1.6932093e-12,2.216664e-16,5.676354168161026e-13,3.580759360647195e-13,5.676354168161026e-13,7.48e-16,1.0753358543557022e-13,1.2109424874814106e-12,803.6710223948048,2.986603701490161e-14,5.2312646110295266e-14,3.4875097406863506e-15,6.387308127315629e-12,0.00018680304,-1.3917627e-07,95717.01,0.97815156,-268.53046,0.23131233013337238,0.8590739271911183,0.23131233013337238,-4.822668056571146e-13,1.6932093e-12,2.216664e-16,1.0095621694282477e-13,9.727095427455209e-14,1.0095621694282477e-13,7.48e-16,3.2864913455845764e-14,1.2109424874814106e-12,803.6710223948048,2.986603701490161e-14,5.2312646110295266e-14,3.4875097406863506e-15,1.1360081592492554e-12
50,50,50,137.63903226510928,38.42944867768989,9425.94,885974.0,,193.9316514841081,-0.8801589079642437,34610D,229.67563,24.408613,-2.2247462,205.4123665078751,67488.64531365574,0.3934019021667449,0.4107378478547429,30.435549567186296,34.691496132051,0.0,0.0001957276114331,28843.43834933314,1.0538936536657562,0.2536295797265525,0.515433179578731,cruise,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,12.381242651886376,1.8547630467321283,0.6761240076777986,17.345806187402648,11.684363761266306,22.28090538676419,1410390349460705.0,13.8666786511895,730.59271360052,1060.81977097631,0.0195727611433,0.014593672374005,0.17930936399836,17.3457480660255,12.2867883698523,12.28438397671861,15.118116165902384,0.4692046877201166,128517872577448.56,0.4107378478547429,0.0010040351750770268,9.45402989512016e-07,2.8440000000000003,35.8,2023-11-05 15:50:00,0.00019572767901816635,1.0538945906650394,1.0,288.4343834933314,50,0.00019572767901816635,24.408613,-2.2247462,1.0538945906650394,0.8380949,2.19027e-05,0.43749647955987475,0.0,11252.256377372207,-0.6593897911421402,-0.7518012392497931,2.3873175116536376,235.20140795961504,0.6868654526854274,0.778324864968861,0.0,228.84584901032937,0.0,0.0,0.0,0 days,0.00019118257,-1.366616e-07,95732.766,0.9869134,-266.22046,0.8718853883555622,0.8718853883555622,1.0,-4.82237519216755e-13,1.6954111e-12,2.215819e-16,5.794660144279605e-13,3.507072203400761e-13,5.794660144279605e-13,7.480000000000001e-16,1.0945540033988028e-13,1.2131735486387852e-12,804.9458018768117,3.001842031334601e-14,5.242605315573414e-14,3.4950702103822755e-15,6.520300156317474e-12,0.00019118257,-1.366616e-07,95732.766,0.9869134,-266.22046,0.23131233013337238,0.8718853883555622,0.23131233013337238,-4.82237519216755e-13,1.6954111e-12,2.215819e-16,1.0111107205737844e-13,9.428883990663661e-14,1.0111107205737844e-13,7.480000000000001e-16,3.291860956058715e-14,1.2131735486387852e-12,804.9458018768117,3.001842031334601e-14,5.242605315573414e-14,3.4950702103822755e-15,1.1377277053805774e-12
51,51,51,137.54200991182796,38.36268478824985,9425.94,885974.0,,193.51453436735136,-0.879906247225287,34610D,229.77122,24.450329,-1.3489444,205.96690783619,67458.20976408856,0.39365547126359357,0.4111974944159016,30.47086457528011,34.659136611501,0.0,0.0002009831758645,28843.43834933314,1.0702002015384495,0.2539238714606676,0.5170836577581311,cruise,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,12.389388347620775,1.855918193525992,0.6778082314858274,17.329611515172555,11.691849124056246,22.30398075396404,1411479512675986.0,13.8795182096028,731.078860311973,1061.3179321964,0.0200983175865,0.0145993387159406,0.179499071304692,17.3295683057505,12.2950138220097,12.29254322763236,15.118017105897732,0.47043157994933,129163601412790.88,0.4111974944159016,0.001004933737882573,9.546254350003617e-07,2.8440000000000003,35.8,2023-11-05 15:51:00,0.00020098338824979655,1.0702031134219525,1.0,288.4343834933314,51,0.00020098338824979655,24.450329,-1.3489444,1.0702031134219525,0.88119787,2.5226154e-05,0.43731447117570404,0.0,11258.12071692481,-0.6590465333627723,-0.7521021651760567,2.388326696510373,235.20601167468425,0.6981518005686,0.7871067305598294,0.0,228.9426859892949,0.0,0.0,0.0,0 days,0.00019555853,-1.3216344e-07,95748.42,0.9963284,-263.5818,0.8846968495200059,0.8846968495200059,1.0,-4.822086739255708e-13,1.6975441e-12,2.2153466e-16,5.912674389716193e-13,3.415510670529841e-13,5.912674389716193e-13,7.480000000000002e-16,1.1137168571537334e-13,1.215335447691241e-12,806.2222584690942,3.013250948389015e-14,5.248472185445285e-14,3.498981456963523e-15,6.656560203929463e-12,0.00019555853,-1.3216344e-07,95748.42,0.9963284,-263.5818,0.23131233013337238,0.8846968495200059,0.23131233013337238,-4.822086739255708e-13,1.6975441e-12,2.2153466e-16,1.0125202947426409e-13,9.088246618530262e-14,1.0125202947426409e-13,7.480000000000002e-16,3.296922019579649e-14,1.215335447691241e-12,806.2222584690942,3.013250948389015e-14,5.248472185445285e-14,3.498981456963523e-15,1.139907570654894e-12
52,52,52,137.44498755854664,38.29592089880982,9425.94,885974.0,,193.0974172505946,-0.8796460759035574,34610D,229.8678,24.476917,-0.5109293,206.4881153531736,67427.73889951328,0.3938733566980214,0.411982600080107,30.526035870901083,34.6568315365624,0.0,0.0002050207092952,28843.43834933314,1.0794901634013911,0.254383632257509,0.5190692811822321,cruise,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,12.402522165444692,1.8578355509252944,0.6793807161149977,17.328467179459828,11.702850918087684,22.347395489059284,1413528699241790.5,13.8989562171865,731.644793322647,1061.98207782396,0.0205020709295,0.0146092383643247,0.179809854172953,17.3284157682812,12.3079553970481,12.305432528542916,15.11818796385506,0.4718695243533291,129721374404012.94,0.411982600080107,0.001006846832659335,9.639859786373296e-07,2.8440000000000003,35.8,2023-11-05 15:52:00,0.00020502075821213613,1.0794908265700751,1.0,288.4343834933314,52,0.00020502075821213613,24.476917,-0.5109293,1.0794908265700751,0.8943008,2.780078e-05,0.43713073151479404,0.0,11263.978765639149,-0.6587040030253273,-0.7524021772951017,2.3891935513373044,235.20996473300863,0.7048813674468025,0.7957997980874798,0.0,229.00270920236957,0.0,0.0,0.0,0 days,0.00019933407,-1.2675639e-07,95763.336,1.0017282,-259.42563,0.9016509768123802,0.9016509768123802,1.0,-4.821828071686393e-13,1.6999069e-12,2.2192225e-16,6.065017825826928e-13,3.258207109830766e-13,6.065017825826928e-13,7.48e-16,1.1384062095668798e-13,1.2177241154221041e-12,807.4987150613763,3.03069644469254e-14,5.258493173649677e-14,3.505662115766451e-15,6.831623200333743e-12,0.00019933407,-1.2675639e-07,95763.336,1.0017282,-259.42563,0.23131233013337238,0.9016509768123802,0.23131233013337238,-4.821828071686393e-13,1.6999069e-12,2.2192225e-16,1.0134825200185535e-13,8.551709233776928e-14,1.0134825200185535e-13,7.48e-16,3.301605606375398e-14,1.2177241154221041e-12,807.4987150613763,3.03069644469254e-14,5.258493173649677e-14,3.505662115766451e-15,1.141584558483544e-12
53,53,53,137.34796520526533,38.22915700936979,9425.94,885974.0,,192.68030013383785,-0.8793783869413908,34610D,229.96803,24.489788,0.24014375,207.002992336162,67397.21286364237,0.3941596952600252,0.4109541419751008,30.46717516740753,34.509398482667,0.0,0.0002075891668521,28843.43834933314,1.0803398141678229,0.2538931263950628,0.519145608075455,cruise,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,12.386156033208469,1.855352173169836,0.6809263159910688,17.25461315466645,11.694632841808549,22.28397078765543,1410535037164346.5,13.8792535469686,731.74881216779,1061.75534979028,0.0207589166852,0.01459792679994,0.179438225610267,17.2546992413335,12.2920348943663,12.289483730677606,15.117830639384316,0.472133819443848,129239739810212.06,0.4109541419751008,0.0010067036099397938,9.613630063878804e-07,2.8440000000000003,35.8,2023-11-05 15:53:00,0.0002075892299571195,1.0803406597646756,1.0,288.4343834933314,53,0.0002075892299571195,24.489788,0.24014375,1.0803406597646756,0.872226,2.9306464e-05,0.4369402110619305,0.0,11269.830501527811,-0.6583621997052711,-0.7527012780640385,2.390328051573865,235.21513640023548,0.7061335961614655,0.8044755373592267,0.0,229.01814504562347,0.0,0.0,0.0,0 days,0.00020265477,-1.16791504e-07,95777.68,1.0028646,-253.96988,0.9103197718488932,0.9103197718488932,0.9999999999999999,-4.821590395372421e-13,1.7025357e-12,2.2237834e-16,6.159742700151248e-13,2.9935157690620625e-13,6.159742700151248e-13,7.48e-16,1.153911578669531e-13,1.2203766408739873e-12,808.773888531922,3.0292849319182974e-14,5.245366066040014e-14,3.4969107106933426e-15,6.94192561637278e-12,0.00020265477,-1.16791504e-07,95777.68,1.0028646,-253.96988,0.23131233013337238,0.9103197718488932,0.23131233013337238,-4.821590395372421e-13,1.7025357e-12,2.2237834e-16,1.0143229577382392e-13,7.847404273824013e-14,1.0143229577382392e-13,7.48e-16,3.3064441988344967e-14,1.2203766408739873e-12,808.773888531922,3.0292849319182974e-14,5.245366066040014e-14,3.4969107106933426e-15,1.143124780751831e-12
54,54,54,137.250942851984,38.16239311992976,9425.94,885974.0,,192.26318301708108,-0.8791031733813839,34610D,230.0721,24.49234,0.8649402,207.38173552565496,67366.74568847497,0.39436981479923744,0.4096672760434078,30.39011147720749,34.356813176234,0.0,0.0002085260115373,28843.43834933314,1.072163773700726,0.2532509289767291,0.5188778720927448,cruise,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,12.36397794411798,1.8520184806102749,0.6820178530108626,17.178294435940813,11.68300799721644,22.20949641957287,1407019828002371.0,13.8522987863074,731.763754326989,1061.42824913966,0.0208526011537,0.0145852661241633,0.17896573313805,17.178406588117,12.2703097505748,12.267751605262026,15.11749410647966,0.4721717850577964,128624135462492.42,0.4096672760434078,0.0010061802977734489,9.569203891699384e-07,2.8440000000000003,35.8,2023-11-05 15:54:00,0.00020852613001413658,1.0721653421789727,1.0,288.4343834933314,54,0.00020852613001413658,24.49234,0.8649402,1.0721653421789727,0.81732756,2.948899e-05,0.4367425670722193,0.0,11275.675902668876,-0.6580211229744797,-0.752999469933017,2.3911592926852445,235.21892427009396,0.7015093583920773,0.8133500583525691,0.0,228.98279994841303,0.0,0.0,0.0,0 days,0.00020602434,-9.3607845e-08,95791.94,1.0022849,-248.13327,0.9231312330133373,0.9231312330133373,1.0000000000000002,-4.821352234744882e-13,1.7052881e-12,2.2199798e-16,6.287636242132565e-13,2.727822046999084e-13,6.287636242132565e-13,7.479999999999999e-16,1.1747316553500502e-13,1.2231528986932351e-12,810.0462350519374,3.025095450770076e-14,5.228940674006724e-14,3.485960449337816e-15,7.089734846016165e-12,0.00020602434,-9.3607845e-08,95791.94,1.0022849,-248.13327,0.23131233013337235,0.9231312330133373,0.23131233013337235,-4.821352234744882e-13,1.7052881e-12,2.2199798e-16,1.0159344013169355e-13,7.093929685183145e-14,1.0159344013169355e-13,7.479999999999999e-16,3.312593608195496e-14,1.2231528986932351e-12,810.0462350519374,3.025095450770076e-14,5.228940674006724e-14,3.485960449337816e-15,1.14553470476217e-12
