index,icao24,callsign,latitude,longitude,groundspeed,altitude,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,time,specific_humidity,air_pressure,rhi,fuel_flow_per_engine,thrust_setting,nox_ei,co_ei,hc_ei,nvpm_ei_m,nvpm_ei_n,co2,h2o,so2,sulphates,oc,nox,co,hc,nvpm_mass,nvpm_number,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,W3_no_water_injection,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py
1,407463.0,BAW680,51.464630126953125,-0.5077465160472912,76.652222156,586.74,-0.8108480896297596,34610D,280.4945,11.520084,6.038091,107.64307074119097,67498.71789041745,0.2599567030114976,1.129291521225367,67.75749127352202,117625.22506602568,1874.348834557669,2023-11-06 00:01:00,0.005385649213092143,0.9447202900687771,0.742930396437298,0.5646457606126835,0.6975731711412299,0.01595805683412155,0.00030983211115773635,6.521332061692945e-05,2.096064195450285e-05,1348073578834858.5,214.04591493305605,83.81601670534674,0.08130898952822642,0.0016593671332291106,0.0013551498254704402,1.0812778966803596,0.020993446568027225,0.004418691002618991,0.0014202405143196465,9.134208375396853e+16,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,24.47742105629604,3.5397863549940403,0.3206129869072709,58.81261253301284,15.958056834121553,20.96064195450285,1348073578834858.5
2,407463.0,BAW680,51.4423828125,-0.5900697450380221,127.582222112,1165.86,-0.810957105103886,34610D,276.78702,15.803947,4.2920747,130.20405566365943,67430.96039914392,0.270720567602957,1.5192348058495293,91.15408835097176,136238.89094010298,3278.519897883672,2023-11-06 00:02:00,0.004117429577959304,0.880809851588033,0.7099916155699492,0.7596174029247647,0.9664527496890999,0.020510947472974453,0.00031848306678216524,6.907200495999367e-05,3.578946779278962e-05,1457404926296930.2,287.95576510071976,112.75760729015208,0.1093849060211661,0.0022323450208401245,0.001823081767019435,1.8696567181136543,0.02903103360774993,0.006296195642702023,0.0032623563092182032,1.3284841741481187e+17,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,24.96968548274184,3.642641900852294,0.39039913211300853,68.11944547005149,20.510947472974454,35.789467792789615,1457404926296930.2
3,407463.0,BAW680,51.3767720885196,-0.60943603515625,148.674444316,2179.32,-0.8114521250822616,34610D,270.01718,15.485726,4.778744,146.7521049445194,67339.80631079295,0.27076562320960634,1.5103506735643881,90.62104041386328,138377.92496303938,3204.195028448301,2023-11-06 00:03:00,0.0027720446437703937,0.7774093610102212,0.7359871038962891,0.7551753367821941,1.0,0.021409684566728347,0.00033336053277669596,7.229860163701334e-05,3.628235539e-05,1450000000000000.0,286.2718666673941,112.09822699194889,0.10874524849663593,0.002219290785645631,0.0018124208082772656,1.9401678903695545,0.03020947831314396,0.006551774500813588,0.00328794479410734,1.3140050860010176e+17,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,19.398238629592843,2.8559630109471836,0.4454981096538515,69.18896248151968,21.409684566728345,36.28235538999999,1450000000000000.0
4,407463.0,BAW680,51.306060791015625,-0.5404828045819272,162.564444304,3169.92,-0.8119150370435231,34610D,263.8805,16.037987,4.703244,174.53121516787954,67249.1852703791,0.30513494652854056,1.1338877981099629,68.03326788659777,85500.44536418901,1306.2842649184306,2023-11-06 00:04:00,0.0016431788750002753,0.6860654157738573,0.6537167460001826,0.5669438990549814,0.7935019249243921,0.01705029628355278,0.0003510237624914784,7.535431125201098e-05,2.7563553920809388e-05,1580987435355096.0,214.91709325376235,84.15715237572145,0.08163992146391731,0.0016661208462023943,0.0013606653577319552,1.1599873746048088,0.02388129366814422,0.005126600043818132,0.0018752386478011075,1.0755974171485842e+17,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,23.471850129785125,3.4822090711773335,0.5359529649056819,42.75022268209451,17.050296283552782,27.563553920809387,1580987435355096.0
5,407463.0,BAW680,51.216156005859375,-0.469962455130883,203.719999824,3573.78,-0.8125493223715267,34610D,261.06433,16.31293,4.8091583,195.46935653130907,67181.1520024925,0.30973312995071817,1.3916787877341905,83.50072726405143,111515.9628615915,2706.434557572983,2023-11-06 00:05:00,0.0013251289777112577,0.6514159769489202,0.6436036038143256,0.6958393938670953,1.0,0.02125927354724805,0.0003572042385021562,7.74697794229271e-05,3.628235539e-05,1450000000000000.0,263.77879742713844,103.29039962563164,0.10020087271686172,0.0020449157697318716,0.0016700145452810285,1.7751648023006228,0.029826813696731725,0.0064687829228000605,0.003029603061917776,1.2107605453287458e+17,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,19.491571112675494,2.897906821198798,0.6034789661145185,55.75798143079575,21.25927354724805,36.28235538999999,1450000000000000.0
6,407463.0,BAW680,51.11584679555085,-0.3870391845703125,211.436666484,4411.9800000000005,-0.8132544193010224,34610D,255.0208,14.665699,5.7459984,217.5074933010533,67097.65127522845,0.3289192394648211,1.1860258545129647,71.16155127077788,77355.04955139902,1449.1033286190177,2023-11-06 00:06:00,0.001055383641451448,0.584016359568902,0.8031565629980589,0.5930129272564824,0.88674425264194,0.018236648475169575,0.00036959940781495923,8.015802029207033e-05,3.3904411741213416e-05,1485725178635408.2,224.7993404643873,88.02683892195225,0.08539386152493345,0.0017427318678557846,0.0014232310254155575,1.2977481954729329,0.026301267208873363,0.005704169070778216,0.002412690534427922,1.0572650847374923e+17,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,20.459708378448237,3.047363415235754,0.6794283441047929,38.67752477569951,18.236648475169574,33.904411741213416,1485725178635408.2
7,407463.0,BAW680,51.010345458984375,-0.3004166886613006,233.557777576,4861.56,-0.8139835489103218,34610D,251.94136,14.680464,7.3406124,236.72931594685636,67026.48972395767,0.33504119740462135,1.2661457978745891,75.96874787247535,80367.93482382268,1937.966347079256,2023-11-06 00:07:00,0.0007816381728300802,0.5502644086780273,0.7526343435941893,0.6330728989372946,0.9771758369749004,0.020339845844452885,0.0003773033848566347,8.182884425709528e-05,3.628235539e-05,1450000000000000.0,239.98527452914962,93.97334111825201,0.09116249744697041,0.0018604591315708246,0.0015193749574495068,1.5451926207222566,0.028663265715605214,0.0062164348380633234,0.0027563251088424568,1.1015468441508925e+17,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,19.426008775037445,2.898717206251315,0.7439770096492286,40.18396741191134,20.339845844452885,36.28235539,1450000000000000.0
8,407463.0,BAW680,50.89504953158104,-0.2059173583984375,245.389999788,5463.54,-0.814776741464991,34610D,247.6976,16.476131,8.677286,251.57178309161927,66950.52097608519,0.3386915235814387,1.1517616253951855,69.10569752371113,71946.1609363167,1517.803511205808,2023-11-06 00:08:00,0.000513162524283682,0.5075617624400697,0.6925317638872986,0.5758808126975927,0.9184315885889212,0.018756953406149697,0.00038737230045384993,8.401257162162828e-05,3.56435236721946e-05,1459597526521794.8,218.30489847740344,85.48374783683067,0.08292683702845335,0.0016923844291521092,0.0013821139504742225,1.296212348551724,0.026769633024227902,0.005805747362673361,0.0024631705655699175,1.0086650517417208e+17,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,19.803895698499428,2.9604217376676214,0.7973669626612863,35.973080468158344,18.756953406149695,35.643523672194604,1459597526521794.8
9,407463.0,BAW680,50.77340853416313,-0.1070404052734375,261.852221996,5935.9800000000005,-0.8156009698727312,34610D,244.07379,17.201002,9.428455,264.06132302291957,66881.41527856147,0.341523571988665,1.1876541346268739,71.25924807761243,73282.39087041355,1611.219980271074,2023-11-06 00:09:00,0.00041700723626825057,0.47596289282523224,0.7630827091274338,0.5938270673134369,0.9693717745231226,0.019854734321764322,0.00039398579947854474,8.544689477749352e-05,3.628235539e-05,1450000000000000.0,225.10796467717765,88.14768987200658,0.0855110976931349,0.0017451244427170388,0.0014251849615522483,1.4148334385496897,0.028075131824098085,0.0060888814724110564,0.002585453363576108,1.0332590971253802e+17,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,19.995937304823588,2.9910521451714605,0.8431433767001119,36.641195435206775,19.85473432176432,36.28235539,1450000000000000.0
10,407463.0,BAW680,50.6448778055482,-0.0031177417652088,273.684444208,6438.900000000001,-0.8164590330438961,34610D,240.13521,16.79727,9.867858,274.8871489859357,66810.15603048386,0.3427759515841992,1.225012055282321,73.50072331693926,74222.33114112596,1678.2620894841948,2023-11-06 00:10:00,0.000370063314282729,0.4440953957525199,0.9553492002934463,0.6125060276411605,1.0,0.020679512780174842,0.00040074099227977735,8.691194821153244e-05,3.628235539e-05,1450000000000000.0,232.1887849582111,90.92039474305388,0.0882008679803271,0.0018000177138842266,0.001470014466338785,1.5199591471847405,0.029454752795311605,0.006388091058432,0.0026667793648072497,1.0657604880956192e+17,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,19.252238294345226,2.8807111970412174,0.8848786719849238,37.11116557056298,20.679512780174843,36.28235539,1450000000000000.0
11,407463.0,BAW680,50.51119995117188,0.1042978387129934,281.401110868,6964.68,-0.8173337050376577,34610D,235.78755,16.115482,10.443562,283.21494221472693,66736.65530716693,0.34639988037312036,1.158109706275092,69.48658237650552,69332.56110375313,1381.121888430304,2023-11-06 00:11:00,0.00027840190962907346,0.41264943856789976,1.071093750229439,0.579054853137546,0.982470397847709,0.01990678601860295,0.00040664106797746205,8.819154546601866e-05,3.628235539e-05,1450000000000000.0,219.50811372738093,85.95490239973734,0.08338389885180662,0.0017017122214654412,0.0013897316475301104,1.3832545265331222,0.0282560980676861,0.006128129088935838,0.002521136876620884,1.0075554444593301e+17,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,18.993135339424693,2.8436825757653645,0.9200532127940921,34.66628055187657,19.906786018602947,36.28235539,1450000000000000.0
