index,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3
0,36.9611235538164,868.90095696674,1619.59136096949,0.827563755017,0.0224143350218778,0.676432307542591,74.3194122721351,30.1785579131547
1,30.2172323945624,834.141316604653,1535.11810901692,0.781898290797,0.0205779372251699,0.523348427517921,51.8585059142922,25.4325018971186
2,31.233191160858,857.872186279276,1584.94973799825,0.535094779677,0.02150213678381,0.555646203369664,54.4665261180887,25.8414411998363
3,28.8974809473109,848.927569983738,1567.14917949155,0.292109533389,0.0211094165919142,0.508332379345774,49.2008911528141,24.0808350686721
4,28.3004005224093,846.6231809672,1561.12427282216,0.201216699536,0.0209555313286118,0.495351092769677,46.2068930509086,23.6382024870611
5,30.0153334348412,865.922629291565,1606.71310342906,0.125135684494,0.0219025483662746,0.540361326757532,48.5590850083759,24.6711623561382
6,26.5655847977349,844.17581221032,1553.43226726434,0.0692539734139,0.0207428022309533,0.461672824603108,40.2172757194409,22.2570132744254
7,25.8839107493361,845.513214663313,1557.26055134202,0.0505436574905,0.0208265880442133,0.451010051823905,38.5865492834771,21.6554939708053
8,24.3772448290159,839.469129604644,1546.37963401243,0.0384700114877,0.0206361679991069,0.422508899967852,35.8759657817487,20.4741936577633
9,23.2834384930534,835.285234908645,1539.21134131087,0.0295878762655,0.0205164697362289,0.402234620285529,33.8529738346389,19.6054499364111
10,24.2219012878756,854.94579536137,1587.81181789296,0.0248472912409,0.0215605897249752,0.432102688949511,35.7443262138201,20.0413205047437
11,21.4554144465379,827.269642191244,1526.34958101764,0.0220540279663,0.0203181806925268,0.368740608488407,30.5069508530746,18.148308358338
12,20.7135333331731,822.751709563391,1519.26205124101,0.0253321663694,0.0202136084906958,0.35505070671519,29.2576691053407,17.564934379659
13,20.5626361275259,827.042346747489,1533.82531743114,0.0304798992443,0.0205681735356194,0.356708976047181,29.2603857300733,17.3427638302177
14,20.4766248923327,836.638140352556,1561.39268635428,0.0319028111433,0.0212018105280237,0.362502570817269,29.4940432543246,17.0977176849178
15,19.9554917968704,840.659272938666,1575.25810503352,0.02471423636,0.0215431769370994,0.357176721581591,28.8194426302603,16.5795751770714
16,17.9105497468151,814.708399610857,1519.25502766438,0.0175639552103,0.0204314364627971,0.310240370480095,25.4629787454578,15.1844619953668
17,16.8067598389477,801.450310341223,1492.91574367427,0.0134610429793,0.0199442664823518,0.286922721805351,23.757493454968,14.3862258388515
18,12.854519353085,735.628448280154,1341.26920330681,0.0101210637615,0.0169475343623808,0.198019726392658,16.4433312787545,11.6842793859272
19,12.9483351630056,737.031377577428,1345.52655534857,0.0101418551358,0.017041360610655,0.200215582824724,16.6954720551119,11.7488026571975
20,13.0631873758105,738.725584353671,1350.11037230246,0.0101058876533,0.0171376603476098,0.202747421520931,16.9495294907529,11.8305193012656
21,13.1399661211993,739.73259177898,1352.11302330825,0.0101565203774,0.0171727291319452,0.204185831525993,17.0548832372456,11.8901212473072
22,14.921774884118,769.565700970543,1423.10144723632,0.0101972484544,0.0185878111993401,0.243893683144278,20.4528370599155,13.1211620630694
23,16.343143476406,801.294526866085,1498.36597684545,0.00895124062377,0.0201223594002461,0.280977563163061,23.1433857214662,13.9634501886307
24,15.3348131879386,784.613018514032,1463.7407554699,0.00739652977511,0.0194674171851333,0.25842327677661,21.4823808695096,13.2746565360483
25,14.4036148903808,767.865440510957,1426.74722859177,0.00642970625329,0.018747324733663,0.237119634943459,19.8226393726464,12.6481851844004
26,13.1249509827351,744.062844191862,1370.63160988574,0.00588203938403,0.0176295170546263,0.207793665032914,17.3718714623646,11.786690718132
27,13.4017066347268,748.983219660036,1381.45229265054,0.005869630596,0.0178346251818767,0.2137009007859,17.8099315145016,11.9823600780273
28,13.1084866129811,743.466881215296,1367.54347159871,0.00578423259976,0.0175496616678008,0.206858479619607,17.1860529800497,11.7870351882134
29,13.3178131042632,746.977654247177,1374.90356719034,0.00581555780967,0.0176845727209848,0.211144042387293,17.5035594009524,11.9394483383105
30,13.4848787972138,750.177404357552,1382.41805414758,0.00573561395098,0.0178328643283533,0.214920011025806,17.796212675471,12.0519063605556
31,13.3320962595924,747.351321172832,1375.2865375961,0.00566915776327,0.0176865017762131,0.211350337383907,17.4695575701928,11.9498100900968
32,13.1262594578873,743.843099797316,1367.20663553243,0.00561108474107,0.0175292246762899,0.206917237742512,17.1031111848885,11.8041294788348
33,13.4133879644317,748.964740349287,1379.35602004369,0.00559042241406,0.0177699369526088,0.213290030873077,17.6370774797729,12.0028580541342
34,13.1701468377642,744.432478848956,1368.26261371295,0.00557076360097,0.0175462743823684,0.207720520295711,17.1487761267764,11.838440216371
35,13.1300013988491,743.571528659716,1366.18938769882,0.0055881127397,0.0175049393111061,0.206774334179832,17.0677130650983,11.8123422483758
36,13.1927023066541,744.486983288141,1368.23152292226,0.00562290838965,0.0175438747632618,0.208049323568779,17.176417439366,11.8588012269929
37,12.9678160306786,740.660707717526,1359.35525868707,0.00566707991833,0.0173708187099288,0.203224218600938,16.7705427922136,11.6991733086697
38,13.1242967695661,743.238934713915,1365.81603125092,0.00577966687229,0.017502240481991,0.206684381469502,17.094315085083,11.8090242036253
39,13.7144216668334,754.062685847353,1391.68713580136,0.00583352800699,0.0180179705955377,0.220021691463154,18.2072420374799,12.2112360155391
40,13.1519677903681,743.60167295142,1366.14690102943,0.00582188569401,0.0175028667521836,0.207101949247163,17.0807413748284,11.8324587725794
41,13.1322597008792,743.075671623971,1364.89176536181,0.00583585035611,0.0174779841564897,0.206599047502681,17.0415785934546,11.8205306546161
