,index,longitude,latitude,altitude,groundspeed,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,time,specific_humidity,air_pressure,rhi,fuel_flow_per_engine,thrust_setting,nox_ei,co_ei,hc_ei,nvpm_ei_m,nvpm_ei_n,co2,h2o,so2,sulphates,oc,nox,co,hc,nvpm_mass,nvpm_number,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,ei_nox_p3t3,ei_nvpm_number_p3t3_meem,ei_nvpm_mass_p3t3_meem,ei_mass_meem,ei_number_meem
10,10,-3.935314676036001,37.33163607322563,7399.02,230.471110912,34610D,250.83809,2.6536927,15.691712,215.51720700597323,66207.90985400723,0.2954358446174426,1.0478518364468627,62.87111018681176,70222.92639269649,2034.0076702588024,2024-06-07 09:33:00,0.0002212857472595,0.3880546129804407,0.1672995349330073,0.5239259182234314,1.0,0.0180153755186635,0.0005310226432177,0.0001151671861766,3.628235539e-05,1450000000000000.0,198.60983708013836,77.77156330108616,0.0754453322241741,0.0015397006576362,0.0012574222037362,1.1326466592906874,0.0333859831134358,0.007240688852016,0.0022811119635617,9.116310977087706e+16,climb,0,GTF_corr,0,43031,1.237,3.16,3.16,0,0.6788008772971769,35.11146319634825,18.015375518663557,36.28235538999999,1450000000000000.0,18.9501592683656,825.166858437631,1691.0400100526,0.022128574726,0.0265300007163986,0.478109269107213,35.1116662860738,18.0214570748838,18.017470065556616,0.02212857472595,0.9539809870847696,18.961220699788754,771783341280892.8,17.144136915193986,17.310376934999297,1105935438631031.2
11,11,-3.8903873524766936,37.45161437988281,7993.38,232.528888688,34610D,245.92854,2.8642442,16.764639,219.72471091310743,66145.0387438204,0.3044960287339966,1.0041033863560276,60.24620318136166,60015.11201661242,1480.9545040698365,2024-06-07 09:34:00,0.0002192484047237,0.3563351997673736,0.2483628614240055,0.5020516931780138,1.0,0.0178212092710811,0.0005426989245075,0.0001176995159714,3.628235539e-05,1450000000000000.0,190.31775584992147,74.52455333534438,0.0722954438176339,0.001475417220768,0.0012049240636272,1.0736601946831217,0.03269554967219,0.0070909489535651,0.0021858741547243,8.73569946129744e+16,climb,0,GTF_corr,0,43031,1.237,3.16,3.16,0,0.6989267430458344,30.007556008306214,17.82120927108116,36.28235539,1450000000000000.0,16.8324169679346,803.149532617785,1633.76492410788,0.0219248404724,0.0251682234910912,0.410729384227894,30.0070845986558,16.3193633580566,16.315786147971842,0.02192484047237,0.8528979391487724,17.1181010333984,817320993826285.4,13.557959612444503,16.018311568060962,1033321035856101.6
12,12,-3.855126422384501,37.57547669491525,8427.720000000001,239.731110904,34610D,242.07233,3.300695,17.356636,223.01440425367693,66084.79254063906,0.3068726830589237,0.9606727551165952,57.64036530699572,57013.83417721616,1397.8897811939723,2024-06-07 09:35:00,0.0002607301725466,0.3345108555598698,0.4130188208338533,0.4803363775582976,1.0,0.0176978866146051,0.0005494218194879,0.0001191575647152,3.628235539e-05,1450000000000000.0,182.08591400479943,71.30113188475372,0.0691684383683948,0.0014116007830284,0.0011528073061399,1.020112649627628,0.0316688743829187,0.0068682855592775,0.0020913282188778,8.357852969514379e+16,climb,0,GTF_corr,0,43031,1.237,3.16,3.16,0,0.7150189439493627,28.50691708860808,17.697886614605103,36.28235538999999,1450000000000000.0,16.1313058699541,795.892443369441,1620.38460247498,0.0260730172547,0.024914569566002,0.391445712985508,28.5065933401384,15.7115181921372,15.707422793082097,0.02607301725466,0.8207956800858071,16.544103352626387,794303063003363.2,12.899008591562174,15.144309694885843,983777230238578.5
13,13,-3.8269441024116873,37.705590199616,8839.2,246.418888676,34610D,238.45491,4.31474,18.246635,225.16295407502196,66027.15217533206,0.3053724595494759,0.9706408081381864,58.238448488291176,56776.80286398636,1522.750177755293,2024-06-07 09:36:00,0.0003281201678611,0.3148461017336226,0.7193621073793902,0.4853204040690931,1.0,0.0175685307581112,0.0005561163747432,0.000120609467193,3.628235539e-05,1450000000000000.0,183.9752587745118,72.04096078001619,0.0698861381859494,0.0014262477180806,0.0011647689697658,1.0231639735712186,0.0323873548439797,0.0070241082423215,0.0021130280854143,8.44457503080222e+16,climb,0,GTF_corr,0,43031,1.237,3.16,3.16,0,0.7273626396169045,28.38840143199318,17.568530758111205,36.28235538999999,1450000000000000.0,15.9291051498053,795.058773827249,1627.58912414052,0.0328120167861,0.0251871323336169,0.389802788392424,28.3882557841031,15.4762671363012,15.471190726602975,0.03281201678611,0.8171691181330932,16.43016403913032,805917430622289.5,13.066852669407082,14.276661585483328,935058725265632.5
14,14,-3.79852294921875,37.83700716697563,9288.78,250.019999784,34610D,234.85521,5.658739,19.147753,225.8238200523961,65968.91372684376,0.299500483007797,0.9997741675490716,59.9864500529443,57188.5580910796,1570.7394571804475,2024-06-07 09:37:00,0.000329869874348,0.2944415627541902,1.0043845245803171,0.4998870837745358,1.0,0.0174092635079032,0.0005663004362595,0.0001228181671866,3.628235539e-05,1450000000000000.0,189.49719571725103,74.2032387154921,0.0719837400635331,0.0014690559196639,0.0011997290010588,1.0443199158753822,0.0339703528346458,0.0073674258515359,0.0021764496994054,8.698035257676923e+16,climb,0,GTF_corr,0,43031,1.237,3.16,3.16,0,0.7350668944785127,28.5942790455398,17.409263507903216,36.28235538999999,1450000000000000.0,15.8136892398594,797.450663281553,1644.6159053079,0.0329869874348,0.0257063209095265,0.392670603047976,28.5941640623229,15.2752548460739,15.270217661292703,0.0329869874348,0.8276418120908363,16.481905350657897,829280789279516.5,13.506762798834238,13.236085022326234,877514845254082.2
15,15,-3.7695377431016936,37.970489501953125,9753.6,250.534444228,34610D,231.24193,7.31466,19.821716,226.61586637989876,65908.92727679081,0.2924183853896813,0.9912639561643338,59.47583736986003,56795.96852326134,1619.2656146527645,2024-06-07 09:38:00,0.0002633453804593,0.2744848000248498,1.1255272431429253,0.4956319780821669,1.0,0.0172541896719658,0.0005779848095916,0.0001253522519683,3.628235539e-05,1450000000000000.0,187.8841702513878,73.57161082651686,0.071371004843832,0.0014565511192618,0.0011895167473972,1.0262073788785608,0.0343761305375243,0.0074554301520128,0.0021579234685711,8.623996418629704e+16,climb,0,GTF_corr,0,43031,1.237,3.16,3.16,0,0.7433857561364458,28.397984261630672,17.25418967196587,36.28235538999999,1450000000000000.0,15.5211292651732,798.852818292052,1659.27529465433,0.0263345380459,0.0261723843916475,0.39045758456448,28.3976856763818,14.9186859982497,14.914758265559799,0.026334538045929997,0.8338277275160472,16.476651684492733,837799633568966.4,13.681117903663235,12.2163876030794,820850653726567.1
16,16,-3.740903164478027,38.102142333984375,10233.66,247.962222008,34610D,227.68655,8.845565,19.890812,226.7483296931386,65849.45143942095,0.3008093110579847,0.8774740366665925,52.64844219999555,50206.611538107,1205.762731730824,2024-06-07 09:39:00,0.0001803248359956,0.2550380254566048,1.0848401828001917,0.4387370183332962,0.9962400914052212,0.0168034092805089,0.0005919181555884,0.0001283740896864,3.628235539e-05,1450000000000000.0,166.31642890978594,65.1261230013945,0.0631781306399946,0.0012893496048978,0.0010529688439999,0.8846733222677425,0.0311635688016251,0.0067586958408348,0.0019102094906301,7.634024118999355e+16,climb,0,GTF_corr,0,43031,1.237,3.16,3.16,0,0.7496052278620946,25.1033057690535,16.803409280508916,36.28235538999999,1450000000000000.0,13.9892918377388,779.582025753126,1610.39714822537,0.0180324835996,0.025028950348183,0.342250132419291,25.1033802502766,13.6741704169843,13.67170506900995,0.01803248359956,0.7520498971800287,15.304573757710717,722800133162541.8,11.348085133331738,11.167305140808509,762664359644379.5
17,17,-3.7118010825299166,38.23480224609375,10591.8,246.418888676,34610D,224.7921,9.482394,19.779673,226.5878546488532,65796.80299722096,0.3047180313700232,0.7978928756746702,47.87357254048021,46279.171110127216,1023.6498095813012,2024-06-07 09:40:00,0.0001314556047407,0.2412695654698515,1.0593560206310173,0.3989464378373351,0.9133160026618916,0.0150753365217678,0.0006004959914127,0.0001302344344909,3.628235539e-05,1450000000000000.0,151.23261565537695,59.21960923257402,0.0574482870485762,0.0011724140213995,0.0009574714508096,0.7217102165470041,0.0287478884051659,0.0062347876468707,0.0017369659727026,6.94166801836963e+16,climb,0,GTF_corr,0,43031,1.237,3.16,3.16,0,0.7538818510900286,23.139585555063608,15.075336521767856,36.28235539,1450000000000000.0,13.0329577471181,766.923422742966,1581.41191957352,0.0131455604741,0.0243942061153558,0.313957033249403,23.1401972200529,12.8701475983583,12.868455967696987,0.01314556047407,0.701771168080163,14.525196218955,664942150132272.1,10.123280172551402,10.414203147698153,720766322368272.2
18,18,-3.68316650390625,38.36472333487818,10896.6,246.418888676,34610D,222.15941,9.83858,20.13848,225.3781165878696,65748.92942468048,0.3171239862322861,0.5225448769358436,31.352692616150616,31711.76386827165,0.0,2024-06-07 09:41:00,9.951808439884824e-05,0.2300315857671193,1.057411760817771,0.2612724384679218,0.5999654114451181,0.0117914255372403,0.0006063950439467,0.0001247238475353,2.898432844688225e-05,1559642344284291.8,99.0431559744198,38.78328076617832,0.0376232311393807,0.0007678210436608,0.000627053852323,0.3696929403753259,0.0190121174168204,0.0039104284536789,0.0009087367404806,4.889898701147795e+16,climb,0,GTF_corr,0,43031,1.237,3.16,3.16,0,0.7542869280947958,15.855881934135825,11.79142553724037,28.984328446882248,1559642344284291.8,9.90822619605425,717.505408451195,1444.86959996952,0.00995180843988,0.0212125503863002,0.218284816386948,15.8558737289797,10.2903617156721,10.289337740490435,0.009951808439884822,0.5279269627983383,12.074540793180617,412269064313132.94,5.220185339953128,9.739982003468619,683567732482811.8
19,19,-3.654148267663061,38.49623107910156,10896.6,246.93333312,34610D,222.14014,10.048319,20.161068,224.5201380784673,65717.57673206434,0.3168919133461028,0.5290948369688379,31.74569021813027,32208.376765215533,0.0,2024-06-07 09:42:00,9.991592896157434e-05,0.2300315857671193,1.064192628813615,0.2645474184844189,0.6067666568246286,0.0118525058321763,0.0006062214819146,0.000124903381742,2.966745541565508e-05,1549379345410232.0,100.28463539907352,39.26941879982715,0.0380948282617563,0.0007774454747297,0.0006349138043626,0.3762659784568522,0.0192449193684383,0.0039651440639791,0.0009418138491855,4.918611672976269e+16,climb,0,GTF_corr,0,43031,1.237,3.16,3.16,0,0.7514480965899824,16.104188382607767,11.852505832176334,29.66745541565508,1549379345410232.0,9.99235259061191,718.676389588651,1448.71859370546,0.00999159289616,0.0213063044162236,0.220784891807787,16.1041589556911,10.3624207884532,10.36138552099354,0.009991592896157434,0.5316683758848947,12.136040146652942,419147988283589.1,5.340084996697331,9.689572544195261,681143306742682.2
20,20,-3.625,38.6279296875,10896.6,247.447777564,34610D,222.10652,10.280755,20.17529,224.1779412240813,65685.8310418462,0.3168743276723657,0.5367336094745608,32.20401656847365,32721.441519805467,-25.549122236955668,2024-06-07 09:43:00,9.92703991421322e-05,0.2300315857671193,1.061756163792016,0.2683668047372804,0.614971874566477,0.0119269003849622,0.0006059188674945,0.0001250978637444,3.0409382000657373e-05,1538232966984868.2,101.73248833980824,39.8363684952019,0.0386448198821683,0.0007886697935136,0.0006440803313694,0.3840940976078586,0.0195130212479467,0.0040286536767056,0.0009793042417862,4.953727995495307e+16,climb,0,GTF_corr,0,43031,1.237,3.16,3.16,0,0.7503595866745556,16.360720759902733,11.926900384962236,30.409382000657374,1538232966984868.2,10.0930181201828,720.091143528806,1452.88109803744,0.00992703991421,0.0214037568283209,0.223669397316208,16.3616366945679,10.4500064689697,10.448969195627027,0.00992703991421322,0.5362453938728341,12.210313294631195,426681223893225.94,5.476077691485487,9.670321694661338,680217406859387.9
21,21,-3.59600830078125,38.75864837129237,10888.98,245.389999788,34610D,222.13521,10.500573,20.17899,224.67647001658423,65653.62702527773,0.3171696047547871,0.5407673366010334,32.446040196062,32924.85558622087,-25.54624222248865,2024-06-07 09:44:00,9.94591396872294e-05,0.2303072702383211,1.0612477628768957,0.2703836683005167,0.6194571204007226,0.0119703652480968,0.0006054369852626,0.0001251374318146,3.070061128439904e-05,1533857666421778.0,102.49704097935984,40.135751722528695,0.0389352482352743,0.0007945969027607,0.0006489208039212,0.3883909520012937,0.0196440327600137,0.0040602141426887,0.0009961132677772,4.976760749975887e+16,climb,0,GTF_corr,0,43031,1.237,3.16,3.16,0,0.7519796970450746,16.462427793110432,11.97036524809684,30.70061128439903,1533857666421778.0,10.1522923247527,720.91241535581,1454.72643005248,0.00994591396872,0.021441714932243,0.225222495948496,16.4624836826885,10.5039404105601,10.50289580157945,0.009945913968722941,0.53890755906399,12.253629126937595,430191931237816.06,5.544190139290104,9.715644405019386,682515925260298.6
22,22,-3.56695556640625,38.88908774165784,10881.36,244.875555344,34610D,222.15767,10.747093,20.149393,225.3437698890266,65621.18098508166,0.3136334181935638,0.6601875948450752,39.61125569070451,39629.95629846431,357.41241239693704,2024-06-07 09:45:00,9.980415969256392e-05,0.2305832221844504,1.063226345353815,0.3300937974225376,0.756139941671178,0.013090164792528,0.0006048997883956,0.0001288992165109,3.628235539e-05,1450000000000000.0,125.13195672693554,48.99912328940148,0.0475335068288454,0.0009700715679356,0.000792225113814,0.5185178646302862,0.0239608401853932,0.0051058598235459,0.0014371896564143,5.743632075152154e+16,climb,0,GTF_corr,0,43031,1.237,3.16,3.16,0,0.7541749819474134,19.81497814923216,13.09016479252804,36.28235539,1450000000000000.0,11.5399493871925,743.042463065153,1518.77258329649,0.00998041596926,0.022949488841285,0.26750562309882,19.8147598126755,11.6562780525896,11.655114823648507,0.009980415969256392,0.6143999511858966,13.348461064968783,542956457739188.5,7.690674162149068,9.771407722375338,685316509827971.1
23,23,-3.54052734375,39.01799088817532,10988.04,244.3611109,34610D,221.18579,11.213946,20.372654,227.03040343857185,65581.56972939096,0.3019009835184553,0.7863777063698177,47.182662382189065,45101.51785405304,863.2416744619798,2024-06-07 09:46:00,9.080950752362505e-05,0.2267441630463499,1.0743241277945743,0.3931888531849088,0.9027857314783172,0.014808561096308,0.0006065090933924,0.0001315385446716,3.628235539e-05,1450000000000000.0,149.05003046533523,58.36495336676788,0.0566191948586268,0.001155493772625,0.0009436532476437,0.6987073385731224,0.028616713785265,0.0062063387434864,0.0017118981247969,6.841486045417414e+16,climb,0,GTF_corr,0,43031,1.237,3.16,3.16,0,0.7614872587217434,22.55075892702652,14.80856109630805,36.28235539,1450000000000000.0,12.6439083449367,762.754669911386,1580.23916175412,0.00908095075236,0.0244695862736008,0.305682256100538,22.5502647718574,12.4923344711523,12.491200151418171,0.009080950752362505,0.6857727362381637,14.27084281395383,657709352343144.6,9.901790802717418,9.668247357803365,678696559274768.1
24,24,-3.52703857421875,39.1510837360964,11247.12,245.389999788,34610D,218.94328,11.929334,20.967194,227.01417335558276,65534.38706700877,0.3068000205051854,0.717456366359355,43.047381981561294,41819.3581989044,604.2050278657252,2024-06-07 09:47:00,7.175363665688185e-05,0.2176674270226199,1.0833205186962478,0.3587281831796775,0.8263859020697983,0.0135541633741511,0.0006114068839194,0.0001320687547594,3.628235539e-05,1450000000000000.0,135.98667967975211,53.249611511191326,0.0516568583778735,0.0010542215995484,0.0008609476396312,0.5834712482075709,0.026319465678236,0.0056852141339593,0.001561860411664,6.241870387326388e+16,climb,0,GTF_corr,0,43031,1.237,3.16,3.16,0,0.7653223079501039,20.9096790994522,13.554163374151118,36.28235538999999,1450000000000000.0,11.8718721666698,750.986579033273,1552.25838851412,0.00717536366569,0.023850640358439,0.282586398561188,20.9103154996084,11.8481681965072,11.847318108348295,0.007175363665688185,0.6416691897493536,13.673588319548907,599956757318165.9,8.71963022267769,9.321286168306187,650804335052716.1
25,25,-3.509534752887248,39.284271240234375,11430.0,250.019999784,34610D,217.39343,12.326429,21.333916,227.4217862654432,65491.33968502721,0.3126363136856411,0.6491749718042609,38.95049830825565,38490.05935666637,300.508486379962,2024-06-07 09:48:00,6.081259432386444e-05,0.2114799020422646,1.089738486257303,0.3245874859021304,0.7500610809942393,0.0129444008600435,0.0006150692319582,0.0001309044748988,3.628235539e-05,1450000000000000.0,123.0446241557796,48.181766407312246,0.0467405979699067,0.0009538897544878,0.0007790099661651,0.5041908638005079,0.0239572530788505,0.0050987945280919,0.0014132158222377,5.6478222546970696e+16,climb,0,GTF_corr,0,43031,1.237,3.16,3.16,0,0.7694245763345644,19.245029678333182,12.944400860043515,36.28235538999999,1450000000000000.0,11.1269359213916,738.775199062887,1520.68192982393,0.00608125943239,0.0231299033421591,0.259827321749207,19.2454387029213,11.2333941869795,11.232711096676422,0.006081259432386445,0.5996732096258462,13.099528511352661,537814430914302.7,7.501066349582523,9.110666867712279,632888119176300.0
