,Unnamed: 0,index,icao24,callsign,latitude,longitude,groundspeed,altitude,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_waypoint,cocip_level,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_width,cocip_depth,cocip_rhi_1,cocip_air_temperature_1,cocip_specific_humidity_1,cocip_altitude_1,cocip_persistent_1,cocip_dT_dz,cocip_ds_dz,cocip_dz_max,cocip_rho_air_1,cocip_iwc_1,cocip_n_ice_per_m_1,cocip_ef,cocip_contrail_age,cocip_global_yearly_mean_rf,cocip_atr20,cocip_sdr_mean,cocip_sdr_min,cocip_sdr_max,cocip_rsr_mean,cocip_rsr_min,cocip_rsr_max,cocip_olr_mean,cocip_olr_min,cocip_olr_max,cocip_rf_sw_mean,cocip_rf_sw_min,cocip_rf_sw_max,cocip_rf_lw_mean,cocip_rf_lw_min,cocip_rf_lw_max,cocip_rf_net_mean,cocip_rf_net_min,cocip_rf_net_max,cocip_cocip,cocip_mean_contrail_altitude,cocip_mean_rhi,cocip_std_rhi,cocip_mean_n_ice_per_m,cocip_std_n_ice_per_m,cocip_mean_r_ice_vol,cocip_mean_width,cocip_mean_depth,cocip_mean_tau_contrail,cocip_mean_tau_cirrus,cocip_max_age,cocip_mean_rf_sw,cocip_mean_rf_lw,cocip_mean_rf_net,cocip_mean_olr,cocip_mean_sdr,cocip_mean_rsr,cocip_contrail_length,cocip_persistent_contrail_length,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_segment_length_km,accf_issr_nox_impact,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_segment_length_km
0,0,1,a35da8,FFT4000,37.64968096199682,-122.33503258746605,94.657777696,632.46,-0.9281921813670736,34610D,286.36752,7.041589,5.3946915,99.00736364760856,67804.4573012219,,,64.17651178517727,,1892.1798645682568,0.0098313740461756,93954.21408487008,0.8611746502468464,0.5348042648764773,0.5061821445796777,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.291852110015094,58.77269880330928,14.321159835335292,92.85545564379868,1995980585480264.0,,,,,,,,,,,1.0,,,,3.16,35.8,2023-11-06 08:01:00,0.009831374046175694,0.861174826394152,0.0,0,939.5421408487008,0.009831374046175694,7.041589,5.3946915,0.861174826394152,0.019317262,0.0,1.1429703236751707,0.0,6873.929756898064,0.6070791771393887,0.7946413484609033,,,0.9773735194102257,,,,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.009591546,1.820799e-07,6233.5957,0.9514621,-242.22601,0.0,0.0,0.9999999999999999,-8.451849162990378e-13,9.2111015e-12,2.2497282e-16,0.0,0.0,0.0,7.479999999999999e-16,1.0972988938516294e-13,8.365916658660435e-12,814.0259290136622,6.873929756898064,,0.009591546,1.820799e-07,6233.5957,0.9514621,-242.22601,0.0,0.0,0.0,-8.451849162990378e-13,9.2111015e-12,2.2497282e-16,0.0,0.0,0.0,7.479999999999999e-16,1.0972988938516294e-13,8.365916658660435e-12,814.0259290136622,6.873929756898064
1,1,2,a35da8,FFT4000,37.68706240896451,-122.27317478345788,134.784444328,1203.96,-0.9277978747210152,34610D,283.16675,9.021584,8.462964,114.18676064240518,67740.28078943673,0.20291044965360855,1.986471203864132,86.74792846161972,151.898111083472,3503.9634187617867,0.0069085030495261,87673.12586169648,0.71941691083451,0.722899403846831,0.706713780918728,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.3384946786203524,75.9495357969635,19.26020955223704,153.9950479893145,1615849962609169.8,24.6800899901145,784.261010400967,1519.54961361009,0.690850304953,0.0219003175802586,0.993235601932066,75.949055541736,45.3525661576428,45.04139752548308,0.69085030495261,0.9653674142264748,995206404574256.4,0.026835030724491015,5.48748575578289e-05,3.16,35.8,2023-11-06 08:02:00,0.006908503049526103,0.7194165895642092,0.0,1,876.7312586169647,0.006908503049526103,9.021584,8.462964,0.7194165895642092,0.021161113,0.0,1.0786155659704533,0.0,8343.905703079294,0.5494398083303564,0.8355333009652584,5.122561056679607,243.89445456692437,0.7920289581012049,inf,0.0,238.02623170572588,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0067785336,3.5709354e-07,11924.055,0.7689023,-241.60492,0.0,0.0,1.0,-8.218929163986609e-13,8.364198e-12,2.3846344e-16,0.0,0.0,0.0,7.48e-16,9.903642775262916e-14,7.542304946221672e-12,813.3153520852231,8.343905703079294,2.4123466131226298e-11,0.0067785336,3.5709354e-07,11924.055,0.7689023,-241.60492,0.0,0.0,0.0,-8.218929163986609e-13,8.364198e-12,2.3846344e-16,0.0,0.0,0.0,7.48e-16,9.903642775262916e-14,7.542304946221672e-12,813.3153520852231,8.343905703079294
2,2,3,a35da8,FFT4000,37.72793527376854,-122.1945389457371,140.443333212,2255.52,-0.9273480561823432,34610D,279.30914,10.914991,15.536061,127.40210704009785,67653.5328609751,0.218383845832095,1.817497492942362,79.78865801147863,134.0599825271362,3151.035290139468,0.0043150977706699,77005.1164429154,0.5324220153991494,0.6649054834289886,0.7067137809187282,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.3802692896116409,67.03044576715892,19.37104457432149,134.67791590863575,1354095479074827.0,22.4474208428923,782.212424353162,1523.70467823192,0.431509777067,0.0220363540030349,0.908748746471181,67.0299912635681,41.2386162586618,41.06143216426925,0.43150977706699,0.95462617929441,933846941502411.6,0.027110232819761795,4.9506455235145895e-05,3.16,35.8,2023-11-06 08:03:00,0.00431509777066995,0.5324226354998467,0.0,2,770.051164429154,0.00431509777066995,10.914991,15.536061,0.5324226354998467,0.024341235,0.0,0.9604546933367849,0.0,8800.317831566796,0.5458182071071531,0.8379036250013081,4.578118309290869,242.56683770488416,0.5649342375386848,inf,0.0,234.79786511201348,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0042326734,4.3746786e-07,22431.291,0.5538511,-240.6112,0.0,0.0,1.0000000000000002,-7.791144975553574e-13,7.1934125e-12,2.4465898e-16,0.0,0.0,0.0,7.48e-16,8.437853176800941e-14,6.414297906668221e-12,812.5384074486481,8.800317831566796,1.8963017447012728e-11,0.0042326734,4.3746786e-07,22431.291,0.5538511,-240.6112,0.0,0.0,0.0,-7.791144975553574e-13,7.1934125e-12,2.4465898e-16,0.0,0.0,0.0,7.48e-16,8.437853176800941e-14,6.414297906668221e-12,812.5384074486481,8.800317831566796
3,3,4,a35da8,FFT4000,37.77085643703654,-122.11112644361413,151.246666536,3192.78,-0.9268564334878154,34610D,274.95132,14.135169,14.081412,142.89168656592884,67573.74420296363,0.23788850890659982,1.63683040499454,70.24822074746419,117.2604683195599,2318.0819905171384,0.0006797813137749,68406.5121293734,0.105572758014944,0.5854018395622016,0.6651178579987324,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.4298691377206628,49.98112981015976,19.136616840835657,108.8054267687526,1199381425231078.8,20.3654254557763,772.70871504769,1507.16540327768,0.23574928255655,0.0217075763488809,0.81841520249727,58.63023415977995,37.6474318541439,37.62185721861718,0.06797813137749,0.9054569105818454,985270531306493.8,0.026829642797513212,4.377576844900885e-05,3.16,35.8,2023-11-06 08:04:00,0.0006797813137749219,0.10557271068844729,0.0,3,684.065121293734,0.0006797813137749219,14.135169,14.081412,0.10557271068844729,0.03142902,2.7041745e-08,0.8667305153641589,0.0,9892.240424891224,0.5446328920346316,0.8386745572115523,4.157966904317176,241.44292177604586,0.10741749420587496,inf,0.0,231.41569316227336,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.000701063,9.926731e-07,31871.229,0.09751579,-239.39491,0.0,0.0,1.0000000000000002,-7.407006527606479e-13,6.1368844e-12,2.8745604e-16,0.0,0.0,0.0,7.48e-16,7.118584467631567e-14,5.396183740671951e-12,811.7212371965223,9.892240424891224,1.4218590734516272e-11,0.000701063,9.926731e-07,31871.229,0.09751579,-239.39491,0.0,0.0,0.0,-7.407006527606479e-13,6.1368844e-12,2.8745604e-16,0.0,0.0,0.0,7.48e-16,7.118584467631567e-14,5.396183740671951e-12,811.7212371965223,9.892240424891224
4,4,5,a35da8,FFT4000,37.81915283203125,-122.01690673828124,175.425555404,3878.58,-0.9262956784812538,34610D,271.4321,20.26382,11.853028,153.52208305346744,67503.49598221616,0.24613684406692848,1.456163317046718,71.3097453810774,100.4609541119836,2839.8096238394373,0.000399887880461,62621.53768428498,0.0759560007478354,0.5942478781756451,0.7067137809187282,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.4648335310556999,50.22998418692668,19.686267638055025,113.02743256645012,1047285495474881.8,18.2834300686603,763.205005742218,1490.62612832344,0.0399887880461,0.0213787986947269,0.728081658523359,50.2304770559918,34.056247449626,34.04263421278534,0.0399887880460999,0.858042327071311,1016526976708663.6,0.02479414799024815,3.821371620193547e-05,3.16,35.8,2023-11-06 08:05:00,0.00039988788046108113,0.07595596041266067,0.0,4,626.2153768428498,0.00039988788046108113,20.26382,11.853028,0.07595596041266067,0.0396829,1.042963e-08,0.8037203591968132,0.0,11075.049151884847,0.2702733522962196,0.9627836283602684,3.8470559327279275,240.5444942243957,0.07469421976438537,inf,0.0,230.475135229651,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.00038981668,4.969297e-07,38817.527,0.074336074,-237.79639,0.0,0.0,0.9999999999999999,-7.123957600249275e-13,5.406753e-12,2.492425e-16,0.0,0.0,0.0,7.480000000000001e-16,6.202388612631616e-14,4.694357202216665e-12,810.800193110777,11.075049151884846,1.0169196950608408e-11,0.00038981668,4.969297e-07,38817.527,0.074336074,-237.79639,0.0,0.0,0.0,-7.123957600249275e-13,5.406753e-12,2.492425e-16,0.0,0.0,0.0,7.480000000000001e-16,6.202388612631616e-14,4.694357202216665e-12,810.800193110777,11.075049151884846
5,5,6,a35da8,FFT4000,37.84593200683594,-121.895823377244,188.286666504,4716.780000000001,-0.9258247207463476,34610D,265.9943,26.930115,13.000597,157.66962176704655,67432.18623683508,0.2505459765368458,1.397389495463866,68.75742637769585,95.5516784267428,2559.313308660858,0.0023721811677892,56095.647368712234,0.6412239602306844,0.5729785531474654,0.706713780918728,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.4822464724970741,47.77629342414596,18.535966823029625,106.01763211592971,892209453435564.4,17.3034024533149,759.812245130016,1497.65413833216,0.237218116779,0.0217483435829398,0.698694747731933,47.7758392133714,32.1263430967687,32.050313945605204,0.23721811677892,0.8414948476204671,1031244909471648.6,0.023098743715403,3.751951341826906e-05,3.16,35.8,2023-11-06 08:06:00,0.002372181167789295,0.6412244176019977,0.0,5,560.9564736871223,0.002372181167789295,26.930115,13.000597,0.6412244176019977,0.050475657,4.7148882e-07,0.7346818026261106,0.0,11555.269067995321,0.2328721522021101,0.9725073576733275,3.472317270213117,239.3719256627461,0.5980473398032486,inf,0.0,232.06824611279822,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0023486246,3.0365695e-07,47311.2,0.6458798,-235.92574,0.0,0.0,1.0,-6.779700393704248e-13,4.49403e-12,2.343444e-16,0.0,0.0,0.0,7.48e-16,5.0591125420023386e-14,3.816060078966732e-12,810.2894965965195,11.55526906799532,7.390473914076933e-12,0.0023486246,3.0365695e-07,47311.2,0.6458798,-235.92574,0.0,0.0,0.0,-6.779700393704248e-13,4.49403e-12,2.343444e-16,0.0,0.0,0.0,7.48e-16,5.0591125420023386e-14,3.816060078966732e-12,810.2894965965195,11.55526906799532
6,6,7,a35da8,FFT4000,37.87001037597656,-121.76807809383313,198.06111094,5471.16,-0.9253333761354352,34610D,261.4604,30.849215,14.973489,164.32169462841586,67363.4288104574,0.25721905021015895,1.386902467391846,66.02118731066028,93.4190797299564,2614.552241201716,0.0023236964897931,50703.897051540545,0.8476710344637638,0.550176560922169,0.7067137809187279,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.5069313774940764,46.709715476137376,18.12809403557549,99.3108616673756,777690928996730.4,16.8640935348348,763.384606611707,1517.49898398903,0.232369648979,0.0223059985778616,0.693451233695923,46.7095398649782,31.0881053486735,31.016033500501084,0.2323696489793099,0.8589253737582092,1009674890320054.0,0.02335271495959486,3.807391996096815e-05,3.16,35.8,2023-11-06 08:07:00,0.0023236964897931944,0.8476706942156195,0.0,6,507.03897051540554,0.0023236964897931944,30.849215,14.973489,0.8476706942156195,0.038118828,1.8145317e-07,0.675581685393523,0.0,11894.554073287172,0.22926335038196238,0.9733644313265396,3.166632677558385,238.32931452108625,0.7562562817372899,inf,0.0,232.40476414615327,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0022549278,4.5705133e-07,54971.7,0.7975875,-233.87167,0.0,0.0,1.0,-6.469479880186863e-13,3.814062e-12,2.4616853e-16,0.0,0.0,0.0,7.48e-16,4.216665206044542e-14,3.167114117127486e-12,809.8303062264353,11.894554073287173,6.154577739441436e-12,0.0022549278,4.5705133e-07,54971.7,0.7975875,-233.87167,0.0,0.0,0.0,-6.469479880186863e-13,3.814062e-12,2.4616853e-16,0.0,0.0,0.0,7.48e-16,4.216665206044542e-14,3.167114117127486e-12,809.8303062264353,11.894554073287173
7,7,8,a35da8,FFT4000,37.8944091796875,-121.63641747007978,204.234444268,6240.780000000001,-0.9248031010906466,34610D,256.45126,34.292248,12.900019,170.04174516441535,67297.40762314673,0.2624999658445476,1.25120948015192,63.66461945877146,83.1161011182122,2354.416119130477,0.0016562156291604,45643.61268941082,0.8610609960730748,0.5305384954897622,0.706713780918728,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.5296760659605017,41.55846867192878,17.965296658087166,93.56559741665151,671684059985526.5,15.2705323821167,751.238735943598,1500.93367329444,0.165621562916,0.0220765474858274,0.62560474007596,41.5580505591061,28.3379790466595,28.291122846834075,0.16562156291604,0.8010182525263522,956598563579814.4,0.021607183065966817,3.4010987587880135e-05,3.16,35.8,2023-11-06 08:08:00,0.0016562156291604834,0.86106195113283,0.0,7,456.4361268941082,0.0016562156291604834,34.292248,12.900019,0.86106195113283,0.030703,3.304491e-08,0.6200370239842697,0.0,12650.034778877194,0.22641163287106575,0.9740317102131005,2.8693627911799444,237.22620550394615,0.7312722599433003,inf,0.0,231.12940592594492,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0016095602,3.4621374e-07,62801.42,0.8230934,-232.73615,0.0,0.0,0.9999999999999998,-6.152671289436224e-13,3.1966953e-12,2.376248e-16,0.0,0.0,0.0,7.48e-16,3.4544189713612095e-14,2.581428069937465e-12,809.3650049578896,12.650034778877194,4.187351864593802e-12,0.0016095602,3.4621374e-07,62801.42,0.8230934,-232.73615,0.0,0.0,0.0,-6.152671289436224e-13,3.1966953e-12,2.376248e-16,0.0,0.0,0.0,7.48e-16,3.4544189713612095e-14,2.581428069937465e-12,809.3650049578896,12.650034778877194
8,8,9,a35da8,FFT4000,37.9200439453125,-121.49616647273936,209.893333152,6934.200000000001,-0.9242217628471924,34610D,251.33951,38.524193,11.175931,172.78275286885088,67233.74300368795,0.2653983348710018,1.175873458561218,62.21346690128991,77.7212597220176,2066.3969834579334,0.0010822278551543,41442.16772350145,0.8320721193603386,0.5184455575107493,0.7067137809187282,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.5436597790720078,38.86084100510027,17.87352793584123,89.73415348757246,581005475618184.5,14.3015985702246,744.136276352466,1495.93762349291,0.108222785515,0.0220934935171849,0.587936729280609,38.8606298610088,26.6113065741865,26.582538210873988,0.10822278551543,0.7685254440647606,920074745850077.4,0.02066357626104764,3.204186734583139e-05,3.16,35.8,2023-11-06 08:09:00,0.0010822278551543241,0.832072635914786,0.0,8,414.42167723501456,0.0010822278551543241,38.524193,11.175931,0.832072635914786,0.030354403,1.1423323e-10,0.5744128526281715,0.0,12759.689666409362,0.22559693948978718,0.9742207249349817,2.6142269567718874,236.19563756856488,0.6718845355049107,inf,0.0,229.65782786512514,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0010526129,3.545549e-07,69883.875,0.7809929,-231.70898,0.0,0.0,1.0,-5.866242085294023e-13,2.7067554e-12,2.3826777e-16,0.0,0.0,0.0,7.480000000000001e-16,2.85479734305976e-14,2.120131204054558e-12,808.8761330809933,12.759689666409361,3.090865190291664e-12,0.0010526129,3.545549e-07,69883.875,0.7809929,-231.70898,0.0,0.0,0.0,-5.866242085294023e-13,2.7067554e-12,2.3826777e-16,0.0,0.0,0.0,7.480000000000001e-16,2.85479734305976e-14,2.120131204054558e-12,808.8761330809933,12.759689666409361
9,9,10,a35da8,FFT4000,37.94581604003906,-121.35457140334108,218.6388887,7543.8,-0.9236029630521368,34610D,246.86157,41.664967,10.21055,176.41312140313258,67171.52953678666,0.26987857636962653,1.13550517744629,60.87806860970386,74.749464163948,1933.281959778756,0.0006528053158801,38012.54249929331,0.7176924488987741,0.5073172384141988,0.706713780918728,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.5600945613156401,37.37472879102602,17.76244658487519,86.43170379215569,512172421375303.5,13.742227925321,741.488252739735,1498.07087158341,0.065280531588,0.0222266367929669,0.567752588723145,37.374732081974,25.5437920730677,25.52712782832222,0.0652805315880099,0.7566913340607653,901100177846628.0,0.020311900745735318,3.112778112886951e-05,3.16,35.8,2023-11-06 08:10:00,0.000652805315880142,0.717692924921551,0.0,9,380.1254249929332,0.000652805315880142,41.664967,10.21055,0.717692924921551,0.033367716,3.1707185e-11,0.5364334867834228,0.0,13320.675217992797,0.22390606277383615,0.9746107300112795,2.4117029691971443,235.31217133282811,0.5544157560272749,inf,0.0,228.0060121563131,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0007162028,3.3622524e-07,76082.69,0.7698951,-231.2945,0.0,0.0,1.0,-5.615690291297043e-13,2.3524336e-12,2.3685487e-16,0.0,0.0,0.0,7.479999999999999e-16,2.4266092988196457e-14,1.7908644713007217e-12,808.3846422476142,13.320675217992797,2.4782987365532653e-12,0.0007162028,3.3622524e-07,76082.69,0.7698951,-231.2945,0.0,0.0,0.0,-5.615690291297043e-13,2.3524336e-12,2.3685487e-16,0.0,0.0,0.0,7.479999999999999e-16,2.4266092988196457e-14,1.7908644713007217e-12,808.3846422476142,13.320675217992797
