,flight_id,total_flight_distance_flown,total_contrails_formed,total_persistent_contrails_formed,mean_lifetime_contrail_altitude,mean_lifetime_rhi,mean_lifetime_n_ice_per_m,mean_lifetime_r_ice_vol,mean_lifetime_contrail_width,mean_lifetime_contrail_depth,mean_lifetime_tau_contrail,mean_lifetime_tau_cirrus,mean_contrail_lifetime,max_contrail_lifetime,mean_lifetime_rf_sw,mean_lifetime_rf_lw,mean_lifetime_rf_net,total_energy_forcing,mean_lifetime_olr,mean_lifetime_sdr,mean_lifetime_rsr
0,34610D,2444158.6160671385,1885195.0638326486,519186.06919636717,10886.151495404843,1.0747610854620124,204681709926.57632,9.371771553481897e-06,3456.7642729988743,241.1858221676523,0.047541510609034686,0.07299769,1.1316239316239316,2.0833333333333335,0.0,2.6000042,2.6000041666958067,15086304410032.51,223.72554,0.0,0.0
