,flight_id,total_flight_distance_flown,total_contrails_formed,total_persistent_contrails_formed,mean_lifetime_contrail_altitude,mean_lifetime_rhi,mean_lifetime_n_ice_per_m,mean_lifetime_r_ice_vol,mean_lifetime_contrail_width,mean_lifetime_contrail_depth,mean_lifetime_tau_contrail,mean_lifetime_tau_cirrus,mean_contrail_lifetime,max_contrail_lifetime,mean_lifetime_rf_sw,mean_lifetime_rf_lw,mean_lifetime_rf_net,total_energy_forcing,mean_lifetime_olr,mean_lifetime_sdr,mean_lifetime_rsr
0,34610D,2448745.074085423,1841297.9302415578,519186.06919636717,10898.61076931914,1.072655214562311,602482877842.2172,6.682827401540147e-06,3576.049557213993,230.0932048674558,0.067986201369295,0.070142634,1.182905982905983,2.1,0.0,3.3533254,3.3533255854478248,22494835498610.598,223.83952,0.0,0.0
