,Unnamed: 0,index,longitude,latitude,altitude,icao24,callsign,groundspeed,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_level,cocip_waypoint,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_ef,cocip_persistent_1,cocip_cocip,cocip_contrail_age,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_segment_length_km,accf_issr_nox_impact,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_segment_length_km
41,41,42,-51.31324304478834,-22.160116676350416,12062.46,,,226.0726109158,-0.9947618594024564,34610D,218.15988,6.454543,9.640544,228.9871327237582,72016.0860593579,0.30468367776074196,0.677829457529094,38.26723140533148,38.8096733718144,0.0,1.936421082679364e-05,19140.60881376311,0.2843593287753607,0.318893595044429,0.5843684868152743,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.7733584835922525,19.40530206600746,11.95807547736165,41.51020881515468,242149568470520.8,8.0546542654356,689.388768353705,1455.95604427252,0.00193642108268,0.022247919018914,0.338914728764547,19.4048366859072,15.2335473927435,15.2332524128322,0.0019364210826793,0.5562118524261496,4065074572099221.5,0.013558824657488052,5.017652503821872e-05,3.16,35.8,2023-08-06 03:42:00,1.9364210826793638e-05,0.28435945988658107,0.0,191.40608813763112,41,1.9364210826793638e-05,6.454543,9.640544,0.28435945988658107,0.0,0.0,0.3056492329307866,0.0,13571.455085505717,0.3443189099256057,-0.9388527511104404,1.274465535729721,228.6052994741187,0.16555591492658003,0.0,1.0,219.9387997860839,0.0,0.0,0.0,0 days,1.8280783e-05,-6.532371e-08,124570.32,0.27632502,-287.8241,0.0,0.0,1.0,-3.4758207760637346e-13,2.2109055e-12,2.1598091e-16,0.0,0.0,0.0,7.480000000000001e-16,2.5187185026791423e-14,1.863323393368142e-12,1051.9725513684625,13.571455085505717,1.0275003299898584e-12,1.8280783e-05,-6.532371e-08,124570.32,0.27632502,-287.8241,0.0,0.0,1.0,-3.4758207760637346e-13,2.2109055e-12,2.1598091e-16,0.0,0.0,0.0,7.480000000000001e-16,2.5187185026791423e-14,1.863323393368142e-12,1051.9725513684625,13.571455085505717
42,42,43,-51.43692890408241,-22.118047087303022,12062.46,,,226.1497775824,-0.9947362806971024,34610D,218.16566,6.4327245,9.383523,229.71573920713195,71977.81882795258,0.3038859283697841,0.65963400688712,36.57204607063706,37.5495134483594,0.0,1.939847568393928e-05,19140.60881376311,0.2846496659228056,0.3047670505886422,0.5589622852726367,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.7758088921500438,18.774928485788287,11.513551194347542,38.40625133107803,248492561429919.03,7.86931621113799,684.905747423918,1447.21132886748,0.00193984756839,0.0220832842017767,0.32981700344356,18.7747567241797,14.9351428179793,14.934853104594506,0.0019398475683939,0.5410965250221913,4218492635788896.0,0.01316963854653068,4.9925633163984513e-05,3.16,35.8,2023-08-06 03:43:00,1.9398475683939276e-05,0.2846500318975426,0.0,191.40608813763112,42,1.9398475683939276e-05,6.4327245,9.383523,0.2846500318975426,0.0,0.0,0.30564113517348446,0.0,13575.024445147646,0.344228951598197,-0.9388857379264031,1.2730050309700747,228.593673663733,0.16573440210385618,0.0,1.0,219.92877042901412,0.0,0.0,0.0,0 days,1.8359337e-05,-5.963037e-08,124575.29,0.27708778,-288.22903,0.0,0.0,0.9999999999999998,-3.475098015436734e-13,2.210922e-12,2.1553786e-16,0.0,0.0,0.0,7.480000000000001e-16,2.5187897030268853e-14,1.863412244238021e-12,1052.60496277929,13.575024445147646,9.712635440174349e-13,1.8359337e-05,-5.963037e-08,124575.29,0.27708778,-288.22903,0.0,0.0,0.9999999999999998,-3.475098015436734e-13,2.210922e-12,2.1553786e-16,0.0,0.0,0.0,7.480000000000001e-16,2.5187897030268853e-14,1.863412244238021e-12,1052.60496277929,13.575024445147646
43,43,44,-51.56061476337647,-22.07597749825563,12062.46,,,226.226944249,-0.994705808437482,34610D,218.1744,6.407952,9.112217,229.332922303925,71941.24678188193,0.3040401742582045,0.665927874142088,37.14010899135253,37.99034173856,0.0,1.943024429015992e-05,19140.60881376311,0.2847946496289119,0.3095009082612711,0.5675005062868853,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.774500535472695,18.99520498983301,11.662314759159525,39.42660484551041,246172349604630.44,7.93228809849602,686.486599234328,1450.38800825388,0.00194302442902,0.0221443227929346,0.332963937071044,18.99517086928,15.0360857807437,15.035793631600342,0.0019430244290159,0.5464196837019012,4164732639537674.5,0.013302396806675953,5.002091303500208e-05,3.16,35.8,2023-08-06 03:44:00,1.9430244290159914e-05,0.28479452046542936,0.0,191.40608813763112,43,1.9430244290159914e-05,6.407952,9.112217,0.28479452046542936,0.0,0.0,0.30562889128271903,0.0,13578.587481512106,0.3441392016451554,-0.9389186385896464,1.2732872025362578,228.59592071020296,0.16583262153251588,0.0,1.0,219.93120530583556,0.0,0.0,0.0,0 days,1.8434315e-05,-5.2609177e-08,124580.234,0.27761108,-288.5369,0.0,0.0,1.0,-3.4743763764761754e-13,2.2108882e-12,2.150207e-16,0.0,0.0,0.0,7.48e-16,2.5187877325976386e-14,1.8634505090839525e-12,1053.2373741901172,13.578587481512105,9.904355168377666e-13,1.8434315e-05,-5.2609177e-08,124580.234,0.27761108,-288.5369,0.0,0.0,1.0,-3.4743763764761754e-13,2.2108882e-12,2.150207e-16,0.0,0.0,0.0,7.48e-16,2.5187877325976386e-14,1.8634505090839525e-12,1053.2373741901172,13.578587481512105
44,44,45,-51.68430062267054,-22.033907909208235,12062.46,,,226.3041109156,-0.9946704393524668,34610D,218.18571,6.3798623,8.825841,229.38071981072247,71904.10667289059,0.30403808991258374,0.665999720541024,37.14043395228755,37.9862629271172,0.0,1.9464248733647203e-05,19140.60881376311,0.2848764082744981,0.3095036162690629,0.5676421941042863,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.7746419174817506,18.993602016826085,11.66378776967477,39.43336296886025,246221717320439.7,7.93217011395006,686.51424702367,1450.49507046476,0.00194642487336,0.0221470729114379,0.332999860270512,18.9931314635586,15.0358407001285,15.035548044481514,0.0019464248733647,0.5465112592016714,4163743317826199.0,0.01330414546666322,5.0021743948127976e-05,3.16,35.8,2023-08-06 03:45:00,1.9464248733647206e-05,0.28487651371310935,0.0,191.40608813763112,44,1.9464248733647206e-05,6.3798623,8.825841,0.28487651371310935,0.0,0.0,0.3056130485276623,0.0,13570.931338214112,0.3467823784015454,-0.9379456178426164,1.2732834264968527,228.59589064299365,0.16589860902684667,0.0,1.0,219.93142446354932,0.0,0.0,0.0,0 days,1.8507128e-05,-4.405391e-08,124585.06,0.27778992,-288.79044,0.0,0.0,1.0,-3.4736599657185464e-13,2.210803e-12,2.1443178e-16,0.0,0.0,0.0,7.480000000000001e-16,2.5187111911883878e-14,1.8634369330728706e-12,1053.8697856009449,13.570931338214113,9.906653678897881e-13,1.8507128e-05,-4.405391e-08,124585.06,0.27778992,-288.79044,0.0,0.0,1.0,-3.4736599657185464e-13,2.210803e-12,2.1443178e-16,0.0,0.0,0.0,7.480000000000001e-16,2.5187111911883878e-14,1.8634369330728706e-12,1053.8697856009449,13.570931338214113
45,45,46,-51.807751725046245,-21.99153968261334,12062.46,,,226.3812775822,-0.9946304340025782,34610D,218.19997,6.342012,8.518758,229.44014647455413,71866.9662389383,0.30407033471700573,0.665672674681108,37.1113319285784,37.9618011216958,0.0,1.948943259450681e-05,19140.60881376311,0.2847202082909749,0.30926109940482,0.5673691046313527,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.7748172938127618,18.98092924651496,11.657748379889878,39.38767901106496,246379166308556.62,7.9293553373124,686.485997781501,1450.37409780087,0.00194894325945,0.0221438865718166,0.332836337340554,18.9809005608479,15.0306196819202,15.030326749380146,0.0019489432594506,0.5464176915591468,4162496848614009.0,0.013300866682328903,4.9993783425183044e-05,3.16,35.8,2023-08-06 03:46:00,1.948943259450681e-05,0.28472031633177586,0.0,191.40608813763112,45,1.948943259450681e-05,6.342012,8.518758,0.28472031633177586,0.0,0.0,0.3055930758298108,0.0,13568.20346421131,0.3482368614922325,-0.9374065757706417,1.2733424497375343,228.59636061423154,0.16583064007009457,0.0,1.0,219.93160265331926,0.0,0.0,0.0,0 days,1.8569768e-05,-3.689105e-08,124590.79,0.27769473,-289.155,0.0,0.0,1.0,-3.472896395581294e-13,2.2107086e-12,2.1393491e-16,0.0,0.0,0.0,7.480000000000001e-16,2.5186381079090727e-14,1.8634189357582783e-12,1054.506006957822,13.56820346421131,9.899253028532308e-13,1.8569768e-05,-3.689105e-08,124590.79,0.27769473,-289.155,0.0,0.0,1.0,-3.472896395581294e-13,2.2107086e-12,2.1393491e-16,0.0,0.0,0.0,7.480000000000001e-16,2.5186381079090727e-14,1.8634189357582783e-12,1054.506006957822,13.56820346421131
46,46,47,-51.93107013872815,-21.94900266088186,12062.46,,,226.4584442488,-0.9945856434031722,34610D,218.21861,6.2950397,8.181048,229.491527170186,71829.85490700972,0.3041131631719097,0.665113094042888,37.06895455490475,37.9267386597068,0.0,1.9495113332453867e-05,19140.60881376311,0.2841184082572917,0.3089079546242062,0.56692984343417,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.7749576618710514,18.963632586424463,11.64842224455862,39.31890310955328,246568527531300.53,7.92404046090969,686.401910038145,1450.17153541561,0.00194951133325,0.0221395422529868,0.332556547021444,18.9633693298534,15.0209314728076,15.020638643754912,0.0019495113332453,0.5461391746395076,4163371270527188.0,0.013292669864968255,4.996565109171593e-05,3.16,35.8,2023-08-06 03:47:00,1.9495113332453864e-05,0.28411868964000575,0.0,191.40608813763112,46,1.9495113332453864e-05,6.2950397,8.181048,0.28411868964000575,0.0,0.0,0.3055669723964993,0.0,13571.770121998843,0.34814592676013806,-0.9374403520653058,1.2734208240202813,228.59698463778673,0.1655102300111737,0.0,1.0,219.93097854420745,0.0,0.0,0.0,0 days,1.8613351e-05,-3.1023927e-08,124597.7,0.27728695,-289.4172,0.0,0.0,0.9999999999999999,-3.4720745358999696e-13,2.2105987e-12,2.1349844e-16,0.0,0.0,0.0,7.48e-16,2.518558409567299e-14,1.863391204153813e-12,1055.1420295240675,13.571770121998844,9.884688964279246e-13,1.8613351e-05,-3.1023927e-08,124597.7,0.27728695,-289.4172,0.0,0.0,0.9999999999999999,-3.4720745358999696e-13,2.2105987e-12,2.1349844e-16,0.0,0.0,0.0,7.48e-16,2.518558409567299e-14,1.863391204153813e-12,1055.1420295240675,13.571770121998844
47,47,48,-52.05438855241005,-21.90646563915038,12062.46,,,226.5356109154,-0.9945359083878548,34610D,218.23964,6.242212,7.8244677,229.52818293530487,71792.78595245481,0.30423035947709315,0.66517248070416,37.08770579910187,37.9386824297628,0.0,1.950268764971661e-05,19140.60881376311,0.2834585217617306,0.3090642149925156,0.5674396466198626,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.7750440632509967,18.96894172014828,11.655482393801872,39.36245934851428,246539616062866.5,7.92751052391373,686.535514944674,1450.20982597066,0.00195026876497,0.022137190610672,0.33258624035208,18.9693412148814,15.0238684845468,15.023575484446743,0.0019502687649716,0.5465817031880212,4154114715506132.0,0.013303188214369032,4.9915829361035705e-05,3.16,35.8,2023-08-06 03:48:00,1.9502687649716615e-05,0.2834584946358633,0.0,191.40608813763112,47,1.9502687649716615e-05,6.242212,7.8244677,0.2834584946358633,0.0,0.0,0.305537527363372,0.0,13575.330337367932,0.34805520581657945,-0.9374740389493347,1.273635328931378,228.59869237191282,0.16515941328615572,0.0,1.0,219.93123820528805,0.0,0.0,0.0,0 days,1.8652336e-05,-2.726356e-08,124603.81,0.2767788,-289.60193,0.0,0.0,1.0,-3.4712916695525903e-13,2.2104365e-12,2.1315915e-16,0.0,0.0,0.0,7.480000000000001e-16,2.5184153334086396e-14,1.863307244975567e-12,1055.7780520903132,13.575330337367932,9.89294812892207e-13,1.8652336e-05,-2.726356e-08,124603.81,0.2767788,-289.60193,0.0,0.0,1.0,-3.4712916695525903e-13,2.2104365e-12,2.1315915e-16,0.0,0.0,0.0,7.480000000000001e-16,2.5184153334086396e-14,1.863307244975567e-12,1055.7780520903132,13.575330337367932
48,48,49,-52.17770696609196,-21.8639286174189,12062.46,,,226.612777582,-0.9944812257724852,34610D,218.26413,6.179712,7.4460106,229.5895854422848,71755.69824665571,0.3041206720184231,0.665042418698102,37.05353580421981,37.9074476069762,0.0,1.9506381803470007e-05,19140.60881376311,0.2826174824991316,0.3087794650351651,0.5671874502633569,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.775207943311494,18.95419777040396,11.648914487009204,39.31126427560684,246711040612351.7,7.9221724504943,686.487353146786,1450.36949764739,0.00195063818035,0.0221437009002477,0.332521209349051,18.9537238034881,15.0165146669467,15.016221754791909,0.001950638180347,0.5464221808241582,4157212547811742.5,0.013297335644951808,4.9930938333590296e-05,3.16,35.8,2023-08-06 03:49:00,1.9506381803470007e-05,0.2826174716185441,0.0,191.40608813763112,48,1.9506381803470007e-05,6.179712,7.4460106,0.2826174716185441,0.0,0.0,0.30550324498245524,0.0,13578.884107539574,0.3479646984342518,-0.9375076365787963,1.2734345771727174,228.59709413818467,0.1647086069010037,0.0,1.0,219.92808288718612,0.0,0.0,0.0,0 days,1.8683913e-05,-2.6623848e-08,124608.84,0.27608493,-289.69214,0.0,0.0,1.0,-3.4705616874315364e-13,2.2102019e-12,2.1304017e-16,0.0,0.0,0.0,7.48e-16,2.518193348257978e-14,1.8631456391528402e-12,1056.4140746565588,13.578884107539574,9.885804845491114e-13,1.8683913e-05,-2.6623848e-08,124608.84,0.27608493,-289.69214,0.0,0.0,1.0,-3.4705616874315364e-13,2.2102019e-12,2.1304017e-16,0.0,0.0,0.0,7.48e-16,2.518193348257978e-14,1.8631456391528402e-12,1056.4140746565588,13.578884107539574
49,49,50,-52.30102537977386,-21.82139159568742,12062.46,,,226.6899442486,-0.994421592409498,34610D,218.29024,6.1110153,7.0567408,229.63955022792365,71718.64471085148,0.3040809667948694,0.665044227718062,37.04083018362133,37.8943547904456,0.0,1.951096694395445e-05,19140.60881376311,0.2817330567382916,0.3086735848635111,0.5672722110634043,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.7753302319283002,18.94758707310593,11.648096637046796,39.29952163461183,246798087573602.9,7.92118264277439,686.545216671701,1450.51044426066,0.0019510966944,0.0221467419469564,0.332522113859031,18.9471773952228,15.0144935383929,15.014200596821366,0.0019510966943954,0.5466138374208941,4153346844233457.0,0.013300637027969044,4.9911054894015125e-05,3.16,35.8,2023-08-06 03:50:00,1.9510966943954455e-05,0.2817331081206743,0.0,191.40608813763112,49,1.9510966943954455e-05,6.1110153,7.0567408,0.2817331081206743,0.0,0.0,0.30546670331331555,0.0,13571.445232224502,0.3505292436966092,-0.936551786776088,1.2733619271983065,228.5965156988297,0.16423490073155295,0.0,1.0,219.92578103823223,0.0,0.0,0.0,0 days,1.8709423e-05,-2.6759013e-08,124614.445,0.27529073,-289.67572,0.0,0.0,1.0,-3.46980324572439e-13,2.209959e-12,2.1300492e-16,0.0,0.0,0.0,7.480000000000001e-16,2.5179727723296206e-14,1.8629786766107055e-12,1057.0500972228044,13.571445232224502,9.887400010161872e-13,1.8709423e-05,-2.6759013e-08,124614.445,0.27529073,-289.67572,0.0,0.0,1.0,-3.46980324572439e-13,2.209959e-12,2.1300492e-16,0.0,0.0,0.0,7.480000000000001e-16,2.5179727723296206e-14,1.8629786766107055e-12,1057.0500972228044,13.571445232224502
50,50,51,-52.424113769384405,-21.77856509989024,12062.46,,,226.7671109152,-0.994357199292578,34610D,218.31992,6.0285316,6.653731,229.69300224865896,71681.60388066787,0.30501948902811965,0.680594331894434,38.455057495557,38.8910431018262,0.0,1.952241584443388e-05,19140.60881376311,0.2808212765483002,0.320458812462975,0.5892584901929037,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.7754580472743667,19.445743659456195,12.02860417457774,41.96588837905676,242290925835909.7,8.07938986086703,690.496097554873,1458.0309119386,0.00195224158444,0.0222858792966812,0.340297165947217,19.4455215509131,15.2696315643195,15.26933347004183,0.0019522415844433,0.5600470474933121,4009002508651977.5,0.01364829350429021,5.002097210847741e-05,3.16,35.8,2023-08-06 03:51:00,1.9522415844433873e-05,0.2808211548055555,0.0,191.40608813763112,50,1.9522415844433873e-05,6.0285316,6.653731,0.2808211548055555,0.0,0.0,0.3054251759448815,0.0,13568.531077097034,0.3520125522999009,-0.9359952793808894,1.2750815253908496,228.6101992830462,0.16375054317583979,0.0,1.0,219.93656163293858,0.0,0.0,0.0,0 days,1.8733428e-05,-2.888015e-08,124620.57,0.27435595,-289.52905,0.0,0.0,0.9999999999999999,-3.4690156284033354e-13,2.2096773e-12,2.131657e-16,0.0,0.0,0.0,7.48e-16,2.5177249721710228e-14,1.862775694117763e-12,1057.6904480666453,13.568531077097033,1.0381939510463555e-12,1.8733428e-05,-2.888015e-08,124620.57,0.27435595,-289.52905,0.0,0.0,0.9999999999999999,-3.4690156284033354e-13,2.2096773e-12,2.131657e-16,0.0,0.0,0.0,7.48e-16,2.5177249721710228e-14,1.862775694117763e-12,1057.6904480666453,13.568531077097033
51,51,52,-52.54706577304196,-21.73556696902859,12062.46,,,226.8442775818,-0.9942879333289956,34610D,218.35297,5.9401565,6.2390337,230.59389378889503,71643.1488231723,0.30443994207059516,0.662589408164408,36.78408668984003,37.642612391548,0.0,1.954278205261408e-05,19140.60881376311,0.2799184693142069,0.3065340557486669,0.5645009501075003,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.778440565286455,18.82133609604182,11.594135151105608,38.89330670867637,248735753592948.44,7.89767727662651,686.111223383297,1449.37018221009,0.00195427820526,0.0221212285477647,0.331294704082204,18.821306195774,14.9763248169903,14.976032143658102,0.0019542782052614,0.545176357129401,4159141540354146.5,0.013260347329618097,4.9781786243022006e-05,3.16,35.8,2023-08-06 03:52:00,1.9542782052614078e-05,0.27991846088371686,0.0,191.40608813763112,51,1.9542782052614078e-05,5.9401565,6.2390337,0.27991846088371686,0.0,0.0,0.3053789466581217,0.0,13572.087072873852,0.35192091099100875,-0.9360297390613497,1.274019138263421,228.60174734850858,0.16327664709963827,0.0,1.0,219.92701675704507,0.0,0.0,0.0,0 days,1.8761317e-05,-3.1914777e-08,124626.734,0.2733571,-289.30685,0.0,0.0,1.0,-3.4682249451588327e-13,2.2093514e-12,2.1339815e-16,0.0,0.0,0.0,7.480000000000001e-16,2.5174274312281702e-14,1.862528935780293e-12,1058.3322022188086,13.572087072873853,9.818692698401515e-13,1.8761317e-05,-3.1914777e-08,124626.734,0.2733571,-289.30685,0.0,0.0,1.0,-3.4682249451588327e-13,2.2093514e-12,2.1339815e-16,0.0,0.0,0.0,7.480000000000001e-16,2.5174274312281702e-14,1.862528935780293e-12,1058.3322022188086,13.572087072873853
52,52,53,-52.67001777669951,-21.69256883816694,12062.46,,,226.9214442484,-0.9942136692556742,34610D,218.39297,5.839515,5.797301,230.3570441139492,71606.36473648247,0.3049024889872589,0.67227030562049,37.65999749562194,38.2899535983552,0.0,1.955676626606725e-05,19140.60881376311,0.2786776345625685,0.3138333124635161,0.5781887255627116,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.7775697918380153,19.14532244805438,11.82943949709805,40.51743969569034,245573765003389.0,7.99549368104963,688.59950226702,1454.21141532847,0.00195567662661,0.0222122056502587,0.336135152810245,19.1449767991776,15.1329029679829,15.132607023124354,0.0019556766266067,0.5535201393569169,4071555002963281.5,0.013475163571984396,4.987894470138006e-05,3.16,35.8,2023-08-06 03:53:00,1.955676626606725e-05,0.2786779255909659,0.0,191.40608813763112,52,1.955676626606725e-05,5.839515,5.797301,0.2786779255909659,0.0,0.0,0.3053230146477355,0.0,13575.636505430279,0.3518294886215276,-0.9360641062108485,1.2748669391885465,228.60849262409454,0.16261629853028345,0.0,1.0,219.93075868873797,0.0,0.0,0.0,0 days,1.877382e-05,-3.2814345e-08,124633.23,0.27191418,-289.2261,0.0,0.0,1.0000000000000002,-3.467419481476008e-13,2.2089394e-12,2.1347212e-16,0.0,0.0,0.0,7.480000000000001e-16,2.51700396502796e-14,1.8621975023323295e-12,1058.971654591442,13.575636505430278,1.0121735044759538e-12,1.877382e-05,-3.2814345e-08,124633.23,0.27191418,-289.2261,0.0,0.0,1.0000000000000002,-3.467419481476008e-13,2.2089394e-12,2.1347212e-16,0.0,0.0,0.0,7.480000000000001e-16,2.51700396502796e-14,1.8621975023323295e-12,1058.971654591442,13.575636505430278
53,53,54,-52.792969780357055,-21.64957070730529,12062.46,,,226.998610915,-0.9941344040179902,34610D,218.43628,5.7343965,5.3349595,230.7159641237876,71568.70473898685,0.3045716259573613,0.664795386984162,36.964383686413015,37.7642819767444,0.0,1.9554095165971643e-05,19140.60881376311,0.2770889192702213,0.3080365307201084,0.5681374655344327,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.7787041579990568,18.88226158982041,11.650345711227471,39.25828807993128,248243003044826.97,7.91829461048765,686.861662831155,1450.85653675497,0.0019554095166,0.0221495101090177,0.332397693492081,18.8821409883722,15.006999787176,15.00670634461201,0.0019554095165971,0.5476619760204711,4127584152200718.5,0.013319995192790729,4.974608596842399e-05,3.16,35.8,2023-08-06 03:54:00,1.9554095165971643e-05,0.27708895116346666,0.0,191.40608813763112,53,1.9554095165971643e-05,5.7343965,5.3349595,0.27708895116346666,0.0,0.0,0.3052624773607775,0.0,13579.179371921931,0.35173828495943255,-0.9360983809909068,1.274260394509622,228.6036672379914,0.16175722052581842,0.0,1.0,219.92311653334187,0.0,0.0,0.0,0 days,1.8760746e-05,-3.1027835e-08,124639.1,0.2699281,-289.5478,0.0,0.0,1.0000000000000002,-3.466643683209607e-13,2.2084576e-12,2.1333828e-16,0.0,0.0,0.0,7.48e-16,2.5164649347880256e-14,1.861793158403939e-12,1059.6111069640751,13.579179371921931,9.891786763816163e-13,1.8760746e-05,-3.1027835e-08,124639.1,0.2699281,-289.5478,0.0,0.0,0.9592196394104153,-3.466643683209607e-13,2.2084576e-12,2.1333828e-16,0.0,0.0,0.0,7.48e-16,2.5164649347880256e-14,1.861793158403939e-12,1059.6111069640751,13.579179371921931
54,54,55,-52.91592178401461,-21.606572576443646,12062.46,,,227.0757775816,-0.9940501345987268,34610D,218.48724,5.6187806,4.8368583,230.60760364336207,71531.74035530044,0.3063749919410861,0.79022803356855,45.98690823606776,45.1766019143824,415.1946190403392,1.9515559524829137e-05,19140.60881376311,0.2747332688665315,0.3832242353005647,0.7073386383731212,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.7782476013093391,22.588345982611266,14.034227845785711,58.38315636502647,221290672056325.6,9.06903213741743,716.532674001181,1518.8591848064,0.00195155595248,0.0235835744449381,0.395114016784275,22.5883009571912,16.7537799542122,16.753453001202907,0.0019515559524829,0.6559546576123141,3148475795649334.0,0.016074526700004917,5.239722378612218e-05,3.16,35.8,2023-08-06 03:55:00,1.9515559524829137e-05,0.2747334298295756,0.0,191.40608813763112,54,1.9515559524829137e-05,5.6187806,4.8368583,0.2747334298295756,0.0,0.0,0.305191277890061,0.0,13933.850986563468,0.3527648433152205,-0.9357120098196817,1.277573320613464,228.6299984976961,0.16046165733936185,0.0,1.0,219.9425129834252,0.0,0.0,0.0,0 days,1.8697661e-05,-2.8067445e-08,124643.81,0.26692814,-290.21304,0.0,0.0,1.0000000000000002,-3.4659252594838346e-13,2.2078194e-12,2.1310542e-16,0.0,0.0,0.0,7.479999999999999e-16,2.5157055448680676e-14,1.861226926026645e-12,1060.2505593367086,13.933850986563467,1.4185387500508407e-12,1.8697661e-05,-2.8067445e-08,124643.81,0.26692814,-290.21304,0.0,0.0,0.7709490701316442,-3.4659252594838346e-13,2.2078194e-12,2.1310542e-16,0.0,0.0,0.0,7.479999999999999e-16,2.5157055448680676e-14,1.861226926026645e-12,1060.2505593367086,13.933850986563467
55,55,56,-53.04198941317472,-21.56232348943161,12188.19,,,227.1529442482,-0.9939663645392836,34610D,217.64326,5.84051,3.6834395,231.36792639107816,71485.75344706437,0.3066919326882619,0.719984172121316,42.46723832064387,41.0680030872834,163.13292527346627,1.85560747011416e-05,18764.85710507016,0.2856232574426796,0.3538936526720322,0.6573902174561098,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.782326005755987,20.53405924265973,13.13727646456228,50.44126750932694,224165095337524.9,8.41189041543332,701.325557433175,1484.92185565781,0.00185560747011,0.0228738161820732,0.359992086060658,20.5340015436417,15.7381734291802,15.73788139587738,0.0018556074701141,0.5989071004890225,3614046595330792.0,0.014601171042454815,5.044398938584936e-05,3.16,35.8,2023-08-06 03:56:00,1.85560747011416e-05,0.28562350397080544,0.0,187.6485710507017,55,1.85560747011416e-05,5.84051,3.6834395,0.28562350397080544,0.0,0.0,0.30036027132620324,0.0,13459.721778812205,0.35452710400230963,-0.9350457382009372,1.2530646485321637,228.43374807054352,0.16545895549275014,0.0,1.0,219.78057797292038,0.0,0.0,0.0,0 days,1.767187e-05,-3.165967e-08,125902.43,0.27522576,-290.62817,0.0,0.0,1.0,-3.4033642349145743e-13,2.2601556e-12,2.1338975e-16,0.0,0.0,0.0,7.480000000000001e-16,2.5919037961565552e-14,1.9198190930735245e-12,1060.9086154686772,13.459721778812206,1.210938799324353e-12,1.767187e-05,-3.165967e-08,125902.43,0.27522576,-290.62817,0.0,0.0,0.6257346453595527,-3.4033642349145743e-13,2.2601556e-12,2.1338975e-16,0.0,0.0,0.0,7.480000000000001e-16,2.5919037961565552e-14,1.9198190930735245e-12,1060.9086154686772,13.459721778812206
