,flight_id,total_flight_distance_flown,total_contrails_formed,total_persistent_contrails_formed,mean_lifetime_contrail_altitude,mean_lifetime_rhi,mean_lifetime_n_ice_per_m,mean_lifetime_r_ice_vol,mean_lifetime_contrail_width,mean_lifetime_contrail_depth,mean_lifetime_tau_contrail,mean_lifetime_tau_cirrus,mean_contrail_lifetime,max_contrail_lifetime,mean_lifetime_rf_sw,mean_lifetime_rf_lw,mean_lifetime_rf_net,total_energy_forcing,mean_lifetime_olr,mean_lifetime_sdr,mean_lifetime_rsr
0,34610D,2448745.074085423,1585039.2255374882,56255.21297948201,10858.298943720822,1.0270006916534347,458706024208.4504,2.9314690107230496e-06,919.7677096132005,139.81228271625554,0.026981066465805774,0.0046405075,0.38333333333333336,0.6833333333333333,-2.5306077,1.7649515,-0.76565605,-10567487140.163279,286.08774,817.1426566980722,192.18465733361285
