,Unnamed: 0,index,icao24,callsign,latitude,longitude,groundspeed,altitude,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,W3_no_water_injection,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,ei_mass_meem,ei_number_meem,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_level,cocip_waypoint,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_ef,cocip_persistent_1,cocip_cocip,cocip_contrail_age,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_nox_impact,accf_issr_co2_impact_conservative,accf_issr_co2_impact_optimistic,accf_issr_contrails_atr20,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_nox_impact,accf_sac_co2_impact_conservative,accf_sac_co2_impact_optimistic,accf_sac_contrails_atr20
0,0,1,a35da8,FFT4000,37.64968096199682,-122.33503258746605,94.657777696,632.46,-0.5603777452969412,34610D,279.6405,3.2435553,-0.85859454,105.85488699515676,68076.30167184668,0.2952687908617471,0.918347269869124,64.29826258443629,112.969708796828,1848.6890799173889,0.0054627702269455,93954.21408487008,0.8012420744158909,0.5358188548703025,0.6575344711959222,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,25.4596426182652,3.6798662150560473,0.3157679885421189,56.48490338654545,15.554413061969257,19.45287294567599,1276906497187455.5,31.1431040705877,816.048540939199,1278.40939219702,0.546277022695,0.0221239078675391,0.459173634934562,56.484854398414,20.7546351071312,20.64187329626001,18.37346819978012,0.7370416622041239,651004284866746.0,,,0.0009574612912479565,8.03457043382908e-06,2.8440000000000003,35.8,2023-05-05 07:01:00,0.005462770226945516,0.8012426268700483,0.0,939.5421408487008,0,0.005462770226945516,3.2435553,-0.85859454,0.8012426268700483,0.020374088,0.0,1.1704655692736066,0.0,6873.929756898064,0.6070791771393887,0.7946413484609033,6.72396113521592,247.17899978863645,0.8528753273416564,inf,0.0,241.93030451075242,0.0,0.0,0.0,0 days,0.005359364,4.8730703e-07,6327.454,0.8306704,-249.34552,0.0,0.0,0.9999999999999999,-1.0000966394123824e-12,8.189976e-12,2.4850075e-16,0.0,0.0,0.0,7.479999999999999e-16,9.446492465618337e-14,7.18987876184487e-12,1264.3304508380456,3.7931584261043003e-13,1.1721667004158954e-13,7.814444669439301e-15,0.0,0.005359364,4.8730703e-07,6327.454,0.8306704,-249.34552,0.0,0.0,0.0,-1.0000966394123824e-12,8.189976e-12,2.4850075e-16,0.0,0.0,0.0,7.479999999999999e-16,9.446492465618337e-14,7.18987876184487e-12,1264.3304508380456,3.7931584261043003e-13,1.1721667004158954e-13,7.814444669439301e-15,0.0
1,1,2,a35da8,FFT4000,37.68706240896451,-122.27317478345788,134.784444328,1203.96,-0.561007606073491,34610D,276.8033,3.174938,1.2137585,123.03742177572758,68012.00340926224,0.31074361322559174,1.34491448635073,94.1674006718496,149.7987184945604,3412.3222549799857,0.0044697826504036,87673.12586169648,0.7661792337247451,0.7847283389320799,1.0,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,23.32534716999876,3.394542843404711,0.3689001207387061,74.8993100121592,21.156555022935034,36.28235538999999,1450000000000000.0,39.7308344511514,871.659962767536,1477.38548611084,0.44697826504,0.0261999946180754,0.672457243175365,74.8993592472802,25.6663122637222,25.552099930770265,13.73176837075275,0.981238529663222,1026812514127607.8,20.639051885152806,1490695268185886.5,0.0020499119336781883,2.0818616671264586e-05,2.8440000000000003,35.8,2023-05-05 07:02:00,0.004469782650403687,0.7661801225285285,0.0,876.7312586169647,1,0.004469782650403687,3.174938,1.2137585,0.7661801225285285,0.027716517,4.1837795e-09,1.1034119330053644,0.0,8343.905703079294,0.5494398083303564,0.8355333009652584,6.4098481321422796,246.59404836262803,0.793618044524531,inf,0.0,240.58764683648525,0.0,0.0,0.0,0 days,0.004381046,5.540899e-07,11879.146,0.7700121,-248.93243,0.0,0.0,1.0,-9.685982980453284e-13,7.4554625e-12,2.536486e-16,0.0,0.0,0.0,7.48e-16,8.533088214351419e-14,6.486864118621629e-12,1264.0039001714085,1.0730400365652068e-12,1.7166316354726466e-13,1.1444210903150976e-14,0.0,0.004381046,5.540899e-07,11879.146,0.7700121,-248.93243,0.0,0.0,0.0,-9.685982980453284e-13,7.4554625e-12,2.536486e-16,0.0,0.0,0.0,7.48e-16,8.533088214351419e-14,6.486864118621629e-12,1264.0039001714085,1.0730400365652068e-12,1.7166316354726466e-13,1.1444210903150976e-14,0.0
2,2,3,a35da8,FFT4000,37.72793527376854,-122.1945389457371,140.443333212,2255.52,-0.5616262479752743,34610D,270.9618,1.1983583,1.2502589,143.14592862670722,67917.8360085904,0.3406751794309543,1.207787426185788,88.76250406372459,126.7653133751688,3053.842150830352,0.0035702216136381,77005.1164429154,0.8673185709442729,0.7396875338643716,1.0,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,20.2345912288412,2.9629467093778383,0.4337926307355139,63.38329571647476,20.864844717187893,36.28235539,1450000000000000.0,36.0014521489158,861.966721131534,1468.60559357452,0.357022161364,0.0256903870096729,0.603893713092894,63.3826566875844,23.5066024060096,23.422977186602235,13.006766409386309,0.934770981987354,952954996567442.2,18.537014776059724,1375014567281095.2,0.00215215572569953,1.6904179496477177e-05,2.8440000000000003,35.8,2023-05-05 07:03:00,0.0035702216136381175,0.8673193725306919,0.0,770.051164429154,2,0.0035702216136381175,1.1983583,1.2502589,0.8673193725306919,0.029654773,4.850591e-07,0.9900427824322882,0.0,8800.317831566796,0.5458182071071531,0.8379036250013081,5.880935184449471,245.54893551292415,0.8490263646799734,inf,0.0,240.32703689679033,0.0,0.0,0.0,0 days,0.0035032758,5.593753e-07,22111.639,0.840999,-248.3669,0.0,0.0,1.0000000000000002,-9.106472077251429e-13,6.141499e-12,2.5405602e-16,0.0,0.0,0.0,7.48e-16,6.900313210799009e-14,5.230852007458846e-12,1263.6468497538406,8.158078505916068e-13,1.541604411104485e-13,1.0277362740696564e-14,0.0,0.0035032758,5.593753e-07,22111.639,0.840999,-248.3669,0.0,0.0,0.0,-9.106472077251429e-13,6.141499e-12,2.5405602e-16,0.0,0.0,0.0,7.48e-16,6.900313210799009e-14,5.230852007458846e-12,1263.6468497538406,8.158078505916068e-13,1.541604411104485e-13,1.0277362740696564e-14,0.0
3,3,4,a35da8,FFT4000,37.77085643703654,-122.11112644361413,151.246666536,3192.78,-0.5622077096165302,34610D,266.20267,-0.24470581,1.826275,161.57569469348093,67829.07350452666,0.37236094183670776,0.965024282584094,74.20604234185969,98.078714969198,2242.0405705837184,0.0022665254835708,68406.5121293734,0.7337269536745048,0.618383686182164,0.8896932486918816,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,20.69842911781683,3.057850850607107,0.4940001089527766,49.039542188294014,18.068412255609115,33.79493127151341,1487369965020113.8,30.7787888465563,841.21722139259,1370.75863328171,0.226652548357,0.0237358933857351,0.482512141292047,49.039357484599,20.3283749825919,20.282404396159915,15.303025106957936,0.8405925618160642,765279016081407.5,17.047155186911716,1271860458511483.5,0.0014711695799789698,1.0290671955458992e-05,2.8440000000000003,35.8,2023-05-05 07:04:00,0.00226652548357087,0.73372747588129,0.0,684.065121293734,3,0.00226652548357087,-0.24470581,1.826275,0.73372747588129,0.0018277625,1.40563605e-08,0.8952152857206721,0.0,9892.240424891224,0.5446328920346316,0.8386745572115523,5.48184286523929,244.7035708480232,0.6857160949942137,inf,0.0,237.71699201872195,0.0,0.0,0.0,0 days,0.0022222262,5.34227e-07,31258.625,0.6868992,-247.80243,0.0,0.0,1.0000000000000002,-8.588510132785894e-13,5.1591552e-12,2.521175e-16,0.0,0.0,0.0,7.48e-16,5.690406981640242e-14,4.300304023641012e-12,1263.2698993973445,3.6631220467140713e-13,1.2317446419795208e-13,8.211630946530137e-15,0.0,0.0022222262,5.34227e-07,31258.625,0.6868992,-247.80243,0.0,0.0,0.0,-8.588510132785894e-13,5.1591552e-12,2.521175e-16,0.0,0.0,0.0,7.48e-16,5.690406981640242e-14,4.300304023641012e-12,1263.2698993973445,3.6631220467140713e-13,1.2317446419795208e-13,8.211630946530137e-15,0.0
4,4,5,a35da8,FFT4000,37.81915283203125,-122.01690673828124,175.425555404,3878.58,-0.5627254710909211,34610D,262.25742,0.5007363,-0.97913814,175.90638478049254,67754.8674621848,0.3871605647332462,1.032185127556532,80.01329086976828,100.1879628439654,2739.083263617344,0.0016208330617124,62621.53768428498,0.6798735683175295,0.6667774239147357,1.0,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,19.81108932129304,2.9395529296334653,0.5418448382786949,50.09411837239176,20.56374941314637,36.28235538999999,1450000000000000.0,31.7798953766806,855.741614769297,1420.41105537569,0.162083306171,0.0248262739984137,0.516092563778266,50.0939814219827,20.7881603099701,20.75452069664498,14.325517733778383,0.9048600890616596,791765362026793.1,16.19384229304492,1210713678264470.5,0.0017680016197641456,1.2822932912490332e-05,2.8440000000000003,35.8,2023-05-05 07:05:00,0.0016208330617124458,0.679873555404533,0.0,626.2153768428498,4,0.0016208330617124458,0.5007363,-0.97913814,0.679873555404533,0.0004609406,0.0,0.8318373028665701,0.0,11075.049151884847,0.2702733522962196,0.9627836283602684,5.136587008854759,243.92697220631607,0.6113165384646437,inf,0.0,236.3903479384264,0.0,0.0,0.0,0 days,0.0015848139,3.169165e-07,37980.836,0.6460631,-247.34811,0.0,0.0,0.9999999999999999,-8.207663925783169e-13,4.4730326e-12,2.3536647e-16,0.0,0.0,0.0,7.480000000000001e-16,4.8462829065261754e-14,3.652266352539882e-12,1262.8433527790146,3.999023427360304e-13,1.3174678848435248e-13,8.783119232290164e-15,0.0,0.0015848139,3.169165e-07,37980.836,0.6460631,-247.34811,0.0,0.0,0.0,-8.207663925783169e-13,4.4730326e-12,2.3536647e-16,0.0,0.0,0.0,7.480000000000001e-16,4.8462829065261754e-14,3.652266352539882e-12,1262.8433527790146,3.999023427360304e-13,1.3174678848435248e-13,8.783119232290164e-15,0.0
5,5,6,a35da8,FFT4000,37.84593200683594,-121.895823377244,188.286666504,4716.780000000001,-0.5636008162215063,34610D,256.10678,1.6246037,-3.5460994,186.0432401566468,67674.85417131503,0.4018759817432695,0.984154829658426,77.7721671884912,93.7540466400046,2456.427457638697,0.0011760741519862,56095.647368712234,0.7760893175294361,0.6481013932374267,1.0,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,19.495563937461124,2.9014063617939247,0.579909932699982,46.87698372491267,20.38933774199157,36.28235539,1450000000000000.0,30.4107357503237,852.338148581353,1409.85950593234,0.117607415199,0.0247559478332447,0.492077414829213,46.8770233200023,19.8771389463183,19.85378941776509,14.731474323637562,0.8887703362762556,768585813711303.0,14.590254813971534,1102927770555530.0,0.0016536860079950004,1.1830601718270713e-05,2.8440000000000003,35.8,2023-05-05 07:06:00,0.001176074151986276,0.7760894433167967,0.0,560.9564736871223,5,0.001176074151986276,1.6246037,-3.5460994,0.7760894433167967,0.0007227247,0.0,0.763045678885465,0.0,11555.269067995321,0.2328721522021101,0.9725073576733275,4.712692909072451,242.9075175337599,0.6568738913730934,inf,0.0,235.80002424163328,0.0,0.0,0.0,0 days,0.00114311,1.9793498e-07,46164.863,0.74213916,-246.12077,0.0,0.0,1.0,-7.744848316238811e-13,3.606783e-12,2.26195e-16,0.0,0.0,0.0,7.48e-16,3.779407123643989e-14,2.8322981734598807e-12,1262.6068430673504,2.765710398459423e-13,1.2561626273941957e-13,8.374417515961303e-15,0.0,0.00114311,1.9793498e-07,46164.863,0.74213916,-246.12077,0.0,0.0,0.0,-7.744848316238811e-13,3.606783e-12,2.26195e-16,0.0,0.0,0.0,7.48e-16,3.779407123643989e-14,2.8322981734598807e-12,1262.6068430673504,2.765710398459423e-13,1.2561626273941957e-13,8.374417515961303e-15,0.0
6,6,7,a35da8,FFT4000,37.87001037597656,-121.76807809383313,198.06111094,5471.16,-0.5645031830361368,34610D,250.14397,1.9669415,-6.2212667,197.2298630575393,67597.08200412655,0.4143528555784363,0.986951413772852,76.10502845121447,91.4411909597616,2493.4882992545736,0.0007363349461768,50703.897051540545,0.77861276817883,0.6342085704267872,1.0,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,18.703069642910226,2.7916887226576805,0.6220636982703365,45.720735140160826,20.301591366244256,36.28235538999999,1450000000000000.0,30.0153320374525,854.328481137583,1427.83325224652,0.0736334946177,0.0252382794031751,0.493475706886426,45.7205954798808,19.5526683496635,19.538281630111,14.36193568776106,0.8981443082232934,775564033179780.9,13.49407040339003,1026800110795492.0,0.0017504991480177463,1.2298924601558489e-05,2.8440000000000003,35.8,2023-05-05 07:07:00,0.0007363349461768202,0.7786129208737632,0.0,507.03897051540554,6,0.0007363349461768202,1.9669415,-6.2212667,0.7786129208737632,0.0011658794,0.0,0.7061447761289815,0.0,11894.554073287172,0.22926335038196238,0.9733644313265396,4.348825064316258,241.9653814630428,0.6213297476927757,inf,0.0,234.64590269865806,0.0,0.0,0.0,0 days,0.0007123124,2.6528087e-07,53500.117,0.7410753,-244.67972,0.0,0.0,1.0,-7.330147831414127e-13,2.9135526e-12,2.3138624e-16,0.0,0.0,0.0,7.48e-16,2.932637722038446e-14,2.1805377683822904e-12,1262.3941864719056,2.2603336002816362e-13,1.2597321515615723e-13,8.398214343743813e-15,0.0,0.0007123124,2.6528087e-07,53500.117,0.7410753,-244.67972,0.0,0.0,0.0,-7.330147831414127e-13,2.9135526e-12,2.3138624e-16,0.0,0.0,0.0,7.48e-16,2.932637722038446e-14,2.1805377683822904e-12,1262.3941864719056,2.2603336002816362e-13,1.2597321515615723e-13,8.398214343743813e-15,0.0
7,7,8,a35da8,FFT4000,37.8944091796875,-121.63641747007978,204.234444268,6240.780000000001,-0.5653805740898172,34610D,243.78633,0.1679809,-5.794448,207.52252380239327,67520.97697567534,0.4260242574466061,0.943351280075648,74.7598762991101,85.406508543186,2234.6832766344337,0.0004450730727635,45643.61268941082,0.8045898966010644,0.6229989691592509,1.0,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,17.77914191505229,2.658958269934611,0.6630064745506512,42.70358104628876,20.18804597756601,36.28235538999999,1450000000000000.0,28.7084801471047,848.624528518844,1423.45083854081,0.0445073072764,0.0251463907324363,0.471675640037824,42.703254271593,18.7571904475901,18.748845841160808,14.226491054228877,0.8718558094944191,767649345429947.6,12.388990263614724,950142944381001.8,0.0017326887234875047,1.1183847823863472e-05,2.8440000000000003,35.8,2023-05-05 07:08:00,0.0004450730727635982,0.8045905324809494,0.0,456.4361268941082,7,0.0004450730727635982,0.1679809,-5.794448,0.8045905324809494,0.0038140034,4.4314175e-09,0.6522485327516772,0.0,12650.034778877194,0.22641163287106575,0.9740317102131005,3.993411365973138,240.9751232177909,0.6029048307606846,inf,0.0,233.5909055775506,0.0,0.0,0.0,0 days,0.00043333642,5.760355e-07,60950.152,0.7797309,-242.71028,0.0,0.0,0.9999999999999998,-6.909072424816442e-13,2.3157739e-12,2.5534023e-16,0.0,0.0,0.0,7.48e-16,2.2126607412555893e-14,1.624866706310228e-12,1262.178699845723,1.593540048291944e-13,1.204081498992172e-13,8.027209993281146e-15,0.0,0.00043333642,5.760355e-07,60950.152,0.7797309,-242.71028,0.0,0.0,0.0,-6.909072424816442e-13,2.3157739e-12,2.5534023e-16,0.0,0.0,0.0,7.48e-16,2.2126607412555893e-14,1.624866706310228e-12,1262.178699845723,1.593540048291944e-13,1.204081498992172e-13,8.027209993281146e-15,0.0
8,8,9,a35da8,FFT4000,37.9200439453125,-121.49616647273936,209.893333152,6934.200000000001,-0.5662335442790434,34610D,238.18094,-4.059499,-4.144419,217.7333053902304,67446.21709937623,0.43773496035214315,0.884648983130954,73.32989840199697,78.4342571864098,1956.632357312386,0.000312840612229,41442.16772350145,0.9299747889867002,0.6110824866833081,1.0,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,16.681816617419848,2.497053742889291,0.7037664413193226,39.21715230759523,20.02009587433009,36.28235538999999,1450000000000000.0,27.1124659223248,839.537544308329,1411.6447812818,0.0312840612229,0.0248041224083748,0.442324491565477,39.2171285932049,17.8327007213983,17.82712367311412,14.03833190963834,0.8335532183575105,720332043960725.8,11.572633745020534,892047868359290.2,0.0017056995999952685,9.638290642924917e-06,2.8440000000000003,35.8,2023-05-05 07:09:00,0.000312840612229028,0.9299750657408149,0.0,414.42167723501456,8,0.000312840612229028,-4.059499,-4.144419,0.9299750657408149,0.0059702466,3.9539363e-09,0.6061469272783409,0.0,12759.689666409362,0.22559693948978718,0.9742207249349817,3.700917821414104,240.09978185593704,0.6592362438063452,0.9815629602251189,0.0,233.2041609398554,0.0,0.0,0.0,0 days,0.00030443826,1.179223e-06,67661.28,0.9002209,-240.42014,0.0,0.0,1.0,-6.529816901743904e-13,1.9082208e-12,3.0183593e-16,0.0,0.0,0.0,7.480000000000001e-16,1.736794295659471e-14,1.255239001101946e-12,1261.9522973866947,1.1364522825174201e-13,1.1291546385613658e-13,7.527697590409105e-15,0.0,0.00030443826,1.179223e-06,67661.28,0.9002209,-240.42014,0.0,0.0,0.0,-6.529816901743904e-13,1.9082208e-12,3.0183593e-16,0.0,0.0,0.0,7.480000000000001e-16,1.736794295659471e-14,1.255239001101946e-12,1261.9522973866947,1.1364522825174201e-13,1.1291546385613658e-13,7.527697590409105e-15,0.0
9,9,10,a35da8,FFT4000,37.94581604003906,-121.35457140334108,218.6388887,7543.8,-0.5670534473135376,34610D,233.55627,-6.790255,-3.5236688,226.72025556035305,67372.88720097423,0.448869557659465,0.807866936059464,67.83494333453426,70.5371813435364,1830.77478087645,0.0002085205971046,38012.54249929331,0.9482078457386044,0.5652911944544522,0.9459700491456748,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,15.49266914421847,2.320669831012073,0.7400341304649386,35.267956793885624,18.572108080489787,36.28235539,1450000000000000.0,25.1712379939315,826.697871092008,1388.63465133446,0.0208520597105,0.0241376468082841,0.403933468029732,35.2685906717682,16.7345835838107,16.731094805931555,13.891252400693183,0.7796313799190151,608972714732321.4,10.908099065726551,844347954210352.6,0.001647674636055212,7.813764937374965e-06,2.8440000000000003,35.8,2023-05-05 07:10:00,0.00020852059710464943,0.9482082881316117,0.0,380.1254249929332,9,0.00020852059710464943,-6.790255,-3.5236688,0.9482082881316117,0.010062379,6.6089264e-08,0.5669931821908699,0.0,13320.675217992797,0.22390606277383615,0.9746107300112795,3.4629124141507592,239.34108191532152,0.6421109181063349,0.7756918142106205,0.0,232.36332335103566,0.0,0.0,0.0,0 days,0.00021255261,2.1340345e-06,73533.13,0.8914773,-236.87119,0.0,0.0,1.0,-6.198047473018677e-13,1.6590736e-12,3.75436e-16,0.0,0.0,0.0,7.479999999999999e-16,1.4633931485085836e-14,1.0392688832522067e-12,1261.7246820573498,8.300236460305033e-14,1.0311510164895184e-13,6.8743401099301215e-15,0.0,0.00021255261,2.1340345e-06,73533.13,0.8914773,-236.87119,0.0,0.0,0.32569928837976597,-6.198047473018677e-13,1.6590736e-12,3.75436e-16,0.0,0.0,0.0,7.479999999999999e-16,1.4633931485085836e-14,1.0392688832522067e-12,1261.7246820573498,8.300236460305033e-14,1.0311510164895184e-13,6.8743401099301215e-15,0.0
