Unnamed: 0,index,icao24,callsign,latitude,longitude,groundspeed,altitude,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,time,specific_humidity,air_pressure,rhi,fuel_flow_per_engine,thrust_setting,nox_ei,co_ei,hc_ei,nvpm_ei_m,nvpm_ei_n,co2,h2o,so2,sulphates,oc,nox,co,hc,nvpm_mass,nvpm_number,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,ei_nox_p3t3,ei_nvpm_number_p3t3_meem,ei_nvpm_mass_p3t3_meem
0,2,3c49c8,EWG1VT,51.28692626953125,6.684586808488175,93.114444364,990.6,0.5745643239844552,34610D,282.31635,3.619566,-1.0806373,97.45931502301993,66707.31994714624,0.251636174741578,0.9995613424343806,59.97368054606283,111311.13976697344,1604.5432665396745,2023-08-06 08:02:00,0.0081650352006261,0.8997697737353945,0.9314736892646632,0.4997806712171903,0.4681876562867875,0.0122060009298956,0.000949613436614,0.0002110252081364,8.22163972580742e-05,1889273652563754.5,189.45685684501248,74.18744283547973,0.0719684166552754,0.0014687431970464,0.0011994736109212,0.7320388005145076,0.0569518128897412,0.0126559584199425,0.0049308199448039,1.133066945029519e+17,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.2893427250488316,55.65556988348672,12.206000929895652,82.21639725807421,1889273652563754.5,18.9367693230357,722.791848059125,1380.17229535762,0.816503520063,0.0190581406579345,0.699088398688149,55.6557749392806,36.6818784285285,36.38479529418391,0.8165035200626101,0.6797195251227451,17.690658185042405,4368657540722499.5,78.61593668624684
1,3,3c49c8,EWG1VT,51.346527099609375,6.692381162901183,124.495555448,1478.28,0.576479640416244,34610D,279.52682,2.410394,-1.5867606,115.95477674336394,66647.34626660019,0.2613695832593964,1.3213851972796586,79.28311183677951,128462.18270327176,2687.092900538061,2023-08-06 08:03:00,0.0072184304215996,0.8478145509278591,0.9639531207565896,0.6606925986398293,0.63709978364375,0.015929888281354,0.0009764783574576,0.0002169951905461,0.0001294335224617,1589189657898101.5,250.45535029238647,98.07320934209626,0.0951397342041354,0.0019416272286558,0.0015856622367355,1.262971114157994,0.0774182428205077,0.0172040539601128,0.0102618924367644,1.2599590137698856e+17,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.3459665293971873,64.23109135163588,15.929888281354016,129.43352246176528,1589189657898101.5,21.7352444844925,755.328289082046,1454.18449212588,0.72184304216,0.0205497523107851,0.840873307980411,64.2310427361156,40.9189023431245,40.62564892304119,0.72184304215996,0.8201204759105966,22.06043764581973,2695827233354750.0,84.57178753620161
2,4,3c49c8,EWG1VT,51.41177937135858,6.7153167724609375,134.269999884,2293.62,0.5784831540168476,34610D,274.75027,0.015264339,-0.8239493,132.60115211707543,66568.0631547634,0.2722156137161781,1.348674193684275,80.9204516210565,119413.17343941118,2795.1004605330813,2023-08-06 08:04:00,0.0056925591345071,0.7663932731338663,1.0068010654966002,0.6743370968421375,0.6790871920536119,0.0169194513004392,0.0010225561137762,0.0002272346919502,0.0001345730270434,1364079191332970.2,255.62770667091743,100.0985986552469,0.0971045419452678,0.0019817253458217,0.0016184090324211,1.3691296404120152,0.0827457025346478,0.0183879338965884,0.0108897101243653,1.1038190420954947e+17,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.3990574647191338,59.70658671970559,16.919451300439242,134.57302704340907,1364079191332970.2,20.8914531126862,756.159599382559,1462.53963165274,0.569255913451,0.0207682612654472,0.814728348276352,59.7069355238714,39.22949243863,39.00744027816081,0.56925591345071,0.824062199342906,22.534034483192308,2555197103527834.5,81.69663080705485
3,5,3c49c8,EWG1VT,51.47136623576536,6.782073974609375,136.32777766,3139.44,0.5808642766878047,34610D,270.15344,-0.42244613,0.48845616,147.7186902273484,66487.14270314234,0.2888188793701234,1.0111266845856182,60.66760107513709,85265.85679880569,1791.0848924116149,2023-08-06 08:05:00,0.0042569198713174,0.6887398399781723,0.9898870151678306,0.5055633422928091,0.5357983862384242,0.0138371634895392,0.0010785255498325,0.0002396723444072,8.27876699941037e-05,1320126906667449.0,191.6489517963581,75.04582252994459,0.0728011212901645,0.001485737169187,0.0012133520215027,0.8394675145948215,0.0654315578065861,0.0145403461792413,0.0050225293371423,8.008893254225554e+16,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.4483192533032251,42.63292839940284,13.83716348953929,82.7876699941037,1320126906667449.0,18.8589562591681,742.3750319780665,1434.441649484935,0.437237015201,0.0202047967448726,0.724716924535703,51.46119549813855,35.7721405739063,35.61194926007438,0.43723701520106,0.7606212429024292,19.370529442755654,3121641111321687.5,75.5177693877873
4,6,3c49c8,EWG1VT,51.538494562698624,6.8555450439453125,156.90555542,3680.46,0.5832473988400856,34610D,266.63788,-0.48345196,0.501863,158.45358234641043,66426.47510206721,0.2960668873210416,1.0724995028472113,64.34997017083268,86429.96422464772,1992.8510803412444,2023-08-06 08:06:00,0.0030521811695141,0.642504077920173,0.8937032087701654,0.5362497514236056,0.5835118853798421,0.0150148225502314,0.0011087681191782,0.0002463929153729,9.125511229048734e-05,1179567199225099.5,203.2815557696604,79.60091310132003,0.0772199642049992,0.0015759176368367,0.0012869994034166,0.966203383227738,0.0713491953954904,0.0158553767545534,0.0058722637538288,7.590511408462779e+16,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.4840590374029941,43.21498211232386,15.014822550231424,91.25511229048732,1179567199225099.5,16.82645940565,728.590464573574,1406.34366731713,0.305218116951,0.0196413322242981,0.634705500795054,43.2154554724057,32.3147887091826,32.216458241987965,0.30521811695141,0.7023580788175198,19.343106781531382,3529301395527630.5,68.64507066048891
5,7,3c49c8,EWG1VT,51.60804360599841,6.940689086914063,168.737777632,4282.4400000000005,0.5856953814668218,34610D,262.64435,-0.8194131,0.3955078,168.4394689536842,66362.12513189638,0.3024845601593844,1.0575173343534885,63.45104006120931,81907.9961436016,1917.1447668883263,2023-08-06 08:07:00,0.0021483644676246,0.5940463497616392,0.8258360894898902,0.5287586671767442,0.5916801472465135,0.0152251918274049,0.0011427465095077,0.0002539436687795,8.916387701357792e-05,1068386593283591.2,200.4418355533602,78.48893655571592,0.0761412480734511,0.0015539030219071,0.0012690208012241,0.9660542565802666,0.0725084545545848,0.0161129899010188,0.0056575407324012,6.779024053129609e+16,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.5184621372029851,40.9539980718008,15.225191827404927,89.16387701357792,1068386593283591.2,16.2342869861228,726.92149059088,1408.09295770663,0.214836446762,0.0197247496869196,0.615107877846547,40.9542025654616,31.1845720533758,31.117719849737128,0.21483644676246,0.6957067453111925,19.31121440775423,3531215046125742.5,67.10766118717348
6,8,3c49c8,EWG1VT,51.67817687988281,7.0405289933488175,177.997777624,4861.56,0.5882396712975582,34610D,258.88358,-1.6388189,0.73574626,177.46752190785529,66298.67409183517,0.3081460592970496,1.0340639595489023,62.04383757293414,77439.86605624313,1917.8917853186424,2023-08-06 08:08:00,0.0017800221751271,0.5502644086780273,0.8905873433109004,0.5170319797744511,0.5953065857134295,0.0151788574200362,0.0011781321309029,0.0002618071402006,8.599218639333543e-05,972965560842811.2,195.9964828928989,76.74822707771953,0.0744526050875209,0.0015194409201534,0.0012408767514586,0.9417545643114572,0.0730958385691975,0.0162435196820439,0.0053352852451295,6.036651722099015e+16,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.5502041586676053,38.71993302812157,15.17885742003628,85.99218639333543,972965560842811.4,15.6039765748682,724.494833248535,1407.94519090087,0.178002217513,0.0197784046216918,0.593050230310543,38.7198820015129,29.9847354553622,29.93145679852696,0.17800221751271,0.6862799278711741,18.997908403368907,3556004844673860.5,65.4270498435468
7,9,3c49c8,EWG1VT,51.75081931938559,7.14447021484375,184.171110952,5440.68,0.5907818192164024,34610D,255.24811,-1.6792997,1.9294033,183.7872015687973,66236.63025426223,0.3123027359232295,0.9844174911086664,59.06504946651998,72147.17053480056,1842.171780505344,2023-08-06 08:09:00,0.0012404784079828,0.5091327576770084,0.8054832376302806,0.4922087455543332,0.5835541835378273,0.0148335958849546,0.0012171405234641,0.0002704756718809,7.9186169647173e-05,888150938000897.4,186.5864912647366,73.06346619008522,0.0708780593598239,0.0014464910073433,0.0011813009893303,0.8761470747112142,0.071890465226114,0.0159756589391364,0.0046771350272745,5.245867908675912e+16,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.5738405035225409,36.07358526740028,14.83359588495466,79.186169647173,888150938000897.4,14.7490746928879,719.289195857179,1402.04456504634,0.124047840798,0.019718856472392,0.560331571436113,36.0731312609715,28.4160276850042,28.38082188825102,0.12404784079828,0.666365848812176,18.41194048711909,3661200085611171.5,63.027843450488376
8,10,3c49c8,EWG1VT,51.82562876555879,7.252044677734375,188.801110948,5996.9400000000005,0.593318460318814,34610D,251.43036,-0.68001634,3.3446171,187.5838090960822,66177.56520479571,0.3150335322226036,0.9332389271914636,55.99433563148781,67597.98276775055,1638.4696687710718,2023-08-06 08:10:00,0.0009018195821032,0.4720044144697906,0.7827524607848259,0.4666194635957318,0.5656603794983993,0.0143401943685175,0.0012510812764366,0.0002780180614303,7.219281952217968e-05,810365566844855.6,176.88610625987,69.26499317615043,0.0671932027577853,0.0013712898521997,0.0011198867126297,0.8029696564915412,0.0700534648950661,0.015567436643348,0.0040423889665083,4.537588153411172e+16,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.5901245588125998,33.79899138387528,14.340194368517515,72.19281952217969,810365566844855.6,13.9254841612768,712.904743437733,1394.64095666941,0.0901819582103,0.0196471565434245,0.528831237701375,33.7985440314253,26.9164261267295,26.892174237396887,0.09018195821032,0.6423917911311267,17.682517299903648,3828796110223063.0,61.02369528880594
9,11,3c49c8,EWG1VT,51.90271927138506,7.363115583147322,193.945555388,6492.240000000001,0.5958467671993265,34610D,247.79404,0.17119993,4.477573,191.29111727473608,66121.57086916422,0.3177462307121947,0.8849618975212401,53.097713851274406,63400.054926549295,1458.3434886244884,2023-08-06 08:11:00,0.0006964380856401,0.4408194845354482,0.8084287858846796,0.44248094876062,0.5455062095278511,0.0138082071867337,0.0012784562094413,0.0002841013798758,6.586281929086624e-05,749286717398956.5,167.73567805617583,65.68187203402644,0.0637172566215292,0.0013003521759495,0.0010619542770254,0.7331842340002995,0.0678831019802999,0.0150851337733999,0.0034971651321446,3.97854117130105e+16,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.6061869180225321,31.700027463274647,13.808207186733751,65.86281929086624,749286717398956.5,13.1864545246186,706.02258338407,1385.31235078509,0.069643808564,0.019530141300704,0.499681877032287,31.6995599509961,25.5851644562487,25.567358374127757,0.06964380856401,0.6164378004462865,16.891014152051255,4045817576108817.0,59.51330116716938
