trajectory,season,diurnal,engine,saf_level,water_injection,contrail_atr20_cocip_sum,contrail_atr20_cocip_sum_baseline
gru_lim,2023-02-06,daytime,GTF2035_wi,100,15,-5.230380816180542e-13,5.442188741667161e-11
