Unnamed: 0,index,icao24,callsign,latitude,longitude,groundspeed,altitude,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,time,specific_humidity,air_pressure,rhi,fuel_flow_per_engine,thrust_setting,nox_ei,co_ei,hc_ei,nvpm_ei_m,nvpm_ei_n,co2,h2o,so2,sulphates,oc,nox,co,hc,nvpm_mass,nvpm_number,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,ei_nox_p3t3,ei_nvpm_number_p3t3_meem,ei_nvpm_mass_p3t3_meem,ei_mass_meem,ei_number_meem
0,2,461f63,FIN43D,60.37413024902344,25.075630977235992,118.32222212,845.82,0.1724720242888172,34610D,276.97778,-2.438152,4.0086255,115.61686911869604,67815.4314383453,0.263320190263868,1.359541536830756,81.57249220984536,133547.23309704853,2597.036443480348,2023-11-06 08:02:00,0.0055725599110266,0.9156803740577508,0.9837992142278528,0.679770768415378,0.8287359603997164,0.0172568096792804,0.0003068137219153,6.630300811345382e-05,2.7841705843745448e-05,1576808603304242.5,257.6875028909015,100.90517286357873,0.0978869906518144,0.0019976936867717,0.0016314498441969,1.407680973129886,0.0250275599408172,0.005408501612824,0.0022711173330477,1.2862420750945246e+17,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.3465420529451772,66.77361654852427,17.25680967928042,27.841705843745448,1576808603304242.5,28.6206682999126,802.072627790386,1625.71740262973,0.557255991103,0.0250638202306504,0.695993237481215,66.7728953188071,27.7688409458862,27.61495495495939,0.55725599110266,0.8370919182747869,17.306121445297013,1655332357953693.0,27.067910327757858,,
1,3,461f63,FIN43D,60.429134045617054,25.12445722307477,130.668888776,1653.5400000000002,0.1728921517160124,34610D,271.883,-3.2284892,3.922025,137.34339973920345,67733.85894613546,0.2803388844900709,1.0532129569733408,63.19277741840045,92719.52515443352,1496.978553444714,2023-11-06 08:03:00,0.0042987801956661,0.8297478838491327,1.0420458596309872,0.5266064784866704,0.667211109238785,0.0157371179022283,0.0003190957377361,6.670738332559472e-05,2.0899681718936643e-05,1345196240173308.0,199.62598386472703,78.16946566656136,0.0758313329020805,0.0015475782224914,0.001263855548368,0.9944721888026395,0.0201645459299197,0.0042154248266582,0.0013207089349801,8.500668658934101e+16,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.4155028203384092,46.35976257721676,15.737117902228324,20.899681718936645,1345196240173308.0,22.8295020649549,765.778181269352,1530.49035479725,0.429878019567,0.0228111001112186,0.522876718159641,46.3601130567417,22.9220298718731,22.82391487860538,0.42987801956661,0.6838538151902659,15.142678392588293,1174425096005491.8,17.65630822244224,31.44770489244649,1839253932184476.8
2,4,461f63,FIN43D,60.486236572265625,25.02050991716056,151.76111098,2118.36,0.1726363606547762,34610D,269.76083,-3.8618634,2.7357926,157.1709144337348,67670.66616871706,0.2904966528063293,1.0491638506851402,62.94983104110841,83635.70638396183,1501.3910994416542,2023-11-06 08:04:00,0.00383268514312,0.7833368200305779,1.0477664360203152,0.5245819253425701,0.6909595996217189,0.0158641606191586,0.000329752503338,6.930506966250184e-05,2.176090153241176e-05,1385846034951642.5,198.85851625886147,77.86894099785111,0.07553979724933,0.0015416285152924,0.0012589966208221,0.998646230585045,0.020757864370514,0.0043627424255467,0.0013698450747675,8.723877374919592e+16,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.4773533291023007,41.81785319198092,15.864160619158683,21.76090153241176,1385846034951642.5,22.1704748763047,767.180641157946,1526.42578117506,0.383268514312,0.0226247290023628,0.504428867019802,41.818143076522,22.2954655928529,22.210340351364582,0.383268514312,0.689319961654562,15.191946106012965,1098250799754497.2,16.57627261566338,31.724096179039808,1775735147957948.5
3,5,,,60.54089218520622,24.86228326150616,156.5968887536,2583.378890701468,0.172189639286382,34610D,267.29932,-4.370934,2.2821069,171.28887264603668,67607.71633767594,0.3004178546454215,1.107842908730994,66.47057452385964,83801.97030739274,1645.4162407863723,2023-11-06 08:05:00,0.0032769570329425,0.7390320336720873,1.0424766515297292,0.553921454365497,0.7536621045746029,0.016425295255051,0.0003395014670198,7.230867380019179e-05,2.4572260073030624e-05,1518542874871451.0,209.98054492087252,82.22410068601438,0.0797646894286315,0.0016278508046659,0.0013294114904771,1.091798812327272,0.0225668575644992,0.0048063990905571,0.001633332244404,1.0093841733181885e+17,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.5226216794068254,41.90098515369637,16.425295255051093,24.572260073030623,1518542874871451.0,22.7710062897861,778.187261132788,1550.01974928806,0.327695703294,0.0230966647112412,0.524476764516903,41.9017031636529,22.7079005161138,22.633730752941226,0.32769570329425,0.7337413768823423,15.885390592683658,1132467303609626.0,17.594010584700523,31.460882020329844,1720165524744518.8
4,6,,,60.58972609021037,24.6648793684984,161.4326665272,3092.041859706362,0.1716676900067026,34610D,264.53876,-4.1518216,3.0951467,183.8347600186433,67541.24576315208,0.3074992777157018,1.1016532441610905,66.09919464966542,79476.88613969208,1648.6011101346533,2023-11-06 08:06:00,0.0027146714324122,0.6929154882889377,1.0293390950919077,0.5508266220805452,0.775321335159039,0.0165505622168128,0.000350353263503,7.494412651383477e-05,2.5668128664570123e-05,1570268151802031.2,208.80735589829305,81.76470378163613,0.0793190335795984,0.0016187557873387,0.0013219838929933,1.093978833530508,0.0231580685604334,0.0049537464062871,0.001696642632892,1.0379346021813283e+17,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.5638196300826205,39.73844306984604,16.550562216812814,25.668128664570123,1570268151802031.2,22.3542115012025,780.56957703161,1553.15227741135,0.271467143241,0.0231219025401576,0.51496862520456,39.7382058700892,22.2718967139566,22.21159951927345,0.27146714324122,0.7435746957802227,16.06661269104923,1092471930414631.2,17.070292403453326,30.88411650418273,1664285089792366.0
5,7,,,60.63855999521452,24.467475475490644,166.2684443008,3600.7048287112566,0.1711446175586174,34610D,261.7963,-3.1532502,2.9799197,193.0454446017595,67475.14656850242,0.3121898012606277,1.0638859756211776,63.833158537270656,74205.089899038,1651.4856469117328,2023-11-06 08:07:00,0.0021983538901425,0.649157329138443,0.9962065903692868,0.5319429878105888,0.7737830964916218,0.0164326416730027,0.0003617994281261,7.736906484014966e-05,2.5889791030999613e-05,1580730672014008.5,201.648947819238,78.96161711060381,0.0765997902447247,0.0015632610254025,0.0012766631707454,1.048947421098948,0.0230948002542732,0.0049387117818216,0.0016526271353786,1.009030315913966e+17,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.5951617654271782,37.102544949519,16.4326416730028,25.88979103099961,1580730672014008.5,21.4961789459562,778.909097002857,1547.5000191088,0.219835389014,0.0229655812543588,0.492939425162499,37.1020401685434,21.464269495419,21.41718693919531,0.21983538901425,0.7367176223124443,15.968963817541292,1028247163900521.1,16.00297693093036,29.890076076962096,1615021136365778.0
6,8,,,60.68739390021867,24.270071582482885,171.1042220744,4109.367797716151,0.1706204234040914,34610D,258.9159,-1.1404039,3.4281163,198.00523613295945,67411.31340996515,0.3144756664787443,1.002306820061655,60.1384092036993,68657.89983716834,1653.440263031467,2023-11-06 08:08:00,0.0017623095226023,0.6076641582646767,0.9708172940198114,0.5011534100308275,0.7500917346855499,0.0160907286983257,0.000373140338086,7.941552414842671e-05,2.539503316251717e-05,1557377974474893.2,189.97723467448608,74.39121218497604,0.0721660910444391,0.0014727773682538,0.0012027681840739,0.9676708268456232,0.0224400663422266,0.0047759232883643,0.0015272168960689,9.365823391379949e+16,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.613839088001898,34.32894991858417,16.090728698325773,25.39503316251717,1557377974474893.2,20.3013801301395,773.249632450901,1534.10939603643,0.17623095226,0.0226638042819148,0.461724801995586,34.3289047301251,20.3727845622119,20.33694457113356,0.17623095226023,0.7138008285460864,15.604276256972724,950448672451810.4,14.58517025730929,28.317827150565016,1574432871445914.0
7,9,,,60.736227805222825,24.07266768947513,175.939999848,4618.030766721044,0.1700951090090127,34610D,255.86093,-0.008096609,3.6330929,198.68749087929112,67351.17500076145,0.3172416832141135,0.980776101884642,58.84656611307853,67541.24368661833,1654.1698622791737,2023-11-06 08:09:00,0.0011155940173246,0.5683451722472721,0.7632871932191069,0.4903880509423211,0.7512187103351793,0.0160654260514632,0.0003841439727855,8.17762119050318e-05,2.629735427417692e-05,1599967761007002.2,185.89630235121507,72.79320228187815,0.0706158793356942,0.001441140394606,0.0011769313222615,0.9453951562722048,0.0226055536914682,0.0048122492603465,0.0015475089968944,9.415260862689278e+16,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.6196204937300878,33.770621843309165,16.065426051463227,26.29735427417692,1599967761007002.2,19.7672644670553,772.403599865132,1537.12657465012,0.111559401732,0.0227729165473457,0.451373160213966,33.7705274572349,19.8206127561898,19.7985256394346,0.11155940173246,0.7104123644813075,15.638306800614656,932294161618575.6,14.275205925460991,26.185909094180644,1542211779005380.2
8,10,,,60.78506171022698,23.87526379646737,180.7757776216,5126.693735725938,0.1695686758431549,34610D,252.58861,1.1918296,4.1902313,199.27881166745172,67292.32843464837,0.3194806273775482,0.954402675722789,57.26416054336734,65992.48923029687,1652.968849876538,2023-11-06 08:10:00,0.0007239369346378,0.5311121215722205,0.6320067245789077,0.4772013378613945,0.7460100229416281,0.0159217944260565,0.0003945124628386,8.389408902606589e-05,2.7385220360291263e-05,1583666640267899.5,180.8974831564974,70.8357665921454,0.0687169926520408,0.0014023876051436,0.0011452832108673,0.9117481921521914,0.0225914250083488,0.0048041245826281,0.0015681916552272,9.068734073547618e+16,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.6254771897717658,32.996244615148434,15.921794426056511,27.38522036029126,1583666640267899.8,19.149425214953,769.94878678647,1536.72960015085,0.0723936934638,0.0228185428700269,0.43828153407712,32.9957182748683,19.2072533541491,19.19335857297837,0.07239369346378,0.7004010340211823,15.50641164790848,910345846195018.8,13.846514043105255,24.30009337925657,1483560399218797.5
9,11,,,60.833895615231135,23.677859903459616,185.6115553952,5635.356704730832,0.1690411253802559,34610D,248.94203,2.2610414,5.7539635,199.3607684395729,67235.06427410501,0.321571667634625,0.947285198254497,56.83711189526982,65901.95349502591,1648.4320589156089,2023-11-06 08:11:00,0.0005768625622249,0.4958792701339632,0.6717739404811128,0.4736425991272485,0.7513308554892362,0.0158416556843057,0.0004032979699505,8.585565785813783e-05,2.948843783450065e-05,1552068826747977.0,179.54843647715737,70.30750741444878,0.0682045342743237,0.0013919292709045,0.0011367422379053,0.9003939567352254,0.0229222918452138,0.0048797876325249,0.0016760376408162,8.821510957503491e+16,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.6303006760415565,32.950976747512954,15.84165568430579,29.488437834500644,1552068826747977.0,18.8223647942106,768.886909191007,1540.97251940736,0.0576862562225,0.0229866303439718,0.433336306574239,32.9502821406607,18.8516672556959,18.840798704280985,0.05768625622249,0.696111658290775,15.43966783737316,909482775674433.9,13.792746465188687,22.645006802043028,1394268028304870.2
10,12,,,60.88272952023529,23.48045601045186,190.4473331688,6144.0196737357255,0.1685124590979307,34610D,244.68033,2.530662,7.6820765,200.21986595356435,67178.22716220973,0.3232006447670718,0.9428900357234996,56.57340214340998,65645.59009296399,1642.001432211293,2023-11-06 08:12:00,0.000494749552468,0.4625633548700363,0.8265590521024516,0.4714450178617498,0.7523564505381395,0.0157656463989783,0.0004089663424401,8.70805360217932e-05,3.160053839640379e-05,1520337557628778.5,178.7153773710321,69.98129845139815,0.0678880825720919,0.0013854710728998,0.0011314680428681,0.8919162537802039,0.0231366173539868,0.0049264421832246,0.001787749966648,8.601066804146262e+16,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.6385058389420941,32.82279504648199,15.76564639897832,31.600538396403792,1520337557628778.5,18.5200486571526,766.430479203317,1542.2620575674,0.0494749552468,0.0230961641384711,0.428222213070599,32.8224273998875,18.5408369330608,18.5316683984142,0.0494749552468,0.686396173851935,15.31008888908412,910418355841576.0,13.71248830004383,21.14886407941828,1312768497566508.5
11,13,,,60.93156342523944,23.283052117444104,195.2831109424,6652.68264274062,0.1679826784777248,34610D,240.51013,3.0980854,9.883392,201.6411020538856,67121.65376006633,0.3240424412081396,0.9411563316703268,56.46937990021961,65232.5054770195,1635.6478619354448,2023-11-06 08:13:00,0.0004004940639345,0.4310835455295378,0.96432088542673,0.4705781658351634,0.7568186934152124,0.0157160417907305,0.0004152147841869,8.849103485777615e-05,3.3954718889009296e-05,1484969386191561.5,178.38677110479372,69.85262293657166,0.0677632558802635,0.0013829235893931,0.0011293875980043,0.8874751344084901,0.0234469213884398,0.0049970338651473,0.0019174019203486,8.385530040904722e+16,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.6485890365433892,32.61625273850975,15.716041790730532,33.95471888900929,1484969386191561.5,18.2113545680087,764.210541231471,1544.31972042237,0.0400494063935,0.0232245780574365,0.423110874290825,32.616170961454,18.2182373020699,18.21094392712844,0.04004940639345,0.6777543632937566,15.174072636434301,913879918174343.9,13.67749255689963,19.75860812022817,1236524173714348.0
12,14,461f63,FIN43D,60.98039733024359,23.085648224436348,200.118888716,7161.345611745513,0.1674517850050341,34610D,236.32185,3.7413623,12.0082655,203.4418489062731,67065.1843801661,0.3243061009919676,0.9322313717171185,55.9338823030271,64094.09161090582,1689.2433540784186,2023-11-06 08:14:00,0.0003149288484873,0.4013614045767295,1.1109698582741547,0.4661156858585591,0.7554439699939761,0.0156121344910097,0.0004214459251038,8.979404079893379e-05,3.5942811760838875e-05,1455101154021242.5,176.6951341952626,69.19021240884453,0.0671206587636325,0.0013698093625231,0.0011186776460605,0.8732472931191707,0.0235731067718472,0.0050225293095607,0.0020104210026706,8.138945668802309e+16,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.6601544772820027,32.04704580545291,15.612134491009778,35.94281176083888,1455101154021242.5,17.7663829938794,761.11378684188,1544.8411147392,0.0314928848487,0.0233260027292406,0.41454378507543,32.0468929367873,17.7717455445452,17.766150471235242,0.03149288484873,0.6657875715039066,14.982274684266818,907327203061210.6,13.455058192684408,18.457937322385742,1164754745961493.5
13,15,461f63,FIN43D,61.02896118164063,22.88764690530711,201.147777604,7688.580000000001,0.1669214853876645,34610D,232.21257,4.3530273,15.477543,204.060973943846,67009.25049786307,0.3275284143749906,0.7257806755890412,43.54684053534248,50242.80601537108,941.218429223109,2023-11-06 08:15:00,0.0002108600800061,0.3723279427287024,1.093805164480029,0.3628903377945206,0.5943599693002705,0.0139243147558299,0.0004294020017746,8.819301406431574e-05,2.58152969593332e-05,1577214532837852.0,137.56446925114687,53.867441742218645,0.0522562086424109,0.0010664532376002,0.0008709368107068,0.606359914236043,0.018699100496836,0.0038405271197899,0.0011241746200605,6.8682709751514616e+16,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.6679966647661019,25.12140300768554,13.924314755829949,25.8152969593332,1577214532837852.0,14.7764211481597,729.330946618338,1462.3609135243,0.0210860080006,0.0214639476253183,0.327089494407349,25.1215057844202,15.239018474939,15.235805851698151,0.0210860080006099,0.5541508948348646,13.290267414089135,665395545768196.4,8.771085228398396,17.058665187039356,1088107929287191.4
14,16,461f63,FIN43D,61.07880492129568,22.67664712572855,213.49444426,7983.22,0.1663191496172756,34610D,229.73091,4.290911,17.785723,203.8226528148907,66965.70365732774,0.3279862042700849,0.695835440307466,41.75012641844796,48293.5498503343,833.307548387628,2023-11-06 08:16:00,0.0001658690424189,0.3568591703192535,1.0978963501717376,0.347917720153733,0.5711823446598765,0.0136375267533908,0.0004327754551829,8.834656594328339e-05,2.5438445882303928e-05,1559427065917623.0,131.8886493558771,51.64490637962013,0.0501001517021375,0.0010224520755538,0.0008350025283689,0.5693684659890359,0.0180684299646914,0.0036884802967678,0.001062058331475,6.510627714241014e+16,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.6708106690989715,24.146774925167147,13.637526753390892,25.43844588230393,1559427065917623.0,14.2291366001862,722.91106495452,1449.89044098077,0.0165869042419,0.021230326271265,0.313037875627866,24.1467642804805,14.744845257115,14.742399949352444,0.01658690424189,0.5322953114957545,12.963513583906398,634531015429305.9,8.092367094198037,16.26647881751315,1044867130021938.2
15,17,461f63,FIN43D,61.12884521484375,22.46243068150112,215.552222036,8244.84,0.165700303503863,34610D,227.35942,3.6500003,19.664555,203.7114641539405,66923.95353090929,0.3282311141437389,0.7471156459453712,44.82693875672227,51919.627298063984,1112.4062384428769,2023-11-06 08:17:00,0.0001318898371409,0.3435640694527383,1.1112311804763864,0.3735578229726856,0.6128937551225779,0.0140509099888996,0.0004347205608066,8.970583178261719e-05,2.9734005962750445e-05,1548379519285471.0,141.60829953248563,55.45092324206546,0.0537923265080667,0.0010978025817972,0.0008965387751344,0.6298592815486221,0.0194871919555658,0.0040212378274402,0.0013328844642842,6.940911388317288e+16,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.6739321685266578,25.959813649032,14.050909988899656,29.73400596275044,1548379519285471.0,14.8271141167795,729.533178812607,1474.34675119672,0.0131889837141,0.0218502815938342,0.33262620601431,25.9598782468881,15.2229711359038,15.220963645487467,0.01318898371409,0.5548458023027503,13.329955549637745,698286317160061.8,9.213656366009507,15.595649596979824,1008082289502690.8
16,18,461f63,FIN43D,61.17892456054688,22.246333530970983,213.49444426,8595.36,0.1650727063106959,34610D,224.21823,2.052411,21.807638,202.9897835075442,66879.12659215256,0.3175260480583673,0.8859567234536333,53.157403407218,59771.91143112003,1543.1096454596802,2023-11-06 08:18:00,9.472619978822932e-05,0.3263827075323935,1.107561097040882,0.4429783617268166,0.7261068977704367,0.0151172850790432,0.0004375198194547,9.26555630919038e-05,3.628235539e-05,1450000000000000.0,167.92423736340166,65.75570801472867,0.0637888840886616,0.001301813960993,0.0010631480681443,0.8035956213686208,0.0232574175414107,0.0049253291451992,0.0019286758020302,7.70782349404661e+16,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.6762323232102913,29.885955715560016,15.117285079043276,36.28235539,1450000000000000.0,16.1089682317923,746.623432239322,1536.07335619746,0.00947261997882,0.0234281750527278,0.378786683329955,29.8857072199227,16.1679978264399,16.166466438510177,0.0094726199788229,0.6135370322302112,14.177865693757548,859119694470633.8,12.158329740026105,14.680660794316994,958090964960388.4
17,19,461f63,FIN43D,61.2271728515625,22.03582763671875,205.263333156,9083.04,0.1644941660095823,34610D,220.76674,2.0906968,23.297739,203.238490912748,66825.96918874535,0.327441017494386,0.7085142315976783,42.5108538958607,49232.8702827645,796.0940995970032,2023-11-06 08:19:00,6.086949839014562e-05,0.3036419371406125,1.0165902002395284,0.3542571157988392,0.5894135948150586,0.0136284030108492,0.0004474631963917,9.178508966396204e-05,3.1619028808257846e-05,1520059765820354.0,134.29178745702393,52.58592626917969,0.0510130246750328,0.0010410821362251,0.0008502170779172,0.5793550492281221,0.0190220425655849,0.0039018625365231,0.0013441519139968,6.46190386177653e+16,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.6823329343561785,24.61643514138225,13.628403010849286,31.61902880825785,1520059765820354.0,13.8524509819082,720.177663726149,1464.78241157858,0.00608694983901,0.0217903205562876,0.311059371890667,24.6169236624635,14.2751168385593,14.274247972245334,0.0060869498390145,0.5232088767080367,12.806559358912972,661617534247852.9,8.310781204312182,13.521856631405264,894149210135743.5
18,20,461f63,FIN43D,61.27381896972656,21.828853062220983,206.292222044,9334.5,0.1639529850940566,34610D,219.82166,3.327348,21.839224,205.3393960339812,66783.45833484949,0.3296751908133187,0.67070933082904,40.242559849742406,46443.80493161698,629.4510298600915,2023-11-06 08:20:00,5.069745749340676e-05,0.2924280211383091,0.9191633151033122,0.33535466541452,0.5713294137936356,0.0132809122987766,0.0004584358159137,9.358854559521048e-05,3.0360092925703723e-05,1538973464350477.2,127.12624656533626,49.78004653413136,0.0482910718196908,0.0009855320779528,0.0008048511969948,0.5344579080427,0.0184486307591762,0.0037662426473656,0.0012217678566063,6.1932231746289496e+16,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.6908666818876189,23.22190246580849,13.280912298776665,30.360092925703725,1538973464350477.2,13.244366983287,715.98221830588,1453.19676634144,0.00506974574934,0.021524932679965,0.295078132828468,23.2220589127673,13.708666931308,13.70797197198163,0.0050697457493406,0.5094454291458426,12.519118206871823,615984345341303.9,7.547759164673152,13.055776752202886,867547513265954.1
